LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1766788462.084034,736484.000,52923,1,B%,1,100, 4
1766788467.097034,741497.000,53760,1,B%,1,100, 4
1766788472.109034,746509.000,54581,1,B%,1,100, 3
1766788477.109034,751509.000,55404,1,B%,1,100, 3
1766788482.108034,756508.000,56219,1,B%,1,100, 4
1766788487.108034,761508.000,57054,1,B%,1,100, 3
1766788492.121034,766521.000,57871,1,B%,1,100, 4
1766788497.120034,771520.000,58699,1,B%,1,100, 3
1766788502.126034,776526.000,59519,1,B%,1,100, 3
1766788507.126034,781526.000,60339,1,B%,1,100, 3
1766788512.132034,786532.000,61162,1,B%,1,100, 3
1766788517.145034,791545.000,61987,1,B%,1,100, 3
1766788522.151034,796551.000,62810,1,B%,1,100, 3
1766788527.164034,801564.000,63631,1,B%,1,100, 3
1766788532.163034,806563.000,64443,1,B%,1,100, 3
1766788537.170034,811570.000,65270,1,B%,1,100, 3
1766788542.169034,816569.000,549,1,B%,1,100, 3
1766788547.169034,821569.000,1362,1,B%,1,100, 3
1766788552.175034,826575.000,2194,1,B%,1,100, 3
1766788557.174034,831574.000,3007,1,B%,1,100, 3
1766788562.180034,836580.000,3826,1,B%,1,100, 2
1766788567.187034,841587.000,4647,1,B%,1,100, 2
1766788572.186034,846586.000,5463,1,B%,1,100, 3
1766788577.186034,851586.000,6294,1,B%,1,100, 2
1766788582.205034,856605.000,7101,1,B%,1,100, 2
1766788587.205034,861605.000,7918,1,B%,1,100, 2
1766788592.224034,866624.000,8752,1,B%,1,100, 2
1766788597.230034,871630.000,9559,1,B%,1,100, 2
1766788602.236034,876636.000,10368,1,B%,1,100, 2
1766788607.243034,881643.000,11177,1,B%,1,100, 2
1766788612.249034,886649.000,12019,1,B%,1,100, 2
1766788617.248034,891648.000,12829,1,B%,1,100, 2
1766788622.248034,896648.000,13637,1,B%,1,100, 2
1766788627.247034,901647.000,14449,1,B%,1,100, 2
1766788632.273034,906673.000,15277,1,B%,1,100, 2
1766788637.273034,911673.000,16090,1,B%,1,100, 2
1766788642.279034,916679.000,16903,1,B%,1,100, 2
1766788647.292034,921692.000,17748,1,B%,1,100, 2
1766788652.298034,926698.000,18556,1,B%,1,100, 2
1766788657.298034,931698.000,19389,1,B%,1,100, 1
1766788662.304034,936704.000,20202,1,B%,1,100, 2
1766788667.310034,941710.000,21019,1,B%,1,100, 1
1766788672.323034,946723.000,21840,1,B%,1,100, 2
1766788677.336034,951736.000,22657,1,B%,1,100, 1
1766788682.335034,956735.000,23472,1,B%,1,100, 1
1766788687.335034,961735.000,24299,1,B%,1,100, 1
1766788692.354034,966754.000,25112,1,B%,1,100, 1
1766788697.354034,971754.000,25926,1,B%,1,100, 1
1766788702.366034,976766.000,26740,1,B%,1,100, 1
1766788707.366034,981766.000,27575,1,B%,1,100, 1
1766788712.365034,986765.000,28374,1,B%,1,100, 1
1766788717.372034,991772.000,29190,1,B%,1,100, 0
1766788722.371034,996771.000,30000,1,B%,1,100, 0
1766788727.371034,1001771.000,30833,1,B%,1,100, 0
1766788732.377034,1006777.000,31647,1,B%,1,100, 0
1766788737.376034,1011776.000,32450,1,B%,1,100, 0
1766788742.376034,1016776.000,33265,1,B%,1,100, 0
1766788747.375034,1021775.000,34074,1,B%,1,100, 0
1766788752.381034,1026781.000,34907,1,B%,1,100, 0
1766788757.388034,1031788.000,35727,1,B%,1,100, 0
1766788762.387034,1036787.000,36533,1,B%,1,100, 0
1766788767.393034,1041793.000,37343,1,B%,1,100, 0
1766788772.413034,1046813.000,38177,1,B%,1,100, 0
1766788777.412034,1051812.000,38991,1,B%,1,100, 0
1766788782.418034,1056818.000,39804,1,B%,1,100, 0
1766788787.425034,1061825.000,40631,1,B%,1,100, 0
1766788792.431034,1066831.000,41429,1,B%,1,100, 0
1766788797.430034,1071830.000,42258,1,B%,1,100, 0
1766788802.436034,1076836.000,43068,1,B%,1,100, 0
1766788807.436034,1081836.000,43878,1,B%,1,100, 0
1766788812.449034,1086849.000,44698,1,B%,1,100, 0
1766788817.455034,1091855.000,45529,1,B%,1,100, 0
1766788822.461034,1096861.000,46342,1,B%,1,100, 0
1766788827.461034,1101861.000,47151,1,B%,1,100, 0
1766788832.480034,1106880.000,47954,1,B%,1,100, 0
1766788837.480034,1111880.000,48777,1,B%,1,100, 0
1766788842.479034,1116879.000,49589,1,B%,1,100, 0
1766788847.485034,1121885.000,50400,1,B%,1,100, 0
1766788852.485034,1126885.000,51214,1,B%,1,100, 0
1766788857.491034,1131891.000,52020,1,B%,1,100, 0
1766788862.490034,1136890.000,52845,1,B%,1,100, 0
1766788867.490034,1141890.000,53657,1,B%,1,100, 0
1766788872.503034,1146903.000,54462,1,B%,1,100, 0
1766788877.509034,1151909.000,55267,1,B%,1,100, 0
1766788882.508034,1156908.000,56086,1,B%,1,100, 0
1766788887.521034,1161921.000,56893,1,B%,1,100, 0
1766788892.527034,1166927.000,57701,1,B%,1,100, 0
1766788897.527034,1171927.000,58511,1,B%,1,100, 0
1766788902.526034,1176926.000,59338,1,B%,1,100, 0
1766788907.526034,1181926.000,60150,1,B%,1,100, 0
1766788912.525034,1186925.000,60960,1,B%,1,100, 0
1766788917.525034,1191925.000,61771,1,B%,1,100, 0
1766788922.524034,1196924.000,62582,1,B%,1,100, 0
1766788927.531034,1201931.000,63413,1,B%,1,100, 0
1766788932.537034,1206937.000,64224,1,B%,1,100, 0
1766788937.536034,1211936.000,65048,1,B%,1,100, 0
1766788942.542034,1216942.000,326,1,B%,1,100, 0
1766788947.542034,1221942.000,1130,1,B%,1,100, 0
1766788952.541034,1226941.000,1941,1,B%,1,100, 0
1766788957.541034,1231941.000,2780,1,B%,1,100, 0
1766788962.540034,1236940.000,3606,1,B%,1,100, 0
1766788967.540034,1241940.000,4428,1,B%,1,100, 0
1766788972.546034,1246946.000,5260,1,B%,1,100, 0
1766788977.546034,1251946.000,6090,1,B%,1,100, 0
1766788982.545034,1256945.000,6933,1,B%,1,100, 0
1766788987.551034,1261951.000,7768,1,B%,1,100, 0
1766788992.557034,1266957.000,8594,1,B%,1,100, 0
1766788997.557034,1271957.000,9418,1,B%,1,100, 0
1766789002.556034,1276956.000,10238,1,B%,1,100, 0
1766789007.556034,1281956.000,11071,1,B%,1,100, 0
1766789012.562034,1286962.000,11876,1,B%,1,100, 0
1766789017.568034,1291968.000,12690,1,B%,1,100, 0
1766789022.568034,1296968.000,13510,1,B%,1,100, 0
1766789027.567034,1301967.000,14359,1,B%,1,100, 0
1766789032.580034,1306980.000,15183,1,B%,1,100, 0
1766789037.580034,1311980.000,16008,1,B%,1,100, 0
1766789042.579034,1316979.000,16829,1,B%,1,100, 0
1766789047.585034,1321985.000,17668,1,B%,1,100, 0
1766789052.598034,1326998.000,18485,1,B%,1,100, 0
1766789057.611034,1332011.000,19304,1,B%,1,100, 0
1766789062.617034,1337017.000,20149,1,B%,1,100, 0
1766789067.617034,1342017.000,20972,1,B%,1,100, 0
1766789072.636034,1347036.000,21798,1,B%,1,100, 0
1766789077.636034,1352036.000,22620,1,B%,1,100, 0
1766789082.635034,1357035.000,23462,1,B%,1,100, 0
1766789087.641034,1362041.000,24277,1,B%,1,100, 0
1766789092.647034,1367047.000,25097,1,B%,1,100, 0
1766789097.654034,1372054.000,25919,1,B%,1,100, 0
1766789102.653034,1377053.000,26756,1,B%,1,100, 0
1766789107.659034,1382059.000,27580,1,B%,1,100, 0
1766789112.679034,1387079.000,28400,1,B%,1,100, 0
1766789117.692034,1392092.000,29222,1,B%,1,100, 0
1766789122.698034,1397098.000,30055,1,B%,1,100, 0
1766789127.704034,1402104.000,30885,1,B%,1,100, 0
1766789132.710034,1407110.000,31701,1,B%,1,100, 0
1766789137.723034,1412123.000,32517,1,B%,1,100, 0
1766789142.722034,1417122.000,33354,1,B%,1,100, 0
1766789147.729034,1422129.000,34181,1,B%,1,100, 0
1766789152.735034,1427135.000,35008,1,B%,1,100, 0
1766789157.734034,1432134.000,35827,1,B%,1,100, 0
1766789162.740034,1437140.000,36672,1,B%,1,100, 0
1766789167.740034,1442140.000,37490,1,B%,1,100, 0
1766789172.739034,1447139.000,38319,1,B%,1,100, 0
1766789177.745034,1452145.000,39130,1,B%,1,100, 0
1766789182.745034,1457145.000,39967,1,B%,1,100, 0
1766789187.745034,1462145.000,40798,1,B%,1,100, 0
1766789192.744034,1467144.000,41623,1,B%,1,100, 0
1766789197.744034,1472144.000,42438,1,B%,1,100, 0
1766789202.743034,1477143.000,43250,1,B%,1,100, 0
1766789207.742034,1482142.000,44079,1,B%,1,100, 0
1766789212.755034,1487155.000,44897,1,B%,1,100, 0
1766789217.761034,1492161.000,45717,1,B%,1,100, 0
1766789222.768034,1497168.000,46537,1,B%,1,100, 0
1766789227.774034,1502174.000,47366,1,B%,1,100, 0
1766789232.780034,1507180.000,48182,1,B%,1,100, 0
1766789237.786034,1512186.000,48999,1,B%,1,100, 0
1766789242.792034,1517192.000,49810,1,B%,1,100, 0
1766789247.792034,1522192.000,50637,1,B%,1,100, 0
1766789252.791034,1527191.000,51446,1,B%,1,100, 0
1766789257.797034,1532197.000,52264,1,B%,1,100, 0
1766789262.804034,1537204.000,53075,1,B%,1,100, 0
1766789267.803034,1542203.000,53886,1,B%,1,100, 0
1766789272.803034,1547203.000,54715,1,B%,1,100, 0
1766789277.809034,1552209.000,55528,1,B%,1,100, 0
1766789282.815034,1557215.000,56340,1,B%,1,100, 0
1766789287.814034,1562214.000,57150,1,B%,1,100, 0
1766789292.814034,1567214.000,57981,1,B%,1,100, 0
1766789297.833034,1572233.000,58796,1,B%,1,100, 0
1766789302.833034,1577233.000,59610,1,B%,1,100, 0
1766789307.839034,1582239.000,60420,1,B%,1,100, 0
1766789312.845034,1587245.000,61251,1,B%,1,100, 0
1766789317.858034,1592258.000,62063,1,B%,1,100, 0
1766789322.871034,1597271.000,62877,1,B%,1,100, 0
1766789327.870034,1602270.000,63689,1,B%,1,100, 0
1766789332.870034,1607270.000,64497,1,B%,1,100, 0
1766789337.883034,1612283.000,65312,1,B%,1,100, 0
1766789342.882034,1617282.000,585,1,B%,1,100, 0
1766789347.882034,1622282.000,1396,1,B%,1,100, 0
1766789352.888034,1627288.000,2226,1,B%,1,100, 0
1766789357.901034,1632301.000,3042,1,B%,1,100, 0
1766789362.900034,1637300.000,3856,1,B%,1,100, 0
1766789367.900034,1642300.000,4666,1,B%,1,100, 0
1766789372.906034,1647306.000,5499,1,B%,1,100, 0
1766789377.919034,1652319.000,6311,1,B%,1,100, 0
1766789382.925034,1657325.000,7121,1,B%,1,100, 0
1766789387.924034,1662324.000,7925,1,B%,1,100, 0
1766789392.924034,1667324.000,8752,1,B%,1,100, 0
1766789397.923034,1672323.000,9568,1,B%,1,100, 0
1766789402.923034,1677323.000,10382,1,B%,1,100, 0
1766789407.922034,1682322.000,11195,1,B%,1,100, 0
1766789412.922034,1687322.000,12010,1,B%,1,100, 0
1766789417.921034,1692321.000,12825,1,B%,1,100, 0
1766789422.928034,1697328.000,13652,1,B%,1,100, 0
1766789427.934034,1702334.000,14472,1,B%,1,100, 0
1766789432.933034,1707333.000,15278,1,B%,1,100, 0
1766789437.953034,1712353.000,16105,1,B%,1,100, 0
1766789442.959034,1717359.000,16917,1,B%,1,100, 0
1766789447.965034,1722365.000,17729,1,B%,1,100, 0
1766789452.978034,1727378.000,18560,1,B%,1,100, 0
1766789457.978034,1732378.000,19376,1,B%,1,100, 0
1766789462.984034,1737384.000,20189,1,B%,1,100, 0
1766789467.990034,1742390.000,21004,1,B%,1,100, 0
1766789472.989034,1747389.000,21837,1,B%,1,100, 0
1766789477.995034,1752395.000,22646,1,B%,1,100, 0
1766789483.002034,1757402.000,23457,1,B%,1,100, 0
1766789488.001034,1762401.000,24277,1,B%,1,100, 0
1766789493.001034,1767401.000,25087,1,B%,1,100, 0
1766789498.013034,1772413.000,25903,1,B%,1,100, 0
1766789503.020034,1777420.000,26736,1,B%,1,100, 0
1766789508.032034,1782432.000,27548,1,B%,1,100, 0
1766789513.032034,1787432.000,28385,1,B%,1,100, 0
1766789518.038034,1792438.000,29203,1,B%,1,100, 0
1766789523.051034,1797451.000,30011,1,B%,1,100, 0
1766789528.050034,1802450.000,30819,1,B%,1,100, 0
1766789533.050034,1807450.000,31648,1,B%,1,100, 0
1766789538.069034,1812469.000,32460,1,B%,1,100, 0
1766789543.069034,1817469.000,33267,1,B%,1,100, 0
1766789548.082034,1822482.000,34072,1,B%,1,100, 0
1766789553.088034,1827488.000,34907,1,B%,1,100, 0
1766789558.087034,1832487.000,35722,1,B%,1,100, 0
1766789563.094034,1837494.000,36528,1,B%,1,100, 0
1766789568.100034,1842500.000,37336,1,B%,1,100, 0
1766789573.099034,1847499.000,38165,1,B%,1,100, 0
1766789578.119034,1852519.000,38977,1,B%,1,100, 0
1766789583.118034,1857518.000,39782,1,B%,1,100, 0
