LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1766787859.805034,134205.000,19829,1,T1,1,100,25.307
1766787859.938034,134338.000,19848,1,T1,1,100,25.310
1766787860.071034,134471.000,19867,1,T1,1,100,25.347
1766787860.204034,134604.000,19898,1,T1,1,100,25.398
1766787860.338034,134738.000,19915,1,T1,1,100,25.314
1766787860.471034,134871.000,19932,1,T1,1,100,25.278
1766787860.604034,135004.000,19965,1,T1,1,100,25.333
1766787860.738034,135138.000,19985,1,T1,1,100,25.357
1766787860.871034,135271.000,20001,1,T1,1,100,25.332
1766787861.004034,135404.000,20018,1,T1,1,100,25.356
1766787861.138034,135538.000,20050,1,T1,1,100,25.331
1766787861.271034,135671.000,20066,1,T1,1,100,25.321
1766787861.404034,135804.000,20084,1,T1,1,100,25.493
1766787861.538034,135938.000,20115,1,T1,1,100,25.426
1766787861.671034,136071.000,20131,1,T1,1,100,25.468
1766787861.804034,136204.000,20151,1,T1,1,100,25.486
1766787861.938034,136338.000,20182,1,T1,1,100,25.352
1766787862.071034,136471.000,20199,1,T1,1,100,25.472
1766787862.204034,136604.000,20216,1,T1,1,100,25.523
1766787862.338034,136738.000,20250,1,T1,1,100,25.333
1766787862.471034,136871.000,20266,1,T1,1,100,25.286
1766787862.604034,137004.000,20285,1,T1,1,100,25.407
1766787862.738034,137138.000,20317,1,T1,1,100,25.460
1766787862.871034,137271.000,20335,1,T1,1,100,25.554
1766787863.004034,137404.000,20352,1,T1,1,100,25.452
1766787863.137034,137537.000,20369,1,T1,1,100,25.444
1766787863.271034,137671.000,20402,1,T1,1,100,25.369
1766787863.404034,137804.000,20420,1,T1,1,100,25.443
1766787863.537034,137937.000,20436,1,T1,1,100,25.582
1766787863.671034,138071.000,20468,1,T1,1,100,25.429
1766787863.804034,138204.000,20485,1,T1,1,100,25.505
1766787863.937034,138337.000,20501,1,T1,1,100,25.502
1766787864.071034,138471.000,20533,1,T1,1,100,25.430
1766787864.204034,138604.000,20550,1,T1,1,100,25.505
1766787864.337034,138737.000,20566,1,T1,1,100,25.538
1766787864.471034,138871.000,20600,1,T1,1,100,25.552
1766787864.604034,139004.000,20617,1,T1,1,100,25.558
1766787864.737034,139137.000,20634,1,T1,1,100,25.631
1766787864.871034,139271.000,20665,1,T1,1,100,25.663
1766787865.004034,139404.000,20682,1,T1,1,100,25.606
1766787865.137034,139537.000,20699,1,T1,1,100,25.581
1766787865.271034,139671.000,20716,1,T1,1,100,25.571
1766787865.404034,139804.000,20748,1,T1,1,100,25.566
1766787865.537034,139937.000,20764,1,T1,1,100,25.670
1766787865.671034,140071.000,20781,1,T1,1,100,25.609
1766787865.804034,140204.000,20813,1,T1,1,100,25.547
1766787865.937034,140337.000,20829,1,T1,1,100,25.520
1766787866.070034,140470.000,20847,1,T1,1,100,25.544
1766787866.204034,140604.000,20880,1,T1,1,100,25.484
1766787866.337034,140737.000,20898,1,T1,1,100,25.564
1766787866.470034,140870.000,20918,1,T1,1,100,25.563
1766787866.604034,141004.000,20949,1,T1,1,100,25.421
1766787866.737034,141137.000,20966,1,T1,1,100,25.572
1766787866.870034,141270.000,20985,1,T1,1,100,25.602
1766787867.004034,141404.000,21019,1,T1,1,100,25.580
1766787867.137034,141537.000,21035,1,T1,1,100,25.499
1766787867.270034,141670.000,21052,1,T1,1,100,25.464
1766787867.404034,141804.000,21084,1,T1,1,100,25.520
1766787867.537034,141937.000,21100,1,T1,1,100,25.650
1766787867.670034,142070.000,21119,1,T1,1,100,25.778
1766787867.804034,142204.000,21136,1,T1,1,100,25.656
1766787867.937034,142337.000,21167,1,T1,1,100,25.496
1766787868.070034,142470.000,21187,1,T1,1,100,25.569
1766787868.204034,142604.000,21203,1,T1,1,100,25.565
1766787868.337034,142737.000,21235,1,T1,1,100,25.599
1766787868.470034,142870.000,21252,1,T1,1,100,25.685
1766787868.604034,143004.000,21268,1,T1,1,100,25.651
1766787868.737034,143137.000,21300,1,T1,1,100,25.565
1766787868.870034,143270.000,21317,1,T1,1,100,25.635
1766787869.004034,143404.000,21335,1,T1,1,100,25.594
1766787869.137034,143537.000,21367,1,T1,1,100,25.860
1766787869.270034,143670.000,21384,1,T1,1,100,25.797
1766787869.404034,143804.000,21401,1,T1,1,100,25.664
1766787869.537034,143937.000,21432,1,T1,1,100,25.713
1766787869.670034,144070.000,21449,1,T1,1,100,25.769
1766787869.803034,144203.000,21468,1,T1,1,100,25.687
1766787869.937034,144337.000,21485,1,T1,1,100,25.546
1766787870.070034,144470.000,21519,1,T1,1,100,25.733
1766787870.203034,144603.000,21535,1,T1,1,100,25.636
1766787870.337034,144737.000,21554,1,T1,1,100,25.523
1766787870.470034,144870.000,21586,1,T1,1,100,25.758
1766787870.603034,145003.000,21602,1,T1,1,100,25.789
1766787870.737034,145137.000,21620,1,T1,1,100,25.731
1766787870.870034,145270.000,21653,1,T1,1,100,25.707
1766787871.003034,145403.000,21669,1,T1,1,100,25.660
1766787871.137034,145537.000,21687,1,T1,1,100,25.747
1766787871.270034,145670.000,21718,1,T1,1,100,25.926
1766787871.403034,145803.000,21735,1,T1,1,100,25.755
1766787871.537034,145937.000,21754,1,T1,1,100,25.752
1766787871.670034,146070.000,21788,1,T1,1,100,25.786
1766787871.803034,146203.000,21806,1,T1,1,100,25.766
1766787871.937034,146337.000,21823,1,T1,1,100,25.721
1766787872.070034,146470.000,21839,1,T1,1,100,25.773
1766787872.203034,146603.000,21873,1,T1,1,100,25.760
1766787872.337034,146737.000,21890,1,T1,1,100,25.790
1766787872.470034,146870.000,21907,1,T1,1,100,25.944
1766787872.603034,147003.000,21940,1,T1,1,100,26.011
1766787872.736034,147136.000,21958,1,T1,1,100,25.863
1766787872.870034,147270.000,21974,1,T1,1,100,25.834
1766787873.003034,147403.000,22010,1,T1,1,100,25.964
1766787873.136034,147536.000,22027,1,T1,1,100,25.807
1766787873.270034,147670.000,22043,1,T1,1,100,25.775
1766787873.403034,147803.000,22075,1,T1,1,100,25.903
1766787873.536034,147936.000,22092,1,T1,1,100,25.816
1766787873.670034,148070.000,22108,1,T1,1,100,25.779
1766787873.803034,148203.000,22140,1,T1,1,100,25.869
1766787873.936034,148336.000,22157,1,T1,1,100,25.908
1766787874.070034,148470.000,22174,1,T1,1,100,25.889
1766787874.203034,148603.000,22191,1,T1,1,100,26.023
1766787874.336034,148736.000,22225,1,T1,1,100,25.974
1766787874.470034,148870.000,22241,1,T1,1,100,25.883
1766787874.603034,149003.000,22258,1,T1,1,100,26.056
1766787874.736034,149136.000,22290,1,T1,1,100,26.059
1766787874.870034,149270.000,22306,1,T1,1,100,25.955
1766787875.003034,149403.000,22323,1,T1,1,100,26.087
1766787875.136034,149536.000,22357,1,T1,1,100,26.002
1766787875.270034,149670.000,22373,1,T1,1,100,25.859
1766787875.403034,149803.000,22391,1,T1,1,100,26.010
1766787875.536034,149936.000,22422,1,T1,1,100,26.075
1766787875.670034,150070.000,22438,1,T1,1,100,26.033
1766787875.803034,150203.000,22456,1,T1,1,100,26.014
1766787875.936034,150336.000,22489,1,T1,1,100,25.900
1766787876.069034,150469.000,22506,1,T1,1,100,26.028
1766787876.203034,150603.000,22523,1,T1,1,100,25.941
1766787876.336034,150736.000,22539,1,T1,1,100,25.974
1766787876.469034,150869.000,22571,1,T1,1,100,25.953
1766787876.603034,151003.000,22588,1,T1,1,100,25.874
1766787876.736034,151136.000,22605,1,T1,1,100,25.910
1766787876.869034,151269.000,22640,1,T1,1,100,25.855
1766787877.003034,151403.000,22657,1,T1,1,100,25.902
1766787877.136034,151536.000,22674,1,T1,1,100,25.887
1766787877.269034,151669.000,22707,1,T1,1,100,25.880
1766787877.403034,151803.000,22725,1,T1,1,100,26.019
1766787877.536034,151936.000,22741,1,T1,1,100,26.150
1766787877.669034,152069.000,22773,1,T1,1,100,26.100
1766787877.803034,152203.000,22790,1,T1,1,100,26.008
1766787877.936034,152336.000,22806,1,T1,1,100,26.039
1766787878.069034,152469.000,22838,1,T1,1,100,25.981
1766787878.203034,152603.000,22855,1,T1,1,100,26.063
1766787878.336034,152736.000,22873,1,T1,1,100,26.134
1766787878.469034,152869.000,22891,1,T1,1,100,26.093
1766787878.603034,153003.000,22922,1,T1,1,100,25.969
1766787878.736034,153136.000,22941,1,T1,1,100,26.093
1766787878.869034,153269.000,22958,1,T1,1,100,26.076
1766787879.003034,153403.000,22990,1,T1,1,100,26.033
1766787879.136034,153536.000,23006,1,T1,1,100,26.156
1766787879.269034,153669.000,23023,1,T1,1,100,26.103
1766787879.403034,153803.000,23057,1,T1,1,100,26.045
1766787879.536034,153936.000,23073,1,T1,1,100,26.126
1766787879.669034,154069.000,23092,1,T1,1,100,26.232
1766787879.802034,154202.000,23124,1,T1,1,100,26.171
1766787879.936034,154336.000,23140,1,T1,1,100,26.145
1766787880.069034,154469.000,23158,1,T1,1,100,26.169
1766787880.202034,154602.000,23191,1,T1,1,100,26.109
1766787880.336034,154736.000,23207,1,T1,1,100,26.260
1766787880.469034,154869.000,23227,1,T1,1,100,26.219
1766787880.602034,155002.000,23243,1,T1,1,100,26.166
1766787880.736034,155136.000,23275,1,T1,1,100,26.143
1766787880.869034,155269.000,23292,1,T1,1,100,26.239
1766787881.002034,155402.000,23308,1,T1,1,100,26.245
1766787881.136034,155536.000,23340,1,T1,1,100,26.248
1766787881.269034,155669.000,23357,1,T1,1,100,26.214
1766787881.402034,155802.000,23374,1,T1,1,100,26.128
1766787881.536034,155936.000,23407,1,T1,1,100,26.197
1766787881.669034,156069.000,23424,1,T1,1,100,26.156
1766787881.802034,156202.000,23443,1,T1,1,100,26.245
1766787881.936034,156336.000,23474,1,T1,1,100,26.248
1766787882.069034,156469.000,23492,1,T1,1,100,26.285
1766787882.202034,156602.000,23508,1,T1,1,100,26.265
1766787882.336034,156736.000,23540,1,T1,1,100,26.256
1766787882.469034,156869.000,23557,1,T1,1,100,26.359
1766787882.602034,157002.000,23573,1,T1,1,100,26.333
1766787882.735034,157135.000,23592,1,T1,1,100,26.321
1766787882.869034,157269.000,23624,1,T1,1,100,26.210
1766787883.002034,157402.000,23640,1,T1,1,100,26.197
1766787883.135034,157535.000,23658,1,T1,1,100,26.227
1766787883.269034,157669.000,23691,1,T1,1,100,26.311
1766787883.402034,157802.000,23708,1,T1,1,100,26.205
1766787883.535034,157935.000,23727,1,T1,1,100,26.337
1766787883.669034,158069.000,23761,1,T1,1,100,26.217
1766787883.802034,158202.000,23777,1,T1,1,100,26.200
1766787883.935034,158335.000,23794,1,T1,1,100,26.193
1766787884.069034,158469.000,23826,1,T1,1,100,26.332
1766787884.202034,158602.000,23842,1,T1,1,100,26.250
1766787884.335034,158735.000,23859,1,T1,1,100,26.179
1766787884.469034,158869.000,23891,1,T1,1,100,26.255
1766787884.602034,159002.000,23907,1,T1,1,100,26.181
1766787884.735034,159135.000,23925,1,T1,1,100,26.256
1766787884.869034,159269.000,23956,1,T1,1,100,26.288
1766787885.002034,159402.000,23972,1,T1,1,100,26.302
1766787885.135034,159535.000,23990,1,T1,1,100,26.379
1766787885.269034,159669.000,24006,1,T1,1,100,26.518
1766787885.402034,159802.000,24040,1,T1,1,100,26.437
1766787885.535034,159935.000,24057,1,T1,1,100,26.331
1766787885.669034,160069.000,24073,1,T1,1,100,26.427
1766787885.802034,160202.000,24105,1,T1,1,100,26.327
1766787885.935034,160335.000,24122,1,T1,1,100,26.389
1766787886.068034,160468.000,24139,1,T1,1,100,26.488
1766787886.202034,160602.000,24172,1,T1,1,100,26.388
1766787886.335034,160735.000,24189,1,T1,1,100,26.345
1766787886.468034,160868.000,24206,1,T1,1,100,26.362
1766787886.602034,161002.000,24239,1,T1,1,100,26.369
1766787886.735034,161135.000,24257,1,T1,1,100,26.337
1766787886.868034,161268.000,24275,1,T1,1,100,26.394
1766787887.002034,161402.000,24307,1,T1,1,100,26.419
1766787887.135034,161535.000,24324,1,T1,1,100,26.323
1766787887.268034,161668.000,24340,1,T1,1,100,26.388
1766787887.402034,161802.000,24372,1,T1,1,100,26.487
1766787887.535034,161935.000,24389,1,T1,1,100,26.459
1766787887.668034,162068.000,24407,1,T1,1,100,26.447
1766787887.802034,162202.000,24425,1,T1,1,100,26.442
1766787887.935034,162335.000,24456,1,T1,1,100,26.439
1766787888.068034,162468.000,24473,1,T1,1,100,26.296
1766787888.202034,162602.000,24490,1,T1,1,100,26.447
1766787888.335034,162735.000,24522,1,T1,1,100,26.406
1766787888.468034,162868.000,24538,1,T1,1,100,26.353
1766787888.602034,163002.000,24557,1,T1,1,100,26.507
1766787888.735034,163135.000,24589,1,T1,1,100,26.361
1766787888.868034,163268.000,24605,1,T1,1,100,26.405
1766787889.002034,163402.000,24622,1,T1,1,100,26.565
1766787889.135034,163535.000,24654,1,T1,1,100,26.493
1766787889.268034,163668.000,24670,1,T1,1,100,26.390
1766787889.402034,163802.000,24690,1,T1,1,100,26.524
1766787889.535034,163935.000,24721,1,T1,1,100,26.510
1766787889.668034,164068.000,24737,1,T1,1,100,26.611
1766787889.801034,164201.000,24757,1,T1,1,100,26.512
1766787889.935034,164335.000,24773,1,T1,1,100,26.470
1766787890.068034,164468.000,24809,1,T1,1,100,26.558
1766787890.201034,164601.000,24826,1,T1,1,100,26.561
1766787890.335034,164735.000,24842,1,T1,1,100,26.491
1766787890.468034,164868.000,24876,1,T1,1,100,26.531
1766787890.601034,165001.000,24893,1,T1,1,100,26.585
1766787890.735034,165135.000,24912,1,T1,1,100,26.537
1766787890.868034,165268.000,24943,1,T1,1,100,26.480
1766787891.001034,165401.000,24960,1,T1,1,100,26.598
1766787891.135034,165535.000,24977,1,T1,1,100,26.578
1766787891.268034,165668.000,25008,1,T1,1,100,26.605
1766787891.401034,165801.000,25026,1,T1,1,100,26.545
1766787891.535034,165935.000,25044,1,T1,1,100,26.520
1766787891.668034,166068.000,25076,1,T1,1,100,26.508
1766787891.801034,166201.000,25095,1,T1,1,100,26.645
1766787891.935034,166335.000,25111,1,T1,1,100,26.598
1766787892.068034,166468.000,25143,1,T1,1,100,26.543
1766787892.201034,166601.000,25162,1,T1,1,100,26.518
1766787892.335034,166735.000,25178,1,T1,1,100,26.543
1766787892.468034,166868.000,25198,1,T1,1,100,26.590
1766787892.601034,167001.000,25229,1,T1,1,100,26.645
1766787892.734034,167134.000,25246,1,T1,1,100,26.669
1766787892.868034,167268.000,25263,1,T1,1,100,26.538
1766787893.001034,167401.000,25297,1,T1,1,100,26.587
1766787893.134034,167534.000,25313,1,T1,1,100,26.680
1766787893.268034,167668.000,25330,1,T1,1,100,26.578
1766787893.401034,167801.000,25362,1,T1,1,100,26.569
1766787893.534034,167934.000,25378,1,T1,1,100,26.672
1766787893.668034,168068.000,25397,1,T1,1,100,26.610
1766787893.801034,168201.000,25431,1,T1,1,100,26.618
1766787893.934034,168334.000,25447,1,T1,1,100,26.764
1766787894.068034,168468.000,25465,1,T1,1,100,26.685
1766787894.201034,168601.000,25496,1,T1,1,100,26.616
1766787894.334034,168734.000,25514,1,T1,1,100,26.727
1766787894.468034,168868.000,25532,1,T1,1,100,26.634
1766787894.601034,169001.000,25550,1,T1,1,100,26.629
1766787894.734034,169134.000,25582,1,T1,1,100,26.733
1766787894.868034,169268.000,25599,1,T1,1,100,26.743
1766787895.001034,169401.000,25617,1,T1,1,100,26.676
1766787895.134034,169534.000,25651,1,T1,1,100,26.753
1766787895.268034,169668.000,25668,1,T1,1,100,26.787
1766787895.401034,169801.000,25685,1,T1,1,100,26.624
1766787895.534034,169934.000,25716,1,T1,1,100,26.660
1766787895.668034,170068.000,25733,1,T1,1,100,26.676
1766787895.801034,170201.000,25752,1,T1,1,100,26.611
1766787895.934034,170334.000,25783,1,T1,1,100,26.726
1766787896.067034,170467.000,25801,1,T1,1,100,26.739
1766787896.201034,170601.000,25817,1,T1,1,100,26.887
1766787896.334034,170734.000,25849,1,T1,1,100,26.738
1766787896.467034,170867.000,25868,1,T1,1,100,26.639
1766787896.601034,171001.000,25884,1,T1,1,100,26.808
1766787896.734034,171134.000,25901,1,T1,1,100,26.917
1766787896.867034,171267.000,25935,1,T1,1,100,26.822
1766787897.001034,171401.000,25953,1,T1,1,100,26.817
1766787897.134034,171534.000,25971,1,T1,1,100,26.708
1766787897.268034,171668.000,26002,1,T1,1,100,26.696
1766787897.401034,171801.000,26019,1,T1,1,100,26.762
1766787897.534034,171934.000,26036,1,T1,1,100,26.826
1766787897.667034,172067.000,26068,1,T1,1,100,26.854
1766787897.801034,172201.000,26086,1,T1,1,100,26.866
1766787897.934034,172334.000,26103,1,T1,1,100,26.800
1766787898.067034,172467.000,26135,1,T1,1,100,26.878
1766787898.201034,172601.000,26151,1,T1,1,100,26.805
1766787898.334034,172734.000,26168,1,T1,1,100,26.845
1766787898.467034,172867.000,26200,1,T1,1,100,26.933
1766787898.601034,173001.000,26216,1,T1,1,100,26.794
1766787898.734034,173134.000,26236,1,T1,1,100,26.875
1766787898.867034,173267.000,26252,1,T1,1,100,27.017
1766787899.001034,173401.000,26283,1,T1,1,100,26.936
1766787899.134034,173534.000,26301,1,T1,1,100,26.937
1766787899.267034,173667.000,26317,1,T1,1,100,26.902
1766787899.401034,173801.000,26349,1,T1,1,100,26.851
1766787899.534034,173934.000,26368,1,T1,1,100,26.900
1766787899.667034,174067.000,26384,1,T1,1,100,26.921
1766787899.801034,174201.000,26416,1,T1,1,100,26.931
1766787899.934034,174334.000,26433,1,T1,1,100,26.793
1766787900.067034,174467.000,26450,1,T1,1,100,26.839
1766787900.200034,174600.000,26481,1,T1,1,100,26.895
1766787900.334034,174734.000,26498,1,T1,1,100,26.848
1766787900.467034,174867.000,26515,1,T1,1,100,26.899
1766787900.600034,175000.000,26546,1,T1,1,100,26.921
1766787900.734034,175134.000,26564,1,T1,1,100,26.966
1766787900.867034,175267.000,26580,1,T1,1,100,26.985
1766787901.000034,175400.000,26597,1,T1,1,100,27.064
1766787901.134034,175534.000,26629,1,T1,1,100,26.957
1766787901.267034,175667.000,26645,1,T1,1,100,26.981
1766787901.400034,175800.000,26662,1,T1,1,100,26.956
1766787901.534034,175934.000,26696,1,T1,1,100,26.946
1766787901.667034,176067.000,26712,1,T1,1,100,27.012
1766787901.800034,176200.000,26732,1,T1,1,100,27.147
1766787901.934034,176334.000,26763,1,T1,1,100,27.099
1766787902.067034,176467.000,26780,1,T1,1,100,26.936
1766787902.200034,176600.000,26797,1,T1,1,100,27.043
1766787902.334034,176734.000,26831,1,T1,1,100,26.912
1766787902.467034,176867.000,26847,1,T1,1,100,27.033
1766787902.600034,177000.000,26864,1,T1,1,100,27.085
1766787902.733034,177133.000,26898,1,T1,1,100,26.930
1766787902.867034,177267.000,26914,1,T1,1,100,26.864
1766787903.000034,177400.000,26931,1,T1,1,100,26.941
1766787903.134034,177534.000,26965,1,T1,1,100,26.939
1766787903.267034,177667.000,26981,1,T1,1,100,27.045
1766787903.400034,177800.000,26999,1,T1,1,100,27.197
1766787903.533034,177933.000,27015,1,T1,1,100,27.085
1766787903.667034,178067.000,27046,1,T1,1,100,27.001
1766787903.800034,178200.000,27064,1,T1,1,100,27.036
1766787903.933034,178333.000,27080,1,T1,1,100,27.087
1766787904.067034,178467.000,27112,1,T1,1,100,27.108
1766787904.200034,178600.000,27131,1,T1,1,100,27.118
1766787904.333034,178733.000,27147,1,T1,1,100,27.086
1766787904.467034,178867.000,27181,1,T1,1,100,27.037
1766787904.600034,179000.000,27198,1,T1,1,100,27.052
1766787904.733034,179133.000,27215,1,T1,1,100,27.058
1766787904.867034,179267.000,27246,1,T1,1,100,27.096
1766787905.000034,179400.000,27265,1,T1,1,100,27.112
