LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1766865272.365162,63684.000,8450,1,T1,1,100,23.219
1766865081.337899,63818.000,8467,1,T1,1,100,23.095
1766864891.736212,63951.000,8499,1,T1,1,100,23.218
1766864702.134525,64084.000,8517,1,T1,1,100,23.201
1766864512.532838,64217.000,8535,1,T1,1,100,23.087
1766864321.505574,64351.000,8568,1,T1,1,100,23.144
1766864131.903887,64484.000,8585,1,T1,1,100,23.133
1766863940.876624,64618.000,8602,1,T1,1,100,23.022
1766863751.274936,64751.000,8634,1,T1,1,100,23.045
1766863561.673249,64884.000,8650,1,T1,1,100,23.197
1766863370.645986,65018.000,8667,1,T1,1,100,23.156
1766863181.044299,65151.000,8699,1,T1,1,100,23.174
1766862991.442612,65284.000,8715,1,T1,1,100,23.146
1766862801.840925,65417.000,8732,1,T1,1,100,23.028
1766862610.813661,65551.000,8764,1,T1,1,100,23.012
1766862421.211974,65684.000,8780,1,T1,1,100,23.147
1766862231.610287,65817.000,8798,1,T1,1,100,23.028
1766862040.583024,65951.000,8816,1,T1,1,100,23.083
1766861850.981337,66084.000,8847,1,T1,1,100,23.071
1766861661.379650,66217.000,8867,1,T1,1,100,23.102
1766861470.352386,66351.000,8883,1,T1,1,100,23.221
1766861280.750699,66484.000,8915,1,T1,1,100,23.202
1766861091.149012,66617.000,8932,1,T1,1,100,23.229
1766860900.121748,66751.000,8948,1,T1,1,100,23.135
1766860710.520061,66884.000,8980,1,T1,1,100,23.129
1766860520.918375,67017.000,8999,1,T1,1,100,23.162
1766860329.891111,67151.000,9016,1,T1,1,100,23.212
1766860140.289424,67284.000,9047,1,T1,1,100,23.269
1766859950.687737,67417.000,9064,1,T1,1,100,23.365
1766859759.660473,67551.000,9081,1,T1,1,100,23.229
1766859570.058786,67684.000,9112,1,T1,1,100,23.312
1766859380.457099,67817.000,9130,1,T1,1,100,23.348
1766859189.429836,67951.000,9151,1,T1,1,100,23.328
1766858999.828149,68084.000,9168,1,T1,1,100,23.284
1766858810.226462,68217.000,9200,1,T1,1,100,23.265
1766858619.199198,68351.000,9216,1,T1,1,100,23.221
1766858429.597511,68484.000,9234,1,T1,1,100,23.237
1766858239.995824,68617.000,9267,1,T1,1,100,23.315
1766858050.394137,68750.000,9283,1,T1,1,100,23.243
1766857859.366874,68884.000,9301,1,T1,1,100,23.211
1766857669.765186,69017.000,9332,1,T1,1,100,23.269
1766857480.163499,69150.000,9349,1,T1,1,100,23.294
1766857289.136236,69284.000,9366,1,T1,1,100,23.375
1766857099.534549,69417.000,9398,1,T1,1,100,23.304
1766856909.932862,69550.000,9414,1,T1,1,100,23.203
1766856718.905598,69684.000,9433,1,T1,1,100,23.194
1766856529.303911,69817.000,9465,1,T1,1,100,23.368
1766856339.702224,69950.000,9481,1,T1,1,100,23.407
1766856148.674961,70084.000,9498,1,T1,1,100,23.354
1766855959.073274,70217.000,9515,1,T1,1,100,23.224
1766855769.471586,70350.000,9550,1,T1,1,100,23.274
1766855578.444323,70484.000,9568,1,T1,1,100,23.331
1766855388.842636,70617.000,9584,1,T1,1,100,23.356
1766855199.240949,70750.000,9616,1,T1,1,100,23.367
1766855008.213685,70884.000,9633,1,T1,1,100,23.265
1766854818.611998,71017.000,9649,1,T1,1,100,23.292
1766854629.010311,71150.000,9683,1,T1,1,100,23.233
1766854437.983048,71284.000,9700,1,T1,1,100,23.349
1766854248.381361,71417.000,9716,1,T1,1,100,23.399
1766854058.779674,71550.000,9750,1,T1,1,100,23.456
1766853869.177987,71683.000,9767,1,T1,1,100,23.268
1766853678.150723,71817.000,9784,1,T1,1,100,23.258
1766853488.549036,71950.000,9801,1,T1,1,100,23.395
1766853298.947349,72083.000,9832,1,T1,1,100,23.348
1766853107.920085,72217.000,9849,1,T1,1,100,23.399
1766852918.318398,72350.000,9868,1,T1,1,100,23.421
1766852728.716712,72483.000,9900,1,T1,1,100,23.395
1766852537.689448,72617.000,9916,1,T1,1,100,23.454
1766852348.087761,72750.000,9933,1,T1,1,100,23.445
1766852158.486074,72883.000,9965,1,T1,1,100,23.370
1766851968.171599,73016.500,9988,2,T1,1,100,23.337
1766851777.857123,73150.000,9988,2,T1,1,100,23.394
1766851588.255436,73283.000,10019,1,T1,1,100,23.383
1766851397.228173,73417.000,10035,1,T1,1,100,23.449
1766851207.626486,73550.000,10053,1,T1,1,100,23.407
1766851018.024799,73683.000,10084,1,T1,1,100,23.283
1766850826.997535,73817.000,10101,1,T1,1,100,23.406
1766850637.395848,73950.000,10120,1,T1,1,100,23.495
1766850447.794161,74083.000,10136,1,T1,1,100,23.498
1766850256.766897,74217.000,10168,1,T1,1,100,23.499
1766850067.165210,74350.000,10185,1,T1,1,100,23.429
1766849877.563524,74483.000,10201,1,T1,1,100,23.363
1766849686.536260,74617.000,10233,1,T1,1,100,23.299
1766849496.934573,74750.000,10250,1,T1,1,100,23.448
1766849307.332886,74883.000,10267,1,T1,1,100,23.442
1766849116.305622,75017.000,10300,1,T1,1,100,23.369
1766848926.703935,75150.000,10318,1,T1,1,100,23.443
1766848737.102248,75283.000,10334,1,T1,1,100,23.298
1766848547.500561,75416.000,10366,1,T1,1,100,23.448
1766848356.473298,75550.000,10383,1,T1,1,100,23.619
1766848166.871611,75683.000,10399,1,T1,1,100,23.552
1766847977.269924,75816.000,10431,1,T1,1,100,23.522
1766847786.242660,75950.000,10448,1,T1,1,100,23.581
1766847596.640973,76083.000,10464,1,T1,1,100,23.535
1766847407.039286,76216.000,10498,1,T1,1,100,23.444
1766847216.012022,76350.000,10515,1,T1,1,100,23.547
1766847026.410335,76483.000,10536,1,T1,1,100,23.520
1766846836.808648,76616.000,10553,1,T1,1,100,23.473
1766846645.781385,76750.000,10584,1,T1,1,100,23.559
1766846456.179698,76883.000,10601,1,T1,1,100,23.561
1766846266.578011,77016.000,10618,1,T1,1,100,23.456
1766846075.550747,77150.000,10652,1,T1,1,100,23.516
1766845885.949060,77283.000,10668,1,T1,1,100,23.507
1766845696.347373,77416.000,10685,1,T1,1,100,23.574
1766845506.745686,77549.000,10717,1,T1,1,100,23.674
1766845315.718422,77683.000,10733,1,T1,1,100,23.717
1766845126.116735,77816.000,10751,1,T1,1,100,23.558
1766844935.089472,77950.000,10782,1,T1,1,100,23.525
1766844745.487785,78083.000,10798,1,T1,1,100,23.582
1766844555.886098,78216.000,10819,1,T1,1,100,23.713
1766844364.858834,78350.000,10835,1,T1,1,100,23.698
1766844175.257147,78483.000,10867,1,T1,1,100,23.728
1766843985.655460,78616.000,10884,1,T1,1,100,23.599
1766843796.053773,78749.000,10900,1,T1,1,100,23.543
1766843605.026510,78883.000,10934,1,T1,1,100,23.554
1766843415.424823,79016.000,10951,1,T1,1,100,23.665
1766843225.823136,79149.000,10968,1,T1,1,100,23.642
1766843034.795872,79283.000,10985,1,T1,1,100,23.491
1766842845.194185,79416.000,11016,1,T1,1,100,23.425
1766842655.592498,79549.000,11033,1,T1,1,100,23.538
1766842456.011775,79689.000,11052,1,T1,1,100,23.588
1766842256.431052,79829.000,11069,1,T1,1,100,23.538
1766842065.403788,79963.000,11100,1,T1,1,100,23.658
1766841875.802101,80096.000,11117,1,T1,1,100,23.639
1766841686.200414,80229.000,11134,1,T1,1,100,23.702
1766841495.173151,80363.000,11165,1,T1,1,100,23.765
1766841305.571464,80496.000,11183,1,T1,1,100,23.508
1766841115.969777,80629.000,11199,1,T1,1,100,23.610
1766840924.942513,80763.000,11231,1,T1,1,100,23.654
1766840735.340826,80896.000,11248,1,T1,1,100,23.708
1766840545.739139,81029.000,11264,1,T1,1,100,23.661
1766840356.137452,81162.000,11283,1,T1,1,100,23.712
1766840165.110188,81296.000,11317,1,T1,1,100,23.662
1766839975.508501,81429.000,11335,1,T1,1,100,23.570
1766839785.906814,81562.000,11353,1,T1,1,100,23.637
1766839594.879551,81696.000,11384,1,T1,1,100,23.630
1766839405.277864,81829.000,11401,1,T1,1,100,23.556
1766839215.676177,81962.000,11418,1,T1,1,100,23.631
1766839024.648913,82096.000,11454,1,T1,1,100,23.592
1766838825.068190,82236.000,11470,1,T1,1,100,23.575
1766838635.466503,82369.000,11487,1,T1,1,100,23.710
1766838445.864816,82502.000,11519,1,T1,1,100,23.697
1766838254.837552,82636.000,11535,1,T1,1,100,23.585
1766838065.235865,82769.000,11552,1,T1,1,100,23.643
1766837875.634178,82902.000,11584,1,T1,1,100,23.527
1766837684.606915,83036.000,11600,1,T1,1,100,23.547
1766837495.005228,83169.000,11618,1,T1,1,100,23.733
1766837305.403541,83302.000,11649,1,T1,1,100,23.707
1766837114.376277,83436.000,11665,1,T1,1,100,23.767
1766836924.774590,83569.000,11683,1,T1,1,100,23.828
1766836735.172903,83702.000,11714,1,T1,1,100,23.784
1766836544.145639,83836.000,11733,1,T1,1,100,23.836
1766836354.543952,83969.000,11750,1,T1,1,100,23.752
1766836164.942266,84102.000,11766,1,T1,1,100,23.715
1766835973.915002,84236.000,11800,1,T1,1,100,23.664
1766835784.313315,84369.000,11817,1,T1,1,100,23.819
1766835594.711628,84502.000,11834,1,T1,1,100,23.744
1766835395.130905,84642.000,11865,1,T1,1,100,23.677
1766835205.529218,84775.000,11882,1,T1,1,100,23.718
1766835014.501954,84909.000,11901,1,T1,1,100,23.665
1766834824.900267,85042.000,11934,1,T1,1,100,23.642
1766834635.298580,85175.000,11952,1,T1,1,100,23.633
1766834444.271317,85309.000,11968,1,T1,1,100,23.628
1766834254.669629,85442.000,12000,1,T1,1,100,23.662
1766834065.067942,85575.000,12017,1,T1,1,100,23.712
1766833874.040679,85709.000,12033,1,T1,1,100,23.663
1766833684.438992,85842.000,12065,1,T1,1,100,23.677
1766833494.837305,85975.000,12082,1,T1,1,100,23.647
1766833303.810041,86109.000,12098,1,T1,1,100,23.670
1766833114.208354,86242.000,12132,1,T1,1,100,23.645
1766832924.606667,86375.000,12149,1,T1,1,100,23.704
1766832733.579404,86509.000,12166,1,T1,1,100,23.695
1766832543.977717,86642.000,12183,1,T1,1,100,23.691
1766832354.376029,86775.000,12216,1,T1,1,100,23.795
1766832163.348766,86909.000,12233,1,T1,1,100,23.699
1766831973.747079,87042.000,12250,1,T1,1,100,23.657
1766831784.145392,87175.000,12282,1,T1,1,100,23.710
1766831593.118128,87309.000,12298,1,T1,1,100,23.591
1766831403.516441,87442.000,12315,1,T1,1,100,23.610
1766831213.914754,87575.000,12347,1,T1,1,100,23.796
1766831022.887491,87709.000,12363,1,T1,1,100,23.699
1766830833.285804,87842.000,12381,1,T1,1,100,23.692
1766830643.684117,87975.000,12412,1,T1,1,100,23.725
1766830454.082430,88108.000,12428,1,T1,1,100,23.775
1766830263.055166,88242.000,12446,1,T1,1,100,23.725
1766830073.453479,88375.000,12477,1,T1,1,100,23.739
1766829883.851792,88508.000,12494,1,T1,1,100,23.745
1766829692.824528,88642.000,12511,1,T1,1,100,23.713
1766829503.222842,88775.000,12543,1,T1,1,100,23.663
1766829313.621155,88908.000,12559,1,T1,1,100,23.783
1766829122.593891,89042.000,12576,1,T1,1,100,23.835
1766828932.992204,89175.000,12592,1,T1,1,100,23.858
1766828743.390517,89308.000,12624,1,T1,1,100,23.868
1766828552.363253,89442.000,12641,1,T1,1,100,23.836
1766828362.761566,89575.000,12658,1,T1,1,100,23.858
1766828173.159879,89708.000,12689,1,T1,1,100,23.868
1766827982.132616,89842.000,12707,1,T1,1,100,23.836
1766827792.530929,89975.000,12723,1,T1,1,100,23.823
1766827602.929242,90108.000,12755,1,T1,1,100,23.817
1766827411.901978,90242.000,12772,1,T1,1,100,23.885
1766827222.300291,90375.000,12788,1,T1,1,100,23.844
1766827032.698604,90508.000,12820,1,T1,1,100,23.968
1766826841.671340,90642.000,12837,1,T1,1,100,23.915
1766826652.069654,90775.000,12853,1,T1,1,100,23.821
1766826462.467967,90908.000,12885,1,T1,1,100,23.852
1766826271.440703,91042.000,12902,1,T1,1,100,23.794
1766826081.839016,91175.000,12919,1,T1,1,100,23.911
1766825892.237329,91308.000,12952,1,T1,1,100,23.926
1766825702.635642,91441.000,12969,1,T1,1,100,23.897
1766825511.608378,91575.000,12986,1,T1,1,100,23.849
1766825322.006691,91708.000,13003,1,T1,1,100,23.935
1766825132.405004,91841.000,13035,1,T1,1,100,23.865
1766824941.377741,91975.000,13051,1,T1,1,100,23.871
1766824751.776054,92108.000,13068,1,T1,1,100,23.944
1766824562.174367,92241.000,13100,1,T1,1,100,23.905
1766824371.147103,92375.000,13116,1,T1,1,100,23.994
1766824181.545416,92508.000,13134,1,T1,1,100,23.998
1766823991.943729,92641.000,13165,1,T1,1,100,23.928
1766823800.916466,92775.000,13181,1,T1,1,100,23.827
1766823611.314778,92908.000,13199,1,T1,1,100,23.996
1766823421.713091,93041.000,13230,1,T1,1,100,24.034
1766823230.685828,93175.000,13247,1,T1,1,100,24.015
1766823041.084141,93308.000,13264,1,T1,1,100,23.935
1766822851.482454,93441.000,13296,1,T1,1,100,23.866
1766822660.455190,93575.000,13312,1,T1,1,100,24.013
1766822470.853503,93708.000,13329,1,T1,1,100,24.041
1766822281.251816,93841.000,13345,1,T1,1,100,24.018
1766822090.224553,93975.000,13377,1,T1,1,100,24.043
1766821900.622866,94108.000,13394,1,T1,1,100,24.019
1766821711.021178,94241.000,13411,1,T1,1,100,23.866
1766821519.993915,94375.000,13446,1,T1,1,100,23.942
1766821330.392228,94508.000,13464,1,T1,1,100,24.010
1766821140.790541,94641.000,13480,1,T1,1,100,24.005
1766820951.188854,94774.000,13514,1,T1,1,100,23.860
1766820760.161590,94908.000,13531,1,T1,1,100,23.904
1766820570.559903,95041.000,13547,1,T1,1,100,23.958
1766820380.958216,95174.000,13579,1,T1,1,100,24.017
1766820189.930953,95308.000,13596,1,T1,1,100,24.043
1766820000.329266,95441.000,13612,1,T1,1,100,24.019
1766819810.727579,95574.000,13646,1,T1,1,100,23.902
1766819619.700315,95708.000,13663,1,T1,1,100,23.922
1766819430.098628,95841.000,13680,1,T1,1,100,24.144
1766819240.496941,95974.000,13699,1,T1,1,100,24.098
1766819049.469677,96108.000,13732,1,T1,1,100,24.149
1766818859.867990,96241.000,13751,1,T1,1,100,24.100
1766818670.266304,96374.000,13768,1,T1,1,100,24.079
1766818479.239040,96508.000,13800,1,T1,1,100,24.069
1766818289.637353,96641.000,13816,1,T1,1,100,24.136
1766818100.035666,96774.000,13833,1,T1,1,100,24.094
1766817900.454943,96914.000,13865,1,T1,1,100,24.183
1766817709.427679,97048.000,13881,1,T1,1,100,24.256
1766817519.825992,97181.000,13899,1,T1,1,100,24.182
1766817330.224305,97314.000,13930,1,T1,1,100,24.150
1766817139.197042,97448.000,13946,1,T1,1,100,24.313
1766816949.595355,97581.000,13964,1,T1,1,100,24.242
1766816759.993667,97714.000,13995,1,T1,1,100,24.105
1766816570.391980,97847.000,14012,1,T1,1,100,24.152
1766816379.364717,97981.000,14029,1,T1,1,100,24.066
1766816189.763030,98114.000,14061,1,T1,1,100,24.170
1766816000.161343,98247.000,14077,1,T1,1,100,24.180
1766815809.134079,98381.000,14094,1,T1,1,100,24.184
1766815619.532392,98514.000,14110,1,T1,1,100,24.115
1766815429.930705,98647.000,14142,1,T1,1,100,24.121
1766815238.903442,98781.000,14159,1,T1,1,100,24.159
1766815049.301755,98914.000,14176,1,T1,1,100,24.104
1766814859.700068,99047.000,14207,1,T1,1,100,24.187
1766814668.672804,99181.000,14225,1,T1,1,100,24.116
1766814469.092081,99321.000,14241,1,T1,1,100,24.086
1766814279.490394,99454.000,14273,1,T1,1,100,24.143
1766814089.888707,99587.000,14290,1,T1,1,100,24.168
1766813898.861443,99721.000,14306,1,T1,1,100,24.215
1766813709.259756,99854.000,14324,1,T1,1,100,24.270
1766813519.658069,99987.000,14357,1,T1,1,100,24.365
1766813328.630806,100121.000,14373,1,T1,1,100,24.158
1766813139.029119,100254.000,14391,1,T1,1,100,24.246
1766812949.427432,100387.000,14422,1,T1,1,100,24.284
1766812758.400168,100521.000,14441,1,T1,1,100,24.300
1766812568.798481,100654.000,14458,1,T1,1,100,24.378
1766812379.196794,100787.000,14492,1,T1,1,100,24.199
1766812188.169530,100921.000,14508,1,T1,1,100,24.263
1766811998.567843,101054.000,14525,1,T1,1,100,24.185
1766811808.966156,101187.000,14541,1,T1,1,100,24.364
1766811619.364469,101320.000,14575,1,T1,1,100,24.370
1766811428.337206,101454.000,14592,1,T1,1,100,24.337
1766811238.735519,101587.000,14609,1,T1,1,100,24.146
1766811047.708255,101721.000,14640,1,T1,1,100,24.205
1766810858.106568,101854.000,14658,1,T1,1,100,24.372
1766810668.504881,101987.000,14674,1,T1,1,100,24.303
1766810478.903194,102120.000,14706,1,T1,1,100,24.308
1766810287.875931,102254.000,14723,1,T1,1,100,24.311
1766810098.274244,102387.000,14739,1,T1,1,100,24.347
1766809908.672557,102520.000,14771,1,T1,1,100,24.328
1766809717.645293,102654.000,14788,1,T1,1,100,24.390
1766809528.043606,102787.000,14804,1,T1,1,100,24.346
1766809338.441919,102920.000,14836,1,T1,1,100,24.327
1766809147.414655,103054.000,14855,1,T1,1,100,24.212
1766808957.812968,103187.000,14872,1,T1,1,100,24.340
1766808768.211281,103320.000,14903,1,T1,1,100,24.466
1766808577.184018,103454.000,14922,1,T1,1,100,24.414
1766808387.582331,103587.000,14939,1,T1,1,100,24.428
1766808197.980644,103720.000,14956,1,T1,1,100,24.433
1766808006.953380,103854.000,14988,1,T1,1,100,24.436
1766807817.351693,103987.000,15004,1,T1,1,100,24.401
1766807627.750006,104120.000,15021,1,T1,1,100,24.493
1766807436.722743,104254.000,15053,1,T1,1,100,24.390
1766807247.121056,104387.000,15069,1,T1,1,100,24.417
1766807057.519368,104520.000,15087,1,T1,1,100,24.358
1766806867.917681,104653.000,15118,1,T1,1,100,24.332
1766806676.890418,104787.000,15134,1,T1,1,100,24.392
1766806487.288731,104920.000,15152,1,T1,1,100,24.453
1766806297.687044,105053.000,15183,1,T1,1,100,24.373
1766806106.659780,105187.000,15200,1,T1,1,100,24.303
1766805917.058093,105320.000,15217,1,T1,1,100,24.415
1766805727.456406,105453.000,15249,1,T1,1,100,24.428
1766805536.429143,105587.000,15265,1,T1,1,100,24.469
1766805346.827456,105720.000,15282,1,T1,1,100,24.486
1766805157.225769,105853.000,15298,1,T1,1,100,24.530
1766804966.198505,105987.000,15330,1,T1,1,100,24.477
1766804776.596818,106120.000,15347,1,T1,1,100,24.490
1766804586.995131,106253.000,15366,1,T1,1,100,24.425
1766804395.967867,106387.000,15397,1,T1,1,100,24.467
1766804206.366180,106520.000,15415,1,T1,1,100,24.450
1766804016.764493,106653.000,15431,1,T1,1,100,24.479
1766803825.737230,106787.000,15463,1,T1,1,100,24.562
1766803636.135543,106920.000,15480,1,T1,1,100,24.562
1766803446.533856,107053.000,15496,1,T1,1,100,24.562
1766803255.506592,107187.000,15528,1,T1,1,100,24.562
1766803065.904905,107320.000,15545,1,T1,1,100,24.421
1766802876.303218,107453.000,15561,1,T1,1,100,24.430
1766802685.275955,107587.000,15593,1,T1,1,100,24.399
1766802495.674268,107720.000,15610,1,T1,1,100,24.598
1766802306.072581,107853.000,15627,1,T1,1,100,24.472
1766802116.470894,107986.000,15644,1,T1,1,100,24.381
1766801925.443630,108120.000,15677,1,T1,1,100,24.413
1766801735.841943,108253.000,15694,1,T1,1,100,24.462
1766801546.240256,108386.000,15711,1,T1,1,100,24.484
1766801355.212992,108520.000,15745,1,T1,1,100,24.493
1766801165.611305,108653.000,15761,1,T1,1,100,24.497
1766800976.009618,108786.000,15778,1,T1,1,100,24.499
1766800784.982355,108920.000,15810,1,T1,1,100,24.464
1766800595.380668,109053.000,15826,1,T1,1,100,24.484
1766800405.778981,109186.000,15844,1,T1,1,100,24.529
1766800214.751717,109320.000,15877,1,T1,1,100,24.477
1766800025.150030,109453.000,15893,1,T1,1,100,24.455
1766799835.548343,109586.000,15911,1,T1,1,100,24.480
1766799635.967620,109726.000,15942,1,T1,1,100,24.491
1766799444.940356,109860.000,15959,1,T1,1,100,24.390
1766799255.338669,109993.000,15976,1,T1,1,100,24.488
1766799065.736982,110126.000,16012,1,T1,1,100,24.495
1766798874.709719,110260.000,16028,1,T1,1,100,24.391
1766798685.108032,110393.000,16045,1,T1,1,100,24.347
1766798495.506345,110526.000,16077,1,T1,1,100,24.398
1766798304.479081,110660.000,16093,1,T1,1,100,24.456
1766798114.877394,110793.000,16110,1,T1,1,100,24.481
1766797925.275707,110926.000,16142,1,T1,1,100,24.598
1766797734.248444,111060.000,16158,1,T1,1,100,24.507
