LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1766715443.249347,27305.500,2385,2,EA,1,100,0.030100
1766715443.315847,27372.000,2385,2,EA,1,100,0.030100
1766715443.382847,27439.000,2403,1,EA,1,100,0.030100
1766715443.449347,27505.500,2417,2,EA,1,100,0.030100
1766715443.515847,27572.000,2417,2,EA,1,100,0.030100
1766715443.582847,27639.000,2434,1,EA,1,100,0.030100
1766715443.649347,27705.500,2451,2,EA,1,100,0.030100
1766715443.715847,27772.000,2451,2,EA,1,100,0.030100
1766715443.782847,27839.000,2468,1,EA,1,100,0.030100
1766715443.849347,27905.500,2482,2,EA,1,100,0.030100
1766715443.915847,27972.000,2482,2,EA,1,100,0.030100
1766715443.982847,28039.000,2499,1,EA,1,100,0.030100
1766715444.049347,28105.500,2516,2,EA,1,100,0.030100
1766715444.115847,28172.000,2516,2,EA,1,100,0.030100
1766715444.182847,28239.000,2533,1,EA,1,100,0.030100
1766715444.249347,28305.500,2548,2,EA,1,100,0.030100
1766715444.315847,28372.000,2548,2,EA,1,100,0.030100
1766715444.382847,28439.000,2565,1,EA,1,100,0.030100
1766715444.449347,28505.500,2581,2,EA,1,100,0.030100
1766715444.515847,28572.000,2581,2,EA,1,100,0.030100
1766715444.582347,28638.500,2598,2,EA,1,100,0.030100
1766715444.648847,28705.000,2598,2,EA,1,100,0.030100
1766715444.715847,28772.000,2615,1,EA,1,100,0.030100
1766715444.782347,28838.500,2630,2,EA,1,100,0.030100
1766715444.848847,28905.000,2630,2,EA,1,100,0.030100
1766715444.915847,28972.000,2646,1,EA,1,100,0.030100
1766715444.982347,29038.500,2664,2,EA,1,100,0.030100
1766715445.048847,29105.000,2664,2,EA,1,100,0.030100
1766715445.115847,29172.000,2680,1,EA,1,100,0.030100
1766715445.182347,29238.500,2697,2,EA,1,100,0.030100
1766715445.248847,29305.000,2697,2,EA,1,100,0.030100
1766715445.315847,29372.000,2713,1,EA,1,100,0.030100
1766715445.382347,29438.500,2731,2,EA,1,100,0.030100
1766715445.448847,29505.000,2731,2,EA,1,100,0.030100
1766715445.515847,29572.000,2747,1,EA,1,100,0.030100
1766715445.582347,29638.500,2762,2,EA,1,100,0.030100
1766715445.648847,29705.000,2762,2,EA,1,100,0.030100
1766715445.715847,29772.000,2779,1,EA,1,100,0.030100
1766715445.782347,29838.500,2798,2,EA,1,100,0.030100
1766715445.848847,29905.000,2798,2,EA,1,100,0.030100
1766715445.915847,29972.000,2814,1,EA,1,100,0.030100
1766715445.982347,30038.500,2830,2,EA,1,100,0.030100
1766715446.048847,30105.000,2830,2,EA,1,100,0.030100
1766715446.115847,30172.000,2848,1,EA,1,100,0.030100
1766715446.182347,30238.500,2865,2,EA,1,100,0.030100
1766715446.248847,30305.000,2865,2,EA,1,100,0.030100
1766715446.315847,30372.000,2881,1,EA,1,100,0.030100
1766715446.382347,30438.500,2898,2,EA,1,100,0.030100
1766715446.448847,30505.000,2898,2,EA,1,100,0.030101
1766715446.515847,30572.000,2913,1,EA,1,100,0.030101
1766715446.582347,30638.500,2930,2,EA,1,100,0.030101
1766715446.648847,30705.000,2930,2,EA,1,100,0.030101
1766715446.715347,30771.500,2947,2,EA,1,100,0.030101
1766715446.781847,30838.000,2947,2,EA,1,100,0.030101
1766715446.848847,30905.000,2964,1,EA,1,100,0.030101
1766715446.915347,30971.500,2978,2,EA,1,100,0.030101
1766715446.981847,31038.000,2978,2,EA,1,100,0.030101
1766715447.048847,31105.000,2998,1,EA,1,100,0.030100
1766715447.115347,31171.500,3014,2,EA,1,100,0.030100
1766715447.181847,31238.000,3014,2,EA,1,100,0.030101
1766715447.248847,31305.000,3031,1,EA,1,100,0.030100
1766715447.315347,31371.500,3046,2,EA,1,100,0.030100
1766715447.381847,31438.000,3046,2,EA,1,100,0.030100
1766715447.448847,31505.000,3063,1,EA,1,100,0.030101
1766715447.515347,31571.500,3079,2,EA,1,100,0.030101
1766715447.581847,31638.000,3079,2,EA,1,100,0.030101
1766715447.648847,31705.000,3096,1,EA,1,100,0.030101
1766715447.715347,31771.500,3113,2,EA,1,100,0.030101
1766715447.781847,31838.000,3113,2,EA,1,100,0.030101
1766715447.848847,31905.000,3130,1,EA,1,100,0.030101
1766715447.915347,31971.500,3148,2,EA,1,100,0.030101
1766715447.981847,32038.000,3148,2,EA,1,100,0.030101
1766715448.048847,32105.000,3166,1,EA,1,100,0.030101
1766715448.115347,32171.500,3180,2,EA,1,100,0.030101
1766715448.181847,32238.000,3180,2,EA,1,100,0.030101
1766715448.248847,32305.000,3197,1,EA,1,100,0.030101
1766715448.315347,32371.500,3214,2,EA,1,100,0.030101
1766715448.381847,32438.000,3214,2,EA,1,100,0.030101
1766715448.448847,32505.000,3231,1,EA,1,100,0.030101
1766715448.515347,32571.500,3246,2,EA,1,100,0.030101
1766715448.581847,32638.000,3246,2,EA,1,100,0.030101
1766715448.648847,32705.000,3262,1,EA,1,100,0.030101
1766715448.715347,32771.500,3279,2,EA,1,100,0.030101
1766715448.781847,32838.000,3279,2,EA,1,100,0.030101
1766715448.848847,32905.000,3296,2,EA,1,100,0.030101
1766715448.915847,32972.000,3296,2,EA,1,100,0.030101
1766715448.981847,33038.000,3312,1,EA,1,100,0.030101
1766715449.048347,33104.500,3328,2,EA,1,100,0.030101
1766715449.114847,33171.000,3328,2,EA,1,100,0.030101
1766715449.181847,33238.000,3344,1,EA,1,100,0.030101
1766715449.248347,33304.500,3361,2,EA,1,100,0.030101
1766715449.314847,33371.000,3361,2,EA,1,100,0.030101
1766715449.381847,33438.000,3378,1,EA,1,100,0.030101
1766715449.448347,33504.500,3393,2,EA,1,100,0.030101
1766715449.514847,33571.000,3393,2,EA,1,100,0.030101
1766715449.581847,33638.000,3409,1,EA,1,100,0.030101
1766715449.648347,33704.500,3427,2,EA,1,100,0.030101
1766715449.714847,33771.000,3427,2,EA,1,100,0.030101
1766715449.781847,33838.000,3443,1,EA,1,100,0.030101
1766715449.848347,33904.500,3458,2,EA,1,100,0.030101
1766715449.914847,33971.000,3458,2,EA,1,100,0.030102
1766715449.981847,34038.000,3474,1,EA,1,100,0.030101
1766715450.048347,34104.500,3492,2,EA,1,100,0.030101
1766715450.114847,34171.000,3492,2,EA,1,100,0.030101
1766715450.181847,34238.000,3508,1,EA,1,100,0.030101
1766715450.248347,34304.500,3523,2,EA,1,100,0.030102
1766715450.314847,34371.000,3523,2,EA,1,100,0.030101
1766715450.381847,34438.000,3540,1,EA,1,100,0.030102
1766715450.448347,34504.500,3557,2,EA,1,100,0.030102
1766715450.514847,34571.000,3557,2,EA,1,100,0.030102
1766715450.581847,34638.000,3575,1,EA,1,100,0.030102
1766715450.648347,34704.500,3591,2,EA,1,100,0.030102
1766715450.714847,34771.000,3591,2,EA,1,100,0.030102
1766715450.781847,34838.000,3607,1,EA,1,100,0.030102
1766715450.848347,34904.500,3624,2,EA,1,100,0.030102
1766715450.914847,34971.000,3624,2,EA,1,100,0.030102
1766715450.981847,35038.000,3640,1,EA,1,100,0.030102
1766715451.048347,35104.500,3657,2,EA,1,100,0.030102
1766715451.114847,35171.000,3657,2,EA,1,100,0.030102
1766715451.181847,35238.000,3672,1,EA,1,100,0.030102
1766715451.248347,35304.500,3689,2,EA,1,100,0.030102
1766715451.314847,35371.000,3689,2,EA,1,100,0.030102
1766715451.381847,35438.000,3708,2,EA,1,100,0.030102
1766715451.448847,35505.000,3708,2,EA,1,100,0.030102
1766715451.514847,35571.000,3725,1,EA,1,100,0.030102
1766715451.581847,35638.000,3739,2,EA,1,100,0.030102
1766715451.648847,35705.000,3739,2,EA,1,100,0.030102
1766715451.714847,35771.000,3757,1,EA,1,100,0.030102
1766715451.781847,35838.000,3773,2,EA,1,100,0.030102
1766715451.848847,35905.000,3773,2,EA,1,100,0.030102
1766715451.914847,35971.000,3790,1,EA,1,100,0.030102
1766715451.981847,36038.000,3805,2,EA,1,100,0.030102
1766715452.048847,36105.000,3805,2,EA,1,100,0.030102
1766715452.114847,36171.000,3824,1,EA,1,100,0.030102
1766715452.181847,36238.000,3840,2,EA,1,100,0.030102
1766715452.248847,36305.000,3840,2,EA,1,100,0.030102
1766715452.314847,36371.000,3857,1,EA,1,100,0.030102
1766715452.381347,36437.500,3872,2,EA,1,100,0.030102
1766715452.447847,36504.000,3872,2,EA,1,100,0.030102
1766715452.514847,36571.000,3889,1,EA,1,100,0.030102
1766715452.581347,36637.500,3905,2,EA,1,100,0.030102
1766715452.647847,36704.000,3905,2,EA,1,100,0.030102
1766715452.714847,36771.000,3923,1,EA,1,100,0.030102
1766715452.781347,36837.500,3939,2,EA,1,100,0.030102
1766715452.847847,36904.000,3939,2,EA,1,100,0.030102
1766715452.914847,36971.000,3958,1,EA,1,100,0.030102
1766715452.981347,37037.500,3975,2,EA,1,100,0.030102
1766715453.047847,37104.000,3975,2,EA,1,100,0.030102
1766715453.114847,37171.000,3992,1,EA,1,100,0.030102
1766715453.181347,37237.500,4007,2,EA,1,100,0.030102
1766715453.247847,37304.000,4007,2,EA,1,100,0.030102
1766715453.314847,37371.000,4023,1,EA,1,100,0.030102
1766715453.381347,37437.500,4040,2,EA,1,100,0.030102
1766715453.447847,37504.000,4040,2,EA,1,100,0.030102
1766715453.514847,37571.000,4057,2,EA,1,100,0.030102
1766715453.581847,37638.000,4057,2,EA,1,100,0.030102
1766715453.647847,37704.000,4073,1,EA,1,100,0.030102
1766715453.714847,37771.000,4091,2,EA,1,100,0.030102
1766715453.781847,37838.000,4091,2,EA,1,100,0.030102
1766715453.847847,37904.000,4107,1,EA,1,100,0.030102
1766715453.914847,37971.000,4124,2,EA,1,100,0.030102
1766715453.981847,38038.000,4124,2,EA,1,100,0.030102
1766715454.047847,38104.000,4141,1,EA,1,100,0.030102
1766715454.114847,38171.000,4156,2,EA,1,100,0.030102
1766715454.181847,38238.000,4156,2,EA,1,100,0.030102
1766715454.247847,38304.000,4172,1,EA,1,100,0.030102
1766715454.314847,38371.000,4190,2,EA,1,100,0.030102
1766715454.381847,38438.000,4190,2,EA,1,100,0.030102
1766715454.447847,38504.000,4206,1,EA,1,100,0.030102
1766715454.514847,38571.000,4221,2,EA,1,100,0.030102
1766715454.581847,38638.000,4221,2,EA,1,100,0.030102
1766715454.647847,38704.000,4237,1,EA,1,100,0.030102
1766715454.714847,38771.000,4255,2,EA,1,100,0.030102
1766715454.781847,38838.000,4255,2,EA,1,100,0.030102
1766715454.847847,38904.000,4271,1,EA,1,100,0.030102
1766715454.914847,38971.000,4286,2,EA,1,100,0.030102
1766715454.981847,39038.000,4286,2,EA,1,100,0.030102
1766715455.047847,39104.000,4303,1,EA,1,100,0.030102
1766715455.114847,39171.000,4320,2,EA,1,100,0.030102
1766715455.181847,39238.000,4320,2,EA,1,100,0.030102
1766715455.247847,39304.000,4336,1,EA,1,100,0.030102
1766715455.314847,39371.000,4353,2,EA,1,100,0.030102
1766715455.381847,39438.000,4353,2,EA,1,100,0.030102
1766715455.447847,39504.000,4368,1,EA,1,100,0.030102
1766715455.514847,39571.000,4387,2,EA,1,100,0.030102
1766715455.581847,39638.000,4387,2,EA,1,100,0.030102
1766715455.648347,39704.500,4404,2,EA,1,100,0.030102
1766715455.714847,39771.000,4404,2,EA,1,100,0.030102
1766715455.780847,39837.000,4423,1,EA,1,100,0.030102
1766715455.847847,39904.000,4437,2,EA,1,100,0.030102
1766715455.914847,39971.000,4437,2,EA,1,100,0.030102
1766715455.980847,40037.000,4454,1,EA,1,100,0.030102
1766715456.047847,40104.000,4471,2,EA,1,100,0.030102
1766715456.114847,40171.000,4471,2,EA,1,100,0.030102
1766715456.180847,40237.000,4488,1,EA,1,100,0.030102
1766715456.247847,40304.000,4502,2,EA,1,100,0.030102
1766715456.314847,40371.000,4502,2,EA,1,100,0.030102
1766715456.380847,40437.000,4520,1,EA,1,100,0.030102
1766715456.447847,40504.000,4536,2,EA,1,100,0.030102
1766715456.514847,40571.000,4536,2,EA,1,100,0.030102
1766715456.580847,40637.000,4553,1,EA,1,100,0.030102
1766715456.647847,40704.000,4568,2,EA,1,100,0.030102
1766715456.714847,40771.000,4568,2,EA,1,100,0.030102
1766715456.780847,40837.000,4585,1,EA,1,100,0.030102
1766715456.847847,40904.000,4601,2,EA,1,100,0.030102
1766715456.914847,40971.000,4601,2,EA,1,100,0.030102
1766715456.980847,41037.000,4618,1,EA,1,100,0.030102
1766715457.047847,41104.000,4633,2,EA,1,100,0.030102
1766715457.114847,41171.000,4633,2,EA,1,100,0.030102
1766715457.180847,41237.000,4650,1,EA,1,100,0.031953
1766715457.247847,41304.000,4666,2,EA,1,100,0.039911
1766715457.314847,41371.000,4666,2,EA,1,100,0.038524
1766715457.380847,41437.000,4686,1,EA,1,100,0.036029
1766715457.447847,41504.000,4701,2,EA,1,100,0.034763
1766715457.514847,41571.000,4701,2,EA,1,100,0.033943
1766715457.580847,41637.000,4717,1,EA,1,100,0.033333
1766715457.647847,41704.000,4734,2,EA,1,100,0.032877
1766715457.714847,41771.000,4734,2,EA,1,100,0.032540
1766715457.781347,41837.500,4755,2,EA,1,100,0.032278
1766715457.847847,41904.000,4755,2,EA,1,100,0.032069
1766715457.914847,41971.000,4771,1,EA,1,100,0.031876
1766715457.981347,42037.500,4787,2,EA,1,100,0.031708
1766715458.047847,42104.000,4787,2,EA,1,100,0.031596
1766715458.114847,42171.000,4805,1,EA,1,100,0.031523
1766715458.181347,42237.500,4822,2,EA,1,100,0.031445
1766715458.247847,42304.000,4822,2,EA,1,100,0.031383
1766715458.314847,42371.000,4838,1,EA,1,100,0.031331
1766715458.381347,42437.500,4854,2,EA,1,100,0.031294
1766715458.447847,42504.000,4854,2,EA,1,100,0.031261
1766715458.514847,42571.000,4870,1,EA,1,100,0.031240
1766715458.581347,42637.500,4887,2,EA,1,100,0.031217
1766715458.647847,42704.000,4887,2,EA,1,100,0.031197
1766715458.714847,42771.000,4906,1,EA,1,100,0.031184
1766715458.781347,42837.500,4921,2,EA,1,100,0.031176
1766715458.847847,42904.000,4921,2,EA,1,100,0.031170
1766715458.914847,42971.000,4937,1,EA,1,100,0.031170
1766715458.981347,43037.500,4955,2,EA,1,100,0.031172
1766715459.047847,43104.000,4955,2,EA,1,100,0.031175
1766715459.113847,43170.000,4971,1,EA,1,100,0.031182
1766715459.180847,43237.000,4986,2,EA,1,100,0.031202
1766715459.247847,43304.000,4986,2,EA,1,100,0.031230
1766715459.313847,43370.000,5002,1,EA,1,100,0.031205
1766715459.380847,43437.000,5020,2,EA,1,100,0.031110
1766715459.447847,43504.000,5020,2,EA,1,100,0.031090
1766715459.513847,43570.000,5036,1,EA,1,100,0.031073
1766715459.580847,43637.000,5052,2,EA,1,100,0.030990
1766715459.647847,43704.000,5052,2,EA,1,100,0.030956
1766715459.713847,43770.000,5068,1,EA,1,100,0.030986
1766715459.780847,43837.000,5085,2,EA,1,100,0.031033
1766715459.847847,43904.000,5085,2,EA,1,100,0.031077
1766715459.914347,43970.500,5101,2,EA,1,100,0.031120
1766715459.980847,44037.000,5101,2,EA,1,100,0.031161
1766715460.047847,44104.000,5119,1,EA,1,100,0.031191
1766715460.114347,44170.500,5133,2,EA,1,100,0.031221
1766715460.180847,44237.000,5133,2,EA,1,100,0.031241
1766715460.247847,44304.000,5150,1,EA,1,100,0.031252
1766715460.314347,44370.500,5167,2,EA,1,100,0.031268
1766715460.380847,44437.000,5167,2,EA,1,100,0.031165
1766715460.447847,44504.000,5184,1,EA,1,100,0.031477
1766715460.514347,44570.500,5198,2,EA,1,100,0.034397
1766715460.580847,44637.000,5198,2,EA,1,100,0.033391
1766715460.647847,44704.000,5217,1,EA,1,100,0.032570
1766715460.714347,44770.500,5234,2,EA,1,100,0.032226
1766715460.780847,44837.000,5234,2,EA,1,100,0.032020
1766715460.847847,44904.000,5251,1,EA,1,100,0.031876
1766715460.914347,44970.500,5265,2,EA,1,100,0.031769
1766715460.980847,45037.000,5265,2,EA,1,100,0.030854
1766715461.047847,45104.000,5283,1,EA,1,100,0.032874
1766715461.114347,45170.500,5299,2,EA,1,100,0.034798
1766715461.180847,45237.000,5299,2,EA,1,100,0.036143
1766715461.247847,45304.000,5316,1,EA,1,100,0.036512
1766715461.314347,45370.500,5333,2,EA,1,100,0.034672
1766715461.380847,45437.000,5333,2,EA,1,100,0.033908
1766715461.447847,45504.000,5352,1,EA,1,100,0.033535
1766715461.514347,45570.500,5368,2,EA,1,100,0.033247
1766715461.580847,45637.000,5368,2,EA,1,100,0.033016
1766715461.647847,45704.000,5385,1,EA,1,100,0.032177
1766715461.714347,45770.500,5401,2,EA,1,100,0.035162
1766715461.780847,45837.000,5401,2,EA,1,100,0.034724
1766715461.847847,45904.000,5419,1,EA,1,100,0.033599
1766715461.914347,45970.500,5435,2,EA,1,100,0.033032
1766715461.980847,46037.000,5435,2,EA,1,100,0.032714
1766715462.047347,46103.500,5453,2,EA,1,100,0.032479
1766715462.113847,46170.000,5453,2,EA,1,100,0.032300
1766715462.180847,46237.000,5469,1,EA,1,100,0.032171
1766715462.247347,46303.500,5484,2,EA,1,100,0.032078
1766715462.313847,46370.000,5484,2,EA,1,100,0.032005
1766715462.380847,46437.000,5501,1,EA,1,100,0.031972
1766715462.447347,46503.500,5520,2,EA,1,100,0.032259
1766715462.513847,46570.000,5520,2,EA,1,100,0.034442
1766715462.580847,46637.000,5536,1,EA,1,100,0.033595
1766715462.647347,46703.500,5552,2,EA,1,100,0.033059
1766715462.713847,46770.000,5552,2,EA,1,100,0.032839
1766715462.780847,46837.000,5570,1,EA,1,100,0.032712
1766715462.847347,46903.500,5587,2,EA,1,100,0.032627
1766715462.913847,46970.000,5587,2,EA,1,100,0.032221
1766715462.980847,47037.000,5603,1,EA,1,100,0.030547
1766715463.047347,47103.500,5619,2,EA,1,100,0.034042
1766715463.113847,47170.000,5619,2,EA,1,100,0.036530
1766715463.180847,47237.000,5635,1,EA,1,100,0.034866
1766715463.247347,47303.500,5652,2,EA,1,100,0.033939
1766715463.313847,47370.000,5652,2,EA,1,100,0.033510
1766715463.380847,47437.000,5671,1,EA,1,100,0.033258
1766715463.447347,47503.500,5686,2,EA,1,100,0.033088
1766715463.513847,47570.000,5686,2,EA,1,100,0.032960
1766715463.580847,47637.000,5702,1,EA,1,100,0.032828
1766715463.647347,47703.500,5720,2,EA,1,100,0.032699
1766715463.713847,47770.000,5720,2,EA,1,100,0.032595
1766715463.780847,47837.000,5736,1,EA,1,100,0.032542
1766715463.847347,47903.500,5751,2,EA,1,100,0.032537
