LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1766787941.205034,215605,33213,1,BI,1,100,1040
1766787941.965034,216365,33333,1,BI,1,100,760
1766787943.125034,217525,33531,1,BI,1,100,1160
1766787943.605034,218005,33598,1,BI,1,100,480
1766787944.258034,218658,33717,1,BI,1,100,640
1766787945.138034,219538,33849,1,BI,1,100,880
1766787945.698034,220098,33937,1,BI,1,100,560
1766787946.378034,220778,34036,1,BI,1,100,680
1766787947.297034,221697,34187,1,BI,1,100,920
1766787947.657034,222057,34254,1,BI,1,100,360
1766787948.377034,222777,34370,1,BI,1,100,720
1766787948.591034,222991,34406,1,BI,1,100,200
1766787952.030034,226430,34969,1,BI,1,100,3440
1766787953.077034,227477,35133,1,BI,1,100,1040
1766787953.397034,227797,35185,1,BI,1,100,320
1766787954.357034,228757,35351,1,BI,1,100,960
1766787956.010034,230410,35614,1,BI,1,100,1640
1766787956.610034,231010,35715,1,BI,1,100,600
1766787958.330034,232730,35997,1,BI,1,100,1720
1766787958.930034,233330,36100,1,BI,1,100,600
1766787959.450034,233850,36181,1,BI,1,100,520
1766787960.463034,234863,36347,1,BI,1,100,1000
1766787962.703034,237103,36713,1,BI,1,100,2240
1766787963.383034,237783,36829,1,BI,1,100,680
1766787964.102034,238502,36944,1,BI,1,100,720
1766787966.429034,240829,37312,1,BI,1,100,2320
1766787970.202034,244602,37937,1,BI,1,100,3760
1766787976.708034,251108,38988,1,BI,1,100,6480
1766787977.908034,252308,39188,1,BI,1,100,1200
1766787978.948034,253348,39354,1,BI,1,100,1040
1766787979.268034,253668,39405,1,BI,1,100,320
1766787980.481034,254881,39602,1,BI,1,100,1200
1766787982.967034,257367,40014,1,BI,1,100,2480
1766787984.487034,258887,40261,1,BI,1,100,1520
1766787984.967034,259367,40328,1,BI,1,100,480
1766787985.247034,259647,40380,1,BI,1,100,280
1766787986.327034,260727,40546,1,BI,1,100,1080
1766787987.580034,261980,40761,1,BI,1,100,1240
1766787988.533034,262933,40911,1,BI,1,100,960
1766787988.813034,263213,40961,1,BI,1,100,280
1766787989.333034,263733,41045,1,BI,1,100,520
1766787991.146034,265546,41341,1,BI,1,100,1800
1766787995.639034,270039,42065,1,BI,1,100,4480
1766787997.639034,272039,42397,1,BI,1,100,2000
1766787999.012034,273412,42626,1,BI,1,100,1360
1766788000.812034,275212,42907,1,BI,1,100,1800
1766788002.172034,276572,43141,1,BI,1,100,1360
1766788004.425034,278825,43501,1,BI,1,100,2240
1766788004.705034,279105,43553,1,BI,1,100,280
1766788005.618034,280018,43702,1,BI,1,100,920
1766788006.512034,280912,43835,1,BI,1,100,880
1766788008.111034,282511,44100,1,BI,1,100,1600
1766788008.871034,283271,44215,1,BI,1,100,760
1766788009.671034,284071,44350,1,BI,1,100,800
1766788010.151034,284551,44432,1,BI,1,100,480
1766788010.684034,285084,44516,1,BI,1,100,520
1766788011.084034,285484,44583,1,BI,1,100,400
1766788011.604034,286004,44668,1,BI,1,100,520
1766788012.164034,286564,44771,1,BI,1,100,560
1766788013.644034,288044,45000,1,BI,1,100,1480
1766788016.417034,290817,45463,1,BI,1,100,2760
1766788017.777034,292177,45680,1,BI,1,100,1360
1766788018.337034,292737,45783,1,BI,1,100,560
1766788020.470034,294870,46128,1,BI,1,100,2120
1766788022.110034,296510,46393,1,BI,1,100,1640
1766788023.270034,297670,46574,1,BI,1,100,1160
1766788024.883034,299283,46841,1,BI,1,100,1600
1766788025.403034,299803,46923,1,BI,1,100,520
1766788026.690034,301090,47139,1,BI,1,100,1280
1766788028.089034,302489,47354,1,BI,1,100,1400
1766788031.782034,306182,47961,1,BI,1,100,3680
1766788031.982034,306382,47997,1,BI,1,100,200
1766788033.102034,307502,48178,1,BI,1,100,1120
1766788034.382034,308782,48392,1,BI,1,100,1280
1766788035.382034,309782,48542,1,BI,1,100,1000
1766788035.717034,310117,48609,1,BI,1,100,320
1766788036.395034,310795,48710,1,BI,1,100,680
1766788037.155034,311555,48844,1,BI,1,100,760
1766788038.835034,313235,49107,1,BI,1,100,1680
1766788040.648034,315048,49406,1,BI,1,100,1800
1766788041.521034,315921,49552,1,BI,1,100,880
1766788041.881034,316281,49623,1,BI,1,100,360
1766788042.855034,317255,49771,1,BI,1,100,960
1766788044.374034,318774,50019,1,BI,1,100,1520
1766788045.494034,319894,50200,1,BI,1,100,1120
1766788046.134034,320534,50301,1,BI,1,100,640
1766788046.948034,321348,50436,1,BI,1,100,800
1766788048.981034,323381,50766,1,BI,1,100,2040
1766788049.674034,324074,50886,1,BI,1,100,680
1766788050.154034,324554,50967,1,BI,1,100,480
1766788050.554034,324954,51035,1,BI,1,100,400
1766788051.994034,326394,51268,1,BI,1,100,1440
1766788053.154034,327554,51449,1,BI,1,100,1160
1766788053.807034,328207,51566,1,BI,1,100,640
1766788055.727034,330127,51880,1,BI,1,100,1920
1766788056.533034,330933,52013,1,BI,1,100,800
1766788057.173034,331573,52115,1,BI,1,100,640
1766788058.773034,333173,52378,1,BI,1,100,1600
1766788064.826034,339226,53349,1,BI,1,100,6040
1766788065.319034,339719,53433,1,BI,1,100,480
1766788069.285034,343685,54074,1,BI,1,100,3960
1766788070.885034,345285,54340,1,BI,1,100,1600
1766788071.645034,346045,54455,1,BI,1,100,760
1766788072.178034,346578,54541,1,BI,1,100,520
1766788072.538034,346938,54608,1,BI,1,100,360
1766788073.098034,347498,54692,1,BI,1,100,560
1766788074.098034,348498,54860,1,BI,1,100,1000
1766788074.578034,348978,54946,1,BI,1,100,480
1766788075.098034,349498,55030,1,BI,1,100,520
1766788076.911034,351311,55329,1,BI,1,100,1800
1766788077.271034,351671,55396,1,BI,1,100,360
1766788077.711034,352111,55463,1,BI,1,100,440
1766788078.911034,353311,55663,1,BI,1,100,1200
1766788079.391034,353791,55730,1,BI,1,100,480
1766788080.071034,354471,55846,1,BI,1,100,680
1766788080.832034,355232,55978,1,BI,1,100,760
1766788081.964034,356364,56163,1,BI,1,100,1120
1766788082.484034,356884,56245,1,BI,1,100,520
1766788082.964034,357364,56331,1,BI,1,100,480
1766788084.604034,359004,56598,1,BI,1,100,1640
1766788087.530034,361930,57060,1,BI,1,100,2920
1766788088.223034,362623,57178,1,BI,1,100,680
1766788088.463034,362863,57230,1,BI,1,100,240
1766788088.943034,363343,57297,1,BI,1,100,480
1766788090.143034,364543,57497,1,BI,1,100,1200
1766788090.743034,365143,57596,1,BI,1,100,600
1766788090.983034,365383,57632,1,BI,1,100,240
1766788091.870034,366270,57779,1,BI,1,100,880
1766788092.270034,366670,57850,1,BI,1,100,400
1766788093.390034,367790,58035,1,BI,1,100,1120
1766788094.309034,368709,58185,1,BI,1,100,920
1766788094.830034,369230,58267,1,BI,1,100,520
1766788095.163034,369563,58335,1,BI,1,100,320
1766788096.084034,370484,58483,1,BI,1,100,920
1766788096.763034,371163,58584,1,BI,1,100,680
1766788097.402034,371802,58701,1,BI,1,100,640
1766788098.442034,372842,58867,1,BI,1,100,1040
1766788099.042034,373442,58967,1,BI,1,100,600
1766788099.816034,374216,59084,1,BI,1,100,760
1766788100.855034,375255,59266,1,BI,1,100,1040
1766788102.255034,376655,59485,1,BI,1,100,1400
1766788103.695034,378095,59732,1,BI,1,100,1440
1766788105.268034,379668,59979,1,BI,1,100,1560
1766788106.228034,380628,60144,1,BI,1,100,960
1766788106.428034,380828,60179,1,BI,1,100,200
1766788108.801034,383201,60561,1,BI,1,100,2360
1766788109.321034,383721,60646,1,BI,1,100,520
1766788109.921034,384321,60745,1,BI,1,100,600
1766788110.281034,384681,60794,1,BI,1,100,360
1766788111.201034,385601,60944,1,BI,1,100,920
1766788114.054034,388454,61423,1,BI,1,100,2840
1766788116.894034,391294,61867,1,BI,1,100,2840
1766788117.414034,391814,61968,1,BI,1,100,520
1766788118.067034,392467,62069,1,BI,1,100,640
1766788119.147034,393547,62249,1,BI,1,100,1080
1766788120.107034,394507,62399,1,BI,1,100,960
1766788120.587034,394987,62486,1,BI,1,100,480
1766788121.747034,396147,62668,1,BI,1,100,1160
1766788122.587034,396987,62819,1,BI,1,100,840
1766788122.840034,397240,62854,1,BI,1,100,240
1766788125.040034,399440,63217,1,BI,1,100,2200
1766788125.640034,400040,63319,1,BI,1,100,600
1766788126.080034,400480,63386,1,BI,1,100,440
1766788126.602034,401002,63470,1,BI,1,100,520
1766788127.039034,401439,63542,1,BI,1,100,440
1766788127.279034,401679,63592,1,BI,1,100,240
1766788127.973034,402373,63692,1,BI,1,100,680
1766788128.733034,403133,63825,1,BI,1,100,760
1766788129.333034,403733,63926,1,BI,1,100,600
1766788130.693034,405093,64143,1,BI,1,100,1360
1766788133.626034,408026,64620,1,BI,1,100,2920
1766788135.112034,409512,64866,1,BI,1,100,1480
1766788135.712034,410112,64967,1,BI,1,100,600
1766788138.678034,413078,65446,1,BI,1,100,2960
1766788139.398034,413798,26,1,BI,1,100,720
1766788141.240034,415640,322,1,BI,1,100,1840
1766788142.131034,416531,473,1,BI,1,100,880
1766788143.811034,418211,738,1,BI,1,100,1680
1766788146.424034,420824,1164,1,BI,1,100,2600
1766788147.497034,421897,1331,1,BI,1,100,1080
1766788148.551034,422951,1514,1,BI,1,100,1040
1766788149.152034,423552,1613,1,BI,1,100,600
1766788149.991034,424391,1746,1,BI,1,100,840
1766788150.470034,424870,1829,1,BI,1,100,480
1766788151.632034,426032,2013,1,BI,1,100,1160
1766788152.197034,426597,2115,1,BI,1,100,560
1766788152.717034,427117,2201,1,BI,1,100,520
1766788153.397034,427797,2317,1,BI,1,100,680
1766788153.957034,428357,2400,1,BI,1,100,560
1766788154.837034,429237,2550,1,BI,1,100,880
1766788155.570034,429970,2665,1,BI,1,100,720
1766788156.130034,430530,2766,1,BI,1,100,560
1766788156.803034,431203,2865,1,BI,1,100,680
1766788157.376034,431776,2970,1,BI,1,100,560
1766788158.496034,432896,3153,1,BI,1,100,1120
1766788159.576034,433976,3319,1,BI,1,100,1080
1766788159.936034,434336,3386,1,BI,1,100,360
1766788160.416034,434816,3470,1,BI,1,100,480
1766788160.856034,435256,3537,1,BI,1,100,440
1766788161.496034,435896,3636,1,BI,1,100,640
1766788162.509034,436909,3804,1,BI,1,100,1000
1766788163.389034,437789,3954,1,BI,1,100,880
1766788163.831034,438231,4021,1,BI,1,100,440
1766788164.382034,438782,4120,1,BI,1,100,560
1766788164.956034,439356,4221,1,BI,1,100,560
1766788165.476034,439876,4306,1,BI,1,100,520
1766788166.036034,440436,4391,1,BI,1,100,560
1766788167.162034,441562,4574,1,BI,1,100,1120
1766788167.762034,442162,4675,1,BI,1,100,600
1766788168.042034,442442,4726,1,BI,1,100,280
1766788168.402034,442802,4776,1,BI,1,100,360
1766788170.368034,444768,5104,1,BI,1,100,1960
1766788170.968034,445368,5188,1,BI,1,100,600
1766788171.528034,445928,5289,1,BI,1,100,560
1766788172.048034,446448,5373,1,BI,1,100,520
1766788172.768034,447168,5493,1,BI,1,100,720
1766788173.688034,448088,5642,1,BI,1,100,920
1766788174.342034,448742,5758,1,BI,1,100,640
1766788174.662034,449062,5808,1,BI,1,100,320
1766788176.741034,451141,6136,1,BI,1,100,2080
1766788178.634034,453034,6453,1,BI,1,100,1880
1766788178.954034,453354,6503,1,BI,1,100,320
1766788179.234034,453634,6555,1,BI,1,100,280
1766788180.474034,454874,6754,1,BI,1,100,1240
1766788182.194034,456594,7035,1,BI,1,100,1720
1766788182.954034,457354,7168,1,BI,1,100,760
1766788183.487034,457887,7250,1,BI,1,100,520
1766788185.287034,459687,7549,1,BI,1,100,1800
1766788186.287034,460687,7697,1,BI,1,100,1000
1766788187.008034,461408,7815,1,BI,1,100,720
1766788191.140034,465540,8490,1,BI,1,100,4120
1766788192.833034,467233,8772,1,BI,1,100,1680
1766788194.033034,468433,8953,1,BI,1,100,1200
1766788194.873034,469273,9102,1,BI,1,100,840
1766788195.793034,470193,9251,1,BI,1,100,920
1766788196.553034,470953,9367,1,BI,1,100,760
1766788197.366034,471766,9502,1,BI,1,100,800
1766788197.886034,472286,9585,1,BI,1,100,520
1766788199.086034,473486,9785,1,BI,1,100,1200
1766788201.605034,476005,10197,1,BI,1,100,2520
1766788202.019034,476419,10269,1,BI,1,100,400
1766788203.379034,477779,10502,1,BI,1,100,1360
1766788206.178034,480578,10943,1,BI,1,100,2800
1766788206.745034,481145,11044,1,BI,1,100,560
1766788207.505034,481905,11162,1,BI,1,100,760
1766788208.025034,482425,11247,1,BI,1,100,520
1766788209.318034,483718,11463,1,BI,1,100,1280
1766788213.811034,488211,12186,1,BI,1,100,4480
1766788215.651034,490051,12480,1,BI,1,100,1840
1766788216.971034,491371,12697,1,BI,1,100,1320
1766788217.930034,492330,12865,1,BI,1,100,960
1766788219.904034,494304,13178,1,BI,1,100,1960
1766788220.543034,494943,13279,1,BI,1,100,640
1766788221.023034,495423,13364,1,BI,1,100,480
1766788221.583034,495983,13462,1,BI,1,100,560
1766788222.583034,496983,13613,1,BI,1,100,1000
1766788223.477034,497877,13763,1,BI,1,100,880
1766788223.796034,498196,13813,1,BI,1,100,320
1766788224.556034,498956,13945,1,BI,1,100,760
1766788225.396034,499796,14080,1,BI,1,100,840
1766788226.236034,500636,14213,1,BI,1,100,840
1766788228.123034,502523,14528,1,BI,1,100,1880
1766788231.296034,505696,15036,1,BI,1,100,3160
1766788232.342034,506742,15202,1,BI,1,100,1040
1766788234.142034,508542,15499,1,BI,1,100,1800
1766788234.789034,509189,15615,1,BI,1,100,640
1766788235.509034,509909,15730,1,BI,1,100,720
1766788236.389034,510789,15865,1,BI,1,100,880
1766788237.748034,512148,16096,1,BI,1,100,1360
1766788238.148034,512548,16163,1,BI,1,100,400
1766788239.482034,513882,16378,1,BI,1,100,1320
1766788239.882034,514282,16447,1,BI,1,100,400
1766788240.401034,514801,16533,1,BI,1,100,520
1766788240.881034,515281,16617,1,BI,1,100,480
1766788241.801034,516201,16766,1,BI,1,100,920
1766788242.808034,517208,16932,1,BI,1,100,1000
1766788245.448034,519848,17359,1,BI,1,100,2640
1766788245.848034,520248,17426,1,BI,1,100,400
1766788247.254034,521654,17660,1,BI,1,100,1400
1766788249.627034,524027,18038,1,BI,1,100,2360
1766788252.987034,527387,18581,1,BI,1,100,3360
1766788253.600034,528000,18682,1,BI,1,100,600
1766788254.000034,528400,18750,1,BI,1,100,400
1766788254.480034,528880,18817,1,BI,1,100,480
1766788255.440034,529840,18983,1,BI,1,100,960
1766788256.240034,530640,19115,1,BI,1,100,800
1766788260.693034,535093,19837,1,BI,1,100,4440
1766788263.106034,537506,20217,1,BI,1,100,2400
1766788263.426034,537826,20284,1,BI,1,100,320
1766788263.986034,538386,20368,1,BI,1,100,560
1766788264.752034,539152,20501,1,BI,1,100,760
1766788265.272034,539672,20583,1,BI,1,100,520
1766788266.392034,540792,20766,1,BI,1,100,1120
1766788267.072034,541472,20883,1,BI,1,100,680
1766788267.432034,541832,20934,1,BI,1,100,360
1766788267.832034,542232,21002,1,BI,1,100,400
1766788268.752034,543152,21153,1,BI,1,100,920
1766788269.192034,543592,21222,1,BI,1,100,440
1766788269.565034,543965,21291,1,BI,1,100,360
1766788272.732034,547132,21805,1,BI,1,100,3160
1766788275.571034,549971,22264,1,BI,1,100,2840
1766788276.291034,550691,22380,1,BI,1,100,720
1766788277.264034,551664,22546,1,BI,1,100,960
1766788278.544034,552944,22748,1,BI,1,100,1280
1766788279.224034,553624,22864,1,BI,1,100,680
1766788280.784034,555184,23112,1,BI,1,100,1560
1766788281.117034,555517,23179,1,BI,1,100,320
1766788281.357034,555757,23214,1,BI,1,100,240
1766788281.877034,556277,23299,1,BI,1,100,520
1766788282.317034,556717,23368,1,BI,1,100,440
1766788283.717034,558117,23599,1,BI,1,100,1400
1766788284.564034,558964,23748,1,BI,1,100,840
1766788285.044034,559444,23815,1,BI,1,100,480
1766788286.804034,561204,24116,1,BI,1,100,1760
1766788287.250034,561650,24185,1,BI,1,100,440
1766788287.937034,562337,24302,1,BI,1,100,680
1766788288.577034,562977,24404,1,BI,1,100,640
1766788289.777034,564177,24604,1,BI,1,100,1200
1766788290.617034,565017,24736,1,BI,1,100,840
1766788290.896034,565296,24790,1,BI,1,100,280
1766788291.216034,565616,24843,1,BI,1,100,320
1766788291.977034,566377,24958,1,BI,1,100,760
1766788292.943034,567343,25126,1,BI,1,100,960
1766788294.663034,569063,25406,1,BI,1,100,1720
1766788295.196034,569596,25488,1,BI,1,100,520
1766788296.756034,571156,25755,1,BI,1,100,1560
1766788297.318034,571718,25839,1,BI,1,100,560
1766788297.996034,572396,25956,1,BI,1,100,680
1766788298.756034,573156,26075,1,BI,1,100,760
1766788300.049034,574449,26288,1,BI,1,100,1280
1766788301.169034,575569,26470,1,BI,1,100,1120
1766788302.969034,577369,26770,1,BI,1,100,1800
1766788305.862034,580262,27229,1,BI,1,100,2880
1766788306.662034,581062,27363,1,BI,1,100,800
1766788308.188034,582588,27618,1,BI,1,100,1520
1766788308.948034,583348,27733,1,BI,1,100,760
1766788309.348034,583748,27801,1,BI,1,100,400
1766788310.841034,585241,28049,1,BI,1,100,1480
1766788313.801034,588201,28528,1,BI,1,100,2960
1766788315.334034,589734,28774,1,BI,1,100,1520
1766788318.014034,592414,29223,1,BI,1,100,2680
1766788320.667034,595067,29650,1,BI,1,100,2640
1766788321.267034,595667,29749,1,BI,1,100,600
1766788321.787034,596187,29834,1,BI,1,100,520
1766788322.187034,596587,29903,1,BI,1,100,400
1766788323.107034,597507,30052,1,BI,1,100,920
1766788323.427034,597827,30103,1,BI,1,100,320
1766788323.747034,598147,30155,1,BI,1,100,320
1766788324.320034,598720,30253,1,BI,1,100,560
1766788324.640034,599040,30304,1,BI,1,100,320
1766788325.040034,599440,30372,1,BI,1,100,400
1766788325.720034,600120,30489,1,BI,1,100,680
1766788326.200034,600600,30556,1,BI,1,100,480
1766788326.480034,600880,30607,1,BI,1,100,280
1766788326.880034,601280,30674,1,BI,1,100,400
1766788327.240034,601640,30743,1,BI,1,100,360
1766788327.599034,601999,30794,1,BI,1,100,360
1766788328.246034,602646,30894,1,BI,1,100,640
1766788328.726034,603126,30979,1,BI,1,100,480
1766788330.806034,605206,31311,1,BI,1,100,2080
1766788332.539034,606939,31594,1,BI,1,100,1720
1766788333.619034,608019,31779,1,BI,1,100,1080
1766788334.019034,608419,31846,1,BI,1,100,400
1766788336.432034,610832,32240,1,BI,1,100,2400
1766788337.992034,612392,32489,1,BI,1,100,1560
1766788338.392034,612792,32556,1,BI,1,100,400
1766788339.152034,613552,32690,1,BI,1,100,760
1766788339.472034,613872,32742,1,BI,1,100,320
1766788341.525034,615925,33072,1,BI,1,100,2040
1766788343.731034,618131,33440,1,BI,1,100,2200
1766788344.451034,618851,33555,1,BI,1,100,720
1766788344.971034,619371,33639,1,BI,1,100,520
1766788345.411034,619811,33706,1,BI,1,100,440
1766788345.851034,620251,33790,1,BI,1,100,440
1766788347.744034,622144,34086,1,BI,1,100,1880
1766788348.384034,622784,34190,1,BI,1,100,640
1766788348.904034,623304,34274,1,BI,1,100,520
1766788349.584034,623984,34392,1,BI,1,100,680
1766788349.984034,624384,34459,1,BI,1,100,400
1766788351.024034,625424,34625,1,BI,1,100,1040
1766788351.304034,625704,34675,1,BI,1,100,280
1766788351.997034,626397,34793,1,BI,1,100,680
1766788352.717034,627117,34910,1,BI,1,100,720
1766788353.117034,627517,34978,1,BI,1,100,400
1766788353.797034,628197,35094,1,BI,1,100,680
1766788354.637034,629037,35228,1,BI,1,100,840
1766788355.037034,629437,35295,1,BI,1,100,400
1766788355.717034,630117,35398,1,BI,1,100,680
1766788356.050034,630450,35465,1,BI,1,100,320
1766788356.370034,630770,35515,1,BI,1,100,320
1766788356.730034,631130,35569,1,BI,1,100,360
1766788357.530034,631930,35707,1,BI,1,100,800
1766788358.770034,633170,35921,1,BI,1,100,1240
1766788359.690034,634090,36070,1,BI,1,100,920
1766788359.970034,634370,36106,1,BI,1,100,280
1766788360.983034,635383,36272,1,BI,1,100,1000
1766788361.263034,635663,36324,1,BI,1,100,280
1766788361.943034,636343,36442,1,BI,1,100,680
1766788362.623034,637023,36563,1,BI,1,100,680
1766788366.716034,641116,37223,1,BI,1,100,4080
1766788366.995034,641395,37274,1,BI,1,100,280
1766788367.275034,641675,37312,1,BI,1,100,280
1766788367.516034,641916,37362,1,BI,1,100,240
1766788368.275034,642675,37479,1,BI,1,100,760
1766788368.635034,643035,37532,1,BI,1,100,360
1766788369.929034,644329,37749,1,BI,1,100,1280
1766788370.409034,644809,37831,1,BI,1,100,480
1766788371.008034,645408,37933,1,BI,1,100,600
1766788371.649034,646049,38034,1,BI,1,100,640
1766788372.288034,646688,38135,1,BI,1,100,640
1766788372.928034,647328,38252,1,BI,1,100,640
1766788373.941034,648341,38417,1,BI,1,100,1000
1766788374.501034,648901,38501,1,BI,1,100,560
1766788375.701034,650101,38702,1,BI,1,100,1200
1766788378.754034,653154,39200,1,BI,1,100,3040
1766788379.194034,653594,39285,1,BI,1,100,440
1766788379.674034,654074,39352,1,BI,1,100,480
1766788380.034034,654434,39421,1,BI,1,100,360
1766788380.521034,654921,39503,1,BI,1,100,480
1766788380.761034,655161,39540,1,BI,1,100,240
1766788381.201034,655601,39608,1,BI,1,100,440
1766788381.441034,655841,39659,1,BI,1,100,240
1766788381.961034,656361,39742,1,BI,1,100,520
1766788382.321034,656721,39795,1,BI,1,100,360
1766788382.641034,657041,39864,1,BI,1,100,320
1766788383.441034,657841,39983,1,BI,1,100,800
1766788383.760034,658160,40051,1,BI,1,100,320
1766788384.800034,659200,40219,1,BI,1,100,1040
1766788386.207034,660607,40452,1,BI,1,100,1400
1766788387.460034,661860,40656,1,BI,1,100,1240
1766788388.453034,662853,40807,1,BI,1,100,1000
1766788389.547034,663947,40994,1,BI,1,100,1080
1766788390.227034,664627,41112,1,BI,1,100,680
1766788391.713034,666113,41359,1,BI,1,100,1480
1766788392.793034,667193,41527,1,BI,1,100,1080
1766788393.473034,667873,41644,1,BI,1,100,680
1766788394.753034,669153,41860,1,BI,1,100,1280
1766788399.086034,673486,42555,1,BI,1,100,4320
1766788399.726034,674126,42671,1,BI,1,100,640
1766788400.539034,674939,42806,1,BI,1,100,800
1766788401.019034,675419,42873,1,BI,1,100,480
1766788401.699034,676099,42988,1,BI,1,100,680
1766788402.179034,676579,43077,1,BI,1,100,480
