44388,5145,1,RB,1,100,2025-12-24_19-38-26-047210
44389,5146,4,EM,1,100,RS,RB,2025-12-24_19-38-26-047210.csv,PS,MN
44462,5147,2,RD,1,100,TL,TU
44475,5148,1,TL,1,100,2025-12-24_19-38-26-599179
44479,5149,2,AK,1,100,5147,RD
44491,5150,1,SF,1,100,4.6147
44492,5151,3,PI,1,100,149065,148935,148887
44492,5152,3,PR,1,100,136836,136723,136698
44492,5153,3,PG,1,100,9180,9201,9205
44491,5154,2,EA,1,100,0.347550,0.347463
44491,5155,2,EL,1,100,-15558.599609,-15557.599609
44417,5156,1,T1,1,100,22.051
44432,5157,1,TH,1,100,24.222
44478,5158,3,AX,1,100,0.024,0.016,0.019
44478,5159,3,AY,1,100,0.843,0.850,0.841
44478,5160,3,AZ,1,100,0.478,0.472,0.481
44478,5161,3,GX,1,100,-0.793,-0.854,-0.275
44478,5162,3,GY,1,100,-0.946,0.000,0.275
44478,5163,3,GZ,1,100,-1.190,-2.136,-2.228
44478,5164,3,MX,1,100,29,29,29
44478,5165,3,MY,1,100,37,37,38
44478,5166,3,MZ,1,100,-8,-9,-9
44590,5167,4,EM,1,100,RS,RB,2025-12-24_19-38-26-047210.csv,PS,MN
44572,5168,2,PI,1,100,149075,149253
44572,5169,2,PR,1,100,136794,136906
44572,5170,2,PG,1,100,9228,9233
44558,5171,1,EA,1,100,0.347184
44558,5172,1,EL,1,100,-15554.400391
44551,5173,1,T1,1,100,22.022
44566,5174,1,TH,1,100,24.262
44558,5175,2,AX,1,100,0.017,0.009
44558,5176,2,AY,1,100,0.850,0.857
44558,5177,2,AZ,1,100,0.470,0.480
44558,5178,2,GX,1,100,0.397,-0.153
44558,5179,2,GY,1,100,0.305,0.031
44558,5180,2,GZ,1,100,-1.038,-0.702
44558,5181,2,MX,1,100,30,28
44558,5182,2,MY,1,100,38,38
44558,5183,2,MZ,1,100,-8,-9
44692,5184,3,PI,1,100,149447,149411,149287
44692,5185,3,PR,1,100,137063,136999,136852
44692,5186,3,PG,1,100,9262,9266,9264
44691,5187,2,EA,1,100,0.346783,0.345950
44691,5188,2,EL,1,100,-15549.799805,-15540.200195
44684,5189,1,T1,1,100,22.045
44699,5190,1,TH,1,100,24.269
44678,5191,3,AX,1,100,0.016,0.014,0.007
44678,5192,3,AY,1,100,0.845,0.849,0.850
44678,5193,3,AZ,1,100,0.465,0.481,0.477
44678,5194,3,GX,1,100,-2.136,-4.395,-5.341
44678,5195,3,GY,1,100,-1.007,-1.190,-0.641
44678,5196,3,GZ,1,100,0.061,0.793,1.862
44678,5197,3,MX,1,100,29,29,29
44678,5198,3,MY,1,100,38,38,37
44678,5199,3,MZ,1,100,-8,-8,-7
44791,5200,4,EM,1,100,RS,RB,2025-12-24_19-38-26-047210.csv,PS,MN
44758,5201,1,SF,1,100,4.5613
44772,5202,2,PI,1,100,149287,149382
44772,5203,2,PR,1,100,136795,136815
44772,5204,2,PG,1,100,9259,9252
44758,5205,1,EA,1,100,0.343800
44758,5206,1,EL,1,100,-15515.200195
44758,5207,2,AX,1,100,0.028,0.026
44758,5208,2,AY,1,100,0.826,0.832
44758,5209,2,AZ,1,100,0.491,0.480
44758,5210,2,GX,1,100,-6.195,-3.906
44758,5211,2,GY,1,100,-2.045,-1.556
44758,5212,2,GZ,1,100,3.296,0.946
44758,5213,2,MX,1,100,29,29
44758,5214,2,MY,1,100,38,38
44758,5215,2,MZ,1,100,-8,-7
44892,5216,3,PI,1,100,149548,149700,150066
44892,5217,3,PR,1,100,136915,137053,137330
44892,5218,3,PG,1,100,9251,9262,9297
44891,5219,2,EA,1,100,0.342455,0.341795
44891,5220,2,EL,1,100,-15499.400391,-15491.599609
44817,5221,1,T1,1,100,22.055
44832,5222,1,TH,1,100,24.266
44865,5223,3,AX,1,100,0.011,0.015,0.016
44865,5224,3,AY,1,100,0.853,0.841,0.842
44865,5225,3,AZ,1,100,0.480,0.490,0.490
44865,5226,3,GX,1,100,-0.275,0.275,-0.031
44865,5227,3,GY,1,100,-1.068,-0.641,-0.885
44865,5228,3,GZ,1,100,-2.716,-1.709,-0.549
44865,5229,3,MX,1,100,29,29,29
44865,5230,3,MY,1,100,38,37,38
44865,5231,3,MZ,1,100,-8,-7,-8
44992,5232,4,EM,1,100,RS,RB,2025-12-24_19-38-26-047210.csv,PS,MN
44972,5233,2,PI,1,100,150480,150810
44972,5234,2,PR,1,100,137634,137884
44972,5235,2,PG,1,100,9308,9336
44958,5236,1,EA,1,100,0.341087
44958,5237,1,EL,1,100,-15483.200195
44951,5238,1,T1,1,100,22.166
44965,5239,1,TH,1,100,24.280
44985,5240,3,AX,1,100,0.013,0.008,0.016
44985,5241,3,AY,1,100,0.839,0.845,0.838
44985,5242,3,AZ,1,100,0.490,0.479,0.488
44985,5243,3,GX,1,100,1.282,0.488,-1.038
44985,5244,3,GY,1,100,-0.580,-1.099,-2.045
44985,5245,3,GZ,1,100,-1.221,-1.099,-0.183
44985,5246,3,MX,1,100,29,28,28
44985,5247,3,MY,1,100,38,38,38
44985,5248,3,MZ,1,100,-8,-9,-8
45091,5249,1,SF,1,100,4.5085
45092,5250,3,PI,1,100,150916,151039,151099
45092,5251,3,PR,1,100,137918,138004,138038
45092,5252,3,PG,1,100,9356,9360,9386
