LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1766715581.089847,165146,24893,1,HR,1,100,79.30
1766715581.369847,165426,24945,1,HR,1,100,109.30
1766715581.849847,165906,25028,1,HR,1,100,112.79
1766715582.291847,166348,25095,1,HR,1,100,118.03
1766715584.462847,168519,25459,1,HR,1,100,97.97
1766715586.742847,170799,25820,1,HR,1,100,82.05
1766715588.269847,172326,26069,1,HR,1,100,72.59
1766715590.522847,174579,26433,1,HR,1,100,62.41
1766715591.402847,175459,26581,1,HR,1,100,63.69
1766715592.321847,176378,26731,1,HR,1,100,64.03
1766715592.921847,176978,26832,1,HR,1,100,72.02
1766715593.561847,177618,26933,1,HR,1,100,76.85
1766715594.161847,178218,27032,1,HR,1,100,82.00
1766715595.015847,179072,27180,1,HR,1,100,79.65
1766715596.694847,180751,27443,1,HR,1,100,69.88
1766715597.421847,181478,27561,1,HR,1,100,72.87
1766715598.174847,182231,27679,1,HR,1,100,74.22
1766715599.214847,183271,27861,1,HR,1,100,70.55
1766715602.314847,186371,28352,1,HR,1,100,59.20
1766715606.273847,190330,28993,1,HR,1,100,49.41
1766715608.167847,192224,29308,1,HR,1,100,45.52
1766715609.446847,193503,29505,1,HR,1,100,45.82
1766715609.926847,193983,29590,1,HR,1,100,63.42
1766715610.446847,194503,29671,1,HR,1,100,74.97
1766715611.486847,195543,29837,1,HR,1,100,71.13
1766715613.819847,197876,30217,1,HR,1,100,61.07
1766715614.979847,199036,30416,1,HR,1,100,58.99
1766715616.592847,200649,30679,1,HR,1,100,54.22
1766715617.306847,201363,30794,1,HR,1,100,60.69
1766715619.119847,203176,31076,1,HR,1,100,54.61
1766715621.152847,205209,31404,1,HR,1,100,49.01
1766715621.725847,205782,31507,1,HR,1,100,61.93
1766715622.638847,206695,31656,1,HR,1,100,62.66
1766715622.958847,207015,31709,1,HR,1,100,90.40
1766715627.091847,211148,32381,1,HR,1,100,73.55
1766715629.105847,213162,32714,1,HR,1,100,63.87
1766715630.418847,214475,32926,1,HR,1,100,59.78
1766715631.351847,215408,33075,1,HR,1,100,60.99
1766715632.191847,216248,33208,1,HR,1,100,63.31
1766715632.951847,217008,33342,1,HR,1,100,66.78
1766715633.711847,217768,33460,1,HR,1,100,69.49
1766715634.271847,218328,33559,1,HR,1,100,77.85
1766715634.711847,218768,33626,1,HR,1,100,90.86
1766715635.391847,219448,33743,1,HR,1,100,90.27
1766715640.890847,224947,34631,1,HR,1,100,72.65
1766715643.983847,228040,35125,1,HR,1,100,60.83
1766715645.183847,229240,35323,1,HR,1,100,58.42
1766715646.023847,230080,35455,1,HR,1,100,61.31
1766715648.236847,232293,35819,1,HR,1,100,53.75
1766715648.876847,232933,35918,1,HR,1,100,62.64
1766715649.556847,233613,36034,1,HR,1,100,68.33
1766715649.957847,234014,36103,1,HR,1,100,86.48
1766715650.596847,234653,36202,1,HR,1,100,88.09
1766715651.076847,235133,36287,1,HR,1,100,96.30
1766715651.556847,235613,36372,1,HR,1,100,102.67
1766715652.036847,236093,36439,1,HR,1,100,107.64
1766715652.562847,236619,36538,1,HR,1,100,109.36
1766715653.202847,237259,36641,1,HR,1,100,105.89
1766715656.888847,240945,37230,1,HR,1,100,85.98
1766715657.455847,241512,37330,1,HR,1,100,90.68
1766715663.228847,247285,38252,1,HR,1,100,72.85
1766715665.881847,249938,38681,1,HR,1,100,61.71
1766715670.247847,254304,39390,1,HR,1,100,51.05
1766715670.767847,254824,39473,1,HR,1,100,65.35
1766715674.180847,258237,40035,1,HR,1,100,54.75
1766715674.820847,258877,40135,1,HR,1,100,63.42
1766715677.226847,261283,40531,1,HR,1,100,54.88
1766715678.066847,262123,40666,1,HR,1,100,58.56
1766715680.886847,264943,41111,1,HR,1,100,50.31
1766715681.886847,265943,41278,1,HR,1,100,52.46
1766715682.286847,266343,41345,1,HR,1,100,74.14
1766715687.179847,271236,42135,1,HR,1,100,60.39
1766715687.819847,271876,42253,1,HR,1,100,67.81
1766715688.379847,272436,42337,1,HR,1,100,76.55
1766715689.658847,273715,42552,1,HR,1,100,69.95
1766715690.752847,274809,42733,1,HR,1,100,66.75
1766715691.352847,275409,42833,1,HR,1,100,74.14
1766715694.191847,278248,43294,1,HR,1,100,62.36
1766715694.631847,278688,43361,1,HR,1,100,78.81
1766715695.365847,279422,43479,1,HR,1,100,79.81
1766715698.324847,282381,43957,1,HR,1,100,66.58
1766715701.017847,285074,44384,1,HR,1,100,56.76
1766715701.457847,285514,44467,1,HR,1,100,74.45
1766715703.584847,287641,44814,1,HR,1,100,64.19
1766715704.024847,288081,44882,1,HR,1,100,80.23
1766715704.704847,288761,44997,1,HR,1,100,82.01
1766715705.624847,289681,45147,1,HR,1,100,78.28
1766715706.103847,290160,45230,1,HR,1,100,88.66
1766715706.863847,290920,45346,1,HR,1,100,86.50
1766715710.556847,294613,45958,1,HR,1,100,70.90
1766715710.796847,294853,45993,1,HR,1,100,110.70
1766715711.716847,295773,46143,1,HR,1,100,100.60
1766715714.489847,298546,46590,1,HR,1,100,83.07
1766715716.902847,300959,46984,1,HR,1,100,70.17
1766715720.102847,304159,47495,1,HR,1,100,58.74
1766715722.115847,306172,47823,1,HR,1,100,52.35
1766715722.595847,306652,47907,1,HR,1,100,68.50
1766715724.435847,308492,48205,1,HR,1,100,60.52
1766715725.435847,309492,48369,1,HR,1,100,60.41
1766715726.448847,310505,48535,1,HR,1,100,60.32
1766715727.128847,311185,48651,1,HR,1,100,66.52
1766715727.728847,311785,48752,1,HR,1,100,73.96
1766715728.208847,312265,48823,1,HR,1,100,85.30
1766715729.568847,313625,49057,1,HR,1,100,76.15
1766715731.221847,315278,49320,1,HR,1,100,67.36
1766715731.661847,315718,49387,1,HR,1,100,82.69
1766715732.301847,316358,49490,1,HR,1,100,85.15
1766715733.821847,317878,49739,1,HR,1,100,75.00
1766715735.914847,319971,50087,1,HR,1,100,64.74
1766715736.714847,320771,50219,1,HR,1,100,67.02
1766715738.714847,322771,50534,1,HR,1,100,58.79
1766715739.513847,323570,50668,1,HR,1,100,62.40
1766715740.247847,324304,50784,1,HR,1,100,67.05
1766715740.607847,324664,50852,1,HR,1,100,89.19
1766715741.127847,325184,50935,1,HR,1,100,95.01
1766715741.807847,325864,51051,1,HR,1,100,93.50
1766715742.527847,326584,51168,1,HR,1,100,91.24
1766715742.806847,326863,51223,1,HR,1,100,118.59
1766715743.846847,327903,51391,1,HR,1,100,105.05
1766715744.406847,328463,51492,1,HR,1,100,105.52
1766715744.860847,328917,51559,1,HR,1,100,112.37
1766715745.619847,329676,51675,1,HR,1,100,104.95
1766715746.460847,330517,51824,1,HR,1,100,97.50
1766715746.779847,330836,51874,1,HR,1,100,117.50
1766715747.459847,331516,51992,1,HR,1,100,111.00
1766715748.259847,332316,52127,1,HR,1,100,103.00
1766715749.393847,333450,52307,1,HR,1,100,92.01
1766715749.912847,333969,52394,1,HR,1,100,97.21
1766715750.433847,334490,52477,1,HR,1,100,101.25
1766715751.512847,335569,52661,1,HR,1,100,91.09
1766715751.912847,335969,52728,1,HR,1,100,104.18
1766715752.552847,336609,52831,1,HR,1,100,101.86
1766715753.319847,337376,52950,1,HR,1,100,96.77
1766715753.679847,337736,53017,1,HR,1,100,112.30
1766715754.559847,338616,53169,1,HR,1,100,102.50
1766715755.039847,339096,53236,1,HR,1,100,107.50
1766715756.452847,340509,53468,1,HR,1,100,93.13
1766715757.412847,341469,53637,1,HR,1,100,86.33
1766715758.618847,342675,53822,1,HR,1,100,78.25
1766715759.018847,343075,53889,1,HR,1,100,94.20
1766715759.738847,343795,54005,1,HR,1,100,91.78
1766715760.458847,344515,54122,1,HR,1,100,89.91
1766715761.178847,345235,54255,1,HR,1,100,88.44
1766715762.698847,346755,54503,1,HR,1,100,77.56
1766715763.058847,347115,54555,1,HR,1,100,97.36
1766715763.551847,347608,54639,1,HR,1,100,103.51
1766715764.231847,348288,54755,1,HR,1,100,100.11
1766715765.191847,349248,54904,1,HR,1,100,91.75
1766715765.871847,349928,55022,1,HR,1,100,90.97
1766715766.591847,350648,55140,1,HR,1,100,89.27
1766715767.151847,351208,55223,1,HR,1,100,93.25
1766715767.964847,352021,55360,1,HR,1,100,89.19
1766715768.524847,352581,55460,1,HR,1,100,93.18
1766715769.044847,353101,55545,1,HR,1,100,98.11
1766715769.964847,354021,55694,1,HR,1,100,90.80
1766715770.844847,354901,55843,1,HR,1,100,85.78
1766715772.363847,356420,56093,1,HR,1,100,75.49
1766715773.057847,357114,56212,1,HR,1,100,78.32
1766715773.497847,357554,56280,1,HR,1,100,91.22
1766715773.937847,357994,56348,1,HR,1,100,101.25
1766715774.457847,358514,56431,1,HR,1,100,104.39
1766715774.937847,358994,56516,1,HR,1,100,108.97
1766715775.297847,359354,56583,1,HR,1,100,121.79
1766715776.096847,360153,56717,1,HR,1,100,111.39
1766715776.896847,360953,56850,1,HR,1,100,103.31
1766715778.230847,362287,57066,1,HR,1,100,90.45
1766715779.110847,363167,57202,1,HR,1,100,85.50
1766715780.030847,364087,57353,1,HR,1,100,80.99
1766715780.469847,364526,57421,1,HR,1,100,93.30
1766715781.189847,365246,57536,1,HR,1,100,91.08
1766715781.883847,365940,57652,1,HR,1,100,90.45
1766715782.802847,366859,57801,1,HR,1,100,84.84
1766715783.642847,367699,57953,1,HR,1,100,81.86
1766715784.322847,368379,58053,1,HR,1,100,83.28
1766715784.842847,368899,58135,1,HR,1,100,90.41
1766715786.002847,370059,58335,1,HR,1,100,81.82
1766715786.535847,370592,58419,1,HR,1,100,89.28
1766715787.135847,371192,58520,1,HR,1,100,91.66
1766715787.895847,371952,58655,1,HR,1,100,88.83
1766715788.489847,372546,58738,1,HR,1,100,91.32
1766715789.342847,373399,58887,1,HR,1,100,86.90
1766715790.142847,374199,59020,1,HR,1,100,84.25
1766715790.862847,374919,59137,1,HR,1,100,84.05
1766715791.342847,375399,59226,1,HR,1,100,93.15
1766715792.382847,376439,59390,1,HR,1,100,85.27
1766715794.515847,378572,59740,1,HR,1,100,72.61
1766715795.275847,379332,59859,1,HR,1,100,74.02
1766715797.074847,381131,60153,1,HR,1,100,64.98
1766715797.848847,381905,60289,1,HR,1,100,68.08
1766715799.168847,383225,60491,1,HR,1,100,63.05
1766715799.527847,383584,60558,1,HR,1,100,86.08
1766715800.687847,384744,60739,1,HR,1,100,78.44
1766715801.167847,385224,60823,1,HR,1,100,88.79
1766715801.527847,385584,60890,1,HR,1,100,106.10
1766715801.967847,386024,60958,1,HR,1,100,112.82
1766715802.781847,386838,61090,1,HR,1,100,104.42
1766715803.300847,387357,61176,1,HR,1,100,106.85
1766715804.060847,388117,61292,1,HR,1,100,100.65
1766715804.620847,388677,61393,1,HR,1,100,102.10
1766715805.100847,389157,61478,1,HR,1,100,107.19
1766715805.500847,389557,61545,1,HR,1,100,116.70
1766715805.940847,389997,61613,1,HR,1,100,121.07
1766715806.460847,390517,61701,1,HR,1,100,119.81
1766715806.820847,390877,61768,1,HR,1,100,130.22
1766715807.753847,391810,61917,1,HR,1,100,115.77
1766715808.073847,392130,61972,1,HR,1,100,131.71
1766715808.953847,393010,62123,1,HR,1,100,117.60
1766715809.233847,393290,62174,1,HR,1,100,139.08
1766715810.113847,394170,62308,1,HR,1,100,123.33
1766715810.433847,394490,62358,1,HR,1,100,137.59
1766715811.313847,395370,62510,1,HR,1,100,122.16
1766715811.646847,395703,62560,1,HR,1,100,136.68
1766715812.446847,396503,62694,1,HR,1,100,122.98
1766715812.806847,396863,62761,1,HR,1,100,132.69
1766715813.926847,397983,62949,1,HR,1,100,115.10
1766715814.846847,398903,63099,1,HR,1,100,104.02
1766715815.126847,399183,63150,1,HR,1,100,128.52
1766715816.299847,400356,63333,1,HR,1,100,111.46
1766715817.179847,401236,63484,1,HR,1,100,101.84
1766715817.499847,401556,63535,1,HR,1,100,120.88
1766715818.419847,402476,63688,1,HR,1,100,108.51
1766715818.699847,402756,63740,1,HR,1,100,132.01
1766715819.619847,403676,63874,1,HR,1,100,117.17
1766715819.899847,403956,63925,1,HR,1,100,138.75
1766715821.785847,405842,64240,1,HR,1,100,115.01
1766715823.318847,407375,64489,1,HR,1,100,98.22
1766715823.878847,407935,64572,1,HR,1,100,100.21
1766715824.638847,408695,64707,1,HR,1,100,95.48
1766715824.998847,409055,64758,1,HR,1,100,111.30
1766715825.918847,409975,64906,1,HR,1,100,101.06
1766715826.238847,410295,64974,1,HR,1,100,120.27
1766715827.158847,411215,65123,1,HR,1,100,108.04
1766715830.418847,414475,113,1,HR,1,100,88.14
1766715831.498847,415555,279,1,HR,1,100,80.90
1766715835.191847,419248,886,1,HR,1,100,66.54
1766715836.830847,420887,1149,1,HR,1,100,59.89
1766715837.350847,421407,1234,1,HR,1,100,72.22
1766715838.637847,422694,1450,1,HR,1,100,66.59
1766715838.950847,423007,1486,1,HR,1,100,93.46
1766715840.123847,424180,1669,1,HR,1,100,84.18
1766715840.563847,424620,1751,1,HR,1,100,95.78
1766715841.757847,425814,1934,1,HR,1,100,85.61
1766715842.450847,426507,2050,1,HR,1,100,86.19
1766715842.850847,426907,2117,1,HR,1,100,100.37
1766715844.370847,428427,2367,1,HR,1,100,86.84
1766715846.210847,430267,2661,1,HR,1,100,74.79
1766715848.536847,432593,3042,1,HR,1,100,63.91
1766715850.429847,434486,3353,1,HR,1,100,56.80
1766715852.069847,436126,3616,1,HR,1,100,52.31
1766715852.709847,436766,3717,1,HR,1,100,61.52
1766715854.915847,438972,4082,1,HR,1,100,53.91
1766715855.475847,439532,4181,1,HR,1,100,65.74
1766715855.875847,439932,4248,1,HR,1,100,84.46
1766715856.369847,440426,4316,1,HR,1,100,93.47
1766715857.408847,441465,4499,1,HR,1,100,85.52
1766715858.288847,442345,4633,1,HR,1,100,81.67
1766715858.815847,442872,4732,1,HR,1,100,89.16
1766715860.575847,444632,5012,1,HR,1,100,76.92
1766715861.175847,445232,5113,1,HR,1,100,82.05
1766715862.055847,446112,5246,1,HR,1,100,78.97
1766715863.668847,447725,5511,1,HR,1,100,69.75
1766715863.988847,448045,5560,1,HR,1,100,95.92
1766715865.188847,449245,5760,1,HR,1,100,85.72
1766715865.628847,449685,5827,1,HR,1,100,96.97
1766715865.987847,450044,5895,1,HR,1,100,112.46
1766715866.228847,450285,5928,1,HR,1,100,143.03
1766715866.747847,450804,6013,1,HR,1,100,136.88
1766715867.267847,451324,6114,1,HR,1,100,132.11
1766715868.027847,452084,6231,1,HR,1,100,120.29
1766715869.074847,453131,6396,1,HR,1,100,106.38
1766715870.074847,454131,6561,1,HR,1,100,96.07
1766715872.280847,456337,6924,1,HR,1,100,80.78
1766715874.413847,458470,7272,1,HR,1,100,69.12
1766715875.653847,459710,7469,1,HR,1,100,64.51
1766715878.060847,462117,7867,1,HR,1,100,55.73
1766715879.100847,463157,8033,1,HR,1,100,56.17
1766715879.539847,463596,8100,1,HR,1,100,73.99
1766715880.033847,464090,8185,1,HR,1,100,85.33
1766715880.793847,464850,8319,1,HR,1,100,83.91
1766715881.713847,465770,8470,1,HR,1,100,79.75
1766715883.432847,467489,8752,1,HR,1,100,69.78
1766715886.605847,470662,9258,1,HR,1,100,58.49
1766715887.645847,471702,9424,1,HR,1,100,58.32
1766715889.218847,473275,9689,1,HR,1,100,53.90
1766715889.579847,473636,9740,1,HR,1,100,78.96
1766715890.178847,474235,9841,1,HR,1,100,83.64
1766715891.018847,475075,9973,1,HR,1,100,80.92
1766715891.698847,475755,10089,1,HR,1,100,82.55
1766715893.178847,477235,10339,1,HR,1,100,73.21
1766715893.751847,477808,10423,1,HR,1,100,80.75
1766715895.191847,479248,10652,1,HR,1,100,72.07
1766715895.751847,479808,10753,1,HR,1,100,79.86
1766715896.271847,480328,10839,1,HR,1,100,87.76
1766715897.151847,481208,10986,1,HR,1,100,83.41
1766715897.791847,481848,11087,1,HR,1,100,85.71
1766715898.484847,482541,11205,1,HR,1,100,86.27
1766715898.964847,483021,11291,1,HR,1,100,94.88
1766715900.324847,484381,11506,1,HR,1,100,83.60
1766715900.724847,484781,11573,1,HR,1,100,98.35
1766715903.371847,487428,12002,1,HR,1,100,81.55
1766715908.743847,492800,12872,1,HR,1,100,65.91
1766715909.143847,493200,12939,1,HR,1,100,84.60
1766715909.797847,493854,13040,1,HR,1,100,86.63
1766715911.476847,495533,13320,1,HR,1,100,75.32
1766715912.716847,496773,13518,1,HR,1,100,69.33
1766715914.356847,498413,13783,1,HR,1,100,62.05
1766715914.849847,498906,13866,1,HR,1,100,76.04
1766715915.289847,499346,13933,1,HR,1,100,89.45
1766715915.929847,499986,14049,1,HR,1,100,90.40
1766715916.649847,500706,14167,1,HR,1,100,88.83
1766715918.009847,502066,14382,1,HR,1,100,78.90
1766715918.329847,502386,14433,1,HR,1,100,103.03
1766715926.595847,510652,15763,1,HR,1,100,81.75
1766715927.155847,511212,15862,1,HR,1,100,87.40
1766715927.715847,511772,15945,1,HR,1,100,91.78
1766715928.155847,512212,16032,1,HR,1,100,101.69
1766715928.968847,513025,16164,1,HR,1,100,95.76
1766715929.448847,513505,16248,1,HR,1,100,102.26
1766715930.568847,514625,16431,1,HR,1,100,91.44
1766715931.248847,515305,16532,1,HR,1,100,90.73
1766715932.567847,516624,16745,1,HR,1,100,80.67
1766715933.381847,517438,16881,1,HR,1,100,79.41
1766715934.141847,518198,17013,1,HR,1,100,79.30
1766715934.741847,518798,17114,1,HR,1,100,83.90
1766715935.660847,519717,17266,1,HR,1,100,79.75
1766715937.140847,521197,17499,1,HR,1,100,71.04
1766715937.874847,521931,17631,1,HR,1,100,73.77
1766715939.673847,523730,17914,1,HR,1,100,64.78
1766715940.113847,524170,17981,1,HR,1,100,80.69
1766715940.473847,524530,18050,1,HR,1,100,99.80
1766715940.793847,524850,18100,1,HR,1,100,119.29
1766715941.153847,525210,18169,1,HR,1,100,129.82
1766715941.473847,525530,18222,1,HR,1,100,142.64
1766715941.793847,525850,18272,1,HR,1,100,152.61
1766715942.646847,526703,18404,1,HR,1,100,134.57
1766715943.806847,527863,18604,1,HR,1,100,116.16
1766715944.766847,528823,18754,1,HR,1,100,104.23
1766715945.606847,529663,18886,1,HR,1,100,96.94
1766715946.246847,530303,19002,1,HR,1,100,96.23
1766715946.766847,530823,19086,1,HR,1,100,100.49
1766715947.579847,531636,19220,1,HR,1,100,94.82
1766715948.779847,532836,19422,1,HR,1,100,84.86
1766715949.299847,533356,19505,1,HR,1,100,91.65
1766715949.899847,533956,19608,1,HR,1,100,93.50
1766715950.659847,534716,19724,1,HR,1,100,90.27
1766715951.419847,535476,19857,1,HR,1,100,87.75
1766715951.794847,535851,19909,1,HR,1,100,105.29
1766715952.912847,536969,20090,1,HR,1,100,93.80
1766715954.072847,538129,20292,1,HR,1,100,84.45
1766715954.672847,538729,20393,1,HR,1,100,87.90
1766715955.392847,539449,20508,1,HR,1,100,86.89
1766715956.725847,540782,20723,1,HR,1,100,77.68
1766715957.925847,541982,20922,1,HR,1,100,71.53
1766715958.885847,542942,21073,1,HR,1,100,69.52
1766715959.932847,543989,21242,1,HR,1,100,66.89
1766715960.251847,544308,21292,1,HR,1,100,93.70
1766715960.971847,545028,21410,1,HR,1,100,91.39
1766715961.251847,545308,21462,1,HR,1,100,118.70
1766715962.418847,546475,21662,1,HR,1,100,103.82
1766715962.858847,546915,21729,1,HR,1,100,111.05
1766715963.618847,547675,21863,1,HR,1,100,103.92
1766715965.751847,549808,22209,1,HR,1,100,87.11
1766715965.991847,550048,22242,1,HR,1,100,123.31
1766715966.351847,550408,22310,1,HR,1,100,132.95
1766715966.791847,550848,22377,1,HR,1,100,133.71
1766715968.950847,553007,22723,1,HR,1,100,110.17
1766715969.271847,553328,22778,1,HR,1,100,127.35
1766715971.244847,555301,23108,1,HR,1,100,105.85
1766715972.204847,556261,23257,1,HR,1,100,96.22
1766715973.004847,557061,23391,1,HR,1,100,91.50
1766715973.523847,557580,23476,1,HR,1,100,96.81
1766715973.883847,557940,23543,1,HR,1,100,112.33
1766715974.890847,558947,23707,1,HR,1,100,100.70
1766715975.410847,559467,23793,1,HR,1,100,103.97
1766715975.930847,559987,23877,1,HR,1,100,106.50
1766715976.250847,560307,23927,1,HR,1,100,124.50
1766715976.771847,560828,24012,1,HR,1,100,122.48
