LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1766633917.019837,54890.000,6857,2,EA,1,100,0.296634
1766633917.086832,54957.000,6857,2,EA,1,100,0.296443
1766633917.152826,55023.000,6873,1,EA,1,100,0.296328
1766633917.219821,55090.000,6889,2,EA,1,100,0.296227
1766633917.286815,55157.000,6889,2,EA,1,100,0.296214
1766633917.352810,55223.000,6905,1,EA,1,100,0.296138
1766633917.419805,55290.000,6922,2,EA,1,100,0.295923
1766633917.486799,55357.000,6922,2,EA,1,100,0.295745
1766633917.552794,55423.000,6939,1,EA,1,100,0.295657
1766633917.619788,55490.000,6954,2,EA,1,100,0.295518
1766633917.686783,55557.000,6954,2,EA,1,100,0.295354
1766633917.752778,55623.000,6970,1,EA,1,100,0.295379
1766633917.819272,55689.500,6988,2,EA,1,100,0.295303
1766633917.885767,55756.000,6988,2,EA,1,100,0.295165
1766633917.952761,55823.000,7004,1,EA,1,100,0.295215
1766633918.019256,55889.500,7019,2,EA,1,100,0.295014
1766633918.085751,55956.000,7019,2,EA,1,100,0.294737
1766633918.152745,56023.000,7035,1,EA,1,100,0.294674
1766633918.219240,56089.500,7053,2,EA,1,100,0.294524
1766633918.285734,56156.000,7053,2,EA,1,100,0.294398
1766633918.352729,56223.000,7069,1,EA,1,100,0.294198
1766633918.419224,56289.500,7084,2,EA,1,100,0.294048
1766633918.485718,56356.000,7084,2,EA,1,100,0.293973
1766633918.552713,56423.000,7101,1,EA,1,100,0.293760
1766633918.619208,56489.500,7118,2,EA,1,100,0.293536
1766633918.685702,56556.000,7118,2,EA,1,100,0.293237
1766633918.752697,56623.000,7134,1,EA,1,100,0.293162
1766633918.819191,56689.500,7151,2,EA,1,100,0.293150
1766633918.885686,56756.000,7151,2,EA,1,100,0.292852
1766633918.952681,56823.000,7168,1,EA,1,100,0.292641
1766633919.019175,56889.500,7185,2,EA,1,100,0.292443
1766633919.085670,56956.000,7185,2,EA,1,100,0.292258
1766633919.152664,57023.000,7202,2,EA,1,100,0.292147
1766633919.219659,57090.000,7202,2,EA,1,100,0.291937
1766633919.285654,57156.000,7219,1,EA,1,100,0.291777
1766633919.352648,57223.000,7233,2,EA,1,100,0.291580
1766633919.419643,57290.000,7233,2,EA,1,100,0.291433
1766633919.485637,57356.000,7250,1,EA,1,100,0.291150
1766633919.552632,57423.000,7267,2,EA,1,100,0.291003
1766633919.619627,57490.000,7267,2,EA,1,100,0.290856
1766633919.685621,57556.000,7284,1,EA,1,100,0.290759
1766633919.752616,57623.000,7298,2,EA,1,100,0.290698
1766633919.819610,57690.000,7298,2,EA,1,100,0.290453
1766633919.885605,57756.000,7316,1,EA,1,100,0.290173
1766633919.952600,57823.000,7332,2,EA,1,100,0.290100
1766633920.019594,57890.000,7332,2,EA,1,100,0.289954
1766633920.085589,57956.000,7349,1,EA,1,100,0.289881
1766633920.152584,58023.000,7364,2,EA,1,100,0.289723
1766633920.219578,58090.000,7364,2,EA,1,100,0.289432
1766633920.285573,58156.000,7381,1,EA,1,100,0.289311
1766633920.352567,58223.000,7397,2,EA,1,100,0.289202
1766633920.419562,58290.000,7397,2,EA,1,100,0.288972
1766633920.485557,58356.000,7414,1,EA,1,100,0.288611
1766633920.552551,58423.000,7430,2,EA,1,100,0.288430
1766633920.619546,58490.000,7430,2,EA,1,100,0.288370
1766633920.685540,58556.000,7446,1,EA,1,100,0.288238
1766633920.752535,58623.000,7462,2,EA,1,100,0.288177
1766633920.819530,58690.000,7462,2,EA,1,100,0.288057
1766633920.885524,58756.000,7480,1,EA,1,100,0.287925
1766633920.952519,58823.000,7495,2,EA,1,100,0.287794
1766633921.019513,58890.000,7495,2,EA,1,100,0.287698
1766633921.086008,58956.500,7511,2,EA,1,100,0.287542
1766633921.152503,59023.000,7511,2,EA,1,100,0.287375
1766633921.218497,59089.000,7528,1,EA,1,100,0.287435
1766633921.285492,59156.000,7545,2,EA,1,100,0.287220
1766633921.352487,59223.000,7545,2,EA,1,100,0.287089
1766633921.419481,59290.000,7561,1,EA,1,100,0.286981
1766633921.485976,59356.500,7577,2,EA,1,100,0.286886
1766633921.552470,59423.000,7577,2,EA,1,100,0.286743
1766633921.618465,59489.000,7593,1,EA,1,100,0.286625
1766633921.685460,59556.000,7610,2,EA,1,100,0.286458
1766633921.752454,59623.000,7610,2,EA,1,100,0.286257
1766633921.818449,59689.000,7626,1,EA,1,100,0.286186
1766633921.885443,59756.000,7647,2,EA,1,100,0.286067
1766633921.952438,59823.000,7647,2,EA,1,100,0.285902
1766633922.019433,59890.000,7663,1,EA,1,100,0.285913
1766633922.085927,59956.500,7680,2,EA,1,100,0.285831
1766633922.152422,60023.000,7680,2,EA,1,100,0.285665
1766633922.218416,60089.000,7697,1,EA,1,100,0.285477
1766633922.285411,60156.000,7712,2,EA,1,100,0.285418
1766633922.352406,60223.000,7712,2,EA,1,100,0.285748
1766633922.418400,60289.000,7728,1,EA,1,100,0.286233
1766633922.485395,60356.000,7746,2,EA,1,100,0.286032
1766633922.552389,60423.000,7746,2,EA,1,100,0.285253
1766633922.618384,60489.000,7762,1,EA,1,100,0.285088
1766633922.685379,60556.000,7780,2,EA,1,100,0.285618
1766633922.752373,60623.000,7780,2,EA,1,100,0.284783
1766633922.818868,60689.500,7796,2,EA,1,100,0.285665
1766633922.885363,60756.000,7796,2,EA,1,100,0.287842
1766633922.952357,60823.000,7813,1,EA,1,100,0.288069
1766633923.018852,60889.500,7829,2,EA,1,100,0.283429
1766633923.085346,60956.000,7829,2,EA,1,100,0.279195
1766633923.152341,61023.000,7846,1,EA,1,100,0.277692
1766633923.218836,61089.500,7861,2,EA,1,100,0.276405
1766633923.285330,61156.000,7861,2,EA,1,100,0.275644
1766633923.352325,61223.000,7878,1,EA,1,100,0.275359
1766633923.418819,61289.500,7894,2,EA,1,100,0.274604
1766633923.485314,61356.000,7894,2,EA,1,100,0.274256
1766633923.552309,61423.000,7912,1,EA,1,100,0.274201
1766633923.618803,61489.500,7928,2,EA,1,100,0.274932
1766633923.685298,61556.000,7928,2,EA,1,100,0.275348
1766633923.752292,61623.000,7945,1,EA,1,100,0.275765
1766633923.818787,61689.500,7962,2,EA,1,100,0.274670
1766633923.885282,61756.000,7962,2,EA,1,100,0.273043
1766633923.952276,61823.000,7981,1,EA,1,100,0.273551
1766633924.018771,61889.500,7995,2,EA,1,100,0.275205
1766633924.085265,61956.000,7995,2,EA,1,100,0.275293
1766633924.152260,62023.000,8012,1,EA,1,100,0.274256
1766633924.218755,62089.500,8029,2,EA,1,100,0.274017
1766633924.285249,62156.000,8029,2,EA,1,100,0.275831
1766633924.352244,62223.000,8046,1,EA,1,100,0.277860
1766633924.418739,62289.500,8060,2,EA,1,100,0.277893
1766633924.485233,62356.000,8060,2,EA,1,100,0.275732
1766633924.551228,62422.000,8080,1,EA,1,100,0.274017
1766633924.618222,62489.000,8097,2,EA,1,100,0.271552
1766633924.685217,62556.000,8097,2,EA,1,100,0.276914
1766633924.752212,62623.000,8114,1,EA,1,100,0.281284
1766633924.818706,62689.500,8132,2,EA,1,100,0.280202
1766633924.885201,62756.000,8132,2,EA,1,100,0.275030
1766633924.952195,62823.000,8148,1,EA,1,100,0.272892
1766633925.018690,62889.500,8164,2,EA,1,100,0.278711
1766633925.085185,62956.000,8164,2,EA,1,100,0.277536
1766633925.151679,63022.500,8184,2,EA,1,100,0.275282
1766633925.218174,63089.000,8184,2,EA,1,100,0.271041
1766633925.285168,63156.000,8200,1,EA,1,100,0.270184
1766633925.351663,63222.500,8215,2,EA,1,100,0.275392
1766633925.418158,63289.000,8215,2,EA,1,100,0.276427
1766633925.485152,63356.000,8233,1,EA,1,100,0.271969
1766633925.551647,63422.500,8251,2,EA,1,100,0.271116
1766633925.618142,63489.000,8251,2,EA,1,100,0.279635
1766633925.685136,63556.000,8267,1,EA,1,100,0.282526
1766633925.751631,63622.500,8284,2,EA,1,100,0.281239
1766633925.818125,63689.000,8284,2,EA,1,100,0.277714
1766633925.885120,63756.000,8301,1,EA,1,100,0.283790
1766633925.951615,63822.500,8318,2,EA,1,100,0.286648
1766633926.018109,63889.000,8318,2,EA,1,100,0.285736
1766633926.085104,63956.000,8336,1,EA,1,100,0.284642
1766633926.151598,64022.500,8354,2,EA,1,100,0.282907
1766633926.218093,64089.000,8354,2,EA,1,100,0.288791
1766633926.285088,64156.000,8370,1,EA,1,100,0.291433
1766633926.351582,64222.500,8387,2,EA,1,100,0.291371
1766633926.418077,64289.000,8387,2,EA,1,100,0.291556
1766633926.485071,64356.000,8405,1,EA,1,100,0.291273
1766633926.551566,64422.500,8423,2,EA,1,100,0.289602
1766633926.618061,64489.000,8423,2,EA,1,100,0.288117
1766633926.685055,64556.000,8439,1,EA,1,100,0.286435
1766633926.751550,64622.500,8456,2,EA,1,100,0.285065
1766633926.818044,64689.000,8456,2,EA,1,100,0.284443
1766633926.885039,64756.000,8473,1,EA,1,100,0.283778
1766633926.951534,64822.500,8489,2,EA,1,100,0.283371
1766633927.018028,64889.000,8489,2,EA,1,100,0.283208
1766633927.084523,64955.500,8509,2,EA,1,100,0.283081
1766633927.151018,65022.000,8509,2,EA,1,100,0.282734
1766633927.218012,65089.000,8527,1,EA,1,100,0.282560
1766633927.284507,65155.500,8543,2,EA,1,100,0.282283
1766633927.351002,65222.000,8543,2,EA,1,100,0.282214
1766633927.417996,65289.000,8560,1,EA,1,100,0.282318
1766633927.484491,65355.500,8575,2,EA,1,100,0.282353
1766633927.550985,65422.000,8575,2,EA,1,100,0.282191
1766633927.617980,65489.000,8592,1,EA,1,100,0.281927
1766633927.684474,65555.500,8608,2,EA,1,100,0.281892
1766633927.750969,65622.000,8608,2,EA,1,100,0.281766
1766633927.817964,65689.000,8625,1,EA,1,100,0.281594
1766633927.884458,65755.500,8640,2,EA,1,100,0.280999
1766633927.950953,65822.000,8640,2,EA,1,100,0.279669
1766633928.017947,65889.000,8657,1,EA,1,100,0.278823
1766633928.084442,65955.500,8673,2,EA,1,100,0.278722
1766633928.150937,66022.000,8673,2,EA,1,100,0.279116
1766633928.217931,66089.000,8691,1,EA,1,100,0.279206
1766633928.284426,66155.500,8705,2,EA,1,100,0.279782
1766633928.350921,66222.000,8705,2,EA,1,100,0.281204
1766633928.417915,66289.000,8722,1,EA,1,100,0.282226
1766633928.484410,66355.500,8739,2,EA,1,100,0.281800
1766633928.550905,66422.000,8739,2,EA,1,100,0.280919
1766633928.617899,66489.000,8756,1,EA,1,100,0.279240
1766633928.684394,66555.500,8770,2,EA,1,100,0.276637
1766633928.750888,66622.000,8770,2,EA,1,100,0.275447
1766633928.817883,66689.000,8789,1,EA,1,100,0.274954
1766633928.884377,66755.500,8808,2,EA,1,100,0.274550
1766633928.950872,66822.000,8808,2,EA,1,100,0.274071
1766633929.017867,66889.000,8825,1,EA,1,100,0.273810
1766633929.084361,66955.500,8840,2,EA,1,100,0.274104
1766633929.150856,67022.000,8840,2,EA,1,100,0.275293
1766633929.217350,67088.500,8857,2,EA,1,100,0.276095
1766633929.283845,67155.000,8857,2,EA,1,100,0.276095
1766633929.350840,67222.000,8873,1,EA,1,100,0.275765
1766633929.417334,67288.500,8890,2,EA,1,100,0.275479
1766633929.483829,67355.000,8890,2,EA,1,100,0.274572
1766633929.550823,67422.000,8907,1,EA,1,100,0.274397
1766633929.617318,67488.500,8922,2,EA,1,100,0.274833
1766633929.683813,67555.000,8922,2,EA,1,100,0.275041
1766633929.750807,67622.000,8940,1,EA,1,100,0.274855
1766633929.817302,67688.500,8958,2,EA,1,100,0.274397
1766633929.883797,67755.000,8958,2,EA,1,100,0.275655
1766633929.950791,67822.000,8974,1,EA,1,100,0.277815
1766633930.017286,67888.500,8989,2,EA,1,100,0.278598
1766633930.083781,67955.000,8989,2,EA,1,100,0.277636
1766633930.150775,68022.000,9005,1,EA,1,100,0.276349
1766633930.217270,68088.500,9025,2,EA,1,100,0.275293
1766633930.283764,68155.000,9025,2,EA,1,100,0.274234
1766633930.350759,68222.000,9041,1,EA,1,100,0.274006
1766633930.417253,68288.500,9056,2,EA,1,100,0.273951
1766633930.483748,68355.000,9056,2,EA,1,100,0.273735
1766633930.550743,68422.000,9073,1,EA,1,100,0.273075
1766633930.617237,68488.500,9090,2,EA,1,100,0.272129
1766633930.683732,68555.000,9090,2,EA,1,100,0.271574
1766633930.750726,68622.000,9106,1,EA,1,100,0.272054
1766633930.817221,68688.500,9122,2,EA,1,100,0.273108
1766633930.883716,68755.000,9122,2,EA,1,100,0.270893
1766633930.950710,68822.000,9138,1,EA,1,100,0.268829
1766633931.017205,68888.500,9157,2,EA,1,100,0.268515
1766633931.083699,68955.000,9157,2,EA,1,100,0.269804
1766633931.150694,69022.000,9173,1,EA,1,100,0.271712
1766633931.217189,69088.500,9190,2,EA,1,100,0.271116
1766633931.283683,69155.000,9190,2,EA,1,100,0.268996
1766633931.350678,69222.000,9205,2,EA,1,100,0.268120
1766633931.417673,69289.000,9205,2,EA,1,100,0.268474
1766633931.483667,69355.000,9224,1,EA,1,100,0.268829
1766633931.550162,69421.500,9241,2,EA,1,100,0.269017
1766633931.616657,69488.000,9241,2,EA,1,100,0.269027
1766633931.683651,69555.000,9258,1,EA,1,100,0.269300
1766633931.750146,69621.500,9272,2,EA,1,100,0.270384
1766633931.816640,69688.000,9272,2,EA,1,100,0.270787
1766633931.883635,69755.000,9290,1,EA,1,100,0.270575
1766633931.950130,69821.500,9306,2,EA,1,100,0.270606
1766633932.016624,69888.000,9306,2,EA,1,100,0.270734
1766633932.083619,69955.000,9325,1,EA,1,100,0.270606
1766633932.150280,70021.667,9344,3,EA,1,100,0.270490
1766633932.216941,70088.333,9344,3,EA,1,100,0.270532
1766633932.283602,70155.000,9344,3,EA,1,100,0.270967
1766633932.350597,70222.000,9360,1,EA,1,100,0.271265
1766633932.417092,70288.500,9375,2,EA,1,100,0.271350
1766633932.483586,70355.000,9375,2,EA,1,100,0.271286
1766633932.550581,70422.000,9392,1,EA,1,100,0.271371
1766633932.617076,70488.500,9411,2,EA,1,100,0.271371
1766633932.683570,70555.000,9411,2,EA,1,100,0.271371
1766633932.750065,70621.500,9427,2,EA,1,100,0.271222
1766633932.816560,70688.000,9427,2,EA,1,100,0.271158
1766633932.883554,70755.000,9445,1,EA,1,100,0.271095
1766633932.950049,70821.500,9461,2,EA,1,100,0.270999
1766633933.016543,70888.000,9461,2,EA,1,100,0.270872
1766633933.083538,70955.000,9478,1,EA,1,100,0.270872
1766633933.150033,71021.500,9495,2,EA,1,100,0.271361
1766633933.216527,71088.000,9495,2,EA,1,100,0.271595
1766633933.283522,71155.000,9512,1,EA,1,100,0.271680
1766633933.350016,71221.500,9526,2,EA,1,100,0.271670
1766633933.416511,71288.000,9526,2,EA,1,100,0.271638
1766633933.483505,71355.000,9543,1,EA,1,100,0.271638
1766633933.550000,71421.500,9560,2,EA,1,100,0.271755
1766633933.616495,71488.000,9560,2,EA,1,100,0.271531
1766633933.683489,71555.000,9577,1,EA,1,100,0.270999
1766633933.749984,71621.500,9593,2,EA,1,100,0.270659
1766633933.816478,71688.000,9593,2,EA,1,100,0.270818
1766633933.883473,71755.000,9611,1,EA,1,100,0.271414
1766633933.949968,71821.500,9629,2,EA,1,100,0.271937
1766633934.016462,71888.000,9629,2,EA,1,100,0.271937
1766633934.083457,71955.000,9646,1,EA,1,100,0.271894
1766633934.149952,72021.500,9661,2,EA,1,100,0.270670
1766633934.216446,72088.000,9661,2,EA,1,100,0.269741
1766633934.283441,72155.000,9680,1,EA,1,100,0.273919
1766633934.349936,72221.500,9696,2,EA,1,100,0.278206
1766633934.416430,72288.000,9696,2,EA,1,100,0.280190
1766633934.483425,72355.000,9714,1,EA,1,100,0.280133
1766633934.549919,72421.500,9731,2,EA,1,100,0.282122
1766633934.616414,72488.000,9731,2,EA,1,100,0.279861
1766633934.683408,72555.000,9748,1,EA,1,100,0.281044
1766633934.749903,72621.500,9765,2,EA,1,100,0.283127
1766633934.816398,72688.000,9765,2,EA,1,100,0.285902
1766633934.883392,72755.000,9785,1,EA,1,100,0.282815
1766633934.949887,72821.500,9800,2,EA,1,100,0.283580
1766633935.016382,72888.000,9800,2,EA,1,100,0.281743
1766633935.082876,72954.500,9817,2,EA,1,100,0.285335
1766633935.149371,73021.000,9817,2,EA,1,100,0.286970
1766633935.216365,73088.000,9834,1,EA,1,100,0.286803
1766633935.282860,73154.500,9855,2,EA,1,100,0.284807
1766633935.349355,73221.000,9855,2,EA,1,100,0.287387
1766633935.416349,73288.000,9871,1,EA,1,100,0.290076
1766633935.482844,73354.500,9889,2,EA,1,100,0.290832
1766633935.549338,73421.000,9889,2,EA,1,100,0.288286
1766633935.616333,73488.000,9908,1,EA,1,100,0.289857
1766633935.682828,73554.500,9927,2,EA,1,100,0.293498
1766633935.749322,73621.000,9927,2,EA,1,100,0.291433
1766633935.816317,73688.000,9943,1,EA,1,100,0.292542
1766633935.882812,73754.500,9961,2,EA,1,100,0.290258
1766633935.949306,73821.000,9961,2,EA,1,100,0.295467
1766633936.016301,73888.000,9977,1,EA,1,100,0.294285
1766633936.082795,73954.500,9996,2,EA,1,100,0.294724
1766633936.149290,74021.000,9996,2,EA,1,100,0.289505
1766633936.216285,74088.000,10014,1,EA,1,100,0.291298
1766633936.282779,74154.500,10029,2,EA,1,100,0.291371
1766633936.349274,74221.000,10029,2,EA,1,100,0.290039
1766633936.416268,74288.000,10047,1,EA,1,100,0.289614
1766633936.482763,74354.500,10065,2,EA,1,100,0.288707
1766633936.549258,74421.000,10065,2,EA,1,100,0.292567
1766633936.616252,74488.000,10083,1,EA,1,100,0.290490
1766633936.682747,74554.500,10099,2,EA,1,100,0.291371
1766633936.749241,74621.000,10099,2,EA,1,100,0.289505
1766633936.816236,74688.000,10114,1,EA,1,100,0.293760
1766633936.882731,74754.500,10132,2,EA,1,100,0.291371
1766633936.949225,74821.000,10132,2,EA,1,100,0.293660
1766633937.016220,74888.000,10149,1,EA,1,100,0.291592
1766633937.082715,74954.500,10165,2,EA,1,100,0.295379
1766633937.149209,75021.000,10165,2,EA,1,100,0.295203
1766633937.216204,75088.000,10183,2,EA,1,100,0.297425
1766633937.283198,75155.000,10183,2,EA,1,100,0.295152
