LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1766787845.548034,119948.000,17494,2,PR,1,100,95876
1766787845.588034,119988.000,17510,3,PR,1,100,95617
1766787845.628034,120028.000,17510,3,PR,1,100,94453
1766787845.668034,120068.000,17510,3,PR,1,100,94163
1766787845.708034,120108.000,17526,2,PR,1,100,94842
1766787845.748034,120148.000,17526,2,PR,1,100,95451
1766787845.788034,120188.000,17544,3,PR,1,100,95647
1766787845.828034,120228.000,17544,3,PR,1,100,95756
1766787845.868034,120268.000,17544,3,PR,1,100,95792
1766787845.908034,120308.000,17563,2,PR,1,100,95796
1766787845.948034,120348.000,17563,2,PR,1,100,95798
1766787845.988034,120388.000,17579,3,PR,1,100,95820
1766787846.028034,120428.000,17579,3,PR,1,100,95801
1766787846.068034,120468.000,17579,3,PR,1,100,95809
1766787846.108034,120508.000,17596,2,PR,1,100,95814
1766787846.148034,120548.000,17596,2,PR,1,100,95808
1766787846.188034,120588.000,17611,3,PR,1,100,95796
1766787846.228034,120628.000,17611,3,PR,1,100,95755
1766787846.268034,120668.000,17611,3,PR,1,100,95746
1766787846.308034,120708.000,17628,2,PR,1,100,95728
1766787846.348034,120748.000,17628,2,PR,1,100,95712
1766787846.388034,120788.000,17645,3,PR,1,100,95712
1766787846.428034,120828.000,17645,3,PR,1,100,95715
1766787846.468034,120868.000,17645,3,PR,1,100,95671
1766787846.508034,120908.000,17662,3,PR,1,100,95663
1766787846.548034,120948.000,17662,3,PR,1,100,95682
1766787846.588034,120988.000,17662,3,PR,1,100,95690
1766787846.628034,121028.000,17676,2,PR,1,100,95688
1766787846.668034,121068.000,17676,2,PR,1,100,95675
1766787846.708034,121108.000,17694,3,PR,1,100,95614
1766787846.748034,121148.000,17694,3,PR,1,100,95587
1766787846.788034,121188.000,17694,3,PR,1,100,95615
1766787846.828034,121228.000,17714,2,PR,1,100,95689
1766787846.868034,121268.000,17714,2,PR,1,100,95615
1766787846.908034,121308.000,17731,3,PR,1,100,95389
1766787846.948034,121348.000,17731,3,PR,1,100,94281
1766787846.988034,121388.000,17731,3,PR,1,100,93978
1766787847.027534,121427.500,17746,2,PR,1,100,94751
1766787847.067034,121467.000,17746,2,PR,1,100,95427
1766787847.107034,121507.000,17765,3,PR,1,100,95635
1766787847.147034,121547.000,17765,3,PR,1,100,95697
1766787847.187034,121587.000,17765,3,PR,1,100,95704
1766787847.227034,121627.000,17781,2,PR,1,100,95704
1766787847.267034,121667.000,17781,2,PR,1,100,95710
1766787847.307368,121707.333,17798,3,PR,1,100,95683
1766787847.347701,121747.667,17798,3,PR,1,100,95635
1766787847.388034,121788.000,17798,3,PR,1,100,95658
1766787847.434534,121834.500,17813,2,PR,1,100,95669
1766787847.481034,121881.000,17813,2,PR,1,100,95679
1766787847.521034,121921.000,17832,3,PR,1,100,95671
1766787847.561034,121961.000,17832,3,PR,1,100,95683
1766787847.601034,122001.000,17832,3,PR,1,100,95728
1766787847.641034,122041.000,17848,2,PR,1,100,95784
1766787847.681034,122081.000,17848,2,PR,1,100,95717
1766787847.721034,122121.000,17866,3,PR,1,100,95401
1766787847.761034,122161.000,17866,3,PR,1,100,94304
1766787847.801034,122201.000,17866,3,PR,1,100,94193
1766787847.841034,122241.000,17880,2,PR,1,100,94566
1766787847.881034,122281.000,17880,2,PR,1,100,94753
1766787847.921034,122321.000,17897,3,PR,1,100,94921
1766787847.961034,122361.000,17897,3,PR,1,100,95098
1766787848.001034,122401.000,17897,3,PR,1,100,95178
1766787848.041034,122441.000,17914,2,PR,1,100,95189
1766787848.081034,122481.000,17914,2,PR,1,100,95222
1766787848.121034,122521.000,17931,3,PR,1,100,95222
1766787848.161034,122561.000,17931,3,PR,1,100,95242
1766787848.201034,122601.000,17931,3,PR,1,100,95354
1766787848.241034,122641.000,17948,2,PR,1,100,95603
1766787848.281034,122681.000,17948,2,PR,1,100,95926
1766787848.321034,122721.000,17965,3,PR,1,100,96356
1766787848.361034,122761.000,17965,3,PR,1,100,96462
1766787848.401034,122801.000,17965,3,PR,1,100,96178
1766787848.441034,122841.000,17981,2,PR,1,100,95855
1766787848.481034,122881.000,17981,2,PR,1,100,95451
1766787848.521034,122921.000,17998,3,PR,1,100,95050
1766787848.561034,122961.000,17998,3,PR,1,100,94854
1766787848.601034,123001.000,17998,3,PR,1,100,94984
1766787848.641034,123041.000,18019,4,PR,1,100,95101
1766787848.681034,123081.000,18019,4,PR,1,100,95019
1766787848.721034,123121.000,18019,4,PR,1,100,94863
1766787848.761034,123161.000,18019,4,PR,1,100,94753
1766787848.801034,123201.000,18035,3,PR,1,100,94610
1766787848.841034,123241.000,18035,3,PR,1,100,94606
1766787848.881034,123281.000,18035,3,PR,1,100,94716
1766787848.921034,123321.000,18052,2,PR,1,100,94839
1766787848.961034,123361.000,18052,2,PR,1,100,94945
1766787849.001034,123401.000,18067,3,PR,1,100,95008
1766787849.041034,123441.000,18067,3,PR,1,100,95097
1766787849.081034,123481.000,18067,3,PR,1,100,95138
1766787849.121034,123521.000,18086,2,PR,1,100,95134
1766787849.161034,123561.000,18086,2,PR,1,100,95149
1766787849.201034,123601.000,18102,3,PR,1,100,95162
1766787849.241034,123641.000,18102,3,PR,1,100,95196
1766787849.281034,123681.000,18102,3,PR,1,100,95230
1766787849.321034,123721.000,18119,2,PR,1,100,95253
1766787849.361034,123761.000,18119,2,PR,1,100,95259
1766787849.401034,123801.000,18134,3,PR,1,100,95295
1766787849.441034,123841.000,18134,3,PR,1,100,95316
1766787849.481034,123881.000,18134,3,PR,1,100,95319
1766787849.521034,123921.000,18151,3,PR,1,100,95369
1766787849.561034,123961.000,18151,3,PR,1,100,95417
1766787849.601034,124001.000,18151,3,PR,1,100,95450
1766787849.641034,124041.000,18167,2,PR,1,100,95518
1766787849.681034,124081.000,18167,2,PR,1,100,95490
1766787849.721034,124121.000,18185,3,PR,1,100,94773
1766787849.761034,124161.000,18185,3,PR,1,100,94136
1766787849.801034,124201.000,18185,3,PR,1,100,94345
1766787849.841034,124241.000,18199,2,PR,1,100,94807
1766787849.881034,124281.000,18199,2,PR,1,100,95056
1766787849.921034,124321.000,18218,3,PR,1,100,95285
1766787849.961034,124361.000,18218,3,PR,1,100,95421
1766787850.001034,124401.000,18218,3,PR,1,100,95452
1766787850.041034,124441.000,18235,2,PR,1,100,95498
1766787850.081034,124481.000,18235,2,PR,1,100,95505
1766787850.121034,124521.000,18252,3,PR,1,100,95494
1766787850.161034,124561.000,18252,3,PR,1,100,95509
1766787850.201034,124601.000,18252,3,PR,1,100,95511
1766787850.241034,124641.000,18267,2,PR,1,100,95502
1766787850.281034,124681.000,18267,2,PR,1,100,95497
1766787850.321034,124721.000,18286,3,PR,1,100,95435
1766787850.361034,124761.000,18286,3,PR,1,100,95423
1766787850.401034,124801.000,18286,3,PR,1,100,95404
1766787850.441034,124841.000,18302,2,PR,1,100,95429
1766787850.481034,124881.000,18302,2,PR,1,100,95445
1766787850.521034,124921.000,18319,3,PR,1,100,95445
1766787850.561034,124961.000,18319,3,PR,1,100,95482
1766787850.601034,125001.000,18319,3,PR,1,100,95509
1766787850.641034,125041.000,18335,3,PR,1,100,95548
1766787850.681034,125081.000,18335,3,PR,1,100,95568
1766787850.721034,125121.000,18335,3,PR,1,100,95551
1766787850.761034,125161.000,18351,2,PR,1,100,95561
1766787850.801034,125201.000,18351,2,PR,1,100,95538
1766787850.840701,125240.667,18367,3,PR,1,100,95534
1766787850.880368,125280.333,18367,3,PR,1,100,95509
1766787850.920034,125320.000,18367,3,PR,1,100,95489
1766787850.960534,125360.500,18386,2,PR,1,100,95485
1766787851.001034,125401.000,18386,2,PR,1,100,95508
1766787851.041034,125441.000,18403,3,PR,1,100,95569
1766787851.081034,125481.000,18403,3,PR,1,100,95551
1766787851.121034,125521.000,18403,3,PR,1,100,95508
1766787851.161034,125561.000,18418,2,PR,1,100,95523
1766787851.201034,125601.000,18418,2,PR,1,100,95565
1766787851.241034,125641.000,18434,3,PR,1,100,95538
1766787851.281034,125681.000,18434,3,PR,1,100,94812
1766787851.321034,125721.000,18434,3,PR,1,100,94436
1766787851.360534,125760.500,18452,2,PR,1,100,94783
1766787851.400034,125800.000,18452,2,PR,1,100,95204
1766787851.440367,125840.333,18470,3,PR,1,100,95370
1766787851.480701,125880.667,18470,3,PR,1,100,95445
1766787851.521034,125921.000,18470,3,PR,1,100,95457
1766787851.561034,125961.000,18487,2,PR,1,100,95454
1766787851.601034,126001.000,18487,2,PR,1,100,95421
1766787851.640701,126040.667,18503,3,PR,1,100,95449
1766787851.680367,126080.333,18503,3,PR,1,100,95483
1766787851.720034,126120.000,18503,3,PR,1,100,95451
1766787851.760034,126160.000,18523,2,PR,1,100,95413
1766787851.800034,126200.000,18523,2,PR,1,100,95402
1766787851.840034,126240.000,18539,3,PR,1,100,95460
1766787851.880034,126280.000,18539,3,PR,1,100,95454
1766787851.920034,126320.000,18539,3,PR,1,100,95402
1766787851.960034,126360.000,18555,3,PR,1,100,95393
1766787852.000034,126400.000,18555,3,PR,1,100,95394
1766787852.040034,126440.000,18555,3,PR,1,100,95424
1766787852.080034,126480.000,18571,2,PR,1,100,95519
1766787852.120034,126520.000,18571,2,PR,1,100,95537
1766787852.160034,126560.000,18588,3,PR,1,100,95527
1766787852.200034,126600.000,18588,3,PR,1,100,95536
1766787852.240034,126640.000,18588,3,PR,1,100,95512
1766787852.280034,126680.000,18604,2,PR,1,100,95472
1766787852.320034,126720.000,18604,2,PR,1,100,95422
1766787852.360034,126760.000,18621,2,PR,1,100,95457
1766787852.400034,126800.000,18621,2,PR,1,100,95457
1766787852.444701,126844.667,18636,3,PR,1,100,95497
1766787852.489367,126889.333,18636,3,PR,1,100,95537
1766787852.534034,126934.000,18636,3,PR,1,100,95567
1766787852.574034,126974.000,18653,2,PR,1,100,95518
1766787852.614034,127014.000,18653,2,PR,1,100,95457
1766787852.654034,127054.000,18670,3,PR,1,100,95393
1766787852.694034,127094.000,18670,3,PR,1,100,95408
1766787852.734034,127134.000,18670,3,PR,1,100,95438
1766787852.774034,127174.000,18687,3,PR,1,100,95424
1766787852.814034,127214.000,18687,3,PR,1,100,95385
1766787852.854034,127254.000,18687,3,PR,1,100,95420
1766787852.894034,127294.000,18701,2,PR,1,100,95398
1766787852.934034,127334.000,18701,2,PR,1,100,95365
1766787852.974034,127374.000,18718,3,PR,1,100,95383
1766787853.014034,127414.000,18718,3,PR,1,100,95382
1766787853.054034,127454.000,18718,3,PR,1,100,95416
1766787853.094034,127494.000,18735,2,PR,1,100,95483
1766787853.134034,127534.000,18735,2,PR,1,100,95519
1766787853.174034,127574.000,18752,3,PR,1,100,94982
1766787853.214034,127614.000,18752,3,PR,1,100,94452
1766787853.254034,127654.000,18752,3,PR,1,100,94472
1766787853.294034,127694.000,18766,2,PR,1,100,94330
1766787853.334034,127734.000,18766,2,PR,1,100,95280
1766787853.374034,127774.000,18786,3,PR,1,100,96176
1766787853.414034,127814.000,18786,3,PR,1,100,96378
1766787853.454034,127854.000,18786,3,PR,1,100,96202
1766787853.494034,127894.000,18802,2,PR,1,100,95278
1766787853.534034,127934.000,18802,2,PR,1,100,94356
1766787853.574034,127974.000,18819,3,PR,1,100,93804
1766787853.614034,128014.000,18819,3,PR,1,100,93390
1766787853.654034,128054.000,18819,3,PR,1,100,93105
1766787853.693534,128093.500,18834,2,PR,1,100,93284
1766787853.733034,128133.000,18834,2,PR,1,100,93920
1766787853.773034,128173.000,18852,4,PR,1,100,94850
1766787853.813034,128213.000,18852,4,PR,1,100,95255
1766787853.853034,128253.000,18852,4,PR,1,100,94900
1766787853.893034,128293.000,18852,4,PR,1,100,95087
1766787853.933534,128333.500,18868,2,PR,1,100,95193
1766787853.974034,128374.000,18868,2,PR,1,100,95327
1766787854.013701,128413.667,18886,3,PR,1,100,95356
1766787854.053367,128453.333,18886,3,PR,1,100,95351
1766787854.093034,128493.000,18886,3,PR,1,100,95400
1766787854.133034,128533.000,18902,2,PR,1,100,95444
1766787854.173034,128573.000,18902,2,PR,1,100,95448
1766787854.213034,128613.000,18918,3,PR,1,100,95393
1766787854.253034,128653.000,18918,3,PR,1,100,95336
1766787854.293034,128693.000,18918,3,PR,1,100,95300
1766787854.333368,128733.333,18934,3,PR,1,100,95229
1766787854.373701,128773.667,18934,3,PR,1,100,95279
1766787854.414034,128814.000,18934,3,PR,1,100,95415
1766787854.454034,128854.000,18951,2,PR,1,100,95389
1766787854.494034,128894.000,18951,2,PR,1,100,95340
1766787854.534034,128934.000,18967,3,PR,1,100,95285
1766787854.574034,128974.000,18967,3,PR,1,100,95187
1766787854.614034,129014.000,18967,3,PR,1,100,95520
1766787854.654034,129054.000,18986,2,PR,1,100,95641
1766787854.694034,129094.000,18986,2,PR,1,100,95942
1766787854.733701,129133.667,19001,3,PR,1,100,96154
1766787854.773367,129173.333,19001,3,PR,1,100,96182
1766787854.813034,129213.000,19001,3,PR,1,100,96131
1766787854.853034,129253.000,19018,2,PR,1,100,95956
1766787854.893034,129293.000,19018,2,PR,1,100,95596
1766787854.933034,129333.000,19034,3,PR,1,100,95226
1766787854.973034,129373.000,19034,3,PR,1,100,95095
1766787855.013034,129413.000,19034,3,PR,1,100,95266
1766787855.053034,129453.000,19052,2,PR,1,100,95429
1766787855.093034,129493.000,19052,2,PR,1,100,95204
1766787855.133368,129533.333,19066,3,PR,1,100,95106
1766787855.173701,129573.667,19066,3,PR,1,100,94951
1766787855.214034,129614.000,19066,3,PR,1,100,95143
1766787855.253534,129653.500,19083,2,PR,1,100,95364
1766787855.293034,129693.000,19083,2,PR,1,100,95609
1766787855.333034,129733.000,19102,3,PR,1,100,95658
1766787855.373034,129773.000,19102,3,PR,1,100,95690
1766787855.413034,129813.000,19102,3,PR,1,100,95650
1766787855.453034,129853.000,19119,2,PR,1,100,95577
1766787855.493034,129893.000,19119,2,PR,1,100,95544
1766787855.533367,129933.333,19133,3,PR,1,100,95428
1766787855.573701,129973.667,19133,3,PR,1,100,95409
1766787855.614034,130014.000,19133,3,PR,1,100,95312
1766787855.653701,130053.667,19150,3,PR,1,100,95208
1766787855.693367,130093.333,19150,3,PR,1,100,95109
1766787855.733034,130133.000,19150,3,PR,1,100,94934
1766787855.773034,130173.000,19167,2,PR,1,100,95130
1766787855.813034,130213.000,19167,2,PR,1,100,95242
1766787855.853034,130253.000,19184,3,PR,1,100,95131
1766787855.893034,130293.000,19184,3,PR,1,100,95171
1766787855.933034,130333.000,19184,3,PR,1,100,95328
1766787855.973034,130373.000,19198,2,PR,1,100,95404
1766787856.013034,130413.000,19198,2,PR,1,100,95491
1766787856.053034,130453.000,19218,3,PR,1,100,95654
1766787856.093034,130493.000,19218,3,PR,1,100,95774
1766787856.133034,130533.000,19218,3,PR,1,100,95806
1766787856.173034,130573.000,19234,2,PR,1,100,95774
1766787856.213034,130613.000,19234,2,PR,1,100,95666
1766787856.253034,130653.000,19251,3,PR,1,100,95522
1766787856.293034,130693.000,19251,3,PR,1,100,95468
1766787856.333034,130733.000,19251,3,PR,1,100,95433
1766787856.373034,130773.000,19267,2,PR,1,100,95419
1766787856.413034,130813.000,19267,2,PR,1,100,95455
1766787856.453034,130853.000,19283,3,PR,1,100,95507
1766787856.493034,130893.000,19283,3,PR,1,100,95546
1766787856.533034,130933.000,19283,3,PR,1,100,95580
1766787856.573034,130973.000,19301,2,PR,1,100,95564
1766787856.613034,131013.000,19301,2,PR,1,100,95565
1766787856.653034,131053.000,19319,3,PR,1,100,95518
1766787856.693034,131093.000,19319,3,PR,1,100,95550
1766787856.733034,131133.000,19319,3,PR,1,100,95688
1766787856.773034,131173.000,19337,2,PR,1,100,95774
1766787856.813034,131213.000,19337,2,PR,1,100,95769
1766787856.853034,131253.000,19352,3,PR,1,100,95723
1766787856.893034,131293.000,19352,3,PR,1,100,95715
1766787856.933034,131333.000,19352,3,PR,1,100,95736
1766787856.973034,131373.000,19368,2,PR,1,100,95795
1766787857.013034,131413.000,19368,2,PR,1,100,95854
1766787857.053034,131453.000,19386,3,PR,1,100,95877
1766787857.093034,131493.000,19386,3,PR,1,100,95872
1766787857.133034,131533.000,19386,3,PR,1,100,95838
1766787857.173034,131573.000,19402,3,PR,1,100,95816
1766787857.213034,131613.000,19402,3,PR,1,100,95808
1766787857.253034,131653.000,19402,3,PR,1,100,95760
1766787857.293034,131693.000,19417,2,PR,1,100,95673
1766787857.333034,131733.000,19417,2,PR,1,100,95656
1766787857.373034,131773.000,19434,2,PR,1,100,95657
1766787857.413034,131813.000,19434,2,PR,1,100,95629
1766787857.457367,131857.333,19451,3,PR,1,100,95557
1766787857.501701,131901.667,19451,3,PR,1,100,95549
1766787857.546034,131946.000,19451,3,PR,1,100,95521
1766787857.586034,131986.000,19467,2,PR,1,100,95510
1766787857.626034,132026.000,19467,2,PR,1,100,95468
1766787857.666034,132066.000,19483,3,PR,1,100,95401
1766787857.706034,132106.000,19483,3,PR,1,100,95370
1766787857.746034,132146.000,19483,3,PR,1,100,95370
1766787857.786534,132186.500,19499,2,PR,1,100,95366
1766787857.827034,132227.000,19499,2,PR,1,100,95359
1766787857.866701,132266.667,19516,3,PR,1,100,95343
1766787857.906368,132306.333,19516,3,PR,1,100,95305
1766787857.946034,132346.000,19516,3,PR,1,100,95260
1766787857.986034,132386.000,19532,3,PR,1,100,95183
1766787858.026034,132426.000,19532,3,PR,1,100,95089
1766787858.066034,132466.000,19532,3,PR,1,100,94910
1766787858.106034,132506.000,19548,2,PR,1,100,94781
1766787858.146034,132546.000,19548,2,PR,1,100,94802
1766787858.186034,132586.000,19564,3,PR,1,100,94910
1766787858.226034,132626.000,19564,3,PR,1,100,95133
1766787858.266034,132666.000,19564,3,PR,1,100,95354
1766787858.306034,132706.000,19581,2,PR,1,100,95491
1766787858.346034,132746.000,19581,2,PR,1,100,95635
1766787858.386034,132786.000,19598,3,PR,1,100,95748
1766787858.426034,132826.000,19598,3,PR,1,100,95779
1766787858.466034,132866.000,19598,3,PR,1,100,95788
1766787858.506534,132906.500,19614,2,PR,1,100,95812
1766787858.547034,132947.000,19614,2,PR,1,100,95800
1766787858.586701,132986.667,19629,3,PR,1,100,95764
1766787858.626368,133026.333,19629,3,PR,1,100,95757
1766787858.666034,133066.000,19629,3,PR,1,100,95803
1766787858.706034,133106.000,19647,2,PR,1,100,95835
1766787858.746034,133146.000,19647,2,PR,1,100,95348
1766787858.786034,133186.000,19663,3,PR,1,100,94093
1766787858.826034,133226.000,19663,3,PR,1,100,94049
1766787858.866034,133266.000,19663,3,PR,1,100,94577
1766787858.906034,133306.000,19679,2,PR,1,100,94911
1766787858.946034,133346.000,19679,2,PR,1,100,95221
1766787858.986034,133386.000,19695,3,PR,1,100,95482
1766787859.026034,133426.000,19695,3,PR,1,100,95520
1766787859.066034,133466.000,19695,3,PR,1,100,95464
1766787859.106034,133506.000,19712,2,PR,1,100,95408
1766787859.146034,133546.000,19712,2,PR,1,100,95381
1766787859.186034,133586.000,19728,3,PR,1,100,95388
1766787859.226034,133626.000,19728,3,PR,1,100,95437
1766787859.266034,133666.000,19728,3,PR,1,100,95424
1766787859.306034,133706.000,19745,2,PR,1,100,95412
1766787859.346034,133746.000,19745,2,PR,1,100,95393
1766787859.386034,133786.000,19760,3,PR,1,100,95367
1766787859.426034,133826.000,19760,3,PR,1,100,95338
1766787859.466034,133866.000,19760,3,PR,1,100,95327
1766787859.506034,133906.000,19777,3,PR,1,100,95337
1766787859.546034,133946.000,19777,3,PR,1,100,95358
1766787859.586034,133986.000,19777,3,PR,1,100,95370
1766787859.626034,134026.000,19793,2,PR,1,100,95366
1766787859.666034,134066.000,19793,2,PR,1,100,95347
1766787859.706034,134106.000,19811,3,PR,1,100,95326
1766787859.746034,134146.000,19811,3,PR,1,100,95266
1766787859.786034,134186.000,19811,3,PR,1,100,95168
1766787859.826034,134226.000,19825,2,PR,1,100,95172
1766787859.866034,134266.000,19825,2,PR,1,100,95194
1766787859.906034,134306.000,19844,3,PR,1,100,95304
1766787859.946034,134346.000,19844,3,PR,1,100,95738
1766787859.986034,134386.000,19844,3,PR,1,100,96214
1766787860.026034,134426.000,19863,2,PR,1,100,96350
1766787860.066034,134466.000,19863,2,PR,1,100,96360
1766787860.106034,134506.000,19880,3,PR,1,100,96115
1766787860.146034,134546.000,19880,3,PR,1,100,95718
1766787860.186034,134586.000,19880,3,PR,1,100,95520
1766787860.226034,134626.000,19894,2,PR,1,100,95492
1766787860.266034,134666.000,19894,2,PR,1,100,95712
1766787860.306034,134706.000,19911,3,PR,1,100,95676
1766787860.346034,134746.000,19911,3,PR,1,100,95734
1766787860.386034,134786.000,19911,3,PR,1,100,95844
1766787860.426034,134826.000,19928,2,PR,1,100,95887
1766787860.466034,134866.000,19928,2,PR,1,100,95932
1766787860.506034,134906.000,19945,3,PR,1,100,95953
1766787860.546034,134946.000,19945,3,PR,1,100,95830
1766787860.586034,134986.000,19945,3,PR,1,100,95640
1766787860.626034,135026.000,19961,2,PR,1,100,95740
1766787860.666034,135066.000,19961,2,PR,1,100,95909
1766787860.706034,135106.000,19981,3,PR,1,100,96103
1766787860.746034,135146.000,19981,3,PR,1,100,96190
1766787860.786034,135186.000,19981,3,PR,1,100,96194
1766787860.826034,135226.000,19997,3,PR,1,100,96182
1766787860.866034,135266.000,19997,3,PR,1,100,96188
1766787860.906034,135306.000,19997,3,PR,1,100,96186
1766787860.946034,135346.000,20014,2,PR,1,100,96141
1766787860.986034,135386.000,20014,2,PR,1,100,96120
1766787861.026034,135426.000,20030,3,PR,1,100,96140
1766787861.066034,135466.000,20030,3,PR,1,100,96131
1766787861.106034,135506.000,20030,3,PR,1,100,96047
