LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1766787884.142034,158542.000,23820,1,SF,1,100,29.3692
1766787884.409034,158809.000,23870,1,SF,1,100,29.0295
1766787884.742034,159142.000,23919,1,SF,1,100,28.6937
1766787885.142034,159542.000,23984,1,SF,1,100,28.3618
1766787885.409034,159809.000,24034,1,SF,1,100,28.0337
1766787885.742034,160142.000,24085,1,SF,1,100,27.7094
1766787886.076034,160476.000,24133,1,SF,1,100,27.3888
1766787886.476034,160876.000,24200,1,SF,1,100,27.0720
1766787886.742034,161142.000,24251,1,SF,1,100,26.7588
1766787887.075034,161475.000,24301,1,SF,1,100,26.4493
1766787887.475034,161875.000,24366,1,SF,1,100,26.1433
1766787887.742034,162142.000,24419,1,SF,1,100,25.8409
1766787888.075034,162475.000,24467,1,SF,1,100,25.5419
1766787888.409034,162809.000,24516,1,SF,1,100,25.2465
1766787888.809034,163209.000,24583,1,SF,1,100,27.0367
1766787889.075034,163475.000,24633,1,SF,1,100,26.7239
1766787889.409034,163809.000,24684,1,SF,1,100,28.4970
1766787889.809034,164209.000,24751,1,SF,1,100,28.1674
1766787890.075034,164475.000,24803,1,SF,1,100,29.9238
1766787890.408034,164808.000,24856,1,SF,1,100,31.6599
1766787890.742034,165142.000,24906,1,SF,1,100,31.2936
1766787891.142034,165542.000,24971,1,SF,1,100,30.9316
1766787891.408034,165808.000,25020,1,SF,1,100,30.5738
1766787891.742034,166142.000,25070,1,SF,1,100,30.2201
1766787892.142034,166542.000,25137,1,SF,1,100,29.8705
1766787892.408034,166808.000,25192,1,SF,1,100,31.6072
1766787892.742034,167142.000,25240,1,SF,1,100,31.2416
1766787893.075034,167475.000,25291,1,SF,1,100,30.8802
1766787893.475034,167875.000,25356,1,SF,1,100,30.5230
1766787893.741034,168141.000,25408,1,SF,1,100,32.2521
1766787894.075034,168475.000,25459,1,SF,1,100,31.8790
1766787894.475034,168875.000,25526,1,SF,1,100,31.5103
1766787894.741034,169141.000,25576,1,SF,1,100,33.2280
1766787895.075034,169475.000,25629,1,SF,1,100,32.8436
1766787895.408034,169808.000,25679,1,SF,1,100,34.5459
1766787895.808034,170208.000,25746,1,SF,1,100,34.1463
1766787896.075034,170475.000,25795,1,SF,1,100,33.7513
1766787896.408034,170808.000,25843,1,SF,1,100,33.3609
1766787896.808034,171208.000,25913,1,SF,1,100,32.9749
1766787897.141034,171541.000,25965,1,SF,1,100,32.5935
1766787897.408034,171808.000,26013,1,SF,1,100,32.2164
1766787897.741034,172141.000,26062,1,SF,1,100,31.8438
1766787898.141034,172541.000,26129,1,SF,1,100,31.4754
1766787898.408034,172808.000,26179,1,SF,1,100,31.1113
1766787898.741034,173141.000,26230,1,SF,1,100,30.7514
1766787899.141034,173541.000,26295,1,SF,1,100,30.3956
1766787899.474034,173874.000,26343,1,SF,1,100,30.0440
1766787899.741034,174141.000,26396,1,SF,1,100,29.6965
1766787900.074034,174474.000,26444,1,SF,1,100,29.3529
1766787900.474034,174874.000,26509,1,SF,1,100,29.0134
1766787900.741034,175141.000,26558,1,SF,1,100,28.6778
1766787901.074034,175474.000,26607,1,SF,1,100,28.3460
1766787901.474034,175874.000,26674,1,SF,1,100,28.0181
1766787901.807034,176207.000,26726,1,SF,1,100,27.6940
1766787902.074034,176474.000,26774,1,SF,1,100,27.3736
1766787902.407034,176807.000,26825,1,SF,1,100,27.0570
1766787902.807034,177207.000,26892,1,SF,1,100,26.7440
1766787903.074034,177474.000,26942,1,SF,1,100,26.4346
1766787903.407034,177807.000,26993,1,SF,1,100,28.2110
1766787903.807034,178207.000,27058,1,SF,1,100,27.8847
1766787904.140034,178540.000,27106,1,SF,1,100,27.5621
1766787904.407034,178807.000,27159,1,SF,1,100,27.2433
1766787904.740034,179140.000,27209,1,SF,1,100,29.0104
1766787905.140034,179540.000,27276,1,SF,1,100,28.6748
1766787905.407034,179807.000,27325,1,SF,1,100,28.3431
1766787905.740034,180140.000,27374,1,SF,1,100,28.0152
1766787906.074034,180474.000,27426,1,SF,1,100,27.6911
1766787906.474034,180874.000,27491,1,SF,1,100,27.3708
1766787906.740034,181140.000,27541,1,SF,1,100,27.0542
1766787907.073034,181473.000,27594,1,SF,1,100,28.8234
1766787907.473034,181873.000,27659,1,SF,1,100,28.4900
1766787907.740034,182140.000,27711,1,SF,1,100,28.1604
1766787908.073034,182473.000,27762,1,SF,1,100,29.9169
1766787908.473034,182873.000,27827,1,SF,1,100,29.5709
1766787908.807034,183207.000,27877,1,SF,1,100,29.2288
1766787909.073034,183473.000,27928,1,SF,1,100,28.8907
1766787909.407034,183807.000,27976,1,SF,1,100,28.5564
1766787909.807034,184207.000,28041,1,SF,1,100,28.2261
1766787910.073034,184473.000,28090,1,SF,1,100,27.8996
1766787910.406034,184806.000,28139,1,SF,1,100,27.5768
1766787910.740034,185140.000,28191,1,SF,1,100,27.2578
1766787911.140034,185540.000,28256,1,SF,1,100,26.9425
1766787911.406034,185806.000,28306,1,SF,1,100,26.6308
1766787911.740034,186140.000,28357,1,SF,1,100,28.4050
1766787912.140034,186540.000,28426,1,SF,1,100,28.0764
1766787912.406034,186806.000,28476,1,SF,1,100,27.7516
1766787912.740034,187140.000,28525,1,SF,1,100,27.4306
1766787913.073034,187473.000,28573,1,SF,1,100,27.1133
1766787913.473034,187873.000,28638,1,SF,1,100,26.7996
1766787913.739034,188139.000,28691,1,SF,1,100,26.4896
1766787914.073034,188473.000,28739,1,SF,1,100,26.1832
1766787914.473034,188873.000,28806,1,SF,1,100,25.8803
1766787914.739034,189139.000,28857,1,SF,1,100,25.5809
1766787915.073034,189473.000,28906,1,SF,1,100,25.2850
1766787915.406034,189806.000,28956,1,SF,1,100,24.9925
1766787915.806034,190206.000,29021,1,SF,1,100,24.7034
1766787916.073034,190473.000,29069,1,SF,1,100,24.4176
1766787916.406034,190806.000,29118,1,SF,1,100,24.1351
1766787916.806034,191206.000,29187,1,SF,1,100,23.8559
1766787917.072034,191472.000,29239,1,SF,1,100,23.5800
1766787917.406034,191806.000,29288,1,SF,1,100,23.3072
1766787917.739034,192139.000,29338,1,SF,1,100,23.0376
1766787918.139034,192539.000,29405,1,SF,1,100,24.8533
1766787918.406034,192806.000,29458,1,SF,1,100,26.6481
1766787918.739034,193139.000,29506,1,SF,1,100,26.3398
1766787919.139034,193539.000,29573,1,SF,1,100,26.0351
1766787919.406034,193806.000,29622,1,SF,1,100,25.7339
1766787919.739034,194139.000,29673,1,SF,1,100,25.4362
1766787920.072034,194472.000,29723,1,SF,1,100,25.1420
1766787920.472034,194872.000,29790,1,SF,1,100,24.8511
1766787920.739034,195139.000,29838,1,SF,1,100,24.5637
1766787921.072034,195472.000,29887,1,SF,1,100,24.2795
1766787921.472034,195872.000,29954,1,SF,1,100,23.9986
1766787921.739034,196139.000,30004,1,SF,1,100,23.7210
1766787922.072034,196472.000,30057,1,SF,1,100,25.5289
1766787922.405034,196805.000,30105,1,SF,1,100,25.2336
1766787922.805034,197205.000,30170,1,SF,1,100,24.9417
1766787923.072034,197472.000,30221,1,SF,1,100,24.6531
1766787923.405034,197805.000,30271,1,SF,1,100,24.3679
1766787923.805034,198205.000,30336,1,SF,1,100,24.0860
1766787924.072034,198472.000,30389,1,SF,1,100,25.8897
1766787924.405034,198805.000,30438,1,SF,1,100,25.5902
1766787924.738034,199138.000,30490,1,SF,1,100,27.3764
1766787925.138034,199538.000,30555,1,SF,1,100,27.0597
1766787925.405034,199805.000,30605,1,SF,1,100,28.8289
1766787925.738034,200138.000,30654,1,SF,1,100,28.4954
1766787926.138034,200538.000,30719,1,SF,1,100,28.1658
1766787926.405034,200805.000,30771,1,SF,1,100,29.9222
1766787926.738034,201138.000,30820,1,SF,1,100,29.5761
1766787927.071034,201471.000,30870,1,SF,1,100,29.2339
1766787927.471034,201871.000,30935,1,SF,1,100,28.8958
1766787927.738034,202138.000,30986,1,SF,1,100,28.5615
1766787928.071034,202471.000,31034,1,SF,1,100,28.2311
1766787928.471034,202871.000,31103,1,SF,1,100,29.9868
1766787928.738034,203138.000,31152,1,SF,1,100,29.6399
1766787929.071034,203471.000,31205,1,SF,1,100,31.3793
1766787929.405034,203805.000,31255,1,SF,1,100,31.0163
1766787929.805034,204205.000,31322,1,SF,1,100,30.6575
1766787930.071034,204471.000,31370,1,SF,1,100,30.3028
1766787930.404034,204804.000,31421,1,SF,1,100,29.9523
1766787930.804034,205204.000,31488,1,SF,1,100,29.6058
1766787931.071034,205471.000,31540,1,SF,1,100,31.3455
1766787931.404034,205804.000,31591,1,SF,1,100,33.0652
1766787931.738034,206138.000,31643,1,SF,1,100,34.7649
1766787932.138034,206538.000,31712,1,SF,1,100,34.3628
1766787932.404034,206804.000,31763,1,SF,1,100,33.9653
1766787932.738034,207138.000,31813,1,SF,1,100,33.5724
1766787933.138034,207538.000,31878,1,SF,1,100,33.1840
1766787933.404034,207804.000,31931,1,SF,1,100,34.8824
1766787933.737034,208137.000,31980,1,SF,1,100,34.4788
1766787934.071034,208471.000,32032,1,SF,1,100,34.0800
1766787934.471034,208871.000,32097,1,SF,1,100,33.6858
1766787934.737034,209137.000,32145,1,SF,1,100,33.2961
1766787935.071034,209471.000,32198,1,SF,1,100,34.9932
1766787935.471034,209871.000,32263,1,SF,1,100,34.5884
1766787935.737034,210137.000,32313,1,SF,1,100,34.1882
1766787936.071034,210471.000,32362,1,SF,1,100,33.7927
1766787936.404034,210804.000,32410,1,SF,1,100,33.4018
1766787936.804034,211204.000,32477,1,SF,1,100,33.0154
1766787937.071034,211471.000,32530,1,SF,1,100,32.6335
1766787937.404034,211804.000,32580,1,SF,1,100,34.3383
1766787937.804034,212204.000,32647,1,SF,1,100,33.9410
1766787938.070034,212470.000,32698,1,SF,1,100,33.5484
1766787938.404034,212804.000,32748,1,SF,1,100,33.1603
1766787938.737034,213137.000,32797,1,SF,1,100,32.7767
1766787939.137034,213537.000,32862,1,SF,1,100,32.3975
1766787939.404034,213804.000,32910,1,SF,1,100,32.0228
1766787939.737034,214137.000,32963,1,SF,1,100,33.7346
1766787940.137034,214537.000,33030,1,SF,1,100,33.3443
1766787940.470034,214870.000,33080,1,SF,1,100,32.9586
1766787940.737034,215137.000,33131,1,SF,1,100,34.6596
1766787941.070034,215470.000,33179,1,SF,1,100,34.2586
1766787941.470034,215870.000,33248,1,SF,1,100,35.9446
1766787941.737034,216137.000,33299,1,SF,1,100,35.5288
1766787942.070034,216470.000,33351,1,SF,1,100,35.1178
1766787942.470034,216870.000,33416,1,SF,1,100,34.7115
1766787942.803034,217203.000,33465,1,SF,1,100,34.3100
1766787943.070034,217470.000,33515,1,SF,1,100,33.9131
1766787943.403034,217803.000,33566,1,SF,1,100,33.5208
1766787943.803034,218203.000,33635,1,SF,1,100,35.2153
1766787944.070034,218470.000,33683,1,SF,1,100,34.8079
1766787944.403034,218803.000,33735,1,SF,1,100,34.4052
1766787944.803034,219203.000,33800,1,SF,1,100,34.0072
1766787945.136034,219536.000,33851,1,SF,1,100,33.6138
1766787945.550034,219950.000,33901,1,SF,1,100,33.2250
1766787945.750034,220150.000,33939,1,SF,1,100,34.9229
1766787946.083034,220483.000,33987,1,SF,1,100,34.5189
1766787946.483034,220883.000,34054,1,SF,1,100,34.1196
1766787946.750034,221150.000,34103,1,SF,1,100,33.7249
1766787947.083034,221483.000,34154,1,SF,1,100,33.3347
1766787947.483034,221883.000,34221,1,SF,1,100,32.9491
1766787947.816034,222216.000,34273,1,SF,1,100,32.5680
1766787948.083034,222483.000,34321,1,SF,1,100,32.1912
1766787948.416034,222816.000,34372,1,SF,1,100,31.8188
1766787948.816034,223216.000,34439,1,SF,1,100,31.4507
1766787949.083034,223483.000,34489,1,SF,1,100,31.0869
1766787949.416034,223816.000,34538,1,SF,1,100,30.7273
1766787949.816034,224216.000,34603,1,SF,1,100,30.3718
1766787950.149034,224549.000,34653,1,SF,1,100,32.1028
1766787950.416034,224816.000,34706,1,SF,1,100,33.8136
1766787950.749034,225149.000,34754,1,SF,1,100,33.4225
1766787951.149034,225549.000,34819,1,SF,1,100,33.0358
1766787951.416034,225816.000,34868,1,SF,1,100,32.6537
1766787951.749034,226149.000,34916,1,SF,1,100,32.2759
1766787952.149034,226549.000,34986,1,SF,1,100,31.9026
1766787952.482034,226882.000,35036,1,SF,1,100,31.5335
1766787952.749034,227149.000,35084,1,SF,1,100,31.1687
1766787953.089034,227489.000,35135,1,SF,1,100,30.8082
1766787953.489034,227889.000,35204,1,SF,1,100,32.5340
1766787953.755034,228155.000,35254,1,SF,1,100,32.1577
1766787954.089034,228489.000,35303,1,SF,1,100,31.7857
1766787954.489034,228889.000,35370,1,SF,1,100,31.4180
1766787954.822034,229222.000,35418,1,SF,1,100,31.0545
1766787955.089034,229489.000,35469,1,SF,1,100,30.6953
1766787955.422034,229822.000,35517,1,SF,1,100,30.3402
1766787955.822034,230222.000,35582,1,SF,1,100,29.9892
1766787956.089034,230489.000,35633,1,SF,1,100,29.6423
1766787956.422034,230822.000,35681,1,SF,1,100,29.2994
1766787956.822034,231222.000,35751,1,SF,1,100,28.9605
1766787957.155034,231555.000,35801,1,SF,1,100,28.6255
1766787957.422034,231822.000,35849,1,SF,1,100,28.2943
1766787957.755034,232155.000,35898,1,SF,1,100,27.9670
1766787958.155034,232555.000,35963,1,SF,1,100,27.6435
1766787958.422034,232822.000,36015,1,SF,1,100,27.3237
1766787958.755034,233155.000,36066,1,SF,1,100,29.0899
1766787959.088034,233488.000,36116,1,SF,1,100,28.7534
1766787959.488034,233888.000,36183,1,SF,1,100,28.4207
1766787959.755034,234155.000,36234,1,SF,1,100,28.0920
1766787960.088034,234488.000,36282,1,SF,1,100,27.7670
1766787960.488034,234888.000,36349,1,SF,1,100,27.4458
1766787960.821034,235221.000,36400,1,SF,1,100,29.2105
1766787961.088034,235488.000,36450,1,SF,1,100,28.8726
1766787961.421034,235821.000,36499,1,SF,1,100,28.5386
1766787961.821034,236221.000,36566,1,SF,1,100,28.2085
1766787962.088034,236488.000,36614,1,SF,1,100,27.8822
1766787962.421034,236821.000,36663,1,SF,1,100,27.5596
1766787962.821034,237221.000,36731,1,SF,1,100,27.2408
1766787963.155034,237555.000,36780,1,SF,1,100,26.9257
1766787963.421034,237821.000,36831,1,SF,1,100,26.6142
1766787963.754034,238154.000,36879,1,SF,1,100,26.3063
1766787964.154034,238554.000,36946,1,SF,1,100,26.0020
1766787964.421034,238821.000,36997,1,SF,1,100,25.7012
1766787964.754034,239154.000,37047,1,SF,1,100,27.4862
1766787965.154034,239554.000,37114,1,SF,1,100,29.2505
1766787965.488034,239888.000,37165,1,SF,1,100,30.9943
1766787965.761034,240161.000,37215,1,SF,1,100,30.6358
1766787966.094034,240494.000,37264,1,SF,1,100,30.2814
1766787966.428034,240828.000,37314,1,SF,1,100,29.9311
1766787966.828034,241228.000,37381,1,SF,1,100,29.5849
1766787967.094034,241494.000,37432,1,SF,1,100,29.2426
1766787967.427034,241827.000,37480,1,SF,1,100,28.9043
1766787967.827034,242227.000,37545,1,SF,1,100,28.5700
1766787968.094034,242494.000,37594,1,SF,1,100,28.2395
1766787968.427034,242827.000,37643,1,SF,1,100,27.9128
1766787968.761034,243161.000,37693,1,SF,1,100,27.5899
1766787969.161034,243561.000,37758,1,SF,1,100,27.2707
1766787969.427034,243827.000,37806,1,SF,1,100,26.9553
1766787969.761034,244161.000,37855,1,SF,1,100,26.6434
1766787970.161034,244561.000,37920,1,SF,1,100,26.3352
1766787970.427034,244827.000,37972,1,SF,1,100,26.0306
1766787970.760034,245160.000,38021,1,SF,1,100,25.7295
1766787971.094034,245494.000,38069,1,SF,1,100,25.4318
1766787971.494034,245894.000,38134,1,SF,1,100,25.1376
1766787971.760034,246160.000,38185,1,SF,1,100,24.8468
1766787972.094034,246494.000,38235,1,SF,1,100,24.5594
1766787972.494034,246894.000,38300,1,SF,1,100,24.2753
1766787972.760034,247160.000,38349,1,SF,1,100,23.9945
1766787973.100034,247500.000,38398,1,SF,1,100,23.7169
1766787973.500034,247900.000,38463,1,SF,1,100,23.4425
1766787973.833034,248233.000,38513,1,SF,1,100,23.1714
1766787974.100034,248500.000,38561,1,SF,1,100,22.9033
1766787974.433034,248833.000,38610,1,SF,1,100,22.6384
1766787974.833034,249233.000,38675,1,SF,1,100,22.3765
1766787975.100034,249500.000,38725,1,SF,1,100,22.1176
1766787975.433034,249833.000,38776,1,SF,1,100,23.9440
1766787975.840034,250240.000,38841,1,SF,1,100,23.6670
1766787976.107034,250507.000,38889,1,SF,1,100,23.3933
1766787976.440034,250840.000,38939,1,SF,1,100,23.1226
1766787976.773034,251173.000,38990,1,SF,1,100,22.8552
1766787977.173034,251573.000,39057,1,SF,1,100,22.5908
1766787977.440034,251840.000,39106,1,SF,1,100,22.3294
1766787977.773034,252173.000,39154,1,SF,1,100,22.0711
1766787978.173034,252573.000,39222,1,SF,1,100,21.8158
1766787978.440034,252840.000,39272,1,SF,1,100,21.5634
1766787978.773034,253173.000,39320,1,SF,1,100,21.3140
1766787979.106034,253506.000,39371,1,SF,1,100,21.0674
1766787979.506034,253906.000,39438,1,SF,1,100,20.8237
1766787979.773034,254173.000,39488,1,SF,1,100,20.5828
1766787980.106034,254506.000,39537,1,SF,1,100,20.3447
1766787980.506034,254906.000,39604,1,SF,1,100,20.1094
1766787980.773034,255173.000,39652,1,SF,1,100,19.8768
1766787981.106034,255506.000,39702,1,SF,1,100,19.6468
1766787981.439034,255839.000,39751,1,SF,1,100,19.4195
1766787981.839034,256239.000,39818,1,SF,1,100,19.1949
1766787982.106034,256506.000,39867,1,SF,1,100,18.9728
1766787982.439034,256839.000,39915,1,SF,1,100,18.7534
1766787982.846034,257246.000,39980,1,SF,1,100,18.5364
1766787983.113034,257513.000,40033,1,SF,1,100,18.3220
1766787983.446034,257846.000,40081,1,SF,1,100,18.1100
1766787983.846034,258246.000,40146,1,SF,1,100,17.9006
1766787984.179034,258579.000,40195,1,SF,1,100,17.6935
1766787984.446034,258846.000,40245,1,SF,1,100,17.4888
1766787984.779034,259179.000,40296,1,SF,1,100,17.2865
1766787985.179034,259579.000,40363,1,SF,1,100,17.0865
1766787985.446034,259846.000,40413,1,SF,1,100,16.8889
1766787985.780034,260180.000,40462,1,SF,1,100,16.6935
1766787986.112034,260512.000,40513,1,SF,1,100,16.5004
1766787986.512034,260912.000,40580,1,SF,1,100,16.3095
1766787986.846034,261246.000,40630,1,SF,1,100,16.1208
1766787987.112034,261512.000,40681,1,SF,1,100,15.9343
1766787987.445034,261845.000,40729,1,SF,1,100,15.7500
1766787987.845034,262245.000,40796,1,SF,1,100,15.5678
1766787988.112034,262512.000,40845,1,SF,1,100,15.3877
1766787988.452034,262852.000,40893,1,SF,1,100,15.2097
1766787988.852034,263252.000,40963,1,SF,1,100,15.0338
1766787989.119034,263519.000,41013,1,SF,1,100,14.8599
1766787989.452034,263852.000,41063,1,SF,1,100,14.6880
1766787989.785034,264185.000,41112,1,SF,1,100,14.5180
1766787990.185034,264585.000,41177,1,SF,1,100,14.3501
1766787990.452034,264852.000,41227,1,SF,1,100,14.1841
1766787990.785034,265185.000,41276,1,SF,1,100,14.0200
1766787991.185034,265585.000,41343,1,SF,1,100,13.8578
1766787991.452034,265852.000,41391,1,SF,1,100,13.6975
1766787991.785034,266185.000,41443,1,SF,1,100,15.6213
1766787992.118034,266518.000,41494,1,SF,1,100,15.4406
1766787992.518034,266918.000,41559,1,SF,1,100,15.2620
1766787992.785034,267185.000,41608,1,SF,1,100,15.0854
1766787993.118034,267518.000,41656,1,SF,1,100,14.9109
1766787993.518034,267918.000,41721,1,SF,1,100,14.7384
1766787993.785034,268185.000,41772,1,SF,1,100,14.5679
1766787994.118034,268518.000,41820,1,SF,1,100,14.3994
1766787994.451034,268851.000,41869,1,SF,1,100,14.2328
1766787994.851034,269251.000,41934,1,SF,1,100,14.0682
1766787995.118034,269518.000,41984,1,SF,1,100,13.9055
