LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1766879706.328177,53559.000,6805,2,EL,1,100,26399.000000
1766879610.814545,53626.000,6822,1,EL,1,100,26398.599609
1766879516.013702,53692.500,6836,2,EL,1,100,26398.800781
1766879421.212858,53759.000,6836,2,EL,1,100,26398.800781
1766879325.699226,53826.000,6854,1,EL,1,100,26398.599609
1766879230.898383,53892.500,6870,2,EL,1,100,26398.000000
1766879136.097539,53959.000,6870,2,EL,1,100,26399.199219
1766879040.583908,54026.000,6887,1,EL,1,100,26398.199219
1766878945.783064,54092.500,6902,2,EL,1,100,26398.199219
1766878850.982221,54159.000,6902,2,EL,1,100,26399.000000
1766878755.468589,54226.000,6919,1,EL,1,100,26399.000000
1766878660.667745,54292.500,6935,2,EL,1,100,26398.599609
1766878565.866902,54359.000,6935,2,EL,1,100,26399.000000
1766878470.353270,54426.000,6952,1,EL,1,100,26399.000000
1766878375.552426,54492.500,6968,2,EL,1,100,26399.000000
1766878280.751583,54559.000,6968,2,EL,1,100,26398.599609
1766878185.950739,54625.500,6984,2,EL,1,100,26398.199219
1766878091.149896,54692.000,6984,2,EL,1,100,26398.800781
1766877995.636264,54759.000,7000,1,EL,1,100,26399.000000
1766877900.835421,54825.500,7018,2,EL,1,100,26399.000000
1766877806.034577,54892.000,7018,2,EL,1,100,26399.000000
1766877710.520945,54959.000,7034,1,EL,1,100,26399.000000
1766877615.720102,55025.500,7049,2,EL,1,100,26398.800781
1766877520.919258,55092.000,7049,2,EL,1,100,26399.000000
1766877425.405627,55159.000,7066,1,EL,1,100,26398.599609
1766877330.604783,55225.500,7083,2,EL,1,100,26399.000000
1766877235.803940,55292.000,7083,2,EL,1,100,26398.400391
1766877140.290308,55359.000,7099,1,EL,1,100,26398.400391
1766877045.489464,55425.500,7115,2,EL,1,100,26398.800781
1766876950.688621,55492.000,7115,2,EL,1,100,26399.000000
1766876855.174989,55559.000,7131,1,EL,1,100,26398.800781
1766876760.374145,55625.500,7148,2,EL,1,100,26399.000000
1766876665.573302,55692.000,7148,2,EL,1,100,26399.000000
1766876570.059670,55759.000,7166,1,EL,1,100,26399.000000
1766876475.258826,55825.500,7182,2,EL,1,100,26399.000000
1766876380.457983,55892.000,7182,2,EL,1,100,26398.800781
1766876284.944351,55959.000,7198,1,EL,1,100,26398.800781
1766876190.143508,56025.500,7215,2,EL,1,100,26399.000000
1766876095.342664,56092.000,7215,2,EL,1,100,26399.000000
1766875999.829032,56159.000,7232,1,EL,1,100,26398.400391
1766875905.028189,56225.500,7250,2,EL,1,100,26398.199219
1766875810.227345,56292.000,7250,2,EL,1,100,26398.000000
1766875715.426502,56358.500,7265,2,EL,1,100,26398.199219
1766875620.625659,56425.000,7265,2,EL,1,100,26398.400391
1766875525.112027,56492.000,7283,1,EL,1,100,26398.199219
1766875430.311183,56558.500,7299,2,EL,1,100,26398.199219
1766875335.510340,56625.000,7299,2,EL,1,100,26398.599609
1766875239.996708,56692.000,7316,1,EL,1,100,26398.199219
1766875145.195864,56758.500,7331,2,EL,1,100,26399.000000
1766875050.395021,56825.000,7331,2,EL,1,100,26398.599609
1766874954.881389,56892.000,7348,1,EL,1,100,26399.000000
1766874860.080545,56958.500,7364,2,EL,1,100,26398.599609
1766874765.279702,57025.000,7364,2,EL,1,100,26397.800781
1766874669.766070,57092.000,7381,1,EL,1,100,26398.400391
1766874574.965227,57158.500,7396,2,EL,1,100,26398.400391
1766874480.164383,57225.000,7396,2,EL,1,100,26398.599609
1766874384.650751,57292.000,7413,1,EL,1,100,26398.199219
1766874289.849908,57358.500,7429,2,EL,1,100,26398.400391
1766874195.049064,57425.000,7429,2,EL,1,100,26398.199219
1766874099.535433,57492.000,7447,1,EL,1,100,26399.000000
1766874004.734589,57558.500,7461,2,EL,1,100,26399.000000
1766873909.933746,57625.000,7461,2,EL,1,100,26398.800781
1766873814.420114,57692.000,7483,2,EL,1,100,26398.199219
1766873718.906482,57759.000,7483,2,EL,1,100,26398.599609
1766873624.818427,57825.000,7500,1,EL,1,100,26398.199219
1766873529.304795,57892.000,7517,2,EL,1,100,26398.400391
1766873433.791163,57959.000,7517,2,EL,1,100,26398.400391
1766873339.703108,58025.000,7533,1,EL,1,100,26398.400391
1766873244.189476,58092.000,7549,2,EL,1,100,26398.800781
1766873148.675844,58159.000,7549,2,EL,1,100,26398.800781
1766873054.587789,58225.000,7565,1,EL,1,100,26398.800781
1766872959.074157,58292.000,7582,2,EL,1,100,26398.000000
1766872863.560526,58359.000,7582,2,EL,1,100,26398.800781
1766872769.472470,58425.000,7598,1,EL,1,100,26399.000000
1766872673.958839,58492.000,7614,2,EL,1,100,26399.000000
1766872578.445207,58559.000,7614,2,EL,1,100,26398.800781
1766872484.357152,58625.000,7630,1,EL,1,100,26398.800781
1766872389.556308,58691.500,7647,2,EL,1,100,26399.000000
1766872294.755465,58758.000,7647,2,EL,1,100,26399.000000
1766872199.241833,58825.000,7664,1,EL,1,100,26398.800781
1766872104.440989,58891.500,7679,2,EL,1,100,26399.000000
1766872009.640146,58958.000,7679,2,EL,1,100,26398.800781
1766871914.126514,59025.000,7695,1,EL,1,100,26399.000000
1766871819.325670,59091.500,7713,2,EL,1,100,26399.000000
1766871724.524827,59158.000,7713,2,EL,1,100,26398.800781
1766871629.011195,59225.000,7729,1,EL,1,100,26399.000000
1766871534.210352,59291.500,7744,2,EL,1,100,26399.000000
1766871439.409508,59358.000,7744,2,EL,1,100,26399.000000
1766871343.895876,59425.000,7760,1,EL,1,100,26399.000000
1766871248.382245,59492.000,7778,2,EL,1,100,26362.199219
1766871152.868613,59559.000,7778,2,EL,1,100,26307.400391
1766871058.780558,59625.000,7794,1,EL,1,100,26315.599609
1766870963.979714,59691.500,7812,2,EL,1,100,26081.599609
1766870869.178870,59758.000,7812,2,EL,1,100,26364.199219
1766870773.665239,59825.000,7828,2,EL,1,100,24955.800781
1766870678.151607,59892.000,7828,2,EL,1,100,17572.800781
1766870584.063552,59958.000,7847,1,EL,1,100,19725.599609
1766870488.549920,60025.000,7865,2,EL,1,100,23463.800781
1766870393.036288,60092.000,7865,2,EL,1,100,25309.599609
1766870298.948233,60158.000,7883,1,EL,1,100,26232.599609
1766870203.434601,60225.000,7897,2,EL,1,100,26086.800781
1766870107.920969,60292.000,7897,2,EL,1,100,25514.199219
1766870013.832914,60358.000,7914,1,EL,1,100,25737.599609
1766869918.319282,60425.000,7931,2,EL,1,100,26316.800781
1766869822.805650,60492.000,7931,2,EL,1,100,25989.800781
1766869728.717595,60558.000,7948,1,EL,1,100,23953.000000
1766869633.203964,60625.000,7962,2,EL,1,100,25220.599609
1766869537.690332,60692.000,7962,2,EL,1,100,26395.599609
1766869443.602277,60758.000,7979,1,EL,1,100,26399.400391
1766869348.088645,60825.000,7996,2,EL,1,100,26399.800781
1766869252.575013,60892.000,7996,2,EL,1,100,26195.800781
1766869158.486958,60958.000,8015,1,EL,1,100,17864.800781
1766869062.973326,61025.000,8029,2,EL,1,100,15119.799805
1766868967.459694,61092.000,8029,2,EL,1,100,18047.000000
1766868873.371639,61158.000,8047,1,EL,1,100,19903.800781
1766868777.858007,61225.000,8065,2,EL,1,100,21069.000000
1766868682.344375,61292.000,8065,2,EL,1,100,21851.599609
1766868588.256320,61358.000,8082,1,EL,1,100,22610.199219
1766868492.742688,61425.000,8097,2,EL,1,100,23162.000000
1766868397.229057,61492.000,8097,2,EL,1,100,23601.000000
1766868301.715425,61559.000,8114,1,EL,1,100,24471.400391
1766868206.914581,61625.500,8130,2,EL,1,100,25625.000000
1766868112.113738,61692.000,8130,2,EL,1,100,26300.199219
1766868017.312894,61758.500,8148,2,EL,1,100,26398.599609
1766867922.512051,61825.000,8148,2,EL,1,100,26395.599609
1766867826.998419,61892.000,8164,1,EL,1,100,26396.599609
1766867732.197575,61958.500,8179,2,EL,1,100,26397.599609
1766867637.396732,62025.000,8179,2,EL,1,100,26399.000000
1766867543.308677,62091.000,8197,1,EL,1,100,26399.000000
1766867447.795045,62158.000,8215,2,EL,1,100,26399.000000
1766867352.281413,62225.000,8215,2,EL,1,100,25820.800781
1766867258.193358,62291.000,8231,1,EL,1,100,15976.200195
1766867162.679726,62358.000,8246,2,EL,1,100,13684.200195
1766867067.166094,62425.000,8246,2,EL,1,100,16239.000000
1766866973.078039,62491.000,8263,1,EL,1,100,17730.199219
1766866877.564407,62558.000,8280,2,EL,1,100,18591.599609
1766866782.050776,62625.000,8280,2,EL,1,100,19253.400391
1766866687.962720,62691.000,8296,1,EL,1,100,19779.400391
1766866592.924281,62757.667,8317,3,EL,1,100,20154.199219
1766866497.885841,62824.333,8317,3,EL,1,100,20468.599609
1766866402.847401,62891.000,8317,3,EL,1,100,20750.199219
1766866307.333770,62958.000,8334,1,EL,1,100,21300.000000
1766866212.532926,63024.500,8348,2,EL,1,100,22170.199219
1766866117.732083,63091.000,8348,2,EL,1,100,21281.599609
1766866022.218451,63158.000,8366,1,EL,1,100,21268.000000
1766865927.417607,63224.500,8384,2,EL,1,100,21228.199219
1766865832.616764,63291.000,8384,2,EL,1,100,21175.000000
1766865737.103132,63358.000,8401,1,EL,1,100,21255.599609
1766865642.302289,63424.500,8416,2,EL,1,100,21372.199219
1766865547.501445,63491.000,8416,2,EL,1,100,21516.400391
1766865451.987813,63558.000,8433,1,EL,1,100,21748.000000
1766865357.186970,63624.500,8449,2,EL,1,100,22058.000000
1766865262.386126,63691.000,8449,2,EL,1,100,21973.400391
1766865166.872494,63758.000,8466,1,EL,1,100,21395.000000
1766865072.071651,63824.500,8482,2,EL,1,100,21328.400391
1766864977.270808,63891.000,8482,2,EL,1,100,21727.000000
1766864881.757176,63958.000,8498,1,EL,1,100,22428.199219
1766864786.956332,64024.500,8516,2,EL,1,100,22711.199219
1766864692.155488,64091.000,8516,2,EL,1,100,23111.400391
1766864596.641857,64158.000,8534,2,EL,1,100,22995.000000
1766864501.128225,64225.000,8534,2,EL,1,100,22992.400391
1766864407.040170,64291.000,8550,1,EL,1,100,22900.199219
1766864311.526538,64358.000,8567,2,EL,1,100,22706.400391
1766864216.012906,64425.000,8567,2,EL,1,100,22747.800781
1766864121.924851,64491.000,8584,1,EL,1,100,22806.599609
1766864026.411219,64558.000,8601,2,EL,1,100,22965.000000
1766863930.897587,64625.000,8601,2,EL,1,100,23438.400391
1766863836.809532,64691.000,8617,1,EL,1,100,24029.199219
1766863741.295900,64758.000,8633,2,EL,1,100,24320.400391
1766863645.782269,64825.000,8633,2,EL,1,100,24149.199219
1766863551.694213,64891.000,8649,1,EL,1,100,24084.599609
1766863456.180582,64958.000,8666,2,EL,1,100,24179.000000
1766863360.666950,65025.000,8666,2,EL,1,100,24188.599609
1766863266.578895,65091.000,8682,1,EL,1,100,24249.000000
1766863171.065263,65158.000,8698,2,EL,1,100,24339.599609
1766863075.551631,65225.000,8698,2,EL,1,100,24398.800781
1766862981.463576,65291.000,8714,1,EL,1,100,24403.800781
1766862885.949944,65358.000,8731,2,EL,1,100,24371.000000
1766862790.436312,65425.000,8731,2,EL,1,100,24243.000000
1766862696.348257,65491.000,8748,1,EL,1,100,24122.599609
1766862600.834625,65558.000,8763,2,EL,1,100,23993.199219
1766862505.320993,65625.000,8763,2,EL,1,100,23861.000000
1766862411.232938,65691.000,8779,1,EL,1,100,23792.000000
1766862316.432095,65757.500,8797,2,EL,1,100,23776.599609
1766862221.631251,65824.000,8797,2,EL,1,100,23776.400391
1766862126.117619,65891.000,8815,1,EL,1,100,23788.800781
1766862031.316776,65957.500,8831,2,EL,1,100,23799.199219
1766861936.515932,66024.000,8831,2,EL,1,100,23821.000000
1766861841.002301,66091.000,8846,1,EL,1,100,23781.800781
1766861746.201457,66157.500,8866,2,EL,1,100,23787.800781
1766861651.400614,66224.000,8866,2,EL,1,100,24201.000000
1766861555.886982,66291.000,8882,2,EL,1,100,24698.800781
1766861460.373350,66358.000,8882,2,EL,1,100,24888.199219
1766861366.285295,66424.000,8899,1,EL,1,100,24893.199219
1766861270.771663,66491.000,8914,2,EL,1,100,24820.800781
1766861175.258031,66558.000,8914,2,EL,1,100,24717.400391
1766861081.169976,66624.000,8931,1,EL,1,100,24551.000000
1766860985.656344,66691.000,8947,2,EL,1,100,25652.199219
1766860890.142712,66758.000,8947,2,EL,1,100,26392.199219
1766860796.054657,66824.000,8965,1,EL,1,100,26391.599609
1766860700.541025,66891.000,8979,2,EL,1,100,26397.000000
1766860605.027394,66958.000,8979,2,EL,1,100,25881.400391
1766860510.939338,67024.000,8998,1,EL,1,100,16971.000000
1766860415.425707,67091.000,9015,2,EL,1,100,15645.200195
1766860319.912075,67158.000,9015,2,EL,1,100,18468.199219
1766860225.824019,67224.000,9032,1,EL,1,100,20079.599609
1766860130.310388,67291.000,9046,2,EL,1,100,21106.800781
1766860034.796756,67358.000,9046,2,EL,1,100,21852.199219
1766859940.708701,67424.000,9063,1,EL,1,100,22417.000000
1766859845.195069,67491.000,9080,2,EL,1,100,22855.599609
1766859749.681437,67558.000,9080,2,EL,1,100,23200.599609
1766859655.593382,67624.000,9097,1,EL,1,100,23479.599609
1766859560.079750,67691.000,9111,2,EL,1,100,23700.199219
1766859464.566118,67758.000,9111,2,EL,1,100,23875.599609
1766859370.478063,67824.000,9129,1,EL,1,100,24022.199219
1766859274.964431,67891.000,9150,2,EL,1,100,24065.800781
1766859179.450799,67958.000,9150,2,EL,1,100,24181.599609
1766859085.362744,68024.000,9167,1,EL,1,100,23546.800781
1766858989.849113,68091.000,9183,2,EL,1,100,19592.800781
1766858894.335481,68158.000,9183,2,EL,1,100,20879.599609
1766858799.534637,68224.500,9199,2,EL,1,100,21952.199219
1766858704.733794,68291.000,9199,2,EL,1,100,22483.400391
1766858609.220162,68358.000,9215,1,EL,1,100,22841.800781
1766858514.419318,68424.500,9233,2,EL,1,100,23086.599609
1766858419.618475,68491.000,9233,2,EL,1,100,23245.599609
1766858324.104843,68558.000,9249,1,EL,1,100,23379.199219
1766858229.304000,68624.500,9266,2,EL,1,100,23490.599609
1766858134.503156,68691.000,9266,2,EL,1,100,23588.599609
1766858038.989524,68758.000,9282,1,EL,1,100,23675.400391
1766857944.188681,68824.500,9300,2,EL,1,100,23738.400391
1766857849.387837,68891.000,9300,2,EL,1,100,23758.800781
1766857755.299782,68957.000,9316,1,EL,1,100,23752.599609
1766857659.786150,69024.000,9331,2,EL,1,100,23763.000000
1766857564.272518,69091.000,9331,2,EL,1,100,23897.599609
1766857470.184463,69157.000,9348,1,EL,1,100,23906.199219
1766857374.670831,69224.000,9365,2,EL,1,100,23862.599609
1766857279.157200,69291.000,9365,2,EL,1,100,23940.599609
1766857185.069144,69357.000,9381,1,EL,1,100,24203.000000
1766857089.555513,69424.000,9397,2,EL,1,100,22497.199219
1766856994.041881,69491.000,9397,2,EL,1,100,22994.599609
1766856898.528249,69558.000,9413,1,EL,1,100,23647.400391
1766856803.727406,69624.500,9432,2,EL,1,100,23920.199219
1766856708.926562,69691.000,9432,2,EL,1,100,24070.800781
1766856614.838507,69757.000,9448,1,EL,1,100,24186.800781
1766856519.324875,69824.000,9464,2,EL,1,100,24259.599609
1766856423.811243,69891.000,9464,2,EL,1,100,24374.800781
1766856329.723188,69957.000,9480,1,EL,1,100,25737.800781
1766856234.209556,70024.000,9497,2,EL,1,100,26396.400391
1766856138.695925,70091.000,9497,2,EL,1,100,26348.400391
1766856044.607869,70157.000,9514,1,EL,1,100,20825.800781
1766855949.094237,70224.000,9530,2,EL,1,100,17072.800781
1766855853.580606,70291.000,9530,2,EL,1,100,17538.400391
1766855759.492550,70357.000,9549,1,EL,1,100,19241.199219
1766855663.978919,70424.000,9567,2,EL,1,100,20310.400391
1766855568.465287,70491.000,9567,2,EL,1,100,21049.400391
1766855473.664443,70557.500,9583,2,EL,1,100,21654.000000
1766855378.863600,70624.000,9583,2,EL,1,100,22134.599609
1766855283.349968,70691.000,9600,1,EL,1,100,22529.599609
1766855188.549124,70757.500,9615,2,EL,1,100,22840.599609
1766855093.748281,70824.000,9615,2,EL,1,100,23070.599609
1766854998.234649,70891.000,9632,1,EL,1,100,23217.599609
1766854903.433806,70957.500,9648,2,EL,1,100,23328.000000
1766854808.632962,71024.000,9648,2,EL,1,100,23641.000000
1766854713.119330,71091.000,9665,1,EL,1,100,23996.599609
1766854618.318487,71157.500,9682,2,EL,1,100,24095.400391
1766854523.517643,71224.000,9682,2,EL,1,100,24087.599609
1766854428.004012,71291.000,9699,1,EL,1,100,24049.800781
1766854333.203168,71357.500,9715,2,EL,1,100,24013.800781
1766854238.402325,71424.000,9715,2,EL,1,100,23833.599609
1766854142.888693,71491.000,9733,1,EL,1,100,23681.800781
1766854048.087849,71557.500,9749,2,EL,1,100,23697.800781
1766853953.287006,71624.000,9749,2,EL,1,100,23925.599609
1766853857.773374,71691.000,9766,1,EL,1,100,24471.400391
1766853762.972530,71757.500,9783,2,EL,1,100,25135.000000
1766853668.171687,71824.000,9783,2,EL,1,100,25466.599609
1766853572.658055,71891.000,9800,1,EL,1,100,25640.800781
1766853477.857212,71957.500,9815,2,EL,1,100,25736.199219
1766853383.056368,72024.000,9815,2,EL,1,100,25853.000000
1766853287.542736,72091.000,9831,1,EL,1,100,26121.800781
1766853192.741893,72157.500,9848,2,EL,1,100,26277.000000
1766853097.941049,72224.000,9848,2,EL,1,100,25074.800781
1766853002.427418,72291.000,9867,1,EL,1,100,24658.199219
1766852907.626574,72357.500,9882,2,EL,1,100,25203.599609
1766852812.825731,72424.000,9882,2,EL,1,100,25680.000000
1766852718.024887,72490.500,9899,2,EL,1,100,25878.000000
1766852623.224044,72557.000,9899,2,EL,1,100,25725.000000
1766852527.710412,72624.000,9915,1,EL,1,100,25186.000000
1766852432.909568,72690.500,9932,2,EL,1,100,25272.400391
1766852338.108725,72757.000,9932,2,EL,1,100,26133.199219
1766852242.595093,72824.000,9949,1,EL,1,100,21811.599609
1766852147.794250,72890.500,9964,2,EL,1,100,17636.400391
1766852052.993406,72957.000,9964,2,EL,1,100,20694.400391
1766851957.954966,73023.667,9987,3,EL,1,100,21393.199219
1766851862.916527,73090.333,9987,3,EL,1,100,21527.599609
1766851767.878087,73157.000,9987,3,EL,1,100,21823.800781
1766851672.364455,73224.000,10003,1,EL,1,100,22148.800781
1766851577.563612,73290.500,10018,2,EL,1,100,22413.199219
1766851482.762768,73357.000,10018,2,EL,1,100,22519.400391
1766851387.249136,73424.000,10034,1,EL,1,100,22536.000000
1766851292.448293,73490.500,10052,2,EL,1,100,22485.400391
1766851197.647449,73557.000,10052,2,EL,1,100,22479.800781
1766851102.133818,73624.000,10068,1,EL,1,100,22645.199219
1766851007.332974,73690.500,10083,2,EL,1,100,22839.599609
1766850912.532131,73757.000,10083,2,EL,1,100,22870.800781
1766850817.018499,73824.000,10100,1,EL,1,100,22772.800781
1766850722.217655,73890.500,10119,2,EL,1,100,22784.400391
1766850627.416812,73957.000,10119,2,EL,1,100,22873.400391
1766850531.903180,74024.000,10135,1,EL,1,100,22938.400391
1766850437.102337,74090.500,10152,2,EL,1,100,22967.000000
1766850342.301493,74157.000,10152,2,EL,1,100,22999.400391
1766850246.787861,74224.000,10167,1,EL,1,100,23047.000000
1766850151.987018,74290.500,10184,2,EL,1,100,23092.400391
1766850057.186174,74357.000,10184,2,EL,1,100,23118.199219
1766849961.672543,74424.000,10200,1,EL,1,100,23123.000000
1766849866.871699,74490.500,10217,2,EL,1,100,23145.000000
1766849772.070855,74557.000,10217,2,EL,1,100,23183.800781
1766849677.270012,74623.500,10232,2,EL,1,100,23967.000000
1766849582.469168,74690.000,10232,2,EL,1,100,22377.199219
1766849486.955537,74757.000,10249,1,EL,1,100,18518.599609
1766849392.154693,74823.500,10266,2,EL,1,100,20140.400391
1766849297.353850,74890.000,10266,2,EL,1,100,21252.199219
1766849201.840218,74957.000,10285,1,EL,1,100,21796.000000
1766849107.039374,75023.500,10299,2,EL,1,100,22147.400391
1766849012.238531,75090.000,10299,2,EL,1,100,22406.599609
1766848916.724899,75157.000,10317,1,EL,1,100,22603.199219
1766848821.924056,75223.500,10333,2,EL,1,100,22758.000000
1766848727.123212,75290.000,10333,2,EL,1,100,22925.800781
1766848631.609580,75357.000,10350,1,EL,1,100,23097.199219
1766848536.808737,75423.500,10365,2,EL,1,100,23244.000000
1766848442.007893,75490.000,10365,2,EL,1,100,23406.599609
1766848346.494262,75557.000,10382,1,EL,1,100,23548.599609
1766848251.693418,75623.500,10398,2,EL,1,100,23639.599609
1766848156.892575,75690.000,10398,2,EL,1,100,23685.199219
1766848061.378943,75757.000,10415,1,EL,1,100,23605.199219
1766847966.578099,75823.500,10430,2,EL,1,100,23370.400391
1766847871.777256,75890.000,10430,2,EL,1,100,23960.400391
1766847776.263624,75957.000,10447,1,EL,1,100,24172.199219
1766847681.462780,76023.500,10463,2,EL,1,100,24647.000000
1766847586.661937,76090.000,10463,2,EL,1,100,25487.199219
1766847491.148305,76157.000,10481,1,EL,1,100,26326.800781
1766847396.347461,76223.500,10497,2,EL,1,100,26372.800781
1766847301.546618,76290.000,10497,2,EL,1,100,19102.199219
1766847206.032986,76357.000,10514,1,EL,1,100,14734.000000
1766847111.232143,76423.500,10535,2,EL,1,100,17096.599609
1766847016.431299,76490.000,10535,2,EL,1,100,18671.800781
1766846920.917667,76557.000,10552,1,EL,1,100,19566.000000
1766846826.116824,76623.500,10567,2,EL,1,100,20233.599609
1766846731.315980,76690.000,10567,2,EL,1,100,20773.800781
1766846635.802349,76757.000,10583,1,EL,1,100,21188.800781
1766846541.001505,76823.500,10600,2,EL,1,100,21480.800781
1766846446.200662,76890.000,10600,2,EL,1,100,21681.400391
1766846350.687030,76957.000,10617,1,EL,1,100,21807.199219
1766846255.886186,77023.500,10632,2,EL,1,100,22066.400391
1766846161.085343,77090.000,10632,2,EL,1,100,22372.199219
