LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1766715438.257847,22314.000,1564,1,TH,1,100,27.044
1766715438.390847,22447.000,1596,1,TH,1,100,27.116
1766715438.523847,22580.000,1613,1,TH,1,100,27.116
1766715438.657847,22714.000,1629,1,TH,1,100,26.960
1766715438.790847,22847.000,1661,1,TH,1,100,26.953
1766715438.923847,22980.000,1678,1,TH,1,100,27.000
1766715439.057847,23114.000,1695,1,TH,1,100,27.007
1766715439.190847,23247.000,1728,1,TH,1,100,26.927
1766715439.323847,23380.000,1745,1,TH,1,100,26.955
1766715439.457847,23514.000,1762,1,TH,1,100,27.115
1766715439.590847,23647.000,1793,1,TH,1,100,27.108
1766715439.723847,23780.000,1811,1,TH,1,100,27.194
1766715439.857847,23914.000,1827,1,TH,1,100,27.194
1766715439.990847,24047.000,1859,1,TH,1,100,27.195
1766715440.123847,24180.000,1876,1,TH,1,100,27.195
1766715440.257847,24314.000,1892,1,TH,1,100,27.143
1766715440.390847,24447.000,1910,1,TH,1,100,27.143
1766715440.523847,24580.000,1941,1,TH,1,100,27.197
1766715440.657847,24714.000,1957,1,TH,1,100,27.197
1766715440.790847,24847.000,1975,1,TH,1,100,27.112
1766715440.923847,24980.000,2006,1,TH,1,100,27.112
1766715441.057847,25114.000,2023,1,TH,1,100,27.114
1766715441.190847,25247.000,2040,1,TH,1,100,27.121
1766715441.323847,25380.000,2072,1,TH,1,100,27.101
1766715441.457847,25514.000,2088,1,TH,1,100,27.094
1766715441.590847,25647.000,2105,1,TH,1,100,27.019
1766715441.723847,25780.000,2137,1,TH,1,100,27.019
1766715441.856847,25913.000,2153,1,TH,1,100,26.972
1766715441.990847,26047.000,2172,1,TH,1,100,26.979
1766715442.123847,26180.000,2204,1,TH,1,100,27.050
1766715442.256847,26313.000,2220,1,TH,1,100,27.050
1766715442.390847,26447.000,2238,1,TH,1,100,27.026
1766715442.523847,26580.000,2254,1,TH,1,100,27.033
1766715442.656847,26713.000,2286,1,TH,1,100,27.022
1766715442.790847,26847.000,2305,1,TH,1,100,27.022
1766715442.923847,26980.000,2321,1,TH,1,100,27.100
1766715443.056847,27113.000,2355,1,TH,1,100,27.100
1766715443.190847,27247.000,2372,1,TH,1,100,27.146
1766715443.323847,27380.000,2388,1,TH,1,100,27.146
1766715443.456847,27513.000,2420,1,TH,1,100,27.036
1766715443.590847,27647.000,2437,1,TH,1,100,27.036
1766715443.723847,27780.000,2454,1,TH,1,100,27.046
1766715443.856847,27913.000,2485,1,TH,1,100,27.053
1766715443.990847,28047.000,2502,1,TH,1,100,27.060
1766715444.123847,28180.000,2519,1,TH,1,100,27.060
1766715444.256847,28313.000,2550,1,TH,1,100,27.043
1766715444.390847,28447.000,2568,1,TH,1,100,27.044
1766715444.523847,28580.000,2584,1,TH,1,100,27.034
1766715444.656847,28713.000,2601,1,TH,1,100,27.034
1766715444.790847,28847.000,2633,1,TH,1,100,27.013
1766715444.923847,28980.000,2649,1,TH,1,100,27.013
1766715445.056847,29113.000,2667,1,TH,1,100,26.931
1766715445.189847,29246.000,2700,1,TH,1,100,26.938
1766715445.323847,29380.000,2716,1,TH,1,100,27.089
1766715445.456847,29513.000,2734,1,TH,1,100,27.089
1766715445.590847,29647.000,2765,1,TH,1,100,27.156
1766715445.723847,29780.000,2782,1,TH,1,100,27.163
1766715445.856847,29913.000,2801,1,TH,1,100,27.243
1766715445.989847,30046.000,2833,1,TH,1,100,27.243
1766715446.123847,30180.000,2851,1,TH,1,100,27.301
1766715446.256847,30313.000,2868,1,TH,1,100,27.294
1766715446.389847,30446.000,2900,1,TH,1,100,27.359
1766715446.523847,30580.000,2916,1,TH,1,100,27.366
1766715446.656847,30713.000,2933,1,TH,1,100,27.348
1766715446.789847,30846.000,2950,1,TH,1,100,27.341
1766715446.923847,30980.000,2981,1,TH,1,100,27.417
1766715447.056847,31113.000,3001,1,TH,1,100,27.417
1766715447.189847,31246.000,3017,1,TH,1,100,27.426
1766715447.323847,31380.000,3049,1,TH,1,100,27.426
1766715447.456847,31513.000,3066,1,TH,1,100,27.370
1766715447.589847,31646.000,3082,1,TH,1,100,27.370
1766715447.723847,31780.000,3116,1,TH,1,100,27.347
1766715447.856847,31913.000,3133,1,TH,1,100,27.347
1766715447.989847,32046.000,3151,1,TH,1,100,27.359
1766715448.123847,32180.000,3183,1,TH,1,100,27.359
1766715448.256847,32313.000,3200,1,TH,1,100,27.252
1766715448.389847,32446.000,3217,1,TH,1,100,27.259
1766715448.522847,32579.000,3248,1,TH,1,100,27.335
1766715448.656847,32713.000,3265,1,TH,1,100,27.335
1766715448.789847,32846.000,3282,1,TH,1,100,27.314
1766715448.922847,32979.000,3299,1,TH,1,100,27.314
1766715449.056847,33113.000,3331,1,TH,1,100,27.321
1766715449.189847,33246.000,3347,1,TH,1,100,27.321
1766715449.322847,33379.000,3364,1,TH,1,100,27.214
1766715449.456847,33513.000,3396,1,TH,1,100,27.221
1766715449.589847,33646.000,3412,1,TH,1,100,27.261
1766715449.722847,33779.000,3430,1,TH,1,100,27.261
1766715449.856847,33913.000,3461,1,TH,1,100,27.281
1766715449.989847,34046.000,3477,1,TH,1,100,27.281
1766715450.122847,34179.000,3495,1,TH,1,100,27.179
1766715450.256847,34313.000,3526,1,TH,1,100,27.186
1766715450.389847,34446.000,3543,1,TH,1,100,27.241
1766715450.522847,34579.000,3560,1,TH,1,100,27.240
1766715450.656847,34713.000,3594,1,TH,1,100,27.220
1766715450.789847,34846.000,3610,1,TH,1,100,27.220
1766715450.922847,34979.000,3627,1,TH,1,100,27.231
1766715451.056847,35113.000,3659,1,TH,1,100,27.231
1766715451.189847,35246.000,3675,1,TH,1,100,27.206
1766715451.322847,35379.000,3692,1,TH,1,100,27.213
1766715451.456847,35513.000,3711,1,TH,1,100,27.204
1766715451.589847,35646.000,3742,1,TH,1,100,27.204
1766715451.722847,35779.000,3760,1,TH,1,100,27.224
1766715451.855847,35912.000,3776,1,TH,1,100,27.224
1766715451.989847,36046.000,3808,1,TH,1,100,27.237
1766715452.122847,36179.000,3827,1,TH,1,100,27.244
1766715452.255847,36312.000,3843,1,TH,1,100,27.164
1766715452.389847,36446.000,3875,1,TH,1,100,27.164
1766715452.522847,36579.000,3892,1,TH,1,100,27.263
1766715452.655847,36712.000,3908,1,TH,1,100,27.263
1766715452.789847,36846.000,3942,1,TH,1,100,27.236
1766715452.922847,36979.000,3961,1,TH,1,100,27.243
1766715453.055847,37112.000,3978,1,TH,1,100,27.260
1766715453.189847,37246.000,4009,1,TH,1,100,27.260
1766715453.322847,37379.000,4026,1,TH,1,100,27.231
1766715453.455847,37512.000,4043,1,TH,1,100,27.231
1766715453.589847,37646.000,4060,1,TH,1,100,27.211
1766715453.722847,37779.000,4094,1,TH,1,100,27.211
1766715453.855847,37912.000,4110,1,TH,1,100,27.207
1766715453.989847,38046.000,4127,1,TH,1,100,27.207
1766715454.122847,38179.000,4159,1,TH,1,100,27.147
1766715454.255847,38312.000,4175,1,TH,1,100,27.154
1766715454.389847,38446.000,4193,1,TH,1,100,27.165
1766715454.522847,38579.000,4224,1,TH,1,100,27.165
1766715454.655847,38712.000,4240,1,TH,1,100,27.281
1766715454.789847,38846.000,4258,1,TH,1,100,27.281
1766715454.922847,38979.000,4289,1,TH,1,100,27.321
1766715455.055847,39112.000,4306,1,TH,1,100,27.321
1766715455.188847,39245.000,4323,1,TH,1,100,27.199
1766715455.322847,39379.000,4355,1,TH,1,100,27.206
1766715455.455847,39512.000,4371,1,TH,1,100,27.170
1766715455.588847,39645.000,4390,1,TH,1,100,27.170
1766715455.722847,39779.000,4407,1,TH,1,100,27.190
1766715455.855847,39912.000,4440,1,TH,1,100,27.190
1766715455.988847,40045.000,4457,1,TH,1,100,27.337
1766715456.122847,40179.000,4474,1,TH,1,100,27.351
1766715456.255847,40312.000,4505,1,TH,1,100,27.422
1766715456.388847,40445.000,4523,1,TH,1,100,27.415
1766715456.522847,40579.000,4539,1,TH,1,100,27.389
1766715456.655847,40712.000,4571,1,TH,1,100,27.389
1766715456.788847,40845.000,4588,1,TH,1,100,27.375
1766715456.922847,40979.000,4604,1,TH,1,100,27.375
1766715457.055847,41112.000,4636,1,TH,1,100,27.429
1766715457.188847,41245.000,4653,1,TH,1,100,27.429
1766715457.322847,41379.000,4669,1,TH,1,100,27.402
1766715457.455847,41512.000,4703,1,TH,1,100,27.402
1766715457.588847,41645.000,4720,1,TH,1,100,27.364
1766715457.722847,41779.000,4737,1,TH,1,100,27.364
1766715457.855847,41912.000,4758,1,TH,1,100,27.467
1766715457.988847,42045.000,4790,1,TH,1,100,27.467
1766715458.122847,42179.000,4808,1,TH,1,100,27.511
1766715458.255847,42312.000,4825,1,TH,1,100,27.511
1766715458.388847,42445.000,4857,1,TH,1,100,27.418
1766715458.521847,42578.000,4873,1,TH,1,100,27.418
1766715458.655847,42712.000,4890,1,TH,1,100,27.471
1766715458.788847,42845.000,4924,1,TH,1,100,27.464
1766715458.921847,42978.000,4940,1,TH,1,100,27.469
1766715459.055847,43112.000,4958,1,TH,1,100,27.469
1766715459.188847,43245.000,4989,1,TH,1,100,27.415
1766715459.321847,43378.000,5005,1,TH,1,100,27.415
1766715459.455847,43512.000,5023,1,TH,1,100,27.546
1766715459.588847,43645.000,5054,1,TH,1,100,27.545
1766715459.721847,43778.000,5071,1,TH,1,100,27.500
1766715459.855847,43912.000,5088,1,TH,1,100,27.500
1766715459.988847,44045.000,5104,1,TH,1,100,27.500
1766715460.121847,44178.000,5136,1,TH,1,100,27.500
1766715460.255847,44312.000,5153,1,TH,1,100,27.480
1766715460.388847,44445.000,5170,1,TH,1,100,27.480
1766715460.521847,44578.000,5201,1,TH,1,100,27.538
1766715460.655847,44712.000,5220,1,TH,1,100,27.531
1766715460.788847,44845.000,5237,1,TH,1,100,27.502
1766715460.921847,44978.000,5268,1,TH,1,100,27.495
1766715461.055847,45112.000,5286,1,TH,1,100,27.495
1766715461.188847,45245.000,5302,1,TH,1,100,27.495
1766715461.321847,45378.000,5336,1,TH,1,100,27.515
1766715461.455847,45512.000,5355,1,TH,1,100,27.515
1766715461.588847,45645.000,5371,1,TH,1,100,27.466
1766715461.721847,45778.000,5403,1,TH,1,100,27.466
1766715461.854847,45911.000,5422,1,TH,1,100,27.553
1766715461.988847,46045.000,5438,1,TH,1,100,27.546
1766715462.121847,46178.000,5456,1,TH,1,100,27.487
1766715462.254847,46311.000,5487,1,TH,1,100,27.480
1766715462.388847,46445.000,5504,1,TH,1,100,27.442
1766715462.521847,46578.000,5523,1,TH,1,100,27.442
1766715462.654847,46711.000,5555,1,TH,1,100,27.538
1766715462.788847,46845.000,5573,1,TH,1,100,27.537
1766715462.921847,46978.000,5590,1,TH,1,100,27.512
1766715463.054847,47111.000,5622,1,TH,1,100,27.512
1766715463.188847,47245.000,5638,1,TH,1,100,27.528
1766715463.321847,47378.000,5655,1,TH,1,100,27.521
1766715463.454847,47511.000,5689,1,TH,1,100,27.607
1766715463.588847,47645.000,5705,1,TH,1,100,27.600
1766715463.721847,47778.000,5723,1,TH,1,100,27.491
1766715463.854847,47911.000,5754,1,TH,1,100,27.498
1766715463.988847,48045.000,5772,1,TH,1,100,27.451
1766715464.121847,48178.000,5790,1,TH,1,100,27.451
1766715464.254847,48311.000,5821,1,TH,1,100,27.545
1766715464.388847,48445.000,5838,1,TH,1,100,27.538
1766715464.521847,48578.000,5855,1,TH,1,100,27.529
1766715464.654847,48711.000,5871,1,TH,1,100,27.522
1766715464.788847,48845.000,5903,1,TH,1,100,27.511
1766715464.921847,48978.000,5922,1,TH,1,100,27.511
1766715465.054847,49111.000,5939,1,TH,1,100,27.540
1766715465.187847,49244.000,5970,1,TH,1,100,27.540
1766715465.321847,49378.000,5987,1,TH,1,100,27.594
1766715465.454847,49511.000,6004,1,TH,1,100,27.594
1766715465.587847,49644.000,6035,1,TH,1,100,27.513
1766715465.721847,49778.000,6053,1,TH,1,100,27.506
1766715465.854847,49911.000,6069,1,TH,1,100,27.521
1766715465.987847,50044.000,6103,1,TH,1,100,27.514
1766715466.121847,50178.000,6120,1,TH,1,100,27.468
1766715466.254847,50311.000,6136,1,TH,1,100,27.468
1766715466.387847,50444.000,6168,1,TH,1,100,27.508
1766715466.521847,50578.000,6185,1,TH,1,100,27.508
1766715466.654847,50711.000,6203,1,TH,1,100,27.512
1766715466.787847,50844.000,6235,1,TH,1,100,27.512
1766715466.921847,50978.000,6252,1,TH,1,100,27.499
1766715467.054847,51111.000,6271,1,TH,1,100,27.499
1766715467.187847,51244.000,6288,1,TH,1,100,27.418
1766715467.321847,51378.000,6322,1,TH,1,100,27.418
1766715467.454847,51511.000,6338,1,TH,1,100,27.465
1766715467.587847,51644.000,6355,1,TH,1,100,27.465
1766715467.721847,51778.000,6389,1,TH,1,100,27.512
1766715467.854847,51911.000,6405,1,TH,1,100,27.512
1766715467.987847,52044.000,6422,1,TH,1,100,27.428
1766715468.121847,52178.000,6454,1,TH,1,100,27.422
1766715468.254847,52311.000,6470,1,TH,1,100,27.480
1766715468.387847,52444.000,6488,1,TH,1,100,27.480
1766715468.521847,52578.000,6521,1,TH,1,100,27.472
1766715468.654847,52711.000,6537,1,TH,1,100,27.465
1766715468.787847,52844.000,6555,1,TH,1,100,27.547
1766715468.920847,52977.000,6586,1,TH,1,100,27.554
1766715469.054847,53111.000,6603,1,TH,1,100,27.523
1766715469.187847,53244.000,6620,1,TH,1,100,27.523
1766715469.320847,53377.000,6652,1,TH,1,100,27.490
1766715469.454847,53511.000,6668,1,TH,1,100,27.483
1766715469.587847,53644.000,6685,1,TH,1,100,27.449
1766715469.720847,53777.000,6702,1,TH,1,100,27.449
1766715469.854847,53911.000,6735,1,TH,1,100,27.460
1766715469.987847,54044.000,6752,1,TH,1,100,27.467
1766715470.120847,54177.000,6769,1,TH,1,100,27.474
1766715470.254847,54311.000,6800,1,TH,1,100,27.474
1766715470.387847,54444.000,6818,1,TH,1,100,27.463
1766715470.520847,54577.000,6834,1,TH,1,100,27.456
1766715470.654847,54711.000,6866,1,TH,1,100,27.460
1766715470.787847,54844.000,6883,1,TH,1,100,27.460
1766715470.920847,54977.000,6899,1,TH,1,100,27.433
1766715471.054847,55111.000,6933,1,TH,1,100,27.433
1766715471.187847,55244.000,6950,1,TH,1,100,27.551
1766715471.320847,55377.000,6966,1,TH,1,100,27.550
1766715471.453847,55510.000,6998,1,TH,1,100,27.416
1766715471.587847,55644.000,7015,1,TH,1,100,27.409
1766715471.720847,55777.000,7034,1,TH,1,100,27.538
1766715471.853847,55910.000,7051,1,TH,1,100,27.531
1766715471.987847,56044.000,7083,1,TH,1,100,27.540
1766715472.120847,56177.000,7099,1,TH,1,100,27.540
1766715472.253847,56310.000,7118,1,TH,1,100,27.506
1766715472.387847,56444.000,7150,1,TH,1,100,27.506
1766715472.520847,56577.000,7166,1,TH,1,100,27.529
1766715472.653847,56710.000,7183,1,TH,1,100,27.529
1766715472.787847,56844.000,7219,1,TH,1,100,27.426
1766715472.920847,56977.000,7235,1,TH,1,100,27.426
1766715473.053847,57110.000,7253,1,TH,1,100,27.499
1766715473.187847,57244.000,7284,1,TH,1,100,27.485
1766715473.320847,57377.000,7302,1,TH,1,100,27.523
1766715473.453847,57510.000,7320,1,TH,1,100,27.530
1766715473.587847,57644.000,7351,1,TH,1,100,27.443
1766715473.720847,57777.000,7370,1,TH,1,100,27.436
1766715473.853847,57910.000,7387,1,TH,1,100,27.452
1766715473.987847,58044.000,7403,1,TH,1,100,27.452
1766715474.120847,58177.000,7435,1,TH,1,100,27.488
1766715474.253847,58310.000,7452,1,TH,1,100,27.481
1766715474.387847,58444.000,7469,1,TH,1,100,27.436
1766715474.520847,58577.000,7502,1,TH,1,100,27.436
1766715474.653847,58710.000,7519,1,TH,1,100,27.434
1766715474.787847,58844.000,7536,1,TH,1,100,27.434
1766715474.920847,58977.000,7567,1,TH,1,100,27.463
1766715475.053847,59110.000,7585,1,TH,1,100,27.463
1766715475.186847,59243.000,7601,1,TH,1,100,27.503
1766715475.320847,59377.000,7633,1,TH,1,100,27.496
1766715475.453847,59510.000,7650,1,TH,1,100,27.485
1766715475.586847,59643.000,7666,1,TH,1,100,27.478
1766715475.720847,59777.000,7700,1,TH,1,100,27.462
1766715475.853847,59910.000,7717,1,TH,1,100,27.469
1766715475.986847,60043.000,7733,1,TH,1,100,27.415
1766715476.120847,60177.000,7753,1,TH,1,100,27.415
1766715476.253847,60310.000,7784,1,TH,1,100,27.404
1766715476.386847,60443.000,7801,1,TH,1,100,27.397
1766715476.520847,60577.000,7818,1,TH,1,100,27.462
1766715476.653847,60710.000,7850,1,TH,1,100,27.455
1766715476.786847,60843.000,7866,1,TH,1,100,27.348
1766715476.920847,60977.000,7883,1,TH,1,100,27.341
1766715477.053847,61110.000,7917,1,TH,1,100,27.387
1766715477.186847,61243.000,7933,1,TH,1,100,27.394
1766715477.320847,61377.000,7950,1,TH,1,100,27.388
1766715477.453847,61510.000,7982,1,TH,1,100,27.388
1766715477.586847,61643.000,7998,1,TH,1,100,27.459
1766715477.720847,61777.000,8018,1,TH,1,100,27.459
1766715477.853847,61910.000,8051,1,TH,1,100,27.408
1766715477.986847,62043.000,8067,1,TH,1,100,27.401
1766715478.120847,62177.000,8087,1,TH,1,100,27.463
1766715478.253847,62310.000,8118,1,TH,1,100,27.456
1766715478.386847,62443.000,8135,1,TH,1,100,27.436
1766715478.519847,62576.000,8152,1,TH,1,100,27.443
1766715478.653847,62710.000,8170,1,TH,1,100,27.524
1766715478.786847,62843.000,8202,1,TH,1,100,27.524
1766715478.919847,62976.000,8221,1,TH,1,100,27.443
1766715479.053847,63110.000,8238,1,TH,1,100,27.436
1766715479.186847,63243.000,8269,1,TH,1,100,27.351
1766715479.319847,63376.000,8286,1,TH,1,100,27.344
1766715479.453847,63510.000,8305,1,TH,1,100,27.398
1766715479.586847,63643.000,8336,1,TH,1,100,27.398
1766715479.719847,63776.000,8354,1,TH,1,100,27.376
1766715479.853847,63910.000,8370,1,TH,1,100,27.376
1766715479.986847,64043.000,8402,1,TH,1,100,27.404
1766715480.119847,64176.000,8419,1,TH,1,100,27.404
1766715480.253847,64310.000,8435,1,TH,1,100,27.351
1766715480.386847,64443.000,8467,1,TH,1,100,27.344
1766715480.519847,64576.000,8484,1,TH,1,100,27.360
1766715480.653847,64710.000,8502,1,TH,1,100,27.353
1766715480.786847,64843.000,8520,1,TH,1,100,27.450
1766715480.919847,64976.000,8551,1,TH,1,100,27.450
1766715481.053847,65110.000,8568,1,TH,1,100,27.383
1766715481.186847,65243.000,8585,1,TH,1,100,27.376
1766715481.319847,65376.000,8619,1,TH,1,100,27.390
1766715481.453847,65510.000,8635,1,TH,1,100,27.390
1766715481.586847,65643.000,8652,1,TH,1,100,27.405
1766715481.719847,65776.000,8684,1,TH,1,100,27.398
1766715481.852847,65909.000,8702,1,TH,1,100,27.387
1766715481.986847,66043.000,8719,1,TH,1,100,27.387
1766715482.119847,66176.000,8751,1,TH,1,100,27.398
1766715482.252847,66309.000,8767,1,TH,1,100,27.398
1766715482.386847,66443.000,8787,1,TH,1,100,27.343
1766715482.519847,66576.000,8818,1,TH,1,100,27.343
1766715482.652847,66709.000,8834,1,TH,1,100,27.365
1766715482.786847,66843.000,8854,1,TH,1,100,27.358
1766715482.919847,66976.000,8885,1,TH,1,100,27.291
1766715483.052847,67109.000,8904,1,TH,1,100,27.284
1766715483.186847,67243.000,8921,1,TH,1,100,27.290
1766715483.319847,67376.000,8937,1,TH,1,100,27.297
1766715483.452847,67509.000,8969,1,TH,1,100,27.411
1766715483.586847,67643.000,8986,1,TH,1,100,27.411
1766715483.719847,67776.000,9003,1,TH,1,100,27.325
1766715483.852847,67909.000,9034,1,TH,1,100,27.318
1766715483.986847,68043.000,9051,1,TH,1,100,27.344
1766715484.119847,68176.000,9068,1,TH,1,100,27.344
1766715484.252847,68309.000,9101,1,TH,1,100,27.498
1766715484.386847,68443.000,9119,1,TH,1,100,27.498
1766715484.519847,68576.000,9135,1,TH,1,100,27.293
1766715484.652847,68709.000,9167,1,TH,1,100,27.293
1766715484.786847,68843.000,9184,1,TH,1,100,27.335
1766715484.919847,68976.000,9200,1,TH,1,100,27.335
1766715485.052847,69109.000,9234,1,TH,1,100,27.326
1766715485.185847,69242.000,9251,1,TH,1,100,27.319
1766715485.319847,69376.000,9267,1,TH,1,100,27.344
1766715485.452847,69509.000,9299,1,TH,1,100,27.337
1766715485.585847,69642.000,9318,1,TH,1,100,27.270
1766715485.719847,69776.000,9335,1,TH,1,100,27.270
1766715485.852847,69909.000,9352,1,TH,1,100,27.223
1766715485.985847,70042.000,9384,1,TH,1,100,27.230
1766715486.119847,70176.000,9400,1,TH,1,100,27.364
1766715486.252847,70309.000,9419,1,TH,1,100,27.357
1766715486.385847,70442.000,9451,1,TH,1,100,27.363
1766715486.519847,70576.000,9467,1,TH,1,100,27.356
1766715486.652847,70709.000,9484,1,TH,1,100,27.365
1766715486.785847,70842.000,9518,1,TH,1,100,27.365
1766715486.919847,70976.000,9534,1,TH,1,100,27.294
1766715487.052847,71109.000,9552,1,TH,1,100,27.294
1766715487.185847,71242.000,9583,1,TH,1,100,27.356
1766715487.319847,71376.000,9599,1,TH,1,100,27.363
1766715487.452847,71509.000,9617,1,TH,1,100,27.472
1766715487.585847,71642.000,9650,1,TH,1,100,27.464
1766715487.719847,71776.000,9667,1,TH,1,100,27.343
1766715487.852847,71909.000,9686,1,TH,1,100,27.343
1766715487.985847,72042.000,9702,1,TH,1,100,27.358
1766715488.119847,72176.000,9736,1,TH,1,100,27.358
1766715488.252847,72309.000,9753,1,TH,1,100,27.269
1766715488.385847,72442.000,9772,1,TH,1,100,27.269
1766715488.518847,72575.000,9803,1,TH,1,100,27.294
1766715488.652847,72709.000,9820,1,TH,1,100,27.294
1766715488.785847,72842.000,9837,1,TH,1,100,27.292
1766715488.918847,72975.000,9870,1,TH,1,100,27.285
1766715489.052847,73109.000,9888,1,TH,1,100,27.278
1766715489.185847,73242.000,9904,1,TH,1,100,27.278
1766715489.318847,73375.000,9938,1,TH,1,100,27.275
1766715489.452847,73509.000,9955,1,TH,1,100,27.275
1766715489.585847,73642.000,9971,1,TH,1,100,27.322
1766715489.718847,73775.000,10003,1,TH,1,100,27.322
1766715489.852847,73909.000,10020,1,TH,1,100,27.296
1766715489.985847,74042.000,10038,1,TH,1,100,27.296
1766715490.118847,74175.000,10070,1,TH,1,100,27.313
1766715490.252847,74309.000,10087,1,TH,1,100,27.306
1766715490.385847,74442.000,10104,1,TH,1,100,27.291
1766715490.518847,74575.000,10121,1,TH,1,100,27.291
1766715490.652847,74709.000,10155,1,TH,1,100,27.255
1766715490.785847,74842.000,10171,1,TH,1,100,27.262
1766715490.918847,74975.000,10188,1,TH,1,100,27.251
1766715491.052847,75109.000,10220,1,TH,1,100,27.251
1766715491.185847,75242.000,10236,1,TH,1,100,27.307
1766715491.318847,75375.000,10255,1,TH,1,100,27.307
1766715491.452847,75509.000,10287,1,TH,1,100,27.282
1766715491.585847,75642.000,10305,1,TH,1,100,27.275
1766715491.718847,75775.000,10323,1,TH,1,100,27.346
1766715491.852847,75909.000,10356,1,TH,1,100,27.346
1766715491.985847,76042.000,10372,1,TH,1,100,27.228
1766715492.118847,76175.000,10390,1,TH,1,100,27.228
1766715492.251847,76308.000,10421,1,TH,1,100,27.342
1766715492.385847,76442.000,10438,1,TH,1,100,27.342
1766715492.518847,76575.000,10455,1,TH,1,100,27.335
1766715492.651847,76708.000,10487,1,TH,1,100,27.328
1766715492.785847,76842.000,10505,1,TH,1,100,27.397
1766715492.918847,76975.000,10524,1,TH,1,100,27.390
1766715493.051847,77108.000,10541,1,TH,1,100,27.341
1766715493.185847,77242.000,10572,1,TH,1,100,27.341
1766715493.318847,77375.000,10589,1,TH,1,100,27.254
1766715493.451847,77508.000,10606,1,TH,1,100,27.261
1766715493.585847,77642.000,10637,1,TH,1,100,27.293
1766715493.718847,77775.000,10655,1,TH,1,100,27.293
1766715493.851847,77908.000,10671,1,TH,1,100,27.250
1766715493.985847,78042.000,10703,1,TH,1,100,27.250
1766715494.118847,78175.000,10720,1,TH,1,100,27.281
1766715494.251847,78308.000,10736,1,TH,1,100,27.274
1766715494.385847,78442.000,10770,1,TH,1,100,27.219
1766715494.518847,78575.000,10787,1,TH,1,100,27.219
1766715494.651847,78708.000,10803,1,TH,1,100,27.297
1766715494.785847,78842.000,10835,1,TH,1,100,27.304
1766715494.918847,78975.000,10852,1,TH,1,100,27.277
1766715495.051847,79108.000,10869,1,TH,1,100,27.270
1766715495.184847,79241.000,10886,1,TH,1,100,27.281
1766715495.318847,79375.000,10918,1,TH,1,100,27.281
1766715495.451847,79508.000,10934,1,TH,1,100,27.250
1766715495.584847,79641.000,10951,1,TH,1,100,27.243
1766715495.718847,79775.000,10985,1,TH,1,100,27.278
1766715495.851847,79908.000,11001,1,TH,1,100,27.278
1766715495.984847,80041.000,11018,1,TH,1,100,27.325
1766715496.118847,80175.000,11050,1,TH,1,100,27.325
1766715496.251847,80308.000,11066,1,TH,1,100,27.260
1766715496.384847,80441.000,11084,1,TH,1,100,27.267
1766715496.518847,80575.000,11115,1,TH,1,100,27.254
1766715496.651847,80708.000,11131,1,TH,1,100,27.247
1766715496.784847,80841.000,11149,1,TH,1,100,27.300
