LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1766864777.007113,1036882.000,36153,1,B%,1,100,49
1766864782.029204,1041901.000,36960,1,B%,1,100,49
1766864787.038288,1046907.000,37763,1,B%,1,100,49
1766864792.041367,1051907.000,38592,1,B%,1,100,49
1766864797.043446,1056906.000,39395,1,B%,1,100,49
1766864802.066538,1061926.000,40201,1,B%,1,100,49
1766864807.075622,1066932.000,41013,1,B%,1,100,49
1766864812.077701,1071931.000,41852,1,B%,1,100,48
1766864817.080780,1076931.000,42668,1,B%,1,100,48
1766864822.082860,1081930.000,43494,1,B%,1,100,49
1766864827.092943,1086937.000,44306,1,B%,1,100,48
1766864832.102027,1091943.000,45137,1,B%,1,100,49
1766864837.104106,1096942.000,45953,1,B%,1,100,48
1766864842.120193,1101955.000,46773,1,B%,1,100,49
1766864847.123273,1106955.000,47591,1,B%,1,100,48
1766864852.132357,1111961.000,48430,1,B%,1,100,48
1766864857.148444,1116974.000,49246,1,B%,1,100,48
1766864862.150523,1121973.000,50059,1,B%,1,100,48
1766864867.153603,1126973.000,50868,1,B%,1,100,48
1766864872.155682,1131972.000,51701,1,B%,1,100,48
1766864877.158762,1136972.000,52524,1,B%,1,100,47
1766864882.180853,1141991.000,53354,1,B%,1,100,48
1766864887.189936,1146997.000,54186,1,B%,1,100,47
1766864892.193016,1151997.000,55039,1,B%,1,100,48
1766864897.195095,1156996.000,55877,1,B%,1,100,48
1766864902.204179,1162002.000,56710,1,B%,1,100,47
1766864907.214263,1167009.000,57539,1,B%,1,100,47
1766864912.216342,1172008.000,58374,1,B%,1,100,47
1766864917.232429,1177021.000,59231,1,B%,1,100,47
1766864922.241513,1182027.000,60067,1,B%,1,100,47
1766864927.244592,1187027.000,60891,1,B%,1,100,47
1766864932.246671,1192026.000,61728,1,B%,1,100,47
1766864937.249751,1197026.000,62544,1,B%,1,100,47
1766864942.258835,1202032.000,63350,1,B%,1,100,47
1766864947.267918,1207038.000,64161,1,B%,1,100,47
1766864952.269997,1212037.000,64966,1,B%,1,100,47
1766864957.273077,1217037.000,271,1,B%,1,100,47
1766864962.296169,1222057.000,1087,1,B%,1,100,47
1766864967.305252,1227063.000,1906,1,B%,1,100,47
1766864972.307331,1232062.000,2735,1,B%,1,100,47
1766864977.316414,1237068.000,3550,1,B%,1,100,46
1766864982.326499,1242075.000,4366,1,B%,1,100,47
1766864987.335582,1247081.000,5180,1,B%,1,100,46
1766864992.344665,1252087.000,6003,1,B%,1,100,46
1766864997.346744,1257086.000,6821,1,B%,1,100,46
1766865002.369836,1262106.000,7637,1,B%,1,100,46
1766865007.378920,1267112.000,8441,1,B%,1,100,46
1766865012.395007,1272125.000,9272,1,B%,1,100,46
1766865017.404091,1277131.000,10085,1,B%,1,100,46
1766865022.413174,1282137.000,10912,1,B%,1,100,46
1766865027.436266,1287157.000,11725,1,B%,1,100,46
1766865032.445349,1292163.000,12547,1,B%,1,100,46
1766865037.447428,1297162.000,13363,1,B%,1,100,46
1766865042.456512,1302168.000,14198,1,B%,1,100,46
1766865047.472600,1307181.000,15008,1,B%,1,100,45
1766865052.481683,1312187.000,15827,1,B%,1,100,45
1766865057.491767,1317194.000,16638,1,B%,1,100,45
1766865062.500850,1322200.000,17469,1,B%,1,100,45
1766865067.502929,1327199.000,18282,1,B%,1,100,45
1766865072.512013,1332205.000,19102,1,B%,1,100,45
1766865077.515092,1337205.000,19916,1,B%,1,100,46
1766865082.517171,1342204.000,20729,1,B%,1,100,45
1766865087.533259,1347217.000,21542,1,B%,1,100,45
1766865092.536339,1352217.000,22355,1,B%,1,100,45
1766865097.538418,1357216.000,23172,1,B%,1,100,45
1766865102.541497,1362216.000,23985,1,B%,1,100,45
1766865107.550581,1367222.000,24799,1,B%,1,100,45
1766865112.552660,1372221.000,25624,1,B%,1,100,44
1766865117.562744,1377228.000,26437,1,B%,1,100,45
1766865122.564823,1382227.000,27241,1,B%,1,100,45
1766865127.600923,1387260.000,28051,1,B%,1,100,44
1766865132.603002,1392259.000,28866,1,B%,1,100,45
1766865137.606082,1397259.000,29673,1,B%,1,100,44
1766865142.615165,1402265.000,30500,1,B%,1,100,44
1766865147.631253,1407278.000,31311,1,B%,1,100,45
1766865152.640336,1412284.000,32127,1,B%,1,100,44
1766865157.649420,1417290.000,32935,1,B%,1,100,43
1766865162.658503,1422296.000,33766,1,B%,1,100,44
1766865167.661583,1427296.000,34564,1,B%,1,100,44
1766865172.663662,1432295.000,35397,1,B%,1,100,43
1766865177.666741,1437295.000,36213,1,B%,1,100,44
1766865182.675825,1442301.000,37027,1,B%,1,100,44
1766865187.691912,1447314.000,37840,1,B%,1,100,44
1766865192.693991,1452313.000,38677,1,B%,1,100,44
1766865197.697071,1457313.000,39496,1,B%,1,100,44
1766865202.699150,1462312.000,40309,1,B%,1,100,44
1766865207.715238,1467325.000,41131,1,B%,1,100,44
1766865212.731326,1472338.000,41954,1,B%,1,100,45
1766865217.734405,1477338.000,42759,1,B%,1,100,45
1766865222.736484,1482337.000,43580,1,B%,1,100,45
1766865227.745568,1487343.000,44395,1,B%,1,100,45
1766865232.748647,1492343.000,45226,1,B%,1,100,45
1766865237.750726,1497342.000,46052,1,B%,1,100,45
1766865242.753806,1502342.000,46873,1,B%,1,100,45
1766865247.755885,1507341.000,47693,1,B%,1,100,44
1766865252.758965,1512341.000,48523,1,B%,1,100,45
1766865257.761044,1517340.000,49372,1,B%,1,100,44
1766865262.770127,1522346.000,50202,1,B%,1,100,43
1766865267.773207,1527346.000,51027,1,B%,1,100,44
1766865272.782290,1532352.000,51856,1,B%,1,100,44
1766865277.785370,1537352.000,52710,1,B%,1,100,43
1766865282.787449,1542351.000,53522,1,B%,1,100,43
1766865287.796532,1547357.000,54348,1,B%,1,100,43
1766865292.799612,1552357.000,55176,1,B%,1,100,43
1766865297.801691,1557356.000,56000,1,B%,1,100,43
1766865302.810775,1562362.000,56823,1,B%,1,100,43
1766865307.820858,1567369.000,57649,1,B%,1,100,43
1766865312.822938,1572368.000,58468,1,B%,1,100,43
1766865317.826017,1577368.000,59287,1,B%,1,100,42
1766865322.828096,1582367.000,60118,1,B%,1,100,41
1766865327.837180,1587373.000,60930,1,B%,1,100,42
1766865332.840260,1592373.000,61739,1,B%,1,100,42
1766865337.842339,1597372.000,62554,1,B%,1,100,41
1766865342.851422,1602378.000,63369,1,B%,1,100,41
1766865347.867510,1607391.000,64205,1,B%,1,100,42
1766865352.876593,1612397.000,65033,1,B%,1,100,42
1766865357.879673,1617397.000,326,1,B%,1,100,41
1766865362.881752,1622396.000,1161,1,B%,1,100,41
1766865367.891836,1627403.000,1974,1,B%,1,100,41
1766865372.906923,1632415.000,2790,1,B%,1,100,41
1766865377.910002,1637415.000,3609,1,B%,1,100,41
1766865382.912081,1642414.000,4442,1,B%,1,100,41
1766865387.928169,1647427.000,5269,1,B%,1,100,41
1766865392.931249,1652427.000,6095,1,B%,1,100,41
1766865397.933328,1657426.000,6917,1,B%,1,100,41
1766865402.949416,1662439.000,7751,1,B%,1,100,41
1766865407.958499,1667445.000,8566,1,B%,1,100,40
1766865412.961579,1672445.000,9388,1,B%,1,100,40
1766865417.963658,1677444.000,10205,1,B%,1,100,41
1766865422.966737,1682444.000,11028,1,B%,1,100,40
1766865427.982825,1687457.000,11869,1,B%,1,100,40
1766865432.991909,1692463.000,12693,1,B%,1,100,40
1766865437.993988,1697462.000,13510,1,B%,1,100,40
1766865442.997067,1702462.000,14323,1,B%,1,100,40
1766865448.006150,1707468.000,15165,1,B%,1,100,40
1766865453.008229,1712467.000,15987,1,B%,1,100,40
1766865458.011309,1717467.000,16809,1,B%,1,100,40
1766865463.013388,1722466.000,17627,1,B%,1,100,39
1766865468.016468,1727466.000,18451,1,B%,1,100,39
1766865473.025551,1732472.000,19290,1,B%,1,100,39
1766865478.028631,1737472.000,20108,1,B%,1,100,39
1766865483.030710,1742471.000,20931,1,B%,1,100,39
1766865488.039793,1747477.000,21754,1,B%,1,100,39
1766865493.042873,1752477.000,22589,1,B%,1,100,39
1766865498.044952,1757476.000,23404,1,B%,1,100,39
1766865503.048032,1762476.000,24232,1,B%,1,100,39
1766865508.057115,1767482.000,25049,1,B%,1,100,39
1766865513.066199,1772488.000,25866,1,B%,1,100,39
1766865518.082286,1777501.000,26703,1,B%,1,100,39
1766865523.084365,1782500.000,27528,1,B%,1,100,38
1766865528.094450,1787507.000,28335,1,B%,1,100,39
1766865533.103533,1792513.000,29174,1,B%,1,100,38
1766865538.112616,1797519.000,29995,1,B%,1,100,38
1766865543.121700,1802525.000,30817,1,B%,1,100,38
1766865548.130783,1807531.000,31644,1,B%,1,100,38
1766865553.133862,1812531.000,32461,1,B%,1,100,38
1766865558.135942,1817530.000,33302,1,B%,1,100,38
1766865563.139021,1822530.000,34123,1,B%,1,100,38
1766865568.141100,1827529.000,34949,1,B%,1,100,37
1766865573.144180,1832529.000,35771,1,B%,1,100,38
1766865578.146259,1837528.000,36612,1,B%,1,100,37
1766865583.155343,1842534.000,37432,1,B%,1,100,38
1766865588.171430,1847547.000,38243,1,B%,1,100,37
1766865593.174510,1852547.000,39077,1,B%,1,100,37
1766865598.176589,1857546.000,39897,1,B%,1,100,37
1766865603.179669,1862546.000,40742,1,B%,1,100,37
1766865608.188752,1867552.000,41566,1,B%,1,100,37
1766865613.190831,1872551.000,42396,1,B%,1,100,37
1766865618.193911,1877551.000,43206,1,B%,1,100,37
1766865623.195990,1882550.000,44055,1,B%,1,100,37
1766865628.212077,1887563.000,44871,1,B%,1,100,36
1766865633.221161,1892569.000,45701,1,B%,1,100,37
1766865638.224241,1897569.000,46517,1,B%,1,100,37
1766865643.233324,1902575.000,47350,1,B%,1,100,36
1766865648.249412,1907588.000,48176,1,B%,1,100,37
1766865653.258495,1912594.000,49007,1,B%,1,100,37
1766865658.267578,1917600.000,49858,1,B%,1,100,36
1766865663.283666,1922613.000,50685,1,B%,1,100,36
1766865668.292749,1927619.000,51518,1,B%,1,100,36
1766865673.301833,1932625.000,52341,1,B%,1,100,37
1766865678.311917,1937632.000,53180,1,B%,1,100,36
1766865683.313996,1942631.000,54011,1,B%,1,100,36
1766865688.330084,1947644.000,54831,1,B%,1,100,36
1766865693.339167,1952650.000,55657,1,B%,1,100,36
1766865698.342247,1957650.000,56496,1,B%,1,100,36
1766865703.351330,1962656.000,57318,1,B%,1,100,36
1766865708.373421,1967675.000,58136,1,B%,1,100,36
1766865713.376501,1972675.000,58960,1,B%,1,100,36
1766865718.378580,1977674.000,59805,1,B%,1,100,35
1766865723.381660,1982674.000,60632,1,B%,1,100,35
1766865728.383739,1987673.000,61456,1,B%,1,100,36
1766865733.386818,1992673.000,62280,1,B%,1,100,36
1766865738.388897,1997672.000,63125,1,B%,1,100,36
1766865743.391977,2002672.000,63955,1,B%,1,100,35
1766865748.401061,2007678.000,64785,1,B%,1,100,36
1766865753.403140,2012677.000,78,1,B%,1,100,35
1766865758.413224,2017684.000,925,1,B%,1,100,35
1766865763.415303,2022683.000,1754,1,B%,1,100,36
1766865768.424386,2027689.000,2581,1,B%,1,100,36
1766865773.427466,2032689.000,3413,1,B%,1,100,35
1766865778.429545,2037688.000,4245,1,B%,1,100,35
1766865783.432625,2042688.000,5086,1,B%,1,100,35
1766865788.448712,2047701.000,5914,1,B%,1,100,35
1766865793.450791,2052700.000,6736,1,B%,1,100,34
1766865798.453871,2057700.000,7556,1,B%,1,100,35
1766865803.455950,2062699.000,8395,1,B%,1,100,35
1766865808.459030,2067699.000,9215,1,B%,1,100,35
1766865813.461109,2072698.000,10035,1,B%,1,100,35
1766865818.470192,2077704.000,10849,1,B%,1,100,35
1766865823.473272,2082704.000,11684,1,B%,1,100,35
1766865828.489359,2087717.000,12502,1,B%,1,100,34
1766865833.498443,2092723.000,13320,1,B%,1,100,34
1766865838.500522,2097722.000,14136,1,B%,1,100,35
1766865843.503602,2102722.000,14971,1,B%,1,100,34
1766865848.512685,2107728.000,15788,1,B%,1,100,34
1766865853.521768,2112734.000,16606,1,B%,1,100,34
1766865858.530852,2117740.000,17423,1,B%,1,100,34
1766865863.533931,2122740.000,18258,1,B%,1,100,34
1766865868.550019,2127753.000,19075,1,B%,1,100,34
1766865873.552098,2132752.000,19895,1,B%,1,100,34
1766865878.555178,2137752.000,20709,1,B%,1,100,34
1766865883.557257,2142751.000,21527,1,B%,1,100,34
1766865888.573344,2147764.000,22363,1,B%,1,100,34
1766865893.582428,2152770.000,23181,1,B%,1,100,34
1766865898.585508,2157770.000,23998,1,B%,1,100,34
1766865903.587587,2162769.000,24833,1,B%,1,100,34
1766865908.596670,2167775.000,25635,1,B%,1,100,33
1766865913.599750,2172775.000,26470,1,B%,1,100,33
1766865918.601829,2177774.000,27288,1,B%,1,100,34
1766865923.610912,2182780.000,28104,1,B%,1,100,33
1766865928.627000,2187793.000,28939,1,B%,1,100,34
1766865933.630080,2192793.000,29757,1,B%,1,100,34
1766865938.632159,2197792.000,30574,1,B%,1,100,34
1766865943.635238,2202792.000,31391,1,B%,1,100,34
1766865948.651326,2207805.000,32227,1,B%,1,100,34
1766865953.653405,2212804.000,33044,1,B%,1,100,33
1766865958.656485,2217804.000,33862,1,B%,1,100,33
1766865963.658564,2222803.000,34678,1,B%,1,100,34
1766865968.661644,2227803.000,35515,1,B%,1,100,33
1766865973.663723,2232802.000,36331,1,B%,1,100,33
1766865978.666802,2237802.000,37148,1,B%,1,100,33
1766865983.668881,2242801.000,37963,1,B%,1,100,33
1766865988.677965,2247807.000,38798,1,B%,1,100,33
1766865993.687048,2252813.000,39618,1,B%,1,100,33
1766865998.690128,2257813.000,40435,1,B%,1,100,33
1766866003.692207,2262812.000,41251,1,B%,1,100,33
1766866008.702291,2267819.000,42085,1,B%,1,100,33
1766866013.711374,2272825.000,42905,1,B%,1,100,33
1766866018.713453,2277824.000,43722,1,B%,1,100,33
1766866023.729541,2282837.000,44537,1,B%,1,100,33
1766866028.738624,2287843.000,45374,1,B%,1,100,33
1766866033.741704,2292843.000,46195,1,B%,1,100,34
1766866038.743783,2297842.000,47011,1,B%,1,100,33
1766866043.759871,2302855.000,47827,1,B%,1,100,33
1766866048.775958,2307868.000,48660,1,B%,1,100,33
1766866053.785042,2312874.000,49482,1,B%,1,100,33
1766866058.794125,2317880.000,50298,1,B%,1,100,33
1766866063.803208,2322886.000,51118,1,B%,1,100,33
1766866068.806288,2327886.000,51942,1,B%,1,100,33
1766866073.815372,2332892.000,52769,1,B%,1,100,32
1766866078.818451,2337892.000,53590,1,B%,1,100,33
1766866083.820530,2342891.000,54407,1,B%,1,100,32
1766866088.823610,2347891.000,55241,1,B%,1,100,33
1766866093.832693,2352897.000,56061,1,B%,1,100,33
1766866098.834772,2357896.000,56881,1,B%,1,100,33
1766866103.837852,2362896.000,57698,1,B%,1,100,32
1766866108.839931,2367895.000,58515,1,B%,1,100,32
1766866113.849015,2372901.000,59330,1,B%,1,100,33
1766866118.852094,2377901.000,60165,1,B%,1,100,32
1766866123.854173,2382900.000,60987,1,B%,1,100,33
1766866128.857253,2387900.000,61807,1,B%,1,100,33
1766866133.859332,2392899.000,62623,1,B%,1,100,32
1766866138.862411,2397899.000,63458,1,B%,1,100,33
1766866143.864491,2402898.000,64277,1,B%,1,100,33
1766866148.867570,2407898.000,65102,1,B%,1,100,32
1766866153.883658,2412911.000,396,1,B%,1,100,33
1766866158.885737,2417910.000,1217,1,B%,1,100,32
1766866163.888817,2422910.000,2058,1,B%,1,100,32
1766866168.890896,2427909.000,2873,1,B%,1,100,32
1766866173.899979,2432915.000,3693,1,B%,1,100,32
1766866178.903059,2437915.000,4509,1,B%,1,100,32
1766866183.919147,2442928.000,5348,1,B%,1,100,32
1766866188.928230,2447934.000,6172,1,B%,1,100,32
1766866193.930309,2452933.000,6996,1,B%,1,100,33
1766866198.940393,2457940.000,7823,1,B%,1,100,33
1766866203.949476,2462946.000,8660,1,B%,1,100,33
1766866208.951555,2467945.000,9481,1,B%,1,100,33
1766866213.967643,2472958.000,10307,1,B%,1,100,32
1766866218.976727,2477964.000,11128,1,B%,1,100,32
1766866223.985810,2482970.000,11959,1,B%,1,100,32
1766866228.988889,2487970.000,12776,1,B%,1,100,33
1766866233.990968,2492969.000,13598,1,B%,1,100,33
1766866238.994048,2497969.000,14425,1,B%,1,100,32
1766866243.996127,2502968.000,15258,1,B%,1,100,33
1766866249.006211,2507975.000,16077,1,B%,1,100,32
1766866254.015295,2512981.000,16901,1,B%,1,100,33
1766866259.024378,2517987.000,17718,1,B%,1,100,33
1766866264.033461,2522993.000,18551,1,B%,1,100,32
1766866269.042545,2527999.000,19372,1,B%,1,100,32
1766866274.051628,2533005.000,20178,1,B%,1,100,32
1766866279.061712,2538012.000,21017,1,B%,1,100,32
1766866284.070796,2543018.000,21837,1,B%,1,100,33
