LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1766785517.477303,67501.000,9035,1,SF,1,100,13.5103
1766786005.643061,67834.000,9085,1,SF,1,100,13.3540
1766786592.028355,68234.000,9150,1,SF,1,100,13.1995
1766786981.974576,68500.000,9199,1,SF,1,100,13.0469
1766787471.606297,68834.000,9249,1,SF,1,100,12.8959
1766788057.991591,69234.000,9315,1,SF,1,100,12.7467
1766788546.157349,69567.000,9365,1,SF,1,100,12.5993
1766788937.569533,69834.000,9415,1,SF,1,100,12.4535
1766789425.735290,70167.000,9464,1,SF,1,100,12.3095
1766790012.120584,70567.000,9529,1,SF,1,100,12.1671
1766790403.532768,70834.000,9579,1,SF,1,100,12.0263
1766790891.698526,71167.000,9630,1,SF,1,100,11.8872
1766791478.083820,71567.000,9697,1,SF,1,100,11.7497
1766791966.249578,71900.000,9745,1,SF,1,100,11.6138
1766792357.661762,72167.000,9798,1,SF,1,100,11.4794
1766792845.827519,72500.000,9848,1,SF,1,100,13.4289
1766793432.212814,72900.000,9915,1,SF,1,100,13.2735
1766793823.624998,73167.000,9964,1,SF,1,100,13.1200
1766794311.790756,73500.000,10016,1,SF,1,100,15.0505
1766794898.176050,73900.000,10082,1,SF,1,100,14.8764
1766795386.341807,74233.000,10134,1,SF,1,100,14.7043
1766795777.753991,74500.000,10182,1,SF,1,100,14.5342
1766796265.919749,74833.000,10231,1,SF,1,100,14.3660
1766796852.305043,75233.000,10298,1,SF,1,100,14.1999
1766797243.717227,75500.000,10350,1,SF,1,100,16.1178
1766797731.882985,75833.000,10401,1,SF,1,100,15.9314
1766798318.268279,76233.000,10468,1,SF,1,100,15.7471
1766798709.680463,76500.000,10516,1,SF,1,100,15.5649
1766799197.846221,76833.000,10566,1,SF,1,100,15.3849
1766799686.011978,77166.000,10619,1,SF,1,100,15.2069
1766800272.397273,77566.000,10684,1,SF,1,100,15.0310
1766800663.809457,77833.000,10735,1,SF,1,100,14.8571
1766801151.975214,78166.000,10783,1,SF,1,100,14.6852
1766801738.360508,78566.000,10850,1,SF,1,100,14.5154
1766802129.772692,78833.000,10901,1,SF,1,100,14.3474
1766802617.938450,79166.000,10949,1,SF,1,100,14.1815
1766803106.104208,79499.000,10998,1,SF,1,100,14.0174
1766803692.489502,79899.000,11063,1,SF,1,100,13.8553
1766804083.901686,80166.000,11113,1,SF,1,100,13.6950
1766804572.067444,80499.000,11164,1,SF,1,100,15.6188
1766805158.452738,80899.000,11229,1,SF,1,100,15.4381
1766805549.864922,81166.000,11279,1,SF,1,100,17.3418
1766806038.030679,81499.000,11331,1,SF,1,100,17.1412
1766806526.196437,81832.000,11384,1,SF,1,100,19.0252
1766807112.581731,82232.000,11449,1,SF,1,100,18.8051
1766807503.993915,82499.000,11498,1,SF,1,100,18.5875
1766807992.159673,82832.000,11546,1,SF,1,100,18.3725
1766808578.544967,83232.000,11611,1,SF,1,100,18.1600
1766808969.957151,83499.000,11662,1,SF,1,100,17.9499
1766809458.122909,83832.000,11710,1,SF,1,100,17.7423
1766809947.754630,84166.000,11759,1,SF,1,100,17.5370
1766810532.673961,84565.000,11824,1,SF,1,100,17.3341
1766810924.086145,84832.000,11874,1,SF,1,100,17.1336
1766811412.251902,85165.000,11923,1,SF,1,100,16.9354
1766811998.637197,85565.000,11988,1,SF,1,100,16.7395
1766812390.049381,85832.000,12036,1,SF,1,100,16.5459
1766812878.215138,86165.000,12087,1,SF,1,100,16.3545
1766813367.846859,86499.000,12137,1,SF,1,100,16.1653
1766813954.232153,86899.000,12202,1,SF,1,100,15.9783
1766814344.178374,87165.000,12251,1,SF,1,100,15.7934
1766814833.810095,87499.000,12299,1,SF,1,100,15.6107
1766815418.729426,87898.000,12365,1,SF,1,100,15.4301
1766815908.361147,88232.000,12417,1,SF,1,100,15.2516
1766816298.307368,88498.000,12465,1,SF,1,100,15.0752
1766816787.939088,88832.000,12514,1,SF,1,100,14.9008
1766817374.324383,89232.000,12581,1,SF,1,100,14.7284
1766817764.270604,89498.000,12631,1,SF,1,100,14.5581
1766818253.902324,89832.000,12680,1,SF,1,100,14.3897
1766818840.287619,90232.000,12745,1,SF,1,100,14.2232
1766819328.453376,90565.000,12793,1,SF,1,100,14.0587
1766819719.865560,90832.000,12844,1,SF,1,100,13.8960
1766820208.031318,91165.000,12892,1,SF,1,100,13.7353
1766820794.416612,91565.000,12961,1,SF,1,100,13.5764
1766821184.362833,91831.000,13012,1,SF,1,100,15.5016
1766821673.994554,92165.000,13062,1,SF,1,100,15.3223
1766822260.379848,92565.000,13128,1,SF,1,100,15.1450
1766822748.545606,92898.000,13178,1,SF,1,100,14.9698
1766823139.957790,93165.000,13226,1,SF,1,100,14.7966
1766823628.123547,93498.000,13275,1,SF,1,100,14.6255
1766824214.508842,93898.000,13342,1,SF,1,100,16.5385
1766824605.921026,94165.000,13394,1,SF,1,100,16.3472
1766825094.086783,94498.000,13445,1,SF,1,100,16.1581
1766825680.472077,94898.000,13510,1,SF,1,100,15.9712
1766826168.637835,95231.000,13560,1,SF,1,100,15.7864
1766826560.050019,95498.000,13611,1,SF,1,100,15.6038
1766827048.215777,95831.000,13659,1,SF,1,100,15.4233
1766827634.601071,96231.000,13726,1,SF,1,100,15.2449
1766828026.013255,96498.000,13777,1,SF,1,100,15.0685
1766828514.179013,96831.000,13826,1,SF,1,100,14.8942
1766829100.564307,97231.000,13893,1,SF,1,100,14.7219
1766829588.730064,97564.000,13943,1,SF,1,100,14.5516
1766829980.142248,97831.000,13993,1,SF,1,100,16.4655
1766830468.308006,98164.000,14046,1,SF,1,100,18.3573
1766831054.693300,98564.000,14111,1,SF,1,100,18.1450
1766831446.105484,98831.000,14165,1,SF,1,100,20.0173
1766831934.271242,99164.000,14214,1,SF,1,100,19.7858
1766832520.656536,99564.000,14279,1,SF,1,100,19.5569
1766833008.822294,99897.000,14327,1,SF,1,100,19.3306
1766833400.234478,100164.000,14378,1,SF,1,100,19.1070
1766833888.400235,100497.000,14426,1,SF,1,100,18.8860
1766834474.785530,100897.000,14491,1,SF,1,100,18.6675
1766834866.197714,101164.000,14544,1,SF,1,100,20.5338
1766835354.363471,101497.000,14597,1,SF,1,100,20.2963
1766835842.529229,101830.000,14651,1,SF,1,100,22.1437
1766836428.914523,102230.000,14716,1,SF,1,100,21.8876
1766836820.326707,102497.000,14764,1,SF,1,100,21.6344
1766837308.492465,102830.000,14813,1,SF,1,100,21.3841
1766837894.877759,103230.000,14878,1,SF,1,100,21.1367
1766838286.289943,103497.000,14928,1,SF,1,100,20.8922
1766838774.455701,103830.000,14977,1,SF,1,100,20.6506
1766839264.087421,104164.000,15025,1,SF,1,100,20.4117
1766839849.006752,104563.000,15092,1,SF,1,100,22.2578
1766840240.418936,104830.000,15143,1,SF,1,100,22.0003
1766840728.584694,105163.000,15193,1,SF,1,100,23.8281
1766841314.969989,105563.000,15258,1,SF,1,100,23.5524
1766841706.382173,105830.000,15307,1,SF,1,100,23.2800
1766842194.547930,106163.000,15358,1,SF,1,100,23.0107
1766842684.179651,106497.000,15412,1,SF,1,100,24.8267
1766843270.564945,106897.000,15479,1,SF,1,100,24.5395
1766843660.511166,107163.000,15529,1,SF,1,100,24.2557
1766844150.142887,107497.000,15578,1,SF,1,100,23.9751
1766844735.062218,107896.000,15643,1,SF,1,100,23.6977
1766845126.474402,108163.000,15693,1,SF,1,100,23.4236
1766845614.640159,108496.000,15742,1,SF,1,100,23.1526
1766846104.271880,108830.000,15792,1,SF,1,100,22.8848
1766846690.657175,109230.000,15857,1,SF,1,100,22.6200
1766847080.603395,109496.000,15908,1,SF,1,100,22.3584
1766847570.235116,109830.000,15956,1,SF,1,100,22.0997
1766848156.620410,110230.000,16023,1,SF,1,100,21.8441
1766848546.566631,110496.000,16074,1,SF,1,100,21.5914
1766849036.198352,110830.000,16126,1,SF,1,100,23.4239
1766849524.364110,111163.000,16179,1,SF,1,100,25.2352
1766850110.749404,111563.000,16248,1,SF,1,100,27.0255
1766850500.695625,111829.000,16300,1,SF,1,100,26.7129
1766850990.327346,112163.000,16349,1,SF,1,100,26.4038
1766851576.712640,112563.000,16417,1,SF,1,100,26.0984
1766851966.658861,112829.000,16466,1,SF,1,100,25.7965
1766852456.290581,113163.000,16515,1,SF,1,100,25.4981
1766852944.456339,113496.000,16565,1,SF,1,100,25.2031
1766853530.841633,113896.000,16634,1,SF,1,100,26.9938
1766853922.253817,114163.000,16685,1,SF,1,100,26.6815
1766854410.419575,114496.000,16733,1,SF,1,100,26.3729
1766854996.804869,114896.000,16800,1,SF,1,100,26.0678
1766855386.751090,115162.000,16851,1,SF,1,100,25.7662
1766855876.382811,115496.000,16901,1,SF,1,100,25.4682
1766856364.548568,115829.000,16950,1,SF,1,100,25.1736
1766856950.933863,116229.000,17019,1,SF,1,100,24.8824
1766857342.346047,116496.000,17067,1,SF,1,100,24.5945
1766857830.511804,116829.000,17116,1,SF,1,100,24.3100
1766858416.897099,117229.000,17182,1,SF,1,100,24.0288
1766858905.062856,117562.000,17233,1,SF,1,100,23.7508
1766859296.475040,117829.000,17284,1,SF,1,100,25.5583
1766859784.640798,118162.000,17332,1,SF,1,100,25.2627
1766860371.026092,118562.000,17399,1,SF,1,100,24.9704
1766860762.438276,118829.000,17450,1,SF,1,100,24.6816
1766861250.604034,119162.000,17502,1,SF,1,100,26.4783
1766861836.989328,119562.000,17567,1,SF,1,100,26.1720
1766862325.155086,119895.000,17616,1,SF,1,100,25.8692
1766862716.567270,120162.000,17668,1,SF,1,100,25.5700
1766863204.733027,120495.000,17719,1,SF,1,100,27.3564
1766863791.118321,120895.000,17786,1,SF,1,100,27.0400
1766864182.530505,121162.000,17834,1,SF,1,100,26.7272
1766864670.696263,121495.000,17885,1,SF,1,100,26.4180
1766865257.081558,121895.000,17953,1,SF,1,100,26.1124
1766865745.247315,122228.000,18006,1,SF,1,100,27.8926
1766866136.659499,122495.000,18055,1,SF,1,100,27.5699
1766866624.825257,122828.000,18107,1,SF,1,100,27.2510
1766867211.210551,123228.000,18174,1,SF,1,100,26.9357
1766867602.622735,123495.000,18225,1,SF,1,100,26.6241
1766868090.788492,123828.000,18275,1,SF,1,100,26.3161
1766868677.173787,124228.000,18342,1,SF,1,100,28.0940
1766869165.339544,124561.000,18391,1,SF,1,100,27.7690
1766869556.751728,124828.000,18443,1,SF,1,100,29.5300
1766870044.917486,125161.000,18492,1,SF,1,100,29.1884
1766870631.302780,125561.000,18557,1,SF,1,100,28.8507
1766871022.714964,125828.000,18607,1,SF,1,100,28.5170
1766871510.880722,126161.000,18656,1,SF,1,100,28.1871
1766872097.266016,126561.000,18726,1,SF,1,100,27.8610
1766872586.897737,126895.000,18777,1,SF,1,100,29.6210
1766872976.843958,127161.000,18826,1,SF,1,100,29.2783
1766873466.475678,127495.000,18876,1,SF,1,100,28.9396
1766874051.395010,127894.000,18941,1,SF,1,100,28.6049
1766874442.807194,128161.000,18994,1,SF,1,100,28.2740
1766874930.972951,128494.000,19042,1,SF,1,100,27.9469
1766875517.358246,128894.000,19107,1,SF,1,100,27.6236
1766876006.989966,129228.000,19156,1,SF,1,100,27.3040
1766876396.936187,129494.000,19206,1,SF,1,100,26.9882
1766876886.567908,129828.000,19259,1,SF,1,100,28.7582
1766877472.953202,130228.000,19324,1,SF,1,100,28.4256
1766877862.899423,130494.000,19376,1,SF,1,100,30.1790
1766878352.531144,130828.000,19427,1,SF,1,100,29.8299
1766878840.696901,131161.000,19479,1,SF,1,100,29.4848
1766879427.082196,131561.000,19546,1,SF,1,100,29.1437
1766879817.028416,131827.000,19597,1,SF,1,100,28.8066
1766880306.660137,132161.000,19647,1,SF,1,100,30.5556
1766880893.045432,132561.000,19716,1,SF,1,100,32.2844
1766881282.991652,132827.000,19767,1,SF,1,100,31.9109
1766881772.623373,133161.000,19817,1,SF,1,100,33.6240
1766882359.008667,133561.000,19884,1,SF,1,100,33.2351
1766882847.174425,133894.000,19933,1,SF,1,100,32.8506
1766883238.586609,134161.000,19985,1,SF,1,100,32.4706
1766883726.752367,134494.000,20034,1,SF,1,100,32.0949
1766884313.137661,134894.000,20101,1,SF,1,100,31.7237
1766884703.083882,135160.000,20151,1,SF,1,100,33.4389
1766885192.715603,135494.000,20202,1,SF,1,100,33.0521
1766885779.100897,135894.000,20268,1,SF,1,100,32.6698
1766886267.266654,136227.000,20323,1,SF,1,100,34.3741
1766886658.678838,136494.000,20372,1,SF,1,100,33.9765
1766887146.844596,136827.000,20422,1,SF,1,100,33.5834
1766887733.229890,137227.000,20487,1,SF,1,100,33.1949
1766888124.642074,137494.000,20538,1,SF,1,100,32.8109
1766888612.807832,137827.000,20588,1,SF,1,100,34.5136
1766889199.193126,138227.000,20655,1,SF,1,100,34.1143
1766889687.358884,138560.000,20706,1,SF,1,100,33.7197
1766890078.771068,138827.000,20756,1,SF,1,100,33.3296
1766890566.936826,139160.000,20809,1,SF,1,100,35.0263
1766891153.322120,139560.000,20874,1,SF,1,100,34.6211
1766891544.734304,139827.000,20922,1,SF,1,100,34.2206
1766892032.900061,140160.000,20974,1,SF,1,100,33.8248
1766892521.065819,140493.000,21027,1,SF,1,100,35.5157
1766893107.451113,140893.000,21092,1,SF,1,100,35.1049
1766893498.863297,141160.000,21141,1,SF,1,100,34.6988
1766893987.029055,141493.000,21193,1,SF,1,100,36.3797
1766894573.414349,141893.000,21260,1,SF,1,100,35.9588
1766894964.826533,142160.000,21313,1,SF,1,100,35.5428
1766895452.992291,142493.000,21361,1,SF,1,100,35.1317
1766895941.158048,142826.000,21410,1,SF,1,100,34.7253
1766896527.543343,143226.000,21477,1,SF,1,100,34.3236
1766896918.955527,143493.000,21527,1,SF,1,100,33.9265
1766897407.121284,143826.000,21576,1,SF,1,100,33.5340
1766897993.506579,144226.000,21641,1,SF,1,100,33.1461
1766898384.918763,144493.000,21689,1,SF,1,100,32.7627
1766898873.084520,144826.000,21739,1,SF,1,100,32.3837
1766899361.250278,145159.000,21790,1,SF,1,100,34.0913
1766899947.635572,145559.000,21859,1,SF,1,100,35.7792
1766900339.047756,145826.000,21908,1,SF,1,100,35.3653
1766900827.213514,146159.000,21956,1,SF,1,100,34.9562
1766901413.598808,146559.000,22023,1,SF,1,100,34.5518
1766901805.010992,146826.000,22074,1,SF,1,100,34.1521
1766902293.176749,147159.000,22122,1,SF,1,100,33.7570
1766902782.808470,147493.000,22173,1,SF,1,100,33.3665
1766903367.727802,147892.000,22238,1,SF,1,100,32.9806
1766903759.139985,148159.000,22292,1,SF,1,100,34.6813
1766904247.305743,148492.000,22345,1,SF,1,100,36.3623
1766904833.691037,148892.000,22412,1,SF,1,100,35.9417
1766905225.103221,149159.000,22460,1,SF,1,100,35.5259
1766905713.268979,149492.000,22510,1,SF,1,100,35.1150
1766906202.900700,149826.000,22559,1,SF,1,100,34.7087
1766906789.285994,150226.000,22624,1,SF,1,100,34.3072
1766907179.232215,150492.000,22673,1,SF,1,100,33.9104
1766907668.863936,150826.000,22723,1,SF,1,100,33.5181
1766908253.783267,151225.000,22790,1,SF,1,100,33.1303
1766908645.195451,151492.000,22841,1,SF,1,100,32.7471
1766909133.361208,151825.000,22889,1,SF,1,100,32.3683
1766909622.992929,152159.000,22940,1,SF,1,100,31.9938
1766910209.378223,152559.000,23005,1,SF,1,100,31.6237
1766910599.324444,152825.000,23055,1,SF,1,100,31.2579
1766911088.956165,153159.000,23104,1,SF,1,100,30.8963
1766911675.341459,153559.000,23169,1,SF,1,100,30.5389
1766912065.287680,153825.000,23219,1,SF,1,100,30.1856
1766912554.919401,154159.000,23270,1,SF,1,100,29.8364
1766913043.085159,154492.000,23318,1,SF,1,100,29.4913
1766913629.470453,154892.000,23383,1,SF,1,100,29.1501
1766914019.416674,155158.000,23432,1,SF,1,100,28.8129
1766914509.048394,155492.000,23482,1,SF,1,100,28.4796
1766915095.433689,155892.000,23550,1,SF,1,100,30.2324
1766915583.599446,156225.000,23602,1,SF,1,100,29.8827
1766915975.011630,156492.000,23652,1,SF,1,100,29.5370
1766916463.177388,156825.000,23701,1,SF,1,100,29.1953
1766917049.562682,157225.000,23766,1,SF,1,100,28.8576
1766917440.974866,157492.000,23816,1,SF,1,100,28.5237
1766917929.140624,157825.000,23867,1,SF,1,100,30.2760
1766918515.525918,158225.000,23934,1,SF,1,100,29.9258
1766919003.691676,158558.000,23984,1,SF,1,100,29.5796
1766919395.103860,158825.000,24035,1,SF,1,100,29.2374
1766919883.269617,159158.000,24083,1,SF,1,100,28.8992
1766920469.654912,159558.000,24150,1,SF,1,100,28.5649
1766920861.067096,159825.000,24201,1,SF,1,100,30.3167
1766921349.232853,160158.000,24251,1,SF,1,100,29.9660
1766921935.618148,160558.000,24319,1,SF,1,100,29.6194
1766922423.783905,160891.000,24369,1,SF,1,100,29.2767
1766922815.196089,161158.000,24419,1,SF,1,100,28.9380
1766923303.361847,161491.000,24470,1,SF,1,100,28.6033
1766923889.747141,161891.000,24535,1,SF,1,100,28.2724
1766924281.159325,162158.000,24587,1,SF,1,100,27.9453
1766924769.325083,162491.000,24636,1,SF,1,100,27.6221
1766925355.710377,162891.000,24701,1,SF,1,100,27.3025
1766925843.876134,163224.000,24751,1,SF,1,100,29.0690
1766926235.288318,163491.000,24804,1,SF,1,100,30.8149
1766926723.454076,163824.000,24854,1,SF,1,100,30.4585
1766927309.839370,164224.000,24921,1,SF,1,100,30.1061
1766927701.251554,164491.000,24972,1,SF,1,100,31.8401
1766928189.417312,164824.000,25020,1,SF,1,100,31.4718
1766928775.802606,165224.000,25088,1,SF,1,100,31.1077
1766929263.968364,165557.000,25140,1,SF,1,100,32.8301
1766929655.380548,165824.000,25188,1,SF,1,100,32.4503
1766930143.546305,166157.000,25237,1,SF,1,100,32.0749
1766930729.931600,166557.000,25306,1,SF,1,100,31.7039
1766931121.343784,166824.000,25356,1,SF,1,100,31.3371
1766931609.509541,167157.000,25407,1,SF,1,100,30.9746
1766932195.894836,167557.000,25474,1,SF,1,100,30.6163
1766932684.060593,167890.000,25522,1,SF,1,100,30.2621
1766933075.472777,168157.000,25573,1,SF,1,100,29.9121
1766933563.638535,168490.000,25625,1,SF,1,100,31.6483
1766934150.023829,168890.000,25690,1,SF,1,100,31.2822
1766934541.436013,169157.000,25739,1,SF,1,100,30.9203
1766935029.601771,169490.000,25788,1,SF,1,100,30.5626
1766935519.233491,169824.000,25840,1,SF,1,100,30.2091
1766936105.618786,170224.000,25905,1,SF,1,100,29.8596
1766936495.565006,170490.000,25953,1,SF,1,100,29.5142
1766936985.196728,170824.000,26002,1,SF,1,100,29.1728
1766937570.116059,171223.000,26073,1,SF,1,100,30.9175
1766937961.528243,171490.000,26127,1,SF,1,100,32.6421
1766938449.694000,171823.000,26178,1,SF,1,100,34.3468
1766938939.325721,172157.000,26228,1,SF,1,100,33.9495
1766939525.711015,172557.000,26295,1,SF,1,100,33.5567
1766939915.657236,172823.000,26348,1,SF,1,100,33.1685
1766940405.288957,173157.000,26398,1,SF,1,100,34.8671
1766940991.674251,173557.000,26465,1,SF,1,100,34.4638
1766941381.620472,173823.000,26514,1,SF,1,100,34.0651
1766941871.252193,174157.000,26565,1,SF,1,100,33.6710
1766942359.417950,174490.000,26617,1,SF,1,100,33.2815
1766942945.803245,174890.000,26686,1,SF,1,100,34.9788
1766943335.749465,175156.000,26734,1,SF,1,100,34.5741
1766943825.381186,175490.000,26787,1,SF,1,100,34.1742
1766944411.766480,175890.000,26852,1,SF,1,100,33.7788
1766944801.712701,176156.000,26904,1,SF,1,100,33.3881
1766945291.344422,176490.000,26957,1,SF,1,100,35.0841
1766945779.510180,176823.000,27005,1,SF,1,100,34.6782
1766946365.895474,177223.000,27070,1,SF,1,100,34.2771
1766946757.307658,177490.000,27123,1,SF,1,100,33.8806
1766947245.473416,177823.000,27171,1,SF,1,100,33.4886
1766947831.858710,178223.000,27236,1,SF,1,100,33.1012
1766948221.804931,178489.000,27287,1,SF,1,100,32.7183
1766948711.436651,178823.000,27336,1,SF,1,100,32.3398
1766949199.602409,179156.000,27388,1,SF,1,100,34.0480
1766949785.987703,179556.000,27457,1,SF,1,100,35.7364
1766950177.399887,179823.000,27505,1,SF,1,100,35.3230
1766950665.565645,180156.000,27556,1,SF,1,100,34.9143
1766951251.950939,180556.000,27621,1,SF,1,100,34.5104
1766951643.363123,180823.000,27673,1,SF,1,100,36.1935
1766952131.528881,181156.000,27722,1,SF,1,100,35.7748
1766952619.694638,181489.000,27774,1,SF,1,100,35.3609
1766953206.079933,181889.000,27839,1,SF,1,100,34.9519
1766953597.492117,182156.000,27890,1,SF,1,100,34.5476
1766954085.657874,182489.000,27940,1,SF,1,100,36.2302
1766954672.043169,182889.000,28007,1,SF,1,100,35.8110
1766955063.455353,183156.000,28058,1,SF,1,100,35.3968
1766955551.621110,183489.000,28109,1,SF,1,100,37.0696
1766956039.786868,183822.000,28159,1,SF,1,100,36.6407
1766956626.172162,184222.000,28228,1,SF,1,100,38.2991
1766957017.584346,184489.000,28276,1,SF,1,100,37.8561
1766957505.750104,184822.000,28327,1,SF,1,100,37.4182
1766958102.397141,185229.000,28378,1,SF,1,100,36.9853
1766958492.343361,185495.000,28428,1,SF,1,100,36.5575
1766958981.975082,185829.000,28477,1,SF,1,100,36.1346
1766959568.360377,186229.000,28544,1,SF,1,100,35.7165
1766960056.526134,186562.000,28596,1,SF,1,100,37.3856
1766960447.938318,186829.000,28647,1,SF,1,100,36.9532
1766960936.104076,187162.000,28697,1,SF,1,100,36.5257
1766961522.489370,187562.000,28764,1,SF,1,100,36.1031
1766961912.435591,187828.000,28813,1,SF,1,100,35.6855
1766962402.067312,188162.000,28861,1,SF,1,100,35.2727
1766962988.452606,188562.000,28929,1,SF,1,100,34.8647
1766963476.618364,188895.000,28979,1,SF,1,100,34.4613
1766963868.030548,189162.000,29027,1,SF,1,100,34.0627
1766964356.196305,189495.000,29076,1,SF,1,100,33.6686
1766964942.581599,189895.000,29141,1,SF,1,100,33.2792
1766965333.993783,190162.000,29193,1,SF,1,100,32.8942
1766965822.159541,190495.000,29242,1,SF,1,100,32.5137
1766966408.544835,190895.000,29307,1,SF,1,100,32.1375
1766966896.710593,191228.000,29359,1,SF,1,100,31.7658
1766967288.122777,191495.000,29414,1,SF,1,100,33.4806
1766967776.288534,191828.000,29462,1,SF,1,100,33.0933
1766968362.673829,192228.000,29529,1,SF,1,100,32.7104
1766968754.086013,192495.000,29580,1,SF,1,100,32.3320
1766969242.251770,192828.000,29628,1,SF,1,100,31.9580
1766969828.637065,193228.000,29693,1,SF,1,100,31.5883
1766970220.049249,193495.000,29744,1,SF,1,100,31.2229
1766970708.215006,193828.000,29792,1,SF,1,100,30.8617
1766971196.380764,194161.000,29843,1,SF,1,100,32.5870
1766971782.766058,194561.000,29912,1,SF,1,100,34.2922
1766972174.178242,194828.000,29964,1,SF,1,100,33.8955
1766972662.344000,195161.000,30013,1,SF,1,100,33.5034
1766973248.729294,195561.000,30080,1,SF,1,100,33.1159
1766973640.141478,195828.000,30128,1,SF,1,100,32.7328
1766974128.307236,196161.000,30178,1,SF,1,100,32.3541
1766974616.472993,196494.000,30229,1,SF,1,100,31.9799
1766975202.858288,196894.000,30296,1,SF,1,100,31.6099
1766975594.270472,197161.000,30345,1,SF,1,100,31.2442
1766976082.436229,197494.000,30393,1,SF,1,100,30.8828
1766976668.821524,197894.000,30460,1,SF,1,100,30.5256
1766977060.233708,198161.000,30515,1,SF,1,100,32.2547
1766977548.399465,198494.000,30565,1,SF,1,100,33.9638
1766978036.565223,198827.000,30614,1,SF,1,100,33.5709
1766978622.950517,199227.000,30681,1,SF,1,100,33.1826
1766979014.362701,199494.000,30731,1,SF,1,100,32.7987
1766979502.528459,199827.000,30780,1,SF,1,100,32.4193
1766980088.913753,200227.000,30845,1,SF,1,100,32.0443
1766980480.325937,200494.000,30893,1,SF,1,100,31.6736
1766980968.491694,200827.000,30945,1,SF,1,100,31.3072
1766981554.876989,201227.000,31014,1,SF,1,100,30.9450
1766982043.042746,201560.000,31065,1,SF,1,100,32.6693
1766982434.454930,201827.000,31114,1,SF,1,100,32.2914
1766982922.620688,202160.000,31164,1,SF,1,100,31.9178
1766983509.005982,202560.000,31229,1,SF,1,100,31.5486
1766983900.418166,202827.000,31280,1,SF,1,100,31.1836
1766984388.583924,203160.000,31328,1,SF,1,100,30.8229
1766984974.969218,203560.000,31397,1,SF,1,100,32.5486
1766985464.600939,203894.000,31450,1,SF,1,100,34.2543
1766985854.547160,204160.000,31500,1,SF,1,100,33.8581
1766986342.712917,204493.000,31553,1,SF,1,100,35.5486
1766986929.098212,204893.000,31618,1,SF,1,100,35.1374
1766987320.510396,205160.000,31666,1,SF,1,100,34.7309
1766987818.937896,205500.000,31717,1,SF,1,100,34.3292
1766988307.103653,205833.000,31766,1,SF,1,100,33.9320
1766988796.735374,206167.000,31814,1,SF,1,100,33.5395
1766989383.120669,206567.000,31883,1,SF,1,100,33.1515
1766989773.066889,206833.000,31934,1,SF,1,100,32.7680
1766990262.698610,207167.000,31984,1,SF,1,100,32.3890
1766990847.617941,207566.000,32049,1,SF,1,100,32.0143
1766991239.030125,207833.000,32098,1,SF,1,100,31.6439
1766991727.195883,208166.000,32147,1,SF,1,100,31.2779
1766992216.827604,208500.000,32201,1,SF,1,100,32.9983
1766992803.212898,208900.000,32268,1,SF,1,100,32.6166
1766993193.159119,209166.000,32316,1,SF,1,100,32.2393
1766993682.790840,209500.000,32365,1,SF,1,100,31.8663
1766994269.176134,209900.000,32432,1,SF,1,100,31.4977
1766994659.122355,210166.000,32482,1,SF,1,100,31.1333
1766995148.754076,210500.000,32531,1,SF,1,100,30.7732
