LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1766715437.742097,21798.250,1507,4,EM,1,100,RS
1766715437.792347,21848.500,1507,4,EM,1,100,RB
1766715437.842597,21898.750,1507,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715437.892847,21949.000,1507,4,EM,1,100,PS
1766715437.943097,21999.250,1539,4,EM,1,100,RS
1766715437.993347,22049.500,1539,4,EM,1,100,RB
1766715438.043597,22099.750,1539,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715438.093847,22150.000,1539,4,EM,1,100,PS
1766715438.144097,22200.250,1574,4,EM,1,100,RS
1766715438.194347,22250.500,1574,4,EM,1,100,RB
1766715438.244597,22300.750,1574,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715438.294847,22351.000,1574,4,EM,1,100,PS
1766715438.345097,22401.250,1606,4,EM,1,100,RS
1766715438.395347,22451.500,1606,4,EM,1,100,RB
1766715438.445597,22501.750,1606,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715438.495847,22552.000,1606,4,EM,1,100,PS
1766715438.546097,22602.250,1639,4,EM,1,100,RS
1766715438.596347,22652.500,1639,4,EM,1,100,RB
1766715438.646597,22702.750,1639,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715438.696847,22753.000,1639,4,EM,1,100,PS
1766715438.747097,22803.250,1671,4,EM,1,100,RS
1766715438.797347,22853.500,1671,4,EM,1,100,RB
1766715438.847597,22903.750,1671,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715438.897847,22954.000,1671,4,EM,1,100,PS
1766715438.948097,23004.250,1705,4,EM,1,100,RS
1766715438.998347,23054.500,1705,4,EM,1,100,RB
1766715439.048597,23104.750,1705,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715439.098847,23155.000,1705,4,EM,1,100,PS
1766715439.149097,23205.250,1738,4,EM,1,100,RS
1766715439.199347,23255.500,1738,4,EM,1,100,RB
1766715439.249597,23305.750,1738,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715439.299847,23356.000,1738,4,EM,1,100,PS
1766715439.350097,23406.250,1772,4,EM,1,100,RS
1766715439.400347,23456.500,1772,4,EM,1,100,RB
1766715439.450597,23506.750,1772,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715439.500847,23557.000,1772,4,EM,1,100,PS
1766715439.551847,23608.000,1803,4,EM,1,100,RS
1766715439.602847,23659.000,1803,4,EM,1,100,RB
1766715439.653847,23710.000,1803,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715439.704847,23761.000,1803,4,EM,1,100,PS
1766715439.755097,23811.250,1837,4,EM,1,100,RS
1766715439.805347,23861.500,1837,4,EM,1,100,RB
1766715439.855597,23911.750,1837,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715439.905847,23962.000,1837,4,EM,1,100,PS
1766715439.956097,24012.250,1869,4,EM,1,100,RS
1766715440.006347,24062.500,1869,4,EM,1,100,RB
1766715440.056597,24112.750,1869,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715440.106847,24163.000,1869,4,EM,1,100,PS
1766715440.157097,24213.250,1902,4,EM,1,100,RS
1766715440.207347,24263.500,1902,4,EM,1,100,RB
1766715440.257597,24313.750,1902,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715440.307847,24364.000,1902,4,EM,1,100,PS
1766715440.358347,24414.500,1934,4,EM,1,100,RS
1766715440.408847,24465.000,1934,4,EM,1,100,RB
1766715440.459347,24515.500,1934,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715440.509847,24566.000,1934,4,EM,1,100,PS
1766715440.560097,24616.250,1967,4,EM,1,100,RS
1766715440.610347,24666.500,1967,4,EM,1,100,RB
1766715440.660597,24716.750,1967,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715440.710847,24767.000,1967,4,EM,1,100,PS
1766715440.761097,24817.250,1999,4,EM,1,100,RS
1766715440.811347,24867.500,1999,4,EM,1,100,RB
1766715440.861597,24917.750,1999,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715440.911847,24968.000,1999,4,EM,1,100,PS
1766715440.962097,25018.250,2033,4,EM,1,100,RS
1766715441.012347,25068.500,2033,4,EM,1,100,RB
1766715441.062597,25118.750,2033,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715441.112847,25169.000,2033,4,EM,1,100,PS
1766715441.164597,25220.750,2064,4,EM,1,100,RS
1766715441.216347,25272.500,2064,4,EM,1,100,RB
1766715441.268097,25324.250,2064,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715441.319847,25376.000,2064,4,EM,1,100,PS
1766715441.370347,25426.500,2098,4,EM,1,100,RS
1766715441.420847,25477.000,2098,4,EM,1,100,RB
1766715441.471347,25527.500,2098,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715441.521847,25578.000,2098,4,EM,1,100,PS
1766715441.574347,25630.500,2129,4,EM,1,100,RS
1766715441.626847,25683.000,2129,4,EM,1,100,RB
1766715441.679347,25735.500,2129,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715441.731847,25788.000,2129,4,EM,1,100,PS
1766715441.781847,25838.000,2163,4,EM,1,100,RS
1766715441.831847,25888.000,2163,4,EM,1,100,RB
1766715441.881847,25938.000,2163,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715441.931847,25988.000,2163,4,EM,1,100,PS
1766715441.982597,26038.750,2198,4,EM,1,100,RS
1766715442.033347,26089.500,2198,4,EM,1,100,RB
1766715442.084097,26140.250,2198,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715442.134847,26191.000,2198,4,EM,1,100,PS
1766715442.185097,26241.250,2230,4,EM,1,100,RS
1766715442.235347,26291.500,2230,4,EM,1,100,RB
1766715442.285597,26341.750,2230,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715442.335847,26392.000,2230,4,EM,1,100,PS
1766715442.388097,26444.250,2264,4,EM,1,100,RS
1766715442.440347,26496.500,2264,4,EM,1,100,RB
1766715442.492597,26548.750,2264,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715442.544847,26601.000,2264,4,EM,1,100,PS
1766715442.595097,26651.250,2298,4,EM,1,100,RS
1766715442.645347,26701.500,2298,4,EM,1,100,RB
1766715442.695597,26751.750,2298,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715442.745847,26802.000,2298,4,EM,1,100,PS
1766715442.796097,26852.250,2331,4,EM,1,100,RS
1766715442.846347,26902.500,2331,4,EM,1,100,RB
1766715442.896597,26952.750,2331,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715442.946847,27003.000,2331,4,EM,1,100,PS
1766715442.997097,27053.250,2365,4,EM,1,100,RS
1766715443.047347,27103.500,2365,4,EM,1,100,RB
1766715443.097597,27153.750,2365,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715443.147847,27204.000,2365,4,EM,1,100,PS
1766715443.198097,27254.250,2398,4,EM,1,100,RS
1766715443.248347,27304.500,2398,4,EM,1,100,RB
1766715443.298597,27354.750,2398,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715443.348847,27405.000,2398,4,EM,1,100,PS
1766715443.399097,27455.250,2430,4,EM,1,100,RS
1766715443.449347,27505.500,2430,4,EM,1,100,RB
1766715443.499597,27555.750,2430,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715443.549847,27606.000,2430,4,EM,1,100,PS
1766715443.602097,27658.250,2464,4,EM,1,100,RS
1766715443.654347,27710.500,2464,4,EM,1,100,RB
1766715443.706597,27762.750,2464,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715443.758847,27815.000,2464,4,EM,1,100,PS
1766715443.810597,27866.750,2495,4,EM,1,100,RS
1766715443.862347,27918.500,2495,4,EM,1,100,RB
1766715443.914097,27970.250,2495,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715443.965847,28022.000,2495,4,EM,1,100,PS
1766715444.017597,28073.750,2529,4,EM,1,100,RS
1766715444.069347,28125.500,2529,4,EM,1,100,RB
1766715444.121097,28177.250,2529,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715444.172847,28229.000,2529,4,EM,1,100,PS
1766715444.223097,28279.250,2560,4,EM,1,100,RS
1766715444.273347,28329.500,2560,4,EM,1,100,RB
1766715444.323597,28379.750,2560,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715444.373847,28430.000,2560,4,EM,1,100,PS
1766715444.424097,28480.250,2594,4,EM,1,100,RS
1766715444.474347,28530.500,2594,4,EM,1,100,RB
1766715444.524597,28580.750,2594,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715444.574847,28631.000,2594,4,EM,1,100,PS
1766715444.625097,28681.250,2626,4,EM,1,100,RS
1766715444.675347,28731.500,2626,4,EM,1,100,RB
1766715444.725597,28781.750,2626,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715444.775847,28832.000,2626,4,EM,1,100,PS
1766715444.826097,28882.250,2659,4,EM,1,100,RS
1766715444.876347,28932.500,2659,4,EM,1,100,RB
1766715444.926597,28982.750,2659,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715444.976847,29033.000,2659,4,EM,1,100,PS
1766715445.027097,29083.250,2691,4,EM,1,100,RS
1766715445.077347,29133.500,2691,4,EM,1,100,RB
1766715445.127597,29183.750,2691,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715445.177847,29234.000,2691,4,EM,1,100,PS
1766715445.228347,29284.500,2726,4,EM,1,100,RS
1766715445.278847,29335.000,2726,4,EM,1,100,RB
1766715445.329347,29385.500,2726,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715445.379847,29436.000,2726,4,EM,1,100,PS
1766715445.431097,29487.250,2758,4,EM,1,100,RS
1766715445.482347,29538.500,2758,4,EM,1,100,RB
1766715445.533597,29589.750,2758,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715445.584847,29641.000,2758,4,EM,1,100,PS
1766715445.635597,29691.750,2792,4,EM,1,100,RS
1766715445.686347,29742.500,2792,4,EM,1,100,RB
1766715445.737097,29793.250,2792,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715445.787847,29844.000,2792,4,EM,1,100,PS
1766715445.839097,29895.250,2825,4,EM,1,100,RS
1766715445.890347,29946.500,2825,4,EM,1,100,RB
1766715445.941597,29997.750,2825,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715445.992847,30049.000,2825,4,EM,1,100,PS
1766715446.043097,30099.250,2861,4,EM,1,100,RS
1766715446.093347,30149.500,2861,4,EM,1,100,RB
1766715446.143597,30199.750,2861,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715446.193847,30250.000,2861,4,EM,1,100,PS
1766715446.245597,30301.750,2893,4,EM,1,100,RS
1766715446.297347,30353.500,2893,4,EM,1,100,RB
1766715446.349097,30405.250,2893,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715446.400847,30457.000,2893,4,EM,1,100,PS
1766715446.450847,30507.000,2926,4,EM,1,100,RS
1766715446.500847,30557.000,2926,4,EM,1,100,RB
1766715446.550847,30607.000,2926,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715446.600847,30657.000,2926,4,EM,1,100,PS
1766715446.654097,30710.250,2960,4,EM,1,100,RS
1766715446.707347,30763.500,2960,4,EM,1,100,RB
1766715446.760597,30816.750,2960,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715446.813847,30870.000,2960,4,EM,1,100,PS
1766715446.863847,30920.000,2991,4,EM,1,100,RS
1766715446.913847,30970.000,2991,4,EM,1,100,RB
1766715446.963847,31020.000,2991,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715447.013847,31070.000,2991,4,EM,1,100,PS
1766715447.064097,31120.250,3027,4,EM,1,100,RS
1766715447.114347,31170.500,3027,4,EM,1,100,RB
1766715447.164597,31220.750,3027,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715447.214847,31271.000,3027,4,EM,1,100,PS
1766715447.265097,31321.250,3059,4,EM,1,100,RS
1766715447.315347,31371.500,3059,4,EM,1,100,RB
1766715447.365597,31421.750,3059,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715447.415847,31472.000,3059,4,EM,1,100,PS
1766715447.466097,31522.250,3092,4,EM,1,100,RS
1766715447.516347,31572.500,3092,4,EM,1,100,RB
1766715447.566597,31622.750,3092,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715447.616847,31673.000,3092,4,EM,1,100,PS
1766715447.667097,31723.250,3126,4,EM,1,100,RS
1766715447.717347,31773.500,3126,4,EM,1,100,RB
1766715447.767597,31823.750,3126,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715447.817847,31874.000,3126,4,EM,1,100,PS
1766715447.868097,31924.250,3161,4,EM,1,100,RS
1766715447.918347,31974.500,3161,4,EM,1,100,RB
1766715447.968597,32024.750,3161,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715448.018847,32075.000,3161,4,EM,1,100,PS
1766715448.070597,32126.750,3193,4,EM,1,100,RS
1766715448.122347,32178.500,3193,4,EM,1,100,RB
1766715448.174097,32230.250,3193,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715448.225847,32282.000,3193,4,EM,1,100,PS
1766715448.276347,32332.500,3227,4,EM,1,100,RS
1766715448.326847,32383.000,3227,4,EM,1,100,RB
1766715448.377347,32433.500,3227,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715448.427847,32484.000,3227,4,EM,1,100,PS
1766715448.478097,32534.250,3258,4,EM,1,100,RS
1766715448.528347,32584.500,3258,4,EM,1,100,RB
1766715448.578597,32634.750,3258,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715448.628847,32685.000,3258,4,EM,1,100,PS
1766715448.679597,32735.750,3292,4,EM,1,100,RS
1766715448.730347,32786.500,3292,4,EM,1,100,RB
1766715448.781097,32837.250,3292,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715448.831847,32888.000,3292,4,EM,1,100,PS
1766715448.882347,32938.500,3323,4,EM,1,100,RS
1766715448.932847,32989.000,3323,4,EM,1,100,RB
1766715448.983347,33039.500,3323,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715449.033847,33090.000,3323,4,EM,1,100,PS
1766715449.085347,33141.500,3357,4,EM,1,100,RS
1766715449.136847,33193.000,3357,4,EM,1,100,RB
1766715449.188347,33244.500,3357,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715449.239847,33296.000,3357,4,EM,1,100,PS
1766715449.292597,33348.750,3389,4,EM,1,100,RS
1766715449.345347,33401.500,3389,4,EM,1,100,RB
1766715449.398097,33454.250,3389,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715449.450847,33507.000,3389,4,EM,1,100,PS
1766715449.501097,33557.250,3422,4,EM,1,100,RS
1766715449.551347,33607.500,3422,4,EM,1,100,RB
1766715449.601597,33657.750,3422,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715449.651847,33708.000,3422,4,EM,1,100,PS
1766715449.702097,33758.250,3454,4,EM,1,100,RS
1766715449.752347,33808.500,3454,4,EM,1,100,RB
1766715449.802597,33858.750,3454,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715449.852847,33909.000,3454,4,EM,1,100,PS
1766715449.903097,33959.250,3487,4,EM,1,100,RS
1766715449.953347,34009.500,3487,4,EM,1,100,RB
1766715450.003597,34059.750,3487,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715450.053847,34110.000,3487,4,EM,1,100,PS
1766715450.105097,34161.250,3519,4,EM,1,100,RS
1766715450.156347,34212.500,3519,4,EM,1,100,RB
1766715450.207597,34263.750,3519,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715450.258847,34315.000,3519,4,EM,1,100,PS
1766715450.309097,34365.250,3553,4,EM,1,100,RS
1766715450.359347,34415.500,3553,4,EM,1,100,RB
1766715450.409597,34465.750,3553,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715450.459847,34516.000,3553,4,EM,1,100,PS
1766715450.511097,34567.250,3586,4,EM,1,100,RS
1766715450.562347,34618.500,3586,4,EM,1,100,RB
1766715450.613597,34669.750,3586,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715450.664847,34721.000,3586,4,EM,1,100,PS
1766715450.715097,34771.250,3620,4,EM,1,100,RS
1766715450.765347,34821.500,3620,4,EM,1,100,RB
1766715450.815597,34871.750,3620,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715450.865847,34922.000,3620,4,EM,1,100,PS
1766715450.916347,34972.500,3652,4,EM,1,100,RS
1766715450.966847,35023.000,3652,4,EM,1,100,RB
1766715451.017347,35073.500,3652,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715451.067847,35124.000,3652,4,EM,1,100,PS
1766715451.117847,35174.000,3685,4,EM,1,100,RS
1766715451.167847,35224.000,3685,4,EM,1,100,RB
1766715451.217847,35274.000,3685,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715451.267847,35324.000,3685,4,EM,1,100,PS
1766715451.320597,35376.750,3721,4,EM,1,100,RS
1766715451.373347,35429.500,3721,4,EM,1,100,RB
1766715451.426097,35482.250,3721,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715451.478847,35535.000,3721,4,EM,1,100,PS
1766715451.529097,35585.250,3752,4,EM,1,100,RS
1766715451.579347,35635.500,3752,4,EM,1,100,RB
1766715451.629597,35685.750,3752,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715451.679847,35736.000,3752,4,EM,1,100,PS
1766715451.730097,35786.250,3786,4,EM,1,100,RS
1766715451.780347,35836.500,3786,4,EM,1,100,RB
1766715451.830597,35886.750,3786,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715451.880847,35937.000,3786,4,EM,1,100,PS
1766715451.931097,35987.250,3818,4,EM,1,100,RS
1766715451.981347,36037.500,3818,4,EM,1,100,RB
1766715452.031597,36087.750,3818,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715452.081847,36138.000,3818,4,EM,1,100,PS
1766715452.132347,36188.500,3853,4,EM,1,100,RS
1766715452.182847,36239.000,3853,4,EM,1,100,RB
1766715452.233347,36289.500,3853,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715452.283847,36340.000,3853,4,EM,1,100,PS
1766715452.334097,36390.250,3885,4,EM,1,100,RS
1766715452.384347,36440.500,3885,4,EM,1,100,RB
1766715452.434597,36490.750,3885,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715452.484847,36541.000,3885,4,EM,1,100,PS
1766715452.536347,36592.500,3918,4,EM,1,100,RS
1766715452.587847,36644.000,3918,4,EM,1,100,RB
1766715452.639347,36695.500,3918,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715452.690847,36747.000,3918,4,EM,1,100,PS
1766715452.741347,36797.500,3952,4,EM,1,100,RS
1766715452.791847,36848.000,3952,4,EM,1,100,RB
1766715452.842347,36898.500,3952,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715452.892847,36949.000,3952,4,EM,1,100,PS
1766715452.943347,36999.500,3988,4,EM,1,100,RS
1766715452.993847,37050.000,3988,4,EM,1,100,RB
1766715453.044347,37100.500,3988,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715453.094847,37151.000,3988,4,EM,1,100,PS
1766715453.145097,37201.250,4019,4,EM,1,100,RS
1766715453.195347,37251.500,4019,4,EM,1,100,RB
1766715453.245597,37301.750,4019,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715453.295847,37352.000,4019,4,EM,1,100,PS
1766715453.346347,37402.500,4053,4,EM,1,100,RS
1766715453.396847,37453.000,4053,4,EM,1,100,RB
1766715453.447347,37503.500,4053,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715453.497847,37554.000,4053,4,EM,1,100,PS
1766715453.548097,37604.250,4084,4,EM,1,100,RS
1766715453.598347,37654.500,4084,4,EM,1,100,RB
1766715453.648597,37704.750,4084,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715453.698847,37755.000,4084,4,EM,1,100,PS
1766715453.751097,37807.250,4120,4,EM,1,100,RS
1766715453.803347,37859.500,4120,4,EM,1,100,RB
1766715453.855597,37911.750,4120,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715453.907847,37964.000,4120,4,EM,1,100,PS
1766715453.958347,38014.500,4152,4,EM,1,100,RS
1766715454.008847,38065.000,4152,4,EM,1,100,RB
1766715454.059347,38115.500,4152,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715454.109847,38166.000,4152,4,EM,1,100,PS
1766715454.161597,38217.750,4185,4,EM,1,100,RS
1766715454.213347,38269.500,4185,4,EM,1,100,RB
1766715454.265097,38321.250,4185,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715454.316847,38373.000,4185,4,EM,1,100,PS
1766715454.367347,38423.500,4217,4,EM,1,100,RS
1766715454.417847,38474.000,4217,4,EM,1,100,RB
1766715454.468347,38524.500,4217,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715454.518847,38575.000,4217,4,EM,1,100,PS
1766715454.569347,38625.500,4250,4,EM,1,100,RS
1766715454.619847,38676.000,4250,4,EM,1,100,RB
1766715454.670347,38726.500,4250,4,EM,1,100,2025-12-25_18-17-12-366661.csv
1766715454.720847,38777.000,4250,4,EM,1,100,PS
1766715454.774097,38830.250,4282,4,EM,1,100,RS
1766715454.827347,38883.500,4282,4,EM,1,100,RB
