LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1766864171.477375,431725,2996,1,HR,1,100,71.36
1766864171.956670,432204,3085,1,HR,1,100,83.28
1766864172.557040,432804,3188,1,HR,1,100,87.00
1766864173.077360,433324,3269,1,HR,1,100,93.31
1766864173.571664,433818,3354,1,HR,1,100,100.35
1766864174.525251,434771,3502,1,HR,1,100,91.94
1766864175.085596,435331,3605,1,HR,1,100,95.32
1766864176.219294,436464,3788,1,HR,1,100,86.04
1766864176.861689,437106,3888,1,HR,1,100,87.75
1766864177.299959,437544,3956,1,HR,1,100,98.56
1766864178.020403,438264,4071,1,HR,1,100,95.17
1766864178.820895,439064,4203,1,HR,1,100,90.69
1766864179.309196,439552,4290,1,HR,1,100,98.31
1766864181.628624,441870,4675,1,HR,1,100,82.21
1766864182.549190,442790,4823,1,HR,1,100,78.44
1766864183.322666,443563,4956,1,HR,1,100,78.55
1766864184.203208,444443,5089,1,HR,1,100,76.25
1766864185.123775,445363,5237,1,HR,1,100,73.79
1766864186.084367,446323,5403,1,HR,1,100,71.28
1766864187.044958,447283,5555,1,HR,1,100,69.33
1766864187.978532,448216,5706,1,HR,1,100,68.42
1766864188.538877,448776,5806,1,HR,1,100,77.02
1766864188.819050,449056,5857,1,HR,1,100,107.53
1766864189.619543,449856,5992,1,HR,1,100,100.30
1766864190.139863,450376,6075,1,HR,1,100,103.65
1766864190.580134,450816,6142,1,HR,1,100,110.92
1766864191.180503,451416,6245,1,HR,1,100,108.49
1766864191.542726,451778,6298,1,HR,1,100,121.42
1766864192.181119,452416,6417,1,HR,1,100,115.27
1766864193.234768,453469,6583,1,HR,1,100,102.48
1766864193.635014,453869,6651,1,HR,1,100,113.04
1766864194.995852,455229,6866,1,HR,1,100,97.72
1766864195.956443,456189,7032,1,HR,1,100,89.89
1766864198.564049,458795,7445,1,HR,1,100,75.05
1766864198.964295,459195,7513,1,HR,1,100,91.70
1766864200.298116,460528,7728,1,HR,1,100,81.42
1766864203.380013,463608,8240,1,HR,1,100,67.66
1766864204.593760,464821,8438,1,HR,1,100,63.73
1766864205.554351,465781,8587,1,HR,1,100,63.46
1766864206.114696,466341,8686,1,HR,1,100,73.17
1766864207.195361,467421,8854,1,HR,1,100,69.25
1766864215.786650,476007,10250,1,HR,1,100,55.42
1766864216.467069,476687,10370,1,HR,1,100,62.71
1766864216.953368,477173,10437,1,HR,1,100,76.56
1766864217.673811,477893,10553,1,HR,1,100,78.06
1766864218.514329,478733,10685,1,HR,1,100,76.59
1766864219.074674,479293,10786,1,HR,1,100,83.38
1766864219.675043,479893,10885,1,HR,1,100,87.07
1766864221.155955,481373,11133,1,HR,1,100,76.73
1766864222.202599,482419,11299,1,HR,1,100,72.50
1766864223.803585,484019,11564,1,HR,1,100,64.72
1766864224.418964,484634,11663,1,HR,1,100,72.56
1766864225.211451,485426,11778,1,HR,1,100,73.10
1766864229.232927,489445,12436,1,HR,1,100,60.19
1766864230.833912,491045,12699,1,HR,1,100,55.15
1766864231.881557,492092,12867,1,HR,1,100,55.71
1766864232.882173,493092,13031,1,HR,1,100,56.67
1766864233.762715,493972,13181,1,HR,1,100,59.23
1766864234.322059,494531,13264,1,HR,1,100,69.87
1766864235.482774,495691,13462,1,HR,1,100,65.84
1766864235.762946,495971,13496,1,HR,1,100,98.83
1766864236.737546,496945,13664,1,HR,1,100,90.76
1766864237.417965,497625,13765,1,HR,1,100,90.20
1766864237.937285,498144,13849,1,HR,1,100,95.79
1766864238.897876,499104,14013,1,HR,1,100,88.39
1766864239.218073,499424,14065,1,HR,1,100,110.42
1766864239.658344,499864,14132,1,HR,1,100,116.18
1766864239.898492,500104,14183,1,HR,1,100,145.92
1766864242.154881,502359,14547,1,HR,1,100,119.45
1766864242.587147,502791,14614,1,HR,1,100,123.21
1766864243.520722,503724,14762,1,HR,1,100,110.32
1766864244.041042,504244,14862,1,HR,1,100,111.44
1766864244.481313,504684,14929,1,HR,1,100,116.98
1766864244.994629,505197,15013,1,HR,1,100,116.63
1766864245.688056,505890,15129,1,HR,1,100,110.32
1766864246.088302,506290,15196,1,HR,1,100,119.14
1766864246.448524,506650,15250,1,HR,1,100,129.70
1766864247.489165,507690,15431,1,HR,1,100,113.70
1766864248.369707,508570,15563,1,HR,1,100,103.58
1766864250.090766,510290,15844,1,HR,1,100,88.32
1766864251.424587,511623,16060,1,HR,1,100,78.79
1766864251.944907,512143,16158,1,HR,1,100,86.92
1766864253.425819,513623,16390,1,HR,1,100,76.61
1766864255.760256,515956,16767,1,HR,1,100,65.34
1766864256.040428,516236,16819,1,HR,1,100,98.44
1766864257.154114,517349,17002,1,HR,1,100,88.47
1766864258.762104,518956,17250,1,HR,1,100,77.14
1766864259.843770,520037,17431,1,HR,1,100,72.34
1766864260.696294,520889,17563,1,HR,1,100,72.14
1766864261.456762,521649,17698,1,HR,1,100,73.65
1766864261.857009,522049,17765,1,HR,1,100,90.62
1766864262.297280,522489,17832,1,HR,1,100,100.79
1766864263.538043,523729,18030,1,HR,1,100,89.14
1766864264.271495,524462,18163,1,HR,1,100,87.85
1766864265.392185,525582,18345,1,HR,1,100,80.23
1766864265.552284,525742,18364,1,HR,1,100,145.74
1766864266.232702,526422,18479,1,HR,1,100,132.96
1766864267.479470,527668,18679,1,HR,1,100,114.17
1766864268.520110,528708,18845,1,HR,1,100,101.62
1766864269.400652,529588,18995,1,HR,1,100,94.19
1766864270.081071,530268,19110,1,HR,1,100,92.86
1766864270.481318,530668,19177,1,HR,1,100,105.56
1766864270.961613,531148,19244,1,HR,1,100,109.88
1766864271.414892,531601,19331,1,HR,1,100,115.77
1766864272.135336,532321,19446,1,HR,1,100,108.56
1766864272.895804,533081,19562,1,HR,1,100,101.98
1766864273.776346,533961,19711,1,HR,1,100,94.47
1766864276.464000,536647,20157,1,HR,1,100,78.45
1766864277.024345,537207,20240,1,HR,1,100,84.83
1766864278.024961,538207,20405,1,HR,1,100,79.31
1766864278.438215,538620,20474,1,HR,1,100,95.02
1766864279.278733,539460,20606,1,HR,1,100,89.78
1766864280.153271,540334,20754,1,HR,1,100,84.98
1766864280.686599,540867,20837,1,HR,1,100,91.73
1766864281.246944,541427,20922,1,HR,1,100,95.16
1766864283.088078,543267,21236,1,HR,1,100,81.26
1766864283.688447,543867,21319,1,HR,1,100,85.42
1766864284.608013,544786,21485,1,HR,1,100,80.93
1766864285.222392,545400,21584,1,HR,1,100,85.17
1766864285.742712,545920,21668,1,HR,1,100,91.88
1766864286.983475,547160,21867,1,HR,1,100,82.22
1766864287.389726,547566,21934,1,HR,1,100,97.28
1766864287.990095,548166,22035,1,HR,1,100,97.89
1766864288.630489,548806,22136,1,HR,1,100,96.97
1766864289.070760,549246,22203,1,HR,1,100,105.72
1766864289.871253,550046,22336,1,HR,1,100,98.89
1766864290.631721,550806,22468,1,HR,1,100,94.46
1766864291.712386,551886,22656,1,HR,1,100,85.82
1766864292.125641,552299,22725,1,HR,1,100,100.08
1766864293.366405,553539,22922,1,HR,1,100,88.59
1766864294.847316,555019,23156,1,HR,1,100,77.91
1766864295.207538,555379,23223,1,HR,1,100,97.64
1766864296.448302,556619,23423,1,HR,1,100,86.69
1766864296.861556,557032,23490,1,HR,1,100,100.76
1766864299.669284,559838,23952,1,HR,1,100,83.13
1766864300.663897,560832,24100,1,HR,1,100,77.99
1766864301.597471,561765,24251,1,HR,1,100,75.15
1766864302.605092,562772,24417,1,HR,1,100,71.78
1766864302.951305,563118,24484,1,HR,1,100,92.87
1766864303.551674,563718,24584,1,HR,1,100,94.45
1766864304.004953,564171,24654,1,HR,1,100,103.77
1766864304.645347,564811,24769,1,HR,1,100,101.54
1766864305.125643,565291,24836,1,HR,1,100,106.76
1766864305.886111,566051,24971,1,HR,1,100,100.58
1766864306.286358,566451,25038,1,HR,1,100,111.56
1766864306.846703,567011,25125,1,HR,1,100,110.58
1766864308.380647,568544,25372,1,HR,1,100,94.78
1766864308.660819,568824,25425,1,HR,1,100,121.33
1766864312.263036,572424,26018,1,HR,1,100,98.07
1766864312.996488,573157,26135,1,HR,1,100,94.80
1766864314.317301,574477,26350,1,HR,1,100,83.83
1766864315.363945,575523,26518,1,HR,1,100,78.02
1766864316.204463,576363,26651,1,HR,1,100,76.56
1766864316.484635,576643,26703,1,HR,1,100,107.17
1766864320.660206,580816,27374,1,HR,1,100,86.56
1766864322.781511,582936,27720,1,HR,1,100,73.61
1766864323.301831,583456,27809,1,HR,1,100,82.89
1766864325.629264,585782,28191,1,HR,1,100,70.22
1766864327.164209,587316,28441,1,HR,1,100,63.39
1766864328.397969,588549,28639,1,HR,1,100,60.05
1766864328.758190,588909,28706,1,HR,1,100,83.75
1766864329.158437,589309,28774,1,HR,1,100,98.47
1766864330.485253,590635,28987,1,HR,1,100,86.69
1766864331.605943,591755,29171,1,HR,1,100,79.33
1766864334.140503,594288,29580,1,HR,1,100,66.99
1766864334.948000,595095,29714,1,HR,1,100,68.77
1766864335.908592,596055,29863,1,HR,1,100,67.38
1766864336.428912,596575,29946,1,HR,1,100,78.05
1766864336.909208,597055,30033,1,HR,1,100,88.48
1766864337.588626,597734,30148,1,HR,1,100,88.43
1766864338.510193,598655,30298,1,HR,1,100,83.27
1766864339.203620,599348,30398,1,HR,1,100,84.37
1766864339.683916,599828,30482,1,HR,1,100,93.40
1766864341.525049,601668,30779,1,HR,1,100,79.89
1766864343.405206,603547,31094,1,HR,1,100,69.23
1766864344.218707,604360,31227,1,HR,1,100,70.51
1766864344.819077,604960,31330,1,HR,1,100,77.06
1766864345.333393,605474,31411,1,HR,1,100,85.58
1766864346.787288,606927,31646,1,HR,1,100,75.82
1766864347.627805,607767,31779,1,HR,1,100,74.85
1766864348.141122,608280,31863,1,HR,1,100,83.85
1766864348.954622,609093,31998,1,HR,1,100,81.89
1766864349.675066,609813,32132,1,HR,1,100,82.21
1766864351.115953,611253,32363,1,HR,1,100,73.20
1766864351.796371,611933,32464,1,HR,1,100,76.54
1766864352.276667,612413,32548,1,HR,1,100,87.31
1766864352.957086,613093,32664,1,HR,1,100,87.52
1766864353.530439,613666,32747,1,HR,1,100,91.88
1766864354.611104,614746,32931,1,HR,1,100,83.81
1766864356.492262,616626,33243,1,HR,1,100,72.27
1766864356.852484,616986,33296,1,HR,1,100,93.25
1766864357.412829,617546,33399,1,HR,1,100,96.34
1766864357.986182,618119,33483,1,HR,1,100,98.74
1766864360.434689,620566,33876,1,HR,1,100,82.26
1766864365.683920,625812,34730,1,HR,1,100,66.52
1766864366.684536,626812,34896,1,HR,1,100,65.07
1766864368.778825,628905,35228,1,HR,1,100,57.02
1766864369.979564,630105,35428,1,HR,1,100,55.46
1766864370.499885,630625,35511,1,HR,1,100,68.78
1766864370.900131,631025,35578,1,HR,1,100,86.83
1766864373.507736,633631,36010,1,HR,1,100,72.66
1766864374.841557,634964,36224,1,HR,1,100,66.62
1766864376.075317,636197,36424,1,HR,1,100,62.56
1766864376.635662,636757,36529,1,HR,1,100,72.47
1766864377.409138,637530,36645,1,HR,1,100,73.91
1766864377.969483,638090,36746,1,HR,1,100,81.30
1766864379.410370,639530,36977,1,HR,1,100,72.49
1766864381.625733,641744,37328,1,HR,1,100,62.44
1766864382.505275,642623,37475,1,HR,1,100,63.72
1766864383.665989,643783,37675,1,HR,1,100,61.05
1766864384.746654,644863,37839,1,HR,1,100,59.83
1766864385.186925,645303,37922,1,HR,1,100,76.84
1766864385.747270,645863,38007,1,HR,1,100,83.57
1766864386.440697,646556,38122,1,HR,1,100,84.61
1766864388.922225,649036,38517,1,HR,1,100,71.18
1766864398.354030,658462,40045,1,HR,1,100,56.78
1766864400.568393,660675,40409,1,HR,1,100,50.22
1766864401.408911,661515,40541,1,HR,1,100,54.94
1766864402.609650,662715,40745,1,HR,1,100,53.84
1766864403.530217,663635,40894,1,HR,1,100,56.37
1766864403.930463,664035,40962,1,HR,1,100,77.18
1766864404.729955,664834,41098,1,HR,1,100,76.69
1766864405.264284,665368,41181,1,HR,1,100,85.29
1766864405.504432,665608,41217,1,HR,1,100,121.89
1766864406.144826,666248,41333,1,HR,1,100,115.64
1766864406.785220,666888,41436,1,HR,1,100,110.78
1766864407.145442,667248,41505,1,HR,1,100,123.20
1766864407.704786,667807,41589,1,HR,1,100,119.63
1766864408.985575,669087,41804,1,HR,1,100,103.46
1766864409.545920,669647,41887,1,HR,1,100,104.28
1766864410.280372,670381,42003,1,HR,1,100,99.62
1766864411.401062,671501,42201,1,HR,1,100,89.39
1766864411.840332,671940,42270,1,HR,1,100,99.83
1766864412.360652,672460,42354,1,HR,1,100,103.29
1766864412.640825,672740,42406,1,HR,1,100,127.95
1766864412.880973,672980,42440,1,HR,1,100,155.08
1766864413.321244,673420,42508,1,HR,1,100,150.92
1766864414.161761,674260,42658,1,HR,1,100,133.25
1766864414.655065,674753,42743,1,HR,1,100,131.42
1766864415.655681,675753,42907,1,HR,1,100,115.55
1766864415.895828,675993,42942,1,HR,1,100,145.43
1766864417.736962,677833,43241,1,HR,1,100,120.36
1766864421.031990,681126,43765,1,HR,1,100,97.67
1766864422.592951,682686,44015,1,HR,1,100,84.51
1766864423.713641,683806,44196,1,HR,1,100,77.64
1766864425.487733,685579,44492,1,HR,1,100,67.96
1766864428.335486,688425,44953,1,HR,1,100,57.55
1766864428.855806,688945,45039,1,HR,1,100,70.40
1766864432.230884,692318,45581,1,HR,1,100,58.73
1766864432.951327,693038,45697,1,HR,1,100,64.20
1766864436.166306,696251,46221,1,HR,1,100,54.10
1766864438.569786,698653,46618,1,HR,1,100,47.63
1766864438.847957,698931,46653,1,HR,1,100,84.67
1766864439.648449,699731,46787,1,HR,1,100,82.52
1766864439.888597,699971,46820,1,HR,1,100,119.74
1766864443.303699,703384,47381,1,HR,1,100,97.05
1766864445.304931,705384,47710,1,HR,1,100,82.15
1766864446.478654,706557,47893,1,HR,1,100,75.39
1766864446.958950,707037,47976,1,HR,1,100,86.41
1766864447.519295,707597,48077,1,HR,1,100,91.02
1766864449.560551,709637,48405,1,HR,1,100,77.33
1766864450.200945,710277,48506,1,HR,1,100,80.98
1766864451.214569,711290,48670,1,HR,1,100,76.32
1766864453.495973,713570,49055,1,HR,1,100,65.20
1766864454.375515,714449,49188,1,HR,1,100,65.87
1766864454.775761,714849,49255,1,HR,1,100,84.56
1766864455.350115,715423,49355,1,HR,1,100,89.58
1766864455.910460,715983,49437,1,HR,1,100,93.48
1766864456.670928,716743,49572,1,HR,1,100,90.25
1766864457.031149,717103,49625,1,HR,1,100,107.23
1766864458.911307,718982,49921,1,HR,1,100,90.50
1766864459.765833,719836,50070,1,HR,1,100,86.26
1766864460.166079,720236,50137,1,HR,1,100,100.42
1766864460.885522,720955,50253,1,HR,1,100,96.63
1766864461.446868,721516,50337,1,HR,1,100,98.96
1766864462.566557,722635,50520,1,HR,1,100,88.88
1766864466.141757,726208,51109,1,HR,1,100,72.87
1766864467.862817,727928,51394,1,HR,1,100,64.43
1766864468.996515,729061,51578,1,HR,1,100,62.02
