LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1766647817.762662,216222.000,33413,1,BV,1,100,3.98
1766640691.305269,221221.000,34233,1,BV,1,100,3.99
1766633554.868839,226227.000,35048,1,BV,1,100,3.98
1766626426.985868,231227.000,35865,1,BV,1,100,3.98
1766619300.528475,236226.000,36698,1,BV,1,100,3.98
1766612162.666469,241233.000,37514,1,BV,1,100,3.97
1766605036.209075,246232.000,38328,1,BV,1,100,3.98
1766597899.772645,251238.000,39138,1,BV,1,100,3.97
1766590763.336216,256244.000,39971,1,BV,1,100,3.98
1766583616.920750,261257.000,40789,1,BV,1,100,3.97
1766576480.484320,266263.000,41605,1,BV,1,100,3.97
1766569352.601350,271263.000,42421,1,BV,1,100,3.97
1766562216.164920,276269.000,43250,1,BV,1,100,3.97
1766555069.749454,281282.000,44060,1,BV,1,100,3.97
1766547943.292061,286281.000,44874,1,BV,1,100,3.97
1766540805.430054,291288.000,45692,1,BV,1,100,3.97
1766533678.972661,296287.000,46531,1,BV,1,100,3.97
1766526542.536231,301293.000,47351,1,BV,1,100,3.97
1766519396.120765,306306.000,48164,1,BV,1,100,3.97
1766512249.705299,311319.000,48997,1,BV,1,100,3.97
1766505113.268870,316325.000,49808,1,BV,1,100,3.97
1766497976.832440,321331.000,50622,1,BV,1,100,3.97
1766490848.949470,326331.000,51433,1,BV,1,100,3.97
1766483722.492076,331330.000,52242,1,BV,1,100,3.97
1766476586.055646,336336.000,53071,1,BV,1,100,3.97
1766469439.640181,341349.000,53886,1,BV,1,100,3.97
1766462311.757210,346349.000,54699,1,BV,1,100,3.96
1766455185.299817,351348.000,55532,1,BV,1,100,3.96
1766448057.416847,356348.000,56351,1,BV,1,100,3.96
1766440930.959453,361347.000,57165,1,BV,1,100,3.97
1766433803.076483,366347.000,57978,1,BV,1,100,3.97
1766426666.640053,371353.000,58791,1,BV,1,100,3.96
1766419538.757083,376353.000,59618,1,BV,1,100,3.97
1766412412.299690,381352.000,60427,1,BV,1,100,3.96
1766405285.842296,386351.000,61243,1,BV,1,100,3.96
1766398157.959326,391351.000,62060,1,BV,1,100,3.96
1766391030.076356,396351.000,62871,1,BV,1,100,3.96
1766383903.618962,401350.000,63694,1,BV,1,100,3.96
1766376767.182532,406356.000,64495,1,BV,1,100,3.96
1766369639.299562,411356.000,65299,1,BV,1,100,3.96
1766362502.863132,416362.000,580,1,BV,1,100,3.96
1766355376.405739,421361.000,1382,1,BV,1,100,3.96
1766348239.969309,426367.000,2184,1,BV,1,100,3.96
1766341112.086339,431367.000,2996,1,BV,1,100,3.96
1766333985.628945,436366.000,3808,1,BV,1,100,3.96
1766326857.745975,441366.000,4633,1,BV,1,100,3.95
1766319721.309546,446372.000,5452,1,BV,1,100,3.96
1766312593.426575,451372.000,6265,1,BV,1,100,3.96
1766305456.990146,456378.000,7080,1,BV,1,100,3.96
1766298330.532752,461377.000,7891,1,BV,1,100,3.95
1766291194.096323,466383.000,8706,1,BV,1,100,3.96
1766284066.213352,471383.000,9539,1,BV,1,100,3.95
1766276939.755959,476382.000,10349,1,BV,1,100,3.96
1766269811.872988,481382.000,11159,1,BV,1,100,3.95
1766262675.436559,486388.000,11973,1,BV,1,100,3.95
1766255547.553589,491388.000,12802,1,BV,1,100,3.95
1766248421.096195,496387.000,13612,1,BV,1,100,3.95
1766241284.659765,501393.000,14420,1,BV,1,100,3.95
1766234148.223336,506399.000,15230,1,BV,1,100,3.95
1766227020.340365,511399.000,16051,1,BV,1,100,3.95
1766219893.882972,516398.000,16869,1,BV,1,100,3.95
1766212766.000002,521398.000,17670,1,BV,1,100,3.95
1766205629.563572,526404.000,18482,1,BV,1,100,3.95
1766198501.680602,531404.000,19290,1,BV,1,100,3.95
1766191365.244172,536410.000,20117,1,BV,1,100,3.95
1766184238.786779,541409.000,20925,1,BV,1,100,3.95
1766177102.350349,546415.000,21741,1,BV,1,100,3.95
1766169974.467379,551415.000,22553,1,BV,1,100,3.95
1766162848.009985,556414.000,23384,1,BV,1,100,3.95
1766155720.127015,561414.000,24196,1,BV,1,100,3.94
1766148593.669621,566413.000,25005,1,BV,1,100,3.94
1766141447.254156,571426.000,25808,1,BV,1,100,3.95
1766134319.371185,576426.000,26644,1,BV,1,100,3.94
1766127192.913792,581425.000,27458,1,BV,1,100,3.94
1766120027.965830,586451.000,28270,1,BV,1,100,3.94
1766112900.082860,591451.000,29083,1,BV,1,100,3.94
1766105773.625467,596450.000,29910,1,BV,1,100,3.94
1766098627.210001,601463.000,30727,1,BV,1,100,3.94
1766091480.794535,606476.000,31539,1,BV,1,100,3.94
1766084352.911565,611476.000,32349,1,BV,1,100,3.94
1766077216.475135,616482.000,33182,1,BV,1,100,3.94
1766070070.059669,621495.000,33996,1,BV,1,100,3.94
1766062933.623239,626501.000,34805,1,BV,1,100,3.94
1766055787.207773,631514.000,35633,1,BV,1,100,3.94
1766048650.771344,636520.000,36445,1,BV,1,100,3.93
1766041524.313950,641519.000,37256,1,BV,1,100,3.93
1766034359.365988,646545.000,38069,1,BV,1,100,3.93
1766027231.483018,651545.000,38898,1,BV,1,100,3.94
1766020105.025625,656544.000,39711,1,BV,1,100,3.93
1766012967.163618,661551.000,40526,1,BV,1,100,3.93
1766005822.173729,666563.000,41356,1,BV,1,100,3.93
1765998694.290759,671563.000,42160,1,BV,1,100,3.93
1765991557.854329,676569.000,42961,1,BV,1,100,3.93
1765984421.417900,681575.000,43782,1,BV,1,100,3.93
1765977284.981470,686581.000,44585,1,BV,1,100,3.93
1765970157.098500,691581.000,45387,1,BV,1,100,3.93
1765963020.662070,696587.000,46188,1,BV,1,100,3.92
1765955892.779100,701587.000,47007,1,BV,1,100,3.93
1765948747.789211,706599.000,47809,1,BV,1,100,3.93
1765941619.906240,711599.000,48624,1,BV,1,100,3.93
1765934493.448847,716598.000,49430,1,BV,1,100,3.93
1765927365.565877,721598.000,50234,1,BV,1,100,3.92
1765920229.129447,726604.000,51044,1,BV,1,100,3.93
1765913101.246477,731604.000,51867,1,BV,1,100,3.92
1765905974.789083,736603.000,52676,1,BV,1,100,3.92
1765898838.352654,741609.000,53479,1,BV,1,100,3.92
1765891701.916224,746615.000,54290,1,BV,1,100,3.93
1765884574.033254,751615.000,55127,1,BV,1,100,3.92
1765877447.575860,756614.000,55949,1,BV,1,100,3.92
1765870319.692890,761614.000,56770,1,BV,1,100,3.92
1765863173.277424,766627.000,57587,1,BV,1,100,3.92
1765856036.840994,771633.000,58422,1,BV,1,100,3.92
1765848900.404565,776639.000,59227,1,BV,1,100,3.92
1765841763.968135,781645.000,60042,1,BV,1,100,3.92
1765834607.573633,786665.000,60864,1,BV,1,100,3.92
1765827471.137203,791671.000,61695,1,BV,1,100,3.92
1765820334.700773,796677.000,62510,1,BV,1,100,3.92
1765813198.264344,801683.000,63327,1,BV,1,100,3.92
1765806051.848878,806696.000,64155,1,BV,1,100,3.92
1765798923.965908,811696.000,64959,1,BV,1,100,3.92
1765791797.508514,816695.000,233,1,BV,1,100,3.92
1765784661.072084,821701.000,1045,1,BV,1,100,3.92
1765777524.635654,826707.000,1872,1,BV,1,100,3.92
1765770386.773648,831714.000,2686,1,BV,1,100,3.91
1765763250.337219,836720.000,3499,1,BV,1,100,3.91
1765756103.921753,841733.000,4330,1,BV,1,100,3.91
1765748967.485323,846739.000,5139,1,BV,1,100,3.91
1765741831.048893,851745.000,5948,1,BV,1,100,3.91
1765734694.612463,856751.000,6759,1,BV,1,100,3.91
1765727558.176034,861757.000,7592,1,BV,1,100,3.91
1765720393.228072,866783.000,8407,1,BV,1,100,3.91
1765713255.366066,871790.000,9219,1,BV,1,100,3.91
1765706128.908672,876789.000,10025,1,BV,1,100,3.91
1765699001.025702,881789.000,10854,1,BV,1,100,3.90
1765691856.035813,886801.000,11664,1,BV,1,100,3.91
1765684728.152843,891801.000,12480,1,BV,1,100,3.90
1765677601.695449,896800.000,13315,1,BV,1,100,3.91
1765670463.833443,901807.000,14123,1,BV,1,100,3.90
1765663337.376049,906806.000,14931,1,BV,1,100,3.90
1765656209.493079,911806.000,15747,1,BV,1,100,3.90
1765649064.503190,916818.000,16559,1,BV,1,100,3.90
1765641936.620220,921818.000,17384,1,BV,1,100,3.90
1765634790.204754,926831.000,18194,1,BV,1,100,3.90
1765627653.768324,931837.000,19011,1,BV,1,100,3.90
1765620527.310930,936836.000,19830,1,BV,1,100,3.90
1765613399.427960,941836.000,20645,1,BV,1,100,3.90
1765606253.012494,946849.000,21479,1,BV,1,100,3.90
1765599126.555101,951848.000,22292,1,BV,1,100,3.90
1765591990.118671,956854.000,23103,1,BV,1,100,3.90
1765584843.703205,961867.000,23934,1,BV,1,100,3.90
1765577715.820235,966867.000,24748,1,BV,1,100,3.90
1765570579.383805,971873.000,25559,1,BV,1,100,3.90
1765563442.947376,976879.000,26364,1,BV,1,100,3.89
1765556306.510946,981885.000,27189,1,BV,1,100,3.90
1765549160.095480,986898.000,27997,1,BV,1,100,3.90
1765542032.212510,991898.000,28806,1,BV,1,100,3.89
1765534895.776080,996904.000,29617,1,BV,1,100,3.89
1765527769.318686,1001903.000,30444,1,BV,1,100,3.89
1765520632.882257,1006909.000,31255,1,BV,1,100,3.89
1765513495.020251,1011916.000,32065,1,BV,1,100,3.89
1765506358.583821,1016922.000,32875,1,BV,1,100,3.89
1765499212.168355,1021935.000,33706,1,BV,1,100,3.89
1765492075.731925,1026941.000,34516,1,BV,1,100,3.89
1765484939.295496,1031947.000,35327,1,BV,1,100,3.89
1765477812.838102,1036946.000,36156,1,BV,1,100,3.89
1765470684.955132,1041946.000,36967,1,BV,1,100,3.89
1765463558.497738,1046945.000,37777,1,BV,1,100,3.89
1765456430.614768,1051945.000,38580,1,BV,1,100,3.88
1765449294.178338,1056951.000,39387,1,BV,1,100,3.88
1765442166.295368,1061951.000,40208,1,BV,1,100,3.88
1765435029.858938,1066957.000,41009,1,BV,1,100,3.88
1765427903.401545,1071956.000,41821,1,BV,1,100,3.88
1765420775.518575,1076956.000,42625,1,BV,1,100,3.88
1765413639.082145,1081962.000,43444,1,BV,1,100,3.88
1765406502.645715,1086968.000,44231,1,BV,1,100,3.88
1765399374.762745,1091968.000,45056,1,BV,1,100,3.88
1765392219.793820,1096987.000,45860,1,BV,1,100,3.88
1765385083.357390,1101993.000,46679,1,BV,1,100,3.88
1765377926.962888,1107013.000,47481,1,BV,1,100,3.88
1765370780.547422,1112026.000,48291,1,BV,1,100,3.88
1765363654.090029,1117025.000,49103,1,BV,1,100,3.87
1765356526.207058,1122025.000,49928,1,BV,1,100,3.88
1765349381.217169,1127037.000,50736,1,BV,1,100,3.87
1765342253.334199,1132037.000,51543,1,BV,1,100,3.88
1765335126.876805,1137036.000,52366,1,BV,1,100,3.87
1765327989.014799,1142043.000,53169,1,BV,1,100,3.87
1765320862.557405,1147042.000,53977,1,BV,1,100,3.88
1765313734.674435,1152042.000,54782,1,BV,1,100,3.87
1765306598.238006,1157048.000,55587,1,BV,1,100,3.87
1765299471.780612,1162047.000,56412,1,BV,1,100,3.87
1765292343.897642,1167047.000,57217,1,BV,1,100,3.87
1765285217.440248,1172046.000,58023,1,BV,1,100,3.87
1765278089.557278,1177046.000,58832,1,BV,1,100,3.87
1765270963.099885,1182045.000,59639,1,BV,1,100,3.87
1765263816.684419,1187058.000,60445,1,BV,1,100,3.87
1765256680.247989,1192064.000,61272,1,BV,1,100,3.87
1765249552.365019,1197064.000,62080,1,BV,1,100,3.87
1765242425.907625,1202063.000,62896,1,BV,1,100,3.87
1765235289.471195,1207069.000,63714,1,BV,1,100,3.87
1765228161.588225,1212069.000,64537,1,BV,1,100,3.87
1765221035.130832,1217068.000,65349,1,BV,1,100,3.86
1765213897.268826,1222075.000,623,1,BV,1,100,3.87
1765206760.832396,1227081.000,1441,1,BV,1,100,3.87
1765199634.375002,1232080.000,2268,1,BV,1,100,3.86
1765192506.492032,1237080.000,3086,1,BV,1,100,3.87
1765185380.034638,1242079.000,3905,1,BV,1,100,3.87
1765178233.619173,1247092.000,4720,1,BV,1,100,3.87
1765171105.736202,1252092.000,5553,1,BV,1,100,3.86
1765163969.299773,1257098.000,6363,1,BV,1,100,3.86
1765156842.842379,1262097.000,7171,1,BV,1,100,3.86
1765149706.405949,1267103.000,7993,1,BV,1,100,3.86
1765142578.522979,1272103.000,8826,1,BV,1,100,3.86
1765135452.065586,1277102.000,9645,1,BV,1,100,3.86
1765128324.182616,1282102.000,10462,1,BV,1,100,3.86
1765121197.725222,1287101.000,11276,1,BV,1,100,3.86
1765114069.842252,1292101.000,12086,1,BV,1,100,3.86
1765106933.405822,1297107.000,12913,1,BV,1,100,3.86
1765099805.522852,1302107.000,13727,1,BV,1,100,3.86
1765092660.532963,1307119.000,14538,1,BV,1,100,3.86
1765085522.670956,1312126.000,15350,1,BV,1,100,3.86
1765078396.213563,1317125.000,16160,1,BV,1,100,3.86
1765071259.777133,1322131.000,16989,1,BV,1,100,3.85
1765064103.382631,1327151.000,17801,1,BV,1,100,3.86
1765056976.925237,1332150.000,18611,1,BV,1,100,3.85
1765049849.042267,1337150.000,19439,1,BV,1,100,3.85
1765042712.605838,1342156.000,20252,1,BV,1,100,3.85
1765035586.148444,1347155.000,21062,1,BV,1,100,3.85
1765028458.265474,1352155.000,21874,1,BV,1,100,3.85
1765021321.829044,1357161.000,22701,1,BV,1,100,3.85
1765014193.946074,1362161.000,23514,1,BV,1,100,3.85
1765007067.488680,1367160.000,24325,1,BV,1,100,3.85
1764999911.094178,1372180.000,25137,1,BV,1,100,3.85
1764992784.636785,1377179.000,25966,1,BV,1,100,3.85
1764985648.200355,1382185.000,26779,1,BV,1,100,3.85
1764978501.784889,1387198.000,27590,1,BV,1,100,3.85
1764971365.348459,1392204.000,28407,1,BV,1,100,3.85
1764964237.465489,1397204.000,29234,1,BV,1,100,3.85
1764957111.008096,1402203.000,30044,1,BV,1,100,3.85
1764949983.125126,1407203.000,30856,1,BV,1,100,3.85
1764942856.667732,1412202.000,31667,1,BV,1,100,3.84
1764935728.784762,1417202.000,32478,1,BV,1,100,3.84
1764928602.327368,1422201.000,33307,1,BV,1,100,3.84
1764921474.444398,1427201.000,34116,1,BV,1,100,3.84
1764914328.028932,1432214.000,34930,1,BV,1,100,3.84
1764907191.592503,1437220.000,35740,1,BV,1,100,3.85
1764900065.135109,1442219.000,36569,1,BV,1,100,3.84
1764892937.252139,1447219.000,37379,1,BV,1,100,3.84
1764885810.794745,1452218.000,38192,1,BV,1,100,3.85
1764878682.911775,1457218.000,39003,1,BV,1,100,3.84
1764871556.454381,1462217.000,39816,1,BV,1,100,3.84
1764864428.571411,1467217.000,40641,1,BV,1,100,3.84
1764857302.114018,1472216.000,41455,1,BV,1,100,3.84
1764850174.231048,1477216.000,42266,1,BV,1,100,3.84
1764843047.773654,1482215.000,43078,1,BV,1,100,3.84
1764835911.337224,1487221.000,43906,1,BV,1,100,3.84
1764828773.475218,1492228.000,44719,1,BV,1,100,3.84
1764821647.017824,1497227.000,45529,1,BV,1,100,3.84
1764814519.134854,1502227.000,46340,1,BV,1,100,3.83
1764807392.677461,1507226.000,47153,1,BV,1,100,3.83
1764800256.241031,1512232.000,47964,1,BV,1,100,3.84
1764793128.358061,1517232.000,48793,1,BV,1,100,3.83
1764786001.900667,1522231.000,49607,1,BV,1,100,3.83
1764778855.485201,1527244.000,50417,1,BV,1,100,3.83
1764771727.602231,1532244.000,51231,1,BV,1,100,3.83
1764764601.144838,1537243.000,52060,1,BV,1,100,3.84
1764757464.708408,1542249.000,52878,1,BV,1,100,3.83
1764750336.825438,1547249.000,53694,1,BV,1,100,3.83
1764743200.389008,1552255.000,54506,1,BV,1,100,3.83
1764736073.931614,1557254.000,55335,1,BV,1,100,3.83
1764728936.069608,1562261.000,56156,1,BV,1,100,3.83
1764721809.612215,1567260.000,56967,1,BV,1,100,3.83
1764714653.217713,1572280.000,57786,1,BV,1,100,3.83
1764707526.760319,1577279.000,58621,1,BV,1,100,3.82
1764700398.877349,1582279.000,59437,1,BV,1,100,3.83
1764693262.440919,1587285.000,60245,1,BV,1,100,3.83
1764686126.004489,1592291.000,61063,1,BV,1,100,3.83
1764678999.547096,1597290.000,61890,1,BV,1,100,3.82
1764671871.664126,1602290.000,62704,1,BV,1,100,3.82
1764664735.227696,1607296.000,63512,1,BV,1,100,3.82
1764657598.791266,1612302.000,64322,1,BV,1,100,3.82
1764650470.908296,1617302.000,65145,1,BV,1,100,3.82
1764643344.450902,1622301.000,429,1,BV,1,100,3.82
1764636216.567932,1627301.000,1233,1,BV,1,100,3.83
