LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1766787845.098701,119498.667,17435,3,AX,1,100,-0.137
1766787845.134034,119534.000,17435,3,AX,1,100,-0.132
1766787845.174034,119574.000,17449,3,AX,1,100,-0.130
1766787845.214034,119614.000,17449,3,AX,1,100,-0.130
1766787845.254034,119654.000,17449,3,AX,1,100,-0.129
1766787845.294034,119694.000,17466,2,AX,1,100,-0.137
1766787845.334034,119734.000,17466,2,AX,1,100,-0.125
1766787845.374034,119774.000,17483,3,AX,1,100,-0.130
1766787845.414034,119814.000,17483,3,AX,1,100,-0.135
1766787845.454034,119854.000,17483,3,AX,1,100,-0.139
1766787845.494034,119894.000,17500,2,AX,1,100,-0.146
1766787845.534034,119934.000,17500,2,AX,1,100,-0.094
1766787845.574034,119974.000,17514,3,AX,1,100,-0.111
1766787845.614034,120014.000,17514,3,AX,1,100,-0.154
1766787845.654034,120054.000,17514,3,AX,1,100,-0.164
1766787845.694034,120094.000,17532,3,AX,1,100,-0.130
1766787845.734034,120134.000,17532,3,AX,1,100,-0.132
1766787845.774034,120174.000,17532,3,AX,1,100,-0.127
1766787845.814034,120214.000,17550,2,AX,1,100,-0.136
1766787845.854034,120254.000,17550,2,AX,1,100,-0.129
1766787845.889368,120289.333,17569,3,AX,1,100,-0.133
1766787845.924701,120324.667,17569,3,AX,1,100,-0.131
1766787845.960034,120360.000,17569,3,AX,1,100,-0.129
1766787846.000034,120400.000,17584,2,AX,1,100,-0.130
1766787846.040034,120440.000,17584,2,AX,1,100,-0.132
1766787846.080034,120480.000,17601,3,AX,1,100,-0.128
1766787846.120034,120520.000,17601,3,AX,1,100,-0.134
1766787846.160034,120560.000,17601,3,AX,1,100,-0.129
1766787846.200034,120600.000,17617,3,AX,1,100,-0.132
1766787846.240034,120640.000,17617,3,AX,1,100,-0.131
1766787846.280034,120680.000,17617,3,AX,1,100,-0.132
1766787846.320034,120720.000,17634,2,AX,1,100,-0.130
1766787846.360034,120760.000,17634,2,AX,1,100,-0.141
1766787846.400034,120800.000,17651,3,AX,1,100,-0.136
1766787846.440034,120840.000,17651,3,AX,1,100,-0.126
1766787846.480034,120880.000,17651,3,AX,1,100,-0.127
1766787846.520034,120920.000,17666,2,AX,1,100,-0.131
1766787846.560034,120960.000,17666,2,AX,1,100,-0.127
1766787846.600034,121000.000,17682,3,AX,1,100,-0.131
1766787846.640034,121040.000,17682,3,AX,1,100,-0.134
1766787846.680034,121080.000,17682,3,AX,1,100,-0.128
1766787846.716034,121116.000,17700,3,AX,1,100,-0.135
1766787846.752034,121152.000,17700,3,AX,1,100,-0.134
1766787846.788034,121188.000,17700,3,AX,1,100,-0.136
1766787846.828034,121228.000,17720,2,AX,1,100,-0.136
1766787846.868034,121268.000,17720,2,AX,1,100,-0.086
1766787846.908034,121308.000,17735,3,AX,1,100,-0.134
1766787846.948034,121348.000,17735,3,AX,1,100,-0.152
1766787846.988034,121388.000,17735,3,AX,1,100,-0.134
1766787847.027534,121427.500,17752,2,AX,1,100,-0.124
1766787847.067034,121467.000,17752,2,AX,1,100,-0.128
1766787847.107034,121507.000,17771,3,AX,1,100,-0.133
1766787847.147034,121547.000,17771,3,AX,1,100,-0.133
1766787847.187034,121587.000,17771,3,AX,1,100,-0.126
1766787847.227034,121627.000,17787,2,AX,1,100,-0.132
1766787847.267034,121667.000,17787,2,AX,1,100,-0.121
1766787847.307368,121707.333,17802,3,AX,1,100,-0.132
1766787847.347701,121747.667,17802,3,AX,1,100,-0.133
1766787847.388034,121788.000,17802,3,AX,1,100,-0.126
1766787847.427534,121827.500,17819,2,AX,1,100,-0.130
1766787847.467034,121867.000,17819,2,AX,1,100,-0.130
1766787847.507034,121907.000,17838,3,AX,1,100,-0.130
1766787847.547034,121947.000,17838,3,AX,1,100,-0.130
1766787847.587034,121987.000,17838,3,AX,1,100,-0.143
1766787847.622367,122022.333,17854,3,AX,1,100,-0.151
1766787847.657701,122057.667,17854,3,AX,1,100,-0.135
1766787847.693034,122093.000,17854,3,AX,1,100,-0.138
1766787847.733034,122133.000,17870,2,AX,1,100,-0.170
1766787847.773034,122173.000,17870,2,AX,1,100,-0.179
1766787847.813034,122213.000,17886,3,AX,1,100,-0.151
1766787847.853034,122253.000,17886,3,AX,1,100,-0.149
1766787847.893034,122293.000,17886,3,AX,1,100,-0.145
1766787847.933034,122333.000,17903,2,AX,1,100,-0.144
1766787847.973034,122373.000,17903,2,AX,1,100,-0.152
1766787848.013034,122413.000,17920,3,AX,1,100,-0.153
1766787848.053034,122453.000,17920,3,AX,1,100,-0.143
1766787848.093034,122493.000,17920,3,AX,1,100,-0.140
1766787848.133034,122533.000,17936,2,AX,1,100,-0.146
1766787848.173034,122573.000,17936,2,AX,1,100,-0.156
1766787848.213034,122613.000,17953,3,AX,1,100,-0.154
1766787848.253034,122653.000,17953,3,AX,1,100,-0.119
1766787848.293034,122693.000,17953,3,AX,1,100,-0.169
1766787848.329034,122729.000,17971,3,AX,1,100,-0.226
1766787848.365034,122765.000,17971,3,AX,1,100,-0.293
1766787848.401034,122801.000,17971,3,AX,1,100,-0.320
1766787848.441034,122841.000,17987,2,AX,1,100,-0.280
1766787848.481034,122881.000,17987,2,AX,1,100,-0.257
1766787848.521034,122921.000,18004,3,AX,1,100,-0.222
1766787848.561034,122961.000,18004,3,AX,1,100,-0.221
1766787848.601034,123001.000,18004,3,AX,1,100,-0.208
1766787848.641034,123041.000,18025,4,AX,1,100,-0.199
1766787848.681034,123081.000,18025,4,AX,1,100,-0.204
1766787848.721034,123121.000,18025,4,AX,1,100,-0.230
1766787848.761034,123161.000,18025,4,AX,1,100,-0.232
1766787848.801034,123201.000,18041,3,AX,1,100,-0.194
1766787848.841034,123241.000,18041,3,AX,1,100,-0.169
1766787848.881034,123281.000,18041,3,AX,1,100,-0.155
1766787848.921034,123321.000,18056,2,AX,1,100,-0.165
1766787848.961034,123361.000,18056,2,AX,1,100,-0.165
1766787849.001034,123401.000,18073,3,AX,1,100,-0.169
1766787849.041034,123441.000,18073,3,AX,1,100,-0.160
1766787849.081034,123481.000,18073,3,AX,1,100,-0.164
1766787849.121034,123521.000,18092,2,AX,1,100,-0.165
1766787849.161034,123561.000,18092,2,AX,1,100,-0.161
1766787849.196368,123596.333,18108,3,AX,1,100,-0.175
1766787849.231701,123631.667,18108,3,AX,1,100,-0.174
1766787849.267034,123667.000,18108,3,AX,1,100,-0.186
1766787849.307034,123707.000,18123,3,AX,1,100,-0.186
1766787849.347034,123747.000,18123,3,AX,1,100,-0.177
1766787849.387034,123787.000,18123,3,AX,1,100,-0.173
1766787849.427034,123827.000,18140,2,AX,1,100,-0.178
1766787849.467034,123867.000,18140,2,AX,1,100,-0.178
1766787849.507034,123907.000,18157,3,AX,1,100,-0.172
1766787849.547034,123947.000,18157,3,AX,1,100,-0.177
1766787849.587034,123987.000,18157,3,AX,1,100,-0.195
1766787849.627034,124027.000,18173,2,AX,1,100,-0.174
1766787849.667034,124067.000,18173,2,AX,1,100,-0.122
1766787849.707034,124107.000,18189,3,AX,1,100,-0.175
1766787849.747034,124147.000,18189,3,AX,1,100,-0.205
1766787849.787034,124187.000,18189,3,AX,1,100,-0.181
1766787849.827034,124227.000,18205,3,AX,1,100,-0.177
1766787849.867034,124267.000,18205,3,AX,1,100,-0.183
1766787849.907034,124307.000,18205,3,AX,1,100,-0.183
1766787849.947034,124347.000,18224,2,AX,1,100,-0.178
1766787849.987034,124387.000,18224,2,AX,1,100,-0.175
1766787850.022367,124422.333,18241,3,AX,1,100,-0.173
1766787850.057701,124457.667,18241,3,AX,1,100,-0.199
1766787850.093034,124493.000,18241,3,AX,1,100,-0.183
1766787850.133034,124533.000,18257,2,AX,1,100,-0.170
1766787850.173034,124573.000,18257,2,AX,1,100,-0.157
1766787850.213034,124613.000,18272,3,AX,1,100,-0.173
1766787850.253034,124653.000,18272,3,AX,1,100,-0.161
1766787850.293034,124693.000,18272,3,AX,1,100,-0.156
1766787850.333034,124733.000,18292,3,AX,1,100,-0.167
1766787850.373034,124773.000,18292,3,AX,1,100,-0.167
1766787850.413034,124813.000,18292,3,AX,1,100,-0.166
1766787850.453034,124853.000,18308,2,AX,1,100,-0.165
1766787850.493034,124893.000,18308,2,AX,1,100,-0.165
1766787850.533034,124933.000,18325,3,AX,1,100,-0.163
1766787850.573034,124973.000,18325,3,AX,1,100,-0.161
1766787850.613034,125013.000,18325,3,AX,1,100,-0.163
1766787850.653034,125053.000,18339,2,AX,1,100,-0.161
1766787850.693034,125093.000,18339,2,AX,1,100,-0.160
1766787850.733034,125133.000,18357,3,AX,1,100,-0.158
1766787850.773034,125173.000,18357,3,AX,1,100,-0.160
1766787850.813034,125213.000,18357,3,AX,1,100,-0.158
1766787850.848701,125248.667,18373,3,AX,1,100,-0.157
1766787850.884367,125284.333,18373,3,AX,1,100,-0.150
1766787850.920034,125320.000,18373,3,AX,1,100,-0.152
1766787850.960534,125360.500,18392,2,AX,1,100,-0.146
1766787851.001034,125401.000,18392,2,AX,1,100,-0.156
1766787851.041034,125441.000,18407,3,AX,1,100,-0.149
1766787851.081034,125481.000,18407,3,AX,1,100,-0.157
1766787851.121034,125521.000,18407,3,AX,1,100,-0.159
1766787851.161034,125561.000,18424,2,AX,1,100,-0.153
1766787851.201034,125601.000,18424,2,AX,1,100,-0.139
1766787851.241034,125641.000,18440,3,AX,1,100,-0.149
1766787851.281034,125681.000,18440,3,AX,1,100,-0.152
1766787851.321034,125721.000,18440,3,AX,1,100,-0.153
1766787851.360534,125760.500,18458,2,AX,1,100,-0.140
1766787851.400034,125800.000,18458,2,AX,1,100,-0.141
1766787851.440367,125840.333,18474,3,AX,1,100,-0.147
1766787851.480701,125880.667,18474,3,AX,1,100,-0.154
1766787851.521034,125921.000,18474,3,AX,1,100,-0.145
1766787851.561034,125961.000,18493,2,AX,1,100,-0.149
1766787851.601034,126001.000,18493,2,AX,1,100,-0.147
1766787851.640701,126040.667,18509,3,AX,1,100,-0.147
1766787851.680367,126080.333,18509,3,AX,1,100,-0.150
1766787851.720034,126120.000,18509,3,AX,1,100,-0.153
1766787851.755368,126155.333,18529,3,AX,1,100,-0.138
1766787851.790701,126190.667,18529,3,AX,1,100,-0.142
1766787851.826034,126226.000,18529,3,AX,1,100,-0.136
1766787851.866034,126266.000,18544,2,AX,1,100,-0.138
1766787851.906034,126306.000,18544,2,AX,1,100,-0.137
1766787851.946034,126346.000,18560,3,AX,1,100,-0.141
1766787851.986034,126386.000,18560,3,AX,1,100,-0.141
1766787852.026034,126426.000,18560,3,AX,1,100,-0.137
1766787852.066034,126466.000,18577,2,AX,1,100,-0.133
1766787852.106034,126506.000,18577,2,AX,1,100,-0.132
1766787852.146034,126546.000,18594,3,AX,1,100,-0.131
1766787852.186034,126586.000,18594,3,AX,1,100,-0.124
1766787852.226034,126626.000,18594,3,AX,1,100,-0.128
1766787852.266034,126666.000,18609,2,AX,1,100,-0.123
1766787852.306034,126706.000,18609,2,AX,1,100,-0.125
1766787852.346034,126746.000,18626,3,AX,1,100,-0.130
1766787852.386034,126786.000,18626,3,AX,1,100,-0.138
1766787852.426034,126826.000,18626,3,AX,1,100,-0.145
1766787852.466034,126866.000,18642,3,AX,1,100,-0.142
1766787852.506034,126906.000,18642,3,AX,1,100,-0.135
1766787852.546034,126946.000,18642,3,AX,1,100,-0.136
1766787852.580034,126980.000,18659,2,AX,1,100,-0.153
1766787852.614034,127014.000,18659,2,AX,1,100,-0.153
1766787852.654034,127054.000,18676,3,AX,1,100,-0.135
1766787852.694034,127094.000,18676,3,AX,1,100,-0.131
1766787852.734034,127134.000,18676,3,AX,1,100,-0.139
1766787852.774034,127174.000,18691,3,AX,1,100,-0.136
1766787852.814034,127214.000,18691,3,AX,1,100,-0.137
1766787852.854034,127254.000,18691,3,AX,1,100,-0.138
1766787852.894034,127294.000,18707,2,AX,1,100,-0.137
1766787852.934034,127334.000,18707,2,AX,1,100,-0.144
1766787852.974034,127374.000,18724,3,AX,1,100,-0.141
1766787853.014034,127414.000,18724,3,AX,1,100,-0.139
1766787853.054034,127454.000,18724,3,AX,1,100,-0.147
1766787853.094034,127494.000,18741,2,AX,1,100,-0.130
1766787853.134034,127534.000,18741,2,AX,1,100,-0.143
1766787853.174034,127574.000,18756,3,AX,1,100,-0.150
1766787853.214034,127614.000,18756,3,AX,1,100,-0.175
1766787853.254034,127654.000,18756,3,AX,1,100,-0.169
1766787853.294034,127694.000,18772,2,AX,1,100,-0.117
1766787853.334034,127734.000,18772,2,AX,1,100,-0.395
1766787853.374034,127774.000,18792,3,AX,1,100,-0.513
1766787853.414034,127814.000,18792,3,AX,1,100,-0.410
1766787853.454034,127854.000,18792,3,AX,1,100,-0.314
1766787853.489367,127889.333,18808,3,AX,1,100,-0.237
1766787853.524701,127924.667,18808,3,AX,1,100,-0.145
1766787853.560034,127960.000,18808,3,AX,1,100,-0.065
1766787853.600034,128000.000,18823,2,AX,1,100,-0.073
1766787853.640034,128040.000,18823,2,AX,1,100,-0.054
1766787853.680034,128080.000,18840,3,AX,1,100,-0.032
1766787853.720034,128120.000,18840,3,AX,1,100,-0.010
1766787853.760034,128160.000,18840,3,AX,1,100,0.477
1766787853.800034,128200.000,18858,3,AX,1,100,0.250
1766787853.840034,128240.000,18858,3,AX,1,100,-0.063
1766787853.880034,128280.000,18858,3,AX,1,100,-0.124
1766787853.919701,128319.667,18874,3,AX,1,100,-0.052
1766787853.959368,128359.333,18874,3,AX,1,100,-0.105
1766787853.999034,128399.000,18874,3,AX,1,100,-0.145
1766787854.039534,128439.500,18892,2,AX,1,100,-0.231
1766787854.080034,128480.000,18892,2,AX,1,100,-0.292
1766787854.119701,128519.667,18907,3,AX,1,100,-0.323
1766787854.159368,128559.333,18907,3,AX,1,100,-0.320
1766787854.199034,128599.000,18907,3,AX,1,100,-0.276
1766787854.234701,128634.667,18923,3,AX,1,100,-0.250
1766787854.270367,128670.333,18923,3,AX,1,100,-0.177
1766787854.306034,128706.000,18923,3,AX,1,100,-0.157
1766787854.346034,128746.000,18940,2,AX,1,100,-0.177
1766787854.386034,128786.000,18940,2,AX,1,100,-0.217
1766787854.426034,128826.000,18957,3,AX,1,100,-0.156
1766787854.466034,128866.000,18957,3,AX,1,100,-0.229
1766787854.506034,128906.000,18957,3,AX,1,100,-0.119
1766787854.546034,128946.000,18973,2,AX,1,100,-0.197
1766787854.586034,128986.000,18973,2,AX,1,100,-0.474
1766787854.626034,129026.000,18990,3,AX,1,100,-0.696
1766787854.666034,129066.000,18990,3,AX,1,100,-0.632
1766787854.706034,129106.000,18990,3,AX,1,100,-0.528
1766787854.746034,129146.000,19007,2,AX,1,100,-0.442
1766787854.786034,129186.000,19007,2,AX,1,100,-0.297
1766787854.826034,129226.000,19024,3,AX,1,100,-0.074
1766787854.866034,129266.000,19024,3,AX,1,100,0.266
1766787854.906034,129306.000,19024,3,AX,1,100,0.276
1766787854.946034,129346.000,19040,2,AX,1,100,0.170
1766787854.986034,129386.000,19040,2,AX,1,100,0.054
1766787855.021701,129421.667,19056,3,AX,1,100,0.239
1766787855.057368,129457.333,19056,3,AX,1,100,0.005
1766787855.093034,129493.000,19056,3,AX,1,100,0.213
1766787855.133368,129533.333,19072,3,AX,1,100,-0.008
1766787855.173701,129573.667,19072,3,AX,1,100,-0.115
1766787855.214034,129614.000,19072,3,AX,1,100,-0.191
1766787855.253534,129653.500,19089,2,AX,1,100,-0.185
1766787855.293034,129693.000,19089,2,AX,1,100,-0.217
1766787855.333034,129733.000,19108,3,AX,1,100,-0.265
1766787855.373034,129773.000,19108,3,AX,1,100,-0.296
1766787855.413034,129813.000,19108,3,AX,1,100,-0.352
1766787855.453034,129853.000,19123,2,AX,1,100,-0.378
1766787855.493034,129893.000,19123,2,AX,1,100,-0.392
1766787855.533367,129933.333,19139,3,AX,1,100,-0.404
1766787855.573701,129973.667,19139,3,AX,1,100,-0.325
1766787855.614034,130014.000,19139,3,AX,1,100,-0.256
1766787855.653701,130053.667,19156,3,AX,1,100,-0.282
1766787855.693367,130093.333,19156,3,AX,1,100,-0.184
1766787855.733034,130133.000,19156,3,AX,1,100,-0.204
1766787855.773534,130173.500,19173,2,AX,1,100,-0.168
1766787855.814034,130214.000,19173,2,AX,1,100,-0.122
1766787855.853701,130253.667,19188,3,AX,1,100,-0.069
1766787855.893368,130293.333,19188,3,AX,1,100,-0.130
1766787855.933034,130333.000,19188,3,AX,1,100,-0.116
1766787855.968368,130368.333,19204,3,AX,1,100,-0.130
1766787856.003701,130403.667,19204,3,AX,1,100,-0.129
1766787856.039034,130439.000,19204,3,AX,1,100,-0.136
1766787856.079034,130479.000,19224,2,AX,1,100,-0.143
1766787856.119034,130519.000,19224,2,AX,1,100,-0.145
1766787856.159034,130559.000,19240,3,AX,1,100,-0.148
1766787856.199034,130599.000,19240,3,AX,1,100,-0.128
1766787856.239034,130639.000,19240,3,AX,1,100,-0.136
1766787856.279034,130679.000,19256,2,AX,1,100,-0.150
1766787856.319034,130719.000,19256,2,AX,1,100,-0.147
1766787856.359034,130759.000,19272,3,AX,1,100,-0.141
1766787856.399034,130799.000,19272,3,AX,1,100,-0.138
1766787856.439034,130839.000,19272,3,AX,1,100,-0.137
1766787856.479034,130879.000,19289,2,AX,1,100,-0.139
1766787856.519034,130919.000,19289,2,AX,1,100,-0.137
1766787856.559034,130959.000,19307,3,AX,1,100,-0.135
1766787856.599034,130999.000,19307,3,AX,1,100,-0.139
1766787856.639034,131039.000,19307,3,AX,1,100,-0.130
1766787856.679034,131079.000,19325,2,AX,1,100,-0.137
1766787856.719034,131119.000,19325,2,AX,1,100,-0.132
1766787856.754701,131154.667,19341,3,AX,1,100,-0.132
1766787856.790367,131190.333,19341,3,AX,1,100,-0.134
1766787856.826034,131226.000,19341,3,AX,1,100,-0.138
1766787856.866034,131266.000,19358,3,AX,1,100,-0.138
1766787856.906034,131306.000,19358,3,AX,1,100,-0.134
1766787856.946034,131346.000,19358,3,AX,1,100,-0.134
1766787856.986034,131386.000,19374,2,AX,1,100,-0.129
1766787857.026034,131426.000,19374,2,AX,1,100,-0.132
1766787857.066034,131466.000,19392,3,AX,1,100,-0.135
1766787857.106034,131506.000,19392,3,AX,1,100,-0.130
1766787857.146034,131546.000,19392,3,AX,1,100,-0.126
1766787857.186034,131586.000,19406,2,AX,1,100,-0.126
1766787857.226034,131626.000,19406,2,AX,1,100,-0.131
1766787857.266034,131666.000,19423,3,AX,1,100,-0.126
1766787857.306034,131706.000,19423,3,AX,1,100,-0.123
1766787857.346034,131746.000,19423,3,AX,1,100,-0.125
1766787857.386034,131786.000,19440,2,AX,1,100,-0.120
1766787857.426034,131826.000,19440,2,AX,1,100,-0.125
1766787857.466034,131866.000,19457,3,AX,1,100,-0.124
1766787857.506034,131906.000,19457,3,AX,1,100,-0.121
1766787857.546034,131946.000,19457,3,AX,1,100,-0.121
1766787857.581367,131981.333,19471,3,AX,1,100,-0.123
1766787857.616701,132016.667,19471,3,AX,1,100,-0.120
1766787857.652034,132052.000,19471,3,AX,1,100,-0.118
1766787857.692034,132092.000,19489,2,AX,1,100,-0.115
1766787857.732034,132132.000,19489,2,AX,1,100,-0.117
1766787857.772034,132172.000,19505,3,AX,1,100,-0.118
1766787857.812034,132212.000,19505,3,AX,1,100,-0.118
1766787857.852034,132252.000,19505,3,AX,1,100,-0.118
1766787857.892034,132292.000,19522,2,AX,1,100,-0.116
1766787857.932034,132332.000,19522,2,AX,1,100,-0.118
1766787857.972368,132372.333,19536,3,AX,1,100,-0.118
1766787858.012701,132412.667,19536,3,AX,1,100,-0.110
1766787858.053034,132453.000,19536,3,AX,1,100,-0.110
1766787858.092534,132492.500,19554,2,AX,1,100,-0.114
1766787858.132034,132532.000,19554,2,AX,1,100,-0.115
1766787858.172034,132572.000,19570,3,AX,1,100,-0.108
1766787858.212034,132612.000,19570,3,AX,1,100,-0.118
1766787858.252034,132652.000,19570,3,AX,1,100,-0.112
1766787858.292367,132692.333,19587,3,AX,1,100,-0.114
1766787858.332701,132732.667,19587,3,AX,1,100,-0.121
1766787858.373034,132773.000,19587,3,AX,1,100,-0.119
1766787858.412534,132812.500,19603,2,AX,1,100,-0.113
1766787858.452034,132852.000,19603,2,AX,1,100,-0.118
1766787858.487701,132887.667,19619,3,AX,1,100,-0.121
1766787858.523367,132923.333,19619,3,AX,1,100,-0.116
1766787858.559034,132959.000,19619,3,AX,1,100,-0.117
1766787858.599034,132999.000,19635,2,AX,1,100,-0.132
1766787858.639034,133039.000,19635,2,AX,1,100,-0.144
1766787858.679034,133079.000,19653,3,AX,1,100,-0.094
1766787858.719034,133119.000,19653,3,AX,1,100,-0.142
1766787858.759034,133159.000,19653,3,AX,1,100,-0.164
1766787858.799034,133199.000,19668,2,AX,1,100,-0.144
1766787858.839034,133239.000,19668,2,AX,1,100,-0.117
1766787858.879034,133279.000,19684,3,AX,1,100,-0.135
1766787858.919034,133319.000,19684,3,AX,1,100,-0.144
1766787858.959034,133359.000,19684,3,AX,1,100,-0.129
1766787858.999034,133399.000,19701,3,AX,1,100,-0.122
1766787859.039034,133439.000,19701,3,AX,1,100,-0.133
1766787859.079034,133479.000,19701,3,AX,1,100,-0.137
1766787859.119034,133519.000,19718,2,AX,1,100,-0.142
1766787859.159034,133559.000,19718,2,AX,1,100,-0.131
1766787859.199034,133599.000,19734,3,AX,1,100,-0.126
1766787859.239034,133639.000,19734,3,AX,1,100,-0.126
1766787859.279034,133679.000,19734,3,AX,1,100,-0.131
1766787859.312534,133712.500,19749,2,AX,1,100,-0.134
1766787859.346034,133746.000,19749,2,AX,1,100,-0.125
1766787859.386034,133786.000,19766,3,AX,1,100,-0.117
1766787859.426034,133826.000,19766,3,AX,1,100,-0.123
1766787859.466034,133866.000,19766,3,AX,1,100,-0.134
