LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1766953499.272580,182089,27906,1,SR,1,100,0.066667
1766954770.262706,182956,28076,1,SR,1,100,0.200000
1766955844.813757,183689,28194,1,SR,1,100,0.266667
1766959471.606803,186163,28595,1,SR,1,100,0.266667
1766966799.957019,191162,29378,1,SR,1,100,0.066667
1766970708.215006,193828,29842,1,SR,1,100,0.266667
1766971489.573411,194361,29911,1,SR,1,100,0.066667
1766976180.655766,197561,30462,1,SR,1,100,0.266667
1766977060.233708,198161,30564,1,SR,1,100,0.266667
1766981458.123415,201161,31031,1,SR,1,100,0.133333
1766984486.803461,203227,31380,1,SR,1,100,0.133333
1766985073.188755,203627,31449,1,SR,1,100,0.133333
1766985854.547160,204160,31533,1,SR,1,100,0.133333
1766991337.249662,207900,32167,1,SR,1,100,0.266667
1766994952.315002,210366,32582,1,SR,1,100,0.333333
1767000522.975298,214166,33195,1,SR,1,100,0.333333
1767001598.992313,214900,33312,1,SR,1,100,0.266667
1767004920.865006,217166,33693,1,SR,1,100,0.333333
1767007852.791478,219166,33993,1,SR,1,100,0.200000
1767011283.145450,221506,34392,1,SR,1,100,0.266667
1767018035.372115,226112,35153,1,SR,1,100,0.333333
1767021259.025270,228311,35469,1,SR,1,100,0.066667
1767023214.620227,229645,35734,1,SR,1,100,0.400000
1767024972.310147,230844,35920,1,SR,1,100,0.266667
1767031129.355738,235044,36616,1,SR,1,100,0.333333
1767034744.421077,237510,37031,1,SR,1,100,0.400000
1767039730.162043,240911,37545,1,SR,1,100,0.133333
1767040315.081374,241310,37617,1,SR,1,100,0.200000
1767040803.247132,241643,37667,1,SR,1,100,0.133333
1767042170.990831,242576,37816,1,SR,1,100,0.066667
1767042464.183478,242776,37867,1,SR,1,100,0.266667
1767045787.522134,245043,38265,1,SR,1,100,0.466667
1767046667.100075,245643,38332,1,SR,1,100,0.266667
1767052334.513945,249509,39026,1,SR,1,100,0.666667
1767058686.532646,253842,39669,1,SR,1,100,0.200000
1767059761.083698,254575,39805,1,SR,1,100,0.266667
1767068067.231393,260241,40710,1,SR,1,100,0.266667
1767075210.870242,265114,41539,1,SR,1,100,0.466667
1767076490.656147,265987,41677,1,SR,1,100,0.466667
1767089389.666659,274786,43104,1,SR,1,100,0.333333
1767093983.995441,277920,43603,1,SR,1,100,0.266667
1767096231.317081,279453,43869,1,SR,1,100,0.333333
1767099367.012443,281592,44239,1,SR,1,100,0.400000
1767100539.783032,282392,44323,1,SR,1,100,0.133333
1767110822.049168,289406,45504,1,SR,1,100,0.333333
1767113957.744530,291545,45853,1,SR,1,100,0.400000
1767127550.155653,300817,47362,1,SR,1,100,0.333333
1767130287.109015,302684,47663,1,SR,1,100,0.266667
1767133608.981708,304950,48027,1,SR,1,100,0.266667
1767139384.876857,308890,48656,1,SR,1,100,0.133333
1767154238.016363,319022,50327,1,SR,1,100,0.266667
1767156790.258357,320763,50608,1,SR,1,100,0.266667
1767169306.652465,329301,51999,1,SR,1,100,0.266667
1767171164.027885,330568,52219,1,SR,1,100,0.333333
1767174584.120115,332901,52586,1,SR,1,100,0.266667
1767175572.179335,333575,52686,1,SR,1,100,0.133333
1767178306.200770,335440,52969,1,SR,1,100,0.066667
1767206265.051606,354512,56126,1,SR,1,100,0.266667
1767241464.294863,378523,60094,1,SR,1,100,0.466667
1767244396.221335,380523,60392,1,SR,1,100,0.266667
1767248402.698859,383256,60831,1,SR,1,100,0.133333
1767250746.774073,384855,61098,1,SR,1,100,0.200000
1767253699.224030,386869,61420,1,SR,1,100,0.133333
1767254285.609325,387269,61504,1,SR,1,100,0.200000
1767257227.797539,389276,61853,1,SR,1,100,0.333333
1767260753.439121,391681,62218,1,SR,1,100,0.200000
1767261829.456137,392415,62353,1,SR,1,100,0.266667
1767266519.072528,395614,62865,1,SR,1,100,0.266667
1767271798.006141,399215,63480,1,SR,1,100,0.400000
1767272577.898582,399747,63547,1,SR,1,100,0.200000
1767282956.918293,406827,64720,1,SR,1,100,0.400000
1767285887.378801,408826,64985,1,SR,1,100,0.066667
1767286377.010522,409160,65053,1,SR,1,100,0.133333
1767286963.395816,409560,65122,1,SR,1,100,0.133333
1767290286.734472,411827,17,1,SR,1,100,0.466667
1767291166.312414,412427,121,1,SR,1,100,0.466667
1767301640.619734,419572,1231,1,SR,1,100,0.133333
1767303204.802507,420639,1412,1,SR,1,100,0.200000
1767303692.968265,420972,1531,1,SR,1,100,0.533333
1767306830.129589,423112,1800,1,SR,1,100,0.066667
1767307318.295347,423445,1903,1,SR,1,100,0.266667
1767308979.231693,424578,2057,1,SR,1,100,0.133333
1767312009.377702,426645,2454,1,SR,1,100,0.533333
1767316112.608799,429444,3007,1,SR,1,100,1.066667
1767318653.123087,431177,3191,1,SR,1,100,0.400000
1767321203.899117,432917,3424,1,SR,1,100,0.066667
1767321693.530838,433251,3496,1,SR,1,100,0.200000
1767322183.162559,433585,3530,1,SR,1,100,0.066667
1767322476.355206,433785,3583,1,SR,1,100,0.200000
1767324234.045126,434984,3767,1,SR,1,100,0.066667
1767328054.345319,437590,4295,1,SR,1,100,0.733333
1767329715.281665,438723,4381,1,SR,1,100,0.066667
1767330594.859607,439323,4548,1,SR,1,100,0.466667
1767331670.876622,440057,4617,1,SR,1,100,0.200000
1767332940.400784,440923,4738,1,SR,1,100,0.066667
1767334014.951836,441656,4872,1,SR,1,100,0.066667
1767335187.722425,442456,5024,1,SR,1,100,0.266667
1767335774.107719,442856,5059,1,SR,1,100,0.066667
1767336850.124734,443590,5210,1,SR,1,100,0.200000
1767338129.910639,444463,5345,1,SR,1,100,0.200000
1767342460.366038,447417,5814,1,SR,1,100,0.066667
1767349104.111423,451949,6562,1,SR,1,100,0.066667
1767349787.250291,452415,6678,1,SR,1,100,0.333333
1767355554.349661,456349,7275,1,SR,1,100,0.066667
1767358778.002817,458548,7686,1,SR,1,100,0.400000
1767360928.570884,460015,7884,1,SR,1,100,0.200000
1767362687.726767,461215,8117,1,SR,1,100,0.333333
1767370797.435389,466747,8957,1,SR,1,100,0.066667
1767371287.067109,467081,9011,1,SR,1,100,0.066667
1767371580.259757,467281,9047,1,SR,1,100,0.066667
1767372068.425514,467614,9114,1,SR,1,100,0.133333
1767374218.993581,469081,9402,1,SR,1,100,0.400000
1767375391.764170,469881,9568,1,SR,1,100,0.533333
1767377149.454090,471080,9736,1,SR,1,100,0.400000
1767379895.203231,472953,10014,1,SR,1,100,0.200000
1767381957.813504,474360,10217,1,SR,1,100,0.066667
1767383227.337666,475226,10369,1,SR,1,100,0.133333
1767383618.749850,475493,10404,1,SR,1,100,0.066667
1767383911.942497,475693,10440,1,SR,1,100,0.066667
1767384596.547328,476160,10577,1,SR,1,100,0.400000
1767386552.142285,477494,10828,1,SR,1,100,0.533333
1767388113.393131,478559,10929,1,SR,1,100,0.066667
1767389579.356367,479559,11116,1,SR,1,100,0.200000
1767391241.758677,480693,11284,1,SR,1,100,0.066667
1767391729.924434,481026,11336,1,SR,1,100,0.066667
1767392413.063302,481492,11407,1,SR,1,100,0.066667
1767393099.134096,481960,11494,1,SR,1,100,0.066667
1767393392.326744,482160,11561,1,SR,1,100,0.266667
1767395737.867921,483760,11895,1,SR,1,100,0.733333
1767398375.135782,485559,12125,1,SR,1,100,0.333333
1767399849.894798,486565,12275,1,SR,1,100,0.200000
1767402987.056123,488705,12690,1,SR,1,100,0.666667
1767404161.292675,489506,12725,1,SR,1,100,0.066667
1767404454.485322,489706,12842,1,SR,1,100,0.600000
1767405527.570410,490438,12943,1,SR,1,100,0.466667
1767407384.945830,491705,13145,1,SR,1,100,0.400000
1767408167.770198,492239,13196,1,SR,1,100,0.133333
1767408754.155493,492639,13263,1,SR,1,100,0.200000
1767410610.064949,493905,13447,1,SR,1,100,0.066667
1767410903.257596,494105,13481,1,SR,1,100,0.066667
1767411194.984281,494304,13534,1,SR,1,100,0.133333
1767411587.862428,494572,13567,1,SR,1,100,0.066667
1767412660.947516,495304,13683,1,SR,1,100,0.066667
1767416765.644577,498104,14181,1,SR,1,100,0.333333
1767417841.661592,498838,14281,1,SR,1,100,0.133333
1767418231.607813,499104,14351,1,SR,1,100,0.333333
1767422629.497521,502104,14832,1,SR,1,100,0.200000
1767425268.231345,503904,15118,1,SR,1,100,0.133333
1767428688.323575,506237,15536,1,SR,1,100,0.400000
1767435235.315386,510703,16247,1,SR,1,100,0.333333
1767438069.022321,512636,16535,1,SR,1,100,0.066667
1767476883.330919,539113,20879,1,SR,1,100,0.200000
1767489685.587858,547846,22287,1,SR,1,100,0.133333
1767502486.378834,556578,23773,1,SR,1,100,0.400000
1767506396.102784,559245,24189,1,SR,1,100,0.333333
1767507080.707615,559712,24225,1,SR,1,100,0.066667
1767513529.479890,564111,24990,1,SR,1,100,0.333333
1767518220.562245,567311,25496,1,SR,1,100,0.200000
1767533103.021016,577463,27170,1,SR,1,100,0.333333
1767533982.598957,578063,27237,1,SR,1,100,0.133333
1767535155.369546,578863,27388,1,SR,1,100,0.200000
1767537305.937613,580330,27607,1,SR,1,100,0.066667
1767537599.130260,580530,27692,1,SR,1,100,0.333333
1767538478.708202,581130,27759,1,SR,1,100,0.133333
1767542778.378373,584063,28259,1,SR,1,100,0.266667
1767544732.507366,585396,28474,1,SR,1,100,0.266667
1767548640.765353,588062,28890,1,SR,1,100,0.200000
1767558813.084247,595001,30027,1,SR,1,100,0.200000
1767560280.513446,596002,30164,1,SR,1,100,0.066667
1767560767.213241,596334,30266,1,SR,1,100,0.333333
1767567022.478368,600601,30952,1,SR,1,100,0.200000
1767573079.838459,604733,31650,1,SR,1,100,0.333333
1767574840.460305,605934,31834,1,SR,1,100,0.266667
1767577976.155667,608073,32152,1,SR,1,100,0.133333
1767578367.567851,608340,32219,1,SR,1,100,0.200000
1767583155.403780,611606,32771,1,SR,1,100,0.333333
1767584816.340126,612739,32919,1,SR,1,100,0.066667
1767586868.688656,614139,33152,1,SR,1,100,0.133333
1767589312.449370,615806,33434,1,SR,1,100,0.200000
1767589800.615128,616139,33504,1,SR,1,100,0.266667
1767590581.973533,616672,33571,1,SR,1,100,0.133333
1767590973.385717,616939,33621,1,SR,1,100,0.200000
1767591657.990548,617406,33690,1,SR,1,100,0.133333
1767593318.926894,618539,33877,1,SR,1,100,0.066667
1767595478.290741,620012,34109,1,SR,1,100,0.066667
1767595771.483388,620212,34211,1,SR,1,100,0.466667
1767596846.034440,620945,34280,1,SR,1,100,0.066667
1767598996.602507,622412,34534,1,SR,1,100,0.200000
1767599484.768265,622745,34656,1,SR,1,100,0.533333
1767601243.924148,623945,34793,1,SR,1,100,0.133333
1767602025.282552,624478,34877,1,SR,1,100,0.133333
1767602416.694736,624745,34914,1,SR,1,100,0.066667
1767609187.978923,629364,35681,1,SR,1,100,0.133333
1767609774.364217,629764,35748,1,SR,1,100,0.133333
1767615051.831867,633364,36353,1,SR,1,100,0.200000
1767623651.172209,639230,37320,1,SR,1,100,0.200000
1767624530.750150,639830,37389,1,SR,1,100,0.066667
1767635183.904985,647097,38620,1,SR,1,100,0.266667
1767636158.770537,647762,38723,1,SR,1,100,0.200000
1767648179.669072,655962,40033,1,SR,1,100,0.066667
1767673703.554972,673373,42943,1,SR,1,100,0.333333
1767674583.132914,673973,43013,1,SR,1,100,0.133333
1767675267.737745,674440,43097,1,SR,1,100,0.200000
1767679665.627453,677440,43611,1,SR,1,100,0.266667
1767682695.773461,679507,43912,1,SR,1,100,0.066667
1767682988.966109,679707,43963,1,SR,1,100,0.133333
1767683378.912329,679973,43998,1,SR,1,100,0.133333
1767683965.297624,680373,44082,1,SR,1,100,0.200000
1767688363.187331,683373,44555,1,SR,1,100,0.066667
1767697157.500784,689372,45566,1,SR,1,100,0.266667
1767712510.533753,699845,47266,1,SR,1,100,0.133333
1767714854.608968,701444,47553,1,SR,1,100,0.266667
1767717982.974513,703578,47889,1,SR,1,100,0.133333
1767721606.835632,706050,48267,1,SR,1,100,0.066667
1767721900.028279,706250,48339,1,SR,1,100,0.266667
1767722681.386684,706783,48439,1,SR,1,100,0.333333
1767742920.475119,720589,50698,1,SR,1,100,0.466667
1767746242.347812,722855,51100,1,SR,1,100,0.600000
1767748294.696342,724255,51251,1,SR,1,100,0.133333
1767749955.632688,725388,51467,1,SR,1,100,0.266667
1767752506.408719,727128,51722,1,SR,1,100,0.133333
1767754577.814771,728541,51969,1,SR,1,100,0.266667
1767757704.714353,730674,52315,1,SR,1,100,0.266667
1767758291.099648,731074,52368,1,SR,1,100,0.133333
1767765434.738496,735947,53175,1,SR,1,100,0.200000
1767766705.728622,736814,53346,1,SR,1,100,0.333333
1767771308.853183,739954,53825,1,SR,1,100,0.133333
1767771698.799403,740220,53860,1,SR,1,100,0.133333
1767774337.533228,742020,54192,1,SR,1,100,0.333333
1767776389.881758,743420,54375,1,SR,1,100,0.066667
1767779711.754451,745686,54774,1,SR,1,100,0.266667
1767785780.842247,749826,55441,1,SR,1,100,0.133333
1767786953.612836,750626,55592,1,SR,1,100,0.266667
1767787831.724814,751225,55711,1,SR,1,100,0.400000
1767789004.495403,752025,55797,1,SR,1,100,0.133333
1767794888.871832,756039,56493,1,SR,1,100,0.333333
1767796549.808178,757172,56644,1,SR,1,100,0.133333
1767797331.166583,757705,56762,1,SR,1,100,0.333333
1767798015.771415,758172,56863,1,SR,1,100,0.466667
1767800263.093055,759705,57096,1,SR,1,100,0.333333
1767802022.248938,760905,57279,1,SR,1,100,0.266667
1767804366.324152,762504,57585,1,SR,1,100,0.533333
1767805745.795557,763445,57684,1,SR,1,100,0.200000
1767807015.319720,764311,57852,1,SR,1,100,0.333333
1767808872.695140,765578,58035,1,SR,1,100,0.200000
1767810445.673692,766651,58242,1,SR,1,100,0.333333
1767816992.665503,771117,59019,1,SR,1,100,0.600000
1767818751.821386,772317,59153,1,SR,1,100,0.266667
1767819338.206681,772717,59204,1,SR,1,100,0.200000
1767823344.684205,775450,59649,1,SR,1,100,0.200000
1767823832.849962,775783,59685,1,SR,1,100,0.066667
1767824810.647440,776450,59805,1,SR,1,100,0.066667
1767826373.364250,777516,59993,1,SR,1,100,0.133333
1767832833.864231,781923,60775,1,SR,1,100,0.533333
1767837143.796144,784863,61191,1,SR,1,100,0.066667
1767837631.961902,785196,61309,1,SR,1,100,0.466667
1767841354.042558,787735,61710,1,SR,1,100,0.400000
1767845165.546971,790335,62108,1,SR,1,100,0.266667
1767846924.702854,791535,62364,1,SR,1,100,0.533333
1767848487.419664,792601,62578,1,SR,1,100,0.800000
1767851429.607878,794608,62792,1,SR,1,100,0.066667
1767854654.726997,796808,63193,1,SR,1,100,0.400000
1767858856.177631,799674,63653,1,SR,1,100,0.333333
1767860713.553051,800941,63869,1,SR,1,100,0.400000
1767864720.030575,803674,64286,1,SR,1,100,0.200000
1767865598.142553,804273,64403,1,SR,1,100,0.266667
1767867650.491083,805673,64622,1,SR,1,100,0.200000
1767868140.122804,806007,64691,1,SR,1,100,0.333333
1767868823.261672,806473,64762,1,SR,1,100,0.200000
1767872477.908019,808966,65165,1,SR,1,100,0.200000
1767874140.310329,810100,65334,1,SR,1,100,0.133333
1767875508.054028,811033,16,1,SR,1,100,0.466667
1767879426.573758,813706,445,1,SR,1,100,0.400000
1767880207.932162,814239,481,1,SR,1,100,0.133333
1767880599.344346,814506,582,1,SR,1,100,0.400000
1767882162.061156,815572,699,1,SR,1,100,0.133333
1767883041.639097,816172,833,1,SR,1,100,0.266667
1767884019.436576,816839,955,1,SR,1,100,0.333333
1767884704.041407,817306,991,1,SR,1,100,0.133333
1767885485.399812,817839,1094,1,SR,1,100,0.200000
1767885973.565569,818172,1179,1,SR,1,100,0.333333
1767887048.116621,818905,1314,1,SR,1,100,0.400000
1767888613.765357,819973,1450,1,SR,1,100,0.133333
1767892913.435528,822906,1936,1,SR,1,100,0.133333
1767894476.152338,823972,2140,1,SR,1,100,0.333333
1767895843.896037,824905,2290,1,SR,1,100,0.266667
1767897113.420199,825771,2442,1,SR,1,100,0.333333
1767898589.645177,826778,2628,1,SR,1,100,0.400000
1767903183.973959,829912,3077,1,SR,1,100,0.133333
1767904062.085937,830511,3228,1,SR,1,100,0.400000
1767905821.241820,831711,3396,1,SR,1,100,0.200000
1767911880.067874,835844,4073,1,SR,1,100,0.266667
1767913151.058000,836711,4243,1,SR,1,100,0.333333
1767914615.555272,837710,4394,1,SR,1,100,0.266667
1767916081.518508,838710,4560,1,SR,1,100,0.266667
1767917264.550840,839517,4696,1,SR,1,100,0.333333
1767918730.514076,840517,4862,1,SR,1,100,0.333333
1767920001.504201,841384,4965,1,SR,1,100,0.066667
1767926265.565108,845657,5747,1,SR,1,100,0.533333
1767929782.410911,848056,6084,1,SR,1,100,0.200000
1767932322.925199,849789,6351,1,SR,1,100,0.133333
1767935449.824781,851922,6720,1,SR,1,100,0.266667
1767938479.970790,853989,7104,1,SR,1,100,0.466667
1767939369.810474,854596,7140,1,SR,1,100,0.066667
1767941617.132115,856129,7405,1,SR,1,100,0.133333
1767942496.710056,856729,7493,1,SR,1,100,0.066667
1767943766.234219,857595,7644,1,SR,1,100,0.133333
1767951291.023509,862728,8496,1,SR,1,100,0.133333
1767951680.969729,862994,8531,1,SR,1,100,0.066667
1767953050.179392,863928,8701,1,SR,1,100,0.200000
1767955101.061959,865327,8931,1,SR,1,100,0.266667
1767955787.132753,865795,9000,1,SR,1,100,0.133333
1767956567.025195,866327,9172,1,SR,1,100,0.600000
1767959107.539482,868060,9388,1,SR,1,100,0.266667
1767959890.363850,868594,9523,1,SR,1,100,0.533333
1767961277.165071,869540,9659,1,SR,1,100,0.466667
1767962743.128308,870540,9793,1,SR,1,100,0.333333
1767965197.150764,872214,10077,1,SR,1,100,0.400000
1767966956.306648,873414,10262,1,SR,1,100,0.266667
1767971450.949929,876480,10797,1,SR,1,100,0.400000
1767972427.281444,877146,10847,1,SR,1,100,0.066667
1767973111.886275,877613,10948,1,SR,1,100,0.266667
1767973893.244680,878146,11018,1,SR,1,100,0.133333
1767974479.629974,878546,11118,1,SR,1,100,0.333333
1767975164.234805,879013,11205,1,SR,1,100,0.333333
1767975848.839637,879480,11257,1,SR,1,100,0.200000
1767976726.951615,880079,11375,1,SR,1,100,0.333333
1767978389.353924,881213,11526,1,SR,1,100,0.066667
1767978877.519682,881546,11597,1,SR,1,100,0.133333
1767982102.638801,883746,11965,1,SR,1,100,0.200000
1767982697.819875,884152,12018,1,SR,1,100,0.066667
1767985922.938994,886352,12402,1,SR,1,100,0.266667
1767988278.741914,887959,12688,1,SR,1,100,0.333333
1767989948.474040,889098,12858,1,SR,1,100,0.333333
1767992002.288533,890499,13045,1,SR,1,100,0.066667
1767993468.251769,891499,13213,1,SR,1,100,0.066667
1767993761.444416,891699,13266,1,SR,1,100,0.133333
1767994347.829710,892099,13320,1,SR,1,100,0.133333
1767994932.749042,892498,13389,1,SR,1,100,0.066667
1767999135.665639,895365,13902,1,SR,1,100,0.400000
1768000405.189801,896231,14037,1,SR,1,100,0.333333
1768001089.794632,896698,14123,1,SR,1,100,0.333333
1768001969.372574,897298,14192,1,SR,1,100,0.200000
1768002652.511442,897764,14276,1,SR,1,100,0.200000
1768003337.116273,898231,14362,1,SR,1,100,0.266667
1768004118.474678,898764,14429,1,SR,1,100,0.133333
1768005096.272156,899431,14612,1,SR,1,100,0.600000
1768006365.796319,900297,14732,1,SR,1,100,0.400000
1768013030.065189,904843,15430,1,SR,1,100,0.133333
1768013616.450483,905243,15482,1,SR,1,100,0.066667
1768014496.028425,905843,15681,1,SR,1,100,0.600000
1768015963.457624,906844,15770,1,SR,1,100,0.133333
1768016549.842918,907244,15839,1,SR,1,100,0.200000
1768017232.981786,907710,15956,1,SR,1,100,0.400000
1768018015.806154,908244,16007,1,SR,1,100,0.200000
1768018698.945022,908710,16191,1,SR,1,100,0.866667
1768020359.881369,909843,16242,1,SR,1,100,0.066667
1768020848.047126,910176,16361,1,SR,1,100,0.400000
1768021630.871494,910710,16395,1,SR,1,100,0.066667
1768028666.029063,915509,17246,1,SR,1,100,0.400000
1768032877.741440,918382,17766,1,SR,1,100,0.733333
1768034343.704676,919382,17851,1,SR,1,100,0.200000
1768038350.182200,922115,18305,1,SR,1,100,0.266667
1768038936.567494,922515,18338,1,SR,1,100,0.066667
1768040011.118546,923248,18508,1,SR,1,100,0.266667
1768040988.916024,923915,18660,1,SR,1,100,0.533333
1768042161.686613,924715,18826,1,SR,1,100,0.733333
1768045973.191026,927315,19196,1,SR,1,100,0.400000
1768052042.278823,931455,19848,1,SR,1,100,0.266667
1768052822.171265,931987,19933,1,SR,1,100,0.200000
1768053311.802985,932321,19967,1,SR,1,100,0.066667
1768053604.995633,932521,20003,1,SR,1,100,0.133333
1768054191.380927,932921,20070,1,SR,1,100,0.066667
1768054874.519795,933387,20188,1,SR,1,100,0.333333
1768056145.509920,934254,20322,1,SR,1,100,0.333333
1768062311.351291,938460,21004,1,SR,1,100,0.266667
1768065145.058226,940393,21287,1,SR,1,100,0.066667
1768065731.443520,940793,21354,1,SR,1,100,0.066667
1768066416.048351,941260,21507,1,SR,1,100,0.466667
1768068078.450661,942394,21673,1,SR,1,100,0.333333
1768072768.067052,945593,22252,1,SR,1,100,0.666667
1768089585.597295,957065,24036,1,SR,1,100,0.133333
1768100051.108836,964204,25270,1,SR,1,100,0.533333
1768106804.801464,968811,25966,1,SR,1,100,0.200000
1768108953.903568,970277,26183,1,SR,1,100,0.066667
1768112579.230650,972750,26598,1,SR,1,100,0.133333
1768112970.642834,973017,26666,1,SR,1,100,0.200000
1768115412.937585,974683,26946,1,SR,1,100,0.266667
1768116292.515527,975283,27098,1,SR,1,100,0.600000
1768121276.790529,978683,27579,1,SR,1,100,0.133333
1768121666.736750,978949,27646,1,SR,1,100,0.333333
1768123524.112170,980216,27847,1,SR,1,100,0.266667
1768124598.663221,980949,27933,1,SR,1,100,0.066667
1768127139.177509,982682,28255,1,SR,1,100,0.200000
1768128215.194524,983416,28354,1,SR,1,100,0.133333
1768130657.489275,985082,28640,1,SR,1,100,0.133333
1768135348.571630,988282,29196,1,SR,1,100,0.266667
1768136324.903146,988948,29318,1,SR,1,100,0.333333
1768137204.481087,989548,29455,1,SR,1,100,0.533333
1768138408.036904,990369,29508,1,SR,1,100,0.066667
1768143390.845942,993768,30135,1,SR,1,100,0.400000
1768145941.621973,995508,30372,1,SR,1,100,0.066667
1768147895.750967,996841,30597,1,SR,1,100,0.133333
1768148678.575335,997375,30716,1,SR,1,100,0.266667
1768150925.896975,998908,30956,1,SR,1,100,0.133333
1768152781.806432,1000174,31161,1,SR,1,100,0.066667
1768153074.999079,1000374,31196,1,SR,1,100,0.066667
1768157472.888787,1003374,31703,1,SR,1,100,0.133333
1768160892.981016,1005707,32111,1,SR,1,100,0.200000
1768161772.558958,1006307,32215,1,SR,1,100,0.266667
1768164704.485430,1008307,32557,1,SR,1,100,0.266667
1768165680.816945,1008973,32662,1,SR,1,100,0.266667
1768166863.849276,1009780,32782,1,SR,1,100,0.133333
1768167645.207681,1010313,32885,1,SR,1,100,0.266667
1768168817.978270,1011113,33005,1,SR,1,100,0.200000
1768169990.748858,1011913,33128,1,SR,1,100,0.066667
1768170577.134153,1012313,33248,1,SR,1,100,0.333333
1768171651.685205,1013046,33352,1,SR,1,100,0.266667
1768173019.428904,1013979,33473,1,SR,1,100,0.066667
1768173704.033735,1014446,33593,1,SR,1,100,0.266667
1768175266.750544,1015512,33781,1,SR,1,100,0.333333
1768176635.960207,1016446,33901,1,SR,1,100,0.133333
1768177025.906427,1016712,33955,1,SR,1,100,0.133333
1768178686.842774,1017845,34145,1,SR,1,100,0.066667
1768179566.420715,1018445,34283,1,SR,1,100,0.333333
1768180642.437730,1019179,34402,1,SR,1,100,0.266667
1768182303.374077,1020312,34556,1,SR,1,100,0.066667
1768184452.476181,1021778,34791,1,SR,1,100,0.066667
1768186613.305990,1023252,35046,1,SR,1,100,0.066667
1768187003.252211,1023518,35114,1,SR,1,100,0.200000
