LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1766787845.346034,119746.000,17462,2,EA,1,100,0.041480
1766787845.413034,119813.000,17479,1,EA,1,100,0.041288
1766787845.479534,119879.500,17496,2,EA,1,100,0.040954
1766787845.546034,119946.000,17496,2,EA,1,100,0.040082
1766787845.613034,120013.000,17512,1,EA,1,100,0.040213
1766787845.679534,120079.500,17528,2,EA,1,100,0.041145
1766787845.746034,120146.000,17528,2,EA,1,100,0.042192
1766787845.813034,120213.000,17546,1,EA,1,100,0.044301
1766787845.879534,120279.500,17565,2,EA,1,100,0.043878
1766787845.946034,120346.000,17565,2,EA,1,100,0.041295
1766787846.013034,120413.000,17581,1,EA,1,100,0.040402
1766787846.079534,120479.500,17598,2,EA,1,100,0.040468
1766787846.146034,120546.000,17598,2,EA,1,100,0.040136
1766787846.213034,120613.000,17613,2,EA,1,100,0.040134
1766787846.280034,120680.000,17613,2,EA,1,100,0.041292
1766787846.346034,120746.000,17630,1,EA,1,100,0.042548
1766787846.413034,120813.000,17647,2,EA,1,100,0.041471
1766787846.480034,120880.000,17647,2,EA,1,100,0.040775
1766787846.546034,120946.000,17664,1,EA,1,100,0.040419
1766787846.613034,121013.000,17678,2,EA,1,100,0.040471
1766787846.680034,121080.000,17678,2,EA,1,100,0.040407
1766787846.746034,121146.000,17696,1,EA,1,100,0.040425
1766787846.813034,121213.000,17716,2,EA,1,100,0.041214
1766787846.880034,121280.000,17716,2,EA,1,100,0.041263
1766787846.946034,121346.000,17733,1,EA,1,100,0.040668
1766787847.013034,121413.000,17748,2,EA,1,100,0.041837
1766787847.080034,121480.000,17748,2,EA,1,100,0.041815
1766787847.146034,121546.000,17767,1,EA,1,100,0.040978
1766787847.213034,121613.000,17783,2,EA,1,100,0.040857
1766787847.280034,121680.000,17783,2,EA,1,100,0.040958
1766787847.346034,121746.000,17800,1,EA,1,100,0.041338
1766787847.413034,121813.000,17815,2,EA,1,100,0.041635
1766787847.480034,121880.000,17815,2,EA,1,100,0.041480
1766787847.546034,121946.000,17834,1,EA,1,100,0.040773
1766787847.612534,122012.500,17850,2,EA,1,100,0.040443
1766787847.679034,122079.000,17850,2,EA,1,100,0.040205
1766787847.746034,122146.000,17868,1,EA,1,100,0.041163
1766787847.812534,122212.500,17882,2,EA,1,100,0.043918
1766787847.879034,122279.000,17882,2,EA,1,100,0.045870
1766787847.946034,122346.000,17899,1,EA,1,100,0.043784
1766787848.012534,122412.500,17916,2,EA,1,100,0.042562
1766787848.079034,122479.000,17916,2,EA,1,100,0.042755
1766787848.146034,122546.000,17933,1,EA,1,100,0.041689
1766787848.212534,122612.500,17950,2,EA,1,100,0.041860
1766787848.279034,122679.000,17950,2,EA,1,100,0.041818
1766787848.346034,122746.000,17967,2,EA,1,100,0.039859
1766787848.413034,122813.000,17967,2,EA,1,100,0.041029
1766787848.479034,122879.000,17983,1,EA,1,100,0.036900
1766787848.546034,122946.000,18000,2,EA,1,100,0.034422
1766787848.613034,123013.000,18000,2,EA,1,100,0.034221
1766787848.679534,123079.500,18021,2,EA,1,100,0.033940
1766787848.746034,123146.000,18021,2,EA,1,100,0.032760
1766787848.812534,123212.500,18037,2,EA,1,100,0.032612
1766787848.879034,123279.000,18037,2,EA,1,100,0.032728
1766787848.946034,123346.000,18054,1,EA,1,100,0.033435
1766787849.012534,123412.500,18069,2,EA,1,100,0.037364
1766787849.079034,123479.000,18069,2,EA,1,100,0.037676
1766787849.146034,123546.000,18088,1,EA,1,100,0.036458
1766787849.212534,123612.500,18104,2,EA,1,100,0.038819
1766787849.279034,123679.000,18104,2,EA,1,100,0.039575
1766787849.346034,123746.000,18121,1,EA,1,100,0.040139
1766787849.412534,123812.500,18136,2,EA,1,100,0.040287
1766787849.479034,123879.000,18136,2,EA,1,100,0.040115
1766787849.546034,123946.000,18153,1,EA,1,100,0.039310
1766787849.612534,124012.500,18169,2,EA,1,100,0.034121
1766787849.679034,124079.000,18169,2,EA,1,100,0.034139
1766787849.746034,124146.000,18187,1,EA,1,100,0.039819
1766787849.812534,124212.500,18201,2,EA,1,100,0.041411
1766787849.879034,124279.000,18201,2,EA,1,100,0.042035
1766787849.946034,124346.000,18220,1,EA,1,100,0.041047
1766787850.012534,124412.500,18237,2,EA,1,100,0.040235
1766787850.079034,124479.000,18237,2,EA,1,100,0.040088
1766787850.146034,124546.000,18254,1,EA,1,100,0.039924
1766787850.212534,124612.500,18269,2,EA,1,100,0.040243
1766787850.279034,124679.000,18269,2,EA,1,100,0.041025
1766787850.345534,124745.500,18288,2,EA,1,100,0.041504
1766787850.412034,124812.000,18288,2,EA,1,100,0.041161
1766787850.479034,124879.000,18304,1,EA,1,100,0.040962
1766787850.545534,124945.500,18321,2,EA,1,100,0.040735
1766787850.612034,125012.000,18321,2,EA,1,100,0.040489
1766787850.679034,125079.000,18337,1,EA,1,100,0.040667
1766787850.745534,125145.500,18353,2,EA,1,100,0.040896
1766787850.812034,125212.000,18353,2,EA,1,100,0.040767
1766787850.879034,125279.000,18369,1,EA,1,100,0.042243
1766787850.945534,125345.500,18388,2,EA,1,100,0.042775
1766787851.012034,125412.000,18388,2,EA,1,100,0.041494
1766787851.079034,125479.000,18405,1,EA,1,100,0.041143
1766787851.145534,125545.500,18420,2,EA,1,100,0.041587
1766787851.212034,125612.000,18420,2,EA,1,100,0.041484
1766787851.279034,125679.000,18436,1,EA,1,100,0.041835
1766787851.345534,125745.500,18454,2,EA,1,100,0.042806
1766787851.412034,125812.000,18454,2,EA,1,100,0.043135
1766787851.479034,125879.000,18472,1,EA,1,100,0.042762
1766787851.545534,125945.500,18489,2,EA,1,100,0.042592
1766787851.612034,126012.000,18489,2,EA,1,100,0.042197
1766787851.679034,126079.000,18505,1,EA,1,100,0.041661
1766787851.745534,126145.500,18525,2,EA,1,100,0.041223
1766787851.812034,126212.000,18525,2,EA,1,100,0.041235
1766787851.879034,126279.000,18541,1,EA,1,100,0.041366
1766787851.945534,126345.500,18557,2,EA,1,100,0.041305
1766787852.012034,126412.000,18557,2,EA,1,100,0.041234
1766787852.079034,126479.000,18573,1,EA,1,100,0.041211
1766787852.145534,126545.500,18590,2,EA,1,100,0.041260
1766787852.212034,126612.000,18590,2,EA,1,100,0.041213
1766787852.279034,126679.000,18606,1,EA,1,100,0.041356
1766787852.345534,126745.500,18623,2,EA,1,100,0.041191
1766787852.412034,126812.000,18623,2,EA,1,100,0.041126
1766787852.479034,126879.000,18638,2,EA,1,100,0.041198
1766787852.546034,126946.000,18638,2,EA,1,100,0.041125
1766787852.612034,127012.000,18655,1,EA,1,100,0.041239
1766787852.679034,127079.000,18672,2,EA,1,100,0.041162
1766787852.746034,127146.000,18672,2,EA,1,100,0.041159
1766787852.812034,127212.000,18689,1,EA,1,100,0.041222
1766787852.879034,127279.000,18703,2,EA,1,100,0.041256
1766787852.946034,127346.000,18703,2,EA,1,100,0.041115
1766787853.012034,127412.000,18720,1,EA,1,100,0.041095
1766787853.079034,127479.000,18737,2,EA,1,100,0.041076
1766787853.146034,127546.000,18737,2,EA,1,100,0.040969
1766787853.212034,127612.000,18754,1,EA,1,100,0.042804
1766787853.279034,127679.000,18768,2,EA,1,100,0.039266
1766787853.346034,127746.000,18768,2,EA,1,100,0.039952
1766787853.412034,127812.000,18788,1,EA,1,100,0.034923
1766787853.479034,127879.000,18804,2,EA,1,100,0.033167
1766787853.546034,127946.000,18804,2,EA,1,100,0.033486
1766787853.612034,128012.000,18821,1,EA,1,100,0.032867
1766787853.678534,128078.500,18836,2,EA,1,100,0.032685
1766787853.745034,128145.000,18836,2,EA,1,100,0.032388
1766787853.812034,128212.000,18854,2,EA,1,100,0.032765
1766787853.879034,128279.000,18854,2,EA,1,100,0.033195
1766787853.945034,128345.000,18870,1,EA,1,100,0.033273
1766787854.012034,128412.000,18888,2,EA,1,100,0.040256
1766787854.079034,128479.000,18888,2,EA,1,100,0.045349
1766787854.146034,128546.000,18904,1,EA,1,100,0.034890
1766787854.212534,128612.500,18920,2,EA,1,100,0.035016
1766787854.279034,128679.000,18920,2,EA,1,100,0.047647
1766787854.345534,128745.500,18936,2,EA,1,100,0.047486
1766787854.412034,128812.000,18936,2,EA,1,100,0.036219
1766787854.479034,128879.000,18953,1,EA,1,100,0.032612
1766787854.545534,128945.500,18969,2,EA,1,100,0.034819
1766787854.612034,129012.000,18969,2,EA,1,100,0.048233
1766787854.679034,129079.000,18988,1,EA,1,100,0.041917
1766787854.745534,129145.500,19003,2,EA,1,100,0.033596
1766787854.812034,129212.000,19003,2,EA,1,100,0.032611
1766787854.879034,129279.000,19020,1,EA,1,100,0.033042
1766787854.945534,129345.500,19036,2,EA,1,100,0.032890
1766787855.012034,129412.000,19036,2,EA,1,100,0.032532
1766787855.079034,129479.000,19054,1,EA,1,100,0.031639
1766787855.145534,129545.500,19068,2,EA,1,100,0.031068
1766787855.212034,129612.000,19068,2,EA,1,100,0.032222
1766787855.279034,129679.000,19085,1,EA,1,100,0.033349
1766787855.345534,129745.500,19104,2,EA,1,100,0.033745
1766787855.412034,129812.000,19104,2,EA,1,100,0.033563
1766787855.479034,129879.000,19121,1,EA,1,100,0.037841
1766787855.545534,129945.500,19135,2,EA,1,100,0.048554
1766787855.612034,130012.000,19135,2,EA,1,100,0.049169
1766787855.679034,130079.000,19152,1,EA,1,100,0.047828
1766787855.745534,130145.500,19169,2,EA,1,100,0.046374
1766787855.812034,130212.000,19169,2,EA,1,100,0.046321
1766787855.879034,130279.000,19186,1,EA,1,100,0.046712
1766787855.945534,130345.500,19200,2,EA,1,100,0.047103
1766787856.012034,130412.000,19200,2,EA,1,100,0.047362
1766787856.079034,130479.000,19220,1,EA,1,100,0.047751
1766787856.145534,130545.500,19236,2,EA,1,100,0.048013
1766787856.212034,130612.000,19236,2,EA,1,100,0.047904
1766787856.279034,130679.000,19253,1,EA,1,100,0.047703
1766787856.345534,130745.500,19269,2,EA,1,100,0.047693
1766787856.412034,130812.000,19269,2,EA,1,100,0.047708
1766787856.479034,130879.000,19285,1,EA,1,100,0.047726
1766787856.545534,130945.500,19303,2,EA,1,100,0.047771
1766787856.612034,131012.000,19303,2,EA,1,100,0.047732
1766787856.678534,131078.500,19321,2,EA,1,100,0.047614
1766787856.745034,131145.000,19321,2,EA,1,100,0.047657
1766787856.812034,131212.000,19339,1,EA,1,100,0.047746
1766787856.878534,131278.500,19354,2,EA,1,100,0.047741
1766787856.945034,131345.000,19354,2,EA,1,100,0.047760
1766787857.012034,131412.000,19370,1,EA,1,100,0.047819
1766787857.078534,131478.500,19388,2,EA,1,100,0.047893
1766787857.145034,131545.000,19388,2,EA,1,100,0.048050
1766787857.212034,131612.000,19404,1,EA,1,100,0.048165
1766787857.278534,131678.500,19419,2,EA,1,100,0.048310
1766787857.345034,131745.000,19419,2,EA,1,100,0.048411
1766787857.412034,131812.000,19436,1,EA,1,100,0.048427
1766787857.478534,131878.500,19453,2,EA,1,100,0.048441
1766787857.545034,131945.000,19453,2,EA,1,100,0.048431
1766787857.612034,132012.000,19469,1,EA,1,100,0.048404
1766787857.678534,132078.500,19485,2,EA,1,100,0.048426
1766787857.745034,132145.000,19485,2,EA,1,100,0.048467
1766787857.812034,132212.000,19501,1,EA,1,100,0.048499
1766787857.878534,132278.500,19518,2,EA,1,100,0.048524
1766787857.945034,132345.000,19518,2,EA,1,100,0.048551
1766787858.012034,132412.000,19534,1,EA,1,100,0.048629
1766787858.078534,132478.500,19550,2,EA,1,100,0.048774
1766787858.145034,132545.000,19550,2,EA,1,100,0.048827
1766787858.212034,132612.000,19566,1,EA,1,100,0.048547
1766787858.278534,132678.500,19583,2,EA,1,100,0.048050
1766787858.345034,132745.000,19583,2,EA,1,100,0.047880
1766787858.412034,132812.000,19600,1,EA,1,100,0.047707
1766787858.478534,132878.500,19616,2,EA,1,100,0.047628
1766787858.545034,132945.000,19616,2,EA,1,100,0.047614
1766787858.612034,133012.000,19631,1,EA,1,100,0.047763
1766787858.678534,133078.500,19649,2,EA,1,100,0.047849
1766787858.745034,133145.000,19649,2,EA,1,100,0.047639
1766787858.812034,133212.000,19665,1,EA,1,100,0.047640
1766787858.878534,133278.500,19681,2,EA,1,100,0.048099
1766787858.945034,133345.000,19681,2,EA,1,100,0.047817
1766787859.011534,133411.500,19697,2,EA,1,100,0.047759
1766787859.078034,133478.000,19697,2,EA,1,100,0.047767
1766787859.145034,133545.000,19714,1,EA,1,100,0.047774
1766787859.211534,133611.500,19730,2,EA,1,100,0.047831
1766787859.278034,133678.000,19730,2,EA,1,100,0.047811
1766787859.345034,133745.000,19747,1,EA,1,100,0.047819
1766787859.411534,133811.500,19762,2,EA,1,100,0.047858
1766787859.478034,133878.000,19762,2,EA,1,100,0.047890
1766787859.545034,133945.000,19779,1,EA,1,100,0.047935
1766787859.611534,134011.500,19795,2,EA,1,100,0.047980
1766787859.678034,134078.000,19795,2,EA,1,100,0.048245
1766787859.745034,134145.000,19813,1,EA,1,100,0.048516
1766787859.811534,134211.500,19827,2,EA,1,100,0.048683
1766787859.878034,134278.000,19827,2,EA,1,100,0.049176
1766787859.945034,134345.000,19846,1,EA,1,100,0.050086
1766787860.011534,134411.500,19865,2,EA,1,100,0.037400
1766787860.078034,134478.000,19865,2,EA,1,100,0.032716
1766787860.145034,134545.000,19882,1,EA,1,100,0.032879
1766787860.211534,134611.500,19896,2,EA,1,100,0.038375
1766787860.278034,134678.000,19896,2,EA,1,100,0.052251
1766787860.345034,134745.000,19913,1,EA,1,100,0.052665
1766787860.411534,134811.500,19930,2,EA,1,100,0.055663
1766787860.478034,134878.000,19930,2,EA,1,100,0.055399
1766787860.545034,134945.000,19947,1,EA,1,100,0.055061
1766787860.611534,135011.500,19963,2,EA,1,100,0.048629
1766787860.678034,135078.000,19963,2,EA,1,100,0.034699
1766787860.745034,135145.000,19983,1,EA,1,100,0.033551
1766787860.811534,135211.500,19999,2,EA,1,100,0.033399
1766787860.878034,135278.000,19999,2,EA,1,100,0.033624
1766787860.945034,135345.000,20016,1,EA,1,100,0.033666
1766787861.011534,135411.500,20032,2,EA,1,100,0.033630
1766787861.078034,135478.000,20032,2,EA,1,100,0.033544
1766787861.145034,135545.000,20048,1,EA,1,100,0.033564
1766787861.211534,135611.500,20064,2,EA,1,100,0.033501
1766787861.278034,135678.000,20064,2,EA,1,100,0.033592
1766787861.344534,135744.500,20082,2,EA,1,100,0.033586
1766787861.411034,135811.000,20082,2,EA,1,100,0.033499
1766787861.478034,135878.000,20098,1,EA,1,100,0.033445
1766787861.544534,135944.500,20113,2,EA,1,100,0.033537
1766787861.611034,136011.000,20113,2,EA,1,100,0.033370
1766787861.678034,136078.000,20129,1,EA,1,100,0.032832
1766787861.744534,136144.500,20149,2,EA,1,100,0.032458
1766787861.811034,136211.000,20149,2,EA,1,100,0.032360
1766787861.878034,136278.000,20165,1,EA,1,100,0.032458
1766787861.944534,136344.500,20180,2,EA,1,100,0.039183
1766787862.011034,136411.000,20180,2,EA,1,100,0.038917
1766787862.078034,136478.000,20197,1,EA,1,100,0.032540
1766787862.144534,136544.500,20214,2,EA,1,100,0.033364
1766787862.211034,136611.000,20214,2,EA,1,100,0.045795
1766787862.278034,136678.000,20232,1,EA,1,100,0.056524
1766787862.344534,136744.500,20248,2,EA,1,100,0.056145
1766787862.411034,136811.000,20248,2,EA,1,100,0.055581
1766787862.478034,136878.000,20264,1,EA,1,100,0.055553
1766787862.544534,136944.500,20283,2,EA,1,100,0.055520
1766787862.611034,137011.000,20283,2,EA,1,100,0.055426
1766787862.678034,137078.000,20299,1,EA,1,100,0.055263
1766787862.744534,137144.500,20315,2,EA,1,100,0.055187
1766787862.811034,137211.000,20315,2,EA,1,100,0.055150
1766787862.878034,137278.000,20333,1,EA,1,100,0.055158
1766787862.944534,137344.500,20350,2,EA,1,100,0.055150
1766787863.011034,137411.000,20350,2,EA,1,100,0.055199
1766787863.078034,137478.000,20367,1,EA,1,100,0.045710
1766787863.144534,137544.500,20383,2,EA,1,100,0.032380
1766787863.211034,137611.000,20383,2,EA,1,100,0.034181
1766787863.278034,137678.000,20400,1,EA,1,100,0.035152
1766787863.344534,137744.500,20418,2,EA,1,100,0.032678
1766787863.411034,137811.000,20418,2,EA,1,100,0.032683
1766787863.478034,137878.000,20434,2,EA,1,100,0.044056
1766787863.545034,137945.000,20434,2,EA,1,100,0.049973
1766787863.611034,138011.000,20451,1,EA,1,100,0.034667
1766787863.677534,138077.500,20466,2,EA,1,100,0.032423
1766787863.744034,138144.000,20466,2,EA,1,100,0.033075
1766787863.811034,138211.000,20483,1,EA,1,100,0.033297
1766787863.877534,138277.500,20499,2,EA,1,100,0.033197
1766787863.944034,138344.000,20499,2,EA,1,100,0.033108
1766787864.011034,138411.000,20516,1,EA,1,100,0.033174
1766787864.077534,138477.500,20531,2,EA,1,100,0.033155
1766787864.144034,138544.000,20531,2,EA,1,100,0.032962
1766787864.211034,138611.000,20548,1,EA,1,100,0.033027
1766787864.277534,138677.500,20564,2,EA,1,100,0.032958
1766787864.344034,138744.000,20564,2,EA,1,100,0.033046
1766787864.411034,138811.000,20582,1,EA,1,100,0.033103
1766787864.477534,138877.500,20598,2,EA,1,100,0.033193
1766787864.544034,138944.000,20598,2,EA,1,100,0.033352
1766787864.611034,139011.000,20615,1,EA,1,100,0.033335
1766787864.677534,139077.500,20632,2,EA,1,100,0.033375
1766787864.744034,139144.000,20632,2,EA,1,100,0.033442
1766787864.811034,139211.000,20649,1,EA,1,100,0.033478
1766787864.877534,139277.500,20663,2,EA,1,100,0.033469
1766787864.944034,139344.000,20663,2,EA,1,100,0.033467
1766787865.011034,139411.000,20680,1,EA,1,100,0.033525
1766787865.077534,139477.500,20697,2,EA,1,100,0.033566
1766787865.144034,139544.000,20697,2,EA,1,100,0.033632
1766787865.211034,139611.000,20714,1,EA,1,100,0.033782
1766787865.277534,139677.500,20729,2,EA,1,100,0.033787
1766787865.344034,139744.000,20729,2,EA,1,100,0.033775
1766787865.411034,139811.000,20746,1,EA,1,100,0.033790
1766787865.477534,139877.500,20762,2,EA,1,100,0.033786
1766787865.544034,139944.000,20762,2,EA,1,100,0.033786
1766787865.611034,140011.000,20779,1,EA,1,100,0.033881
1766787865.677534,140077.500,20795,2,EA,1,100,0.033946
1766787865.744034,140144.000,20795,2,EA,1,100,0.033913
1766787865.811034,140211.000,20811,2,EA,1,100,0.034149
1766787865.878034,140278.000,20811,2,EA,1,100,0.040407
1766787865.944034,140344.000,20827,1,EA,1,100,0.055580
1766787866.011034,140411.000,20845,2,EA,1,100,0.057654
1766787866.078034,140478.000,20845,2,EA,1,100,0.051888
1766787866.144034,140544.000,20863,1,EA,1,100,0.050836
1766787866.211034,140611.000,20878,2,EA,1,100,0.057848
1766787866.278034,140678.000,20878,2,EA,1,100,0.057888
1766787866.344034,140744.000,20896,1,EA,1,100,0.057441
1766787866.411034,140811.000,20916,2,EA,1,100,0.057359
1766787866.478034,140878.000,20916,2,EA,1,100,0.057476
1766787866.544034,140944.000,20932,1,EA,1,100,0.057505
1766787866.611034,141011.000,20947,2,EA,1,100,0.057495
1766787866.678034,141078.000,20947,2,EA,1,100,0.045467
1766787866.744034,141144.000,20964,1,EA,1,100,0.032552
1766787866.811034,141211.000,20983,2,EA,1,100,0.031824
1766787866.878034,141278.000,20983,2,EA,1,100,0.032785
1766787866.944034,141344.000,21001,1,EA,1,100,0.037680
1766787867.010534,141410.500,21017,2,EA,1,100,0.044700
1766787867.077034,141477.000,21017,2,EA,1,100,0.035782
1766787867.144034,141544.000,21033,1,EA,1,100,0.050049
1766787867.210534,141610.500,21050,2,EA,1,100,0.059530
1766787867.277034,141677.000,21050,2,EA,1,100,0.041139
1766787867.344034,141744.000,21066,1,EA,1,100,0.033879
1766787867.410534,141810.500,21082,2,EA,1,100,0.045310
1766787867.477034,141877.000,21082,2,EA,1,100,0.044150
1766787867.544034,141944.000,21098,1,EA,1,100,0.032653
1766787867.610534,142010.500,21117,2,EA,1,100,0.032300
1766787867.677034,142077.000,21117,2,EA,1,100,0.033381
1766787867.744034,142144.000,21134,1,EA,1,100,0.037330
1766787867.810534,142210.500,21150,2,EA,1,100,0.055751
1766787867.877034,142277.000,21150,2,EA,1,100,0.062023
1766787867.944034,142344.000,21165,1,EA,1,100,0.060536
1766787868.010534,142410.500,21185,2,EA,1,100,0.059107
1766787868.077034,142477.000,21185,2,EA,1,100,0.057865
1766787868.144034,142544.000,21201,2,EA,1,100,0.057256
1766787868.211034,142611.000,21201,2,EA,1,100,0.057702
1766787868.277034,142677.000,21218,1,EA,1,100,0.057900
1766787868.344034,142744.000,21233,2,EA,1,100,0.051107
1766787868.411034,142811.000,21233,2,EA,1,100,0.035464
1766787868.477034,142877.000,21250,1,EA,1,100,0.032092
1766787868.544034,142944.000,21266,2,EA,1,100,0.031554
1766787868.611034,143011.000,21266,2,EA,1,100,0.037825
1766787868.677034,143077.000,21283,1,EA,1,100,0.057045
1766787868.744034,143144.000,21298,2,EA,1,100,0.060470
1766787868.811034,143211.000,21298,2,EA,1,100,0.058956
1766787868.877034,143277.000,21315,1,EA,1,100,0.058531
1766787868.944034,143344.000,21333,2,EA,1,100,0.058982
1766787869.011034,143411.000,21333,2,EA,1,100,0.059999
1766787869.077034,143477.000,21351,1,EA,1,100,0.060228
1766787869.144034,143544.000,21365,2,EA,1,100,0.060051
1766787869.211034,143611.000,21365,2,EA,1,100,0.060005
1766787869.277034,143677.000,21382,1,EA,1,100,0.059953
1766787869.344034,143744.000,21399,2,EA,1,100,0.059228
1766787869.411034,143811.000,21399,2,EA,1,100,0.059710
1766787869.477034,143877.000,21416,1,EA,1,100,0.059226
1766787869.544034,143944.000,21430,2,EA,1,100,0.058377
1766787869.611034,144011.000,21430,2,EA,1,100,0.058203
1766787869.677034,144077.000,21447,1,EA,1,100,0.058064
1766787869.744034,144144.000,21466,2,EA,1,100,0.057926
1766787869.811034,144211.000,21466,2,EA,1,100,0.058300
1766787869.877034,144277.000,21483,1,EA,1,100,0.059313
1766787869.944034,144344.000,21500,2,EA,1,100,0.059625
1766787870.011034,144411.000,21500,2,EA,1,100,0.059683
1766787870.077534,144477.500,21517,2,EA,1,100,0.059595
1766787870.144034,144544.000,21517,2,EA,1,100,0.059554
1766787870.211034,144611.000,21533,1,EA,1,100,0.059645
1766787870.277534,144677.500,21552,2,EA,1,100,0.059693
1766787870.344034,144744.000,21552,2,EA,1,100,0.059695
1766787870.410034,144810.000,21569,1,EA,1,100,0.059583
1766787870.477034,144877.000,21584,2,EA,1,100,0.059470
1766787870.544034,144944.000,21584,2,EA,1,100,0.059365
1766787870.610034,145010.000,21600,1,EA,1,100,0.059285
1766787870.677034,145077.000,21618,2,EA,1,100,0.058174
1766787870.744034,145144.000,21618,2,EA,1,100,0.057260
1766787870.810034,145210.000,21634,1,EA,1,100,0.057172
1766787870.877034,145277.000,21651,2,EA,1,100,0.058110
1766787870.944034,145344.000,21651,2,EA,1,100,0.058824
1766787871.010034,145410.000,21667,1,EA,1,100,0.058876
1766787871.077034,145477.000,21685,2,EA,1,100,0.058841
1766787871.144034,145544.000,21685,2,EA,1,100,0.058813
1766787871.210034,145610.000,21701,1,EA,1,100,0.058724
1766787871.277034,145677.000,21716,2,EA,1,100,0.058701
1766787871.344034,145744.000,21716,2,EA,1,100,0.058822
1766787871.410034,145810.000,21733,1,EA,1,100,0.058936
1766787871.477034,145877.000,21752,2,EA,1,100,0.059045
1766787871.544034,145944.000,21752,2,EA,1,100,0.059143
1766787871.610034,146010.000,21768,1,EA,1,100,0.059159
1766787871.677034,146077.000,21786,2,EA,1,100,0.059172
1766787871.744034,146144.000,21786,2,EA,1,100,0.059114
1766787871.810034,146210.000,21804,1,EA,1,100,0.058982
1766787871.877034,146277.000,21821,2,EA,1,100,0.058883
1766787871.944034,146344.000,21821,2,EA,1,100,0.058836
1766787872.010034,146410.000,21837,1,EA,1,100,0.058703
