LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1766864536.649159,796672.000,62570,1,BV,1,100,3.74
1766864541.652239,801672.000,63384,1,BV,1,100,3.74
1766864546.668326,806685.000,64210,1,BV,1,100,3.74
1766864551.677410,811691.000,65024,1,BV,1,100,3.74
1766864556.686493,816697.000,304,1,BV,1,100,3.74
1766864561.695576,821703.000,1108,1,BV,1,100,3.74
1766864566.698656,826703.000,1937,1,BV,1,100,3.74
1766864571.700735,831702.000,2750,1,BV,1,100,3.74
1766864576.709818,836708.000,3557,1,BV,1,100,3.74
1766864581.712898,841708.000,4371,1,BV,1,100,3.74
1766864586.721982,846714.000,5198,1,BV,1,100,3.74
1766864591.724061,851713.000,6012,1,BV,1,100,3.74
1766864596.727140,856713.000,6822,1,BV,1,100,3.73
1766864601.736224,861719.000,7632,1,BV,1,100,3.73
1766864606.739303,866719.000,8446,1,BV,1,100,3.74
1766864611.741382,871718.000,9277,1,BV,1,100,3.74
1766864616.744462,876718.000,10091,1,BV,1,100,3.73
1766864621.759549,881730.000,10906,1,BV,1,100,3.74
1766864626.762629,886730.000,11719,1,BV,1,100,3.73
1766864631.778717,891743.000,12546,1,BV,1,100,3.73
1766864636.787800,896749.000,13355,1,BV,1,100,3.73
1766864641.790879,901749.000,14163,1,BV,1,100,3.73
1766864646.799963,906755.000,14974,1,BV,1,100,3.73
1766864651.802042,911754.000,15803,1,BV,1,100,3.73
1766864656.811125,916760.000,16612,1,BV,1,100,3.73
1766864661.827213,921773.000,17422,1,BV,1,100,3.73
1766864666.830293,926773.000,18227,1,BV,1,100,3.73
1766864671.832372,931772.000,19054,1,BV,1,100,3.73
1766864676.835451,936772.000,19861,1,BV,1,100,3.73
1766864681.837531,941771.000,20675,1,BV,1,100,3.73
1766864686.846614,946777.000,21486,1,BV,1,100,3.73
1766864691.855697,951783.000,22297,1,BV,1,100,3.73
1766864696.858777,956783.000,23124,1,BV,1,100,3.73
1766864701.874865,961796.000,23935,1,BV,1,100,3.73
1766864706.890952,966809.000,24741,1,BV,1,100,3.73
1766864711.893031,971808.000,25549,1,BV,1,100,3.73
1766864716.909119,976821.000,26374,1,BV,1,100,3.73
1766864721.931211,981840.000,27188,1,BV,1,100,3.73
1766864726.934290,986840.000,27998,1,BV,1,100,3.72
1766864731.943373,991846.000,28831,1,BV,1,100,3.72
1766864736.959461,996859.000,29639,1,BV,1,100,3.72
1766864741.975549,1001872.000,30450,1,BV,1,100,3.73
1766864746.977628,1006871.000,31257,1,BV,1,100,3.73
1766864751.980708,1011871.000,32084,1,BV,1,100,3.72
1766864756.989791,1016877.000,32899,1,BV,1,100,3.72
1766864761.998874,1021883.000,33709,1,BV,1,100,3.72
1766864767.001954,1026883.000,34522,1,BV,1,100,3.72
1766864772.004033,1031882.000,35329,1,BV,1,100,3.72
1766864777.007113,1036882.000,36152,1,BV,1,100,3.72
1766864782.029204,1041901.000,36959,1,BV,1,100,3.72
1766864787.038288,1046907.000,37762,1,BV,1,100,3.72
1766864792.041367,1051907.000,38591,1,BV,1,100,3.72
1766864797.043446,1056906.000,39394,1,BV,1,100,3.72
1766864802.066538,1061926.000,40200,1,BV,1,100,3.72
1766864807.075622,1066932.000,41012,1,BV,1,100,3.72
1766864812.077701,1071931.000,41851,1,BV,1,100,3.72
1766864817.080780,1076931.000,42667,1,BV,1,100,3.72
1766864822.082860,1081930.000,43493,1,BV,1,100,3.72
1766864827.092943,1086937.000,44305,1,BV,1,100,3.72
1766864832.102027,1091943.000,45136,1,BV,1,100,3.72
1766864837.104106,1096942.000,45952,1,BV,1,100,3.72
1766864842.120193,1101955.000,46772,1,BV,1,100,3.72
1766864847.123273,1106955.000,47590,1,BV,1,100,3.72
1766864852.132357,1111961.000,48429,1,BV,1,100,3.72
1766864857.148444,1116974.000,49245,1,BV,1,100,3.72
1766864862.150523,1121973.000,50058,1,BV,1,100,3.72
1766864867.153603,1126973.000,50867,1,BV,1,100,3.71
1766864872.155682,1131972.000,51700,1,BV,1,100,3.71
1766864877.158762,1136972.000,52523,1,BV,1,100,3.71
1766864882.180853,1141991.000,53353,1,BV,1,100,3.71
1766864887.189936,1146997.000,54185,1,BV,1,100,3.71
1766864892.193016,1151997.000,55038,1,BV,1,100,3.71
1766864897.195095,1156996.000,55876,1,BV,1,100,3.71
1766864902.204179,1162002.000,56709,1,BV,1,100,3.71
1766864907.214263,1167009.000,57538,1,BV,1,100,3.71
1766864912.216342,1172008.000,58373,1,BV,1,100,3.71
1766864917.232429,1177021.000,59230,1,BV,1,100,3.71
1766864922.241513,1182027.000,60066,1,BV,1,100,3.71
1766864927.244592,1187027.000,60890,1,BV,1,100,3.71
1766864932.246671,1192026.000,61727,1,BV,1,100,3.71
1766864937.249751,1197026.000,62543,1,BV,1,100,3.71
1766864942.258835,1202032.000,63349,1,BV,1,100,3.71
1766864947.267918,1207038.000,64160,1,BV,1,100,3.71
1766864952.269997,1212037.000,64965,1,BV,1,100,3.71
1766864957.273077,1217037.000,270,1,BV,1,100,3.71
1766864962.295168,1222056.000,1086,1,BV,1,100,3.71
1766864967.305252,1227063.000,1905,1,BV,1,100,3.71
1766864972.307331,1232062.000,2734,1,BV,1,100,3.71
1766864977.316414,1237068.000,3549,1,BV,1,100,3.70
1766864982.325498,1242074.000,4365,1,BV,1,100,3.71
1766864987.335582,1247081.000,5179,1,BV,1,100,3.70
1766864992.344665,1252087.000,6002,1,BV,1,100,3.70
1766864997.346744,1257086.000,6820,1,BV,1,100,3.70
1766865002.369836,1262106.000,7636,1,BV,1,100,3.70
1766865007.378920,1267112.000,8440,1,BV,1,100,3.70
1766865012.395007,1272125.000,9271,1,BV,1,100,3.70
1766865017.404091,1277131.000,10084,1,BV,1,100,3.70
1766865022.413174,1282137.000,10911,1,BV,1,100,3.70
1766865027.436266,1287157.000,11724,1,BV,1,100,3.70
1766865032.445349,1292163.000,12546,1,BV,1,100,3.70
1766865037.447428,1297162.000,13362,1,BV,1,100,3.70
1766865042.456512,1302168.000,14197,1,BV,1,100,3.70
1766865047.472600,1307181.000,15007,1,BV,1,100,3.70
1766865052.481683,1312187.000,15826,1,BV,1,100,3.69
1766865057.491767,1317194.000,16637,1,BV,1,100,3.70
1766865062.500850,1322200.000,17468,1,BV,1,100,3.69
1766865067.502929,1327199.000,18281,1,BV,1,100,3.70
1766865072.512013,1332205.000,19101,1,BV,1,100,3.70
1766865077.515092,1337205.000,19915,1,BV,1,100,3.70
1766865082.517171,1342204.000,20728,1,BV,1,100,3.70
1766865087.533259,1347217.000,21541,1,BV,1,100,3.70
1766865092.536339,1352217.000,22354,1,BV,1,100,3.70
1766865097.538418,1357216.000,23171,1,BV,1,100,3.70
1766865102.541497,1362216.000,23984,1,BV,1,100,3.70
1766865107.550581,1367222.000,24798,1,BV,1,100,3.70
1766865112.552660,1372221.000,25623,1,BV,1,100,3.69
1766865117.562744,1377228.000,26436,1,BV,1,100,3.69
1766865122.564823,1382227.000,27240,1,BV,1,100,3.69
1766865127.600923,1387260.000,28050,1,BV,1,100,3.69
1766865132.603002,1392259.000,28865,1,BV,1,100,3.69
1766865137.606082,1397259.000,29672,1,BV,1,100,3.69
1766865142.615165,1402265.000,30499,1,BV,1,100,3.69
1766865147.631253,1407278.000,31310,1,BV,1,100,3.69
1766865152.640336,1412284.000,32126,1,BV,1,100,3.69
1766865157.649420,1417290.000,32934,1,BV,1,100,3.69
1766865162.658503,1422296.000,33765,1,BV,1,100,3.69
1766865167.661583,1427296.000,34563,1,BV,1,100,3.69
1766865172.663662,1432295.000,35396,1,BV,1,100,3.69
1766865177.666741,1437295.000,36212,1,BV,1,100,3.69
1766865182.675825,1442301.000,37026,1,BV,1,100,3.69
1766865187.691912,1447314.000,37839,1,BV,1,100,3.69
1766865192.693991,1452313.000,38676,1,BV,1,100,3.69
1766865197.697071,1457313.000,39495,1,BV,1,100,3.69
1766865202.699150,1462312.000,40308,1,BV,1,100,3.69
1766865207.715238,1467325.000,41130,1,BV,1,100,3.69
1766865212.731326,1472338.000,41953,1,BV,1,100,3.70
1766865217.734405,1477338.000,42758,1,BV,1,100,3.70
1766865222.736484,1482337.000,43579,1,BV,1,100,3.70
1766865227.745568,1487343.000,44394,1,BV,1,100,3.70
1766865232.748647,1492343.000,45225,1,BV,1,100,3.69
1766865237.750726,1497342.000,46051,1,BV,1,100,3.69
1766865242.753806,1502342.000,46872,1,BV,1,100,3.70
1766865247.755885,1507341.000,47692,1,BV,1,100,3.69
1766865252.758965,1512341.000,48522,1,BV,1,100,3.70
1766865257.761044,1517340.000,49371,1,BV,1,100,3.69
1766865262.770127,1522346.000,50201,1,BV,1,100,3.68
1766865267.773207,1527346.000,51026,1,BV,1,100,3.69
1766865272.782290,1532352.000,51855,1,BV,1,100,3.69
1766865277.785370,1537352.000,52709,1,BV,1,100,3.69
1766865282.787449,1542351.000,53521,1,BV,1,100,3.69
1766865287.796532,1547357.000,54347,1,BV,1,100,3.68
1766865292.799612,1552357.000,55175,1,BV,1,100,3.69
1766865297.801691,1557356.000,55999,1,BV,1,100,3.68
1766865302.810775,1562362.000,56822,1,BV,1,100,3.68
1766865307.820858,1567369.000,57648,1,BV,1,100,3.68
1766865312.822938,1572368.000,58467,1,BV,1,100,3.68
1766865317.826017,1577368.000,59286,1,BV,1,100,3.68
1766865322.828096,1582367.000,60117,1,BV,1,100,3.67
1766865327.837180,1587373.000,60929,1,BV,1,100,3.68
1766865332.840260,1592373.000,61738,1,BV,1,100,3.68
1766865337.842339,1597372.000,62553,1,BV,1,100,3.67
1766865342.851422,1602378.000,63368,1,BV,1,100,3.67
1766865347.867510,1607391.000,64204,1,BV,1,100,3.67
1766865352.876593,1612397.000,65032,1,BV,1,100,3.67
1766865357.879673,1617397.000,325,1,BV,1,100,3.67
1766865362.881752,1622396.000,1160,1,BV,1,100,3.67
1766865367.891836,1627403.000,1973,1,BV,1,100,3.67
1766865372.906923,1632415.000,2789,1,BV,1,100,3.67
1766865377.910002,1637415.000,3608,1,BV,1,100,3.67
1766865382.912081,1642414.000,4441,1,BV,1,100,3.67
1766865387.928169,1647427.000,5268,1,BV,1,100,3.67
1766865392.931249,1652427.000,6094,1,BV,1,100,3.67
1766865397.933328,1657426.000,6916,1,BV,1,100,3.67
1766865402.949416,1662439.000,7750,1,BV,1,100,3.67
1766865407.958499,1667445.000,8565,1,BV,1,100,3.66
1766865412.961579,1672445.000,9387,1,BV,1,100,3.66
1766865417.963658,1677444.000,10204,1,BV,1,100,3.67
1766865422.966737,1682444.000,11027,1,BV,1,100,3.66
1766865427.982825,1687457.000,11868,1,BV,1,100,3.67
1766865432.991909,1692463.000,12692,1,BV,1,100,3.66
1766865437.993988,1697462.000,13509,1,BV,1,100,3.66
1766865442.997067,1702462.000,14322,1,BV,1,100,3.66
1766865448.006150,1707468.000,15164,1,BV,1,100,3.66
1766865453.008229,1712467.000,15986,1,BV,1,100,3.66
1766865458.011309,1717467.000,16808,1,BV,1,100,3.66
1766865463.013388,1722466.000,17626,1,BV,1,100,3.66
1766865468.016468,1727466.000,18450,1,BV,1,100,3.66
1766865473.025551,1732472.000,19289,1,BV,1,100,3.66
1766865478.028631,1737472.000,20107,1,BV,1,100,3.66
1766865483.030710,1742471.000,20930,1,BV,1,100,3.66
1766865488.039793,1747477.000,21753,1,BV,1,100,3.65
1766865493.042873,1752477.000,22588,1,BV,1,100,3.66
1766865498.044952,1757476.000,23403,1,BV,1,100,3.66
1766865503.048032,1762476.000,24231,1,BV,1,100,3.66
1766865508.057115,1767482.000,25048,1,BV,1,100,3.66
1766865513.066199,1772488.000,25865,1,BV,1,100,3.66
1766865518.082286,1777501.000,26702,1,BV,1,100,3.66
1766865523.084365,1782500.000,27527,1,BV,1,100,3.65
1766865528.094450,1787507.000,28334,1,BV,1,100,3.65
1766865533.103533,1792513.000,29173,1,BV,1,100,3.65
1766865538.112616,1797519.000,29994,1,BV,1,100,3.65
1766865543.121700,1802525.000,30816,1,BV,1,100,3.65
1766865548.130783,1807531.000,31643,1,BV,1,100,3.65
1766865553.133862,1812531.000,32460,1,BV,1,100,3.65
1766865558.135942,1817530.000,33301,1,BV,1,100,3.65
1766865563.139021,1822530.000,34122,1,BV,1,100,3.65
1766865568.141100,1827529.000,34948,1,BV,1,100,3.65
1766865573.144180,1832529.000,35770,1,BV,1,100,3.65
1766865578.146259,1837528.000,36611,1,BV,1,100,3.64
1766865583.155343,1842534.000,37431,1,BV,1,100,3.65
1766865588.171430,1847547.000,38242,1,BV,1,100,3.65
1766865593.174510,1852547.000,39076,1,BV,1,100,3.65
1766865598.176589,1857546.000,39896,1,BV,1,100,3.64
1766865603.179669,1862546.000,40741,1,BV,1,100,3.64
1766865608.188752,1867552.000,41565,1,BV,1,100,3.64
1766865613.190831,1872551.000,42395,1,BV,1,100,3.65
1766865618.193911,1877551.000,43205,1,BV,1,100,3.64
1766865623.195990,1882550.000,44054,1,BV,1,100,3.64
1766865628.212077,1887563.000,44870,1,BV,1,100,3.64
1766865633.221161,1892569.000,45700,1,BV,1,100,3.64
1766865638.224241,1897569.000,46516,1,BV,1,100,3.64
1766865643.233324,1902575.000,47349,1,BV,1,100,3.64
1766865648.249412,1907588.000,48175,1,BV,1,100,3.64
1766865653.258495,1912594.000,49006,1,BV,1,100,3.64
1766865658.267578,1917600.000,49857,1,BV,1,100,3.64
1766865663.283666,1922613.000,50684,1,BV,1,100,3.64
1766865668.292749,1927619.000,51517,1,BV,1,100,3.64
1766865673.301833,1932625.000,52340,1,BV,1,100,3.64
1766865678.311917,1937632.000,53179,1,BV,1,100,3.64
1766865683.313996,1942631.000,54010,1,BV,1,100,3.64
1766865688.330084,1947644.000,54830,1,BV,1,100,3.64
1766865693.339167,1952650.000,55656,1,BV,1,100,3.64
1766865698.342247,1957650.000,56495,1,BV,1,100,3.64
1766865703.351330,1962656.000,57317,1,BV,1,100,3.63
1766865708.373421,1967675.000,58135,1,BV,1,100,3.63
1766865713.376501,1972675.000,58959,1,BV,1,100,3.64
1766865718.378580,1977674.000,59804,1,BV,1,100,3.63
1766865723.381660,1982674.000,60631,1,BV,1,100,3.63
1766865728.383739,1987673.000,61455,1,BV,1,100,3.63
1766865733.386818,1992673.000,62279,1,BV,1,100,3.63
1766865738.388897,1997672.000,63124,1,BV,1,100,3.64
1766865743.391977,2002672.000,63954,1,BV,1,100,3.63
1766865748.401061,2007678.000,64784,1,BV,1,100,3.64
1766865753.403140,2012677.000,77,1,BV,1,100,3.63
1766865758.413224,2017684.000,924,1,BV,1,100,3.63
1766865763.415303,2022683.000,1753,1,BV,1,100,3.63
1766865768.424386,2027689.000,2580,1,BV,1,100,3.64
1766865773.427466,2032689.000,3412,1,BV,1,100,3.63
1766865778.429545,2037688.000,4244,1,BV,1,100,3.63
1766865783.432625,2042688.000,5085,1,BV,1,100,3.63
1766865788.448712,2047701.000,5913,1,BV,1,100,3.63
1766865793.450791,2052700.000,6735,1,BV,1,100,3.63
1766865798.453871,2057700.000,7555,1,BV,1,100,3.63
1766865803.455950,2062699.000,8394,1,BV,1,100,3.63
1766865808.459030,2067699.000,9214,1,BV,1,100,3.63
1766865813.461109,2072698.000,10034,1,BV,1,100,3.63
1766865818.470192,2077704.000,10848,1,BV,1,100,3.63
1766865823.473272,2082704.000,11683,1,BV,1,100,3.63
1766865828.489359,2087717.000,12501,1,BV,1,100,3.63
1766865833.498443,2092723.000,13319,1,BV,1,100,3.63
1766865838.500522,2097722.000,14135,1,BV,1,100,3.63
1766865843.503602,2102722.000,14970,1,BV,1,100,3.62
1766865848.512685,2107728.000,15787,1,BV,1,100,3.63
1766865853.521768,2112734.000,16605,1,BV,1,100,3.62
1766865858.530852,2117740.000,17422,1,BV,1,100,3.62
1766865863.533931,2122740.000,18257,1,BV,1,100,3.63
1766865868.550019,2127753.000,19074,1,BV,1,100,3.63
1766865873.552098,2132752.000,19894,1,BV,1,100,3.62
1766865878.555178,2137752.000,20708,1,BV,1,100,3.62
1766865883.557257,2142751.000,21526,1,BV,1,100,3.62
1766865888.573344,2147764.000,22362,1,BV,1,100,3.62
1766865893.582428,2152770.000,23180,1,BV,1,100,3.62
1766865898.585508,2157770.000,23997,1,BV,1,100,3.62
1766865903.587587,2162769.000,24832,1,BV,1,100,3.63
1766865908.596670,2167775.000,25634,1,BV,1,100,3.62
1766865913.599750,2172775.000,26469,1,BV,1,100,3.62
1766865918.601829,2177774.000,27287,1,BV,1,100,3.62
1766865923.610912,2182780.000,28103,1,BV,1,100,3.62
1766865928.627000,2187793.000,28938,1,BV,1,100,3.62
1766865933.630080,2192793.000,29756,1,BV,1,100,3.63
1766865938.632159,2197792.000,30573,1,BV,1,100,3.62
1766865943.635238,2202792.000,31390,1,BV,1,100,3.62
1766865948.651326,2207805.000,32226,1,BV,1,100,3.63
1766865953.653405,2212804.000,33043,1,BV,1,100,3.62
1766865958.656485,2217804.000,33861,1,BV,1,100,3.62
1766865963.658564,2222803.000,34677,1,BV,1,100,3.62
1766865968.661644,2227803.000,35514,1,BV,1,100,3.62
1766865973.663723,2232802.000,36330,1,BV,1,100,3.62
1766865978.666802,2237802.000,37147,1,BV,1,100,3.62
1766865983.668881,2242801.000,37962,1,BV,1,100,3.62
1766865988.677965,2247807.000,38797,1,BV,1,100,3.62
1766865993.687048,2252813.000,39617,1,BV,1,100,3.62
1766865998.690128,2257813.000,40434,1,BV,1,100,3.62
1766866003.692207,2262812.000,41250,1,BV,1,100,3.62
1766866008.702291,2267819.000,42084,1,BV,1,100,3.62
1766866013.711374,2272825.000,42904,1,BV,1,100,3.62
1766866018.713453,2277824.000,43721,1,BV,1,100,3.62
1766866023.729541,2282837.000,44536,1,BV,1,100,3.62
1766866028.738624,2287843.000,45373,1,BV,1,100,3.62
1766866033.741704,2292843.000,46194,1,BV,1,100,3.62
1766866038.743783,2297842.000,47010,1,BV,1,100,3.62
1766866043.759871,2302855.000,47826,1,BV,1,100,3.62
1766866048.775958,2307868.000,48659,1,BV,1,100,3.62
1766866053.785042,2312874.000,49481,1,BV,1,100,3.61
1766866058.794125,2317880.000,50297,1,BV,1,100,3.62
1766866063.803208,2322886.000,51117,1,BV,1,100,3.62
1766866068.806288,2327886.000,51941,1,BV,1,100,3.62
1766866073.815372,2332892.000,52768,1,BV,1,100,3.61
1766866078.818451,2337892.000,53589,1,BV,1,100,3.62
1766866083.820530,2342891.000,54406,1,BV,1,100,3.61
1766866088.823610,2347891.000,55240,1,BV,1,100,3.61
1766866093.832693,2352897.000,56060,1,BV,1,100,3.62
1766866098.834772,2357896.000,56880,1,BV,1,100,3.62
1766866103.837852,2362896.000,57697,1,BV,1,100,3.61
