LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1766715560.037847,144094.000,21467,1,SF,1,100,3.5080
1766715560.370847,144427.000,21516,1,SF,1,100,3.4674
1766715560.770847,144827.000,21583,1,SF,1,100,3.4273
1766715561.037847,145094.000,21632,1,SF,1,100,3.3876
1766715561.370847,145427.000,21680,1,SF,1,100,3.3484
1766715561.770847,145827.000,21747,1,SF,1,100,3.3097
1766715562.037847,146094.000,21800,1,SF,1,100,5.3537
1766715562.370847,146427.000,21848,1,SF,1,100,5.2917
1766715562.703847,146760.000,21899,1,SF,1,100,5.2305
1766715563.103847,147160.000,21968,1,SF,1,100,5.1700
1766715563.370847,147427.000,22018,1,SF,1,100,5.1102
1766715563.703847,147760.000,22067,1,SF,1,100,5.0511
1766715564.103847,148160.000,22134,1,SF,1,100,4.9927
1766715564.370847,148427.000,22182,1,SF,1,100,4.9349
1766715564.703847,148760.000,22232,1,SF,1,100,4.8778
1766715565.103847,149160.000,22300,1,SF,1,100,4.8214
1766715565.436847,149493.000,22348,1,SF,1,100,4.7656
1766715565.703847,149760.000,22397,1,SF,1,100,4.7105
1766715566.036847,150093.000,22445,1,SF,1,100,4.6560
1766715566.436847,150493.000,22512,1,SF,1,100,4.6021
1766715566.703847,150760.000,22565,1,SF,1,100,4.5489
1766715567.036847,151093.000,22613,1,SF,1,100,4.4963
1766715567.436847,151493.000,22678,1,SF,1,100,4.4443
1766715567.769847,151826.000,22731,1,SF,1,100,4.3929
1766715568.036847,152093.000,22781,1,SF,1,100,4.3420
1766715568.369847,152426.000,22830,1,SF,1,100,4.2918
1766715568.769847,152826.000,22897,1,SF,1,100,4.2422
1766715569.036847,153093.000,22945,1,SF,1,100,4.1931
1766715569.369847,153426.000,22994,1,SF,1,100,4.1446
1766715569.769847,153826.000,23060,1,SF,1,100,4.0966
1766715570.102847,154159.000,23111,1,SF,1,100,4.0493
1766715570.369847,154426.000,23160,1,SF,1,100,4.0024
1766715570.702847,154759.000,23208,1,SF,1,100,3.9561
1766715571.102847,155159.000,23275,1,SF,1,100,3.9103
1766715571.369847,155426.000,23326,1,SF,1,100,3.8651
1766715571.702847,155759.000,23374,1,SF,1,100,3.8204
1766715572.102847,156159.000,23441,1,SF,1,100,3.7762
1766715572.435847,156492.000,23490,1,SF,1,100,3.7325
1766715572.702847,156759.000,23540,1,SF,1,100,3.6893
1766715573.035847,157092.000,23593,1,SF,1,100,3.6467
1766715573.435847,157492.000,23660,1,SF,1,100,3.6045
1766715573.702847,157759.000,23708,1,SF,1,100,3.5628
1766715574.035847,158092.000,23758,1,SF,1,100,3.5216
1766715574.435847,158492.000,23823,1,SF,1,100,3.4808
1766715574.769847,158826.000,23872,1,SF,1,100,3.4406
1766715575.035847,159092.000,23921,1,SF,1,100,3.4008
1766715575.369847,159426.000,23971,1,SF,1,100,5.4437
1766715575.768847,159825.000,24036,1,SF,1,100,5.3807
1766715576.035847,160092.000,24087,1,SF,1,100,5.3185
1766715576.368847,160425.000,24135,1,SF,1,100,5.2569
1766715576.768847,160825.000,24200,1,SF,1,100,5.1961
1766715577.102847,161159.000,24249,1,SF,1,100,5.1360
1766715577.435847,161492.000,24299,1,SF,1,100,5.0766
1766715577.702847,161759.000,24348,1,SF,1,100,5.0179
1766715578.035847,162092.000,24398,1,SF,1,100,4.9598
1766715578.435847,162492.000,24463,1,SF,1,100,4.9024
1766715578.702847,162759.000,24514,1,SF,1,100,4.8457
1766715579.035847,163092.000,24562,1,SF,1,100,4.7897
1766715579.368847,163425.000,24613,1,SF,1,100,6.8165
1766715579.768847,163825.000,24678,1,SF,1,100,6.7377
1766715580.035847,164092.000,24728,1,SF,1,100,6.6597
1766715580.368847,164425.000,24777,1,SF,1,100,6.5827
1766715580.768847,164825.000,24844,1,SF,1,100,6.5065
1766715581.035847,165092.000,24894,1,SF,1,100,6.4313
1766715581.368847,165425.000,24946,1,SF,1,100,6.3569
1766715581.701847,165758.000,24995,1,SF,1,100,6.2833
1766715582.101847,166158.000,25062,1,SF,1,100,6.2107
1766715582.368847,166425.000,25113,1,SF,1,100,6.1388
1766715582.701847,166758.000,25161,1,SF,1,100,6.0678
1766715583.101847,167158.000,25228,1,SF,1,100,5.9976
1766715583.368847,167425.000,25279,1,SF,1,100,5.9282
1766715583.701847,167758.000,25327,1,SF,1,100,5.8596
1766715584.034847,168091.000,25376,1,SF,1,100,5.7919
1766715584.434847,168491.000,25441,1,SF,1,100,5.7249
1766715584.701847,168758.000,25493,1,SF,1,100,5.6586
1766715585.034847,169091.000,25542,1,SF,1,100,5.5932
1766715585.434847,169491.000,25607,1,SF,1,100,5.5285
1766715585.701847,169758.000,25655,1,SF,1,100,5.4645
1766715586.034847,170091.000,25705,1,SF,1,100,5.4013
1766715586.367847,170424.000,25754,1,SF,1,100,5.3388
