LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1766787949.683034,224083,34620,1,SA,1,100,0.000188
1766787949.950034,224350,34654,1,SA,1,100,0.006743
1766787953.223034,227623,35187,1,SA,1,100,0.004206
1766787958.622034,233022,36064,1,SA,1,100,0.000007
1766787960.422034,234822,36367,1,SA,1,100,0.000132
1766787964.354034,238754,37012,1,SA,1,100,0.001918
1766787964.688034,239088,37080,1,SA,1,100,0.005182
1766787965.088034,239488,37132,1,SA,1,100,0.000875
1766787975.033034,249433,38757,1,SA,1,100,0.002869
1766787991.385034,265785,41409,1,SA,1,100,0.000358
1766787999.384034,273784,42694,1,SA,1,100,0.001453
1766788013.603034,288003,45018,1,SA,1,100,0.000752
1766788016.136034,290536,45429,1,SA,1,100,0.004246
1766788016.803034,291203,45581,1,SA,1,100,0.003486
1766788017.602034,292002,45682,1,SA,1,100,0.006255
1766788023.668034,298068,46675,1,SA,1,100,0.000063
1766788038.674034,313074,49126,1,SA,1,100,0.003390
1766788047.493034,321893,50552,1,SA,1,100,0.000078
1766788048.899034,323299,50801,1,SA,1,100,0.012378
1766788054.099034,328499,51634,1,SA,1,100,0.003900
1766788061.778034,336178,52887,1,SA,1,100,0.000067
1766788070.524034,344924,54287,1,SA,1,100,0.000116
1766788072.924034,347324,54694,1,SA,1,100,0.000054
1766788073.525034,347925,54793,1,SA,1,100,0.000020
1766788074.257034,348657,54927,1,SA,1,100,0.000027
1766788077.723034,352123,55514,1,SA,1,100,0.000009
1766788082.457034,356857,56264,1,SA,1,100,0.000006
1766788083.323034,357723,56415,1,SA,1,100,0.000080
1766788084.056034,358456,56530,1,SA,1,100,0.005104
1766788087.876034,362276,57145,1,SA,1,100,0.000022
1766788088.209034,362609,57197,1,SA,1,100,0.000024
1766788091.816034,366216,57817,1,SA,1,100,0.000075
1766788092.148034,366548,57869,1,SA,1,100,0.006870
1766788099.548034,373948,59086,1,SA,1,100,0.000015
1766788101.548034,375948,59399,1,SA,1,100,0.000005
1766788108.413034,382813,60509,1,SA,1,100,0.000207
1766788111.813034,386213,61079,1,SA,1,100,0.000267
1766788119.946034,394346,62401,1,SA,1,100,0.000108
1766788120.146034,394546,62437,1,SA,1,100,0.000014
1766788123.545034,397945,62987,1,SA,1,100,0.000843
1766788124.878034,399278,63219,1,SA,1,100,0.000940
1766788126.679034,401079,63506,1,SA,1,100,0.000380
1766788130.145034,404545,64090,1,SA,1,100,0.004214
1766788136.284034,410684,65082,1,SA,1,100,0.000666
1766788142.757034,417157,589,1,SA,1,100,0.000562
1766788150.363034,424763,1849,1,SA,1,100,0.000957
1766788152.436034,426836,2165,1,SA,1,100,0.002127
1766788156.575034,430975,2903,1,SA,1,100,0.006493
1766788157.308034,431708,2989,1,SA,1,100,0.001771
1766788164.914034,439314,4239,1,SA,1,100,0.012588
1766788165.314034,439714,4308,1,SA,1,100,0.008574
1766788172.060034,446460,5408,1,SA,1,100,0.000732
1766788177.660034,452060,6321,1,SA,1,100,0.000050
1766788183.660034,458060,7318,1,SA,1,100,0.001679
1766788188.993034,463393,8177,1,SA,1,100,0.003731
1766788198.791034,473191,9767,1,SA,1,100,0.006500
1766788200.658034,475058,10065,1,SA,1,100,0.000238
1766788201.391034,475791,10199,1,SA,1,100,0.003043
1766788202.791034,477191,10417,1,SA,1,100,0.000983
1766788208.210034,482610,11297,1,SA,1,100,0.002014
1766788216.210034,490610,12613,1,SA,1,100,0.011601
1766788218.476034,492876,12964,1,SA,1,100,0.006201
1766788224.875034,499275,14013,1,SA,1,100,0.002641
1766788239.494034,513894,16396,1,SA,1,100,0.000510
1766788240.161034,514561,16514,1,SA,1,100,0.000153
1766788248.039034,522439,17793,1,SA,1,100,0.003466
1766788268.511034,542911,21134,1,SA,1,100,0.001365
1766788268.911034,543311,21204,1,SA,1,100,0.002395
1766788269.245034,543645,21273,1,SA,1,100,0.001720
1766788269.511034,543911,21308,1,SA,1,100,0.000485
1766788272.384034,546784,21786,1,SA,1,100,0.004233
1766788277.450034,551850,22599,1,SA,1,100,0.000469
1766788279.917034,554317,23013,1,SA,1,100,0.012879
1766788282.250034,556650,23387,1,SA,1,100,0.001537
1766788285.122034,559522,23868,1,SA,1,100,0.002739
1766788285.790034,560190,23967,1,SA,1,100,0.001636
1766788288.002034,562402,24337,1,SA,1,100,0.000233
1766788288.402034,562802,24422,1,SA,1,100,0.000369
1766788290.602034,565002,24772,1,SA,1,100,0.004739
1766788291.002034,565402,24824,1,SA,1,100,0.000651
1766788296.141034,570541,25671,1,SA,1,100,0.002799
1766788298.275034,572675,26041,1,SA,1,100,0.004374
1766788301.141034,575541,26505,1,SA,1,100,0.044820
1766788305.808034,580208,27264,1,SA,1,100,0.001513
1766788307.541034,581941,27531,1,SA,1,100,0.001423
1766788307.881034,582281,27599,1,SA,1,100,0.003608
1766788313.213034,587613,28460,1,SA,1,100,0.003087
1766788315.613034,590013,28858,1,SA,1,100,0.002472
1766788316.813034,591213,29057,1,SA,1,100,0.000026
1766788329.419034,603819,31159,1,SA,1,100,0.002545
1766788329.951034,604351,31226,1,SA,1,100,0.000848
1766788330.818034,605218,31459,1,SA,1,100,0.014386
1766788332.552034,606952,31629,1,SA,1,100,0.000347
1766788337.018034,611418,32374,1,SA,1,100,0.014839
1766788339.417034,613817,32775,1,SA,1,100,0.003559
1766788342.217034,616617,33254,1,SA,1,100,0.009308
1766788342.890034,617290,33339,1,SA,1,100,0.001910
1766788347.690034,622090,34157,1,SA,1,100,0.004219
1766788348.637034,623037,34276,1,SA,1,100,0.000477
1766788354.103034,628503,35161,1,SA,1,100,0.000758
1766788354.836034,629236,35347,1,SA,1,100,0.002358
1766788356.236034,630636,35535,1,SA,1,100,0.001133
1766788356.569034,630969,35640,1,SA,1,100,0.006575
1766788357.835034,632235,35788,1,SA,1,100,0.001334
1766788360.435034,634835,36255,1,SA,1,100,0.000045
1766788361.235034,635635,36423,1,SA,1,100,0.003795
1766788361.968034,636368,36463,1,SA,1,100,0.000461
1766788362.168034,636568,36496,1,SA,1,100,0.000391
1766788362.635034,637035,36599,1,SA,1,100,0.001252
1766788363.035034,637435,36765,1,SA,1,100,0.016814
1766788367.901034,642301,37481,1,SA,1,100,0.007465
1766788369.168034,643568,37664,1,SA,1,100,0.021701
1766788370.500034,644900,37866,1,SA,1,100,0.000072
1766788374.100034,648500,38600,1,SA,1,100,0.009793
1766788375.167034,649567,38652,1,SA,1,100,0.001747
1766788375.700034,650100,38722,1,SA,1,100,0.004902
1766788375.900034,650300,38772,1,SA,1,100,0.007255
1766788379.366034,653766,39386,1,SA,1,100,0.003738
1766788380.033034,654433,39505,1,SA,1,100,0.004533
1766788382.106034,656506,39831,1,SA,1,100,0.001052
1766788382.573034,656973,39883,1,SA,1,100,0.002444
1766788383.506034,657906,40084,1,SA,1,100,0.001255
1766788384.239034,658639,40169,1,SA,1,100,0.002037
1766788384.973034,659373,40287,1,SA,1,100,0.001152
1766788386.313034,660713,40519,1,SA,1,100,0.000381
1766788386.846034,661246,40570,1,SA,1,100,0.000039
1766788387.646034,662046,40773,1,SA,1,100,0.001299
1766788388.452034,662852,40843,1,SA,1,100,0.000123
1766788388.652034,663052,40893,1,SA,1,100,0.002036
1766788389.652034,664052,41061,1,SA,1,100,0.001307
1766788390.119034,664519,41114,1,SA,1,100,0.002506
1766788393.591034,667991,41696,1,SA,1,100,0.086951
1766788395.458034,669858,41992,1,SA,1,100,0.021922
1766788395.658034,670058,42028,1,SA,1,100,0.052428
1766788395.925034,670325,42095,1,SA,1,100,0.043959
1766788401.924034,676324,43057,1,SA,1,100,0.000894
1766788404.790034,679190,43524,1,SA,1,100,0.035434
1766788408.997034,683397,44231,1,SA,1,100,0.000854
1766788410.263034,684663,44463,1,SA,1,100,0.001799
1766788411.203034,685603,44561,1,SA,1,100,0.008550
1766788414.070034,688470,45028,1,SA,1,100,0.000976
1766788414.270034,688670,45080,1,SA,1,100,0.002953
1766788416.803034,691203,45479,1,SA,1,100,0.000255
1766788417.003034,691403,45517,1,SA,1,100,0.000263
1766788419.543034,693943,45971,1,SA,1,100,0.033567
1766788422.549034,696949,46438,1,SA,1,100,0.000057
1766788424.548034,698948,46754,1,SA,1,100,0.000388
1766788424.748034,699148,46807,1,SA,1,100,0.001911
1766788426.082034,700482,47040,1,SA,1,100,0.001187
1766788426.415034,700815,47109,1,SA,1,100,0.001528
1766788428.148034,702548,47378,1,SA,1,100,0.015758
1766788429.155034,703555,47529,1,SA,1,100,0.010370
1766788434.021034,708421,48350,1,SA,1,100,0.038441
1766788438.568034,712968,49081,1,SA,1,100,0.001150
1766788439.034034,713434,49148,1,SA,1,100,0.000767
1766788439.234034,713634,49181,1,SA,1,100,0.000268
1766788439.434034,713834,49217,1,SA,1,100,0.002007
1766788441.433034,715833,49532,1,SA,1,100,0.017259
1766788443.034034,717434,49816,1,SA,1,100,0.001337
1766788443.500034,717900,49885,1,SA,1,100,0.000303
1766788444.100034,718500,50002,1,SA,1,100,0.045222
1766788450.706034,725106,51081,1,SA,1,100,0.031559
1766788452.580034,726980,51370,1,SA,1,100,0.013123
1766788454.045034,728445,51621,1,SA,1,100,0.000119
1766788455.446034,729846,51852,1,SA,1,100,0.001260
1766788456.852034,731252,52068,1,SA,1,100,0.000501
1766788457.185034,731585,52137,1,SA,1,100,0.002493
1766788458.452034,732852,52354,1,SA,1,100,0.008356
1766788459.586034,733986,52539,1,SA,1,100,0.062239
1766788463.052034,737452,53092,1,SA,1,100,0.002669
1766788463.391034,737791,53142,1,SA,1,100,0.002005
1766788464.658034,739058,53375,1,SA,1,100,0.071942
1766788464.991034,739391,53428,1,SA,1,100,0.063404
1766788468.931034,743331,54057,1,SA,1,100,0.001214
1766788469.197034,743597,54091,1,SA,1,100,0.000181
1766788469.797034,744197,54194,1,SA,1,100,0.000065
1766788470.464034,744864,54311,1,SA,1,100,0.012862
1766788471.210034,745610,54445,1,SA,1,100,0.000825
1766788474.610034,749010,55015,1,SA,1,100,0.000389
1766788475.677034,750077,55183,1,SA,1,100,0.002160
1766788478.410034,752810,55653,1,SA,1,100,0.025111
1766788482.543034,756943,56337,1,SA,1,100,0.078784
1766788484.676034,759076,56671,1,SA,1,100,0.037882
1766788488.075034,762475,57238,1,SA,1,100,0.046503
1766788492.022034,766422,57939,1,SA,1,100,0.007418
1766788493.621034,768021,58175,1,SA,1,100,0.001967
1766788496.489034,770889,58612,1,SA,1,100,0.004848
1766788500.487034,774887,59316,1,SA,1,100,0.004196
1766788501.022034,775422,59350,1,SA,1,100,0.029066
1766788501.561034,775961,59450,1,SA,1,100,0.007382
1766788502.227034,776627,59553,1,SA,1,100,0.000422
1766788505.760034,780160,60221,1,SA,1,100,0.001717
1766788509.500034,783900,60742,1,SA,1,100,0.000056
1766788509.767034,784167,60795,1,SA,1,100,0.000117
1766788510.034034,784434,60845,1,SA,1,100,0.000236
1766788510.966034,785366,60996,1,SA,1,100,0.041251
1766788516.713034,791113,61951,1,SA,1,100,0.120037
1766788518.579034,792979,62240,1,SA,1,100,0.017662
1766788518.853034,793253,62291,1,SA,1,100,0.078443
1766788526.865034,801265,63594,1,SA,1,100,0.095152
1766788527.731034,802131,63746,1,SA,1,100,0.034455
1766788532.465034,806865,64509,1,SA,1,100,0.006179
1766788532.998034,807398,64577,1,SA,1,100,0.001195
1766788534.731034,809131,64860,1,SA,1,100,0.000204
1766788535.198034,809598,64963,1,SA,1,100,0.000363
1766788535.464034,809864,65001,1,SA,1,100,0.001029
1766788535.731034,810131,65034,1,SA,1,100,0.000375
1766788535.931034,810331,65084,1,SA,1,100,0.003625
1766788545.336034,819736,1112,1,SA,1,100,0.030823
1766788549.809034,824209,1829,1,SA,1,100,0.008617
1766788550.143034,824543,1879,1,SA,1,100,0.005489
1766788553.875034,828275,2491,1,SA,1,100,0.006061
1766788554.475034,828875,2624,1,SA,1,100,0.067689
1766788555.943034,830343,2838,1,SA,1,100,0.001641
1766788557.542034,831942,3073,1,SA,1,100,0.004923
1766788557.808034,832208,3140,1,SA,1,100,0.011831
1766788559.409034,833809,3373,1,SA,1,100,0.000481
1766788560.741034,835141,3656,1,SA,1,100,0.006965
1766788561.275034,835675,3691,1,SA,1,100,0.003106
1766788563.081034,837481,4009,1,SA,1,100,0.019362
1766788564.148034,838548,4195,1,SA,1,100,0.056487
1766788566.554034,840954,4563,1,SA,1,100,0.025096
1766788566.822034,841222,4613,1,SA,1,100,0.027480
1766788570.554034,844954,5246,1,SA,1,100,0.006087
1766788575.020034,849420,5942,1,SA,1,100,0.001672
1766788577.620034,852020,6362,1,SA,1,100,0.006483
1766788582.906034,857306,7218,1,SA,1,100,0.003377
1766788584.173034,858573,7433,1,SA,1,100,0.020758
1766788585.106034,859506,7601,1,SA,1,100,0.016230
1766788585.706034,860106,7684,1,SA,1,100,0.007398
1766788585.906034,860306,7735,1,SA,1,100,0.048518
1766788587.172034,861572,7970,1,SA,1,100,0.038766
1766788588.572034,862972,8153,1,SA,1,100,0.011051
1766788591.652034,866052,8682,1,SA,1,100,0.115159
1766788592.058034,866458,8733,1,SA,1,100,0.036763
1766788593.791034,868191,9018,1,SA,1,100,0.044828
1766788602.337034,876737,10386,1,SA,1,100,0.000253
1766788608.610034,883010,11414,1,SA,1,100,0.000041
1766788612.616034,887016,12070,1,SA,1,100,0.000076
1766788626.349034,900749,14365,1,SA,1,100,0.011240
1766788627.082034,901482,14432,1,SA,1,100,0.001783
1766788629.768034,904168,14862,1,SA,1,100,0.004074
1766788633.041034,907441,15410,1,SA,1,100,0.003759
1766788640.373034,914773,16602,1,SA,1,100,0.000049
1766788641.707034,916107,16835,1,SA,1,100,0.001876
1766788644.247034,918647,17254,1,SA,1,100,0.001197
1766788644.654034,919054,17304,1,SA,1,100,0.000159
1766788644.986034,919386,17373,1,SA,1,100,0.000161
1766788646.794034,921194,17661,1,SA,1,100,0.000011
1766788647.726034,922126,17816,1,SA,1,100,0.000223
1766788647.926034,922326,17918,1,SA,1,100,0.001529
1766788648.527034,922927,17970,1,SA,1,100,0.000470
1766788649.193034,923593,18071,1,SA,1,100,0.000167
1766788651.193034,925593,18419,1,SA,1,100,0.000334
1766788651.726034,926126,18486,1,SA,1,100,0.000118
1766788652.126034,926526,18558,1,SA,1,100,0.000135
1766788653.199034,927599,18759,1,SA,1,100,0.000155
1766788656.732034,931132,19421,1,SA,1,100,0.000561
1766788657.799034,932199,19489,1,SA,1,100,0.000153
1766788658.132034,932532,19556,1,SA,1,100,0.000264
1766788658.599034,932999,19623,1,SA,1,100,0.000211
1766788659.465034,933865,19808,1,SA,1,100,0.000447
1766788662.472034,936872,20251,1,SA,1,100,0.001193
1766788666.012034,940412,20836,1,SA,1,100,0.040346
1766788671.557034,945957,21720,1,SA,1,100,0.039036
1766788672.090034,946490,21803,1,SA,1,100,0.006293
1766788672.357034,946757,21858,1,SA,1,100,0.009267
1766788675.371034,949771,22390,1,SA,1,100,0.011006
1766788677.570034,951970,22707,1,SA,1,100,0.015735
1766788681.770034,956170,23404,1,SA,1,100,0.013616
1766788688.302034,962702,24452,1,SA,1,100,0.000044
1766788690.655034,965055,24830,1,SA,1,100,0.000286
1766788692.255034,966655,25114,1,SA,1,100,0.017415
1766788693.855034,968255,25378,1,SA,1,100,0.006868
1766788695.921034,970321,25776,1,SA,1,100,0.011261
1766788697.588034,971988,25979,1,SA,1,100,0.005127
1766788697.988034,972388,26047,1,SA,1,100,0.005542
1766788699.928034,974328,26359,1,SA,1,100,0.008235
1766788700.594034,974994,26492,1,SA,1,100,0.025962
1766788705.334034,979734,27241,1,SA,1,100,0.053861
1766788705.534034,979934,27308,1,SA,1,100,0.134949
1766788708.000034,982400,27676,1,SA,1,100,0.015442
1766788709.400034,983800,27959,1,SA,1,100,0.079654
1766788712.874034,987274,28475,1,SA,1,100,0.009071
1766788714.006034,988406,28657,1,SA,1,100,0.003266
1766788714.739034,989139,28789,1,SA,1,100,0.005034
1766788716.073034,990473,29008,1,SA,1,100,0.038773
1766788718.740034,993140,29439,1,SA,1,100,0.072765
1766788719.072034,993472,29473,1,SA,1,100,0.061007
1766788724.272034,998672,30332,1,SA,1,100,0.022271
1766788725.472034,999872,30549,1,SA,1,100,0.088757
1766788727.538034,1001938,30900,1,SA,1,100,0.021861
1766788729.871034,1004271,31248,1,SA,1,100,0.002980
1766788738.477034,1012877,32681,1,SA,1,100,0.062295
1766788740.677034,1015077,32996,1,SA,1,100,0.133973
1766788741.811034,1016211,33179,1,SA,1,100,0.015565
1766788743.543034,1017943,33496,1,SA,1,100,0.037526
1766788746.877034,1021277,34007,1,SA,1,100,0.000891
1766788747.343034,1021743,34093,1,SA,1,100,0.003509
1766788750.351034,1024751,34573,1,SA,1,100,0.010766
1766788750.550034,1024950,34608,1,SA,1,100,0.166949
1766788754.149034,1028549,35207,1,SA,1,100,0.146738
1766788754.549034,1028949,35276,1,SA,1,100,0.069085
1766788763.428034,1037828,36716,1,SA,1,100,0.001403
1766788776.113034,1050513,38772,1,SA,1,100,0.000214
1766788778.114034,1052514,39106,1,SA,1,100,0.002780
1766788789.859034,1064259,41044,1,SA,1,100,0.008733
1766788793.198034,1067598,41614,1,SA,1,100,0.022497
1766788799.872034,1074272,42669,1,SA,1,100,0.023457
1766788811.684034,1086084,44582,1,SA,1,100,0.005247
1766788818.489034,1092889,45695,1,SA,1,100,0.000740
1766788821.296034,1095696,46158,1,SA,1,100,0.000798
1766788840.247034,1114647,49221,1,SA,1,100,0.000012
1766788848.453034,1122853,50586,1,SA,1,100,0.009034
1766788861.859034,1136259,52744,1,SA,1,100,0.000003
1766788862.058034,1136458,52811,1,SA,1,100,0.019200
1766788866.191034,1140591,53471,1,SA,1,100,0.020774
1766788868.724034,1143124,53869,1,SA,1,100,0.000278
1766788874.270034,1148670,54758,1,SA,1,100,0.000046
1766788887.622034,1162022,56926,1,SA,1,100,0.000035
1766788902.961034,1177361,59421,1,SA,1,100,0.018365
1766788903.827034,1178227,59556,1,SA,1,100,0.003504
1766788908.627034,1183027,60346,1,SA,1,100,0.035988
1766788919.492034,1193892,62103,1,SA,1,100,0.002967
1766788922.892034,1197292,62649,1,SA,1,100,0.004412
1766788923.225034,1197625,62733,1,SA,1,100,0.004810
1766788925.158034,1199558,63030,1,SA,1,100,0.005274
1766788932.838034,1207238,64294,1,SA,1,100,0.006799
1766788934.504034,1208904,64562,1,SA,1,100,0.007892
1766788935.371034,1209771,64696,1,SA,1,100,0.001062
1766788935.837034,1210237,64795,1,SA,1,100,0.002301
1766788936.237034,1210637,64831,1,SA,1,100,0.001592
1766788936.837034,1211237,64946,1,SA,1,100,0.000225
1766788937.437034,1211837,65067,1,SA,1,100,0.005112
1766788949.777034,1224177,1740,1,SA,1,100,0.000238
1766788952.109034,1226509,1874,1,SA,1,100,0.000011
1766788952.442034,1226842,1975,1,SA,1,100,0.000039
1766788953.909034,1228309,2239,1,SA,1,100,0.000043
1766788954.709034,1229109,2321,1,SA,1,100,0.000015
1766788955.242034,1229642,2406,1,SA,1,100,0.000009
1766788955.642034,1230042,2507,1,SA,1,100,0.000028
1766788956.109034,1230509,2540,1,SA,1,100,0.000004
1766788956.309034,1230709,2591,1,SA,1,100,0.000022
1766788956.775034,1231175,2693,1,SA,1,100,0.000035
1766788957.375034,1231775,2897,1,SA,1,100,0.000098
1766788958.442034,1232842,2932,1,SA,1,100,0.000007
1766788959.708034,1234108,3149,1,SA,1,100,0.000011
1766788960.508034,1234908,3284,1,SA,1,100,0.000010
1766788961.041034,1235441,3368,1,SA,1,100,0.000007
1766788961.241034,1235641,3403,1,SA,1,100,0.000006
1766788961.841034,1236241,3535,1,SA,1,100,0.000026
1766788962.309034,1236709,3571,1,SA,1,100,0.000007
1766788962.509034,1236909,3624,1,SA,1,100,0.000012
1766788963.041034,1237441,3739,1,SA,1,100,0.000029
1766788963.642034,1238042,3806,1,SA,1,100,0.000014
1766788964.174034,1238574,3939,1,SA,1,100,0.000043
1766788964.774034,1239174,4041,1,SA,1,100,0.000046
1766788966.375034,1240775,4292,1,SA,1,100,0.000031
1766788967.041034,1241441,4361,1,SA,1,100,0.000013
1766788967.441034,1241841,4480,1,SA,1,100,0.000030
1766788968.374034,1242774,4632,1,SA,1,100,0.000028
1766788968.908034,1243308,4716,1,SA,1,100,0.000028
1766788969.641034,1244041,4800,1,SA,1,100,0.000021
1766788970.241034,1244641,4935,1,SA,1,100,0.000044
1766788971.174034,1245574,5054,1,SA,1,100,0.000009
1766788971.707034,1246107,5154,1,SA,1,100,0.000020
1766788972.114034,1246514,5191,1,SA,1,100,0.000007
1766788972.314034,1246714,5226,1,SA,1,100,0.000008
1766788972.514034,1246914,5346,1,SA,1,100,0.000043
1766788973.580034,1247980,5445,1,SA,1,100,0.000006
1766788973.780034,1248180,5498,1,SA,1,100,0.000012
1766788974.380034,1248780,5581,1,SA,1,100,0.000008
1766788974.647034,1249047,5634,1,SA,1,100,0.000015
1766788975.047034,1249447,5684,1,SA,1,100,0.000005
1766788975.380034,1249780,5771,1,SA,1,100,0.000015
1766788976.113034,1250513,5871,1,SA,1,100,0.000005
1766788976.580034,1250980,6007,1,SA,1,100,0.000036
1766788977.446034,1251846,6109,1,SA,1,100,0.000010
1766788978.046034,1252446,6226,1,SA,1,100,0.000020
1766788978.446034,1252846,6295,1,SA,1,100,0.000027
1766788979.046034,1253446,6363,1,SA,1,100,0.000010
1766788980.246034,1254646,6615,1,SA,1,100,0.000039
1766788981.913034,1256313,6829,1,SA,1,100,0.000006
1766788982.379034,1256779,6915,1,SA,1,100,0.000008
1766788982.647034,1257047,6967,1,SA,1,100,0.000007
1766788983.179034,1257579,7054,1,SA,1,100,0.000003
1766788983.712034,1258112,7121,1,SA,1,100,0.000002
1766788983.912034,1258312,7157,1,SA,1,100,0.000006
1766788984.246034,1258646,7224,1,SA,1,100,0.000010
1766788984.512034,1258912,7291,1,SA,1,100,0.000012
1766788985.112034,1259512,7410,1,SA,1,100,0.000020
1766788985.846034,1260246,7495,1,SA,1,100,0.000008
1766788986.520034,1260920,7612,1,SA,1,100,0.000011
1766788986.985034,1261385,7698,1,SA,1,100,0.000018
1766788987.452034,1261852,7801,1,SA,1,100,0.000031
1766788988.052034,1262452,7919,1,SA,1,100,0.000043
1766788988.785034,1263185,8005,1,SA,1,100,0.000017
1766788989.925034,1264325,8204,1,SA,1,100,0.000027
1766788990.459034,1264859,8305,1,SA,1,100,0.000036
1766788991.192034,1265592,8391,1,SA,1,100,0.000011
1766788991.725034,1266125,8494,1,SA,1,100,0.000027
1766788992.392034,1266792,8679,1,SA,1,100,0.000072
1766788994.059034,1268459,8847,1,SA,1,100,0.000008
1766788994.525034,1268925,8996,1,SA,1,100,0.000045
1766788995.325034,1269725,9082,1,SA,1,100,0.000018
1766788996.458034,1270858,9253,1,SA,1,100,0.000001
1766788996.725034,1271125,9437,1,SA,1,100,0.000039
1766788997.924034,1272324,9504,1,SA,1,100,0.000015
1766788998.258034,1272658,9591,1,SA,1,100,0.000021
1766788998.725034,1273125,9640,1,SA,1,100,0.000080
1766789001.391034,1275791,10087,1,SA,1,100,0.026342
1766789004.324034,1278724,10555,1,SA,1,100,0.005075
1766789014.129034,1288529,12142,1,SA,1,100,0.000076
1766789021.269034,1295669,13323,1,SA,1,100,0.000618
1766789022.535034,1296935,13543,1,SA,1,100,0.000309
1766789022.869034,1297269,13581,1,SA,1,100,0.000201
1766789023.069034,1297469,13614,1,SA,1,100,0.000069
1766789023.735034,1298135,13717,1,SA,1,100,0.000052
1766789024.068034,1298468,13869,1,SA,1,100,0.000510
1766789025.202034,1299602,13968,1,SA,1,100,0.000100
1766789025.402034,1299802,14005,1,SA,1,100,0.000092
1766789026.002034,1300402,14104,1,SA,1,100,0.000096
1766789026.736034,1301136,14239,1,SA,1,100,0.000064
1766789028.335034,1302735,14524,1,SA,1,100,0.000076
1766789028.869034,1303269,14644,1,SA,1,100,0.000249
1766789029.601034,1304001,14711,1,SA,1,100,0.000208
1766789030.002034,1304402,14778,1,SA,1,100,0.000165
1766789030.334034,1304734,14814,1,SA,1,100,0.000059
1766789031.202034,1305602,14982,1,SA,1,100,0.000065
1766789032.814034,1307214,15251,1,SA,1,100,0.000081
1766789033.214034,1307614,15352,1,SA,1,100,0.000198
1766789034.214034,1308614,15470,1,SA,1,100,0.000193
1766789034.614034,1309014,15555,1,SA,1,100,0.000097
1766789035.415034,1309815,15672,1,SA,1,100,0.000048
1766789036.947034,1311347,16024,1,SA,1,100,0.000463
