LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1766709051.979682,173268,26372,1,BI,1,100,520
1766707854.495343,174108,26507,1,BI,1,100,840
1766706257.849558,175228,26687,1,BI,1,100,1120
1766705630.595856,175668,26772,1,BI,1,100,440
1766704604.180709,176388,26889,1,BI,1,100,720
1766703178.604115,177388,27055,1,BI,1,100,1000
1766701734.495025,178401,27219,1,BI,1,100,1000
1766700936.172132,178961,27304,1,BI,1,100,560
1766698940.364901,180361,27535,1,BI,1,100,1400
1766697172.649924,181601,27735,1,BI,1,100,1240
1766696545.396223,182041,27802,1,BI,1,100,440
1766695633.027202,182681,27903,1,BI,1,100,640
1766695101.287133,183054,27970,1,BI,1,100,360
1766694302.964240,183614,28069,1,BI,1,100,560
1766693675.710539,184054,28136,1,BI,1,100,440
1766692706.318455,184734,28253,1,BI,1,100,680
1766691270.762825,185741,28417,1,BI,1,100,1000
1766689789.588743,186780,28585,1,BI,1,100,1040
1766688306.989086,187820,28749,1,BI,1,100,1040
1766687622.712321,188300,28834,1,BI,1,100,480
1766686767.366364,188900,28934,1,BI,1,100,600
1766686254.158790,189260,28984,1,BI,1,100,360
1766684999.651387,190140,29134,1,BI,1,100,880
1766683726.611489,191033,29283,1,BI,1,100,880
1766682186.988767,192113,29449,1,BI,1,100,1080
1766680704.389110,193153,29632,1,BI,1,100,1040
1766678765.604942,194513,29846,1,BI,1,100,1360
1766677672.187694,195280,29979,1,BI,1,100,760
1766676303.634164,196240,30128,1,BI,1,100,960
1766674309.252509,197639,30360,1,BI,1,100,1400
1766673148.833161,198453,30492,1,BI,1,100,800
1766671894.325759,199333,30641,1,BI,1,100,880
1766671211.474570,199812,30708,1,BI,1,100,480
1766670242.082486,200492,30826,1,BI,1,100,680
1766669557.805721,200972,30908,1,BI,1,100,480
1766668759.482828,201532,30994,1,BI,1,100,560
1766667333.906234,202532,31160,1,BI,1,100,1000
1766665775.751017,203625,31341,1,BI,1,100,1080
1766664236.128295,204705,31507,1,BI,1,100,1080
1766662810.551701,205705,31671,1,BI,1,100,1000
1766661441.998171,206665,31839,1,BI,1,100,960
1766660013.570424,207667,32005,1,BI,1,100,1000
1766658572.312487,208678,32169,1,BI,1,100,1000
1766657032.689766,209758,32335,1,BI,1,100,1080
1766655617.092208,210751,32499,1,BI,1,100,1000
1766654228.580605,211725,32667,1,BI,1,100,960
1766652803.004011,212725,32832,1,BI,1,100,1000
1766652348.245078,213044,32884,1,BI,1,100,320
1766651321.829930,213764,32999,1,BI,1,100,720
1766649839.230272,214804,33165,1,BI,1,100,1040
1766648413.653678,215804,33329,1,BI,1,100,1000
1766646912.521525,216857,33497,1,BI,1,100,1040
1766645543.967994,217817,33662,1,BI,1,100,960
1766644973.737357,218217,33730,1,BI,1,100,400
1766644118.391401,218817,33829,1,BI,1,100,600
1766643605.183827,219177,33880,1,BI,1,100,360
1766642578.768679,219897,33997,1,BI,1,100,720
1766642179.607233,220177,34048,1,BI,1,100,280
1766641210.215149,220857,34149,1,BI,1,100,680
1766639709.082995,221910,34332,1,BI,1,100,1040
1766638340.529465,222870,34481,1,BI,1,100,960
1766636448.789325,224197,34696,1,BI,1,100,1320
1766635422.374177,224917,34811,1,BI,1,100,720
1766634966.189667,225237,34864,1,BI,1,100,320
1766633998.223160,225916,34979,1,BI,1,100,680
1766633540.613073,226237,35030,1,BI,1,100,320
1766632572.646565,226916,35149,1,BI,1,100,680
1766632115.036479,227237,35200,1,BI,1,100,320
1766631090.046908,227956,35315,1,BI,1,100,720
1766629664.470314,228956,35481,1,BI,1,100,1000
1766629075.707180,229369,35549,1,BI,1,100,400
1766628277.384288,229929,35647,1,BI,1,100,560
1766627650.130586,230369,35715,1,BI,1,100,440
1766626737.761566,231009,35815,1,BI,1,100,640
1766626224.553992,231369,35885,1,BI,1,100,360
1766625654.323354,231769,35952,1,BI,1,100,400
1766624856.000462,232329,36036,1,BI,1,100,560
1766621662.708891,234569,36402,1,BI,1,100,2240
1766620617.761248,235302,36535,1,BI,1,100,720
1766619135.161590,236342,36701,1,BI,1,100,1040
1766617652.561932,237382,36867,1,BI,1,100,1040
1766616226.985338,238382,37033,1,BI,1,100,1000
1766614915.454872,239302,37179,1,BI,1,100,920
1766613756.461101,240115,37312,1,BI,1,100,800
1766612397.886607,241068,37463,1,BI,1,100,960
1766611713.609842,241548,37548,1,BI,1,100,480
1766610744.217758,242228,37665,1,BI,1,100,680
1766610212.477688,242601,37716,1,BI,1,100,360
1766609186.062540,243321,37831,1,BI,1,100,720
1766607760.485946,244321,37997,1,BI,1,100,1000
1766606277.886288,245361,38179,1,BI,1,100,1040
1766604852.309695,246361,38330,1,BI,1,100,1000
1766603312.686973,247441,38512,1,BI,1,100,1080
1766601877.131343,248448,38677,1,BI,1,100,1000
1766600394.531685,249488,38843,1,BI,1,100,1040
1766598893.399531,250541,39007,1,BI,1,100,1040
1766597467.822937,251541,39175,1,BI,1,100,1000
1766596043.671920,252540,39340,1,BI,1,100,1000
1766594665.139354,253507,39505,1,BI,1,100,960
1766593866.816461,254067,39589,1,BI,1,100,560
1766592498.262931,255027,39753,1,BI,1,100,960
1766591585.893910,255667,39854,1,BI,1,100,640
1766591015.663273,256067,39921,1,BI,1,100,400
1766589533.063615,257107,40089,1,BI,1,100,1040
1766588563.671531,257787,40205,1,BI,1,100,680
1766587005.516314,258880,40385,1,BI,1,100,1080
1766586492.308740,259240,40438,1,BI,1,100,360
1766585351.847465,260040,40571,1,BI,1,100,800
1766584781.616827,260440,40638,1,BI,1,100,400
1766583812.224743,261120,40737,1,BI,1,100,680
1766582956.878787,261720,40840,1,BI,1,100,600
1766582272.602022,262200,40923,1,BI,1,100,480
1766581304.635514,262879,41039,1,BI,1,100,680
1766580787.151211,263242,41089,1,BI,1,100,360
1766580325.264394,263566,41156,1,BI,1,100,320
1766579298.849247,264286,41274,1,BI,1,100,720
1766578614.572481,264766,41342,1,BI,1,100,480
1766577702.203461,265406,41457,1,BI,1,100,640
1766576315.117435,266379,41608,1,BI,1,100,960
1766574832.517777,267419,41789,1,BI,1,100,1040
1766574319.310204,267779,41842,1,BI,1,100,360
1766573292.895056,268499,41957,1,BI,1,100,720
1766572038.387653,269379,42107,1,BI,1,100,880
1766571696.249270,269619,42140,1,BI,1,100,240
1766570327.695740,270579,42306,1,BI,1,100,960
1766568883.586650,271592,42474,1,BI,1,100,1000
1766568370.379076,271952,42524,1,BI,1,100,360
1766567458.010056,272592,42640,1,BI,1,100,640
1766566830.756355,273032,42708,1,BI,1,100,440
1766566203.502654,273472,42775,1,BI,1,100,440
1766559114.110251,278445,43578,1,BI,1,100,4960
1766556777.590214,280084,43843,1,BI,1,100,1640
1766555285.011520,281131,44008,1,BI,1,100,1040
1766554372.642500,281771,44127,1,BI,1,100,640
1766553745.388798,282211,44194,1,BI,1,100,440
1766552262.789141,283251,44358,1,BI,1,100,1040
1766551863.627694,283531,44411,1,BI,1,100,280
1766550780.189483,284291,44543,1,BI,1,100,760
1766549393.103457,285264,44692,1,BI,1,100,960
1766547910.503799,286304,44856,1,BI,1,100,1040
1766547625.388480,286504,44894,1,BI,1,100,200
1766547169.203970,286824,44961,1,BI,1,100,320
1766546370.881078,287384,45046,1,BI,1,100,560
1766545686.604312,287864,45127,1,BI,1,100,480
1766544660.189165,288584,45245,1,BI,1,100,720
1766543179.015084,289623,45409,1,BI,1,100,1040
1766541961.572672,290477,45558,1,BI,1,100,840
1766541458.344135,290830,45610,1,BI,1,100,360
1766540431.928987,291550,45728,1,BI,1,100,720
1766540032.767540,291830,45779,1,BI,1,100,280
1766538949.329329,292590,45894,1,BI,1,100,760
1766538262.201411,293072,45979,1,BI,1,100,480
1766537562.243303,293563,46062,1,BI,1,100,480
1766536934.989602,294003,46129,1,BI,1,100,440
1766536022.620581,294643,46245,1,BI,1,100,640
1766535452.389944,295043,46297,1,BI,1,100,400
1766534540.020924,295683,46413,1,BI,1,100,640
1766534026.813350,296043,46463,1,BI,1,100,360
1766532943.375138,296803,46598,1,BI,1,100,760
1766532487.190628,297123,46651,1,BI,1,100,320
1766531460.775481,297843,46766,1,BI,1,100,720
1766531053.060575,298129,46817,1,BI,1,100,280
1766529855.576236,298969,46949,1,BI,1,100,840
1766528487.022705,299929,47115,1,BI,1,100,960
1766528030.838195,300249,47165,1,BI,1,100,320
1766526985.890552,300982,47282,1,BI,1,100,720
1766526529.706042,301302,47332,1,BI,1,100,320
1766525560.313958,301982,47435,1,BI,1,100,680
1766524990.083320,302382,47502,1,BI,1,100,400
1766523516.037122,303416,47684,1,BI,1,100,1040
1766522756.204797,303949,47767,1,BI,1,100,520
1766522071.928032,304429,47852,1,BI,1,100,480
1766520017.672160,305870,48081,1,BI,1,100,1440
1766518014.737046,307275,48316,1,BI,1,100,1400
1766516703.206579,308195,48467,1,BI,1,100,920
1766514754.443375,309562,48682,1,BI,1,100,1360
1766513900.522995,310161,48781,1,BI,1,100,600
1766512768.615180,310955,48913,1,BI,1,100,800
1766511267.483026,312008,49081,1,BI,1,100,1040
1766509898.929496,312968,49245,1,BI,1,100,960
1766509043.583539,313568,49346,1,BI,1,100,600
1766507218.845499,314848,49544,1,BI,1,100,1280
1766506192.430351,315568,49659,1,BI,1,100,720
1766504359.138851,316854,49876,1,BI,1,100,1280
1766502933.562257,317854,50042,1,BI,1,100,1000
1766501279.893408,319014,50222,1,BI,1,100,1160
1766499664.715127,320147,50420,1,BI,1,100,1120
1766498135.071442,321220,50586,1,BI,1,100,1080
1766496652.471784,322260,50754,1,BI,1,100,1040
1766495037.293503,323393,50935,1,BI,1,100,1120
1766493668.739973,324353,51101,1,BI,1,100,960
1766492186.140315,325393,51266,1,BI,1,100,1040
1766490817.586785,326353,51414,1,BI,1,100,960
1766489334.987127,327393,51600,1,BI,1,100,1040
1766487888.026884,328408,51764,1,BI,1,100,1000
1766486465.301443,329406,51912,1,BI,1,100,1000
1766484982.701785,330446,52095,1,BI,1,100,1040
1766483614.148255,331406,52244,1,BI,1,100,960
1766482131.548597,332446,52410,1,BI,1,100,1040
1766480697.418544,333452,52577,1,BI,1,100,1000
1766479214.818886,334492,52758,1,BI,1,100,1040
1766477561.150037,335652,52938,1,BI,1,100,1160
1766476459.179330,336425,53073,1,BI,1,100,760
1766476117.040947,336665,53108,1,BI,1,100,240
1766474691.464353,337665,53272,1,BI,1,100,1000
1766473265.887759,338665,53438,1,BI,1,100,1000
1766471783.288101,339705,53604,1,BI,1,100,1040
1766470471.757635,340625,53753,1,BI,1,100,920
1766469027.648545,341638,53920,1,BI,1,100,1000
1766467716.118078,342558,54069,1,BI,1,100,920
1766467145.887441,342958,54136,1,BI,1,100,400
1766466059.598076,343720,54252,1,BI,1,100,760
1766464636.872635,344718,54418,1,BI,1,100,1000
1766463154.272978,345758,54584,1,BI,1,100,1040
1766461881.233079,346651,54734,1,BI,1,100,880
1766460512.679549,347611,54899,1,BI,1,100,960
1766458973.056827,348691,55065,1,BI,1,100,1080
1766457490.457169,349731,55247,1,BI,1,100,1040
1766456578.088149,350371,55347,1,BI,1,100,640
1766455722.742193,350971,55446,1,BI,1,100,600
1766455266.557683,351291,55497,1,BI,1,100,320
1766454221.610039,352024,55616,1,BI,1,100,720
1766453708.402465,352384,55683,1,BI,1,100,360
1766452796.033445,353024,55782,1,BI,1,100,640
1766451598.549106,353864,55917,1,BI,1,100,840
1766451313.433787,354064,55950,1,BI,1,100,200
1766450743.203150,354464,56018,1,BI,1,100,400
1766449887.857193,355064,56118,1,BI,1,100,600
1766449376.075196,355423,56186,1,BI,1,100,360
1766448462.280599,356064,56284,1,BI,1,100,640
1766447018.171510,357077,56452,1,BI,1,100,1000
1766445535.571852,358117,56617,1,BI,1,100,1040
1766443710.833812,359397,56830,1,BI,1,100,1280
1766442514.775049,360236,56964,1,BI,1,100,840
1766441089.198455,361236,57129,1,BI,1,100,1000
1766439645.089365,362249,57297,1,BI,1,100,1000
1766439302.950983,362489,57331,1,BI,1,100,240
1766439017.835664,362689,57366,1,BI,1,100,200
1766437877.374389,363489,57499,1,BI,1,100,800
1766436280.728603,364609,57680,1,BI,1,100,1120
1766434798.128946,365649,57846,1,BI,1,100,1040
1766433429.575415,366609,58014,1,BI,1,100,960
1766431814.397134,367742,58194,1,BI,1,100,1120
1766430616.912795,368582,58327,1,BI,1,100,840
1766428611.126528,369989,58558,1,BI,1,100,1400
1766427812.803635,370549,58642,1,BI,1,100,560
1766427128.526870,371029,58724,1,BI,1,100,480
1766426387.227041,371549,58811,1,BI,1,100,520
1766425020.099087,372508,58977,1,BI,1,100,960
1766423822.614748,373348,59109,1,BI,1,100,840
1766422111.922835,374548,59307,1,BI,1,100,1200
1766415649.784135,379081,60045,1,BI,1,100,4520
1766414091.628917,380174,60211,1,BI,1,100,1080
1766412780.098451,381094,60360,1,BI,1,100,920
1766411582.614112,381934,60495,1,BI,1,100,840
1766411012.383474,382334,60562,1,BI,1,100,400
1766410271.083645,382854,60646,1,BI,1,100,520
1766409928.945263,383094,60697,1,BI,1,100,240
1766409187.645434,383614,60780,1,BI,1,100,520
1766407362.907393,384894,60978,1,BI,1,100,1280
1766405861.775240,385947,61159,1,BI,1,100,1040
1766404493.221710,386907,61310,1,BI,1,100,960
1766403694.898817,387467,61411,1,BI,1,100,560
1766402212.299159,388507,61575,1,BI,1,100,1040
1766400387.561119,389787,61790,1,BI,1,100,1280
1766399760.307417,390227,61857,1,BI,1,100,440
1766399057.498157,390720,61940,1,BI,1,100,480
1766397232.760116,392000,62159,1,BI,1,100,1280
1766395693.137395,393080,62325,1,BI,1,100,1080
1766394552.676120,393880,62458,1,BI,1,100,800
1766394153.514673,394160,62508,1,BI,1,100,280
1766392899.007270,395040,62640,1,BI,1,100,880
1766389972.298523,397093,62988,1,BI,1,100,2040
1766387521.732358,398812,63267,1,BI,1,100,1720
1766347843.659016,426645,2203,1,BI,1,100,27760
1766343608.270955,429616,2695,1,BI,1,100,2960
1766341840.555979,430856,2893,1,BI,1,100,1240
1766341270.325341,431256,2960,1,BI,1,100,400
1766337944.455147,433589,3341,1,BI,1,100,2320
1766336918.039999,434309,3456,1,BI,1,100,720
1766336461.855489,434629,3507,1,BI,1,100,320
1766336005.670979,434949,3558,1,BI,1,100,320
1766335378.417278,435389,3641,1,BI,1,100,440
1766334180.932939,436229,3774,1,BI,1,100,840
1766332584.287153,437349,3958,1,BI,1,100,1120
1766328517.117131,440202,4417,1,BI,1,100,2840
1766327604.748111,440842,4518,1,BI,1,100,640
1766326635.356027,441522,4636,1,BI,1,100,680
1766326113.594993,441888,4687,1,BI,1,100,360
1766324630.995335,442928,4869,1,BI,1,100,1040
1766323205.418741,443928,5019,1,BI,1,100,1000
1766322121.980530,444688,5151,1,BI,1,100,760
1766321665.796020,445008,5201,1,BI,1,100,320
1766320639.380872,445728,5317,1,BI,1,100,720
1766320183.196362,446048,5369,1,BI,1,100,320
1766318625.041145,447141,5553,1,BI,1,100,1080
1766317142.441487,448181,5719,1,BI,1,100,1040
1766315716.864893,449181,5883,1,BI,1,100,1000
1766314006.172980,450381,6080,1,BI,1,100,1200
1766312790.156145,451234,6215,1,BI,1,100,840
1766312390.994699,451514,6267,1,BI,1,100,280
1766311250.533424,452314,6399,1,BI,1,100,800
1766310110.072149,453114,6531,1,BI,1,100,800
1766308390.826776,454320,6729,1,BI,1,100,1200
1766307991.665330,454600,6780,1,BI,1,100,280
1766306794.180991,455440,6912,1,BI,1,100,840
1766305425.627461,456400,7061,1,BI,1,100,960
1766304171.120058,457280,7213,1,BI,1,100,880
1766303429.820229,457800,7296,1,BI,1,100,520
1766302213.803394,458653,7446,1,BI,1,100,840
1766300902.272928,459573,7595,1,BI,1,100,920
1766299305.627142,460693,7776,1,BI,1,100,1120
1766297994.096676,461613,7927,1,BI,1,100,920
1766296615.564110,462580,8077,1,BI,1,100,960
1766295989.735985,463019,8144,1,BI,1,100,440
1766295476.528411,463379,8211,1,BI,1,100,360
1766293309.651988,464899,8457,1,BI,1,100,1520
1766291770.029266,465979,8623,1,BI,1,100,1080
1766290439.966304,466912,8791,1,BI,1,100,920
1766289242.481965,467752,8923,1,BI,1,100,840
1766288786.297455,468072,8974,1,BI,1,100,320
1766287303.697797,469112,9140,1,BI,1,100,1040
1766286220.259586,469872,9273,1,BI,1,100,760
1766285707.052012,470232,9323,1,BI,1,100,360
1766284205.919858,471285,9504,1,BI,1,100,1040
1766282837.366328,472245,9655,1,BI,1,100,960
1766281126.674415,473445,9852,1,BI,1,100,1200
1766279530.028630,474565,10036,1,BI,1,100,1120
1766277819.336717,475765,10233,1,BI,1,100,1200
1766276204.158436,476898,10416,1,BI,1,100,1120
1766274778.581842,477898,10582,1,BI,1,100,1000
1766273238.959121,478978,10763,1,BI,1,100,1080
1766271642.313335,480098,10943,1,BI,1,100,1120
1766269913.088927,481311,11143,1,BI,1,100,1200
1766268554.514433,482264,11295,1,BI,1,100,960
1766267014.891711,483344,11459,1,BI,1,100,1080
1766265339.839213,484519,11657,1,BI,1,100,1160
1766264088.182964,485397,11806,1,BI,1,100,880
1766263460.929262,485837,11874,1,BI,1,100,440
1766262320.467987,486637,12008,1,BI,1,100,800
1766260837.868329,487677,12174,1,BI,1,100,1040
1766259241.222544,488797,12354,1,BI,1,100,1120
1766257740.090390,489850,12538,1,BI,1,100,1040
1766256086.421541,491010,12718,1,BI,1,100,1160
1766254660.844947,492010,12886,1,BI,1,100,1000
1766253064.199162,493130,13068,1,BI,1,100,1120
1766251449.020881,494263,13248,1,BI,1,100,1120
1766248825.959948,496103,13544,1,BI,1,100,1840
1766247220.760703,497229,13728,1,BI,1,100,1120
1766246764.576193,497549,13780,1,BI,1,100,320
1766245795.184109,498229,13896,1,BI,1,100,680
1766240090.026580,502231,14540,1,BI,1,100,4000
1766238886.839934,503075,14690,1,BI,1,100,840
1766228300.508147,510501,15886,1,BI,1,100,7400
1766225677.447214,512341,16184,1,BI,1,100,1840
1766225164.239640,512701,16234,1,BI,1,100,360
1766224708.055130,513021,16301,1,BI,1,100,320
1766224251.870620,513341,16354,1,BI,1,100,320
1766223795.686110,513661,16404,1,BI,1,100,320
1766223282.478536,514021,16455,1,BI,1,100,360
1766222598.201771,514501,16538,1,BI,1,100,480
1766221382.184936,515354,16688,1,BI,1,100,840
1766212525.077557,521567,17689,1,BI,1,100,6200
1766207897.655933,524813,18198,1,BI,1,100,3240
1766206871.240785,525533,18314,1,BI,1,100,720
1766206243.987084,525973,18398,1,BI,1,100,440
1766204343.693484,527306,18614,1,BI,1,100,1320
1766203887.508974,527626,18665,1,BI,1,100,320
1766202005.747870,528946,18879,1,BI,1,100,1320
1766198812.456299,531186,19241,1,BI,1,100,2240
1766195382.519014,533592,19636,1,BI,1,100,2400
1766194128.011611,534472,19786,1,BI,1,100,880
1766193651.869029,534806,19835,1,BI,1,100,320
1766192170.694948,535845,20001,1,BI,1,100,1040
1766189661.680142,537605,20300,1,BI,1,100,1760
1766188464.195803,538445,20432,1,BI,1,100,840
1766185764.153734,540339,20744,1,BI,1,100,1880
1766183256.564505,542098,21025,1,BI,1,100,1760
1766182002.057102,542978,21160,1,BI,1,100,880
1766178344.027562,545544,21590,1,BI,1,100,2560
1766177887.843052,545864,21641,1,BI,1,100,320
1766176975.474032,546504,21743,1,BI,1,100,640
1766175869.226595,547280,21875,1,BI,1,100,760
1766174161.385835,548478,22061,1,BI,1,100,1200
1766172680.211754,549517,22243,1,BI,1,100,1040
1766168856.815329,552199,22672,1,BI,1,100,2680
1766166959.372882,553530,22889,1,BI,1,100,1320
1766164735.473396,555090,23151,1,BI,1,100,1560
1766163081.804547,556250,23334,1,BI,1,100,1160
1766161352.580138,557463,23533,1,BI,1,100,1200
1766160269.141927,558223,23652,1,BI,1,100,760
1766158558.450014,559423,23849,1,BI,1,100,1200
1766156790.735037,560663,24047,1,BI,1,100,1240
1766155175.556756,561796,24246,1,BI,1,100,1120
1766154320.210800,562396,24347,1,BI,1,100,600
1766153407.841779,563036,24446,1,BI,1,100,640
1766151811.195994,564156,24629,1,BI,1,100,1120
1766147012.705179,567522,25172,1,BI,1,100,3360
1766140996.771952,571742,25844,1,BI,1,100,4200
1766139514.172294,572782,26025,1,BI,1,100,1040
1766139000.964720,573142,26077,1,BI,1,100,360
1766138031.572636,573822,26193,1,BI,1,100,680
1766136548.972978,574862,26360,1,BI,1,100,1040
1766135978.742341,575262,26427,1,BI,1,100,400
1766135124.821961,575861,26526,1,BI,1,100,600
1766134383.522132,576381,26609,1,BI,1,100,520
1766133622.264231,576915,26696,1,BI,1,100,520
1766132082.641509,577995,26876,1,BI,1,100,1080
1766131569.433935,578355,26943,1,BI,1,100,360
1766130601.467428,579034,27044,1,BI,1,100,680
1766129175.890834,580034,27208,1,BI,1,100,1000
1766127636.268113,581114,27391,1,BI,1,100,1080
1766126143.689419,582161,27557,1,BI,1,100,1040
1766124709.559365,583167,27723,1,BI,1,100,1000
1766123169.936643,584247,27890,1,BI,1,100,1080
1766121744.360049,585247,28054,1,BI,1,100,1000
1766120261.760392,586287,28220,1,BI,1,100,1040
1766118760.628238,587340,28403,1,BI,1,100,1040
1766117278.028580,588380,28569,1,BI,1,100,1040
1766115795.428923,589420,28733,1,BI,1,100,1040
1766115168.175221,589860,28817,1,BI,1,100,440
