LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1766715760.964847,345021.000,54221,3,MZ,1,100,-39
1766715761.004847,345061.000,54237,2,MZ,1,100,-37
1766715761.044847,345101.000,54237,2,MZ,1,100,-36
1766715761.084847,345141.000,54253,3,MZ,1,100,-35
1766715761.124847,345181.000,54253,3,MZ,1,100,-36
1766715761.164847,345221.000,54253,3,MZ,1,100,-34
1766715761.204847,345261.000,54271,2,MZ,1,100,-34
1766715761.244847,345301.000,54271,2,MZ,1,100,-34
1766715761.284847,345341.000,54288,3,MZ,1,100,-33
1766715761.324847,345381.000,54288,3,MZ,1,100,-34
1766715761.364847,345421.000,54288,3,MZ,1,100,-34
1766715761.400514,345456.667,54304,3,MZ,1,100,-34
1766715761.436180,345492.333,54304,3,MZ,1,100,-34
1766715761.471847,345528.000,54304,3,MZ,1,100,-36
1766715761.511847,345568.000,54322,2,MZ,1,100,-35
1766715761.551847,345608.000,54322,2,MZ,1,100,-35
1766715761.591847,345648.000,54336,3,MZ,1,100,-34
1766715761.631847,345688.000,54336,3,MZ,1,100,-36
1766715761.671847,345728.000,54336,3,MZ,1,100,-34
1766715761.711847,345768.000,54353,2,MZ,1,100,-36
1766715761.751847,345808.000,54353,2,MZ,1,100,-36
1766715761.791847,345848.000,54370,3,MZ,1,100,-37
1766715761.831847,345888.000,54370,3,MZ,1,100,-39
1766715761.871847,345928.000,54370,3,MZ,1,100,-39
1766715761.911847,345968.000,54387,2,MZ,1,100,-39
1766715761.951847,346008.000,54387,2,MZ,1,100,-39
1766715761.991847,346048.000,54401,3,MZ,1,100,-39
1766715762.031847,346088.000,54401,3,MZ,1,100,-40
1766715762.071847,346128.000,54401,3,MZ,1,100,-40
1766715762.111847,346168.000,54419,3,MZ,1,100,-39
1766715762.151847,346208.000,54419,3,MZ,1,100,-40
1766715762.191847,346248.000,54419,3,MZ,1,100,-39
1766715762.225347,346281.500,54435,2,MZ,1,100,-40
1766715762.258847,346315.000,54435,2,MZ,1,100,-40
1766715762.298847,346355.000,54452,3,MZ,1,100,-39
1766715762.338847,346395.000,54452,3,MZ,1,100,-39
1766715762.378847,346435.000,54452,3,MZ,1,100,-38
1766715762.418847,346475.000,54466,2,MZ,1,100,-37
1766715762.458847,346515.000,54466,2,MZ,1,100,-36
1766715762.498847,346555.000,54484,3,MZ,1,100,-35
1766715762.538847,346595.000,54484,3,MZ,1,100,-34
1766715762.578847,346635.000,54484,3,MZ,1,100,-34
1766715762.618847,346675.000,54500,2,MZ,1,100,-34
1766715762.658847,346715.000,54500,2,MZ,1,100,-33
1766715762.698847,346755.000,54519,3,MZ,1,100,-33
1766715762.738847,346795.000,54519,3,MZ,1,100,-32
1766715762.778847,346835.000,54519,3,MZ,1,100,-33
1766715762.818847,346875.000,54534,2,MZ,1,100,-32
1766715762.858847,346915.000,54534,2,MZ,1,100,-31
1766715762.898847,346955.000,54553,3,MZ,1,100,-30
1766715762.938847,346995.000,54553,3,MZ,1,100,-32
1766715762.978847,347035.000,54553,3,MZ,1,100,-33
1766715763.018847,347075.000,54571,3,MZ,1,100,-31
1766715763.058847,347115.000,54571,3,MZ,1,100,-33
1766715763.098847,347155.000,54571,3,MZ,1,100,-34
1766715763.131847,347188.000,54589,2,MZ,1,100,-33
1766715763.164847,347221.000,54589,2,MZ,1,100,-35
1766715763.204847,347261.000,54604,3,MZ,1,100,-35
1766715763.244847,347301.000,54604,3,MZ,1,100,-34
1766715763.284847,347341.000,54604,3,MZ,1,100,-37
1766715763.324847,347381.000,54620,3,MZ,1,100,-36
1766715763.364847,347421.000,54620,3,MZ,1,100,-36
1766715763.404847,347461.000,54620,3,MZ,1,100,-37
1766715763.444847,347501.000,54636,2,MZ,1,100,-37
1766715763.484847,347541.000,54636,2,MZ,1,100,-37
1766715763.524847,347581.000,54656,3,MZ,1,100,-37
1766715763.564847,347621.000,54656,3,MZ,1,100,-37
1766715763.604847,347661.000,54656,3,MZ,1,100,-37
1766715763.644847,347701.000,54671,2,MZ,1,100,-37
1766715763.684847,347741.000,54671,2,MZ,1,100,-37
1766715763.724847,347781.000,54687,3,MZ,1,100,-36
1766715763.764847,347821.000,54687,3,MZ,1,100,-35
1766715763.804847,347861.000,54687,3,MZ,1,100,-34
1766715763.840514,347896.667,54704,3,MZ,1,100,-36
1766715763.876180,347932.333,54704,3,MZ,1,100,-33
1766715763.911847,347968.000,54704,3,MZ,1,100,-33
1766715763.951847,348008.000,54721,2,MZ,1,100,-34
1766715763.991847,348048.000,54721,2,MZ,1,100,-32
1766715764.031847,348088.000,54737,3,MZ,1,100,-33
1766715764.071847,348128.000,54737,3,MZ,1,100,-33
1766715764.111847,348168.000,54737,3,MZ,1,100,-31
1766715764.151847,348208.000,54753,2,MZ,1,100,-32
1766715764.191847,348248.000,54753,2,MZ,1,100,-32
1766715764.231847,348288.000,54771,3,MZ,1,100,-32
1766715764.271847,348328.000,54771,3,MZ,1,100,-32
1766715764.311847,348368.000,54771,3,MZ,1,100,-33
1766715764.351847,348408.000,54788,2,MZ,1,100,-31
1766715764.391847,348448.000,54788,2,MZ,1,100,-33
1766715764.431847,348488.000,54805,3,MZ,1,100,-33
1766715764.471847,348528.000,54805,3,MZ,1,100,-33
1766715764.511847,348568.000,54805,3,MZ,1,100,-34
1766715764.551847,348608.000,54820,2,MZ,1,100,-34
1766715764.591847,348648.000,54820,2,MZ,1,100,-36
1766715764.631847,348688.000,54836,3,MZ,1,100,-37
1766715764.671847,348728.000,54836,3,MZ,1,100,-38
1766715764.711847,348768.000,54836,3,MZ,1,100,-39
1766715764.747180,348803.333,54853,3,MZ,1,100,-39
1766715764.782514,348838.667,54853,3,MZ,1,100,-39
1766715764.817847,348874.000,54853,3,MZ,1,100,-41
1766715764.857847,348914.000,54870,2,MZ,1,100,-42
1766715764.897847,348954.000,54870,2,MZ,1,100,-43
1766715764.937847,348994.000,54885,3,MZ,1,100,-43
1766715764.977847,349034.000,54885,3,MZ,1,100,-41
1766715765.017847,349074.000,54885,3,MZ,1,100,-43
1766715765.057847,349114.000,54901,2,MZ,1,100,-41
1766715765.097847,349154.000,54901,2,MZ,1,100,-42
1766715765.137847,349194.000,54921,3,MZ,1,100,-42
1766715765.177847,349234.000,54921,3,MZ,1,100,-41
1766715765.217847,349274.000,54921,3,MZ,1,100,-41
1766715765.257847,349314.000,54937,2,MZ,1,100,-40
1766715765.297847,349354.000,54937,2,MZ,1,100,-40
1766715765.337847,349394.000,54952,3,MZ,1,100,-39
1766715765.377847,349434.000,54952,3,MZ,1,100,-38
1766715765.417847,349474.000,54952,3,MZ,1,100,-40
1766715765.457847,349514.000,54969,3,MZ,1,100,-37
1766715765.497847,349554.000,54969,3,MZ,1,100,-39
1766715765.537847,349594.000,54969,3,MZ,1,100,-39
1766715765.577847,349634.000,54986,2,MZ,1,100,-41
1766715765.617847,349674.000,54986,2,MZ,1,100,-43
1766715765.653180,349709.333,55002,3,MZ,1,100,-42
1766715765.688514,349744.667,55002,3,MZ,1,100,-43
1766715765.723847,349780.000,55002,3,MZ,1,100,-44
1766715765.763847,349820.000,55020,2,MZ,1,100,-45
1766715765.803847,349860.000,55020,2,MZ,1,100,-46
1766715765.843847,349900.000,55038,3,MZ,1,100,-47
1766715765.883847,349940.000,55038,3,MZ,1,100,-48
1766715765.923847,349980.000,55038,3,MZ,1,100,-50
1766715765.964347,350020.500,55055,2,MZ,1,100,-51
1766715766.004847,350061.000,55055,2,MZ,1,100,-54
1766715766.044514,350100.667,55071,3,MZ,1,100,-55
1766715766.084180,350140.333,55071,3,MZ,1,100,-56
1766715766.123847,350180.000,55071,3,MZ,1,100,-55
1766715766.163847,350220.000,55089,3,MZ,1,100,-57
1766715766.203847,350260.000,55089,3,MZ,1,100,-56
1766715766.243847,350300.000,55089,3,MZ,1,100,-56
1766715766.283847,350340.000,55103,2,MZ,1,100,-57
1766715766.323847,350380.000,55103,2,MZ,1,100,-56
1766715766.363847,350420.000,55120,3,MZ,1,100,-57
1766715766.403847,350460.000,55120,3,MZ,1,100,-55
1766715766.443847,350500.000,55120,3,MZ,1,100,-55
1766715766.479847,350536.000,55137,3,MZ,1,100,-54
1766715766.515847,350572.000,55137,3,MZ,1,100,-54
1766715766.551847,350608.000,55137,3,MZ,1,100,-53
1766715766.591847,350648.000,55156,2,MZ,1,100,-52
1766715766.631847,350688.000,55156,2,MZ,1,100,-51
1766715766.671847,350728.000,55170,3,MZ,1,100,-52
1766715766.711847,350768.000,55170,3,MZ,1,100,-49
1766715766.751847,350808.000,55170,3,MZ,1,100,-49
1766715766.791847,350848.000,55188,2,MZ,1,100,-49
1766715766.831847,350888.000,55188,2,MZ,1,100,-50
1766715766.871847,350928.000,55204,3,MZ,1,100,-48
1766715766.911847,350968.000,55204,3,MZ,1,100,-47
1766715766.951847,351008.000,55204,3,MZ,1,100,-46
1766715766.991847,351048.000,55221,2,MZ,1,100,-47
1766715767.031847,351088.000,55221,2,MZ,1,100,-46
1766715767.071847,351128.000,55237,3,MZ,1,100,-47
1766715767.111847,351168.000,55237,3,MZ,1,100,-46
1766715767.151847,351208.000,55237,3,MZ,1,100,-46
1766715767.191847,351248.000,55255,2,MZ,1,100,-48
1766715767.231847,351288.000,55255,2,MZ,1,100,-46
1766715767.267180,351323.333,55271,3,MZ,1,100,-46
1766715767.302514,351358.667,55271,3,MZ,1,100,-49
1766715767.337847,351394.000,55271,3,MZ,1,100,-49
1766715767.377847,351434.000,55288,3,MZ,1,100,-50
1766715767.417847,351474.000,55288,3,MZ,1,100,-51
1766715767.457847,351514.000,55288,3,MZ,1,100,-50
1766715767.497847,351554.000,55303,2,MZ,1,100,-51
1766715767.537847,351594.000,55303,2,MZ,1,100,-52
1766715767.577847,351634.000,55320,3,MZ,1,100,-52
1766715767.617847,351674.000,55320,3,MZ,1,100,-53
1766715767.657847,351714.000,55320,3,MZ,1,100,-54
1766715767.697847,351754.000,55336,2,MZ,1,100,-54
1766715767.737847,351794.000,55336,2,MZ,1,100,-54
1766715767.777847,351834.000,55356,3,MZ,1,100,-54
1766715767.817847,351874.000,55356,3,MZ,1,100,-53
1766715767.857847,351914.000,55356,3,MZ,1,100,-54
1766715767.897847,351954.000,55375,2,MZ,1,100,-54
1766715767.937847,351994.000,55375,2,MZ,1,100,-53
1766715767.977847,352034.000,55391,3,MZ,1,100,-53
1766715768.017847,352074.000,55391,3,MZ,1,100,-51
1766715768.057847,352114.000,55391,3,MZ,1,100,-52
1766715768.093514,352149.667,55407,3,MZ,1,100,-50
1766715768.129180,352185.333,55407,3,MZ,1,100,-50
1766715768.164847,352221.000,55407,3,MZ,1,100,-49
1766715768.204847,352261.000,55425,2,MZ,1,100,-48
1766715768.244847,352301.000,55425,2,MZ,1,100,-49
1766715768.284847,352341.000,55443,3,MZ,1,100,-47
1766715768.324847,352381.000,55443,3,MZ,1,100,-47
1766715768.364847,352421.000,55443,3,MZ,1,100,-47
1766715768.404847,352461.000,55458,2,MZ,1,100,-47
1766715768.444847,352501.000,55458,2,MZ,1,100,-47
1766715768.484847,352541.000,55477,3,MZ,1,100,-48
1766715768.524847,352581.000,55477,3,MZ,1,100,-48
1766715768.564847,352621.000,55477,3,MZ,1,100,-46
1766715768.604847,352661.000,55494,2,MZ,1,100,-47
1766715768.644847,352701.000,55494,2,MZ,1,100,-48
1766715768.684847,352741.000,55510,3,MZ,1,100,-46
1766715768.724847,352781.000,55510,3,MZ,1,100,-46
1766715768.764847,352821.000,55510,3,MZ,1,100,-45
1766715768.804847,352861.000,55526,2,MZ,1,100,-46
1766715768.844847,352901.000,55526,2,MZ,1,100,-48
1766715768.884847,352941.000,55542,3,MZ,1,100,-47
1766715768.924847,352981.000,55542,3,MZ,1,100,-48
1766715768.964847,353021.000,55542,3,MZ,1,100,-49
1766715769.000180,353056.333,55561,3,MZ,1,100,-48
1766715769.035514,353091.667,55561,3,MZ,1,100,-48
1766715769.070847,353127.000,55561,3,MZ,1,100,-48
1766715769.110847,353167.000,55578,3,MZ,1,100,-47
1766715769.150847,353207.000,55578,3,MZ,1,100,-45
1766715769.190847,353247.000,55578,3,MZ,1,100,-43
1766715769.230847,353287.000,55593,2,MZ,1,100,-41
1766715769.270847,353327.000,55593,2,MZ,1,100,-40
1766715769.310847,353367.000,55609,3,MZ,1,100,-38
1766715769.350847,353407.000,55609,3,MZ,1,100,-36
1766715769.390847,353447.000,55609,3,MZ,1,100,-34
1766715769.430847,353487.000,55626,2,MZ,1,100,-32
1766715769.470847,353527.000,55626,2,MZ,1,100,-28
1766715769.510847,353567.000,55643,3,MZ,1,100,-27
1766715769.550847,353607.000,55643,3,MZ,1,100,-25
1766715769.590847,353647.000,55643,3,MZ,1,100,-25
1766715769.630847,353687.000,55658,2,MZ,1,100,-23
1766715769.670847,353727.000,55658,2,MZ,1,100,-23
1766715769.710847,353767.000,55674,3,MZ,1,100,-22
1766715769.750847,353807.000,55674,3,MZ,1,100,-21
1766715769.790847,353847.000,55674,3,MZ,1,100,-21
1766715769.826180,353882.333,55692,3,MZ,1,100,-21
1766715769.861514,353917.667,55692,3,MZ,1,100,-20
1766715769.896847,353953.000,55692,3,MZ,1,100,-21
1766715769.936847,353993.000,55710,2,MZ,1,100,-19
1766715769.976847,354033.000,55710,2,MZ,1,100,-20
1766715770.016847,354073.000,55725,3,MZ,1,100,-21
1766715770.056847,354113.000,55725,3,MZ,1,100,-21
1766715770.096847,354153.000,55725,3,MZ,1,100,-21
1766715770.136847,354193.000,55742,2,MZ,1,100,-22
1766715770.176847,354233.000,55742,2,MZ,1,100,-23
1766715770.216847,354273.000,55759,3,MZ,1,100,-24
1766715770.256847,354313.000,55759,3,MZ,1,100,-24
1766715770.296847,354353.000,55759,3,MZ,1,100,-25
1766715770.336847,354393.000,55775,2,MZ,1,100,-25
1766715770.376847,354433.000,55775,2,MZ,1,100,-25
1766715770.416847,354473.000,55791,3,MZ,1,100,-27
1766715770.456847,354513.000,55791,3,MZ,1,100,-27
1766715770.496847,354553.000,55791,3,MZ,1,100,-28
1766715770.536847,354593.000,55807,2,MZ,1,100,-28
1766715770.576847,354633.000,55807,2,MZ,1,100,-28
1766715770.612847,354669.000,55824,3,MZ,1,100,-28
1766715770.648847,354705.000,55824,3,MZ,1,100,-27
1766715770.684847,354741.000,55824,3,MZ,1,100,-28
1766715770.724847,354781.000,55840,3,MZ,1,100,-29
1766715770.764847,354821.000,55840,3,MZ,1,100,-29
1766715770.804847,354861.000,55840,3,MZ,1,100,-30
1766715770.844847,354901.000,55860,2,MZ,1,100,-30
1766715770.884847,354941.000,55860,2,MZ,1,100,-32
1766715770.924847,354981.000,55874,3,MZ,1,100,-33
1766715770.964847,355021.000,55874,3,MZ,1,100,-35
1766715771.004847,355061.000,55874,3,MZ,1,100,-35
1766715771.044847,355101.000,55893,2,MZ,1,100,-34
1766715771.084847,355141.000,55893,2,MZ,1,100,-36
1766715771.124847,355181.000,55910,3,MZ,1,100,-37
1766715771.164847,355221.000,55910,3,MZ,1,100,-37
1766715771.204847,355261.000,55910,3,MZ,1,100,-36
1766715771.244847,355301.000,55927,2,MZ,1,100,-37
1766715771.284847,355341.000,55927,2,MZ,1,100,-37
1766715771.324847,355381.000,55943,3,MZ,1,100,-38
1766715771.364847,355421.000,55943,3,MZ,1,100,-39
1766715771.404847,355461.000,55943,3,MZ,1,100,-39
1766715771.444847,355501.000,55961,2,MZ,1,100,-39
1766715771.484847,355541.000,55961,2,MZ,1,100,-40
1766715771.520180,355576.333,55977,3,MZ,1,100,-41
1766715771.555514,355611.667,55977,3,MZ,1,100,-41
1766715771.590847,355647.000,55977,3,MZ,1,100,-41
1766715771.630847,355687.000,55994,3,MZ,1,100,-43
1766715771.670847,355727.000,55994,3,MZ,1,100,-42
1766715771.710847,355767.000,55994,3,MZ,1,100,-44
1766715771.750847,355807.000,56008,2,MZ,1,100,-45
1766715771.790847,355847.000,56008,2,MZ,1,100,-46
1766715771.830847,355887.000,56026,3,MZ,1,100,-46
1766715771.870847,355927.000,56026,3,MZ,1,100,-47
1766715771.910847,355967.000,56026,3,MZ,1,100,-46
1766715771.950847,356007.000,56042,2,MZ,1,100,-48
1766715771.990847,356047.000,56042,2,MZ,1,100,-46
1766715772.030847,356087.000,56059,3,MZ,1,100,-47
1766715772.070847,356127.000,56059,3,MZ,1,100,-46
1766715772.110847,356167.000,56059,3,MZ,1,100,-46
1766715772.150847,356207.000,56074,2,MZ,1,100,-46
1766715772.190847,356247.000,56074,2,MZ,1,100,-45
1766715772.230514,356286.667,56091,3,MZ,1,100,-43
1766715772.270180,356326.333,56091,3,MZ,1,100,-42
1766715772.309847,356366.000,56091,3,MZ,1,100,-43
1766715772.345514,356401.667,56109,3,MZ,1,100,-42
1766715772.381181,356437.333,56109,3,MZ,1,100,-43
1766715772.416847,356473.000,56109,3,MZ,1,100,-43
1766715772.456847,356513.000,56127,2,MZ,1,100,-42
1766715772.496847,356553.000,56127,2,MZ,1,100,-42
1766715772.537180,356593.333,56141,3,MZ,1,100,-41
1766715772.577514,356633.667,56141,3,MZ,1,100,-41
1766715772.617847,356674.000,56141,3,MZ,1,100,-41
1766715772.657847,356714.000,56158,2,MZ,1,100,-40
1766715772.697847,356754.000,56158,2,MZ,1,100,-40
1766715772.737847,356794.000,56174,3,MZ,1,100,-41
1766715772.777847,356834.000,56174,3,MZ,1,100,-40
1766715772.817847,356874.000,56174,3,MZ,1,100,-40
1766715772.857847,356914.000,56194,3,MZ,1,100,-41
1766715772.897847,356954.000,56194,3,MZ,1,100,-39
1766715772.937847,356994.000,56194,3,MZ,1,100,-41
1766715772.977847,357034.000,56209,2,MZ,1,100,-42
1766715773.017847,357074.000,56209,2,MZ,1,100,-43
1766715773.057847,357114.000,56227,3,MZ,1,100,-45
1766715773.097847,357154.000,56227,3,MZ,1,100,-45
1766715773.137847,357194.000,56227,3,MZ,1,100,-46
1766715773.173180,357229.333,56244,3,MZ,1,100,-46
1766715773.208514,357264.667,56244,3,MZ,1,100,-48
1766715773.243847,357300.000,56244,3,MZ,1,100,-48
1766715773.283847,357340.000,56261,2,MZ,1,100,-50
1766715773.323847,357380.000,56261,2,MZ,1,100,-48
1766715773.363847,357420.000,56277,3,MZ,1,100,-49
1766715773.403847,357460.000,56277,3,MZ,1,100,-48
1766715773.443847,357500.000,56277,3,MZ,1,100,-46
1766715773.483847,357540.000,56295,2,MZ,1,100,-46
1766715773.523847,357580.000,56295,2,MZ,1,100,-44
1766715773.563847,357620.000,56311,3,MZ,1,100,-45
1766715773.603847,357660.000,56311,3,MZ,1,100,-42
1766715773.643847,357700.000,56311,3,MZ,1,100,-42
1766715773.683847,357740.000,56328,2,MZ,1,100,-41
1766715773.723847,357780.000,56328,2,MZ,1,100,-40
1766715773.763847,357820.000,56345,3,MZ,1,100,-41
1766715773.803847,357860.000,56345,3,MZ,1,100,-41
1766715773.843847,357900.000,56345,3,MZ,1,100,-41
1766715773.883847,357940.000,56362,2,MZ,1,100,-40
1766715773.923847,357980.000,56362,2,MZ,1,100,-40
1766715773.963847,358020.000,56380,3,MZ,1,100,-39
1766715774.003847,358060.000,56380,3,MZ,1,100,-40
1766715774.043847,358100.000,56380,3,MZ,1,100,-41
1766715774.079514,358135.667,56397,3,MZ,1,100,-42
1766715774.115180,358171.333,56397,3,MZ,1,100,-45
1766715774.150847,358207.000,56397,3,MZ,1,100,-45
1766715774.190347,358246.500,56414,2,MZ,1,100,-45
1766715774.229847,358286.000,56414,2,MZ,1,100,-47
1766715774.269847,358326.000,56429,3,MZ,1,100,-48
1766715774.309847,358366.000,56429,3,MZ,1,100,-48
1766715774.349847,358406.000,56429,3,MZ,1,100,-49
1766715774.389847,358446.000,56447,2,MZ,1,100,-48
1766715774.429847,358486.000,56447,2,MZ,1,100,-47
1766715774.469847,358526.000,56465,3,MZ,1,100,-48
1766715774.509847,358566.000,56465,3,MZ,1,100,-46
1766715774.549847,358606.000,56465,3,MZ,1,100,-46
1766715774.589847,358646.000,56481,2,MZ,1,100,-48
1766715774.629847,358686.000,56481,2,MZ,1,100,-46
1766715774.669847,358726.000,56496,3,MZ,1,100,-45
1766715774.709847,358766.000,56496,3,MZ,1,100,-45
1766715774.749847,358806.000,56496,3,MZ,1,100,-46
1766715774.789847,358846.000,56513,2,MZ,1,100,-45
1766715774.829847,358886.000,56513,2,MZ,1,100,-45
1766715774.865847,358922.000,56532,3,MZ,1,100,-45
1766715774.901847,358958.000,56532,3,MZ,1,100,-46
1766715774.937847,358994.000,56532,3,MZ,1,100,-48
1766715774.977847,359034.000,56548,3,MZ,1,100,-49
1766715775.017847,359074.000,56548,3,MZ,1,100,-49
1766715775.057847,359114.000,56548,3,MZ,1,100,-50
1766715775.097847,359154.000,56563,2,MZ,1,100,-48
1766715775.137847,359194.000,56563,2,MZ,1,100,-49
1766715775.177847,359234.000,56580,3,MZ,1,100,-48
1766715775.217847,359274.000,56580,3,MZ,1,100,-47
1766715775.257847,359314.000,56580,3,MZ,1,100,-46
1766715775.297847,359354.000,56601,2,MZ,1,100,-45
1766715775.337847,359394.000,56601,2,MZ,1,100,-47
1766715775.377847,359434.000,56617,3,MZ,1,100,-48
1766715775.417847,359474.000,56617,3,MZ,1,100,-50
1766715775.457847,359514.000,56617,3,MZ,1,100,-48
1766715775.497847,359554.000,56634,2,MZ,1,100,-50
1766715775.537847,359594.000,56634,2,MZ,1,100,-48
1766715775.577847,359634.000,56649,3,MZ,1,100,-49
1766715775.617847,359674.000,56649,3,MZ,1,100,-50
1766715775.657847,359714.000,56649,3,MZ,1,100,-50
1766715775.697847,359754.000,56666,3,MZ,1,100,-50
1766715775.737847,359794.000,56666,3,MZ,1,100,-50
1766715775.777847,359834.000,56666,3,MZ,1,100,-50
1766715775.810847,359867.000,56683,2,MZ,1,100,-51
1766715775.843847,359900.000,56683,2,MZ,1,100,-50
1766715775.883514,359939.667,56700,3,MZ,1,100,-51
1766715775.923180,359979.333,56700,3,MZ,1,100,-51
1766715775.962847,360019.000,56700,3,MZ,1,100,-51
1766715776.003347,360059.500,56714,2,MZ,1,100,-52
1766715776.043847,360100.000,56714,2,MZ,1,100,-49
1766715776.083514,360139.667,56734,3,MZ,1,100,-50
1766715776.123180,360179.333,56734,3,MZ,1,100,-50
1766715776.162847,360219.000,56734,3,MZ,1,100,-52
1766715776.202847,360259.000,56750,3,MZ,1,100,-50
1766715776.242847,360299.000,56750,3,MZ,1,100,-49
1766715776.282847,360339.000,56750,3,MZ,1,100,-50
1766715776.322847,360379.000,56767,2,MZ,1,100,-49
1766715776.362847,360419.000,56767,2,MZ,1,100,-50
1766715776.403180,360459.333,56781,3,MZ,1,100,-49
1766715776.443514,360499.667,56781,3,MZ,1,100,-49
1766715776.483847,360540.000,56781,3,MZ,1,100,-49
1766715776.523347,360579.500,56799,2,MZ,1,100,-50
1766715776.562847,360619.000,56799,2,MZ,1,100,-50
1766715776.598514,360654.667,56815,3,MZ,1,100,-51
1766715776.634181,360690.333,56815,3,MZ,1,100,-52
1766715776.669847,360726.000,56815,3,MZ,1,100,-53
1766715776.709847,360766.000,56832,3,MZ,1,100,-54
1766715776.749847,360806.000,56832,3,MZ,1,100,-53
1766715776.789847,360846.000,56832,3,MZ,1,100,-54
1766715776.829847,360886.000,56847,2,MZ,1,100,-53
1766715776.869847,360926.000,56847,2,MZ,1,100,-55
1766715776.909847,360966.000,56866,3,MZ,1,100,-55
1766715776.949847,361006.000,56866,3,MZ,1,100,-55
1766715776.989847,361046.000,56866,3,MZ,1,100,-55
1766715777.029847,361086.000,56882,2,MZ,1,100,-55
1766715777.069847,361126.000,56882,2,MZ,1,100,-56
1766715777.110180,361166.333,56900,3,MZ,1,100,-56
1766715777.150514,361206.667,56900,3,MZ,1,100,-56
1766715777.190847,361247.000,56900,3,MZ,1,100,-57
1766715777.230847,361287.000,56914,2,MZ,1,100,-55
1766715777.270847,361327.000,56914,2,MZ,1,100,-55
1766715777.310847,361367.000,56931,3,MZ,1,100,-54
1766715777.350847,361407.000,56931,3,MZ,1,100,-54
1766715777.390847,361447.000,56931,3,MZ,1,100,-52
1766715777.426180,361482.333,56947,3,MZ,1,100,-51
1766715777.461514,361517.667,56947,3,MZ,1,100,-51
1766715777.496847,361553.000,56947,3,MZ,1,100,-50
1766715777.536847,361593.000,56965,2,MZ,1,100,-50
1766715777.576847,361633.000,56965,2,MZ,1,100,-49
1766715777.616847,361673.000,56979,3,MZ,1,100,-48
1766715777.656847,361713.000,56979,3,MZ,1,100,-48
1766715777.696847,361753.000,56979,3,MZ,1,100,-49
1766715777.736847,361793.000,56996,2,MZ,1,100,-49
1766715777.776847,361833.000,56996,2,MZ,1,100,-48
1766715777.816847,361873.000,57013,3,MZ,1,100,-47
1766715777.856847,361913.000,57013,3,MZ,1,100,-47
1766715777.896847,361953.000,57013,3,MZ,1,100,-48
1766715777.936847,361993.000,57032,2,MZ,1,100,-48
1766715777.976847,362033.000,57032,2,MZ,1,100,-47
1766715778.016847,362073.000,57047,3,MZ,1,100,-47
1766715778.056847,362113.000,57047,3,MZ,1,100,-47
1766715778.096847,362153.000,57047,3,MZ,1,100,-48
1766715778.136847,362193.000,57064,2,MZ,1,100,-47
1766715778.176847,362233.000,57064,2,MZ,1,100,-47
1766715778.216847,362273.000,57082,3,MZ,1,100,-46
1766715778.256847,362313.000,57082,3,MZ,1,100,-48
1766715778.296847,362353.000,57082,3,MZ,1,100,-48
1766715778.332181,362388.333,57099,3,MZ,1,100,-48
1766715778.367514,362423.667,57099,3,MZ,1,100,-48
1766715778.402847,362459.000,57099,3,MZ,1,100,-49
1766715778.442847,362499.000,57116,2,MZ,1,100,-49
1766715778.482847,362539.000,57116,2,MZ,1,100,-50
1766715778.522847,362579.000,57133,4,MZ,1,100,-50
1766715778.562847,362619.000,57133,4,MZ,1,100,-48
1766715778.602847,362659.000,57133,4,MZ,1,100,-48
1766715778.642847,362699.000,57133,4,MZ,1,100,-48
1766715778.682847,362739.000,57147,2,MZ,1,100,-48
1766715778.722847,362779.000,57147,2,MZ,1,100,-48
1766715778.762847,362819.000,57167,3,MZ,1,100,-46
1766715778.802847,362859.000,57167,3,MZ,1,100,-45
1766715778.842847,362899.000,57167,3,MZ,1,100,-44
1766715778.882847,362939.000,57183,2,MZ,1,100,-43
1766715778.922847,362979.000,57183,2,MZ,1,100,-42
1766715778.962847,363019.000,57200,3,MZ,1,100,-43
1766715779.002847,363059.000,57200,3,MZ,1,100,-41
1766715779.042847,363099.000,57200,3,MZ,1,100,-40
1766715779.078847,363135.000,57216,3,MZ,1,100,-41
1766715779.114847,363171.000,57216,3,MZ,1,100,-41
1766715779.150847,363207.000,57216,3,MZ,1,100,-40
1766715779.190347,363246.500,57234,2,MZ,1,100,-39
1766715779.229847,363286.000,57234,2,MZ,1,100,-40
1766715779.269847,363326.000,57250,3,MZ,1,100,-37
1766715779.309847,363366.000,57250,3,MZ,1,100,-38
1766715779.349847,363406.000,57250,3,MZ,1,100,-38
1766715779.389847,363446.000,57267,2,MZ,1,100,-39
1766715779.429847,363486.000,57267,2,MZ,1,100,-37
1766715779.469847,363526.000,57282,3,MZ,1,100,-39
1766715779.509847,363566.000,57282,3,MZ,1,100,-38
1766715779.549847,363606.000,57282,3,MZ,1,100,-37
1766715779.590347,363646.500,57299,2,MZ,1,100,-38
1766715779.630847,363687.000,57299,2,MZ,1,100,-39
1766715779.670514,363726.667,57317,3,MZ,1,100,-37
1766715779.710181,363766.333,57317,3,MZ,1,100,-38
1766715779.749847,363806.000,57317,3,MZ,1,100,-35
1766715779.789847,363846.000,57335,3,MZ,1,100,-35
1766715779.829847,363886.000,57335,3,MZ,1,100,-34
