LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1766652348.245078,213044,32885,1,HR,1,100,89.93
1766651321.829930,213764,33000,1,HR,1,100,88.47
1766649839.230272,214804,33166,1,HR,1,100,81.63
1766648413.653678,215804,33330,1,HR,1,100,76.82
1766646912.521525,216857,33498,1,HR,1,100,72.57
1766645543.967994,217817,33663,1,HR,1,100,70.33
1766644973.737357,218217,33731,1,HR,1,100,88.04
1766644118.391401,218817,33830,1,HR,1,100,90.70
1766643605.183827,219177,33881,1,HR,1,100,107.58
1766642578.768679,219897,33998,1,HR,1,100,102.19
1766642179.607233,220177,34049,1,HR,1,100,127.10
1766641210.215149,220857,34150,1,HR,1,100,118.46
1766639709.082995,221910,34333,1,HR,1,100,104.96
1766638340.529465,222870,34482,1,HR,1,100,95.52
1766636448.789325,224197,34697,1,HR,1,100,84.40
1766635422.374177,224917,34812,1,HR,1,100,84.16
1766634966.189667,225237,34865,1,HR,1,100,107.13
1766633998.223160,225916,34980,1,HR,1,100,102.93
1766633540.613073,226237,35031,1,HR,1,100,121.72
1766632572.646565,226916,35150,1,HR,1,100,114.28
1766632115.036479,227237,35201,1,HR,1,100,130.55
1766631090.046908,227956,35316,1,HR,1,100,120.06
1766629664.470314,228956,35482,1,HR,1,100,106.71
1766629075.707180,229369,35550,1,HR,1,100,116.33
1766628277.384288,229929,35648,1,HR,1,100,114.29
1766627650.130586,230369,35716,1,HR,1,100,119.20
1766626737.761566,231009,35816,1,HR,1,100,113.54
1766626224.553992,231369,35886,1,HR,1,100,125.35
1766625654.323354,231769,35953,1,HR,1,100,130.83
1766624856.000462,232329,36037,1,HR,1,100,125.56
1766621662.708891,234569,36403,1,HR,1,100,103.61
1766620617.761248,235302,36536,1,HR,1,100,99.10
1766619135.161590,236342,36702,1,HR,1,100,89.90
1766617652.561932,237382,36868,1,HR,1,100,82.74
1766616226.985338,238382,37034,1,HR,1,100,77.69
1766614915.454872,239302,37180,1,HR,1,100,74.92
1766613756.461101,240115,37313,1,HR,1,100,74.94
1766612397.886607,241068,37464,1,HR,1,100,72.17
1766611713.609842,241548,37549,1,HR,1,100,83.91
1766610744.217758,242228,37666,1,HR,1,100,84.87
1766610212.477688,242601,37717,1,HR,1,100,103.05
1766609186.062540,243321,37832,1,HR,1,100,98.67
1766607760.485946,244321,37998,1,HR,1,100,90.08
1766606277.886288,245361,38180,1,HR,1,100,82.88
1766604852.309695,246361,38331,1,HR,1,100,77.79
1766603312.686973,247441,38513,1,HR,1,100,72.85
1766601877.131343,248448,38678,1,HR,1,100,70.00
1766600394.531685,249488,38844,1,HR,1,100,67.26
1766598893.399531,250541,39008,1,HR,1,100,65.14
1766597467.822937,251541,39176,1,HR,1,100,63.99
1766596043.671920,252540,39341,1,HR,1,100,63.11
1766594665.139354,253507,39506,1,HR,1,100,62.97
1766593866.816461,254067,39590,1,HR,1,100,72.79
1766592498.262931,255027,39754,1,HR,1,100,70.50
1766591585.893910,255667,39855,1,HR,1,100,75.67
1766591015.663273,256067,39922,1,HR,1,100,92.19
1766589533.063615,257107,40090,1,HR,1,100,84.52
1766588563.671531,257787,40206,1,HR,1,100,85.35
1766587005.516314,258880,40386,1,HR,1,100,78.73
1766586492.308740,259240,40439,1,HR,1,100,98.27
1766585351.847465,260040,40572,1,HR,1,100,93.10
1766584781.616827,260440,40639,1,HR,1,100,105.74
1766583812.224743,261120,40738,1,HR,1,100,101.85
1766582956.878787,261720,40841,1,HR,1,100,101.44
1766582272.602022,262200,40924,1,HR,1,100,106.68
1766581304.635514,262879,41040,1,HR,1,100,102.58
1766580787.151211,263242,41090,1,HR,1,100,116.82
1766580325.264394,263566,41157,1,HR,1,100,132.53
1766579298.849247,264286,41275,1,HR,1,100,121.60
1766578614.572481,264766,41343,1,HR,1,100,122.35
1766577702.203461,265406,41458,1,HR,1,100,116.00
1766576315.117435,266379,41609,1,HR,1,100,104.11
1766574832.517777,267419,41790,1,HR,1,100,93.79
1766574319.310204,267779,41843,1,HR,1,100,109.99
1766573292.895056,268499,41958,1,HR,1,100,104.06
1766572038.387653,269379,42108,1,HR,1,100,96.09
1766571696.249270,269619,42141,1,HR,1,100,130.29
1766570327.695740,270579,42307,1,HR,1,100,115.23
1766568883.586650,271592,42475,1,HR,1,100,102.95
1766568370.379076,271952,42525,1,HR,1,100,117.11
1766567458.010056,272592,42641,1,HR,1,100,111.92
1766566830.756355,273032,42709,1,HR,1,100,117.35
1766566203.502654,273472,42776,1,HR,1,100,121.58
1766559114.110251,278445,43579,1,HR,1,100,97.25
1766556777.590214,280084,43844,1,HR,1,100,83.77
1766555285.011520,281131,44009,1,HR,1,100,77.97
1766554372.642500,281771,44128,1,HR,1,100,81.48
1766553745.388798,282211,44195,1,HR,1,100,93.68
1766552262.789141,283251,44359,1,HR,1,100,85.68
1766551863.627694,283531,44412,1,HR,1,100,114.26
1766550780.189483,284291,44544,1,HR,1,100,106.41
1766549393.103457,285264,44693,1,HR,1,100,96.65
1766547910.503799,286304,44857,1,HR,1,100,87.99
1766547625.388480,286504,44895,1,HR,1,100,135.11
1766547169.203970,286824,44962,1,HR,1,100,146.75
1766546370.881078,287384,45047,1,HR,1,100,137.95
1766545686.604312,287864,45128,1,HR,1,100,135.07
1766544660.189165,288584,45246,1,HR,1,100,123.57
1766543179.015084,289623,45410,1,HR,1,100,108.93
1766541961.572672,290477,45559,1,HR,1,100,100.60
1766541458.344135,290830,45611,1,HR,1,100,115.28
1766540431.928987,291550,45729,1,HR,1,100,108.18
1766540032.767540,291830,45780,1,HR,1,100,131.76
1766538949.329329,292590,45895,1,HR,1,100,120.02
1766538262.201411,293072,45980,1,HR,1,100,121.13
1766537562.243303,293563,46063,1,HR,1,100,121.99
1766536934.989602,294003,46130,1,HR,1,100,125.18
1766536022.620581,294643,46246,1,HR,1,100,118.20
1766535452.389944,295043,46298,1,HR,1,100,125.27
1766534540.020924,295683,46414,1,HR,1,100,118.26
1766534026.813350,296043,46464,1,HR,1,100,129.02
1766532943.375138,296803,46599,1,HR,1,100,117.89
1766532487.190628,297123,46652,1,HR,1,100,133.36
1766531460.775481,297843,46767,1,HR,1,100,122.24
1766531053.060575,298129,46818,1,HR,1,100,142.70
1766529855.576236,298969,46950,1,HR,1,100,126.86
1766528487.022705,299929,47116,1,HR,1,100,112.56
1766528030.838195,300249,47166,1,HR,1,100,129.21
1766526985.890552,300982,47283,1,HR,1,100,119.02
1766526529.706042,301302,47333,1,HR,1,100,134.24
1766525560.313958,301982,47436,1,HR,1,100,124.01
1766524990.083320,302382,47503,1,HR,1,100,129.79
1766523516.037122,303416,47685,1,HR,1,100,113.77
1766522756.204797,303949,47768,1,HR,1,100,114.13
1766522071.928032,304429,47853,1,HR,1,100,116.54
1766520017.672160,305870,48082,1,HR,1,100,99.90
1766518014.737046,307275,48317,1,HR,1,100,87.23
1766516703.206579,308195,48468,1,HR,1,100,82.33
1766514754.443375,309562,48683,1,HR,1,100,73.84
1766513900.522995,310161,48782,1,HR,1,100,79.65
1766512768.615180,310955,48914,1,HR,1,100,78.62
1766511267.483026,312008,49082,1,HR,1,100,73.97
1766509898.929496,312968,49246,1,HR,1,100,71.42
1766509043.583539,313568,49347,1,HR,1,100,77.77
1766507218.845499,314848,49545,1,HR,1,100,70.91
1766506192.430351,315568,49660,1,HR,1,100,73.67
1766504359.138851,316854,49877,1,HR,1,100,67.71
1766502933.562257,317854,50043,1,HR,1,100,66.00
1766501279.893408,319014,50223,1,HR,1,100,62.83
1766499664.715127,320147,50421,1,HR,1,100,60.77
1766498135.071442,321220,50587,1,HR,1,100,59.61
1766496652.471784,322260,50755,1,HR,1,100,59.18
1766495037.293503,323393,50936,1,HR,1,100,57.94
1766493668.739973,324353,51102,1,HR,1,100,58.95
1766492186.140315,325393,51267,1,HR,1,100,58.67
1766490817.586785,326353,51415,1,HR,1,100,59.52
1766489334.987127,327393,51601,1,HR,1,100,59.12
1766487888.026884,328408,51765,1,HR,1,100,59.31
1766486465.301443,329406,51913,1,HR,1,100,59.47
1766484982.701785,330446,52096,1,HR,1,100,59.07
1766483614.148255,331406,52245,1,HR,1,100,59.83
1766482131.548597,332446,52411,1,HR,1,100,59.36
1766480697.418544,333452,52578,1,HR,1,100,59.50
1766479214.818886,334492,52759,1,HR,1,100,59.10
1766477561.150037,335652,52939,1,HR,1,100,57.46
1766476459.179330,336425,53074,1,HR,1,100,62.23
1766476117.040947,336665,53109,1,HR,1,100,103.96
1766474691.464353,337665,53273,1,HR,1,100,94.19
1766473265.887759,338665,53439,1,HR,1,100,86.59
1766471783.288101,339705,53605,1,HR,1,100,80.17
1766470471.757635,340625,53754,1,HR,1,100,76.85
1766469027.648545,341638,53921,1,HR,1,100,73.10
1766467716.118078,342558,54070,1,HR,1,100,71.35
1766467145.887441,342958,54137,1,HR,1,100,88.83
1766466059.598076,343720,54253,1,HR,1,100,86.63
1766464636.872635,344718,54419,1,HR,1,100,80.71
1766463154.272978,345758,54585,1,HR,1,100,75.60
1766461881.233079,346651,54735,1,HR,1,100,73.95
1766460512.679549,347611,54900,1,HR,1,100,71.41
1766458973.056827,348691,55066,1,HR,1,100,67.88
1766457490.457169,349731,55248,1,HR,1,100,65.62
1766456578.088149,350371,55348,1,HR,1,100,71.87
1766455722.742193,350971,55447,1,HR,1,100,78.12
1766455266.557683,351291,55498,1,HR,1,100,102.43
1766454221.610039,352024,55617,1,HR,1,100,98.19
1766453708.402465,352384,55684,1,HR,1,100,113.40
1766452796.033445,353024,55783,1,HR,1,100,109.04
1766451598.549106,353864,55918,1,HR,1,100,100.68
1766451313.433787,354064,55951,1,HR,1,100,144.97
1766450743.203150,354464,56019,1,HR,1,100,146.09
1766449887.857193,355064,56119,1,HR,1,100,135.85
1766449376.075196,355423,56187,1,HR,1,100,142.70
1766448462.280599,356064,56285,1,HR,1,100,131.82
1766447018.171510,357077,56453,1,HR,1,100,115.86
1766445535.571852,358117,56618,1,HR,1,100,102.93
1766443710.833812,359397,56831,1,HR,1,100,90.47
1766442514.775049,360236,56965,1,HR,1,100,86.24
1766441089.198455,361236,57130,1,HR,1,100,80.41
1766439645.089365,362249,57298,1,HR,1,100,75.87
1766439302.950983,362489,57332,1,HR,1,100,114.57
1766439017.835664,362689,57367,1,HR,1,100,155.78
1766437877.374389,363489,57500,1,HR,1,100,137.83
1766436280.728603,364609,57681,1,HR,1,100,119.10
1766434798.128946,365649,57847,1,HR,1,100,105.46
1766433429.575415,366609,58015,1,HR,1,100,95.91
1766431814.397134,367742,58195,1,HR,1,100,86.50
1766430616.912795,368582,58328,1,HR,1,100,83.15
1766428611.126528,369989,58559,1,HR,1,100,74.20
1766427812.803635,370549,58643,1,HR,1,100,81.52
1766427128.526870,371029,58725,1,HR,1,100,91.18
1766426387.227041,371549,58812,1,HR,1,100,96.56
1766425020.099087,372508,58978,1,HR,1,100,88.99
1766423822.614748,373348,59110,1,HR,1,100,85.09
1766422111.922835,374548,59308,1,HR,1,100,77.29
1766415649.784135,379081,60046,1,HR,1,100,63.06
1766414091.628917,380174,60212,1,HR,1,100,61.40
1766412780.098451,381094,60361,1,HR,1,100,62.24
1766411582.614112,381934,60496,1,HR,1,100,64.29
1766411012.383474,382334,60563,1,HR,1,100,83.33
1766410271.083645,382854,60647,1,HR,1,100,90.46
1766409928.945263,383094,60698,1,HR,1,100,125.91
1766409187.645434,383614,60781,1,HR,1,100,123.57
1766407362.907393,384894,60979,1,HR,1,100,106.53
1766405861.775240,385947,61160,1,HR,1,100,95.68
1766404493.221710,386907,61311,1,HR,1,100,88.30
1766403694.898817,387467,61412,1,HR,1,100,92.49
1766402212.299159,388507,61576,1,HR,1,100,84.76
1766400387.561119,389787,61791,1,HR,1,100,76.34
1766399760.307417,390227,61858,1,HR,1,100,89.68
1766399057.498157,390720,61941,1,HR,1,100,97.53
1766397232.760116,392000,62160,1,HR,1,100,86.27
1766395693.137395,393080,62326,1,HR,1,100,79.44
1766394552.676120,393880,62459,1,HR,1,100,78.46
1766394153.514673,394160,62509,1,HR,1,100,108.64
1766392899.007270,395040,62641,1,HR,1,100,99.65
1766389972.298523,397093,62989,1,HR,1,100,84.04
1766387521.732358,398812,63268,1,HR,1,100,73.12
1766347843.659016,426645,2204,1,HR,1,100,57.35
1766343608.270955,429616,2696,1,HR,1,100,49.11
1766341840.555979,430856,2894,1,HR,1,100,48.95
1766341270.325341,431256,2961,1,HR,1,100,71.41
1766337944.455147,433589,3342,1,HR,1,100,61.28
1766336918.039999,434309,3457,1,HR,1,100,66.18
1766336461.855489,434629,3508,1,HR,1,100,93.14
1766336005.670979,434949,3559,1,HR,1,100,114.11
1766335378.417278,435389,3642,1,HR,1,100,119.06
1766334180.932939,436229,3775,1,HR,1,100,108.47
1766332584.287153,437349,3959,1,HR,1,100,96.27
1766328517.117131,440202,4418,1,HR,1,100,79.57
1766327604.748111,440842,4519,1,HR,1,100,82.72
1766326635.356027,441522,4637,1,HR,1,100,83.95
1766326113.594993,441888,4688,1,HR,1,100,102.33
1766324630.995335,442928,4870,1,HR,1,100,92.41
1766323205.418741,443928,5020,1,HR,1,100,85.21
1766322121.980530,444688,5152,1,HR,1,100,83.82
1766321665.796020,445008,5202,1,HR,1,100,106.86
1766320639.380872,445728,5318,1,HR,1,100,101.63
1766320183.196362,446048,5370,1,HR,1,100,120.71
1766318625.041145,447141,5554,1,HR,1,100,106.23
1766317142.441487,448181,5720,1,HR,1,100,95.45
1766315716.864893,449181,5884,1,HR,1,100,87.57
1766314006.172980,450381,6081,1,HR,1,100,79.22
1766312790.156145,451234,6216,1,HR,1,100,77.49
1766312390.994699,451514,6268,1,HR,1,100,107.89
1766311250.533424,452314,6400,1,HR,1,100,100.58
1766310110.072149,453114,6532,1,HR,1,100,94.90
1766308390.826776,454320,6730,1,HR,1,100,84.92
1766307991.665330,454600,6781,1,HR,1,100,113.67
1766306794.180991,455440,6913,1,HR,1,100,104.28
1766305425.627461,456400,7062,1,HR,1,100,95.00
1766304171.120058,457280,7214,1,HR,1,100,89.04
1766303429.820229,457800,7297,1,HR,1,100,94.89
1766302213.803394,458653,7447,1,HR,1,100,89.68
1766300902.272928,459573,7596,1,HR,1,100,84.24
1766299305.627142,460693,7777,1,HR,1,100,77.43
1766297994.096676,461613,7928,1,HR,1,100,74.71
1766296615.564110,462580,8078,1,HR,1,100,72.00
1766295989.735985,463019,8145,1,HR,1,100,86.30
1766295476.528411,463379,8212,1,HR,1,100,104.16
1766293309.651988,464899,8458,1,HR,1,100,89.79
1766291770.029266,465979,8624,1,HR,1,100,82.18
1766290439.966304,466912,8792,1,HR,1,100,78.41
1766289242.481965,467752,8924,1,HR,1,100,76.86
1766288786.297455,468072,8975,1,HR,1,100,101.45
1766287303.697797,469112,9141,1,HR,1,100,91.72
1766286220.259586,469872,9274,1,HR,1,100,88.88
1766285707.052012,470232,9324,1,HR,1,100,106.17
1766284205.919858,471285,9505,1,HR,1,100,95.40
1766282837.366328,472245,9656,1,HR,1,100,88.09
1766281126.674415,473445,9853,1,HR,1,100,79.62
1766279530.028630,474565,10037,1,HR,1,100,73.83
1766277819.336717,475765,10234,1,HR,1,100,68.54
1766276204.158436,476898,10417,1,HR,1,100,65.21
1766274778.581842,477898,10583,1,HR,1,100,64.05
1766273238.959121,478978,10764,1,HR,1,100,62.16
1766271642.313335,480098,10944,1,HR,1,100,60.25
1766269913.088927,481311,11144,1,HR,1,100,57.98
1766268554.514433,482264,11296,1,HR,1,100,58.98
1766267014.891711,483344,11460,1,HR,1,100,58.22
1766265339.839213,484519,11658,1,HR,1,100,56.78
1766264088.182964,485397,11807,1,HR,1,100,59.31
1766263460.929262,485837,11875,1,HR,1,100,76.43
1766262320.467987,486637,12009,1,HR,1,100,76.12
1766260837.868329,487677,12175,1,HR,1,100,72.02
1766259241.222544,488797,12355,1,HR,1,100,67.92
1766257740.090390,489850,12539,1,HR,1,100,65.65
1766256086.421541,491010,12719,1,HR,1,100,62.55
1766254660.844947,492010,12887,1,HR,1,100,61.99
1766253064.199162,493130,13069,1,HR,1,100,60.12
1766251449.020881,494263,13249,1,HR,1,100,58.66
1766248825.959948,496103,13545,1,HR,1,100,52.87
1766247220.760703,497229,13729,1,HR,1,100,53.03
1766246764.576193,497549,13781,1,HR,1,100,82.91
1766245795.184109,498229,13897,1,HR,1,100,84.09
1766240090.026580,502231,14541,1,HR,1,100,68.74
1766238886.839934,503075,14691,1,HR,1,100,69.34
1766228300.508147,510501,15887,1,HR,1,100,55.73
1766225677.447214,512341,16185,1,HR,1,100,50.59
1766225164.239640,512701,16235,1,HR,1,100,76.39
1766224708.055130,513021,16302,1,HR,1,100,101.08
1766224251.870620,513341,16355,1,HR,1,100,120.29
1766223795.686110,513661,16405,1,HR,1,100,135.22
1766223282.478536,514021,16456,1,HR,1,100,142.21
1766222598.201771,514501,16539,1,HR,1,100,138.39
1766221382.184936,515354,16689,1,HR,1,100,123.51
1766212525.077557,521567,17690,1,HR,1,100,98.21
1766207897.655933,524813,18199,1,HR,1,100,80.50
1766206871.240785,525533,18315,1,HR,1,100,81.13
1766206243.987084,525973,18399,1,HR,1,100,93.40
1766204343.693484,527306,18615,1,HR,1,100,82.75
1766203887.508974,527626,18666,1,HR,1,100,106.03
1766202005.747870,528946,18880,1,HR,1,100,92.57
1766198812.456299,531186,19242,1,HR,1,100,77.95
1766195382.519014,533592,19637,1,HR,1,100,66.18
1766194128.011611,534472,19787,1,HR,1,100,66.63
1766193651.869029,534806,19836,1,HR,1,100,93.49
1766192170.694948,535845,20002,1,HR,1,100,85.53
1766189661.680142,537605,20301,1,HR,1,100,74.10
1766188464.195803,538445,20433,1,HR,1,100,73.51
1766185764.153734,540339,20745,1,HR,1,100,64.26
1766183256.564505,542098,21026,1,HR,1,100,57.56
1766182002.057102,542978,21161,1,HR,1,100,59.92
1766178344.027562,545544,21591,1,HR,1,100,51.81
1766177887.843052,545864,21642,1,HR,1,100,81.97
1766176975.474032,546504,21744,1,HR,1,100,84.58
1766175869.226595,547280,21876,1,HR,1,100,83.33
1766174161.385835,548478,22062,1,HR,1,100,75.92
1766172680.211754,549517,22244,1,HR,1,100,71.87
1766168856.815329,552199,22673,1,HR,1,100,60.88
1766166959.372882,553530,22890,1,HR,1,100,57.45
1766164735.473396,555090,23152,1,HR,1,100,53.23
1766163081.804547,556250,23335,1,HR,1,100,52.89
