LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1766715481.233847,65290.000,8595,3,PI,1,100,156369
1766715481.273847,65330.000,8595,3,PI,1,100,156447
1766715481.313847,65370.000,8613,2,PI,1,100,156205
1766715481.353847,65410.000,8613,2,PI,1,100,155969
1766715481.393847,65450.000,8629,3,PI,1,100,155853
1766715481.433847,65490.000,8629,3,PI,1,100,155922
1766715481.473847,65530.000,8629,3,PI,1,100,156078
1766715481.513847,65570.000,8646,2,PI,1,100,156146
1766715481.553847,65610.000,8646,2,PI,1,100,156128
1766715481.593847,65650.000,8662,3,PI,1,100,156059
1766715481.633847,65690.000,8662,3,PI,1,100,155949
1766715481.673847,65730.000,8662,3,PI,1,100,155798
1766715481.713847,65770.000,8678,3,PI,1,100,155719
1766715481.753847,65810.000,8678,3,PI,1,100,155817
1766715481.793847,65850.000,8678,3,PI,1,100,155901
1766715481.833847,65890.000,8696,2,PI,1,100,156518
1766715481.873847,65930.000,8696,2,PI,1,100,157921
1766715481.913847,65970.000,8713,3,PI,1,100,158807
1766715481.953847,66010.000,8713,3,PI,1,100,158387
1766715481.993847,66050.000,8713,3,PI,1,100,157396
1766715482.033847,66090.000,8730,2,PI,1,100,156735
1766715482.073847,66130.000,8730,2,PI,1,100,156422
1766715482.113847,66170.000,8745,3,PI,1,100,156477
1766715482.153847,66210.000,8745,3,PI,1,100,156722
1766715482.193847,66250.000,8745,3,PI,1,100,156914
1766715482.233847,66290.000,8761,2,PI,1,100,157005
1766715482.273847,66330.000,8761,2,PI,1,100,157020
1766715482.313514,66369.667,8781,3,PI,1,100,156774
1766715482.353180,66409.333,8781,3,PI,1,100,156528
1766715482.392847,66449.000,8781,3,PI,1,100,156501
1766715482.433347,66489.500,8797,2,PI,1,100,156746
1766715482.473847,66530.000,8797,2,PI,1,100,156799
1766715482.513514,66569.667,8812,3,PI,1,100,156532
1766715482.553180,66609.333,8812,3,PI,1,100,156360
1766715482.592847,66649.000,8812,3,PI,1,100,156346
1766715482.633347,66689.500,8828,2,PI,1,100,156417
1766715482.673847,66730.000,8828,2,PI,1,100,156399
1766715482.713514,66769.667,8848,3,PI,1,100,156299
1766715482.753181,66809.333,8848,3,PI,1,100,156121
1766715482.792847,66849.000,8848,3,PI,1,100,155951
1766715482.832847,66889.000,8864,2,PI,1,100,155834
1766715482.872847,66929.000,8864,2,PI,1,100,155743
1766715482.912847,66969.000,8880,3,PI,1,100,155676
1766715482.952847,67009.000,8880,3,PI,1,100,155702
1766715482.992847,67049.000,8880,3,PI,1,100,155858
1766715483.033347,67089.500,8898,2,PI,1,100,156359
1766715483.073847,67130.000,8898,2,PI,1,100,157523
1766715483.113514,67169.667,8915,3,PI,1,100,158222
1766715483.153180,67209.333,8915,3,PI,1,100,157983
1766715483.192847,67249.000,8915,3,PI,1,100,157535
1766715483.232847,67289.000,8931,2,PI,1,100,157297
1766715483.272847,67329.000,8931,2,PI,1,100,157317
1766715483.312847,67369.000,8949,3,PI,1,100,157508
1766715483.352847,67409.000,8949,3,PI,1,100,157665
1766715483.392847,67449.000,8949,3,PI,1,100,157820
1766715483.432847,67489.000,8963,3,PI,1,100,157843
1766715483.472847,67529.000,8963,3,PI,1,100,157754
1766715483.512847,67569.000,8963,3,PI,1,100,157608
1766715483.552847,67609.000,8980,2,PI,1,100,157383
1766715483.592847,67649.000,8980,2,PI,1,100,157009
1766715483.632847,67689.000,8997,3,PI,1,100,156868
1766715483.672847,67729.000,8997,3,PI,1,100,156951
1766715483.712847,67769.000,8997,3,PI,1,100,156834
1766715483.752847,67809.000,9014,2,PI,1,100,156694
1766715483.792847,67849.000,9014,2,PI,1,100,156698
1766715483.832847,67889.000,9028,3,PI,1,100,156770
1766715483.872847,67929.000,9028,3,PI,1,100,156868
1766715483.912847,67969.000,9028,3,PI,1,100,156807
1766715483.952847,68009.000,9045,2,PI,1,100,156605
1766715483.992847,68049.000,9045,2,PI,1,100,156410
1766715484.032847,68089.000,9062,3,PI,1,100,156348
1766715484.072847,68129.000,9062,3,PI,1,100,156375
1766715484.112847,68169.000,9062,3,PI,1,100,156373
1766715484.152847,68209.000,9079,2,PI,1,100,156358
1766715484.192847,68249.000,9079,2,PI,1,100,156354
1766715484.232847,68289.000,9095,3,PI,1,100,156539
1766715484.272847,68329.000,9095,3,PI,1,100,157329
1766715484.312847,68369.000,9095,3,PI,1,100,157935
1766715484.352847,68409.000,9113,2,PI,1,100,157960
1766715484.392847,68449.000,9113,2,PI,1,100,157889
1766715484.432847,68489.000,9129,3,PI,1,100,157839
1766715484.472847,68529.000,9129,3,PI,1,100,157916
1766715484.512847,68569.000,9129,3,PI,1,100,158082
1766715484.552847,68609.000,9146,2,PI,1,100,158258
1766715484.592847,68649.000,9146,2,PI,1,100,158418
1766715484.632847,68689.000,9161,3,PI,1,100,158466
1766715484.672847,68729.000,9161,3,PI,1,100,158420
1766715484.712847,68769.000,9161,3,PI,1,100,158300
1766715484.752847,68809.000,9178,3,PI,1,100,158201
1766715484.792847,68849.000,9178,3,PI,1,100,157923
1766715484.832847,68889.000,9178,3,PI,1,100,157566
1766715484.872847,68929.000,9194,2,PI,1,100,157513
1766715484.912847,68969.000,9194,2,PI,1,100,157662
1766715484.952847,69009.000,9211,3,PI,1,100,157661
1766715484.992847,69049.000,9211,3,PI,1,100,157527
1766715485.032847,69089.000,9211,3,PI,1,100,157446
1766715485.072847,69129.000,9228,2,PI,1,100,157403
1766715485.112847,69169.000,9228,2,PI,1,100,157367
1766715485.152847,69209.000,9245,2,PI,1,100,157312
1766715485.192847,69249.000,9245,2,PI,1,100,157275
1766715485.237514,69293.667,9261,3,PI,1,100,157245
1766715485.282181,69338.333,9261,3,PI,1,100,157254
1766715485.326847,69383.000,9261,3,PI,1,100,157239
1766715485.366847,69423.000,9279,2,PI,1,100,157153
1766715485.406847,69463.000,9279,2,PI,1,100,157104
1766715485.446847,69503.000,9294,3,PI,1,100,156917
1766715485.486847,69543.000,9294,3,PI,1,100,157104
1766715485.526847,69583.000,9294,3,PI,1,100,157685
1766715485.566847,69623.000,9312,2,PI,1,100,157907
1766715485.606847,69663.000,9312,2,PI,1,100,157915
1766715485.646514,69702.667,9329,3,PI,1,100,157759
1766715485.686180,69742.333,9329,3,PI,1,100,157629
1766715485.725847,69782.000,9329,3,PI,1,100,157699
1766715485.765847,69822.000,9346,3,PI,1,100,157941
1766715485.805847,69862.000,9346,3,PI,1,100,158352
1766715485.845847,69902.000,9346,3,PI,1,100,158759
1766715485.885847,69942.000,9362,2,PI,1,100,158914
1766715485.925847,69982.000,9362,2,PI,1,100,158770
1766715485.966181,70022.333,9378,3,PI,1,100,158457
1766715486.006514,70062.667,9378,3,PI,1,100,158054
1766715486.046847,70103.000,9378,3,PI,1,100,157705
1766715486.086347,70142.500,9394,2,PI,1,100,157645
1766715486.125847,70182.000,9394,2,PI,1,100,157646
1766715486.165847,70222.000,9413,3,PI,1,100,157540
1766715486.205847,70262.000,9413,3,PI,1,100,157447
1766715486.245847,70302.000,9413,3,PI,1,100,157376
1766715486.285847,70342.000,9429,2,PI,1,100,157364
1766715486.325847,70382.000,9429,2,PI,1,100,157351
1766715486.365847,70422.000,9445,3,PI,1,100,157277
1766715486.405847,70462.000,9445,3,PI,1,100,157191
1766715486.445847,70502.000,9445,3,PI,1,100,157115
1766715486.485847,70542.000,9461,2,PI,1,100,157135
1766715486.525847,70582.000,9461,2,PI,1,100,157158
1766715486.566180,70622.333,9478,3,PI,1,100,157168
1766715486.606514,70662.667,9478,3,PI,1,100,157160
1766715486.646847,70703.000,9478,3,PI,1,100,157147
1766715486.686347,70742.500,9495,2,PI,1,100,157149
1766715486.725847,70782.000,9495,2,PI,1,100,157602
1766715486.765847,70822.000,9512,3,PI,1,100,158050
1766715486.805847,70862.000,9512,3,PI,1,100,158183
1766715486.845847,70902.000,9512,3,PI,1,100,158049
1766715486.885847,70942.000,9528,2,PI,1,100,157801
1766715486.925847,70982.000,9528,2,PI,1,100,157681
1766715486.965847,71022.000,9546,3,PI,1,100,157708
1766715487.005847,71062.000,9546,3,PI,1,100,157880
1766715487.045847,71102.000,9546,3,PI,1,100,158079
1766715487.085847,71142.000,9562,3,PI,1,100,158209
1766715487.125847,71182.000,9562,3,PI,1,100,158210
1766715487.165847,71222.000,9562,3,PI,1,100,158144
1766715487.205847,71262.000,9577,2,PI,1,100,158055
1766715487.245847,71302.000,9577,2,PI,1,100,157914
1766715487.285847,71342.000,9593,3,PI,1,100,157631
1766715487.325847,71382.000,9593,3,PI,1,100,157488
1766715487.365847,71422.000,9593,3,PI,1,100,157570
1766715487.405847,71462.000,9611,2,PI,1,100,157579
1766715487.445847,71502.000,9611,2,PI,1,100,157423
1766715487.485847,71542.000,9629,3,PI,1,100,157311
1766715487.525847,71582.000,9629,3,PI,1,100,157248
1766715487.565847,71622.000,9629,3,PI,1,100,157265
1766715487.605847,71662.000,9645,2,PI,1,100,157244
1766715487.645847,71702.000,9645,2,PI,1,100,157190
1766715487.685847,71742.000,9661,3,PI,1,100,157165
1766715487.725847,71782.000,9661,3,PI,1,100,157172
1766715487.765847,71822.000,9661,3,PI,1,100,157175
1766715487.805847,71862.000,9680,2,PI,1,100,157172
1766715487.845847,71902.000,9680,2,PI,1,100,157122
1766715487.885847,71942.000,9696,3,PI,1,100,157081
1766715487.925847,71982.000,9696,3,PI,1,100,157058
1766715487.965847,72022.000,9696,3,PI,1,100,157007
1766715488.005847,72062.000,9716,2,PI,1,100,157492
1766715488.045847,72102.000,9716,2,PI,1,100,157873
1766715488.085847,72142.000,9730,3,PI,1,100,157805
1766715488.125847,72182.000,9730,3,PI,1,100,157589
1766715488.165847,72222.000,9730,3,PI,1,100,157274
1766715488.205847,72262.000,9747,2,PI,1,100,157130
1766715488.245847,72302.000,9747,2,PI,1,100,157203
1766715488.285847,72342.000,9766,3,PI,1,100,157384
1766715488.325847,72382.000,9766,3,PI,1,100,157584
1766715488.365847,72422.000,9766,3,PI,1,100,157772
1766715488.405847,72462.000,9783,3,PI,1,100,157887
1766715488.445847,72502.000,9783,3,PI,1,100,157978
1766715488.485847,72542.000,9783,3,PI,1,100,157984
1766715488.525847,72582.000,9797,2,PI,1,100,157798
1766715488.565847,72622.000,9797,2,PI,1,100,157652
1766715488.605847,72662.000,9814,3,PI,1,100,157750
1766715488.645847,72702.000,9814,3,PI,1,100,157813
1766715488.685847,72742.000,9814,3,PI,1,100,157629
1766715488.725847,72782.000,9831,2,PI,1,100,157410
1766715488.765847,72822.000,9831,2,PI,1,100,157289
1766715488.805847,72862.000,9850,3,PI,1,100,157247
1766715488.845847,72902.000,9850,3,PI,1,100,157199
1766715488.885847,72942.000,9850,3,PI,1,100,157129
1766715488.925847,72982.000,9864,2,PI,1,100,157066
1766715488.965847,73022.000,9864,2,PI,1,100,157065
1766715489.005847,73062.000,9882,3,PI,1,100,157134
1766715489.045847,73102.000,9882,3,PI,1,100,157144
1766715489.085847,73142.000,9882,3,PI,1,100,157110
1766715489.125847,73182.000,9898,2,PI,1,100,157038
1766715489.165847,73222.000,9898,2,PI,1,100,156944
1766715489.205847,73262.000,9915,3,PI,1,100,156838
1766715489.245847,73302.000,9915,3,PI,1,100,157293
1766715489.285847,73342.000,9915,3,PI,1,100,157797
1766715489.325847,73382.000,9932,2,PI,1,100,157798
1766715489.365847,73422.000,9932,2,PI,1,100,157640
1766715489.405847,73462.000,9949,3,PI,1,100,157444
1766715489.445847,73502.000,9949,3,PI,1,100,157462
1766715489.485847,73542.000,9949,3,PI,1,100,157661
1766715489.525847,73582.000,9965,2,PI,1,100,157887
1766715489.565847,73622.000,9965,2,PI,1,100,158128
1766715489.605847,73662.000,9982,3,PI,1,100,158281
1766715489.645847,73702.000,9982,3,PI,1,100,158323
1766715489.685847,73742.000,9982,3,PI,1,100,158331
1766715489.725847,73782.000,9997,3,PI,1,100,158188
1766715489.765847,73822.000,9997,3,PI,1,100,157909
1766715489.805847,73862.000,9997,3,PI,1,100,157709
1766715489.845847,73902.000,10014,2,PI,1,100,157717
1766715489.885847,73942.000,10014,2,PI,1,100,157646
1766715489.932347,73988.500,10032,2,PI,1,100,157368
1766715489.978847,74035.000,10032,2,PI,1,100,157185
1766715490.018847,74075.000,10050,3,PI,1,100,157115
1766715490.058847,74115.000,10050,3,PI,1,100,157142
1766715490.098847,74155.000,10050,3,PI,1,100,157152
1766715490.138847,74195.000,10065,2,PI,1,100,157147
1766715490.178847,74235.000,10065,2,PI,1,100,157135
1766715490.218847,74275.000,10081,3,PI,1,100,157194
1766715490.258847,74315.000,10081,3,PI,1,100,157213
1766715490.298847,74355.000,10081,3,PI,1,100,157168
1766715490.338847,74395.000,10098,2,PI,1,100,157113
1766715490.378847,74435.000,10098,2,PI,1,100,157094
1766715490.418847,74475.000,10115,3,PI,1,100,157085
1766715490.458847,74515.000,10115,3,PI,1,100,157068
1766715490.498847,74555.000,10115,3,PI,1,100,157470
1766715490.538847,74595.000,10133,2,PI,1,100,157852
1766715490.578847,74635.000,10133,2,PI,1,100,157859
1766715490.618847,74675.000,10149,3,PI,1,100,157869
1766715490.658847,74715.000,10149,3,PI,1,100,157869
1766715490.698847,74755.000,10149,3,PI,1,100,157940
1766715490.738847,74795.000,10165,3,PI,1,100,158065
1766715490.778847,74835.000,10165,3,PI,1,100,158184
1766715490.818847,74875.000,10165,3,PI,1,100,158346
1766715490.858847,74915.000,10182,2,PI,1,100,158391
1766715490.898847,74955.000,10182,2,PI,1,100,158356
1766715490.938847,74995.000,10198,3,PI,1,100,158270
1766715490.978847,75035.000,10198,3,PI,1,100,158076
1766715491.018847,75075.000,10198,3,PI,1,100,157790
1766715491.058847,75115.000,10214,2,PI,1,100,157485
1766715491.098847,75155.000,10214,2,PI,1,100,157421
1766715491.138847,75195.000,10230,3,PI,1,100,157591
1766715491.178847,75235.000,10230,3,PI,1,100,157507
1766715491.218847,75275.000,10230,3,PI,1,100,157178
1766715491.258847,75315.000,10249,2,PI,1,100,157082
1766715491.298847,75355.000,10249,2,PI,1,100,157040
1766715491.338847,75395.000,10266,3,PI,1,100,157083
1766715491.378847,75435.000,10266,3,PI,1,100,157058
1766715491.418847,75475.000,10266,3,PI,1,100,157058
1766715491.458847,75515.000,10281,2,PI,1,100,157089
1766715491.498847,75555.000,10281,2,PI,1,100,157182
1766715491.538847,75595.000,10299,3,PI,1,100,157237
1766715491.578847,75635.000,10299,3,PI,1,100,157268
1766715491.618847,75675.000,10299,3,PI,1,100,157256
1766715491.658847,75715.000,10317,2,PI,1,100,157168
1766715491.698847,75755.000,10317,2,PI,1,100,156997
1766715491.738847,75795.000,10333,3,PI,1,100,156784
1766715491.778847,75835.000,10333,3,PI,1,100,157297
1766715491.818847,75875.000,10333,3,PI,1,100,158083
1766715491.858847,75915.000,10350,2,PI,1,100,158225
1766715491.898847,75955.000,10350,2,PI,1,100,158134
1766715491.938847,75995.000,10366,3,PI,1,100,157860
1766715491.978847,76035.000,10366,3,PI,1,100,157740
1766715492.018847,76075.000,10366,3,PI,1,100,157937
1766715492.058847,76115.000,10384,2,PI,1,100,158186
1766715492.098847,76155.000,10384,2,PI,1,100,158370
1766715492.138847,76195.000,10400,3,PI,1,100,158428
1766715492.178847,76235.000,10400,3,PI,1,100,158335
1766715492.218847,76275.000,10400,3,PI,1,100,158165
1766715492.258847,76315.000,10416,3,PI,1,100,157954
1766715492.298847,76355.000,10416,3,PI,1,100,157621
1766715492.338847,76395.000,10416,3,PI,1,100,157291
1766715492.378847,76435.000,10432,2,PI,1,100,157122
1766715492.418847,76475.000,10432,2,PI,1,100,157141
1766715492.458847,76515.000,10449,3,PI,1,100,157107
1766715492.498847,76555.000,10449,3,PI,1,100,156924
1766715492.538847,76595.000,10449,3,PI,1,100,156781
1766715492.578847,76635.000,10465,2,PI,1,100,156701
1766715492.618847,76675.000,10465,2,PI,1,100,156714
1766715492.658847,76715.000,10482,3,PI,1,100,156684
1766715492.698847,76755.000,10482,3,PI,1,100,156621
1766715492.738847,76795.000,10482,3,PI,1,100,156540
1766715492.778847,76835.000,10499,2,PI,1,100,156566
1766715492.818847,76875.000,10499,2,PI,1,100,156668
1766715492.858847,76915.000,10518,3,PI,1,100,156737
1766715492.898847,76955.000,10518,3,PI,1,100,156800
1766715492.938847,76995.000,10518,3,PI,1,100,156850
1766715492.978847,77035.000,10535,2,PI,1,100,156825
1766715493.018847,77075.000,10535,2,PI,1,100,156763
1766715493.058847,77115.000,10552,3,PI,1,100,157031
1766715493.098847,77155.000,10552,3,PI,1,100,157829
1766715493.138847,77195.000,10552,3,PI,1,100,158240
1766715493.178847,77235.000,10566,2,PI,1,100,158250
1766715493.218847,77275.000,10566,2,PI,1,100,158057
1766715493.258847,77315.000,10583,3,PI,1,100,157780
1766715493.298847,77355.000,10583,3,PI,1,100,157665
1766715493.338847,77395.000,10583,3,PI,1,100,157792
1766715493.378847,77435.000,10600,2,PI,1,100,158015
1766715493.418847,77475.000,10600,2,PI,1,100,158191
1766715493.458847,77515.000,10617,3,PI,1,100,158162
1766715493.498847,77555.000,10617,3,PI,1,100,157963
1766715493.538847,77595.000,10617,3,PI,1,100,157718
1766715493.578847,77635.000,10631,3,PI,1,100,157455
1766715493.618847,77675.000,10631,3,PI,1,100,157129
1766715493.658847,77715.000,10631,3,PI,1,100,156918
1766715493.698847,77755.000,10649,2,PI,1,100,156805
1766715493.738847,77795.000,10649,2,PI,1,100,156951
1766715493.778847,77835.000,10665,3,PI,1,100,156956
1766715493.818847,77875.000,10665,3,PI,1,100,156799
1766715493.858847,77915.000,10665,3,PI,1,100,156757
1766715493.898847,77955.000,10682,2,PI,1,100,156678
1766715493.938847,77995.000,10682,2,PI,1,100,156600
1766715493.978847,78035.000,10697,3,PI,1,100,156497
1766715494.018847,78075.000,10697,3,PI,1,100,156466
1766715494.058847,78115.000,10697,3,PI,1,100,156463
1766715494.098847,78155.000,10714,2,PI,1,100,156490
1766715494.138847,78195.000,10714,2,PI,1,100,156503
1766715494.178847,78235.000,10730,3,PI,1,100,156464
1766715494.218847,78275.000,10730,3,PI,1,100,156438
1766715494.258847,78315.000,10730,3,PI,1,100,156399
1766715494.298847,78355.000,10747,2,PI,1,100,156399
1766715494.338847,78395.000,10747,2,PI,1,100,156336
1766715494.378847,78435.000,10764,3,PI,1,100,156844
1766715494.418847,78475.000,10764,3,PI,1,100,158014
1766715494.458847,78515.000,10764,3,PI,1,100,158900
1766715494.498847,78555.000,10781,2,PI,1,100,159161
1766715494.538847,78595.000,10781,2,PI,1,100,158528
1766715494.578847,78635.000,10797,3,PI,1,100,157987
1766715494.618847,78675.000,10797,3,PI,1,100,157809
1766715494.658847,78715.000,10797,3,PI,1,100,157837
1766715494.705347,78761.500,10815,2,PI,1,100,157895
1766715494.751847,78808.000,10815,2,PI,1,100,157858
1766715494.791847,78848.000,10830,3,PI,1,100,157706
1766715494.831847,78888.000,10830,3,PI,1,100,157515
1766715494.871847,78928.000,10830,3,PI,1,100,157235
1766715494.911847,78968.000,10846,2,PI,1,100,156897
1766715494.951847,79008.000,10846,2,PI,1,100,156577
1766715494.991847,79048.000,10863,3,PI,1,100,156366
1766715495.031847,79088.000,10863,3,PI,1,100,156235
1766715495.071847,79128.000,10863,3,PI,1,100,156598
1766715495.111847,79168.000,10880,2,PI,1,100,156801
1766715495.151847,79208.000,10880,2,PI,1,100,156580
1766715495.191847,79248.000,10896,3,PI,1,100,156415
1766715495.231847,79288.000,10896,3,PI,1,100,156501
1766715495.271847,79328.000,10896,3,PI,1,100,156719
1766715495.311847,79368.000,10912,2,PI,1,100,156844
1766715495.351847,79408.000,10912,2,PI,1,100,156838
1766715495.391847,79448.000,10928,3,PI,1,100,156799
1766715495.431847,79488.000,10928,3,PI,1,100,156810
1766715495.471847,79528.000,10928,3,PI,1,100,156748
1766715495.511847,79568.000,10945,2,PI,1,100,156566
1766715495.551847,79608.000,10945,2,PI,1,100,156448
1766715495.591847,79648.000,10961,3,PI,1,100,156432
1766715495.631847,79688.000,10961,3,PI,1,100,156346
1766715495.671847,79728.000,10961,3,PI,1,100,156330
1766715495.711847,79768.000,10979,2,PI,1,100,156841
1766715495.751847,79808.000,10979,2,PI,1,100,157410
1766715495.791847,79848.000,10995,3,PI,1,100,157468
1766715495.831847,79888.000,10995,3,PI,1,100,157409
1766715495.871847,79928.000,10995,3,PI,1,100,157360
1766715495.911847,79968.000,11012,3,PI,1,100,157381
1766715495.951847,80008.000,11012,3,PI,1,100,157517
1766715495.991847,80048.000,11012,3,PI,1,100,157674
1766715496.031847,80088.000,11029,2,PI,1,100,157856
1766715496.071847,80128.000,11029,2,PI,1,100,158049
1766715496.111847,80168.000,11044,3,PI,1,100,158118
1766715496.151847,80208.000,11044,3,PI,1,100,158094
1766715496.191847,80248.000,11044,3,PI,1,100,157908
1766715496.231847,80288.000,11060,2,PI,1,100,157456
1766715496.271847,80328.000,11060,2,PI,1,100,157131
1766715496.311847,80368.000,11078,3,PI,1,100,157138
1766715496.351847,80408.000,11078,3,PI,1,100,157623
1766715496.391847,80448.000,11078,3,PI,1,100,157624
1766715496.431847,80488.000,11094,2,PI,1,100,157277
1766715496.471847,80528.000,11094,2,PI,1,100,157046
1766715496.511847,80568.000,11109,3,PI,1,100,156823
1766715496.551847,80608.000,11109,3,PI,1,100,156794
1766715496.591847,80648.000,11109,3,PI,1,100,156883
1766715496.631847,80688.000,11125,2,PI,1,100,156955
1766715496.671847,80728.000,11125,2,PI,1,100,157008
1766715496.711847,80768.000,11143,3,PI,1,100,156999
1766715496.751847,80808.000,11143,3,PI,1,100,156961
1766715496.791847,80848.000,11143,3,PI,1,100,156847
1766715496.831847,80888.000,11159,2,PI,1,100,156799
1766715496.871847,80928.000,11159,2,PI,1,100,156967
1766715496.911847,80968.000,11177,3,PI,1,100,157071
1766715496.951847,81008.000,11177,3,PI,1,100,157422
1766715496.991847,81048.000,11177,3,PI,1,100,158112
1766715497.031847,81088.000,11193,2,PI,1,100,158277
1766715497.071847,81128.000,11193,2,PI,1,100,157888
1766715497.111847,81168.000,11210,3,PI,1,100,157712
1766715497.151847,81208.000,11210,3,PI,1,100,157612
1766715497.191847,81248.000,11210,3,PI,1,100,157705
1766715497.231847,81288.000,11226,2,PI,1,100,157932
1766715497.271847,81328.000,11226,2,PI,1,100,158080
1766715497.311847,81368.000,11243,3,PI,1,100,158297
1766715497.351847,81408.000,11243,3,PI,1,100,158527
1766715497.391847,81448.000,11243,3,PI,1,100,158668
1766715497.431847,81488.000,11258,3,PI,1,100,158705
1766715497.471847,81528.000,11258,3,PI,1,100,158440
1766715497.511847,81568.000,11258,3,PI,1,100,158050
1766715497.551847,81608.000,11275,2,PI,1,100,157970
1766715497.591847,81648.000,11275,2,PI,1,100,158007
1766715497.631847,81688.000,11292,3,PI,1,100,157794
1766715497.671847,81728.000,11292,3,PI,1,100,157575
1766715497.711847,81768.000,11292,3,PI,1,100,157425
1766715497.751847,81808.000,11311,2,PI,1,100,157436
1766715497.791847,81848.000,11311,2,PI,1,100,157514
1766715497.831847,81888.000,11325,3,PI,1,100,157624
1766715497.871847,81928.000,11325,3,PI,1,100,157803
1766715497.911847,81968.000,11325,3,PI,1,100,157967
1766715497.951847,82008.000,11344,2,PI,1,100,158082
1766715497.991847,82048.000,11344,2,PI,1,100,158137
1766715498.031847,82088.000,11361,3,PI,1,100,158083
1766715498.071847,82128.000,11361,3,PI,1,100,158012
1766715498.111847,82168.000,11361,3,PI,1,100,157910
1766715498.151847,82208.000,11378,2,PI,1,100,157609
1766715498.191847,82248.000,11378,2,PI,1,100,157485
1766715498.231847,82288.000,11394,3,PI,1,100,157993
1766715498.271847,82328.000,11394,3,PI,1,100,158533
1766715498.311847,82368.000,11394,3,PI,1,100,158877
1766715498.351847,82408.000,11412,2,PI,1,100,158931
1766715498.391847,82448.000,11412,2,PI,1,100,158886
1766715498.431847,82488.000,11428,3,PI,1,100,158854
1766715498.471847,82528.000,11428,3,PI,1,100,159002
1766715498.511847,82568.000,11428,3,PI,1,100,159366
1766715498.551847,82608.000,11445,2,PI,1,100,159770
1766715498.591847,82648.000,11445,2,PI,1,100,160021
1766715498.631847,82688.000,11460,3,PI,1,100,159995
1766715498.671847,82728.000,11460,3,PI,1,100,159698
1766715498.711847,82768.000,11460,3,PI,1,100,159239
1766715498.751847,82808.000,11477,3,PI,1,100,158891
1766715498.791847,82848.000,11477,3,PI,1,100,158846
1766715498.831847,82888.000,11477,3,PI,1,100,158761
1766715498.871847,82928.000,11493,2,PI,1,100,158540
1766715498.911847,82968.000,11493,2,PI,1,100,158455
1766715498.951847,83008.000,11510,3,PI,1,100,158482
1766715498.991847,83048.000,11510,3,PI,1,100,158618
1766715499.031847,83088.000,11510,3,PI,1,100,158772
1766715499.071847,83128.000,11527,2,PI,1,100,158896
1766715499.111847,83168.000,11527,2,PI,1,100,159095
1766715499.151847,83208.000,11544,3,PI,1,100,159376
1766715499.191847,83248.000,11544,3,PI,1,100,159815
1766715499.231847,83288.000,11544,3,PI,1,100,160314
1766715499.271847,83328.000,11560,2,PI,1,100,160718
1766715499.311847,83368.000,11560,2,PI,1,100,161045
1766715499.351847,83408.000,11578,3,PI,1,100,161423
1766715499.391847,83448.000,11578,3,PI,1,100,161570
1766715499.431847,83488.000,11578,3,PI,1,100,161566
1766715499.478347,83534.500,11593,2,PI,1,100,161974
1766715499.524847,83581.000,11593,2,PI,1,100,162525
1766715499.564847,83621.000,11609,3,PI,1,100,163028
1766715499.604847,83661.000,11609,3,PI,1,100,163684
1766715499.644847,83701.000,11609,3,PI,1,100,164363
1766715499.684847,83741.000,11626,2,PI,1,100,164963
1766715499.724847,83781.000,11626,2,PI,1,100,165356
1766715499.764847,83821.000,11643,3,PI,1,100,165435
1766715499.804847,83861.000,11643,3,PI,1,100,165578
1766715499.844847,83901.000,11643,3,PI,1,100,165966
1766715499.884847,83941.000,11659,2,PI,1,100,166374
1766715499.924847,83981.000,11659,2,PI,1,100,166796
1766715499.964847,84021.000,11675,3,PI,1,100,167112
1766715500.004847,84061.000,11675,3,PI,1,100,167122
1766715500.044847,84101.000,11675,3,PI,1,100,166637
1766715500.084847,84141.000,11691,2,PI,1,100,166378
1766715500.124847,84181.000,11691,2,PI,1,100,165985
1766715500.164847,84221.000,11708,3,PI,1,100,165368
1766715500.204847,84261.000,11708,3,PI,1,100,164925
1766715500.244847,84301.000,11708,3,PI,1,100,164618
1766715500.284847,84341.000,11724,2,PI,1,100,164740
1766715500.324847,84381.000,11724,2,PI,1,100,165188
1766715500.364847,84421.000,11742,3,PI,1,100,165619
1766715500.404847,84461.000,11742,3,PI,1,100,165806
1766715500.444847,84501.000,11742,3,PI,1,100,165686
1766715500.484847,84541.000,11758,2,PI,1,100,165491
1766715500.524847,84581.000,11758,2,PI,1,100,164961
1766715500.564847,84621.000,11775,3,PI,1,100,165170
1766715500.604847,84661.000,11775,3,PI,1,100,165625
1766715500.644847,84701.000,11775,3,PI,1,100,165606
1766715500.684847,84741.000,11792,2,PI,1,100,165166
1766715500.724847,84781.000,11792,2,PI,1,100,164568
1766715500.764847,84821.000,11807,3,PI,1,100,163634
1766715500.804847,84861.000,11807,3,PI,1,100,162795
1766715500.844847,84901.000,11807,3,PI,1,100,162850
1766715500.884847,84941.000,11823,3,PI,1,100,163193
1766715500.924847,84981.000,11823,3,PI,1,100,163462
1766715500.964847,85021.000,11823,3,PI,1,100,163671
1766715501.004847,85061.000,11841,2,PI,1,100,163701
1766715501.044847,85101.000,11841,2,PI,1,100,163670
1766715501.084847,85141.000,11859,3,PI,1,100,163772
1766715501.124847,85181.000,11859,3,PI,1,100,163998
