LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1766788036.773034,311173.000,48794,1,BV,1,100,3.47
1766788041.779034,316179.000,49621,1,BV,1,100,3.47
1766788046.792034,321192.000,50416,1,BV,1,100,3.47
1766788051.798034,326198.000,51249,1,BV,1,100,3.47
1766788056.804034,331204.000,52063,1,BV,1,100,3.47
1766788061.810034,336210.000,52885,1,BV,1,100,3.47
1766788066.817034,341217.000,53678,1,BV,1,100,3.47
1766788071.823034,346223.000,54505,1,BV,1,100,3.47
1766788076.822034,351222.000,55327,1,BV,1,100,3.47
1766788081.822034,356222.000,56143,1,BV,1,100,3.47
1766788086.841034,361241.000,56976,1,BV,1,100,3.47
1766788091.847034,366247.000,57798,1,BV,1,100,3.47
1766788096.847034,371247.000,58617,1,BV,1,100,3.46
1766788101.846034,376246.000,59434,1,BV,1,100,3.46
1766788106.846034,381246.000,60263,1,BV,1,100,3.46
1766788111.845034,386245.000,61076,1,BV,1,100,3.46
1766788116.845034,391245.000,61886,1,BV,1,100,3.47
1766788121.844034,396244.000,62702,1,BV,1,100,3.46
1766788126.844034,401244.000,63522,1,BV,1,100,3.46
1766788131.843034,406243.000,64355,1,BV,1,100,3.46
1766788136.856034,411256.000,65166,1,BV,1,100,3.46
1766788141.856034,416256.000,437,1,BV,1,100,3.46
1766788146.862034,421262.000,1247,1,BV,1,100,3.46
1766788151.868034,426268.000,2080,1,BV,1,100,3.46
1766788156.874034,431274.000,2901,1,BV,1,100,3.46
1766788161.874034,436274.000,3720,1,BV,1,100,3.46
1766788166.887034,441287.000,4539,1,BV,1,100,3.46
1766788171.893034,446293.000,5371,1,BV,1,100,3.46
1766788176.892034,451292.000,6188,1,BV,1,100,3.46
1766788181.892034,456292.000,7000,1,BV,1,100,3.46
1766788186.891034,461291.000,7812,1,BV,1,100,3.46
1766788191.891034,466291.000,8622,1,BV,1,100,3.46
1766788196.890034,471290.000,9451,1,BV,1,100,3.46
1766788201.890034,476290.000,10266,1,BV,1,100,3.45
1766788206.896034,481296.000,11077,1,BV,1,100,3.45
1766788211.909034,486309.000,11889,1,BV,1,100,3.45
1766788216.908034,491308.000,12716,1,BV,1,100,3.45
1766788221.908034,496308.000,13529,1,BV,1,100,3.45
1766788226.907034,501307.000,14347,1,BV,1,100,3.45
1766788231.913034,506313.000,15151,1,BV,1,100,3.44
1766788236.926034,511326.000,15980,1,BV,1,100,3.45
1766788241.932034,516332.000,16800,1,BV,1,100,3.44
1766788246.932034,521332.000,17606,1,BV,1,100,3.44
1766788251.938034,526338.000,18416,1,BV,1,100,3.44
1766788256.938034,531338.000,19247,1,BV,1,100,3.44
1766788261.937034,536337.000,20051,1,BV,1,100,3.44
1766788266.943034,541343.000,20863,1,BV,1,100,3.44
1766788271.949034,546349.000,21686,1,BV,1,100,3.44
1766788276.949034,551349.000,22513,1,BV,1,100,3.44
1766788281.948034,556348.000,23332,1,BV,1,100,3.44
1766788286.955034,561355.000,24150,1,BV,1,100,3.44
1766788291.967034,566367.000,24976,1,BV,1,100,3.44
1766788296.974034,571374.000,25805,1,BV,1,100,3.44
1766788301.973034,576373.000,26621,1,BV,1,100,3.44
1766788306.973034,581373.000,27430,1,BV,1,100,3.44
1766788311.979034,586379.000,28246,1,BV,1,100,3.44
1766788316.978034,591378.000,29055,1,BV,1,100,3.44
1766788321.978034,596378.000,29884,1,BV,1,100,3.43
1766788326.977034,601377.000,30709,1,BV,1,100,3.44
1766788331.983034,606383.000,31527,1,BV,1,100,3.44
1766788336.983034,611383.000,32337,1,BV,1,100,3.44
1766788341.982034,616382.000,33155,1,BV,1,100,3.43
1766788346.989034,621389.000,33988,1,BV,1,100,3.44
1766788352.001034,626401.000,34810,1,BV,1,100,3.44
1766788357.001034,631401.000,35637,1,BV,1,100,3.43
1766788362.000034,636400.000,36460,1,BV,1,100,3.43
1766788367.000034,641400.000,37293,1,BV,1,100,3.44
1766788371.999034,646399.000,38116,1,BV,1,100,3.43
1766788376.999034,651399.000,38938,1,BV,1,100,3.43
1766788382.005034,656405.000,39760,1,BV,1,100,3.43
1766788387.011034,661411.000,40605,1,BV,1,100,3.43
1766788392.024034,666424.000,41427,1,BV,1,100,3.43
1766788397.024034,671424.000,42244,1,BV,1,100,3.43
1766788402.023034,676423.000,43055,1,BV,1,100,3.43
1766788407.023034,681423.000,43868,1,BV,1,100,3.43
1766788412.035034,686435.000,44695,1,BV,1,100,3.43
1766788417.035034,691435.000,45515,1,BV,1,100,3.43
1766788422.048034,696448.000,46335,1,BV,1,100,3.43
1766788427.047034,701447.000,47178,1,BV,1,100,3.43
1766788432.053034,706453.000,47997,1,BV,1,100,3.43
1766788437.060034,711460.000,48815,1,BV,1,100,3.43
1766788442.066034,716466.000,49634,1,BV,1,100,3.43
1766788447.065034,721465.000,50465,1,BV,1,100,3.43
1766788452.078034,726478.000,51284,1,BV,1,100,3.43
1766788457.084034,731484.000,52104,1,BV,1,100,3.43
1766788462.084034,736484.000,52922,1,BV,1,100,3.43
1766788467.097034,741497.000,53759,1,BV,1,100,3.43
1766788472.109034,746509.000,54580,1,BV,1,100,3.43
1766788477.109034,751509.000,55403,1,BV,1,100,3.42
1766788482.108034,756508.000,56218,1,BV,1,100,3.43
1766788487.108034,761508.000,57053,1,BV,1,100,3.42
1766788492.121034,766521.000,57870,1,BV,1,100,3.43
1766788497.120034,771520.000,58698,1,BV,1,100,3.42
1766788502.126034,776526.000,59518,1,BV,1,100,3.42
1766788507.126034,781526.000,60338,1,BV,1,100,3.42
1766788512.132034,786532.000,61161,1,BV,1,100,3.42
1766788517.145034,791545.000,61986,1,BV,1,100,3.42
1766788522.151034,796551.000,62809,1,BV,1,100,3.42
1766788527.164034,801564.000,63630,1,BV,1,100,3.42
1766788532.163034,806563.000,64442,1,BV,1,100,3.42
1766788537.170034,811570.000,65269,1,BV,1,100,3.42
1766788542.169034,816569.000,548,1,BV,1,100,3.42
1766788547.169034,821569.000,1361,1,BV,1,100,3.42
1766788552.175034,826575.000,2193,1,BV,1,100,3.42
1766788557.174034,831574.000,3006,1,BV,1,100,3.42
1766788562.180034,836580.000,3825,1,BV,1,100,3.42
1766788567.187034,841587.000,4646,1,BV,1,100,3.42
1766788572.186034,846586.000,5462,1,BV,1,100,3.42
1766788577.186034,851586.000,6293,1,BV,1,100,3.42
1766788582.205034,856605.000,7100,1,BV,1,100,3.42
1766788587.205034,861605.000,7917,1,BV,1,100,3.42
1766788592.224034,866624.000,8751,1,BV,1,100,3.42
1766788597.230034,871630.000,9558,1,BV,1,100,3.41
1766788602.236034,876636.000,10367,1,BV,1,100,3.41
1766788607.243034,881643.000,11176,1,BV,1,100,3.42
1766788612.249034,886649.000,12018,1,BV,1,100,3.42
1766788617.248034,891648.000,12828,1,BV,1,100,3.42
1766788622.248034,896648.000,13636,1,BV,1,100,3.41
1766788627.247034,901647.000,14448,1,BV,1,100,3.41
1766788632.273034,906673.000,15276,1,BV,1,100,3.41
1766788637.273034,911673.000,16089,1,BV,1,100,3.41
1766788642.279034,916679.000,16902,1,BV,1,100,3.41
1766788647.292034,921692.000,17747,1,BV,1,100,3.41
1766788652.298034,926698.000,18555,1,BV,1,100,3.41
1766788657.298034,931698.000,19388,1,BV,1,100,3.41
1766788662.304034,936704.000,20201,1,BV,1,100,3.41
1766788667.310034,941710.000,21018,1,BV,1,100,3.41
1766788672.323034,946723.000,21839,1,BV,1,100,3.41
1766788677.336034,951736.000,22656,1,BV,1,100,3.41
1766788682.335034,956735.000,23471,1,BV,1,100,3.41
1766788687.335034,961735.000,24298,1,BV,1,100,3.41
1766788692.354034,966754.000,25111,1,BV,1,100,3.41
1766788697.354034,971754.000,25925,1,BV,1,100,3.41
1766788702.366034,976766.000,26739,1,BV,1,100,3.41
1766788707.366034,981766.000,27574,1,BV,1,100,3.41
1766788712.365034,986765.000,28373,1,BV,1,100,3.41
1766788717.372034,991772.000,29189,1,BV,1,100,3.40
1766788722.371034,996771.000,29999,1,BV,1,100,3.40
1766788727.371034,1001771.000,30832,1,BV,1,100,3.40
1766788732.377034,1006777.000,31646,1,BV,1,100,3.40
1766788737.376034,1011776.000,32449,1,BV,1,100,3.41
1766788742.376034,1016776.000,33264,1,BV,1,100,3.41
1766788747.375034,1021775.000,34073,1,BV,1,100,3.40
1766788752.381034,1026781.000,34906,1,BV,1,100,3.40
1766788757.388034,1031788.000,35726,1,BV,1,100,3.40
1766788762.387034,1036787.000,36532,1,BV,1,100,3.40
1766788767.393034,1041793.000,37342,1,BV,1,100,3.40
1766788772.413034,1046813.000,38176,1,BV,1,100,3.40
1766788777.412034,1051812.000,38990,1,BV,1,100,3.40
1766788782.418034,1056818.000,39803,1,BV,1,100,3.40
1766788787.425034,1061825.000,40630,1,BV,1,100,3.40
1766788792.431034,1066831.000,41428,1,BV,1,100,3.40
1766788797.430034,1071830.000,42257,1,BV,1,100,3.40
1766788802.436034,1076836.000,43067,1,BV,1,100,3.40
1766788807.436034,1081836.000,43877,1,BV,1,100,3.40
1766788812.449034,1086849.000,44697,1,BV,1,100,3.40
1766788817.455034,1091855.000,45528,1,BV,1,100,3.40
1766788822.461034,1096861.000,46341,1,BV,1,100,3.39
1766788827.461034,1101861.000,47150,1,BV,1,100,3.39
1766788832.480034,1106880.000,47953,1,BV,1,100,3.39
1766788837.480034,1111880.000,48776,1,BV,1,100,3.39
1766788842.479034,1116879.000,49588,1,BV,1,100,3.39
1766788847.485034,1121885.000,50399,1,BV,1,100,3.39
1766788852.485034,1126885.000,51213,1,BV,1,100,3.39
1766788857.491034,1131891.000,52019,1,BV,1,100,3.39
1766788862.490034,1136890.000,52844,1,BV,1,100,3.39
1766788867.490034,1141890.000,53656,1,BV,1,100,3.38
1766788872.503034,1146903.000,54461,1,BV,1,100,3.38
1766788877.509034,1151909.000,55266,1,BV,1,100,3.38
1766788882.508034,1156908.000,56085,1,BV,1,100,3.38
1766788887.521034,1161921.000,56892,1,BV,1,100,3.38
1766788892.527034,1166927.000,57700,1,BV,1,100,3.38
1766788897.527034,1171927.000,58510,1,BV,1,100,3.38
1766788902.526034,1176926.000,59337,1,BV,1,100,3.38
1766788907.526034,1181926.000,60149,1,BV,1,100,3.38
1766788912.525034,1186925.000,60959,1,BV,1,100,3.38
1766788917.525034,1191925.000,61770,1,BV,1,100,3.38
1766788922.524034,1196924.000,62581,1,BV,1,100,3.38
1766788927.531034,1201931.000,63412,1,BV,1,100,3.38
1766788932.537034,1206937.000,64223,1,BV,1,100,3.38
1766788937.536034,1211936.000,65047,1,BV,1,100,3.37
1766788942.542034,1216942.000,325,1,BV,1,100,3.37
1766788947.542034,1221942.000,1129,1,BV,1,100,3.37
1766788952.541034,1226941.000,1940,1,BV,1,100,3.37
1766788957.541034,1231941.000,2779,1,BV,1,100,3.37
1766788962.540034,1236940.000,3605,1,BV,1,100,3.37
1766788967.540034,1241940.000,4427,1,BV,1,100,3.37
1766788972.546034,1246946.000,5259,1,BV,1,100,3.37
1766788977.546034,1251946.000,6089,1,BV,1,100,3.37
1766788982.545034,1256945.000,6932,1,BV,1,100,3.37
1766788987.551034,1261951.000,7767,1,BV,1,100,3.37
1766788992.557034,1266957.000,8593,1,BV,1,100,3.37
1766788997.557034,1271957.000,9417,1,BV,1,100,3.37
1766789002.556034,1276956.000,10237,1,BV,1,100,3.37
1766789007.556034,1281956.000,11070,1,BV,1,100,3.37
1766789012.562034,1286962.000,11875,1,BV,1,100,3.37
1766789017.568034,1291968.000,12689,1,BV,1,100,3.36
1766789022.568034,1296968.000,13509,1,BV,1,100,3.37
1766789027.567034,1301967.000,14358,1,BV,1,100,3.36
1766789032.580034,1306980.000,15182,1,BV,1,100,3.36
1766789037.579034,1311979.000,16007,1,BV,1,100,3.36
1766789042.579034,1316979.000,16828,1,BV,1,100,3.36
1766789047.585034,1321985.000,17667,1,BV,1,100,3.36
1766789052.598034,1326998.000,18484,1,BV,1,100,3.37
1766789057.611034,1332011.000,19303,1,BV,1,100,3.36
1766789062.617034,1337017.000,20148,1,BV,1,100,3.36
1766789067.616034,1342016.000,20971,1,BV,1,100,3.36
1766789072.636034,1347036.000,21797,1,BV,1,100,3.36
1766789077.636034,1352036.000,22619,1,BV,1,100,3.36
1766789082.635034,1357035.000,23461,1,BV,1,100,3.36
1766789087.641034,1362041.000,24276,1,BV,1,100,3.36
1766789092.647034,1367047.000,25096,1,BV,1,100,3.36
1766789097.654034,1372054.000,25918,1,BV,1,100,3.36
1766789102.653034,1377053.000,26755,1,BV,1,100,3.36
1766789107.659034,1382059.000,27579,1,BV,1,100,3.36
1766789112.679034,1387079.000,28399,1,BV,1,100,3.35
1766789117.692034,1392092.000,29221,1,BV,1,100,3.35
1766789122.698034,1397098.000,30054,1,BV,1,100,3.36
1766789127.704034,1402104.000,30884,1,BV,1,100,3.35
1766789132.710034,1407110.000,31700,1,BV,1,100,3.35
1766789137.723034,1412123.000,32516,1,BV,1,100,3.35
1766789142.722034,1417122.000,33353,1,BV,1,100,3.35
1766789147.729034,1422129.000,34180,1,BV,1,100,3.35
1766789152.735034,1427135.000,35007,1,BV,1,100,3.35
1766789157.734034,1432134.000,35826,1,BV,1,100,3.35
1766789162.740034,1437140.000,36671,1,BV,1,100,3.35
1766789167.740034,1442140.000,37489,1,BV,1,100,3.35
1766789172.739034,1447139.000,38318,1,BV,1,100,3.35
1766789177.745034,1452145.000,39129,1,BV,1,100,3.34
1766789182.745034,1457145.000,39966,1,BV,1,100,3.35
1766789187.745034,1462145.000,40797,1,BV,1,100,3.34
1766789192.744034,1467144.000,41622,1,BV,1,100,3.34
1766789197.743034,1472143.000,42437,1,BV,1,100,3.34
1766789202.743034,1477143.000,43249,1,BV,1,100,3.34
1766789207.742034,1482142.000,44078,1,BV,1,100,3.34
1766789212.755034,1487155.000,44896,1,BV,1,100,3.34
1766789217.761034,1492161.000,45716,1,BV,1,100,3.34
1766789222.768034,1497168.000,46536,1,BV,1,100,3.34
1766789227.774034,1502174.000,47365,1,BV,1,100,3.34
1766789232.780034,1507180.000,48181,1,BV,1,100,3.34
1766789237.786034,1512186.000,48998,1,BV,1,100,3.34
1766789242.792034,1517192.000,49809,1,BV,1,100,3.33
1766789247.792034,1522192.000,50636,1,BV,1,100,3.34
1766789252.791034,1527191.000,51445,1,BV,1,100,3.33
1766789257.797034,1532197.000,52263,1,BV,1,100,3.33
1766789262.804034,1537204.000,53074,1,BV,1,100,3.33
1766789267.803034,1542203.000,53885,1,BV,1,100,3.33
1766789272.803034,1547203.000,54714,1,BV,1,100,3.33
1766789277.809034,1552209.000,55527,1,BV,1,100,3.33
1766789282.815034,1557215.000,56339,1,BV,1,100,3.33
1766789287.814034,1562214.000,57149,1,BV,1,100,3.33
1766789292.814034,1567214.000,57980,1,BV,1,100,3.33
1766789297.833034,1572233.000,58795,1,BV,1,100,3.32
1766789302.833034,1577233.000,59609,1,BV,1,100,3.32
1766789307.839034,1582239.000,60419,1,BV,1,100,3.32
1766789312.845034,1587245.000,61250,1,BV,1,100,3.32
1766789317.858034,1592258.000,62062,1,BV,1,100,3.32
1766789322.871034,1597271.000,62876,1,BV,1,100,3.32
1766789327.870034,1602270.000,63688,1,BV,1,100,3.32
1766789332.870034,1607270.000,64496,1,BV,1,100,3.32
1766789337.883034,1612283.000,65311,1,BV,1,100,3.32
1766789342.882034,1617282.000,584,1,BV,1,100,3.31
1766789347.882034,1622282.000,1395,1,BV,1,100,3.31
1766789352.888034,1627288.000,2225,1,BV,1,100,3.31
1766789357.901034,1632301.000,3041,1,BV,1,100,3.31
1766789362.900034,1637300.000,3855,1,BV,1,100,3.31
1766789367.900034,1642300.000,4665,1,BV,1,100,3.31
1766789372.906034,1647306.000,5498,1,BV,1,100,3.31
1766789377.919034,1652319.000,6310,1,BV,1,100,3.31
1766789382.925034,1657325.000,7120,1,BV,1,100,3.30
1766789387.924034,1662324.000,7924,1,BV,1,100,3.30
1766789392.924034,1667324.000,8751,1,BV,1,100,3.30
1766789397.923034,1672323.000,9567,1,BV,1,100,3.30
1766789402.923034,1677323.000,10381,1,BV,1,100,3.30
1766789407.922034,1682322.000,11194,1,BV,1,100,3.30
1766789412.922034,1687322.000,12009,1,BV,1,100,3.29
1766789417.921034,1692321.000,12824,1,BV,1,100,3.30
1766789422.928034,1697328.000,13651,1,BV,1,100,3.29
1766789427.934034,1702334.000,14471,1,BV,1,100,3.29
1766789432.933034,1707333.000,15277,1,BV,1,100,3.29
1766789437.953034,1712353.000,16104,1,BV,1,100,3.29
1766789442.959034,1717359.000,16916,1,BV,1,100,3.28
1766789447.965034,1722365.000,17728,1,BV,1,100,3.28
1766789452.978034,1727378.000,18559,1,BV,1,100,3.28
1766789457.978034,1732378.000,19375,1,BV,1,100,3.28
1766789462.984034,1737384.000,20188,1,BV,1,100,3.27
1766789467.990034,1742390.000,21003,1,BV,1,100,3.27
1766789472.989034,1747389.000,21836,1,BV,1,100,3.27
1766789477.995034,1752395.000,22645,1,BV,1,100,3.26
1766789483.002034,1757402.000,23456,1,BV,1,100,3.27
1766789488.001034,1762401.000,24276,1,BV,1,100,3.26
1766789493.001034,1767401.000,25086,1,BV,1,100,3.26
1766789498.013034,1772413.000,25902,1,BV,1,100,3.26
1766789503.020034,1777420.000,26735,1,BV,1,100,3.25
1766789508.032034,1782432.000,27547,1,BV,1,100,3.25
1766789513.032034,1787432.000,28384,1,BV,1,100,3.25
1766789518.038034,1792438.000,29202,1,BV,1,100,3.24
1766789523.051034,1797451.000,30010,1,BV,1,100,3.24
1766789528.050034,1802450.000,30818,1,BV,1,100,3.24
1766789533.050034,1807450.000,31647,1,BV,1,100,3.23
1766789538.069034,1812469.000,32459,1,BV,1,100,3.23
1766789543.069034,1817469.000,33266,1,BV,1,100,3.23
1766789548.082034,1822482.000,34071,1,BV,1,100,3.22
1766789553.088034,1827488.000,34906,1,BV,1,100,3.22
1766789558.087034,1832487.000,35721,1,BV,1,100,3.21
1766789563.094034,1837494.000,36527,1,BV,1,100,3.21
1766789568.100034,1842500.000,37335,1,BV,1,100,3.21
1766789573.099034,1847499.000,38164,1,BV,1,100,3.20
1766789578.119034,1852519.000,38976,1,BV,1,100,3.19
1766789583.118034,1857518.000,39781,1,BV,1,100,3.19
