LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1766787947.297034,221697,34188,1,HR,1,100,82.77
1766787947.657034,222057,34255,1,HR,1,100,101.41
1766787948.377034,222777,34371,1,HR,1,100,97.39
1766787948.591034,222991,34407,1,HR,1,100,142.42
1766787952.030034,226430,34970,1,HR,1,100,114.65
1766787953.077034,227477,35134,1,HR,1,100,101.99
1766787953.397034,227797,35186,1,HR,1,100,120.99
1766787954.357034,228757,35352,1,HR,1,100,107.99
1766787956.010034,230410,35615,1,HR,1,100,92.12
1766787956.610034,231010,35716,1,HR,1,100,93.87
1766787958.330034,232730,35998,1,HR,1,100,80.76
1766787958.930034,233330,36101,1,HR,1,100,85.04
1766787959.450034,233850,36182,1,HR,1,100,91.78
1766787960.463034,234863,36348,1,HR,1,100,84.72
1766787962.703034,237103,36714,1,HR,1,100,71.85
1766787963.383034,237783,36830,1,HR,1,100,75.49
1766787964.102034,238502,36945,1,HR,1,100,77.23
1766787966.429034,240829,37313,1,HR,1,100,65.82
1766787970.202034,244602,37938,1,HR,1,100,54.74
1766787976.708034,251108,38989,1,HR,1,100,44.63
1766787977.908034,252308,39189,1,HR,1,100,45.82
1766787978.948034,253348,39355,1,HR,1,100,48.46
1766787979.268034,253668,39406,1,HR,1,100,79.36
1766787980.481034,254881,39603,1,HR,1,100,72.83
1766787982.967034,257367,40015,1,HR,1,100,62.03
1766787984.487034,258887,40262,1,HR,1,100,57.01
1766787984.967034,259367,40329,1,HR,1,100,72.12
1766787985.247034,259647,40381,1,HR,1,100,103.72
1766787986.327034,260727,40547,1,HR,1,100,93.01
1766787987.580034,261980,40762,1,HR,1,100,83.10
1766787988.533034,262933,40912,1,HR,1,100,78.52
1766787988.813034,263213,40962,1,HR,1,100,108.69
1766787989.333034,263733,41046,1,HR,1,100,110.18
1766787991.146034,265546,41342,1,HR,1,100,93.10
1766787995.639034,270039,42066,1,HR,1,100,75.39
1766787997.639034,272039,42398,1,HR,1,100,65.30
1766787999.012034,273412,42627,1,HR,1,100,60.59
1766788000.812034,275212,42908,1,HR,1,100,54.54
1766788002.172034,276572,43142,1,HR,1,100,52.22
1766788004.425034,278825,43502,1,HR,1,100,46.57
1766788004.705034,279105,43554,1,HR,1,100,83.84
1766788005.618034,280018,43703,1,HR,1,100,79.70
1766788006.512034,280912,43836,1,HR,1,100,77.14
1766788008.111034,282511,44101,1,HR,1,100,68.33
1766788008.871034,283271,44216,1,HR,1,100,70.69
1766788009.671034,284071,44351,1,HR,1,100,71.65
1766788010.151034,284551,44433,1,HR,1,100,83.50
1766788010.684034,285084,44517,1,HR,1,100,90.59
1766788011.084034,285484,44584,1,HR,1,100,103.79
1766788011.604034,286004,44669,1,HR,1,100,106.37
1766788012.164034,286564,44772,1,HR,1,100,106.54
1766788013.644034,288044,45001,1,HR,1,100,91.87
1766788016.417034,290817,45464,1,HR,1,100,76.29
1766788017.777034,292177,45681,1,HR,1,100,69.14
1766788018.337034,292737,45784,1,HR,1,100,77.58
1766788020.470034,294870,46129,1,HR,1,100,66.63
1766788022.110034,296510,46394,1,HR,1,100,59.95
1766788023.270034,297670,46575,1,HR,1,100,58.13
1766788024.883034,299283,46842,1,HR,1,100,53.54
1766788025.403034,299803,46924,1,HR,1,100,67.29
1766788026.690034,301090,47140,1,HR,1,100,62.75
1766788028.089034,302489,47355,1,HR,1,100,58.33
1766788031.782034,306182,47962,1,HR,1,100,48.99
1766788031.982034,306382,47998,1,HR,1,100,104.77
1766788033.102034,307502,48179,1,HR,1,100,93.39
1766788034.382034,308782,48393,1,HR,1,100,83.06
1766788035.382034,309782,48543,1,HR,1,100,77.93
1766788035.717034,310117,48610,1,HR,1,100,102.28
1766788036.395034,310795,48711,1,HR,1,100,99.16
1766788037.155034,311555,48845,1,HR,1,100,94.67
1766788038.835034,313235,49108,1,HR,1,100,81.57
1766788040.648034,315048,49407,1,HR,1,100,70.85
1766788041.521034,315921,49553,1,HR,1,100,70.26
1766788041.881034,316281,49624,1,HR,1,100,91.68
1766788042.855034,317255,49772,1,HR,1,100,85.20
1766788044.374034,318774,50020,1,HR,1,100,75.04
1766788045.494034,319894,50201,1,HR,1,100,70.27
1766788046.134034,320534,50302,1,HR,1,100,75.48
1766788046.948034,321348,50437,1,HR,1,100,75.38
1766788048.981034,323381,50767,1,HR,1,100,65.16
1766788049.674034,324074,50887,1,HR,1,100,70.29
1766788050.154034,324554,50968,1,HR,1,100,82.45
1766788050.554034,324954,51036,1,HR,1,100,97.46
1766788051.994034,326394,51269,1,HR,1,100,85.06
1766788053.154034,327554,51450,1,HR,1,100,77.65
1766788053.807034,328207,51567,1,HR,1,100,81.23
1766788055.727034,330127,51881,1,HR,1,100,70.12
1766788056.533034,330933,52014,1,HR,1,100,71.21
1766788057.173034,331573,52116,1,HR,1,100,76.22
1766788058.773034,333173,52379,1,HR,1,100,67.61
1766788064.826034,339226,53350,1,HR,1,100,54.79
1766788065.319034,339719,53434,1,HR,1,100,70.40
1766788069.285034,343685,54075,1,HR,1,100,58.12
1766788070.885034,345285,54341,1,HR,1,100,53.54
1766788071.645034,346045,54456,1,HR,1,100,59.18
1766788072.178034,346578,54542,1,HR,1,100,71.67
1766788072.538034,346938,54609,1,HR,1,100,92.78
1766788073.098034,347498,54693,1,HR,1,100,95.98
1766788074.098034,348498,54861,1,HR,1,100,87.98
1766788074.578034,348978,54947,1,HR,1,100,96.21
1766788075.098034,349498,55031,1,HR,1,100,100.47
1766788076.911034,351311,55330,1,HR,1,100,85.55
1766788077.271034,351671,55397,1,HR,1,100,103.58
1766788077.711034,352111,55464,1,HR,1,100,110.86
1766788078.911034,353311,55664,1,HR,1,100,97.34
1766788079.391034,353791,55731,1,HR,1,100,103.48
1766788080.071034,354471,55847,1,HR,1,100,100.10
1766788080.832034,355232,55979,1,HR,1,100,95.40
1766788081.964034,356364,56164,1,HR,1,100,86.10
1766788082.484034,356884,56246,1,HR,1,100,92.61
1766788082.964034,357364,56332,1,HR,1,100,99.81
1766788084.604034,359004,56599,1,HR,1,100,85.76
1766788087.530034,361930,57061,1,HR,1,100,71.27
1766788088.223034,362623,57179,1,HR,1,100,75.04
1766788088.463034,362863,57231,1,HR,1,100,113.92
1766788088.943034,363343,57298,1,HR,1,100,116.38
1766788090.143034,364543,57498,1,HR,1,100,101.63
1766788090.743034,365143,57597,1,HR,1,100,101.27
1766788090.983034,365383,57633,1,HR,1,100,134.32
1766788091.870034,366270,57780,1,HR,1,100,119.62
1766788092.270034,366670,57851,1,HR,1,100,126.37
1766788093.390034,367790,58036,1,HR,1,100,110.19
1766788094.309034,368709,58186,1,HR,1,100,100.20
1766788094.830034,369230,58268,1,HR,1,100,103.57
1766788095.163034,369563,58336,1,HR,1,100,122.22
1766788096.084034,370484,58484,1,HR,1,100,109.56
1766788096.763034,371163,58585,1,HR,1,100,104.82
1766788097.402034,371802,58702,1,HR,1,100,102.36
1766788098.442034,372842,58868,1,HR,1,100,92.43
1766788099.042034,373442,58968,1,HR,1,100,94.11
1766788099.816034,374216,59085,1,HR,1,100,90.74
1766788100.855034,375255,59267,1,HR,1,100,83.40
1766788102.255034,376655,59486,1,HR,1,100,74.39
1766788103.695034,378095,59733,1,HR,1,100,67.12
1766788105.268034,379668,59980,1,HR,1,100,60.75
1766788106.228034,380628,60145,1,HR,1,100,61.14
1766788106.428034,380828,60180,1,HR,1,100,114.22
1766788108.801034,383201,60562,1,HR,1,100,94.49
1766788109.321034,383721,60647,1,HR,1,100,99.13
1766788109.921034,384321,60746,1,HR,1,100,99.32
1766788110.281034,384681,60795,1,HR,1,100,114.29
1766788111.201034,385601,60945,1,HR,1,100,103.38
1766788114.054034,388454,61424,1,HR,1,100,85.10
1766788116.894034,391294,61868,1,HR,1,100,70.89
1766788117.414034,391814,61969,1,HR,1,100,80.78
1766788118.067034,392467,62070,1,HR,1,100,83.66
1766788119.147034,393547,62250,1,HR,1,100,77.41
1766788120.107034,394507,62400,1,HR,1,100,74.10
1766788120.587034,394987,62487,1,HR,1,100,85.41
1766788121.747034,396147,62669,1,HR,1,100,77.92
1766788122.587034,396987,62820,1,HR,1,100,76.48
1766788122.840034,397240,62855,1,HR,1,100,115.04
1766788125.040034,399440,63218,1,HR,1,100,95.54
1766788125.640034,400040,63320,1,HR,1,100,96.53
1766788126.080034,400480,63387,1,HR,1,100,105.38
1766788126.602034,401002,63471,1,HR,1,100,107.60
1766788127.039034,401439,63543,1,HR,1,100,114.00
1766788127.279034,401679,63593,1,HR,1,100,144.22
1766788127.973034,402373,63693,1,HR,1,100,131.78
1766788128.733034,403133,63826,1,HR,1,100,120.04
1766788129.333034,403733,63927,1,HR,1,100,115.58
1766788130.693034,405093,64144,1,HR,1,100,99.70
1766788133.626034,408026,64621,1,HR,1,100,82.11
1766788135.112034,409512,64867,1,HR,1,100,72.87
1766788135.712034,410112,64968,1,HR,1,100,78.90
1766788138.678034,413078,65447,1,HR,1,100,65.87
1766788139.398034,413798,27,1,HR,1,100,69.75
1766788141.240034,415640,323,1,HR,1,100,61.50
1766788142.131034,416531,474,1,HR,1,100,62.98
1766788143.811034,418211,739,1,HR,1,100,56.92
1766788146.424034,420824,1165,1,HR,1,100,49.40
1766788147.497034,421897,1332,1,HR,1,100,50.77
1766788148.551034,422951,1515,1,HR,1,100,52.31
1766788149.152034,423552,1614,1,HR,1,100,62.91
1766788149.991034,424391,1747,1,HR,1,100,64.80
1766788150.470034,424870,1830,1,HR,1,100,78.18
1766788151.632034,426032,2014,1,HR,1,100,72.30
1766788152.197034,426597,2116,1,HR,1,100,80.04
1766788152.717034,427117,2202,1,HR,1,100,87.90
1766788153.397034,427797,2318,1,HR,1,100,87.97
1766788153.957034,428357,2401,1,HR,1,100,92.23
1766788154.837034,429237,2551,1,HR,1,100,86.89
1766788155.570034,429970,2666,1,HR,1,100,86.10
1766788156.130034,430530,2767,1,HR,1,100,90.77
1766788156.803034,431203,2866,1,HR,1,100,90.21
1766788157.376034,431776,2971,1,HR,1,100,93.97
1766788158.496034,432896,3154,1,HR,1,100,84.99
1766788159.576034,433976,3320,1,HR,1,100,78.45
1766788159.936034,434336,3387,1,HR,1,100,98.06
1766788160.416034,434816,3471,1,HR,1,100,104.04
1766788160.856034,435256,3538,1,HR,1,100,111.23
1766788161.496034,435896,3637,1,HR,1,100,107.34
1766788162.509034,436909,3805,1,HR,1,100,96.82
1766788163.389034,437789,3955,1,HR,1,100,90.46
1766788163.831034,438231,4022,1,HR,1,100,100.66
1766788164.382034,438782,4121,1,HR,1,100,102.10
1766788164.956034,439356,4222,1,HR,1,100,103.22
1766788165.476034,439876,4307,1,HR,1,100,105.92
1766788166.036034,440436,4392,1,HR,1,100,106.19
1766788167.162034,441562,4575,1,HR,1,100,94.50
1766788167.762034,442162,4676,1,HR,1,100,95.72
1766788168.042034,442442,4727,1,HR,1,100,122.07
1766788168.402034,442802,4777,1,HR,1,100,131.98
1766788170.368034,444768,5105,1,HR,1,100,109.45
1766788170.968034,445368,5189,1,HR,1,100,107.35
1766788171.528034,445928,5290,1,HR,1,100,107.31
1766788172.048034,446448,5374,1,HR,1,100,109.10
1766788172.768034,447168,5494,1,HR,1,100,103.38
1766788173.688034,448088,5643,1,HR,1,100,94.90
1766788174.342034,448742,5759,1,HR,1,100,94.64
1766788174.662034,449062,5809,1,HR,1,100,115.28
1766788176.741034,451141,6137,1,HR,1,100,96.07
1766788178.634034,453034,6454,1,HR,1,100,81.81
1766788178.954034,453354,6504,1,HR,1,100,105.30
1766788179.234034,453634,6556,1,HR,1,100,129.52
1766788180.474034,454874,6755,1,HR,1,100,111.49
1766788182.194034,456594,7036,1,HR,1,100,94.47
1766788182.954034,457354,7169,1,HR,1,100,91.02
1766788183.487034,457887,7251,1,HR,1,100,96.43
1766788185.287034,459687,7550,1,HR,1,100,82.41
1766788186.287034,460687,7698,1,HR,1,100,77.43
1766788187.008034,461408,7816,1,HR,1,100,78.74
1766788191.140034,465540,8491,1,HR,1,100,64.48
1766788192.833034,467233,8773,1,HR,1,100,58.09
1766788194.033034,468433,8954,1,HR,1,100,56.29
1766788194.873034,469273,9103,1,HR,1,100,59.65
1766788195.793034,470193,9252,1,HR,1,100,60.89
1766788196.553034,470953,9368,1,HR,1,100,64.90
1766788197.366034,471766,9503,1,HR,1,100,67.15
1766788197.886034,472286,9586,1,HR,1,100,77.87
1766788199.086034,473486,9786,1,HR,1,100,71.67
1766788201.605034,476005,10198,1,HR,1,100,61.04
1766788202.019034,476419,10270,1,HR,1,100,80.81
1766788203.379034,477779,10503,1,HR,1,100,72.65
1766788206.178034,480578,10944,1,HR,1,100,61.27
1766788206.745034,481145,11045,1,HR,1,100,71.46
1766788207.505034,481905,11163,1,HR,1,100,73.13
1766788208.025034,482425,11248,1,HR,1,100,82.52
1766788209.318034,483718,11464,1,HR,1,100,74.60
1766788213.811034,488211,12187,1,HR,1,100,61.00
1766788215.651034,490051,12481,1,HR,1,100,54.69
1766788216.971034,491371,12698,1,HR,1,100,52.64
1766788217.930034,492330,12866,1,HR,1,100,54.83
1766788219.904034,494304,13179,1,HR,1,100,49.45
1766788220.543034,494943,13280,1,HR,1,100,59.29
1766788221.023034,495423,13365,1,HR,1,100,73.89
1766788221.583034,495983,13463,1,HR,1,100,81.28
1766788222.583034,496983,13614,1,HR,1,100,76.55
1766788223.477034,497877,13764,1,HR,1,100,74.69
1766788223.796034,498196,13814,1,HR,1,100,99.76
1766788224.556034,498956,13946,1,HR,1,100,95.14
1766788225.396034,499796,14081,1,HR,1,100,89.87
1766788226.236034,500636,14214,1,HR,1,100,85.77
1766788228.123034,502523,14529,1,HR,1,100,73.80
1766788231.296034,505696,15037,1,HR,1,100,61.62
1766788232.342034,506742,15203,1,HR,1,100,60.75
1766788234.142034,508542,15500,1,HR,1,100,54.66
1766788234.789034,509189,15616,1,HR,1,100,63.34
1766788235.509034,509909,15731,1,HR,1,100,67.79
1766788236.389034,510789,15866,1,HR,1,100,67.87
1766788237.748034,512148,16097,1,HR,1,100,62.59
1766788238.148034,512548,16164,1,HR,1,100,82.02
1766788239.482034,513882,16379,1,HR,1,100,73.89
1766788239.882034,514282,16448,1,HR,1,100,90.81
1766788240.401034,514801,16534,1,HR,1,100,96.27
1766788240.881034,515281,16618,1,HR,1,100,102.65
1766788241.801034,516201,16767,1,HR,1,100,94.33
1766788242.808034,517208,16933,1,HR,1,100,86.70
1766788245.448034,519848,17360,1,HR,1,100,72.49
1766788245.848034,520248,17427,1,HR,1,100,89.71
1766788247.254034,521654,17661,1,HR,1,100,79.30
1766788249.627034,524027,18039,1,HR,1,100,67.33
1766788252.987034,527387,18582,1,HR,1,100,56.33
1766788253.600034,528000,18683,1,HR,1,100,66.04
1766788254.000034,528400,18751,1,HR,1,100,84.70
1766788254.480034,528880,18818,1,HR,1,100,93.65
1766788255.440034,529840,18984,1,HR,1,100,86.73
1766788256.240034,530640,19116,1,HR,1,100,84.12
1766788260.693034,535093,19838,1,HR,1,100,68.43
1766788263.106034,537506,20218,1,HR,1,100,58.78
1766788263.426034,537826,20285,1,HR,1,100,87.39
1766788263.986034,538386,20369,1,HR,1,100,91.78
1766788264.752034,539152,20502,1,HR,1,100,88.93
1766788265.272034,539672,20584,1,HR,1,100,94.81
1766788266.392034,540792,20767,1,HR,1,100,85.64
1766788267.072034,541472,20884,1,HR,1,100,86.22
1766788267.432034,541832,20935,1,HR,1,100,104.10
1766788267.832034,542232,21003,1,HR,1,100,114.30
1766788268.752034,543152,21154,1,HR,1,100,103.39
1766788269.192034,543592,21223,1,HR,1,100,110.72
1766788269.565034,543965,21292,1,HR,1,100,123.15
1766788272.732034,547132,21806,1,HR,1,100,100.00
1766788275.571034,549971,22265,1,HR,1,100,82.47
1766788276.291034,550691,22381,1,HR,1,100,82.67
1766788277.264034,551664,22547,1,HR,1,100,78.18
1766788278.544034,552944,22749,1,HR,1,100,71.23
1766788279.224034,553624,22865,1,HR,1,100,75.01
1766788280.784034,555184,23113,1,HR,1,100,66.88
1766788281.117034,555517,23180,1,HR,1,100,93.69
1766788281.357034,555757,23215,1,HR,1,100,128.43
1766788281.877034,556277,23300,1,HR,1,100,125.53
1766788282.317034,556717,23369,1,HR,1,100,127.94
1766788283.717034,558117,23600,1,HR,1,100,109.03
1766788284.564034,558964,23749,1,HR,1,100,100.67
1766788285.044034,559444,23816,1,HR,1,100,106.08
1766788286.804034,561204,24117,1,HR,1,100,90.08
1766788287.250034,561650,24186,1,HR,1,100,100.37
1766788287.937034,562337,24303,1,HR,1,100,97.67
1766788288.577034,562977,24405,1,HR,1,100,96.80
1766788289.777034,564177,24605,1,HR,1,100,86.40
1766788290.617034,565017,24737,1,HR,1,100,83.07
1766788290.896034,565296,24791,1,HR,1,100,112.23
1766788291.216034,565616,24844,1,HR,1,100,128.96
1766788291.977034,566377,24959,1,HR,1,100,117.84
1766788292.943034,567343,25127,1,HR,1,100,105.55
1766788294.663034,569063,25407,1,HR,1,100,89.84
1766788295.196034,569596,25489,1,HR,1,100,95.52
1766788296.756034,571156,25756,1,HR,1,100,82.84
1766788297.318034,571718,25840,1,HR,1,100,88.24
1766788297.996034,572396,25957,1,HR,1,100,88.24
1766788298.756034,573156,26076,1,HR,1,100,86.17
1766788300.049034,574449,26289,1,HR,1,100,77.44
1766788301.169034,575569,26471,1,HR,1,100,72.14
1766788302.969034,577369,26771,1,HR,1,100,63.51
1766788305.862034,580262,27230,1,HR,1,100,54.03
1766788306.662034,581062,27364,1,HR,1,100,58.69
1766788308.188034,582588,27619,1,HR,1,100,54.42
1766788308.948034,583348,27734,1,HR,1,100,59.87
1766788309.348034,583748,27802,1,HR,1,100,79.90
1766788310.841034,585241,28050,1,HR,1,100,71.15
1766788313.801034,588201,28529,1,HR,1,100,59.84
1766788315.334034,589734,28775,1,HR,1,100,55.32
1766788318.014034,592414,29224,1,HR,1,100,48.00
1766788320.667034,595067,29651,1,HR,1,100,42.38
1766788321.267034,595667,29750,1,HR,1,100,55.19
1766788321.787034,596187,29835,1,HR,1,100,68.57
1766788322.187034,596587,29904,1,HR,1,100,86.66
1766788323.107034,597507,30053,1,HR,1,100,81.90
1766788323.427034,597827,30104,1,HR,1,100,105.37
1766788323.747034,598147,30156,1,HR,1,100,123.62
1766788324.320034,598720,30254,1,HR,1,100,119.96
1766788324.640034,599040,30305,1,HR,1,100,134.97
1766788325.040034,599440,30373,1,HR,1,100,138.31
1766788325.720034,600120,30490,1,HR,1,100,127.18
1766788326.200034,600600,30557,1,HR,1,100,126.70
1766788326.480034,600880,30608,1,HR,1,100,146.16
1766788326.880034,601280,30675,1,HR,1,100,147.01
1766788327.240034,601640,30744,1,HR,1,100,151.38
1766788327.599034,601999,30795,1,HR,1,100,154.78
1766788328.246034,602646,30895,1,HR,1,100,141.22
1766788328.726034,603126,30980,1,HR,1,100,137.61
1766788330.806034,605206,31312,1,HR,1,100,113.44
1766788332.539034,606939,31595,1,HR,1,100,95.98
1766788333.619034,608019,31780,1,HR,1,100,87.00
1766788334.019034,608419,31847,1,HR,1,100,101.00
1766788336.432034,610832,32241,1,HR,1,100,84.11
1766788337.992034,612392,32490,1,HR,1,100,73.97
1766788338.392034,612792,32557,1,HR,1,100,90.86
1766788339.152034,613552,32691,1,HR,1,100,88.21
1766788339.472034,613872,32743,1,HR,1,100,110.28
1766788341.525034,615925,33073,1,HR,1,100,92.31
1766788343.731034,618131,33441,1,HR,1,100,77.85
1766788344.451034,618851,33556,1,HR,1,100,79.07
1766788344.971034,619371,33640,1,HR,1,100,87.14
1766788345.411034,619811,33707,1,HR,1,100,98.08
1766788345.851034,620251,33791,1,HR,1,100,106.59
1766788347.744034,622144,34087,1,HR,1,100,89.99
1766788348.384034,622784,34191,1,HR,1,100,90.83
1766788348.904034,623304,34275,1,HR,1,100,96.29
1766788349.584034,623984,34393,1,HR,1,100,94.50
1766788349.984034,624384,34460,1,HR,1,100,106.83
1766788351.024034,625424,34626,1,HR,1,100,95.91
1766788351.304034,625704,34676,1,HR,1,100,122.22
1766788351.997034,626397,34794,1,HR,1,100,114.67
1766788352.717034,627117,34911,1,HR,1,100,107.70
1766788353.117034,627517,34979,1,HR,1,100,117.10
1766788353.797034,628197,35095,1,HR,1,100,110.69
1766788354.637034,629037,35229,1,HR,1,100,101.96
1766788355.037034,629437,35296,1,HR,1,100,112.64
1766788355.717034,630117,35399,1,HR,1,100,107.22
1766788356.050034,630450,35466,1,HR,1,100,125.06
1766788356.370034,630770,35516,1,HR,1,100,138.93
1766788356.730034,631130,35570,1,HR,1,100,145.10
1766788357.530034,631930,35708,1,HR,1,100,129.52
1766788358.770034,633170,35922,1,HR,1,100,111.49
1766788359.690034,634090,36071,1,HR,1,100,101.21
1766788359.970034,634370,36107,1,HR,1,100,126.34
1766788360.983034,635383,36273,1,HR,1,100,111.59
1766788361.263034,635663,36325,1,HR,1,100,134.42
1766788361.943034,636343,36443,1,HR,1,100,124.15
1766788362.623034,637023,36564,1,HR,1,100,116.17
1766788366.716034,641116,37224,1,HR,1,100,93.62
1766788366.995034,641395,37275,1,HR,1,100,120.44
1766788367.275034,641675,37313,1,HR,1,100,141.29
1766788367.516034,641916,37363,1,HR,1,100,165.45
1766788368.275034,642675,37480,1,HR,1,100,146.23
1766788368.635034,643035,37533,1,HR,1,100,150.77
1766788369.929034,644329,37750,1,HR,1,100,127.68
1766788370.409034,644809,37832,1,HR,1,100,127.09
1766788371.008034,645408,37934,1,HR,1,100,121.07
1766788371.649034,646049,38035,1,HR,1,100,115.00
1766788372.288034,646688,38136,1,HR,1,100,110.27
