LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1766787847.421034,121821.000,17818,1,TH,1,100,25.576
1766787847.554034,121954.000,17837,1,TH,1,100,25.585
1766787847.687034,122087.000,17853,1,TH,1,100,25.592
1766787847.821034,122221.000,17885,1,TH,1,100,25.454
1766787847.954034,122354.000,17902,1,TH,1,100,25.475
1766787848.087034,122487.000,17919,1,TH,1,100,25.358
1766787848.221034,122621.000,17952,1,TH,1,100,25.379
1766787848.354034,122754.000,17970,1,TH,1,100,25.369
1766787848.488034,122888.000,17986,1,TH,1,100,25.363
1766787848.621034,123021.000,18003,1,TH,1,100,25.490
1766787848.754034,123154.000,18024,1,TH,1,100,25.504
1766787848.887034,123287.000,18040,1,TH,1,100,25.212
1766787849.021034,123421.000,18072,1,TH,1,100,25.233
1766787849.154034,123554.000,18091,1,TH,1,100,25.261
1766787849.287034,123687.000,18107,1,TH,1,100,25.274
1766787849.421034,123821.000,18139,1,TH,1,100,25.363
1766787849.554034,123954.000,18156,1,TH,1,100,25.377
1766787849.687034,124087.000,18172,1,TH,1,100,25.421
1766787849.820034,124220.000,18204,1,TH,1,100,25.421
1766787849.954034,124354.000,18223,1,TH,1,100,25.324
1766787850.087034,124487.000,18240,1,TH,1,100,25.338
1766787850.220034,124620.000,18271,1,TH,1,100,25.503
1766787850.354034,124754.000,18291,1,TH,1,100,25.502
1766787850.487034,124887.000,18307,1,TH,1,100,25.488
1766787850.620034,125020.000,18324,1,TH,1,100,25.501
1766787850.754034,125154.000,18356,1,TH,1,100,25.486
1766787850.887034,125287.000,18372,1,TH,1,100,25.493
1766787851.020034,125420.000,18391,1,TH,1,100,25.486
1766787851.154034,125554.000,18423,1,TH,1,100,25.492
1766787851.287034,125687.000,18439,1,TH,1,100,25.500
1766787851.420034,125820.000,18457,1,TH,1,100,25.507
1766787851.554034,125954.000,18492,1,TH,1,100,25.565
1766787851.687034,126087.000,18508,1,TH,1,100,25.572
1766787851.820034,126220.000,18528,1,TH,1,100,25.529
1766787851.954034,126354.000,18559,1,TH,1,100,25.536
1766787852.087034,126487.000,18576,1,TH,1,100,25.490
1766787852.220034,126620.000,18593,1,TH,1,100,25.497
1766787852.354034,126754.000,18625,1,TH,1,100,25.536
1766787852.487034,126887.000,18641,1,TH,1,100,25.535
1766787852.620034,127020.000,18658,1,TH,1,100,25.522
1766787852.754034,127154.000,18675,1,TH,1,100,25.536
1766787852.887034,127287.000,18706,1,TH,1,100,25.545
1766787853.020034,127420.000,18723,1,TH,1,100,25.552
1766787853.153034,127553.000,18740,1,TH,1,100,25.592
1766787853.287034,127687.000,18771,1,TH,1,100,25.606
1766787853.420034,127820.000,18791,1,TH,1,100,25.514
1766787853.553034,127953.000,18807,1,TH,1,100,25.514
1766787853.687034,128087.000,18839,1,TH,1,100,25.706
1766787853.820034,128220.000,18857,1,TH,1,100,25.685
1766787853.953034,128353.000,18873,1,TH,1,100,25.593
1766787854.087034,128487.000,18891,1,TH,1,100,25.607
1766787854.220034,128620.000,18922,1,TH,1,100,25.665
1766787854.353034,128753.000,18939,1,TH,1,100,25.679
1766787854.487034,128887.000,18956,1,TH,1,100,25.459
1766787854.620034,129020.000,18972,1,TH,1,100,25.480
1766787854.753034,129153.000,19006,1,TH,1,100,25.740
1766787854.887034,129287.000,19023,1,TH,1,100,25.719
1766787855.020034,129420.000,19039,1,TH,1,100,25.736
1766787855.153034,129553.000,19071,1,TH,1,100,25.736
1766787855.287034,129687.000,19088,1,TH,1,100,25.771
1766787855.420034,129820.000,19107,1,TH,1,100,25.778
1766787855.553034,129953.000,19138,1,TH,1,100,25.783
1766787855.687034,130087.000,19155,1,TH,1,100,25.797
1766787855.820034,130220.000,19172,1,TH,1,100,25.614
1766787855.953034,130353.000,19203,1,TH,1,100,25.641
1766787856.087034,130487.000,19223,1,TH,1,100,25.691
1766787856.220034,130620.000,19239,1,TH,1,100,25.697
1766787856.353034,130753.000,19271,1,TH,1,100,25.673
1766787856.486034,130886.000,19288,1,TH,1,100,25.680
1766787856.620034,131020.000,19306,1,TH,1,100,25.735
1766787856.753034,131153.000,19324,1,TH,1,100,25.749
1766787856.886034,131286.000,19357,1,TH,1,100,25.786
1766787857.020034,131420.000,19373,1,TH,1,100,25.793
1766787857.153034,131553.000,19391,1,TH,1,100,25.730
1766787857.286034,131686.000,19422,1,TH,1,100,25.723
1766787857.420034,131820.000,19439,1,TH,1,100,25.880
1766787857.553034,131953.000,19456,1,TH,1,100,25.879
1766787857.686034,132086.000,19488,1,TH,1,100,25.933
1766787857.820034,132220.000,19504,1,TH,1,100,25.940
1766787857.953034,132353.000,19521,1,TH,1,100,25.930
1766787858.086034,132486.000,19553,1,TH,1,100,25.930
1766787858.220034,132620.000,19569,1,TH,1,100,26.026
1766787858.353034,132753.000,19586,1,TH,1,100,26.033
1766787858.486034,132886.000,19618,1,TH,1,100,26.073
1766787858.620034,133020.000,19634,1,TH,1,100,26.080
1766787858.753034,133153.000,19652,1,TH,1,100,25.908
1766787858.886034,133286.000,19683,1,TH,1,100,25.922
1766787859.020034,133420.000,19700,1,TH,1,100,25.795
1766787859.153034,133553.000,19717,1,TH,1,100,25.809
1766787859.286034,133686.000,19733,1,TH,1,100,25.702
1766787859.420034,133820.000,19765,1,TH,1,100,25.716
1766787859.553034,133953.000,19782,1,TH,1,100,25.785
1766787859.686034,134086.000,19798,1,TH,1,100,25.792
1766787859.819034,134219.000,19830,1,TH,1,100,25.650
1766787859.953034,134353.000,19849,1,TH,1,100,25.657
1766787860.086034,134486.000,19868,1,TH,1,100,25.812
1766787860.219034,134619.000,19899,1,TH,1,100,25.805
1766787860.353034,134753.000,19916,1,TH,1,100,25.851
1766787860.486034,134886.000,19933,1,TH,1,100,25.851
1766787860.619034,135019.000,19966,1,TH,1,100,25.939
1766787860.753034,135153.000,19986,1,TH,1,100,25.946
1766787860.886034,135286.000,20002,1,TH,1,100,26.014
1766787861.019034,135419.000,20034,1,TH,1,100,26.007
1766787861.153034,135553.000,20051,1,TH,1,100,26.118
1766787861.286034,135686.000,20067,1,TH,1,100,26.104
1766787861.419034,135819.000,20085,1,TH,1,100,26.003
1766787861.553034,135953.000,20116,1,TH,1,100,26.003
1766787861.686034,136086.000,20132,1,TH,1,100,26.010
1766787861.819034,136219.000,20152,1,TH,1,100,26.031
1766787861.953034,136353.000,20183,1,TH,1,100,25.865
1766787862.086034,136486.000,20200,1,TH,1,100,25.879
1766787862.219034,136619.000,20217,1,TH,1,100,25.764
1766787862.353034,136753.000,20251,1,TH,1,100,25.778
1766787862.486034,136886.000,20267,1,TH,1,100,25.850
1766787862.619034,137019.000,20286,1,TH,1,100,25.843
1766787862.753034,137153.000,20318,1,TH,1,100,25.874
1766787862.886034,137286.000,20336,1,TH,1,100,25.874
1766787863.019034,137419.000,20353,1,TH,1,100,25.900
1766787863.152034,137552.000,20385,1,TH,1,100,25.914
1766787863.286034,137686.000,20403,1,TH,1,100,25.829
1766787863.419034,137819.000,20421,1,TH,1,100,25.829
1766787863.552034,137952.000,20437,1,TH,1,100,26.026
1766787863.686034,138086.000,20469,1,TH,1,100,26.005
1766787863.819034,138219.000,20486,1,TH,1,100,25.960
1766787863.952034,138352.000,20502,1,TH,1,100,25.960
1766787864.086034,138486.000,20534,1,TH,1,100,25.994
1766787864.219034,138619.000,20551,1,TH,1,100,26.001
1766787864.352034,138752.000,20567,1,TH,1,100,26.028
1766787864.486034,138886.000,20601,1,TH,1,100,26.035
1766787864.619034,139019.000,20618,1,TH,1,100,26.085
1766787864.752034,139152.000,20635,1,TH,1,100,26.085
1766787864.886034,139286.000,20666,1,TH,1,100,26.072
1766787865.019034,139419.000,20683,1,TH,1,100,26.072
1766787865.152034,139552.000,20700,1,TH,1,100,26.070
1766787865.286034,139686.000,20731,1,TH,1,100,26.077
1766787865.419034,139819.000,20749,1,TH,1,100,26.081
1766787865.552034,139952.000,20765,1,TH,1,100,26.081
1766787865.686034,140086.000,20797,1,TH,1,100,26.128
1766787865.819034,140219.000,20814,1,TH,1,100,26.122
1766787865.952034,140352.000,20830,1,TH,1,100,26.323
1766787866.086034,140486.000,20848,1,TH,1,100,26.323
1766787866.219034,140619.000,20881,1,TH,1,100,26.286
1766787866.352034,140752.000,20899,1,TH,1,100,26.293
1766787866.485034,140885.000,20919,1,TH,1,100,26.317
1766787866.619034,141019.000,20950,1,TH,1,100,26.310
1766787866.752034,141152.000,20967,1,TH,1,100,26.319
1766787866.886034,141286.000,20986,1,TH,1,100,26.326
1766787867.019034,141419.000,21020,1,TH,1,100,26.256
1766787867.152034,141552.000,21036,1,TH,1,100,26.263
1766787867.285034,141685.000,21053,1,TH,1,100,26.327
1766787867.419034,141819.000,21085,1,TH,1,100,26.334
1766787867.552034,141952.000,21101,1,TH,1,100,26.158
1766787867.685034,142085.000,21120,1,TH,1,100,26.179
1766787867.819034,142219.000,21152,1,TH,1,100,26.193
1766787867.952034,142352.000,21168,1,TH,1,100,26.200
1766787868.085034,142485.000,21188,1,TH,1,100,26.249
1766787868.219034,142619.000,21204,1,TH,1,100,26.242
1766787868.352034,142752.000,21236,1,TH,1,100,26.345
1766787868.485034,142885.000,21253,1,TH,1,100,26.345
1766787868.619034,143019.000,21269,1,TH,1,100,25.981
1766787868.752034,143152.000,21301,1,TH,1,100,26.009
1766787868.885034,143285.000,21318,1,TH,1,100,25.885
1766787869.019034,143419.000,21336,1,TH,1,100,25.899
1766787869.152034,143552.000,21368,1,TH,1,100,26.037
1766787869.285034,143685.000,21385,1,TH,1,100,26.044
1766787869.419034,143819.000,21402,1,TH,1,100,26.024
1766787869.552034,143952.000,21433,1,TH,1,100,26.031
1766787869.685034,144085.000,21450,1,TH,1,100,26.062
1766787869.818034,144218.000,21469,1,TH,1,100,26.069
1766787869.952034,144352.000,21502,1,TH,1,100,26.136
1766787870.085034,144485.000,21520,1,TH,1,100,26.136
1766787870.218034,144618.000,21536,1,TH,1,100,26.105
1766787870.352034,144752.000,21555,1,TH,1,100,26.112
1766787870.485034,144885.000,21587,1,TH,1,100,26.051
1766787870.618034,145018.000,21603,1,TH,1,100,26.058
1766787870.752034,145152.000,21621,1,TH,1,100,26.027
1766787870.885034,145285.000,21654,1,TH,1,100,26.034
1766787871.018034,145418.000,21670,1,TH,1,100,26.186
1766787871.152034,145552.000,21688,1,TH,1,100,26.186
1766787871.285034,145685.000,21719,1,TH,1,100,26.178
1766787871.418034,145818.000,21736,1,TH,1,100,26.185
1766787871.552034,145952.000,21755,1,TH,1,100,26.053
1766787871.685034,146085.000,21789,1,TH,1,100,26.060
1766787871.818034,146218.000,21807,1,TH,1,100,26.152
1766787871.952034,146352.000,21824,1,TH,1,100,26.152
1766787872.085034,146485.000,21856,1,TH,1,100,26.012
1766787872.218034,146618.000,21874,1,TH,1,100,26.019
1766787872.352034,146752.000,21891,1,TH,1,100,25.960
1766787872.485034,146885.000,21908,1,TH,1,100,25.967
1766787872.618034,147018.000,21941,1,TH,1,100,25.821
1766787872.752034,147152.000,21959,1,TH,1,100,25.829
1766787872.885034,147285.000,21975,1,TH,1,100,25.885
1766787873.018034,147418.000,22011,1,TH,1,100,25.892
1766787873.151034,147551.000,22028,1,TH,1,100,26.041
1766787873.285034,147685.000,22044,1,TH,1,100,26.041
1766787873.418034,147818.000,22076,1,TH,1,100,26.120
1766787873.551034,147951.000,22093,1,TH,1,100,26.120
1766787873.685034,148085.000,22109,1,TH,1,100,26.184
1766787873.818034,148218.000,22141,1,TH,1,100,26.184
1766787873.951034,148351.000,22158,1,TH,1,100,26.149
1766787874.085034,148485.000,22175,1,TH,1,100,26.150
1766787874.218034,148618.000,22208,1,TH,1,100,26.245
1766787874.351034,148751.000,22226,1,TH,1,100,26.245
1766787874.485034,148885.000,22242,1,TH,1,100,26.217
1766787874.618034,149018.000,22259,1,TH,1,100,26.224
1766787874.751034,149151.000,22291,1,TH,1,100,26.211
1766787874.885034,149285.000,22307,1,TH,1,100,26.218
1766787875.018034,149418.000,22324,1,TH,1,100,26.344
1766787875.151034,149551.000,22358,1,TH,1,100,26.351
1766787875.285034,149685.000,22374,1,TH,1,100,26.254
1766787875.418034,149818.000,22392,1,TH,1,100,26.254
1766787875.551034,149951.000,22423,1,TH,1,100,26.315
1766787875.685034,150085.000,22439,1,TH,1,100,26.321
1766787875.818034,150218.000,22457,1,TH,1,100,26.319
1766787875.951034,150351.000,22490,1,TH,1,100,26.326
1766787876.085034,150485.000,22507,1,TH,1,100,26.233
1766787876.218034,150618.000,22524,1,TH,1,100,26.240
1766787876.351034,150751.000,22556,1,TH,1,100,26.249
1766787876.484034,150884.000,22572,1,TH,1,100,26.256
1766787876.618034,151018.000,22589,1,TH,1,100,26.301
1766787876.751034,151151.000,22606,1,TH,1,100,26.301
1766787876.884034,151284.000,22641,1,TH,1,100,26.250
1766787877.018034,151418.000,22658,1,TH,1,100,26.257
1766787877.151034,151551.000,22675,1,TH,1,100,26.224
1766787877.284034,151684.000,22708,1,TH,1,100,26.231
1766787877.418034,151818.000,22726,1,TH,1,100,26.225
1766787877.551034,151951.000,22742,1,TH,1,100,26.225
1766787877.684034,152084.000,22774,1,TH,1,100,26.247
1766787877.818034,152218.000,22791,1,TH,1,100,26.247
1766787877.951034,152351.000,22807,1,TH,1,100,26.282
1766787878.084034,152484.000,22839,1,TH,1,100,26.296
1766787878.218034,152618.000,22856,1,TH,1,100,26.242
1766787878.351034,152751.000,22874,1,TH,1,100,26.242
1766787878.484034,152884.000,22906,1,TH,1,100,26.242
1766787878.618034,153018.000,22923,1,TH,1,100,26.242
1766787878.751034,153151.000,22942,1,TH,1,100,26.360
1766787878.884034,153284.000,22959,1,TH,1,100,26.366
1766787879.018034,153418.000,22991,1,TH,1,100,26.047
1766787879.151034,153551.000,23007,1,TH,1,100,26.054
1766787879.284034,153684.000,23024,1,TH,1,100,26.252
1766787879.418034,153818.000,23058,1,TH,1,100,26.252
1766787879.551034,153951.000,23074,1,TH,1,100,26.221
1766787879.684034,154084.000,23093,1,TH,1,100,26.228
1766787879.818034,154218.000,23125,1,TH,1,100,26.268
1766787879.951034,154351.000,23141,1,TH,1,100,26.268
1766787880.084034,154484.000,23159,1,TH,1,100,26.191
1766787880.217034,154617.000,23192,1,TH,1,100,26.205
1766787880.351034,154751.000,23208,1,TH,1,100,26.277
1766787880.484034,154884.000,23228,1,TH,1,100,26.276
1766787880.617034,155017.000,23259,1,TH,1,100,26.304
1766787880.751034,155151.000,23276,1,TH,1,100,26.304
1766787880.884034,155284.000,23293,1,TH,1,100,26.366
1766787881.017034,155417.000,23325,1,TH,1,100,26.373
1766787881.151034,155551.000,23341,1,TH,1,100,26.122
1766787881.284034,155684.000,23358,1,TH,1,100,26.122
1766787881.417034,155817.000,23375,1,TH,1,100,26.246
1766787881.551034,155951.000,23408,1,TH,1,100,26.253
1766787881.684034,156084.000,23425,1,TH,1,100,26.321
1766787881.817034,156217.000,23444,1,TH,1,100,26.328
1766787881.951034,156351.000,23475,1,TH,1,100,26.152
1766787882.084034,156484.000,23493,1,TH,1,100,26.152
1766787882.217034,156617.000,23509,1,TH,1,100,26.209
1766787882.351034,156751.000,23541,1,TH,1,100,26.216
1766787882.484034,156884.000,23558,1,TH,1,100,26.173
1766787882.617034,157017.000,23574,1,TH,1,100,26.173
1766787882.751034,157151.000,23608,1,TH,1,100,26.206
1766787882.884034,157284.000,23625,1,TH,1,100,26.213
1766787883.017034,157417.000,23641,1,TH,1,100,26.248
1766787883.150034,157550.000,23675,1,TH,1,100,26.248
1766787883.284034,157684.000,23692,1,TH,1,100,26.211
1766787883.417034,157817.000,23709,1,TH,1,100,26.218
1766787883.550034,157950.000,23728,1,TH,1,100,26.279
1766787883.684034,158084.000,23762,1,TH,1,100,26.286
1766787883.817034,158217.000,23778,1,TH,1,100,26.254
1766787883.950034,158350.000,23795,1,TH,1,100,26.254
1766787884.084034,158484.000,23827,1,TH,1,100,26.352
1766787884.217034,158617.000,23843,1,TH,1,100,26.351
1766787884.350034,158750.000,23860,1,TH,1,100,26.353
1766787884.484034,158884.000,23892,1,TH,1,100,26.360
1766787884.617034,159017.000,23908,1,TH,1,100,26.256
1766787884.750034,159150.000,23926,1,TH,1,100,26.256
1766787884.884034,159284.000,23957,1,TH,1,100,26.395
1766787885.017034,159417.000,23973,1,TH,1,100,26.402
1766787885.150034,159550.000,23991,1,TH,1,100,26.317
1766787885.284034,159684.000,24024,1,TH,1,100,26.317
1766787885.417034,159817.000,24041,1,TH,1,100,26.415
1766787885.550034,159950.000,24058,1,TH,1,100,26.421
1766787885.684034,160084.000,24074,1,TH,1,100,26.451
1766787885.817034,160217.000,24106,1,TH,1,100,26.451
1766787885.950034,160350.000,24123,1,TH,1,100,26.348
1766787886.084034,160484.000,24140,1,TH,1,100,26.355
1766787886.217034,160617.000,24173,1,TH,1,100,26.324
1766787886.350034,160750.000,24190,1,TH,1,100,26.331
1766787886.483034,160883.000,24207,1,TH,1,100,26.299
1766787886.617034,161017.000,24240,1,TH,1,100,26.306
1766787886.750034,161150.000,24258,1,TH,1,100,26.323
1766787886.883034,161283.000,24276,1,TH,1,100,26.323
1766787887.017034,161417.000,24308,1,TH,1,100,26.347
1766787887.150034,161550.000,24325,1,TH,1,100,26.354
1766787887.283034,161683.000,24341,1,TH,1,100,26.262
1766787887.417034,161817.000,24373,1,TH,1,100,26.262
1766787887.550034,161950.000,24390,1,TH,1,100,26.352
1766787887.683034,162083.000,24408,1,TH,1,100,26.358
1766787887.817034,162217.000,24440,1,TH,1,100,26.452
1766787887.950034,162350.000,24457,1,TH,1,100,26.452
1766787888.083034,162483.000,24474,1,TH,1,100,26.386
1766787888.217034,162617.000,24491,1,TH,1,100,26.393
1766787888.350034,162750.000,24523,1,TH,1,100,26.437
1766787888.483034,162883.000,24539,1,TH,1,100,26.444
1766787888.617034,163017.000,24558,1,TH,1,100,26.423
1766787888.750034,163150.000,24590,1,TH,1,100,26.423
1766787888.883034,163283.000,24606,1,TH,1,100,26.449
1766787889.017034,163417.000,24623,1,TH,1,100,26.449
1766787889.150034,163550.000,24655,1,TH,1,100,26.368
1766787889.283034,163683.000,24671,1,TH,1,100,26.375
1766787889.417034,163817.000,24691,1,TH,1,100,26.377
1766787889.550034,163950.000,24722,1,TH,1,100,26.384
1766787889.683034,164083.000,24738,1,TH,1,100,26.331
1766787889.817034,164217.000,24758,1,TH,1,100,26.338
1766787889.950034,164350.000,24791,1,TH,1,100,26.371
1766787890.083034,164483.000,24810,1,TH,1,100,26.371
1766787890.216034,164616.000,24827,1,TH,1,100,26.369
1766787890.350034,164750.000,24843,1,TH,1,100,26.376
1766787890.483034,164883.000,24877,1,TH,1,100,26.533
1766787890.616034,165016.000,24894,1,TH,1,100,26.533
1766787890.750034,165150.000,24913,1,TH,1,100,26.480
1766787890.883034,165283.000,24944,1,TH,1,100,26.487
1766787891.016034,165416.000,24961,1,TH,1,100,26.426
1766787891.150034,165550.000,24978,1,TH,1,100,26.426
1766787891.283034,165683.000,25009,1,TH,1,100,26.362
1766787891.416034,165816.000,25027,1,TH,1,100,26.369
1766787891.550034,165950.000,25045,1,TH,1,100,26.530
1766787891.683034,166083.000,25077,1,TH,1,100,26.530
1766787891.816034,166216.000,25096,1,TH,1,100,26.503
1766787891.950034,166350.000,25112,1,TH,1,100,26.510
1766787892.083034,166483.000,25144,1,TH,1,100,26.420
1766787892.216034,166616.000,25163,1,TH,1,100,26.427
1766787892.350034,166750.000,25179,1,TH,1,100,26.498
1766787892.483034,166883.000,25213,1,TH,1,100,26.498
1766787892.616034,167016.000,25230,1,TH,1,100,26.483
1766787892.750034,167150.000,25247,1,TH,1,100,26.483
1766787892.883034,167283.000,25264,1,TH,1,100,26.527
1766787893.016034,167416.000,25298,1,TH,1,100,26.534
1766787893.149034,167549.000,25314,1,TH,1,100,26.514
1766787893.283034,167683.000,25331,1,TH,1,100,26.514
1766787893.416034,167816.000,25363,1,TH,1,100,26.443
1766787893.549034,167949.000,25379,1,TH,1,100,26.450
1766787893.683034,168083.000,25398,1,TH,1,100,26.418
1766787893.816034,168216.000,25432,1,TH,1,100,26.425
1766787893.949034,168349.000,25448,1,TH,1,100,26.502
1766787894.083034,168483.000,25466,1,TH,1,100,26.502
1766787894.216034,168616.000,25497,1,TH,1,100,26.495
1766787894.349034,168749.000,25515,1,TH,1,100,26.502
1766787894.483034,168883.000,25533,1,TH,1,100,26.438
1766787894.616034,169016.000,25566,1,TH,1,100,26.438
1766787894.749034,169149.000,25583,1,TH,1,100,26.445
1766787894.883034,169283.000,25600,1,TH,1,100,26.452
1766787895.016034,169416.000,25618,1,TH,1,100,26.463
1766787895.149034,169549.000,25652,1,TH,1,100,26.470
1766787895.283034,169683.000,25669,1,TH,1,100,26.422
1766787895.416034,169816.000,25686,1,TH,1,100,26.422
1766787895.549034,169949.000,25717,1,TH,1,100,26.468
1766787895.683034,170083.000,25734,1,TH,1,100,26.475
1766787895.816034,170216.000,25753,1,TH,1,100,26.394
1766787895.949034,170349.000,25784,1,TH,1,100,26.394
1766787896.083034,170483.000,25802,1,TH,1,100,26.394
1766787896.216034,170616.000,25818,1,TH,1,100,26.401
1766787896.349034,170749.000,25850,1,TH,1,100,26.430
1766787896.482034,170882.000,25869,1,TH,1,100,26.437
1766787896.616034,171016.000,25885,1,TH,1,100,26.423
1766787896.749034,171149.000,25919,1,TH,1,100,26.423
1766787896.883034,171283.000,25936,1,TH,1,100,26.353
1766787897.016034,171416.000,25954,1,TH,1,100,26.360
1766787897.149034,171549.000,25972,1,TH,1,100,26.510
1766787897.282034,171682.000,26003,1,TH,1,100,26.510
1766787897.416034,171816.000,26020,1,TH,1,100,26.486
1766787897.549034,171949.000,26037,1,TH,1,100,26.493
1766787897.682034,172082.000,26069,1,TH,1,100,26.391
1766787897.816034,172216.000,26087,1,TH,1,100,26.391
1766787897.949034,172349.000,26104,1,TH,1,100,26.370
1766787898.082034,172482.000,26136,1,TH,1,100,26.377
1766787898.216034,172616.000,26152,1,TH,1,100,26.372
1766787898.349034,172749.000,26169,1,TH,1,100,26.372
1766787898.482034,172882.000,26201,1,TH,1,100,26.496
1766787898.616034,173016.000,26217,1,TH,1,100,26.503
1766787898.749034,173149.000,26237,1,TH,1,100,26.476
1766787898.882034,173282.000,26268,1,TH,1,100,26.483
1766787899.016034,173416.000,26284,1,TH,1,100,26.496
1766787899.149034,173549.000,26302,1,TH,1,100,26.489
1766787899.282034,173682.000,26318,1,TH,1,100,26.584
1766787899.416034,173816.000,26350,1,TH,1,100,26.591
1766787899.549034,173949.000,26369,1,TH,1,100,26.612
1766787899.682034,174082.000,26385,1,TH,1,100,26.612
1766787899.815034,174215.000,26417,1,TH,1,100,26.492
1766787899.949034,174349.000,26434,1,TH,1,100,26.499
1766787900.082034,174482.000,26451,1,TH,1,100,26.643
1766787900.215034,174615.000,26482,1,TH,1,100,26.643
1766787900.349034,174749.000,26499,1,TH,1,100,26.606
1766787900.482034,174882.000,26516,1,TH,1,100,26.613
1766787900.615034,175015.000,26547,1,TH,1,100,26.701
1766787900.749034,175149.000,26565,1,TH,1,100,26.701
1766787900.882034,175282.000,26581,1,TH,1,100,26.637
1766787901.015034,175415.000,26613,1,TH,1,100,26.637
1766787901.149034,175549.000,26630,1,TH,1,100,26.489
1766787901.282034,175682.000,26646,1,TH,1,100,26.496
1766787901.415034,175815.000,26680,1,TH,1,100,26.613
1766787901.549034,175949.000,26697,1,TH,1,100,26.620
1766787901.682034,176082.000,26713,1,TH,1,100,26.543
1766787901.815034,176215.000,26733,1,TH,1,100,26.550
1766787901.949034,176349.000,26764,1,TH,1,100,26.447
1766787902.082034,176482.000,26781,1,TH,1,100,26.447
1766787902.215034,176615.000,26798,1,TH,1,100,26.383
1766787902.349034,176749.000,26832,1,TH,1,100,26.390
1766787902.482034,176882.000,26848,1,TH,1,100,26.491
1766787902.615034,177015.000,26865,1,TH,1,100,26.498
1766787902.749034,177149.000,26899,1,TH,1,100,26.428
1766787902.882034,177282.000,26915,1,TH,1,100,26.428
1766787903.015034,177415.000,26932,1,TH,1,100,26.522
1766787903.148034,177548.000,26966,1,TH,1,100,26.529
1766787903.282034,177682.000,26982,1,TH,1,100,26.497
1766787903.415034,177815.000,27000,1,TH,1,100,26.497
1766787903.548034,177948.000,27031,1,TH,1,100,26.549
1766787903.682034,178082.000,27047,1,TH,1,100,26.555
1766787903.815034,178215.000,27065,1,TH,1,100,26.566
1766787903.948034,178348.000,27081,1,TH,1,100,26.559
1766787904.082034,178482.000,27113,1,TH,1,100,26.501
1766787904.215034,178615.000,27132,1,TH,1,100,26.508
1766787904.348034,178748.000,27148,1,TH,1,100,26.431
1766787904.482034,178882.000,27182,1,TH,1,100,26.438
1766787904.615034,179015.000,27199,1,TH,1,100,26.487
1766787904.748034,179148.000,27216,1,TH,1,100,26.487
1766787904.882034,179282.000,27247,1,TH,1,100,26.491
