LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1766633925.113182,62984.000,8171,3,GX,1,100,-405.396
1766633925.153179,63024.000,8191,2,GX,1,100,-543.518
1766633925.193176,63064.000,8191,2,GX,1,100,-322.693
1766633925.233173,63104.000,8205,3,GX,1,100,322.754
1766633925.273170,63144.000,8205,3,GX,1,100,862.427
1766633925.313166,63184.000,8205,3,GX,1,100,774.963
1766633925.348497,63219.333,8222,3,GX,1,100,83.130
1766633925.383827,63254.667,8222,3,GX,1,100,-604.004
1766633925.419158,63290.000,8222,3,GX,1,100,-820.160
1766633925.459154,63330.000,8240,2,GX,1,100,-621.674
1766633925.499151,63370.000,8240,2,GX,1,100,273.346
1766633925.539148,63410.000,8258,3,GX,1,100,953.064
1766633925.579145,63450.000,8258,3,GX,1,100,928.833
1766633925.619142,63490.000,8258,3,GX,1,100,391.541
1766633925.659138,63530.000,8272,2,GX,1,100,-529.327
1766633925.699135,63570.000,8272,2,GX,1,100,-999.969
1766633925.739132,63610.000,8291,3,GX,1,100,-847.321
1766633925.779129,63650.000,8291,3,GX,1,100,-39.093
1766633925.819125,63690.000,8291,3,GX,1,100,591.583
1766633925.859122,63730.000,8308,2,GX,1,100,898.865
1766633925.899119,63770.000,8308,2,GX,1,100,790.741
1766633925.939116,63810.000,8325,3,GX,1,100,65.216
1766633925.979112,63850.000,8325,3,GX,1,100,-672.485
1766633926.019109,63890.000,8325,3,GX,1,100,-999.969
1766633926.059106,63930.000,8341,2,GX,1,100,-788.361
1766633926.099103,63970.000,8341,2,GX,1,100,-141.815
1766633926.134433,64005.333,8361,3,GX,1,100,340.057
1766633926.169764,64040.667,8361,3,GX,1,100,720.886
1766633926.205094,64076.000,8361,3,GX,1,100,807.312
1766633926.245091,64116.000,8377,3,GX,1,100,-39.398
1766633926.285088,64156.000,8377,3,GX,1,100,-572.144
1766633926.325084,64196.000,8377,3,GX,1,100,-200.104
1766633926.365081,64236.000,8394,2,GX,1,100,165.009
1766633926.405078,64276.000,8394,2,GX,1,100,325.439
1766633926.445075,64316.000,8410,3,GX,1,100,191.345
1766633926.485071,64356.000,8410,3,GX,1,100,-69.489
1766633926.525068,64396.000,8410,3,GX,1,100,-26.215
1766633926.565065,64436.000,8430,2,GX,1,100,37.781
1766633926.605062,64476.000,8430,2,GX,1,100,13.275
1766633926.645059,64516.000,8446,3,GX,1,100,10.712
1766633926.685055,64556.000,8446,3,GX,1,100,-3.876
1766633926.725052,64596.000,8446,3,GX,1,100,-12.360
1766633926.765049,64636.000,8463,3,GX,1,100,1.984
1766633926.805046,64676.000,8463,3,GX,1,100,-2.655
1766633926.845042,64716.000,8463,3,GX,1,100,-3.845
1766633926.885039,64756.000,8479,2,GX,1,100,1.556
1766633926.925036,64796.000,8479,2,GX,1,100,-6.104
1766633926.961033,64832.000,8495,3,GX,1,100,-6.836
1766633926.997030,64868.000,8495,3,GX,1,100,-2.045
1766633927.033027,64904.000,8495,3,GX,1,100,-21.576
1766633927.073024,64944.000,8516,3,GX,1,100,-19.257
1766633927.113021,64984.000,8516,3,GX,1,100,-14.008
1766633927.153018,65024.000,8516,3,GX,1,100,-27.222
1766633927.193014,65064.000,8534,2,GX,1,100,-18.402
1766633927.233011,65104.000,8534,2,GX,1,100,-29.297
1766633927.273008,65144.000,8550,3,GX,1,100,-48.370
1766633927.313004,65184.000,8550,3,GX,1,100,-18.982
1766633927.353001,65224.000,8550,3,GX,1,100,-62.347
1766633927.392998,65264.000,8565,2,GX,1,100,-89.386
1766633927.432995,65304.000,8565,2,GX,1,100,-14.618
1766633927.472991,65344.000,8582,3,GX,1,100,16.449
1766633927.512988,65384.000,8582,3,GX,1,100,7.294
1766633927.552985,65424.000,8582,3,GX,1,100,16.571
1766633927.592982,65464.000,8599,2,GX,1,100,13.184
1766633927.632979,65504.000,8599,2,GX,1,100,3.204
1766633927.672975,65544.000,8615,3,GX,1,100,4.608
1766633927.712972,65584.000,8615,3,GX,1,100,6.317
1766633927.752969,65624.000,8615,3,GX,1,100,15.533
1766633927.792966,65664.000,8630,2,GX,1,100,20.874
1766633927.832963,65704.000,8630,2,GX,1,100,7.446
1766633927.868293,65739.333,8647,3,GX,1,100,-7.111
1766633927.903623,65774.667,8647,3,GX,1,100,4.761
1766633927.938954,65810.000,8647,3,GX,1,100,-5.005
1766633927.978617,65849.667,8664,3,GX,1,100,-36.652
1766633928.018281,65889.333,8664,3,GX,1,100,-52.673
1766633928.057944,65929.000,8664,3,GX,1,100,-71.625
1766633928.097941,65969.000,8680,2,GX,1,100,-97.595
1766633928.137938,66009.000,8680,2,GX,1,100,-129.639
1766633928.177935,66049.000,8696,3,GX,1,100,-189.789
1766633928.217931,66089.000,8696,3,GX,1,100,-173.920
1766633928.257928,66129.000,8696,3,GX,1,100,-255.951
1766633928.297925,66169.000,8712,2,GX,1,100,-121.674
1766633928.337922,66209.000,8712,2,GX,1,100,-15.259
1766633928.377918,66249.000,8729,3,GX,1,100,40.253
1766633928.417915,66289.000,8729,3,GX,1,100,104.126
1766633928.457912,66329.000,8729,3,GX,1,100,128.174
1766633928.498409,66369.500,8746,2,GX,1,100,148.560
1766633928.538905,66410.000,8746,2,GX,1,100,153.931
1766633928.578902,66450.000,8761,3,GX,1,100,149.414
1766633928.618899,66490.000,8761,3,GX,1,100,116.516
1766633928.658896,66530.000,8761,3,GX,1,100,100.220
1766633928.694559,66565.667,8777,3,GX,1,100,90.363
1766633928.730223,66601.333,8777,3,GX,1,100,45.441
1766633928.765887,66637.000,8777,3,GX,1,100,6.775
1766633928.805884,66677.000,8796,2,GX,1,100,-6.622
1766633928.845881,66717.000,8796,2,GX,1,100,-21.271
1766633928.885877,66757.000,8815,3,GX,1,100,-48.187
1766633928.925874,66797.000,8815,3,GX,1,100,-92.407
1766633928.965871,66837.000,8815,3,GX,1,100,-126.251
1766633929.005868,66877.000,8831,2,GX,1,100,-140.320
1766633929.045864,66917.000,8831,2,GX,1,100,-147.003
1766633929.085861,66957.000,8846,3,GX,1,100,-144.196
1766633929.125858,66997.000,8846,3,GX,1,100,-167.206
1766633929.165855,67037.000,8846,3,GX,1,100,-182.220
1766633929.205851,67077.000,8864,3,GX,1,100,-97.656
1766633929.245848,67117.000,8864,3,GX,1,100,-29.877
1766633929.285845,67157.000,8864,3,GX,1,100,34.180
1766633929.325842,67197.000,8880,2,GX,1,100,109.955
1766633929.365839,67237.000,8880,2,GX,1,100,169.891
1766633929.405835,67277.000,8897,3,GX,1,100,185.974
1766633929.445832,67317.000,8897,3,GX,1,100,165.344
1766633929.485829,67357.000,8897,3,GX,1,100,106.903
1766633929.518826,67390.000,8912,2,GX,1,100,30.975
1766633929.551823,67423.000,8912,2,GX,1,100,-14.099
1766633929.591820,67463.000,8929,3,GX,1,100,-17.853
1766633929.631817,67503.000,8929,3,GX,1,100,-27.924
1766633929.671814,67543.000,8929,3,GX,1,100,-39.185
1766633929.711811,67583.000,8947,3,GX,1,100,-51.605
1766633929.751807,67623.000,8947,3,GX,1,100,-106.537
1766633929.791804,67663.000,8947,3,GX,1,100,-168.365
1766633929.831801,67703.000,8965,2,GX,1,100,-203.308
1766633929.871798,67743.000,8965,2,GX,1,100,-171.112
1766633929.911794,67783.000,8979,3,GX,1,100,-86.426
1766633929.951791,67823.000,8979,3,GX,1,100,-15.717
1766633929.991788,67863.000,8979,3,GX,1,100,63.538
1766633930.031785,67903.000,8996,2,GX,1,100,152.313
1766633930.071781,67943.000,8996,2,GX,1,100,184.692
1766633930.111778,67983.000,9012,3,GX,1,100,172.485
1766633930.151775,68023.000,9012,3,GX,1,100,157.104
1766633930.191772,68063.000,9012,3,GX,1,100,130.890
1766633930.231768,68103.000,9032,2,GX,1,100,84.473
1766633930.271765,68143.000,9032,2,GX,1,100,45.807
1766633930.307096,68178.333,9046,3,GX,1,100,12.848
1766633930.342426,68213.667,9046,3,GX,1,100,-15.808
1766633930.377757,68249.000,9046,3,GX,1,100,-29.480
1766633930.418087,68289.333,9063,3,GX,1,100,-21.210
1766633930.458417,68329.667,9063,3,GX,1,100,-10.651
1766633930.498747,68370.000,9063,3,GX,1,100,-11.993
1766633930.538244,68409.500,9080,2,GX,1,100,-30.029
1766633930.577740,68449.000,9080,2,GX,1,100,-67.169
1766633930.617737,68489.000,9097,3,GX,1,100,-142.639
1766633930.657734,68529.000,9097,3,GX,1,100,-198.242
1766633930.697731,68569.000,9097,3,GX,1,100,-190.399
1766633930.737728,68609.000,9111,2,GX,1,100,-151.031
1766633930.777724,68649.000,9111,2,GX,1,100,-30.792
1766633930.817721,68689.000,9129,3,GX,1,100,58.990
1766633930.857718,68729.000,9129,3,GX,1,100,89.630
1766633930.897715,68769.000,9129,3,GX,1,100,109.985
1766633930.937711,68809.000,9145,2,GX,1,100,90.820
1766633930.977708,68849.000,9145,2,GX,1,100,32.135
1766633931.017705,68889.000,9164,3,GX,1,100,-35.461
1766633931.057702,68929.000,9164,3,GX,1,100,-53.680
1766633931.097698,68969.000,9164,3,GX,1,100,5.707
1766633931.133696,69005.000,9179,3,GX,1,100,63.599
1766633931.169693,69041.000,9179,3,GX,1,100,77.484
1766633931.205690,69077.000,9179,3,GX,1,100,96.222
1766633931.245687,69117.000,9196,2,GX,1,100,96.344
1766633931.285683,69157.000,9196,2,GX,1,100,83.344
1766633931.325347,69196.667,9212,3,GX,1,100,65.125
1766633931.365010,69236.333,9212,3,GX,1,100,23.315
1766633931.404674,69276.000,9212,3,GX,1,100,-25.482
1766633931.444670,69316.000,9231,2,GX,1,100,-32.440
1766633931.484667,69356.000,9231,2,GX,1,100,-37.201
1766633931.524997,69396.333,9248,3,GX,1,100,-65.979
1766633931.565327,69436.667,9248,3,GX,1,100,-84.839
1766633931.605657,69477.000,9248,3,GX,1,100,-97.046
1766633931.645654,69517.000,9263,2,GX,1,100,-106.445
1766633931.685651,69557.000,9263,2,GX,1,100,-69.946
1766633931.725648,69597.000,9279,3,GX,1,100,-10.834
1766633931.765644,69637.000,9279,3,GX,1,100,16.022
1766633931.805641,69677.000,9279,3,GX,1,100,35.278
1766633931.845638,69717.000,9297,3,GX,1,100,52.734
1766633931.885635,69757.000,9297,3,GX,1,100,38.940
1766633931.925632,69797.000,9297,3,GX,1,100,29.266
1766633931.965128,69836.500,9313,2,GX,1,100,22.736
1766633932.004625,69876.000,9313,2,GX,1,100,2.625
1766633932.039956,69911.333,9330,3,GX,1,100,-25.146
1766633932.075286,69946.667,9330,3,GX,1,100,-50.018
1766633932.110616,69982.000,9330,3,GX,1,100,-38.666
1766633932.150613,70022.000,9351,4,GX,1,100,5.859
1766633932.190610,70062.000,9351,4,GX,1,100,36.896
1766633932.230607,70102.000,9351,4,GX,1,100,42.847
1766633932.270604,70142.000,9351,4,GX,1,100,28.870
1766633932.310600,70182.000,9365,3,GX,1,100,17.242
1766633932.350597,70222.000,9365,3,GX,1,100,11.658
1766633932.390594,70262.000,9365,3,GX,1,100,6.927
1766633932.430591,70302.000,9382,2,GX,1,100,0.366
1766633932.470587,70342.000,9382,2,GX,1,100,-8.118
1766633932.510584,70382.000,9399,3,GX,1,100,-15.381
1766633932.550581,70422.000,9399,3,GX,1,100,-14.954
1766633932.590578,70462.000,9399,3,GX,1,100,-3.540
1766633932.630574,70502.000,9418,3,GX,1,100,17.151
1766633932.670571,70542.000,9418,3,GX,1,100,25.085
1766633932.710568,70582.000,9418,3,GX,1,100,22.644
1766633932.750565,70622.000,9434,2,GX,1,100,23.865
1766633932.790561,70662.000,9434,2,GX,1,100,26.154
1766633932.826225,70697.667,9450,3,GX,1,100,30.090
1766633932.861889,70733.333,9450,3,GX,1,100,26.733
1766633932.897553,70769.000,9450,3,GX,1,100,9.857
1766633932.937550,70809.000,9468,3,GX,1,100,-10.162
1766633932.977546,70849.000,9468,3,GX,1,100,-39.063
1766633933.017543,70889.000,9468,3,GX,1,100,-66.345
1766633933.057540,70929.000,9485,2,GX,1,100,-68.695
1766633933.097537,70969.000,9485,2,GX,1,100,-52.948
1766633933.137533,71009.000,9502,3,GX,1,100,-42.145
1766633933.177530,71049.000,9502,3,GX,1,100,-18.738
1766633933.217527,71089.000,9502,3,GX,1,100,4.089
1766633933.257524,71129.000,9517,2,GX,1,100,11.017
1766633933.297521,71169.000,9517,2,GX,1,100,17.029
1766633933.337517,71209.000,9533,3,GX,1,100,16.785
1766633933.377514,71249.000,9533,3,GX,1,100,15.991
1766633933.417511,71289.000,9533,3,GX,1,100,46.387
1766633933.458008,71329.500,9550,2,GX,1,100,130.707
1766633933.498504,71370.000,9550,2,GX,1,100,193.909
1766633933.538501,71410.000,9567,3,GX,1,100,253.876
1766633933.578498,71450.000,9567,3,GX,1,100,281.708
1766633933.618495,71490.000,9567,3,GX,1,100,199.829
1766633933.653825,71525.333,9582,3,GX,1,100,47.272
1766633933.689156,71560.667,9582,3,GX,1,100,-53.131
1766633933.724486,71596.000,9582,3,GX,1,100,-45.410
1766633933.764483,71636.000,9600,2,GX,1,100,-13.336
1766633933.804480,71676.000,9600,2,GX,1,100,-55.939
1766633933.844476,71716.000,9618,3,GX,1,100,-42.023
1766633933.884473,71756.000,9618,3,GX,1,100,11.353
1766633933.924470,71796.000,9618,3,GX,1,100,55.481
1766633933.964467,71836.000,9636,2,GX,1,100,86.121
1766633934.004463,71876.000,9636,2,GX,1,100,80.109
1766633934.044460,71916.000,9651,3,GX,1,100,-75.684
1766633934.084457,71956.000,9651,3,GX,1,100,-533.752
1766633934.124454,71996.000,9651,3,GX,1,100,-786.682
1766633934.164450,72036.000,9668,2,GX,1,100,-287.994
1766633934.204447,72076.000,9668,2,GX,1,100,242.859
1766633934.244444,72116.000,9687,3,GX,1,100,672.699
1766633934.284441,72156.000,9687,3,GX,1,100,998.047
1766633934.324438,72196.000,9687,3,GX,1,100,424.774
1766633934.364434,72236.000,9703,2,GX,1,100,-527.496
1766633934.404431,72276.000,9703,2,GX,1,100,-892.395
1766633934.444428,72316.000,9719,3,GX,1,100,-572.968
1766633934.484425,72356.000,9719,3,GX,1,100,563.171
1766633934.524421,72396.000,9719,3,GX,1,100,999.969
1766633934.559752,72431.333,9738,3,GX,1,100,570.831
1766633934.595082,72466.667,9738,3,GX,1,100,-496.552
1766633934.630413,72502.000,9738,3,GX,1,100,-999.969
1766633934.670409,72542.000,9755,2,GX,1,100,-835.236
1766633934.710406,72582.000,9755,2,GX,1,100,293.671
1766633934.750403,72622.000,9772,3,GX,1,100,999.969
1766633934.790400,72662.000,9772,3,GX,1,100,948.639
1766633934.830397,72702.000,9772,3,GX,1,100,75.531
1766633934.870393,72742.000,9791,2,GX,1,100,-584.045
1766633934.910390,72782.000,9791,2,GX,1,100,-889.526
1766633934.950387,72822.000,9806,3,GX,1,100,-937.378
1766633934.990384,72862.000,9806,3,GX,1,100,-119.049
1766633935.030380,72902.000,9806,3,GX,1,100,796.722
1766633935.070377,72942.000,9824,3,GX,1,100,999.969
1766633935.110374,72982.000,9824,3,GX,1,100,626.404
1766633935.150371,73022.000,9824,3,GX,1,100,-417.664
1766633935.190367,73062.000,9841,2,GX,1,100,-937.958
1766633935.230364,73102.000,9841,2,GX,1,100,-927.734
1766633935.270361,73142.000,9862,3,GX,1,100,-45.441
1766633935.310358,73182.000,9862,3,GX,1,100,861.847
1766633935.350354,73222.000,9862,3,GX,1,100,964.172
1766633935.386018,73257.667,9876,3,GX,1,100,344.482
1766633935.421682,73293.333,9876,3,GX,1,100,-650.452
1766633935.457346,73329.000,9876,3,GX,1,100,-999.969
1766633935.497343,73369.000,9896,2,GX,1,100,-837.769
1766633935.537339,73409.000,9896,2,GX,1,100,-11.200
1766633935.577336,73449.000,9915,3,GX,1,100,866.577
1766633935.617333,73489.000,9915,3,GX,1,100,999.969
1766633935.657330,73529.000,9915,3,GX,1,100,503.784
1766633935.697326,73569.000,9934,2,GX,1,100,-468.567
1766633935.737323,73609.000,9934,2,GX,1,100,-830.078
1766633935.777320,73649.000,9948,3,GX,1,100,-952.972
1766633935.817317,73689.000,9948,3,GX,1,100,-472.626
1766633935.857314,73729.000,9948,3,GX,1,100,363.312
1766633935.897310,73769.000,9968,2,GX,1,100,960.632
1766633935.937307,73809.000,9968,2,GX,1,100,955.505
1766633935.977304,73849.000,9984,3,GX,1,100,-26.855
1766633936.017301,73889.000,9984,3,GX,1,100,-784.332
1766633936.057297,73929.000,9984,3,GX,1,100,-871.582
1766633936.097294,73969.000,10003,2,GX,1,100,-634.094
1766633936.137291,74009.000,10003,2,GX,1,100,72.296
1766633936.172621,74044.333,10019,3,GX,1,100,695.923
1766633936.207952,74079.667,10019,3,GX,1,100,999.969
1766633936.243282,74115.000,10019,3,GX,1,100,515.137
1766633936.283279,74155.000,10036,3,GX,1,100,-606.323
1766633936.323276,74195.000,10036,3,GX,1,100,-993.378
1766633936.363273,74235.000,10036,3,GX,1,100,-745.209
1766633936.403269,74275.000,10054,2,GX,1,100,-43.854
1766633936.443266,74315.000,10054,2,GX,1,100,579.041
1766633936.483263,74355.000,10072,3,GX,1,100,955.048
1766633936.523260,74395.000,10072,3,GX,1,100,703.186
1766633936.563257,74435.000,10072,3,GX,1,100,-58.533
1766633936.603253,74475.000,10089,2,GX,1,100,-640.259
1766633936.643250,74515.000,10089,2,GX,1,100,-942.169
1766633936.683247,74555.000,10105,3,GX,1,100,-585.480
1766633936.723243,74595.000,10105,3,GX,1,100,320.099
1766633936.763240,74635.000,10105,3,GX,1,100,983.246
1766633936.803237,74675.000,10121,2,GX,1,100,892.365
1766633936.843234,74715.000,10121,2,GX,1,100,-100.677
1766633936.883231,74755.000,10139,3,GX,1,100,-803.101
1766633936.923227,74795.000,10139,3,GX,1,100,-961.975
1766633936.963224,74835.000,10139,3,GX,1,100,-443.451
1766633936.998888,74870.667,10155,3,GX,1,100,449.860
1766633937.034552,74906.333,10155,3,GX,1,100,999.969
1766633937.070215,74942.000,10155,3,GX,1,100,799.072
1766633937.110212,74982.000,10171,2,GX,1,100,-382.233
1766633937.150209,75022.000,10171,2,GX,1,100,-844.177
1766633937.190206,75062.000,10190,3,GX,1,100,-542.969
1766633937.230202,75102.000,10190,3,GX,1,100,52.643
1766633937.270199,75142.000,10190,3,GX,1,100,775.696
1766633937.310196,75182.000,10216,3,GX,1,100,957.672
1766633937.350193,75222.000,10216,3,GX,1,100,373.199
1766633937.390190,75262.000,10216,3,GX,1,100,-377.960
1766633937.430186,75302.000,10232,2,GX,1,100,-871.857
1766633937.470183,75342.000,10232,2,GX,1,100,-829.224
1766633937.510180,75382.000,10250,3,GX,1,100,164.276
1766633937.550177,75422.000,10250,3,GX,1,100,882.782
1766633937.590173,75462.000,10250,3,GX,1,100,939.056
1766633937.630170,75502.000,10266,2,GX,1,100,207.214
1766633937.670167,75542.000,10266,2,GX,1,100,-404.816
1766633937.710164,75582.000,10283,3,GX,1,100,-621.033
1766633937.750160,75622.000,10283,3,GX,1,100,-854.462
1766633937.790157,75662.000,10283,3,GX,1,100,-395.691
1766633937.825821,75697.667,10302,3,GX,1,100,622.009
1766633937.861485,75733.333,10302,3,GX,1,100,985.565
1766633937.897149,75769.000,10302,3,GX,1,100,505.127
1766633937.937145,75809.000,10318,2,GX,1,100,-662.079
1766633937.977142,75849.000,10318,2,GX,1,100,-836.914
1766633938.017139,75889.000,10337,3,GX,1,100,-387.299
1766633938.057136,75929.000,10337,3,GX,1,100,401.733
1766633938.097132,75969.000,10337,3,GX,1,100,756.195
1766633938.137129,76009.000,10354,2,GX,1,100,635.712
1766633938.177126,76049.000,10354,2,GX,1,100,-189.728
1766633938.217123,76089.000,10371,3,GX,1,100,-732.574
1766633938.257119,76129.000,10371,3,GX,1,100,-790.375
1766633938.297116,76169.000,10371,3,GX,1,100,-97.260
1766633938.336613,76208.500,10387,2,GX,1,100,510.590
1766633938.376110,76248.000,10387,2,GX,1,100,820.129
1766633938.416440,76288.333,10402,3,GX,1,100,366.974
1766633938.456770,76328.667,10402,3,GX,1,100,-604.279
1766633938.497100,76369.000,10402,3,GX,1,100,-818.420
1766633938.537097,76409.000,10422,3,GX,1,100,-736.389
1766633938.577094,76449.000,10422,3,GX,1,100,-112.366
1766633938.617090,76489.000,10422,3,GX,1,100,764.160
1766633938.656587,76528.500,10438,2,GX,1,100,980.652
1766633938.696084,76568.000,10438,2,GX,1,100,54.138
1766633938.731748,76603.667,10455,3,GX,1,100,-858.002
1766633938.767411,76639.333,10455,3,GX,1,100,-787.048
1766633938.803075,76675.000,10455,3,GX,1,100,20.172
1766633938.843072,76715.000,10472,2,GX,1,100,867.706
1766633938.883069,76755.000,10472,2,GX,1,100,883.270
1766633938.923066,76795.000,10491,3,GX,1,100,-63.629
1766633938.963062,76835.000,10491,3,GX,1,100,-658.051
1766633939.003059,76875.000,10491,3,GX,1,100,-754.486
1766633939.043056,76915.000,10510,3,GX,1,100,-471.436
1766633939.083053,76955.000,10510,3,GX,1,100,580.841
1766633939.123049,76995.000,10510,3,GX,1,100,999.969
1766633939.163046,77035.000,10528,2,GX,1,100,582.916
1766633939.203043,77075.000,10528,2,GX,1,100,-438.843
1766633939.243040,77115.000,10542,3,GX,1,100,-744.354
1766633939.283036,77155.000,10542,3,GX,1,100,-747.681
1766633939.323033,77195.000,10542,3,GX,1,100,-238.953
1766633939.363030,77235.000,10563,2,GX,1,100,772.522
1766633939.403027,77275.000,10563,2,GX,1,100,867.889
1766633939.443024,77315.000,10579,3,GX,1,100,489.532
1766633939.483020,77355.000,10579,3,GX,1,100,-176.056
1766633939.523017,77395.000,10579,3,GX,1,100,-768.341
1766633939.558681,77430.667,10599,3,GX,1,100,-999.969
1766633939.594345,77466.333,10599,3,GX,1,100,-503.326
1766633939.630008,77502.000,10599,3,GX,1,100,573.456
1766633939.670005,77542.000,10614,2,GX,1,100,999.969
1766633939.710002,77582.000,10614,2,GX,1,100,466.278
1766633939.749999,77622.000,10631,3,GX,1,100,-589.996
1766633939.789995,77662.000,10631,3,GX,1,100,-756.378
1766633939.829992,77702.000,10631,3,GX,1,100,-748.077
1766633939.869989,77742.000,10648,2,GX,1,100,-345.032
1766633939.909986,77782.000,10648,2,GX,1,100,328.888
1766633939.949983,77822.000,10665,3,GX,1,100,880.127
1766633939.989979,77862.000,10665,3,GX,1,100,791.992
1766633940.029976,77902.000,10665,3,GX,1,100,-423.004
1766633940.069973,77942.000,10679,2,GX,1,100,-862.274
1766633940.109970,77982.000,10679,2,GX,1,100,-677.643
1766633940.150300,78022.333,10697,3,GX,1,100,276.642
1766633940.190630,78062.667,10697,3,GX,1,100,895.752
1766633940.230960,78103.000,10697,3,GX,1,100,872.009
1766633940.270457,78142.500,10715,2,GX,1,100,-2.350
1766633940.309953,78182.000,10715,2,GX,1,100,-276.398
1766633940.345284,78217.333,10732,3,GX,1,100,-363.434
1766633940.380615,78252.667,10732,3,GX,1,100,-700.256
1766633940.415945,78288.000,10732,3,GX,1,100,-571.594
1766633940.455942,78328.000,10749,3,GX,1,100,401.245
1766633940.495939,78368.000,10749,3,GX,1,100,900.543
1766633940.535935,78408.000,10749,3,GX,1,100,546.417
1766633940.575932,78448.000,10766,2,GX,1,100,-438.232
1766633940.615929,78488.000,10766,2,GX,1,100,-584.839
1766633940.655926,78528.000,10782,3,GX,1,100,-377.350
1766633940.695922,78568.000,10782,3,GX,1,100,-171.814
1766633940.735919,78608.000,10782,3,GX,1,100,9.186
1766633940.775916,78648.000,10799,2,GX,1,100,16.022
1766633940.815912,78688.000,10799,2,GX,1,100,-29.022
1766633940.855909,78728.000,10816,3,GX,1,100,-30.762
1766633940.895906,78768.000,10816,3,GX,1,100,-13.092
1766633940.935903,78808.000,10816,3,GX,1,100,23.804
1766633940.975900,78848.000,10831,2,GX,1,100,42.603
1766633941.015896,78888.000,10831,2,GX,1,100,32.593
1766633941.055893,78928.000,10847,3,GX,1,100,29.877
1766633941.095890,78968.000,10847,3,GX,1,100,55.206
1766633941.135887,79008.000,10847,3,GX,1,100,76.050
1766633941.175884,79048.000,10865,3,GX,1,100,72.784
1766633941.215880,79088.000,10865,3,GX,1,100,20.081
1766633941.255877,79128.000,10865,3,GX,1,100,10.590
1766633941.289374,79161.500,10881,2,GX,1,100,15.015
1766633941.322871,79195.000,10881,2,GX,1,100,-13.916
1766633941.362868,79235.000,10896,3,GX,1,100,-11.200
1766633941.402865,79275.000,10896,3,GX,1,100,1.526
1766633941.442862,79315.000,10896,3,GX,1,100,10.071
1766633941.482859,79355.000,10913,3,GX,1,100,7.751
1766633941.522855,79395.000,10913,3,GX,1,100,1.038
1766633941.562852,79435.000,10913,3,GX,1,100,-11.505
1766633941.602849,79475.000,10930,2,GX,1,100,-18.860
1766633941.642846,79515.000,10930,2,GX,1,100,-10.040
1766633941.682842,79555.000,10946,3,GX,1,100,-1.678
1766633941.722839,79595.000,10946,3,GX,1,100,6.927
1766633941.762836,79635.000,10946,3,GX,1,100,11.841
1766633941.802833,79675.000,10963,2,GX,1,100,14.923
1766633941.842829,79715.000,10963,2,GX,1,100,16.449
1766633941.882826,79755.000,10980,3,GX,1,100,13.214
1766633941.922823,79795.000,10980,3,GX,1,100,-0.336
1766633941.962820,79835.000,10980,3,GX,1,100,0.519
1766633941.998484,79870.667,10997,3,GX,1,100,1.801
1766633942.034147,79906.333,10997,3,GX,1,100,5.920
1766633942.069811,79942.000,10997,3,GX,1,100,10.284
1766633942.109808,79982.000,11013,2,GX,1,100,-63.568
1766633942.149805,80022.000,11013,2,GX,1,100,-544.556
1766633942.189801,80062.000,11029,3,GX,1,100,-710.114
1766633942.229798,80102.000,11029,3,GX,1,100,-207.306
1766633942.269795,80142.000,11029,3,GX,1,100,290.710
1766633942.309792,80182.000,11045,2,GX,1,100,706.360
1766633942.349788,80222.000,11045,2,GX,1,100,931.335
1766633942.389785,80262.000,11067,3,GX,1,100,80.872
1766633942.429782,80302.000,11067,3,GX,1,100,-703.705
1766633942.469779,80342.000,11067,3,GX,1,100,-543.243
1766633942.509776,80382.000,11084,3,GX,1,100,29.205
1766633942.549772,80422.000,11084,3,GX,1,100,414.795
1766633942.589769,80462.000,11084,3,GX,1,100,380.249
1766633942.629766,80502.000,11101,2,GX,1,100,366.486
1766633942.669763,80542.000,11101,2,GX,1,100,196.777
1766633942.709759,80582.000,11117,3,GX,1,100,34.058
1766633942.749756,80622.000,11117,3,GX,1,100,-32.227
1766633942.789753,80662.000,11117,3,GX,1,100,-54.016
1766633942.829750,80702.000,11135,2,GX,1,100,-35.675
1766633942.869746,80742.000,11135,2,GX,1,100,2.197
1766633942.905077,80777.333,11151,3,GX,1,100,7.599
1766633942.940408,80812.667,11151,3,GX,1,100,-5.188
1766633942.975738,80848.000,11151,3,GX,1,100,-15.930
1766633943.015735,80888.000,11168,3,GX,1,100,-18.127
1766633943.055732,80928.000,11168,3,GX,1,100,-21.576
1766633943.095728,80968.000,11168,3,GX,1,100,-19.073
1766633943.135725,81008.000,11182,2,GX,1,100,-8.759
1766633943.175722,81048.000,11182,2,GX,1,100,-3.967
1766633943.215719,81088.000,11202,3,GX,1,100,-11.810
1766633943.255715,81128.000,11202,3,GX,1,100,-6.653
1766633943.295712,81168.000,11202,3,GX,1,100,5.096
1766633943.335709,81208.000,11218,2,GX,1,100,7.812
1766633943.375705,81248.000,11218,2,GX,1,100,6.775
1766633943.415702,81288.000,11235,3,GX,1,100,3.693
1766633943.455699,81328.000,11235,3,GX,1,100,-0.122
1766633943.495696,81368.000,11235,3,GX,1,100,-2.563
1766633943.535693,81408.000,11250,2,GX,1,100,-5.280
1766633943.575689,81448.000,11250,2,GX,1,100,-4.425
1766633943.615686,81488.000,11267,3,GX,1,100,1.678
1766633943.655683,81528.000,11267,3,GX,1,100,6.470
