LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1766715435.776847,19833.000,1161,2,EL,1,100,26404.800781
1766715435.842847,19899.000,1178,1,EL,1,100,26404.599609
1766715435.909847,19966.000,1194,2,EL,1,100,26405.000000
1766715435.976847,20033.000,1194,2,EL,1,100,26405.000000
1766715436.043847,20100.000,1212,1,EL,1,100,26405.000000
1766715436.110347,20166.500,1227,2,EL,1,100,26404.400391
1766715436.176847,20233.000,1227,2,EL,1,100,26404.800781
1766715436.242847,20299.000,1243,1,EL,1,100,26404.400391
1766715436.309847,20366.000,1260,2,EL,1,100,26404.800781
1766715436.376847,20433.000,1260,2,EL,1,100,26404.800781
1766715436.443847,20500.000,1277,1,EL,1,100,26404.800781
1766715436.510347,20566.500,1294,2,EL,1,100,26404.800781
1766715436.576847,20633.000,1294,2,EL,1,100,26404.800781
1766715436.643347,20699.500,1311,2,EL,1,100,26404.800781
1766715436.709847,20766.000,1311,2,EL,1,100,26404.800781
1766715436.776847,20833.000,1327,1,EL,1,100,26404.800781
1766715436.843347,20899.500,1344,2,EL,1,100,26404.800781
1766715436.909847,20966.000,1344,2,EL,1,100,26405.000000
1766715436.976847,21033.000,1360,1,EL,1,100,26405.000000
1766715437.043347,21099.500,1376,2,EL,1,100,26405.000000
1766715437.109847,21166.000,1376,2,EL,1,100,26404.800781
1766715437.176847,21233.000,1392,1,EL,1,100,26404.800781
1766715437.246847,21303.000,1409,2,EL,1,100,26404.800781
1766715437.316847,21373.000,1409,2,EL,1,100,26405.000000
1766715437.382847,21439.000,1428,1,EL,1,100,26405.000000
1766715437.449847,21506.000,1444,2,EL,1,100,26405.000000
1766715437.516847,21573.000,1444,2,EL,1,100,26405.000000
1766715437.582847,21639.000,1459,1,EL,1,100,26405.000000
1766715437.649847,21706.000,1477,2,EL,1,100,26405.000000
1766715437.716847,21773.000,1477,2,EL,1,100,26405.000000
1766715437.783347,21839.500,1495,2,EL,1,100,26405.000000
1766715437.849847,21906.000,1495,2,EL,1,100,26405.000000
1766715437.916847,21973.000,1512,1,EL,1,100,26405.000000
1766715437.983347,22039.500,1527,2,EL,1,100,26405.000000
1766715438.049847,22106.000,1527,2,EL,1,100,26405.000000
1766715438.116847,22173.000,1546,1,EL,1,100,26405.000000
1766715438.183347,22239.500,1562,2,EL,1,100,26405.000000
1766715438.249847,22306.000,1562,2,EL,1,100,26405.000000
1766715438.316847,22373.000,1579,1,EL,1,100,26405.000000
1766715438.383347,22439.500,1594,2,EL,1,100,26405.199219
1766715438.449847,22506.000,1594,2,EL,1,100,26405.199219
1766715438.516847,22573.000,1611,1,EL,1,100,26405.000000
1766715438.583347,22639.500,1627,2,EL,1,100,26405.400391
1766715438.649847,22706.000,1627,2,EL,1,100,26405.199219
1766715438.716847,22773.000,1645,1,EL,1,100,26405.000000
1766715438.783347,22839.500,1659,2,EL,1,100,26405.000000
1766715438.849847,22906.000,1659,2,EL,1,100,26405.000000
1766715438.916847,22973.000,1676,1,EL,1,100,26405.199219
1766715438.983347,23039.500,1693,2,EL,1,100,26405.000000
1766715439.049847,23106.000,1693,2,EL,1,100,26405.000000
1766715439.115847,23172.000,1710,1,EL,1,100,26405.000000
1766715439.182847,23239.000,1726,2,EL,1,100,26405.000000
1766715439.249847,23306.000,1726,2,EL,1,100,26405.000000
1766715439.315847,23372.000,1743,1,EL,1,100,26405.000000
1766715439.382847,23439.000,1760,2,EL,1,100,26405.199219
1766715439.449847,23506.000,1760,2,EL,1,100,26405.199219
1766715439.515847,23572.000,1777,1,EL,1,100,26405.199219
1766715439.582847,23639.000,1791,2,EL,1,100,26405.000000
1766715439.649847,23706.000,1791,2,EL,1,100,26405.199219
1766715439.715847,23772.000,1809,1,EL,1,100,26405.000000
1766715439.782847,23839.000,1825,2,EL,1,100,26405.599609
1766715439.849847,23906.000,1825,2,EL,1,100,26405.400391
1766715439.915847,23972.000,1842,1,EL,1,100,26405.599609
1766715439.982847,24039.000,1858,2,EL,1,100,26405.599609
1766715440.049847,24106.000,1858,2,EL,1,100,26405.599609
1766715440.116347,24172.500,1874,2,EL,1,100,26405.599609
1766715440.182847,24239.000,1874,2,EL,1,100,26406.000000
1766715440.249847,24306.000,1890,1,EL,1,100,26405.800781
1766715440.316347,24372.500,1908,2,EL,1,100,26405.800781
1766715440.382847,24439.000,1908,2,EL,1,100,26405.800781
1766715440.449847,24506.000,1924,1,EL,1,100,26405.800781
1766715440.516347,24572.500,1939,2,EL,1,100,26406.000000
1766715440.582847,24639.000,1939,2,EL,1,100,26406.000000
1766715440.649847,24706.000,1955,1,EL,1,100,26406.000000
1766715440.716347,24772.500,1973,2,EL,1,100,26406.000000
1766715440.782847,24839.000,1973,2,EL,1,100,26406.000000
1766715440.849847,24906.000,1989,1,EL,1,100,26406.000000
1766715440.916347,24972.500,2004,2,EL,1,100,26406.000000
1766715440.982847,25039.000,2004,2,EL,1,100,26406.000000
1766715441.049847,25106.000,2021,1,EL,1,100,26406.000000
1766715441.116347,25172.500,2038,2,EL,1,100,26406.000000
1766715441.182847,25239.000,2038,2,EL,1,100,26406.000000
1766715441.249847,25306.000,2054,1,EL,1,100,26406.000000
1766715441.316347,25372.500,2070,2,EL,1,100,26406.000000
1766715441.382847,25439.000,2070,2,EL,1,100,26406.000000
1766715441.449847,25506.000,2086,1,EL,1,100,26406.000000
1766715441.516347,25572.500,2103,2,EL,1,100,26406.000000
1766715441.582847,25639.000,2103,2,EL,1,100,26406.000000
1766715441.649847,25706.000,2119,1,EL,1,100,26406.000000
1766715441.716347,25772.500,2135,2,EL,1,100,26406.000000
1766715441.782847,25839.000,2135,2,EL,1,100,26406.000000
1766715441.849847,25906.000,2151,1,EL,1,100,26406.000000
1766715441.916347,25972.500,2170,2,EL,1,100,26406.000000
1766715441.982847,26039.000,2170,2,EL,1,100,26406.000000
1766715442.049847,26106.000,2187,1,EL,1,100,26406.000000
1766715442.116347,26172.500,2203,2,EL,1,100,26406.000000
1766715442.182847,26239.000,2203,2,EL,1,100,26406.000000
1766715442.249847,26306.000,2218,1,EL,1,100,26406.000000
1766715442.316347,26372.500,2236,2,EL,1,100,26406.000000
1766715442.382847,26439.000,2236,2,EL,1,100,26406.000000
1766715442.449347,26505.500,2252,2,EL,1,100,26406.000000
1766715442.515847,26572.000,2252,2,EL,1,100,26406.000000
1766715442.582847,26639.000,2269,1,EL,1,100,26406.000000
1766715442.649347,26705.500,2284,2,EL,1,100,26406.000000
1766715442.715847,26772.000,2284,2,EL,1,100,26406.000000
1766715442.782847,26839.000,2303,1,EL,1,100,26406.000000
1766715442.849347,26905.500,2319,2,EL,1,100,26406.000000
1766715442.915847,26972.000,2319,2,EL,1,100,26406.000000
1766715442.982847,27039.000,2336,1,EL,1,100,26406.199219
1766715443.049347,27105.500,2353,2,EL,1,100,26406.000000
1766715443.115847,27172.000,2353,2,EL,1,100,26406.000000
1766715443.182847,27239.000,2370,1,EL,1,100,26406.000000
1766715443.249347,27305.500,2386,2,EL,1,100,26406.000000
1766715443.315847,27372.000,2386,2,EL,1,100,26406.000000
1766715443.382847,27439.000,2404,1,EL,1,100,26406.000000
1766715443.449347,27505.500,2418,2,EL,1,100,26406.000000
1766715443.515847,27572.000,2418,2,EL,1,100,26406.000000
1766715443.582847,27639.000,2435,1,EL,1,100,26406.000000
1766715443.649347,27705.500,2452,2,EL,1,100,26406.000000
1766715443.715847,27772.000,2452,2,EL,1,100,26406.000000
1766715443.782847,27839.000,2469,1,EL,1,100,26406.000000
1766715443.849347,27905.500,2483,2,EL,1,100,26406.000000
1766715443.915847,27972.000,2483,2,EL,1,100,26406.000000
1766715443.982847,28039.000,2500,1,EL,1,100,26406.000000
1766715444.049347,28105.500,2517,2,EL,1,100,26406.000000
1766715444.115847,28172.000,2517,2,EL,1,100,26406.000000
1766715444.182847,28239.000,2534,1,EL,1,100,26406.000000
1766715444.249347,28305.500,2549,2,EL,1,100,26406.199219
1766715444.315847,28372.000,2549,2,EL,1,100,26406.000000
1766715444.382847,28439.000,2566,1,EL,1,100,26406.000000
1766715444.449347,28505.500,2582,2,EL,1,100,26406.000000
1766715444.515847,28572.000,2582,2,EL,1,100,26406.199219
1766715444.582347,28638.500,2599,2,EL,1,100,26406.000000
1766715444.648847,28705.000,2599,2,EL,1,100,26406.199219
1766715444.715847,28772.000,2616,1,EL,1,100,26406.000000
1766715444.782347,28838.500,2631,2,EL,1,100,26406.000000
1766715444.848847,28905.000,2631,2,EL,1,100,26406.000000
1766715444.915847,28972.000,2647,1,EL,1,100,26406.000000
1766715444.982347,29038.500,2665,2,EL,1,100,26406.000000
1766715445.048847,29105.000,2665,2,EL,1,100,26406.000000
1766715445.115847,29172.000,2681,1,EL,1,100,26406.000000
1766715445.182347,29238.500,2698,2,EL,1,100,26406.000000
1766715445.248847,29305.000,2698,2,EL,1,100,26406.000000
1766715445.315847,29372.000,2714,1,EL,1,100,26406.199219
1766715445.382347,29438.500,2732,2,EL,1,100,26406.000000
1766715445.448847,29505.000,2732,2,EL,1,100,26406.000000
1766715445.515847,29572.000,2748,1,EL,1,100,26406.000000
1766715445.582347,29638.500,2763,2,EL,1,100,26406.000000
1766715445.648847,29705.000,2763,2,EL,1,100,26406.000000
1766715445.715847,29772.000,2780,1,EL,1,100,26406.000000
1766715445.782347,29838.500,2799,2,EL,1,100,26406.199219
1766715445.848847,29905.000,2799,2,EL,1,100,26406.000000
1766715445.915847,29972.000,2815,1,EL,1,100,26406.000000
1766715445.982347,30038.500,2831,2,EL,1,100,26406.000000
1766715446.048847,30105.000,2831,2,EL,1,100,26406.000000
1766715446.115847,30172.000,2849,1,EL,1,100,26406.000000
1766715446.182347,30238.500,2866,2,EL,1,100,26406.000000
1766715446.248847,30305.000,2866,2,EL,1,100,26406.000000
1766715446.315847,30372.000,2882,1,EL,1,100,26406.000000
1766715446.382347,30438.500,2899,2,EL,1,100,26406.000000
1766715446.448847,30505.000,2899,2,EL,1,100,26405.599609
1766715446.515847,30572.000,2914,1,EL,1,100,26405.800781
1766715446.582347,30638.500,2931,2,EL,1,100,26405.800781
1766715446.648847,30705.000,2931,2,EL,1,100,26405.800781
1766715446.715347,30771.500,2948,2,EL,1,100,26405.599609
1766715446.781847,30838.000,2948,2,EL,1,100,26405.800781
1766715446.848847,30905.000,2965,1,EL,1,100,26405.400391
1766715446.915347,30971.500,2979,2,EL,1,100,26405.599609
1766715446.981847,31038.000,2979,2,EL,1,100,26405.800781
1766715447.048847,31105.000,2999,1,EL,1,100,26406.000000
1766715447.115347,31171.500,3015,2,EL,1,100,26406.000000
1766715447.181847,31238.000,3015,2,EL,1,100,26405.800781
1766715447.248847,31305.000,3032,1,EL,1,100,26406.000000
1766715447.315347,31371.500,3047,2,EL,1,100,26406.000000
1766715447.381847,31438.000,3047,2,EL,1,100,26406.000000
1766715447.448847,31505.000,3064,1,EL,1,100,26405.800781
1766715447.515347,31571.500,3080,2,EL,1,100,26405.599609
1766715447.581847,31638.000,3080,2,EL,1,100,26405.199219
1766715447.648847,31705.000,3097,1,EL,1,100,26405.400391
1766715447.715347,31771.500,3114,2,EL,1,100,26405.000000
1766715447.781847,31838.000,3114,2,EL,1,100,26405.000000
1766715447.848847,31905.000,3131,1,EL,1,100,26405.199219
1766715447.915347,31971.500,3149,2,EL,1,100,26405.000000
1766715447.981847,32038.000,3149,2,EL,1,100,26405.000000
1766715448.048847,32105.000,3167,1,EL,1,100,26405.000000
1766715448.115347,32171.500,3181,2,EL,1,100,26405.000000
1766715448.181847,32238.000,3181,2,EL,1,100,26405.000000
1766715448.248847,32305.000,3198,1,EL,1,100,26405.000000
1766715448.315347,32371.500,3215,2,EL,1,100,26405.000000
1766715448.381847,32438.000,3215,2,EL,1,100,26405.000000
1766715448.448847,32505.000,3232,1,EL,1,100,26405.000000
1766715448.515347,32571.500,3247,2,EL,1,100,26404.800781
1766715448.581847,32638.000,3247,2,EL,1,100,26405.000000
1766715448.648847,32705.000,3263,1,EL,1,100,26405.000000
1766715448.715347,32771.500,3280,2,EL,1,100,26405.000000
1766715448.781847,32838.000,3280,2,EL,1,100,26405.000000
1766715448.848847,32905.000,3297,2,EL,1,100,26405.000000
1766715448.915847,32972.000,3297,2,EL,1,100,26405.000000
1766715448.981847,33038.000,3313,1,EL,1,100,26405.000000
1766715449.048347,33104.500,3329,2,EL,1,100,26405.000000
1766715449.114847,33171.000,3329,2,EL,1,100,26405.000000
1766715449.181847,33238.000,3345,1,EL,1,100,26405.000000
1766715449.248347,33304.500,3362,2,EL,1,100,26405.000000
1766715449.314847,33371.000,3362,2,EL,1,100,26404.800781
1766715449.381847,33438.000,3379,1,EL,1,100,26405.000000
1766715449.448347,33504.500,3394,2,EL,1,100,26404.800781
1766715449.514847,33571.000,3394,2,EL,1,100,26405.000000
1766715449.581847,33638.000,3410,1,EL,1,100,26405.000000
1766715449.648347,33704.500,3428,2,EL,1,100,26404.800781
1766715449.714847,33771.000,3428,2,EL,1,100,26404.800781
1766715449.781847,33838.000,3444,1,EL,1,100,26404.800781
1766715449.848347,33904.500,3459,2,EL,1,100,26404.800781
1766715449.914847,33971.000,3459,2,EL,1,100,26404.400391
1766715449.981847,34038.000,3475,1,EL,1,100,26404.599609
1766715450.048347,34104.500,3493,2,EL,1,100,26405.000000
1766715450.114847,34171.000,3493,2,EL,1,100,26404.800781
1766715450.181847,34238.000,3509,1,EL,1,100,26404.599609
1766715450.248347,34304.500,3524,2,EL,1,100,26404.400391
1766715450.314847,34371.000,3524,2,EL,1,100,26404.800781
1766715450.381847,34438.000,3541,1,EL,1,100,26404.400391
1766715450.448347,34504.500,3558,2,EL,1,100,26404.000000
1766715450.514847,34571.000,3558,2,EL,1,100,26404.400391
1766715450.581847,34638.000,3576,1,EL,1,100,26404.400391
1766715450.648347,34704.500,3592,2,EL,1,100,26404.400391
1766715450.714847,34771.000,3592,2,EL,1,100,26404.199219
1766715450.781847,34838.000,3608,1,EL,1,100,26404.400391
1766715450.848347,34904.500,3625,2,EL,1,100,26404.000000
1766715450.914847,34971.000,3625,2,EL,1,100,26404.199219
1766715450.981847,35038.000,3641,1,EL,1,100,26404.400391
1766715451.048347,35104.500,3658,2,EL,1,100,26404.000000
1766715451.114847,35171.000,3658,2,EL,1,100,26404.199219
1766715451.181847,35238.000,3673,1,EL,1,100,26404.199219
1766715451.248347,35304.500,3690,2,EL,1,100,26404.000000
1766715451.314847,35371.000,3690,2,EL,1,100,26404.199219
1766715451.381847,35438.000,3709,2,EL,1,100,26404.199219
1766715451.448847,35505.000,3709,2,EL,1,100,26404.400391
1766715451.514847,35571.000,3726,1,EL,1,100,26404.400391
1766715451.581847,35638.000,3740,2,EL,1,100,26404.199219
1766715451.648847,35705.000,3740,2,EL,1,100,26404.199219
1766715451.714847,35771.000,3758,1,EL,1,100,26404.000000
1766715451.781847,35838.000,3774,2,EL,1,100,26404.400391
1766715451.848847,35905.000,3774,2,EL,1,100,26404.199219
1766715451.914847,35971.000,3791,1,EL,1,100,26404.199219
1766715451.981847,36038.000,3806,2,EL,1,100,26404.000000
1766715452.048847,36105.000,3806,2,EL,1,100,26404.000000
1766715452.114847,36171.000,3825,1,EL,1,100,26404.000000
1766715452.181847,36238.000,3841,2,EL,1,100,26404.000000
1766715452.248847,36305.000,3841,2,EL,1,100,26404.000000
1766715452.314847,36371.000,3858,1,EL,1,100,26404.000000
1766715452.381347,36437.500,3873,2,EL,1,100,26404.000000
1766715452.447847,36504.000,3873,2,EL,1,100,26404.000000
1766715452.514847,36571.000,3890,1,EL,1,100,26404.199219
1766715452.581347,36637.500,3906,2,EL,1,100,26404.000000
1766715452.647847,36704.000,3906,2,EL,1,100,26404.000000
1766715452.714847,36771.000,3924,1,EL,1,100,26404.199219
1766715452.781347,36837.500,3940,2,EL,1,100,26404.400391
1766715452.847847,36904.000,3940,2,EL,1,100,26404.000000
1766715452.914847,36971.000,3959,1,EL,1,100,26404.000000
1766715452.981347,37037.500,3976,2,EL,1,100,26404.000000
1766715453.047847,37104.000,3976,2,EL,1,100,26404.000000
1766715453.114847,37171.000,3993,1,EL,1,100,26404.000000
1766715453.181347,37237.500,4008,2,EL,1,100,26404.000000
1766715453.247847,37304.000,4008,2,EL,1,100,26404.000000
1766715453.314847,37371.000,4024,1,EL,1,100,26404.000000
1766715453.381347,37437.500,4041,2,EL,1,100,26404.000000
1766715453.447847,37504.000,4041,2,EL,1,100,26404.000000
1766715453.514847,37571.000,4058,2,EL,1,100,26404.000000
1766715453.581847,37638.000,4058,2,EL,1,100,26403.800781
1766715453.647847,37704.000,4074,1,EL,1,100,26404.000000
1766715453.714847,37771.000,4092,2,EL,1,100,26403.800781
1766715453.781847,37838.000,4092,2,EL,1,100,26404.000000
1766715453.847847,37904.000,4108,1,EL,1,100,26404.000000
1766715453.914847,37971.000,4125,2,EL,1,100,26403.800781
1766715453.981847,38038.000,4125,2,EL,1,100,26404.000000
1766715454.047847,38104.000,4142,1,EL,1,100,26404.000000
1766715454.114847,38171.000,4157,2,EL,1,100,26404.000000
1766715454.181847,38238.000,4157,2,EL,1,100,26404.000000
1766715454.247847,38304.000,4173,1,EL,1,100,26404.000000
1766715454.314847,38371.000,4191,2,EL,1,100,26404.000000
1766715454.381847,38438.000,4191,2,EL,1,100,26404.000000
1766715454.447847,38504.000,4207,1,EL,1,100,26404.000000
1766715454.514847,38571.000,4222,2,EL,1,100,26404.000000
1766715454.581847,38638.000,4222,2,EL,1,100,26404.000000
1766715454.647847,38704.000,4238,1,EL,1,100,26404.000000
1766715454.714847,38771.000,4256,2,EL,1,100,26404.000000
1766715454.781847,38838.000,4256,2,EL,1,100,26404.000000
1766715454.847847,38904.000,4272,1,EL,1,100,26404.000000
1766715454.914847,38971.000,4287,2,EL,1,100,26403.800781
1766715454.981847,39038.000,4287,2,EL,1,100,26403.800781
1766715455.047847,39104.000,4304,1,EL,1,100,26403.800781
1766715455.114847,39171.000,4321,2,EL,1,100,26404.000000
1766715455.181847,39238.000,4321,2,EL,1,100,26403.800781
1766715455.247847,39304.000,4337,1,EL,1,100,26403.599609
1766715455.314847,39371.000,4354,2,EL,1,100,26403.000000
1766715455.381847,39438.000,4354,2,EL,1,100,26403.400391
1766715455.447847,39504.000,4369,1,EL,1,100,26403.199219
1766715455.514847,39571.000,4388,2,EL,1,100,26403.400391
1766715455.581847,39638.000,4388,2,EL,1,100,26403.000000
1766715455.648347,39704.500,4405,2,EL,1,100,26403.199219
1766715455.714847,39771.000,4405,2,EL,1,100,26403.199219
1766715455.780847,39837.000,4424,1,EL,1,100,26403.400391
1766715455.847847,39904.000,4438,2,EL,1,100,26403.400391
1766715455.914847,39971.000,4438,2,EL,1,100,26403.800781
1766715455.980847,40037.000,4455,1,EL,1,100,26404.000000
1766715456.047847,40104.000,4472,2,EL,1,100,26403.800781
1766715456.114847,40171.000,4472,2,EL,1,100,26404.000000
1766715456.180847,40237.000,4489,1,EL,1,100,26404.000000
1766715456.247847,40304.000,4503,2,EL,1,100,26403.800781
1766715456.314847,40371.000,4503,2,EL,1,100,26403.800781
1766715456.380847,40437.000,4521,1,EL,1,100,26403.199219
1766715456.447847,40504.000,4537,2,EL,1,100,26403.599609
1766715456.514847,40571.000,4537,2,EL,1,100,26403.800781
1766715456.580847,40637.000,4554,1,EL,1,100,26403.800781
1766715456.647847,40704.000,4569,2,EL,1,100,26403.800781
1766715456.714847,40771.000,4569,2,EL,1,100,26404.000000
1766715456.780847,40837.000,4586,1,EL,1,100,26403.800781
1766715456.847847,40904.000,4602,2,EL,1,100,26403.800781
1766715456.914847,40971.000,4602,2,EL,1,100,26404.000000
1766715456.980847,41037.000,4619,1,EL,1,100,26404.000000
1766715457.047847,41104.000,4634,2,EL,1,100,26404.000000
1766715457.114847,41171.000,4634,2,EL,1,100,26404.000000
1766715457.180847,41237.000,4651,1,EL,1,100,23742.400391
1766715457.247847,41304.000,4667,2,EL,1,100,15112.599609
1766715457.314847,41371.000,4667,2,EL,1,100,16359.799805
1766715457.380847,41437.000,4687,1,EL,1,100,18846.000000
1766715457.447847,41504.000,4702,2,EL,1,100,20243.400391
1766715457.514847,41571.000,4702,2,EL,1,100,21204.400391
1766715457.580847,41637.000,4718,1,EL,1,100,21950.800781
1766715457.647847,41704.000,4735,2,EL,1,100,22525.599609
1766715457.714847,41771.000,4735,2,EL,1,100,22961.800781
1766715457.781347,41837.500,4756,2,EL,1,100,23306.800781
1766715457.847847,41904.000,4756,2,EL,1,100,23585.599609
1766715457.914847,41971.000,4772,1,EL,1,100,23846.400391
1766715457.981347,42037.500,4788,2,EL,1,100,24076.400391
1766715458.047847,42104.000,4788,2,EL,1,100,24231.000000
1766715458.114847,42171.000,4806,1,EL,1,100,24332.800781
1766715458.181347,42237.500,4823,2,EL,1,100,24441.400391
1766715458.247847,42304.000,4823,2,EL,1,100,24528.400391
1766715458.314847,42371.000,4839,1,EL,1,100,24601.199219
1766715458.381347,42437.500,4855,2,EL,1,100,24654.400391
1766715458.447847,42504.000,4855,2,EL,1,100,24700.400391
1766715458.514847,42571.000,4871,1,EL,1,100,24730.400391
1766715458.581347,42637.500,4888,2,EL,1,100,24762.199219
1766715458.647847,42704.000,4888,2,EL,1,100,24791.199219
1766715458.714847,42771.000,4907,1,EL,1,100,24809.000000
1766715458.781347,42837.500,4922,2,EL,1,100,24820.800781
1766715458.847847,42904.000,4922,2,EL,1,100,24829.400391
1766715458.914847,42971.000,4938,1,EL,1,100,24830.199219
1766715458.981347,43037.500,4956,2,EL,1,100,24827.199219
1766715459.047847,43104.000,4956,2,EL,1,100,24822.400391
1766715459.113847,43170.000,4972,1,EL,1,100,24812.400391
1766715459.180847,43237.000,4987,2,EL,1,100,24784.400391
1766715459.247847,43304.000,4987,2,EL,1,100,24744.000000
1766715459.313847,43370.000,5003,1,EL,1,100,24779.199219
1766715459.380847,43437.000,5021,2,EL,1,100,24914.599609
1766715459.447847,43504.000,5021,2,EL,1,100,24944.000000
1766715459.513847,43570.000,5037,1,EL,1,100,24968.199219
1766715459.580847,43637.000,5053,2,EL,1,100,25086.800781
1766715459.647847,43704.000,5053,2,EL,1,100,25136.400391
1766715459.713847,43770.000,5069,1,EL,1,100,25093.599609
1766715459.780847,43837.000,5086,2,EL,1,100,25025.000000
1766715459.847847,43904.000,5086,2,EL,1,100,24962.400391
1766715459.914347,43970.500,5102,2,EL,1,100,24901.400391
1766715459.980847,44037.000,5102,2,EL,1,100,24842.400391
1766715460.047847,44104.000,5120,1,EL,1,100,24800.000000
1766715460.114347,44170.500,5134,2,EL,1,100,24756.800781
1766715460.180847,44237.000,5134,2,EL,1,100,24728.599609
1766715460.247847,44304.000,5151,1,EL,1,100,24713.599609
1766715460.314347,44370.500,5168,2,EL,1,100,24689.800781
1766715460.380847,44437.000,5168,2,EL,1,100,24836.800781
1766715460.447847,44504.000,5185,1,EL,1,100,24396.199219
1766715460.514347,44570.500,5199,2,EL,1,100,20667.199219
1766715460.580847,44637.000,5199,2,EL,1,100,21878.599609
1766715460.647847,44704.000,5218,1,EL,1,100,22922.800781
1766715460.714347,44770.500,5235,2,EL,1,100,23375.800781
1766715460.780847,44837.000,5235,2,EL,1,100,23652.199219
1766715460.847847,44904.000,5252,1,EL,1,100,23846.599609
1766715460.914347,44970.500,5266,2,EL,1,100,23992.400391
1766715460.980847,45037.000,5266,2,EL,1,100,25283.400391
1766715461.047847,45104.000,5284,1,EL,1,100,22530.000000
1766715461.114347,45170.500,5300,2,EL,1,100,20204.199219
1766715461.180847,45237.000,5300,2,EL,1,100,18725.000000
1766715461.247847,45304.000,5317,1,EL,1,100,18337.800781
1766715461.314347,45370.500,5334,2,EL,1,100,20348.000000
1766715461.380847,45437.000,5334,2,EL,1,100,21246.800781
1766715461.447847,45504.000,5353,1,EL,1,100,21701.000000
1766715461.514347,45570.500,5369,2,EL,1,100,22057.400391
1766715461.580847,45637.000,5369,2,EL,1,100,22348.599609
1766715461.647847,45704.000,5386,1,EL,1,100,23440.599609
1766715461.714347,45770.500,5402,2,EL,1,100,19793.000000
1766715461.780847,45837.000,5402,2,EL,1,100,20289.000000
1766715461.847847,45904.000,5420,1,EL,1,100,21621.599609
1766715461.914347,45970.500,5436,2,EL,1,100,22328.800781
1766715461.980847,46037.000,5436,2,EL,1,100,22736.000000
1766715462.047347,46103.500,5454,2,EL,1,100,23041.199219
1766715462.113847,46170.000,5454,2,EL,1,100,23278.000000
1766715462.180847,46237.000,5470,1,EL,1,100,23448.599609
1766715462.247347,46303.500,5485,2,EL,1,100,23573.800781
1766715462.313847,46370.000,5485,2,EL,1,100,23672.400391
1766715462.380847,46437.000,5502,1,EL,1,100,23716.800781
1766715462.447347,46503.500,5521,2,EL,1,100,23331.599609
1766715462.513847,46570.000,5521,2,EL,1,100,20614.800781
1766715462.580847,46637.000,5537,1,EL,1,100,21627.199219
1766715462.647347,46703.500,5553,2,EL,1,100,22295.000000
1766715462.713847,46770.000,5553,2,EL,1,100,22574.400391
1766715462.780847,46837.000,5571,1,EL,1,100,22737.599609
1766715462.847347,46903.500,5588,2,EL,1,100,22847.800781
