LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1766787845.013034,119413.000,17414,1,EL,1,100,13421.200195
1766787845.079534,119479.500,17432,2,EL,1,100,13586.799805
1766787845.146034,119546.000,17432,2,EL,1,100,13674.799805
1766787845.213034,119613.000,17448,1,EL,1,100,13665.000000
1766787845.279534,119679.500,17463,2,EL,1,100,13619.599609
1766787845.346034,119746.000,17463,2,EL,1,100,13801.799805
1766787845.413034,119813.000,17480,1,EL,1,100,13956.799805
1766787845.479534,119879.500,17497,2,EL,1,100,14230.400391
1766787845.546034,119946.000,17497,2,EL,1,100,14965.000000
1766787845.613034,120013.000,17513,1,EL,1,100,14852.400391
1766787845.679534,120079.500,17529,2,EL,1,100,14073.200195
1766787845.746034,120146.000,17529,2,EL,1,100,13239.400391
1766787845.813034,120213.000,17547,1,EL,1,100,11678.799805
1766787845.879534,120279.500,17566,2,EL,1,100,11979.799805
1766787845.946034,120346.000,17566,2,EL,1,100,13951.200195
1766787846.013034,120413.000,17582,1,EL,1,100,14691.400391
1766787846.079534,120479.500,17599,2,EL,1,100,14635.599609
1766787846.146034,120546.000,17599,2,EL,1,100,14918.200195
1766787846.213034,120613.000,17614,2,EL,1,100,14919.799805
1766787846.280034,120680.000,17614,2,EL,1,100,13953.599609
1766787846.346034,120746.000,17631,1,EL,1,100,12965.200195
1766787846.413034,120813.000,17648,2,EL,1,100,13809.400391
1766787846.480034,120880.000,17648,2,EL,1,100,14378.400391
1766787846.546034,120946.000,17665,1,EL,1,100,14677.200195
1766787846.613034,121013.000,17679,2,EL,1,100,14633.000000
1766787846.680034,121080.000,17679,2,EL,1,100,14687.400391
1766787846.746034,121146.000,17697,1,EL,1,100,14672.000000
1766787846.813034,121213.000,17717,2,EL,1,100,14017.200195
1766787846.880034,121280.000,17717,2,EL,1,100,13977.599609
1766787846.946034,121346.000,17734,1,EL,1,100,14467.799805
1766787847.013034,121413.000,17749,2,EL,1,100,13517.400391
1766787847.080034,121480.000,17749,2,EL,1,100,13534.599609
1766787847.146034,121546.000,17768,1,EL,1,100,14210.000000
1766787847.213034,121613.000,17784,2,EL,1,100,14310.000000
1766787847.280034,121680.000,17784,2,EL,1,100,14226.599609
1766787847.346034,121746.000,17801,1,EL,1,100,13916.200195
1766787847.413034,121813.000,17816,2,EL,1,100,13678.000000
1766787847.480034,121880.000,17816,2,EL,1,100,13801.599609
1766787847.546034,121946.000,17835,1,EL,1,100,14380.000000
1766787847.612534,122012.500,17851,2,EL,1,100,14656.400391
1766787847.679034,122079.000,17851,2,EL,1,100,14859.599609
1766787847.746034,122146.000,17869,1,EL,1,100,14058.599609
1766787847.812534,122212.500,17883,2,EL,1,100,11950.799805
1766787847.879034,122279.000,17883,2,EL,1,100,10611.400391
1766787847.946034,122346.000,17900,1,EL,1,100,12047.799805
1766787848.012534,122412.500,17917,2,EL,1,100,12954.599609
1766787848.079034,122479.000,17917,2,EL,1,100,12807.599609
1766787848.146034,122546.000,17934,1,EL,1,100,13634.799805
1766787848.212534,122612.500,17951,2,EL,1,100,13499.599609
1766787848.279034,122679.000,17951,2,EL,1,100,13532.200195
1766787848.346034,122746.000,17968,2,EL,1,100,15157.400391
1766787848.413034,122813.000,17968,2,EL,1,100,14168.599609
1766787848.479034,122879.000,17984,1,EL,1,100,17940.199219
1766787848.546034,122946.000,18001,2,EL,1,100,20637.800781
1766787848.613034,123013.000,18001,2,EL,1,100,20874.400391
1766787848.679534,123079.500,18022,2,EL,1,100,21208.599609
1766787848.746034,123146.000,18022,2,EL,1,100,22676.000000
1766787848.812534,123212.500,18038,2,EL,1,100,22868.000000
1766787848.879034,123279.000,18038,2,EL,1,100,22717.000000
1766787848.946034,123346.000,18055,1,EL,1,100,21823.400391
1766787849.012534,123412.500,18070,2,EL,1,100,17474.599609
1766787849.079034,123479.000,18070,2,EL,1,100,17168.400391
1766787849.146034,123546.000,18089,1,EL,1,100,18394.199219
1766787849.212534,123612.500,18105,2,EL,1,100,16087.200195
1766787849.279034,123679.000,18105,2,EL,1,100,15407.200195
1766787849.346034,123746.000,18122,1,EL,1,100,14915.799805
1766787849.412534,123812.500,18137,2,EL,1,100,14789.200195
1766787849.479034,123879.000,18137,2,EL,1,100,14936.400391
1766787849.546034,123946.000,18154,1,EL,1,100,15642.599609
1766787849.612534,124012.500,18170,2,EL,1,100,20992.400391
1766787849.679034,124079.000,18170,2,EL,1,100,20971.000000
1766787849.746034,124146.000,18188,1,EL,1,100,15192.599609
1766787849.812534,124212.500,18202,2,EL,1,100,13857.400391
1766787849.879034,124279.000,18202,2,EL,1,100,13361.799805
1766787849.946034,124346.000,18221,1,EL,1,100,14153.799805
1766787850.012534,124412.500,18238,2,EL,1,100,14833.400391
1766787850.079034,124479.000,18238,2,EL,1,100,14959.799805
1766787850.146034,124546.000,18255,1,EL,1,100,15101.400391
1766787850.212534,124612.500,18270,2,EL,1,100,14826.400391
1766787850.279034,124679.000,18270,2,EL,1,100,14172.000000
1766787850.345534,124745.500,18289,2,EL,1,100,13782.599609
1766787850.412034,124812.000,18289,2,EL,1,100,14060.000000
1766787850.479034,124879.000,18305,1,EL,1,100,14223.200195
1766787850.545534,124945.500,18322,2,EL,1,100,14412.000000
1766787850.612034,125012.000,18322,2,EL,1,100,14617.599609
1766787850.679034,125079.000,18338,1,EL,1,100,14468.400391
1766787850.745534,125145.500,18354,2,EL,1,100,14278.400391
1766787850.812034,125212.000,18354,2,EL,1,100,14384.799805
1766787850.879034,125279.000,18370,1,EL,1,100,13199.599609
1766787850.945534,125345.500,18389,2,EL,1,100,12792.200195
1766787851.012034,125412.000,18389,2,EL,1,100,13791.000000
1766787851.079034,125479.000,18406,1,EL,1,100,14075.000000
1766787851.145534,125545.500,18421,2,EL,1,100,13716.400391
1766787851.212034,125612.000,18421,2,EL,1,100,13798.599609
1766787851.279034,125679.000,18437,1,EL,1,100,13519.000000
1766787851.345534,125745.500,18455,2,EL,1,100,12769.400391
1766787851.412034,125812.000,18455,2,EL,1,100,12522.400391
1766787851.479034,125879.000,18473,1,EL,1,100,12802.400391
1766787851.545534,125945.500,18490,2,EL,1,100,12931.400391
1766787851.612034,126012.000,18490,2,EL,1,100,13235.200195
1766787851.679034,126079.000,18506,1,EL,1,100,13656.799805
1766787851.745534,126145.500,18526,2,EL,1,100,14010.000000
1766787851.812034,126212.000,18526,2,EL,1,100,14000.200195
1766787851.879034,126279.000,18542,1,EL,1,100,13893.799805
1766787851.945534,126345.500,18558,2,EL,1,100,13943.400391
1766787852.012034,126412.000,18558,2,EL,1,100,14001.200195
1766787852.079034,126479.000,18574,1,EL,1,100,14019.200195
1766787852.145534,126545.500,18591,2,EL,1,100,13980.000000
1766787852.212034,126612.000,18591,2,EL,1,100,14017.599609
1766787852.279034,126679.000,18607,1,EL,1,100,13902.200195
1766787852.345534,126745.500,18624,2,EL,1,100,14036.200195
1766787852.412034,126812.000,18624,2,EL,1,100,14089.000000
1766787852.479034,126879.000,18639,2,EL,1,100,14030.400391
1766787852.546034,126946.000,18639,2,EL,1,100,14089.400391
1766787852.612034,127012.000,18656,1,EL,1,100,13996.799805
1766787852.679034,127079.000,18673,2,EL,1,100,14059.200195
1766787852.746034,127146.000,18673,2,EL,1,100,14062.200195
1766787852.812034,127212.000,18690,1,EL,1,100,14010.400391
1766787852.879034,127279.000,18704,2,EL,1,100,13982.799805
1766787852.946034,127346.000,18704,2,EL,1,100,14097.599609
1766787853.012034,127412.000,18721,1,EL,1,100,14114.200195
1766787853.079034,127479.000,18738,2,EL,1,100,14129.599609
1766787853.146034,127546.000,18738,2,EL,1,100,14217.799805
1766787853.212034,127612.000,18755,1,EL,1,100,12770.400391
1766787853.279034,127679.000,18769,2,EL,1,100,15682.200195
1766787853.346034,127746.000,18769,2,EL,1,100,15076.599609
1766787853.412034,127812.000,18789,1,EL,1,100,20061.800781
1766787853.479034,127879.000,18805,2,EL,1,100,22158.000000
1766787853.546034,127946.000,18805,2,EL,1,100,21760.800781
1766787853.612034,128012.000,18822,1,EL,1,100,22538.800781
1766787853.678534,128078.500,18837,2,EL,1,100,22772.599609
1766787853.745034,128145.000,18837,2,EL,1,100,23160.800781
1766787853.812034,128212.000,18855,2,EL,1,100,22669.199219
1766787853.879034,128279.000,18855,2,EL,1,100,22123.199219
1766787853.945034,128345.000,18871,1,EL,1,100,22025.000000
1766787854.012034,128412.000,18889,2,EL,1,100,14815.799805
1766787854.079034,128479.000,18889,2,EL,1,100,10957.799805
1766787854.146034,128546.000,18905,1,EL,1,100,20098.599609
1766787854.212534,128612.500,18921,2,EL,1,100,19956.599609
1766787854.279034,128679.000,18921,2,EL,1,100,9486.799805
1766787854.345534,128745.500,18937,2,EL,1,100,9585.400391
1766787854.412034,128812.000,18937,2,EL,1,100,18644.199219
1766787854.479034,128879.000,18954,1,EL,1,100,22867.599609
1766787854.545534,128945.500,18970,2,EL,1,100,20179.400391
1766787854.612034,129012.000,18970,2,EL,1,100,9134.400391
1766787854.679034,129079.000,18989,1,EL,1,100,13454.400391
1766787854.745534,129145.500,19004,2,EL,1,100,21625.400391
1766787854.812034,129212.000,19004,2,EL,1,100,22869.000000
1766787854.879034,129279.000,19021,1,EL,1,100,22315.400391
1766787854.945534,129345.500,19037,2,EL,1,100,22509.599609
1766787855.012034,129412.000,19037,2,EL,1,100,22972.199219
1766787855.079034,129479.000,19055,1,EL,1,100,24171.400391
1766787855.145534,129545.500,19069,2,EL,1,100,24975.599609
1766787855.212034,129612.000,19069,2,EL,1,100,23380.800781
1766787855.279034,129679.000,19086,1,EL,1,100,21931.199219
1766787855.345534,129745.500,19105,2,EL,1,100,21443.800781
1766787855.412034,129812.000,19105,2,EL,1,100,21666.000000
1766787855.479034,129879.000,19122,1,EL,1,100,17007.800781
1766787855.545534,129945.500,19136,2,EL,1,100,8944.400391
1766787855.612034,130012.000,19136,2,EL,1,100,8588.400391
1766787855.679034,130079.000,19153,1,EL,1,100,9377.200195
1766787855.745534,130145.500,19170,2,EL,1,100,10283.599609
1766787855.812034,130212.000,19170,2,EL,1,100,10317.799805
1766787855.879034,130279.000,19187,1,EL,1,100,10067.400391
1766787855.945534,130345.500,19201,2,EL,1,100,9822.000000
1766787856.012034,130412.000,19201,2,EL,1,100,9661.400391
1766787856.079034,130479.000,19221,1,EL,1,100,9423.400391
1766787856.145534,130545.500,19237,2,EL,1,100,9265.599609
1766787856.212034,130612.000,19237,2,EL,1,100,9331.200195
1766787856.279034,130679.000,19254,1,EL,1,100,9452.799805
1766787856.345534,130745.500,19270,2,EL,1,100,9458.599609
1766787856.412034,130812.000,19270,2,EL,1,100,9449.400391
1766787856.479034,130879.000,19286,1,EL,1,100,9438.400391
1766787856.545534,130945.500,19304,2,EL,1,100,9411.599609
1766787856.612034,131012.000,19304,2,EL,1,100,9435.000000
1766787856.678534,131078.500,19322,2,EL,1,100,9507.000000
1766787856.745034,131145.000,19322,2,EL,1,100,9480.599609
1766787856.812034,131212.000,19340,1,EL,1,100,9426.599609
1766787856.878534,131278.500,19355,2,EL,1,100,9429.799805
1766787856.945034,131345.000,19355,2,EL,1,100,9417.799805
1766787857.012034,131412.000,19371,1,EL,1,100,9382.200195
1766787857.078534,131478.500,19389,2,EL,1,100,9337.400391
1766787857.145034,131545.000,19389,2,EL,1,100,9243.200195
1766787857.212034,131612.000,19405,1,EL,1,100,9174.400391
1766787857.278534,131678.500,19420,2,EL,1,100,9088.400391
1766787857.345034,131745.000,19420,2,EL,1,100,9028.400391
1766787857.412034,131812.000,19437,1,EL,1,100,9019.000000
1766787857.478534,131878.500,19454,2,EL,1,100,9010.799805
1766787857.545034,131945.000,19454,2,EL,1,100,9016.799805
1766787857.612034,132012.000,19470,1,EL,1,100,9032.799805
1766787857.678534,132078.500,19486,2,EL,1,100,9019.599609
1766787857.745034,132145.000,19486,2,EL,1,100,8995.400391
1766787857.812034,132212.000,19502,1,EL,1,100,8977.000000
1766787857.878534,132278.500,19519,2,EL,1,100,8962.400391
1766787857.945034,132345.000,19519,2,EL,1,100,8946.400391
1766787858.012034,132412.000,19535,1,EL,1,100,8900.799805
1766787858.078534,132478.500,19551,2,EL,1,100,8816.000000
1766787858.145034,132545.000,19551,2,EL,1,100,8785.200195
1766787858.212034,132612.000,19567,1,EL,1,100,8948.400391
1766787858.278534,132678.500,19584,2,EL,1,100,9243.599609
1766787858.345034,132745.000,19584,2,EL,1,100,9345.599609
1766787858.412034,132812.000,19601,1,EL,1,100,9450.400391
1766787858.478534,132878.500,19617,2,EL,1,100,9498.400391
1766787858.545034,132945.000,19617,2,EL,1,100,9506.599609
1766787858.612034,133012.000,19632,1,EL,1,100,9416.200195
1766787858.678534,133078.500,19650,2,EL,1,100,9364.200195
1766787858.745034,133145.000,19650,2,EL,1,100,9491.599609
1766787858.812034,133212.000,19666,1,EL,1,100,9491.200195
1766787858.878534,133278.500,19682,2,EL,1,100,9213.799805
1766787858.945034,133345.000,19682,2,EL,1,100,9383.799805
1766787859.011534,133411.500,19698,2,EL,1,100,9418.799805
1766787859.078034,133478.000,19698,2,EL,1,100,9413.799805
1766787859.145034,133545.000,19715,1,EL,1,100,9409.799805
1766787859.211534,133611.500,19731,2,EL,1,100,9375.000000
1766787859.278034,133678.000,19731,2,EL,1,100,9387.200195
1766787859.345034,133745.000,19748,1,EL,1,100,9382.599609
1766787859.411534,133811.500,19763,2,EL,1,100,9359.000000
1766787859.478034,133878.000,19763,2,EL,1,100,9339.400391
1766787859.545034,133945.000,19780,1,EL,1,100,9312.400391
1766787859.611534,134011.500,19796,2,EL,1,100,9285.599609
1766787859.678034,134078.000,19796,2,EL,1,100,9127.200195
1766787859.745034,134145.000,19814,1,EL,1,100,8966.799805
1766787859.811534,134211.500,19828,2,EL,1,100,8869.200195
1766787859.878034,134278.000,19828,2,EL,1,100,8584.400391
1766787859.945034,134345.000,19847,1,EL,1,100,8073.200195
1766787860.011534,134411.500,19866,2,EL,1,100,17438.599609
1766787860.078034,134478.000,19866,2,EL,1,100,22733.599609
1766787860.145034,134545.000,19883,1,EL,1,100,22523.800781
1766787860.211534,134611.500,19897,2,EL,1,100,16499.599609
1766787860.278034,134678.000,19897,2,EL,1,100,6929.399902
1766787860.345034,134745.000,19914,1,EL,1,100,6721.200195
1766787860.411534,134811.500,19931,2,EL,1,100,5306.799805
1766787860.478034,134878.000,19931,2,EL,1,100,5425.399902
1766787860.545034,134945.000,19948,1,EL,1,100,5578.799805
1766787860.611534,135011.500,19964,2,EL,1,100,8900.400391
1766787860.678034,135078.000,19964,2,EL,1,100,20317.800781
1766787860.745034,135145.000,19984,1,EL,1,100,21681.199219
1766787860.811534,135211.500,20000,2,EL,1,100,21868.400391
1766787860.878034,135278.000,20000,2,EL,1,100,21591.000000
1766787860.945034,135345.000,20017,1,EL,1,100,21540.400391
1766787861.011534,135411.500,20033,2,EL,1,100,21583.599609
1766787861.078034,135478.000,20033,2,EL,1,100,21689.800781
1766787861.145034,135545.000,20049,1,EL,1,100,21664.599609
1766787861.211534,135611.500,20065,2,EL,1,100,21742.400391
1766787861.278034,135678.000,20065,2,EL,1,100,21630.599609
1766787861.344534,135744.500,20083,2,EL,1,100,21638.400391
1766787861.411034,135811.000,20083,2,EL,1,100,21744.800781
1766787861.478034,135878.000,20099,1,EL,1,100,21811.599609
1766787861.544534,135944.500,20114,2,EL,1,100,21697.599609
1766787861.611034,136011.000,20114,2,EL,1,100,21904.599609
1766787861.678034,136078.000,20130,1,EL,1,100,22583.800781
1766787861.744534,136144.500,20150,2,EL,1,100,23068.400391
1766787861.811034,136211.000,20150,2,EL,1,100,23197.800781
1766787861.878034,136278.000,20166,1,EL,1,100,23069.199219
1766787861.944534,136344.500,20181,2,EL,1,100,15756.400391
1766787862.011034,136411.000,20181,2,EL,1,100,15997.400391
1766787862.078034,136478.000,20198,1,EL,1,100,22961.599609
1766787862.144534,136544.500,20215,2,EL,1,100,21911.800781
1766787862.211034,136611.000,20215,2,EL,1,100,10660.200195
1766787862.278034,136678.000,20233,1,EL,1,100,4928.399902
1766787862.344534,136744.500,20249,2,EL,1,100,5093.600098
1766787862.411034,136811.000,20249,2,EL,1,100,5343.600098
1766787862.478034,136878.000,20265,1,EL,1,100,5356.200195
1766787862.544534,136944.500,20284,2,EL,1,100,5370.799805
1766787862.611034,137011.000,20284,2,EL,1,100,5413.399902
1766787862.678034,137078.000,20300,1,EL,1,100,5487.000000
1766787862.744534,137144.500,20316,2,EL,1,100,5521.200195
1766787862.811034,137211.000,20316,2,EL,1,100,5538.200195
1766787862.878034,137278.000,20334,1,EL,1,100,5534.600098
1766787862.944534,137344.500,20351,2,EL,1,100,5538.200195
1766787863.011034,137411.000,20351,2,EL,1,100,5515.600098
1766787863.078034,137478.000,20368,1,EL,1,100,10717.000000
1766787863.144534,137544.500,20384,2,EL,1,100,23171.800781
1766787863.211034,137611.000,20384,2,EL,1,100,20921.400391
1766787863.278034,137678.000,20401,1,EL,1,100,19803.800781
1766787863.344534,137744.500,20419,2,EL,1,100,22782.199219
1766787863.411034,137811.000,20419,2,EL,1,100,22776.199219
1766787863.478034,137878.000,20435,2,EL,1,100,11852.400391
1766787863.545034,137945.000,20435,2,EL,1,100,8135.600098
1766787863.611034,138011.000,20452,1,EL,1,100,20354.199219
1766787863.677534,138077.500,20467,2,EL,1,100,23115.400391
1766787863.744034,138144.000,20467,2,EL,1,100,22273.599609
1766787863.811034,138211.000,20484,1,EL,1,100,21995.400391
1766787863.877534,138277.500,20500,2,EL,1,100,22121.000000
1766787863.944034,138344.000,20500,2,EL,1,100,22232.199219
1766787864.011034,138411.000,20517,1,EL,1,100,22148.800781
1766787864.077534,138477.500,20532,2,EL,1,100,22173.599609
1766787864.144034,138544.000,20532,2,EL,1,100,22417.000000
1766787864.211034,138611.000,20549,1,EL,1,100,22334.800781
1766787864.277534,138677.500,20565,2,EL,1,100,22422.599609
1766787864.344034,138744.000,20565,2,EL,1,100,22310.800781
1766787864.411034,138811.000,20583,1,EL,1,100,22239.000000
1766787864.477534,138877.500,20599,2,EL,1,100,22125.599609
1766787864.544034,138944.000,20599,2,EL,1,100,21926.400391
1766787864.611034,139011.000,20616,1,EL,1,100,21948.400391
1766787864.677534,139077.500,20633,2,EL,1,100,21898.400391
1766787864.744034,139144.000,20633,2,EL,1,100,21815.000000
1766787864.811034,139211.000,20650,1,EL,1,100,21770.599609
1766787864.877534,139277.500,20664,2,EL,1,100,21782.400391
1766787864.944034,139344.000,20664,2,EL,1,100,21783.800781
1766787865.011034,139411.000,20681,1,EL,1,100,21713.199219
1766787865.077534,139477.500,20698,2,EL,1,100,21662.199219
1766787865.144034,139544.000,20698,2,EL,1,100,21581.199219
1766787865.211034,139611.000,20715,1,EL,1,100,21399.599609
1766787865.277534,139677.500,20730,2,EL,1,100,21393.000000
1766787865.344034,139744.000,20730,2,EL,1,100,21407.800781
1766787865.411034,139811.000,20747,1,EL,1,100,21389.800781
1766787865.477534,139877.500,20763,2,EL,1,100,21394.400391
1766787865.544034,139944.000,20763,2,EL,1,100,21394.400391
1766787865.611034,140011.000,20780,1,EL,1,100,21280.000000
1766787865.677534,140077.500,20796,2,EL,1,100,21201.400391
1766787865.744034,140144.000,20796,2,EL,1,100,21241.400391
1766787865.811034,140211.000,20812,2,EL,1,100,20959.400391
1766787865.878034,140278.000,20812,2,EL,1,100,14687.200195
1766787865.944034,140344.000,20828,1,EL,1,100,5344.200195
1766787866.011034,140411.000,20846,2,EL,1,100,4448.799805
1766787866.078034,140478.000,20846,2,EL,1,100,7114.600098
1766787866.144034,140544.000,20864,1,EL,1,100,7665.799805
1766787866.211034,140611.000,20879,2,EL,1,100,4368.600098
1766787866.278034,140678.000,20879,2,EL,1,100,4352.000000
1766787866.344034,140744.000,20897,1,EL,1,100,4537.799805
1766787866.411034,140811.000,20917,2,EL,1,100,4572.399902
1766787866.478034,140878.000,20917,2,EL,1,100,4523.200195
1766787866.544034,140944.000,20933,1,EL,1,100,4511.000000
1766787866.611034,141011.000,20948,2,EL,1,100,4515.399902
1766787866.678034,141078.000,20948,2,EL,1,100,10878.599609
1766787866.744034,141144.000,20965,1,EL,1,100,22946.000000
1766787866.811034,141211.000,20984,2,EL,1,100,23918.000000
1766787866.878034,141278.000,20984,2,EL,1,100,22644.400391
1766787866.944034,141344.000,21002,1,EL,1,100,17163.800781
1766787867.010534,141410.500,21018,2,EL,1,100,11400.000000
1766787867.077034,141477.000,21018,2,EL,1,100,19111.400391
1766787867.144034,141544.000,21034,1,EL,1,100,8094.000000
1766787867.210534,141610.500,21051,2,EL,1,100,3693.000000
1766787867.277034,141677.000,21051,2,EL,1,100,14078.200195
1766787867.344034,141744.000,21067,1,EL,1,100,21282.000000
1766787867.410534,141810.500,21083,2,EL,1,100,10983.599609
1766787867.477034,141877.000,21083,2,EL,1,100,11785.599609
1766787867.544034,141944.000,21099,1,EL,1,100,22815.000000
1766787867.610534,142010.500,21118,2,EL,1,100,23276.800781
1766787867.677034,142077.000,21118,2,EL,1,100,21891.000000
1766787867.744034,142144.000,21135,1,EL,1,100,17508.000000
1766787867.810534,142210.500,21151,2,EL,1,100,5267.600098
1766787867.877034,142277.000,21151,2,EL,1,100,2759.199951
1766787867.944034,142344.000,21166,1,EL,1,100,3307.000000
1766787868.010534,142410.500,21186,2,EL,1,100,3859.199951
1766787868.077034,142477.000,21186,2,EL,1,100,4361.399902
1766787868.144034,142544.000,21202,2,EL,1,100,4615.600098
1766787868.211034,142611.000,21202,2,EL,1,100,4429.200195
1766787868.277034,142677.000,21219,1,EL,1,100,4347.200195
1766787868.344034,142744.000,21234,2,EL,1,100,7522.000000
1766787868.411034,142811.000,21234,2,EL,1,100,19457.800781
1766787868.477034,142877.000,21251,1,EL,1,100,23555.400391
1766787868.544034,142944.000,21267,2,EL,1,100,24289.599609
1766787868.611034,143011.000,21267,2,EL,1,100,17023.800781
1766787868.677034,143077.000,21284,1,EL,1,100,4705.000000
1766787868.744034,143144.000,21299,2,EL,1,100,3331.800049
1766787868.811034,143211.000,21299,2,EL,1,100,3919.199951
1766787868.877034,143277.000,21316,1,EL,1,100,4089.600098
1766787868.944034,143344.000,21334,2,EL,1,100,3908.800049
1766787869.011034,143411.000,21334,2,EL,1,100,3511.600098
1766787869.077034,143477.000,21352,1,EL,1,100,3423.800049
1766787869.144034,143544.000,21366,2,EL,1,100,3491.399902
1766787869.211034,143611.000,21366,2,EL,1,100,3509.000000
1766787869.277034,143677.000,21383,1,EL,1,100,3529.199951
1766787869.344034,143744.000,21400,2,EL,1,100,3811.399902
1766787869.411034,143811.000,21400,2,EL,1,100,3623.199951
1766787869.477034,143877.000,21417,1,EL,1,100,3812.399902
1766787869.544034,143944.000,21431,2,EL,1,100,4152.000000
1766787869.611034,144011.000,21431,2,EL,1,100,4222.799805
1766787869.677034,144077.000,21448,1,EL,1,100,4279.399902
1766787869.744034,144144.000,21467,2,EL,1,100,4336.399902
1766787869.811034,144211.000,21467,2,EL,1,100,4183.200195
1766787869.877034,144277.000,21484,1,EL,1,100,3778.199951
1766787869.944034,144344.000,21501,2,EL,1,100,3656.199951
1766787870.011034,144411.000,21501,2,EL,1,100,3633.399902
1766787870.077534,144477.500,21518,2,EL,1,100,3667.800049
1766787870.144034,144544.000,21518,2,EL,1,100,3683.800049
1766787870.211034,144611.000,21534,1,EL,1,100,3648.399902
1766787870.277534,144677.500,21553,2,EL,1,100,3629.800049
1766787870.344034,144744.000,21553,2,EL,1,100,3629.000000
1766787870.410034,144810.000,21570,1,EL,1,100,3672.600098
1766787870.477034,144877.000,21585,2,EL,1,100,3716.600098
1766787870.544034,144944.000,21585,2,EL,1,100,3757.600098
1766787870.610034,145010.000,21601,1,EL,1,100,3789.000000
1766787870.677034,145077.000,21619,2,EL,1,100,4234.600098
1766787870.744034,145144.000,21619,2,EL,1,100,4614.000000
1766787870.810034,145210.000,21635,1,EL,1,100,4651.200195
1766787870.877034,145277.000,21652,2,EL,1,100,4260.799805
1766787870.944034,145344.000,21652,2,EL,1,100,3971.800049
1766787871.010034,145410.000,21668,1,EL,1,100,3951.000000
