LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1766882232.449902,51787.000,6519,2,PI,1,100,171964
1766882175.426838,51827.000,6519,2,PI,1,100,172430
1766882118.403774,51867.000,6535,3,PI,1,100,172613
1766882061.380710,51907.000,6535,3,PI,1,100,172884
1766882004.357646,51947.000,6535,3,PI,1,100,173226
1766881947.334583,51987.000,6551,2,PI,1,100,173458
1766881890.311519,52027.000,6551,2,PI,1,100,173588
1766881833.288455,52067.000,6566,3,PI,1,100,173743
1766881776.265392,52107.000,6566,3,PI,1,100,173797
1766881719.242328,52147.000,6566,3,PI,1,100,173855
1766881662.219264,52187.000,6584,2,PI,1,100,173915
1766881605.196200,52227.000,6584,2,PI,1,100,173990
1766881548.173136,52267.000,6600,3,PI,1,100,174112
1766881491.150073,52307.000,6600,3,PI,1,100,174281
1766881434.127009,52347.000,6600,3,PI,1,100,174650
1766881377.103945,52387.000,6616,2,PI,1,100,175090
1766881320.080881,52427.000,6616,2,PI,1,100,175296
1766881256.880319,52471.333,6632,3,PI,1,100,175253
1766881193.679757,52515.667,6632,3,PI,1,100,175213
1766881130.479194,52560.000,6632,3,PI,1,100,175271
1766881073.456131,52600.000,6654,2,PI,1,100,175297
1766881016.433067,52640.000,6654,2,PI,1,100,175262
1766880958.934811,52680.333,6670,3,PI,1,100,175205
1766880901.436555,52720.667,6670,3,PI,1,100,175086
1766880843.938299,52761.000,6670,3,PI,1,100,175081
1766880786.915235,52801.000,6688,2,PI,1,100,175078
1766880729.892171,52841.000,6688,2,PI,1,100,175079
1766880672.869108,52881.000,6702,3,PI,1,100,175068
1766880615.846044,52921.000,6702,3,PI,1,100,175076
1766880558.822980,52961.000,6702,3,PI,1,100,175040
1766880501.799917,53001.000,6719,2,PI,1,100,174986
1766880444.776853,53041.000,6719,2,PI,1,100,174965
1766880388.228981,53080.667,6736,3,PI,1,100,174955
1766880331.681109,53120.333,6736,3,PI,1,100,174966
1766880275.133238,53160.000,6736,3,PI,1,100,174940
1766880218.110174,53200.000,6753,2,PI,1,100,174914
1766880161.087111,53240.000,6753,2,PI,1,100,174868
1766880104.064047,53280.000,6767,3,PI,1,100,174840
1766880047.040983,53320.000,6767,3,PI,1,100,174841
1766879990.017919,53360.000,6767,3,PI,1,100,174805
1766879932.994855,53400.000,6784,2,PI,1,100,174788
1766879875.971792,53440.000,6784,2,PI,1,100,174758
1766879818.948728,53480.000,6801,3,PI,1,100,174771
1766879761.925664,53520.000,6801,3,PI,1,100,174747
1766879704.902600,53560.000,6801,3,PI,1,100,174736
1766879647.879537,53600.000,6818,2,PI,1,100,174713
1766879590.856473,53640.000,6818,2,PI,1,100,174672
1766879533.833409,53680.000,6832,3,PI,1,100,174681
1766879476.810345,53720.000,6832,3,PI,1,100,174669
1766879419.787282,53760.000,6832,3,PI,1,100,174614
1766879362.289026,53800.333,6850,3,PI,1,100,174608
1766879304.790770,53840.667,6850,3,PI,1,100,174631
1766879247.292514,53881.000,6850,3,PI,1,100,174651
1766879190.982238,53920.500,6866,2,PI,1,100,174646
1766879134.671963,53960.000,6866,2,PI,1,100,174626
1766879077.648899,54000.000,6883,3,PI,1,100,174582
1766879020.625835,54040.000,6883,3,PI,1,100,174576
1766878963.602772,54080.000,6883,3,PI,1,100,174582
1766878906.579708,54120.000,6898,2,PI,1,100,174563
1766878849.556644,54160.000,6898,2,PI,1,100,174540
1766878792.533580,54200.000,6915,3,PI,1,100,174519
1766878735.510516,54240.000,6915,3,PI,1,100,174472
1766878678.487453,54280.000,6915,3,PI,1,100,174462
1766878621.464389,54320.000,6931,2,PI,1,100,174443
1766878564.441325,54360.000,6931,2,PI,1,100,174422
1766878507.418261,54400.000,6948,3,PI,1,100,174417
1766878450.395198,54440.000,6948,3,PI,1,100,174423
1766878393.372134,54480.000,6948,3,PI,1,100,174412
1766878336.349070,54520.000,6964,2,PI,1,100,174367
1766878279.326006,54560.000,6964,2,PI,1,100,174319
1766878222.302943,54600.000,6980,3,PI,1,100,174298
1766878165.279879,54640.000,6980,3,PI,1,100,174298
1766878108.256815,54680.000,6980,3,PI,1,100,174280
1766878051.233751,54720.000,6996,2,PI,1,100,174263
1766877994.210688,54760.000,6996,2,PI,1,100,174251
1766877937.187624,54800.000,7014,3,PI,1,100,174263
1766877880.164560,54840.000,7014,3,PI,1,100,174239
1766877823.141496,54880.000,7014,3,PI,1,100,174242
1766877766.118433,54920.000,7030,3,PI,1,100,174220
1766877709.095369,54960.000,7030,3,PI,1,100,174208
1766877652.072305,55000.000,7030,3,PI,1,100,174236
1766877595.049241,55040.000,7045,2,PI,1,100,174217
1766877538.026177,55080.000,7045,2,PI,1,100,174223
1766877481.003114,55120.000,7062,3,PI,1,100,174217
1766877423.980050,55160.000,7062,3,PI,1,100,174207
1766877366.956986,55200.000,7062,3,PI,1,100,174181
1766877309.933922,55240.000,7079,2,PI,1,100,174166
1766877252.910859,55280.000,7079,2,PI,1,100,174132
1766877195.887795,55320.000,7095,3,PI,1,100,174130
1766877138.864731,55360.000,7095,3,PI,1,100,174151
1766877081.841667,55400.000,7095,3,PI,1,100,174140
1766877024.818604,55440.000,7111,2,PI,1,100,174131
1766876967.795540,55480.000,7111,2,PI,1,100,174126
1766876910.772476,55520.000,7127,3,PI,1,100,174104
1766876853.749412,55560.000,7127,3,PI,1,100,174094
1766876796.726349,55600.000,7127,3,PI,1,100,174117
1766876739.703285,55640.000,7144,2,PI,1,100,174140
1766876682.680221,55680.000,7144,2,PI,1,100,174146
1766876625.657157,55720.000,7162,3,PI,1,100,174119
1766876568.634094,55760.000,7162,3,PI,1,100,174121
1766876511.611030,55800.000,7162,3,PI,1,100,174116
1766876454.587966,55840.000,7178,2,PI,1,100,174081
1766876397.564902,55880.000,7178,2,PI,1,100,174069
1766876340.541838,55920.000,7194,3,PI,1,100,174064
1766876283.518775,55960.000,7194,3,PI,1,100,174047
1766876226.495711,56000.000,7194,3,PI,1,100,174018
1766876169.472647,56040.000,7211,3,PI,1,100,173983
1766876112.449583,56080.000,7211,3,PI,1,100,173970
1766876055.426520,56120.000,7211,3,PI,1,100,173958
1766875998.403456,56160.000,7228,2,PI,1,100,173935
1766875941.380392,56200.000,7228,2,PI,1,100,173929
1766875884.357328,56240.000,7246,3,PI,1,100,173922
1766875827.334265,56280.000,7246,3,PI,1,100,173896
1766875770.311201,56320.000,7246,3,PI,1,100,173906
1766875713.288137,56360.000,7261,2,PI,1,100,173899
1766875656.265073,56400.000,7261,2,PI,1,100,173892
1766875598.766817,56440.333,7279,3,PI,1,100,173876
1766875541.268561,56480.667,7279,3,PI,1,100,173850
1766875483.770305,56521.000,7279,3,PI,1,100,173837
1766875427.460030,56560.500,7295,2,PI,1,100,173842
1766875371.149755,56600.000,7295,2,PI,1,100,173832
1766875314.126691,56640.000,7312,3,PI,1,100,173829
1766875257.103627,56680.000,7312,3,PI,1,100,173811
1766875200.080563,56720.000,7312,3,PI,1,100,173799
1766875143.057499,56760.000,7327,2,PI,1,100,173774
1766875086.034436,56800.000,7327,2,PI,1,100,173739
1766875029.011372,56840.000,7344,3,PI,1,100,173728
1766874971.988308,56880.000,7344,3,PI,1,100,173744
1766874914.965244,56920.000,7344,3,PI,1,100,173734
1766874857.942181,56960.000,7360,2,PI,1,100,173725
1766874800.919117,57000.000,7360,2,PI,1,100,173706
1766874743.896053,57040.000,7377,3,PI,1,100,173711
1766874686.872989,57080.000,7377,3,PI,1,100,173692
1766874629.849926,57120.000,7377,3,PI,1,100,173679
1766874572.826862,57160.000,7392,3,PI,1,100,173673
1766874515.803798,57200.000,7392,3,PI,1,100,173666
1766874458.780734,57240.000,7392,3,PI,1,100,173678
1766874401.757671,57280.000,7409,2,PI,1,100,173682
1766874344.734607,57320.000,7409,2,PI,1,100,173688
1766874287.711543,57360.000,7425,3,PI,1,100,173682
1766874230.688479,57400.000,7425,3,PI,1,100,173675
1766874173.665416,57440.000,7425,3,PI,1,100,173647
1766874116.642352,57480.000,7443,2,PI,1,100,173641
1766874059.619288,57520.000,7443,2,PI,1,100,173639
1766873993.329976,57566.500,7457,2,PI,1,100,173615
1766873927.040665,57613.000,7457,2,PI,1,100,173616
1766873870.017601,57653.000,7479,3,PI,1,100,173611
1766873812.994537,57693.000,7479,3,PI,1,100,173620
1766873755.971473,57733.000,7479,3,PI,1,100,173612
1766873698.948410,57773.000,7496,3,PI,1,100,173592
1766873641.925346,57813.000,7496,3,PI,1,100,173604
1766873584.902282,57853.000,7496,3,PI,1,100,173595
1766873527.879218,57893.000,7513,2,PI,1,100,173571
1766873470.856155,57933.000,7513,2,PI,1,100,173573
1766873413.833091,57973.000,7529,3,PI,1,100,173579
1766873356.810027,58013.000,7529,3,PI,1,100,173574
1766873299.786963,58053.000,7529,3,PI,1,100,173572
1766873242.763900,58093.000,7545,2,PI,1,100,173548
1766873185.740836,58133.000,7545,2,PI,1,100,173540
1766873128.717772,58173.000,7561,3,PI,1,100,173525
1766873071.694708,58213.000,7561,3,PI,1,100,173519
1766873014.671644,58253.000,7561,3,PI,1,100,173500
1766872957.648581,58293.000,7578,2,PI,1,100,173471
1766872900.625517,58333.000,7578,2,PI,1,100,173499
1766872843.602453,58373.000,7594,3,PI,1,100,173477
1766872786.579390,58413.000,7594,3,PI,1,100,173468
1766872729.556326,58453.000,7594,3,PI,1,100,173467
1766872672.533262,58493.000,7610,3,PI,1,100,173459
1766872615.510198,58533.000,7610,3,PI,1,100,173462
1766872558.487134,58573.000,7610,3,PI,1,100,173456
1766872501.464071,58613.000,7626,2,PI,1,100,173466
1766872444.441007,58653.000,7626,2,PI,1,100,173453
1766872387.417943,58693.000,7643,3,PI,1,100,173430
1766872330.394879,58733.000,7643,3,PI,1,100,173429
1766872273.371816,58773.000,7643,3,PI,1,100,173439
1766872216.348752,58813.000,7660,2,PI,1,100,173439
1766872159.325688,58853.000,7660,2,PI,1,100,173434
1766872102.302624,58893.000,7675,3,PI,1,100,173425
1766872045.279561,58933.000,7675,3,PI,1,100,173422
1766871988.256497,58973.000,7675,3,PI,1,100,173380
1766871931.233433,59013.000,7691,2,PI,1,100,173375
1766871874.210369,59053.000,7691,2,PI,1,100,173352
1766871817.187306,59093.000,7709,3,PI,1,100,173297
1766871760.164242,59133.000,7709,3,PI,1,100,173320
1766871703.141178,59173.000,7709,3,PI,1,100,173336
1766871646.118114,59213.000,7725,2,PI,1,100,173349
1766871589.095051,59253.000,7725,2,PI,1,100,173372
1766871532.071987,59293.000,7740,3,PI,1,100,173357
1766871475.048923,59333.000,7740,3,PI,1,100,173037
1766871418.025859,59373.000,7740,3,PI,1,100,172568
1766871361.002795,59413.000,7756,2,PI,1,100,172061
1766871303.979732,59453.000,7756,2,PI,1,100,171630
1766871246.956668,59493.000,7774,3,PI,1,100,171288
1766871189.933604,59533.000,7774,3,PI,1,100,171114
1766871132.910540,59573.000,7774,3,PI,1,100,171040
1766871075.887477,59613.000,7790,2,PI,1,100,170948
1766871018.864413,59653.000,7790,2,PI,1,100,170844
1766870961.841349,59693.000,7808,3,PI,1,100,170750
1766870904.818285,59733.000,7808,3,PI,1,100,170704
1766870847.795222,59773.000,7808,3,PI,1,100,170674
1766870790.772158,59813.000,7824,3,PI,1,100,170783
1766870733.749094,59853.000,7824,3,PI,1,100,171254
1766870676.726030,59893.000,7824,3,PI,1,100,171895
1766870619.702967,59933.000,7843,2,PI,1,100,172966
1766870562.679903,59973.000,7843,2,PI,1,100,173604
1766870505.656839,60013.000,7861,3,PI,1,100,173813
1766870448.633775,60053.000,7861,3,PI,1,100,173914
1766870391.610712,60093.000,7861,3,PI,1,100,173874
1766870334.587648,60133.000,7879,2,PI,1,100,173766
1766870277.564584,60173.000,7879,2,PI,1,100,173583
1766870220.541520,60213.000,7893,3,PI,1,100,173163
1766870163.518456,60253.000,7893,3,PI,1,100,172561
1766870106.495393,60293.000,7893,3,PI,1,100,172532
1766870049.472329,60333.000,7910,2,PI,1,100,172547
1766869992.449265,60373.000,7910,2,PI,1,100,172527
1766869935.426201,60413.000,7927,3,PI,1,100,172577
1766869878.403138,60453.000,7927,3,PI,1,100,172610
1766869821.380074,60493.000,7927,3,PI,1,100,172612
1766869764.357010,60533.000,7944,2,PI,1,100,172550
1766869707.333946,60573.000,7944,2,PI,1,100,172418
1766869650.310883,60613.000,7958,3,PI,1,100,172238
1766869593.287819,60653.000,7958,3,PI,1,100,172120
1766869536.264755,60693.000,7958,3,PI,1,100,172068
1766869479.241691,60733.000,7975,2,PI,1,100,172087
1766869422.218628,60773.000,7975,2,PI,1,100,172215
1766869365.195564,60813.000,7992,3,PI,1,100,172276
1766869308.172500,60853.000,7992,3,PI,1,100,172314
1766869251.149436,60893.000,7992,3,PI,1,100,172377
1766869194.126373,60933.000,8011,2,PI,1,100,172425
1766869137.103309,60973.000,8011,2,PI,1,100,172463
1766869080.080245,61013.000,8025,3,PI,1,100,172557
1766869023.057181,61053.000,8025,3,PI,1,100,172649
1766868966.034117,61093.000,8025,3,PI,1,100,172683
1766868909.011054,61133.000,8043,3,PI,1,100,172708
1766868851.987990,61173.000,8043,3,PI,1,100,172842
1766868794.964926,61213.000,8043,3,PI,1,100,173028
1766868737.941863,61253.000,8061,2,PI,1,100,173290
1766868680.918799,61293.000,8061,2,PI,1,100,173558
1766868623.895735,61333.000,8078,3,PI,1,100,173373
1766868566.872671,61373.000,8078,3,PI,1,100,173407
1766868509.849607,61413.000,8078,3,PI,1,100,173592
1766868452.826544,61453.000,8093,2,PI,1,100,173222
1766868395.803480,61493.000,8093,2,PI,1,100,172788
1766868338.780416,61533.000,8110,3,PI,1,100,172170
1766868281.757352,61573.000,8110,3,PI,1,100,171726
1766868224.734289,61613.000,8110,3,PI,1,100,171196
1766868167.711225,61653.000,8126,2,PI,1,100,170955
1766868110.688161,61693.000,8126,2,PI,1,100,170853
1766868053.665097,61733.000,8144,3,PI,1,100,170682
1766867996.642034,61773.000,8144,3,PI,1,100,170599
1766867939.618970,61813.000,8144,3,PI,1,100,170466
1766867882.595906,61853.000,8160,2,PI,1,100,170355
1766867825.572842,61893.000,8160,2,PI,1,100,170214
1766867768.549778,61933.000,8175,3,PI,1,100,170178
1766867711.526715,61973.000,8175,3,PI,1,100,170354
1766867654.503651,62013.000,8175,3,PI,1,100,170743
1766867597.480587,62053.000,8193,2,PI,1,100,171150
1766867540.457524,62093.000,8193,2,PI,1,100,171615
1766867483.434460,62133.000,8211,3,PI,1,100,171937
1766867426.411396,62173.000,8211,3,PI,1,100,172122
1766867369.388332,62213.000,8211,3,PI,1,100,172264
1766867312.365268,62253.000,8227,3,PI,1,100,172387
1766867255.342205,62293.000,8227,3,PI,1,100,172418
1766867198.319141,62333.000,8227,3,PI,1,100,172464
1766867141.296077,62373.000,8242,2,PI,1,100,172499
1766867084.273013,62413.000,8242,2,PI,1,100,172385
1766867027.249950,62453.000,8259,3,PI,1,100,172307
1766866970.226886,62493.000,8259,3,PI,1,100,172207
1766866913.203822,62533.000,8259,3,PI,1,100,172140
1766866846.914510,62579.500,8276,2,PI,1,100,172091
1766866780.625199,62626.000,8276,2,PI,1,100,172047
1766866723.602135,62666.000,8292,2,PI,1,100,172006
1766866666.579071,62706.000,8292,2,PI,1,100,171981
1766866609.556008,62746.000,8313,5,PI,1,100,172005
1766866552.532944,62786.000,8313,5,PI,1,100,172011
1766866495.509880,62826.000,8313,5,PI,1,100,172014
1766866438.486816,62866.000,8313,5,PI,1,100,172004
1766866381.463753,62906.000,8313,5,PI,1,100,171621
1766866324.440689,62946.000,8330,2,PI,1,100,171346
1766866267.417625,62986.000,8330,2,PI,1,100,171271
1766866210.394561,63026.000,8344,3,PI,1,100,171528
1766866153.371497,63066.000,8344,3,PI,1,100,171129
1766866096.348434,63106.000,8344,3,PI,1,100,170557
1766866039.325370,63146.000,8362,2,PI,1,100,170532
1766865982.302306,63186.000,8362,2,PI,1,100,170894
1766865925.279243,63226.000,8380,3,PI,1,100,171495
1766865868.256179,63266.000,8380,3,PI,1,100,171817
1766865811.233115,63306.000,8380,3,PI,1,100,171953
1766865754.210051,63346.000,8397,2,PI,1,100,172028
1766865697.186987,63386.000,8397,2,PI,1,100,172074
1766865640.163924,63426.000,8412,3,PI,1,100,172092
1766865583.140860,63466.000,8412,3,PI,1,100,172101
1766865526.117796,63506.000,8412,3,PI,1,100,172094
1766865469.094732,63546.000,8429,2,PI,1,100,172113
1766865412.071669,63586.000,8429,2,PI,1,100,172164
1766865355.048605,63626.000,8445,3,PI,1,100,172257
1766865298.025541,63666.000,8445,3,PI,1,100,172426
1766865241.002477,63706.000,8445,3,PI,1,100,172212
1766865183.979414,63746.000,8462,2,PI,1,100,171500
1766865126.956350,63786.000,8462,2,PI,1,100,171161
1766865069.933286,63826.000,8478,3,PI,1,100,170824
1766865012.910222,63866.000,8478,3,PI,1,100,170831
1766864955.887158,63906.000,8478,3,PI,1,100,170985
1766864898.864095,63946.000,8494,2,PI,1,100,171484
1766864841.841031,63986.000,8494,2,PI,1,100,171758
1766864784.817967,64026.000,8512,3,PI,1,100,171357
1766864727.794904,64066.000,8512,3,PI,1,100,170841
1766864670.771840,64106.000,8512,3,PI,1,100,170150
1766864613.748776,64146.000,8530,3,PI,1,100,170234
1766864556.725712,64186.000,8530,3,PI,1,100,170180
1766864499.702648,64226.000,8530,3,PI,1,100,169867
1766864442.679585,64266.000,8546,2,PI,1,100,170044
1766864385.656521,64306.000,8546,2,PI,1,100,170496
1766864328.633457,64346.000,8563,3,PI,1,100,170737
1766864271.610393,64386.000,8563,3,PI,1,100,170915
1766864214.587330,64426.000,8563,3,PI,1,100,171187
1766864157.564266,64466.000,8580,2,PI,1,100,171647
1766864100.541202,64506.000,8580,2,PI,1,100,172023
1766864043.518138,64546.000,8597,3,PI,1,100,172144
1766863986.495075,64586.000,8597,3,PI,1,100,172161
1766863929.472011,64626.000,8597,3,PI,1,100,172234
1766863872.448947,64666.000,8613,2,PI,1,100,172249
1766863815.425883,64706.000,8613,2,PI,1,100,172219
1766863758.402820,64746.000,8629,3,PI,1,100,172205
1766863701.379756,64786.000,8629,3,PI,1,100,172297
1766863644.356692,64826.000,8629,3,PI,1,100,172215
1766863587.333628,64866.000,8645,2,PI,1,100,172069
1766863530.310565,64906.000,8645,2,PI,1,100,172024
1766863473.287501,64946.000,8662,3,PI,1,100,171990
1766863416.264437,64986.000,8662,3,PI,1,100,171983
1766863359.241373,65026.000,8662,3,PI,1,100,171991
1766863302.218309,65066.000,8678,2,PI,1,100,171996
1766863245.195246,65106.000,8678,2,PI,1,100,171985
1766863188.172182,65146.000,8694,3,PI,1,100,171949
1766863131.149118,65186.000,8694,3,PI,1,100,171899
1766863074.126054,65226.000,8694,3,PI,1,100,171813
1766863017.102991,65266.000,8710,3,PI,1,100,171686
1766862960.079927,65306.000,8710,3,PI,1,100,171573
1766862903.056863,65346.000,8710,3,PI,1,100,171392
1766862846.033799,65386.000,8727,2,PI,1,100,171184
1766862789.010736,65426.000,8727,2,PI,1,100,171129
1766862731.987672,65466.000,8744,3,PI,1,100,171074
1766862674.964608,65506.000,8744,3,PI,1,100,170877
1766862617.941544,65546.000,8744,3,PI,1,100,170701
1766862560.918481,65586.000,8759,2,PI,1,100,170630
1766862503.895417,65626.000,8759,2,PI,1,100,170588
1766862446.872353,65666.000,8775,3,PI,1,100,170568
1766862389.849289,65706.000,8775,3,PI,1,100,170495
1766862332.826226,65746.000,8775,3,PI,1,100,170442
1766862275.803162,65786.000,8793,2,PI,1,100,170518
1766862218.780098,65826.000,8793,2,PI,1,100,170628
1766862161.757034,65866.000,8811,3,PI,1,100,170717
1766862104.733970,65906.000,8811,3,PI,1,100,170754
1766862047.710907,65946.000,8811,3,PI,1,100,170721
1766861990.687843,65986.000,8827,2,PI,1,100,170623
1766861933.664779,66026.000,8827,2,PI,1,100,170594
1766861876.641715,66066.000,8842,3,PI,1,100,170716
1766861819.618652,66106.000,8842,3,PI,1,100,170967
1766861762.595588,66146.000,8842,3,PI,1,100,171367
1766861705.572524,66186.000,8862,2,PI,1,100,171921
1766861648.549460,66226.000,8862,2,PI,1,100,172255
1766861591.526397,66266.000,8878,3,PI,1,100,172277
1766861534.503333,66306.000,8878,3,PI,1,100,172272
1766861477.480269,66346.000,8878,3,PI,1,100,172263
1766861420.457205,66386.000,8895,2,PI,1,100,172182
1766861363.434142,66426.000,8895,2,PI,1,100,172167
1766861306.411078,66466.000,8910,3,PI,1,100,172159
1766861249.388014,66506.000,8910,3,PI,1,100,172229
1766861192.364950,66546.000,8910,3,PI,1,100,172232
1766861135.341887,66586.000,8927,2,PI,1,100,172100
1766861078.318823,66626.000,8927,2,PI,1,100,171955
1766861021.295759,66666.000,8943,3,PI,1,100,171805
1766860964.272695,66706.000,8943,3,PI,1,100,171850
1766860907.249631,66746.000,8943,3,PI,1,100,171810
1766860850.226568,66786.000,8961,3,PI,1,100,171693
1766860793.203504,66826.000,8961,3,PI,1,100,171480
1766860736.180440,66866.000,8961,3,PI,1,100,171270
1766860679.157377,66906.000,8975,2,PI,1,100,171258
1766860622.134313,66946.000,8975,2,PI,1,100,171482
1766860565.111249,66986.000,8994,3,PI,1,100,171843
1766860508.088185,67026.000,8994,3,PI,1,100,171686
1766860451.065121,67066.000,8994,3,PI,1,100,171706
1766860394.042058,67106.000,9011,2,PI,1,100,171941
1766860337.018994,67146.000,9011,2,PI,1,100,172202
