LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1768602492.416386,1306942.000,16844,1,BV,1,100,3.70
1768609832.494308,1311949.000,17664,1,BV,1,100,3.70
1768617160.844525,1316948.000,18481,1,BV,1,100,3.70
1768624489.194741,1321947.000,19301,1,BV,1,100,3.70
1768631819.010921,1326947.000,20119,1,BV,1,100,3.70
1768639147.361137,1331946.000,20952,1,BV,1,100,3.69
1768646477.177317,1336946.000,21768,1,BV,1,100,3.70
1768653826.051018,1341959.000,22595,1,BV,1,100,3.69
1768661154.401235,1346958.000,23418,1,BV,1,100,3.69
1768668484.217414,1351958.000,24257,1,BV,1,100,3.69
1768675822.829373,1356964.000,25077,1,BV,1,100,3.70
1768683151.179590,1361963.000,25894,1,BV,1,100,3.69
1768690480.995769,1366963.000,26713,1,BV,1,100,3.69
1768697819.607728,1371969.000,27532,1,BV,1,100,3.69
1768705168.481430,1376982.000,28352,1,BV,1,100,3.69
1768712496.831646,1381981.000,29179,1,BV,1,100,3.69
1768719826.647825,1386981.000,29999,1,BV,1,100,3.69
1768727154.998042,1391980.000,30817,1,BV,1,100,3.69
1768734495.075964,1396987.000,31635,1,BV,1,100,3.69
1768741823.426180,1401986.000,32472,1,BV,1,100,3.69
1768749153.242360,1406986.000,33301,1,BV,1,100,3.69
1768756481.592576,1411985.000,34115,1,BV,1,100,3.69
1768763820.204535,1416991.000,34938,1,BV,1,100,3.69
1768771150.020715,1421991.000,35761,1,BV,1,100,3.69
1768778488.632674,1426997.000,36600,1,BV,1,100,3.69
1768785816.982890,1431996.000,37419,1,BV,1,100,3.69
1768793176.118335,1437016.000,38241,1,BV,1,100,3.69
1768800504.468551,1442015.000,39057,1,BV,1,100,3.69
1768807834.284730,1447015.000,39892,1,BV,1,100,3.69
1768815162.634947,1452014.000,40716,1,BV,1,100,3.69
1768822492.451126,1457014.000,41533,1,BV,1,100,3.69
1768829820.801343,1462013.000,42353,1,BV,1,100,3.69
1768837150.617522,1467013.000,43169,1,BV,1,100,3.68
1768844478.967738,1472012.000,44002,1,BV,1,100,3.69
1768851808.783918,1477012.000,44822,1,BV,1,100,3.68
1768859147.395877,1482018.000,45641,1,BV,1,100,3.69
1768866477.212057,1487018.000,46456,1,BV,1,100,3.68
1768873815.824016,1492024.000,47289,1,BV,1,100,3.68
1768881173.493497,1497043.000,48106,1,BV,1,100,3.68
1768888522.367198,1502056.000,48928,1,BV,1,100,3.68
1768895860.979157,1507062.000,49746,1,BV,1,100,3.68
1768903190.795337,1512062.000,50585,1,BV,1,100,3.68
1768910539.669039,1517075.000,51403,1,BV,1,100,3.68
1768917868.019255,1522074.000,52224,1,BV,1,100,3.68
1768925197.835434,1527074.000,53039,1,BV,1,100,3.68
1768932526.185651,1532073.000,53876,1,BV,1,100,3.68
1768939856.001830,1537073.000,54695,1,BV,1,100,3.68
1768947184.352046,1542072.000,55517,1,BV,1,100,3.68
1768954514.168226,1547072.000,56338,1,BV,1,100,3.68
1768961842.518442,1552071.000,57157,1,BV,1,100,3.67
1768969191.392144,1557084.000,57983,1,BV,1,100,3.68
1768976530.004103,1562090.000,58822,1,BV,1,100,3.68
1768983859.820283,1567090.000,59648,1,BV,1,100,3.68
1768991188.170499,1572089.000,60464,1,BV,1,100,3.67
1768998537.044201,1577102.000,61286,1,BV,1,100,3.67
1769005875.656160,1582108.000,62129,1,BV,1,100,3.67
1769013205.472339,1587108.000,62955,1,BV,1,100,3.67
1769020544.084298,1592114.000,63777,1,BV,1,100,3.67
1769027882.696257,1597120.000,64602,1,BV,1,100,3.67
1769035211.046474,1602119.000,65447,1,BV,1,100,3.68
1769042540.862653,1607119.000,741,1,BV,1,100,3.67
1769049879.474612,1612125.000,1567,1,BV,1,100,3.67
1769057209.290792,1617125.000,2397,1,BV,1,100,3.67
1769064537.641008,1622124.000,3242,1,BV,1,100,3.67
1769071867.457187,1627124.000,4071,1,BV,1,100,3.67
1769079214.864926,1632136.000,4900,1,BV,1,100,3.67
1769086544.681105,1637136.000,5733,1,BV,1,100,3.67
1769093873.031322,1642135.000,6563,1,BV,1,100,3.67
1769101202.847501,1647135.000,7414,1,BV,1,100,3.67
1769108541.459460,1652141.000,8250,1,BV,1,100,3.67
1769115880.071419,1657147.000,9079,1,BV,1,100,3.67
1769123209.887599,1662147.000,9904,1,BV,1,100,3.67
1769130548.499558,1667153.000,10755,1,BV,1,100,3.67
1769137876.849774,1672152.000,11588,1,BV,1,100,3.67
1769145225.723476,1677165.000,12401,1,BV,1,100,3.67
1769152555.539655,1682165.000,13225,1,BV,1,100,3.67
1769159883.889872,1687164.000,14070,1,BV,1,100,3.67
1769167213.706051,1692164.000,14896,1,BV,1,100,3.67
1769174542.056267,1697163.000,15724,1,BV,1,100,3.67
1769181880.668226,1702169.000,16546,1,BV,1,100,3.67
1769189210.484406,1707169.000,17388,1,BV,1,100,3.66
1769196538.834622,1712168.000,18219,1,BV,1,100,3.67
1769203878.912545,1717175.000,19048,1,BV,1,100,3.66
1769211207.262761,1722174.000,19880,1,BV,1,100,3.67
1769218537.078941,1727174.000,20708,1,BV,1,100,3.67
1769225865.429157,1732173.000,21561,1,BV,1,100,3.66
1769233204.041116,1737179.000,22393,1,BV,1,100,3.66
1769240542.653075,1742185.000,23220,1,BV,1,100,3.66
1769247882.730997,1747192.000,24051,1,BV,1,100,3.66
1769255211.081213,1752191.000,24896,1,BV,1,100,3.66
1769262559.954915,1757204.000,25731,1,BV,1,100,3.66
1769269888.305131,1762203.000,26565,1,BV,1,100,3.66
1769277218.121311,1767203.000,27390,1,BV,1,100,3.66
1769284546.471527,1772202.000,28219,1,BV,1,100,3.66
1769291886.549449,1777209.000,29063,1,BV,1,100,3.66
1769299214.899666,1782208.000,29889,1,BV,1,100,3.66
1769306553.511625,1787214.000,30710,1,BV,1,100,3.66
1769313883.327804,1792214.000,31545,1,BV,1,100,3.65
1769321211.678021,1797213.000,32357,1,BV,1,100,3.65
1769328541.494200,1802213.000,33196,1,BV,1,100,3.65
1769335869.844417,1807212.000,34012,1,BV,1,100,3.66
1769343199.660596,1812212.000,34828,1,BV,1,100,3.65
1769350538.272555,1817218.000,35652,1,BV,1,100,3.65
1769357876.884514,1822224.000,36499,1,BV,1,100,3.65
1769365206.700694,1827224.000,37326,1,BV,1,100,3.65
1769372545.312653,1832230.000,38143,1,BV,1,100,3.65
1769379894.186354,1837243.000,38964,1,BV,1,100,3.65
1769387222.536571,1842242.000,39797,1,BV,1,100,3.65
1769394552.352750,1847242.000,40617,1,BV,1,100,3.65
1769401880.702966,1852241.000,41437,1,BV,1,100,3.65
1769409229.576668,1857254.000,42261,1,BV,1,100,3.65
1769416557.926884,1862253.000,43098,1,BV,1,100,3.65
1769423887.743064,1867253.000,43920,1,BV,1,100,3.65
1769431216.093280,1872252.000,44744,1,BV,1,100,3.65
1769438564.966982,1877265.000,45568,1,BV,1,100,3.65
1769445903.578941,1882271.000,46413,1,BV,1,100,3.64
1769453243.656863,1887278.000,47235,1,BV,1,100,3.65
1769460572.007079,1892277.000,48055,1,BV,1,100,3.65
1769467901.823259,1897277.000,48879,1,BV,1,100,3.65
1769475240.435218,1902283.000,49720,1,BV,1,100,3.64
1769482589.308920,1907296.000,50542,1,BV,1,100,3.65
1769489927.920879,1912302.000,51358,1,BV,1,100,3.64
1769497266.532838,1917308.000,52176,1,BV,1,100,3.65
1769504605.144797,1922314.000,53013,1,BV,1,100,3.65
1769511934.960976,1927314.000,53834,1,BV,1,100,3.64
1769519263.311193,1932313.000,54654,1,BV,1,100,3.65
1769526612.184894,1937326.000,55479,1,BV,1,100,3.64
1769533940.535110,1942325.000,56300,1,BV,1,100,3.64
1769541280.613033,1947332.000,57141,1,BV,1,100,3.64
1769548608.963249,1952331.000,57962,1,BV,1,100,3.64
1769555938.779428,1957331.000,58776,1,BV,1,100,3.64
1769563277.391387,1962337.000,59591,1,BV,1,100,3.64
1769570605.741604,1967336.000,60426,1,BV,1,100,3.64
1769577935.557783,1972336.000,61245,1,BV,1,100,3.64
1769585263.908000,1977335.000,62060,1,BV,1,100,3.64
1769592602.519959,1982341.000,62874,1,BV,1,100,3.64
1769599932.336138,1987341.000,63688,1,BV,1,100,3.64
1769607260.686355,1992340.000,64519,1,BV,1,100,3.64
1769614600.764277,1997347.000,65331,1,BV,1,100,3.64
1769621929.114493,2002346.000,608,1,BV,1,100,3.64
1769629258.930673,2007346.000,1421,1,BV,1,100,3.64
1769636597.542632,2012352.000,2232,1,BV,1,100,3.64
1769643936.154591,2017358.000,3048,1,BV,1,100,3.64
1769651274.766550,2022364.000,3879,1,BV,1,100,3.64
1769658604.582729,2027364.000,4692,1,BV,1,100,3.64
1769665932.932945,2032363.000,5507,1,BV,1,100,3.64
1769673292.068390,2037383.000,6326,1,BV,1,100,3.64
1769680630.680349,2042389.000,7159,1,BV,1,100,3.64
1769687969.292308,2047395.000,7974,1,BV,1,100,3.63
1769695297.642524,2052394.000,8795,1,BV,1,100,3.64
1769702646.516226,2057407.000,9619,1,BV,1,100,3.64
1769709976.332405,2062407.000,10460,1,BV,1,100,3.64
1769717304.682622,2067406.000,11283,1,BV,1,100,3.63
1769724634.498801,2072406.000,12102,1,BV,1,100,3.63
1769731962.849018,2077405.000,12930,1,BV,1,100,3.63
1769739301.460977,2082411.000,13749,1,BV,1,100,3.63
1769746641.538899,2087418.000,14582,1,BV,1,100,3.64
1769753969.889115,2092417.000,15395,1,BV,1,100,3.63
1769761318.762817,2097430.000,16211,1,BV,1,100,3.63
1769768647.113033,2102429.000,17022,1,BV,1,100,3.64
1769775987.190955,2107436.000,17850,1,BV,1,100,3.63
1769783315.541172,2112435.000,18664,1,BV,1,100,3.63
1769790654.153131,2117441.000,19476,1,BV,1,100,3.63
1769797983.969310,2122441.000,20287,1,BV,1,100,3.63
1769805312.319526,2127440.000,21104,1,BV,1,100,3.64
1769812642.135706,2132440.000,21939,1,BV,1,100,3.63
1769819980.747665,2137446.000,22755,1,BV,1,100,3.63
1769827309.097881,2142445.000,23577,1,BV,1,100,3.63
1769834638.914061,2147445.000,24393,1,BV,1,100,3.63
1769841967.264277,2152444.000,25211,1,BV,1,100,3.63
1769849297.080457,2157444.000,26033,1,BV,1,100,3.63
1769856625.430673,2162443.000,26868,1,BV,1,100,3.63
1769863955.246853,2167443.000,27688,1,BV,1,100,3.63
1769871283.597069,2172442.000,28504,1,BV,1,100,3.63
1769878632.470771,2177455.000,29326,1,BV,1,100,3.63
1769885962.286950,2182455.000,30165,1,BV,1,100,3.63
1769893290.637167,2187454.000,30981,1,BV,1,100,3.63
1769900620.453346,2192454.000,31795,1,BV,1,100,3.63
1769907969.327048,2197467.000,32611,1,BV,1,100,3.63
1769915297.677264,2202466.000,33444,1,BV,1,100,3.63
1769922636.289223,2207472.000,34270,1,BV,1,100,3.63
1769929966.105403,2212472.000,35089,1,BV,1,100,3.63
1769937294.455619,2217471.000,35900,1,BV,1,100,3.62
1769944634.533541,2222478.000,36713,1,BV,1,100,3.63
1769951962.883758,2227477.000,37544,1,BV,1,100,3.63
1769959301.495717,2232483.000,38355,1,BV,1,100,3.62
1769966631.311896,2237483.000,39185,1,BV,1,100,3.63
1769973959.662112,2242482.000,39979,1,BV,1,100,3.63
1769981308.535814,2247495.000,40812,1,BV,1,100,3.62
1769988647.147773,2252501.000,41628,1,BV,1,100,3.63
1769995976.963953,2257501.000,42436,1,BV,1,100,3.63
1770003315.575912,2262507.000,43258,1,BV,1,100,3.62
1770010664.449613,2267520.000,44091,1,BV,1,100,3.63
1770018003.061572,2272526.000,44912,1,BV,1,100,3.62
1770025331.411788,2277525.000,45729,1,BV,1,100,3.62
1770032680.285490,2282538.000,46570,1,BV,1,100,3.62
1770040029.159192,2287551.000,47379,1,BV,1,100,3.62
1770047357.509408,2292550.000,48192,1,BV,1,100,3.62
1770054687.325588,2297550.000,49022,1,BV,1,100,3.62
1770062036.199289,2302563.000,49834,1,BV,1,100,3.62
1770069364.549505,2307562.000,50646,1,BV,1,100,3.62
1770076694.365685,2312562.000,51457,1,BV,1,100,3.62
1770084032.977644,2317568.000,52283,1,BV,1,100,3.62
1770091390.647125,2322587.000,53105,1,BV,1,100,3.62
1770098720.463305,2327587.000,53916,1,BV,1,100,3.62
1770106048.813521,2332586.000,54730,1,BV,1,100,3.62
1770113378.629701,2337586.000,55544,1,BV,1,100,3.62
1770120706.979917,2342585.000,56364,1,BV,1,100,3.62
1770128055.853619,2347598.000,57199,1,BV,1,100,3.62
1770135394.465578,2352604.000,58023,1,BV,1,100,3.62
1770142724.281757,2357604.000,58837,1,BV,1,100,3.62
1770150081.951238,2362623.000,59659,1,BV,1,100,3.62
1770157430.824940,2367636.000,60498,1,BV,1,100,3.62
1770164760.641119,2372636.000,61320,1,BV,1,100,3.62
1770172099.253078,2377642.000,62142,1,BV,1,100,3.62
1770179437.865037,2382648.000,62966,1,BV,1,100,3.61
1770186776.476996,2387654.000,63807,1,BV,1,100,3.61
1770194106.293176,2392654.000,64628,1,BV,1,100,3.62
1770201434.643392,2397653.000,65451,1,BV,1,100,3.61
1770208773.255351,2402659.000,746,1,BV,1,100,3.62
