LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1766715436.017847,20074.000,1209,3,PR,1,100,111946
1766715436.057847,20114.000,1209,3,PR,1,100,111949
1766715436.097847,20154.000,1209,3,PR,1,100,111925
1766715436.137847,20194.000,1224,2,PR,1,100,111927
1766715436.177847,20234.000,1224,2,PR,1,100,111913
1766715436.217847,20274.000,1240,3,PR,1,100,111924
1766715436.257847,20314.000,1240,3,PR,1,100,111934
1766715436.297847,20354.000,1240,3,PR,1,100,111905
1766715436.337847,20394.000,1257,2,PR,1,100,111906
1766715436.377847,20434.000,1257,2,PR,1,100,111875
1766715436.417847,20474.000,1274,2,PR,1,100,111867
1766715436.457847,20514.000,1274,2,PR,1,100,111854
1766715436.502514,20558.667,1291,3,PR,1,100,111865
1766715436.547180,20603.333,1291,3,PR,1,100,111890
1766715436.591847,20648.000,1291,3,PR,1,100,111909
1766715436.631514,20687.667,1308,3,PR,1,100,111941
1766715436.671180,20727.333,1308,3,PR,1,100,111983
1766715436.710847,20767.000,1308,3,PR,1,100,111995
1766715436.750847,20807.000,1324,2,PR,1,100,112027
1766715436.790847,20847.000,1324,2,PR,1,100,112077
1766715436.831180,20887.333,1341,3,PR,1,100,112096
1766715436.871514,20927.667,1341,3,PR,1,100,112093
1766715436.911847,20968.000,1341,3,PR,1,100,112076
1766715436.951347,21007.500,1357,2,PR,1,100,112049
1766715436.990847,21047.000,1357,2,PR,1,100,112036
1766715437.030847,21087.000,1373,3,PR,1,100,111978
1766715437.070847,21127.000,1373,3,PR,1,100,111864
1766715437.110847,21167.000,1373,3,PR,1,100,111839
1766715437.151514,21207.667,1389,3,PR,1,100,111777
1766715437.192180,21248.333,1389,3,PR,1,100,111668
1766715437.232847,21289.000,1389,3,PR,1,100,111750
1766715437.270180,21326.333,1406,3,PR,1,100,111733
1766715437.307514,21363.667,1406,3,PR,1,100,111716
1766715437.344847,21401.000,1406,3,PR,1,100,111749
1766715437.384847,21441.000,1425,2,PR,1,100,111738
1766715437.424847,21481.000,1425,2,PR,1,100,111654
1766715437.464847,21521.000,1441,3,PR,1,100,111551
1766715437.504847,21561.000,1441,3,PR,1,100,111496
1766715437.544847,21601.000,1441,3,PR,1,100,111462
1766715437.584847,21641.000,1456,2,PR,1,100,111481
1766715437.624847,21681.000,1456,2,PR,1,100,111478
1766715437.664847,21721.000,1474,3,PR,1,100,111486
1766715437.704847,21761.000,1474,3,PR,1,100,111499
1766715437.744847,21801.000,1474,3,PR,1,100,111380
1766715437.784847,21841.000,1492,2,PR,1,100,111253
1766715437.824847,21881.000,1492,2,PR,1,100,111222
1766715437.864847,21921.000,1509,3,PR,1,100,111506
1766715437.904847,21961.000,1509,3,PR,1,100,111663
1766715437.944847,22001.000,1509,3,PR,1,100,111436
1766715437.984847,22041.000,1524,2,PR,1,100,111287
1766715438.024847,22081.000,1524,2,PR,1,100,111368
1766715438.064847,22121.000,1543,3,PR,1,100,111325
1766715438.104847,22161.000,1543,3,PR,1,100,111251
1766715438.144847,22201.000,1543,3,PR,1,100,111231
1766715438.184847,22241.000,1559,2,PR,1,100,111201
1766715438.224847,22281.000,1559,2,PR,1,100,111201
1766715438.264847,22321.000,1576,3,PR,1,100,111223
1766715438.304847,22361.000,1576,3,PR,1,100,111251
1766715438.344847,22401.000,1576,3,PR,1,100,111194
1766715438.384847,22441.000,1591,2,PR,1,100,111148
1766715438.424847,22481.000,1591,2,PR,1,100,111108
1766715438.464847,22521.000,1608,3,PR,1,100,111077
1766715438.504847,22561.000,1608,3,PR,1,100,111106
1766715438.544847,22601.000,1608,3,PR,1,100,111185
1766715438.584847,22641.000,1624,2,PR,1,100,111183
1766715438.624847,22681.000,1624,2,PR,1,100,110915
1766715438.669180,22725.333,1642,3,PR,1,100,110506
1766715438.713514,22769.667,1642,3,PR,1,100,110348
1766715438.757847,22814.000,1642,3,PR,1,100,110242
1766715438.797847,22854.000,1656,2,PR,1,100,110285
1766715438.837847,22894.000,1656,2,PR,1,100,110274
1766715438.877847,22934.000,1673,3,PR,1,100,110311
1766715438.917847,22974.000,1673,3,PR,1,100,110410
1766715438.957847,23014.000,1673,3,PR,1,100,110554
1766715438.997847,23054.000,1690,2,PR,1,100,110777
1766715439.037847,23094.000,1690,2,PR,1,100,110717
1766715439.077847,23134.000,1707,3,PR,1,100,110469
1766715439.117847,23174.000,1707,3,PR,1,100,110409
1766715439.157847,23214.000,1707,3,PR,1,100,110450
1766715439.197847,23254.000,1723,2,PR,1,100,110521
1766715439.237847,23294.000,1723,2,PR,1,100,110446
1766715439.277847,23334.000,1740,3,PR,1,100,110354
1766715439.317847,23374.000,1740,3,PR,1,100,110483
1766715439.357847,23414.000,1740,3,PR,1,100,110663
1766715439.397847,23454.000,1757,2,PR,1,100,110819
1766715439.437847,23494.000,1757,2,PR,1,100,110997
1766715439.477847,23534.000,1774,3,PR,1,100,111141
1766715439.517847,23574.000,1774,3,PR,1,100,111188
1766715439.557847,23614.000,1774,3,PR,1,100,111187
1766715439.597847,23654.000,1788,2,PR,1,100,111203
1766715439.637847,23694.000,1788,2,PR,1,100,111222
1766715439.677847,23734.000,1806,3,PR,1,100,111244
1766715439.717847,23774.000,1806,3,PR,1,100,111231
1766715439.757847,23814.000,1806,3,PR,1,100,111223
1766715439.797847,23854.000,1822,3,PR,1,100,111235
1766715439.837847,23894.000,1822,3,PR,1,100,111245
1766715439.877847,23934.000,1822,3,PR,1,100,111239
1766715439.917847,23974.000,1839,2,PR,1,100,111284
1766715439.957847,24014.000,1839,2,PR,1,100,111374
1766715439.997847,24054.000,1855,3,PR,1,100,111498
1766715440.037847,24094.000,1855,3,PR,1,100,111616
1766715440.077847,24134.000,1855,3,PR,1,100,111749
1766715440.117847,24174.000,1871,2,PR,1,100,111827
1766715440.157847,24214.000,1871,2,PR,1,100,111881
1766715440.197847,24254.000,1887,3,PR,1,100,112021
1766715440.237847,24294.000,1887,3,PR,1,100,112167
1766715440.277847,24334.000,1887,3,PR,1,100,112347
1766715440.317847,24374.000,1905,2,PR,1,100,112510
1766715440.357847,24414.000,1905,2,PR,1,100,112581
1766715440.397847,24454.000,1921,3,PR,1,100,112612
1766715440.437847,24494.000,1921,3,PR,1,100,112653
1766715440.477847,24534.000,1921,3,PR,1,100,112634
1766715440.517847,24574.000,1936,2,PR,1,100,112605
1766715440.557847,24614.000,1936,2,PR,1,100,112577
1766715440.597847,24654.000,1952,3,PR,1,100,112587
1766715440.637847,24694.000,1952,3,PR,1,100,112551
1766715440.677847,24734.000,1952,3,PR,1,100,112501
1766715440.717847,24774.000,1970,2,PR,1,100,112489
1766715440.757847,24814.000,1970,2,PR,1,100,112489
1766715440.797847,24854.000,1986,3,PR,1,100,112494
1766715440.837847,24894.000,1986,3,PR,1,100,112500
1766715440.877847,24934.000,1986,3,PR,1,100,112490
1766715440.917847,24974.000,2001,2,PR,1,100,112502
1766715440.957847,25014.000,2001,2,PR,1,100,112507
1766715440.997847,25054.000,2018,3,PR,1,100,112514
1766715441.037847,25094.000,2018,3,PR,1,100,112545
1766715441.077847,25134.000,2018,3,PR,1,100,112625
1766715441.117847,25174.000,2035,3,PR,1,100,112689
1766715441.157847,25214.000,2035,3,PR,1,100,112684
1766715441.197847,25254.000,2035,3,PR,1,100,112608
1766715441.237847,25294.000,2051,2,PR,1,100,112408
1766715441.277847,25334.000,2051,2,PR,1,100,112288
1766715441.317847,25374.000,2067,3,PR,1,100,112127
1766715441.357847,25414.000,2067,3,PR,1,100,111956
1766715441.397847,25454.000,2067,3,PR,1,100,111709
1766715441.437847,25494.000,2083,2,PR,1,100,111552
1766715441.477847,25534.000,2083,2,PR,1,100,111487
1766715441.517847,25574.000,2100,3,PR,1,100,111324
1766715441.557847,25614.000,2100,3,PR,1,100,111190
1766715441.597847,25654.000,2100,3,PR,1,100,111050
1766715441.637847,25694.000,2116,2,PR,1,100,110998
1766715441.677847,25734.000,2116,2,PR,1,100,111043
1766715441.717847,25774.000,2132,3,PR,1,100,111121
1766715441.757847,25814.000,2132,3,PR,1,100,111218
1766715441.797847,25854.000,2132,3,PR,1,100,111353
1766715441.837847,25894.000,2148,2,PR,1,100,111501
1766715441.877847,25934.000,2148,2,PR,1,100,111598
1766715441.917847,25974.000,2167,3,PR,1,100,111693
1766715441.957847,26014.000,2167,3,PR,1,100,111720
1766715441.997847,26054.000,2167,3,PR,1,100,111724
1766715442.037847,26094.000,2184,2,PR,1,100,111747
1766715442.077847,26134.000,2184,2,PR,1,100,111865
1766715442.117847,26174.000,2200,3,PR,1,100,111999
1766715442.157847,26214.000,2200,3,PR,1,100,112080
1766715442.197847,26254.000,2200,3,PR,1,100,112139
1766715442.237847,26294.000,2215,2,PR,1,100,112134
1766715442.277847,26334.000,2215,2,PR,1,100,112114
1766715442.317514,26373.667,2233,3,PR,1,100,112048
1766715442.357180,26413.333,2233,3,PR,1,100,112024
1766715442.396847,26453.000,2233,3,PR,1,100,112036
1766715442.436847,26493.000,2249,3,PR,1,100,112007
1766715442.476847,26533.000,2249,3,PR,1,100,112018
1766715442.516847,26573.000,2249,3,PR,1,100,112061
1766715442.556847,26613.000,2266,2,PR,1,100,112037
1766715442.596847,26653.000,2266,2,PR,1,100,112060
1766715442.637180,26693.333,2281,3,PR,1,100,112085
1766715442.677514,26733.667,2281,3,PR,1,100,112123
1766715442.717847,26774.000,2281,3,PR,1,100,112118
1766715442.757347,26813.500,2300,2,PR,1,100,112078
1766715442.796847,26853.000,2300,2,PR,1,100,112045
1766715442.836847,26893.000,2316,3,PR,1,100,112006
1766715442.876847,26933.000,2316,3,PR,1,100,111970
1766715442.916847,26973.000,2316,3,PR,1,100,111971
1766715442.956847,27013.000,2333,2,PR,1,100,111983
1766715442.996847,27053.000,2333,2,PR,1,100,112024
1766715443.036847,27093.000,2350,3,PR,1,100,112058
1766715443.076847,27133.000,2350,3,PR,1,100,112115
1766715443.116847,27173.000,2350,3,PR,1,100,112158
1766715443.157347,27213.500,2367,2,PR,1,100,112147
1766715443.197847,27254.000,2367,2,PR,1,100,112151
1766715443.242180,27298.333,2383,3,PR,1,100,112152
1766715443.286514,27342.667,2383,3,PR,1,100,112205
1766715443.330847,27387.000,2383,3,PR,1,100,112220
1766715443.370847,27427.000,2401,2,PR,1,100,112228
1766715443.410847,27467.000,2401,2,PR,1,100,112232
1766715443.450847,27507.000,2415,3,PR,1,100,112251
1766715443.490847,27547.000,2415,3,PR,1,100,112271
1766715443.530847,27587.000,2415,3,PR,1,100,112249
1766715443.570847,27627.000,2432,2,PR,1,100,112232
1766715443.610847,27667.000,2432,2,PR,1,100,112245
1766715443.650847,27707.000,2449,3,PR,1,100,112269
1766715443.690847,27747.000,2449,3,PR,1,100,112254
1766715443.730847,27787.000,2449,3,PR,1,100,112258
1766715443.770847,27827.000,2466,2,PR,1,100,112274
1766715443.810847,27867.000,2466,2,PR,1,100,112227
1766715443.850847,27907.000,2480,3,PR,1,100,112185
1766715443.890847,27947.000,2480,3,PR,1,100,112235
1766715443.930847,27987.000,2480,3,PR,1,100,112176
1766715443.970847,28027.000,2497,2,PR,1,100,112169
1766715444.010847,28067.000,2497,2,PR,1,100,112138
1766715444.050847,28107.000,2514,3,PR,1,100,112123
1766715444.090847,28147.000,2514,3,PR,1,100,112112
1766715444.130847,28187.000,2514,3,PR,1,100,112107
1766715444.170847,28227.000,2531,2,PR,1,100,112073
1766715444.210847,28267.000,2531,2,PR,1,100,112065
1766715444.250847,28307.000,2546,3,PR,1,100,112052
1766715444.290847,28347.000,2546,3,PR,1,100,112033
1766715444.330847,28387.000,2546,3,PR,1,100,112020
1766715444.370847,28427.000,2563,2,PR,1,100,112001
1766715444.410847,28467.000,2563,2,PR,1,100,112022
1766715444.450847,28507.000,2579,3,PR,1,100,112027
1766715444.490847,28547.000,2579,3,PR,1,100,112023
1766715444.530847,28587.000,2579,3,PR,1,100,112014
1766715444.570847,28627.000,2596,3,PR,1,100,112008
1766715444.610847,28667.000,2596,3,PR,1,100,111998
1766715444.650847,28707.000,2596,3,PR,1,100,111981
1766715444.690847,28747.000,2613,2,PR,1,100,111934
1766715444.730847,28787.000,2613,2,PR,1,100,111930
1766715444.770847,28827.000,2628,3,PR,1,100,111946
1766715444.810847,28867.000,2628,3,PR,1,100,111931
1766715444.850847,28907.000,2628,3,PR,1,100,111910
1766715444.890847,28947.000,2644,2,PR,1,100,111915
1766715444.930847,28987.000,2644,2,PR,1,100,111941
1766715444.970847,29027.000,2662,3,PR,1,100,111947
1766715445.010847,29067.000,2662,3,PR,1,100,111939
1766715445.050847,29107.000,2662,3,PR,1,100,111967
1766715445.090847,29147.000,2678,2,PR,1,100,111948
1766715445.130847,29187.000,2678,2,PR,1,100,111932
1766715445.170847,29227.000,2695,3,PR,1,100,112048
1766715445.210847,29267.000,2695,3,PR,1,100,112306
1766715445.250847,29307.000,2695,3,PR,1,100,112335
1766715445.290847,29347.000,2711,2,PR,1,100,112078
1766715445.330847,29387.000,2711,2,PR,1,100,111819
1766715445.370847,29427.000,2729,3,PR,1,100,111749
1766715445.410847,29467.000,2729,3,PR,1,100,111793
1766715445.450847,29507.000,2729,3,PR,1,100,111759
1766715445.490847,29547.000,2745,2,PR,1,100,111678
1766715445.530847,29587.000,2745,2,PR,1,100,111696
1766715445.570847,29627.000,2760,3,PR,1,100,111602
1766715445.610847,29667.000,2760,3,PR,1,100,111309
1766715445.650847,29707.000,2760,3,PR,1,100,111235
1766715445.690514,29746.667,2777,3,PR,1,100,111319
1766715445.730181,29786.333,2777,3,PR,1,100,111481
1766715445.769847,29826.000,2777,3,PR,1,100,111048
1766715445.809847,29866.000,2796,2,PR,1,100,110467
1766715445.849847,29906.000,2796,2,PR,1,100,110174
1766715445.889847,29946.000,2812,3,PR,1,100,110001
1766715445.929847,29986.000,2812,3,PR,1,100,109916
1766715445.969847,30026.000,2812,3,PR,1,100,109997
1766715446.010347,30066.500,2828,2,PR,1,100,110070
1766715446.050847,30107.000,2828,2,PR,1,100,110140
1766715446.090514,30146.667,2846,3,PR,1,100,110281
1766715446.130180,30186.333,2846,3,PR,1,100,110452
1766715446.169847,30226.000,2846,3,PR,1,100,110609
1766715446.210347,30266.500,2863,2,PR,1,100,110784
1766715446.250847,30307.000,2863,2,PR,1,100,111001
1766715446.290847,30347.000,2879,3,PR,1,100,111161
1766715446.330847,30387.000,2879,3,PR,1,100,111234
1766715446.370847,30427.000,2879,3,PR,1,100,111100
1766715446.410847,30467.000,2896,2,PR,1,100,110927
1766715446.450847,30507.000,2896,2,PR,1,100,110929
1766715446.490514,30546.667,2911,3,PR,1,100,111078
1766715446.530180,30586.333,2911,3,PR,1,100,111267
1766715446.569847,30626.000,2911,3,PR,1,100,111410
1766715446.610347,30666.500,2928,2,PR,1,100,111528
1766715446.650847,30707.000,2928,2,PR,1,100,111570
1766715446.690514,30746.667,2945,3,PR,1,100,111440
1766715446.730181,30786.333,2945,3,PR,1,100,111249
1766715446.769847,30826.000,2945,3,PR,1,100,111191
1766715446.809847,30866.000,2962,2,PR,1,100,111282
1766715446.849847,30906.000,2962,2,PR,1,100,111226
1766715446.889847,30946.000,2976,3,PR,1,100,110990
1766715446.929847,30986.000,2976,3,PR,1,100,111240
1766715446.969847,31026.000,2976,3,PR,1,100,111591
1766715447.009847,31066.000,2996,2,PR,1,100,111738
1766715447.049847,31106.000,2996,2,PR,1,100,111789
1766715447.089847,31146.000,3012,3,PR,1,100,111786
1766715447.129847,31186.000,3012,3,PR,1,100,111725
1766715447.169847,31226.000,3012,3,PR,1,100,111705
1766715447.209847,31266.000,3029,3,PR,1,100,111722
1766715447.249847,31306.000,3029,3,PR,1,100,111762
1766715447.289847,31346.000,3029,3,PR,1,100,111823
1766715447.329847,31386.000,3044,2,PR,1,100,111841
1766715447.369847,31426.000,3044,2,PR,1,100,111856
1766715447.409847,31466.000,3061,3,PR,1,100,111873
1766715447.449847,31506.000,3061,3,PR,1,100,111848
1766715447.489847,31546.000,3061,3,PR,1,100,111699
1766715447.529847,31586.000,3077,2,PR,1,100,111481
1766715447.569847,31626.000,3077,2,PR,1,100,111276
1766715447.609847,31666.000,3094,3,PR,1,100,111248
1766715447.649847,31706.000,3094,3,PR,1,100,111329
1766715447.689847,31746.000,3094,3,PR,1,100,111346
1766715447.729847,31786.000,3111,2,PR,1,100,111160
1766715447.769847,31826.000,3111,2,PR,1,100,110978
1766715447.816847,31873.000,3128,2,PR,1,100,110757
1766715447.863847,31920.000,3128,2,PR,1,100,110983
1766715447.903847,31960.000,3146,3,PR,1,100,111405
1766715447.943847,32000.000,3146,3,PR,1,100,111797
1766715447.983847,32040.000,3146,3,PR,1,100,112025
1766715448.023847,32080.000,3164,3,PR,1,100,112211
1766715448.063847,32120.000,3164,3,PR,1,100,112342
1766715448.103847,32160.000,3164,3,PR,1,100,112433
1766715448.143847,32200.000,3178,2,PR,1,100,112510
1766715448.183847,32240.000,3178,2,PR,1,100,112560
1766715448.223847,32280.000,3195,3,PR,1,100,112587
1766715448.263847,32320.000,3195,3,PR,1,100,112622
1766715448.303847,32360.000,3195,3,PR,1,100,112662
1766715448.343847,32400.000,3212,2,PR,1,100,112668
1766715448.383847,32440.000,3212,2,PR,1,100,112682
1766715448.423847,32480.000,3229,3,PR,1,100,112707
1766715448.463847,32520.000,3229,3,PR,1,100,112697
1766715448.503847,32560.000,3229,3,PR,1,100,112726
1766715448.543847,32600.000,3244,2,PR,1,100,112734
1766715448.583847,32640.000,3244,2,PR,1,100,112751
1766715448.623847,32680.000,3260,3,PR,1,100,112776
1766715448.663847,32720.000,3260,3,PR,1,100,112771
1766715448.703847,32760.000,3260,3,PR,1,100,112774
1766715448.743847,32800.000,3277,2,PR,1,100,112785
1766715448.783847,32840.000,3277,2,PR,1,100,112785
1766715448.823847,32880.000,3294,3,PR,1,100,112776
1766715448.863847,32920.000,3294,3,PR,1,100,112793
1766715448.903847,32960.000,3294,3,PR,1,100,112815
1766715448.943847,33000.000,3310,2,PR,1,100,112845
1766715448.983847,33040.000,3310,2,PR,1,100,112841
1766715449.023514,33079.667,3326,3,PR,1,100,112870
1766715449.063180,33119.333,3326,3,PR,1,100,112877
1766715449.102847,33159.000,3326,3,PR,1,100,112886
1766715449.142847,33199.000,3342,2,PR,1,100,112892
1766715449.182847,33239.000,3342,2,PR,1,100,112912
1766715449.222847,33279.000,3359,3,PR,1,100,112923
1766715449.262847,33319.000,3359,3,PR,1,100,112942
1766715449.302847,33359.000,3359,3,PR,1,100,112939
1766715449.343180,33399.333,3376,3,PR,1,100,112954
1766715449.383514,33439.667,3376,3,PR,1,100,112950
1766715449.423847,33480.000,3376,3,PR,1,100,112946
1766715449.463347,33519.500,3391,2,PR,1,100,112957
1766715449.502847,33559.000,3391,2,PR,1,100,112950
1766715449.542847,33599.000,3407,3,PR,1,100,112932
1766715449.582847,33639.000,3407,3,PR,1,100,112947
1766715449.622847,33679.000,3407,3,PR,1,100,112948
1766715449.662847,33719.000,3425,2,PR,1,100,112947
1766715449.702847,33759.000,3425,2,PR,1,100,112939
1766715449.743181,33799.333,3441,3,PR,1,100,112957
1766715449.783514,33839.667,3441,3,PR,1,100,112955
1766715449.823847,33880.000,3441,3,PR,1,100,112964
1766715449.863847,33920.000,3456,2,PR,1,100,112969
1766715449.903847,33960.000,3456,2,PR,1,100,112950
1766715449.943847,34000.000,3472,3,PR,1,100,112957
1766715449.983847,34040.000,3472,3,PR,1,100,112967
1766715450.023847,34080.000,3472,3,PR,1,100,112968
1766715450.063347,34119.500,3490,2,PR,1,100,112981
1766715450.102847,34159.000,3490,2,PR,1,100,112982
1766715450.142847,34199.000,3506,3,PR,1,100,112986
1766715450.182847,34239.000,3506,3,PR,1,100,112988
1766715450.222847,34279.000,3506,3,PR,1,100,112978
1766715450.262847,34319.000,3521,2,PR,1,100,112969
1766715450.302847,34359.000,3521,2,PR,1,100,112955
1766715450.342847,34399.000,3538,3,PR,1,100,112960
1766715450.382847,34439.000,3538,3,PR,1,100,112969
1766715450.422847,34479.000,3538,3,PR,1,100,112944
1766715450.462847,34519.000,3555,2,PR,1,100,112964
1766715450.502847,34559.000,3555,2,PR,1,100,112971
1766715450.542847,34599.000,3573,3,PR,1,100,112954
1766715450.582847,34639.000,3573,3,PR,1,100,112944
1766715450.622847,34679.000,3573,3,PR,1,100,112968
1766715450.662847,34719.000,3589,2,PR,1,100,112958
1766715450.702847,34759.000,3589,2,PR,1,100,112967
1766715450.742847,34799.000,3605,3,PR,1,100,112977
1766715450.782847,34839.000,3605,3,PR,1,100,112970
1766715450.822847,34879.000,3605,3,PR,1,100,112962
1766715450.862847,34919.000,3622,3,PR,1,100,112957
1766715450.902847,34959.000,3622,3,PR,1,100,112962
1766715450.942847,34999.000,3622,3,PR,1,100,112973
1766715450.982847,35039.000,3638,2,PR,1,100,112959
1766715451.022847,35079.000,3638,2,PR,1,100,112969
1766715451.062847,35119.000,3655,3,PR,1,100,112969
1766715451.102847,35159.000,3655,3,PR,1,100,112943
1766715451.142847,35199.000,3655,3,PR,1,100,112930
1766715451.182847,35239.000,3670,2,PR,1,100,112936
1766715451.222847,35279.000,3670,2,PR,1,100,112949
1766715451.262847,35319.000,3687,3,PR,1,100,112941
1766715451.302847,35359.000,3687,3,PR,1,100,112940
1766715451.342847,35399.000,3687,3,PR,1,100,112938
1766715451.382847,35439.000,3706,2,PR,1,100,112926
1766715451.422847,35479.000,3706,2,PR,1,100,112925
1766715451.462847,35519.000,3723,3,PR,1,100,112923
1766715451.502847,35559.000,3723,3,PR,1,100,112919
1766715451.542847,35599.000,3723,3,PR,1,100,112932
1766715451.582847,35639.000,3737,2,PR,1,100,112937
1766715451.622847,35679.000,3737,2,PR,1,100,112940
1766715451.662847,35719.000,3755,3,PR,1,100,112933
1766715451.702847,35759.000,3755,3,PR,1,100,112935
1766715451.742847,35799.000,3755,3,PR,1,100,112939
1766715451.782847,35839.000,3771,2,PR,1,100,112945
1766715451.822847,35879.000,3771,2,PR,1,100,112925
1766715451.862847,35919.000,3788,3,PR,1,100,112935
1766715451.902847,35959.000,3788,3,PR,1,100,112931
1766715451.942847,35999.000,3788,3,PR,1,100,112926
1766715451.982847,36039.000,3803,3,PR,1,100,112912
1766715452.022847,36079.000,3803,3,PR,1,100,112913
1766715452.062847,36119.000,3803,3,PR,1,100,112917
1766715452.102847,36159.000,3822,2,PR,1,100,112939
1766715452.142847,36199.000,3822,2,PR,1,100,112921
1766715452.182847,36239.000,3838,3,PR,1,100,112923
1766715452.222847,36279.000,3838,3,PR,1,100,112935
1766715452.262847,36319.000,3838,3,PR,1,100,112933
1766715452.302847,36359.000,3855,2,PR,1,100,112944
1766715452.342847,36399.000,3855,2,PR,1,100,112938
1766715452.389847,36446.000,3870,2,PR,1,100,112950
1766715452.436847,36493.000,3870,2,PR,1,100,112960
1766715452.476514,36532.667,3887,3,PR,1,100,112973
1766715452.516181,36572.333,3887,3,PR,1,100,112957
1766715452.555847,36612.000,3887,3,PR,1,100,112955
1766715452.595847,36652.000,3903,2,PR,1,100,112927
1766715452.635847,36692.000,3903,2,PR,1,100,112961
1766715452.675847,36732.000,3921,3,PR,1,100,112948
1766715452.715847,36772.000,3921,3,PR,1,100,112927
1766715452.755847,36812.000,3921,3,PR,1,100,112935
1766715452.795847,36852.000,3937,2,PR,1,100,112926
1766715452.835847,36892.000,3937,2,PR,1,100,112943
1766715452.875847,36932.000,3956,3,PR,1,100,112948
1766715452.915847,36972.000,3956,3,PR,1,100,112933
1766715452.955847,37012.000,3956,3,PR,1,100,112943
