LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1766863975.621815,235990,36688,1,SA,1,100,0.000005
1766863976.088102,236456,36773,1,SA,1,100,0.000012
1766863976.288225,236656,36824,1,SA,1,100,0.000038
1766863977.155759,237523,36941,1,SA,1,100,0.000010
1766863977.355882,237723,37024,1,SA,1,100,0.000044
1766863977.822169,238189,37059,1,SA,1,100,0.000012
1766863978.695707,239062,37208,1,SA,1,100,0.000013
1766863979.095953,239462,37293,1,SA,1,100,0.000030
1766863979.497200,239863,37374,1,SA,1,100,0.000056
1766863980.703943,241069,37524,1,SA,1,100,0.000004
1766863992.577252,252935,39608,1,SA,1,100,0.000138
1766863994.577483,254934,39772,1,SA,1,100,0.000013
1766863994.844648,255201,40121,1,SA,1,100,0.000360
1766863997.125051,257480,40189,1,SA,1,100,0.000017
1766863997.325175,257680,40468,1,SA,1,100,0.000478
1766864003.262830,263614,41192,1,SA,1,100,0.000006
1766864003.528993,263880,41372,1,SA,1,100,0.000097
1766864004.729733,265080,41425,1,SA,1,100,0.000011
1766864004.996897,265347,41475,1,SA,1,100,0.000015
1766864005.263061,265613,41509,1,SA,1,100,0.000008
1766864005.597266,265947,41576,1,SA,1,100,0.000025
1766864006.931087,267280,41826,1,SA,1,100,0.000013
1766864008.397990,268746,42041,1,SA,1,100,0.000012
1766864008.798237,269146,42091,1,SA,1,100,0.000007
1766864017.203411,277546,43499,1,SA,1,100,0.001000
1766864017.803780,278146,43665,1,SA,1,100,0.001710
1766864020.938710,281279,44079,1,SA,1,100,0.000055
1766864021.337956,281678,44130,1,SA,1,100,0.000028
1766864021.672162,282012,44181,1,SA,1,100,0.000028
1766864024.406845,284745,44624,1,SA,1,100,0.000011
1766864024.740050,285078,44756,1,SA,1,100,0.000103
1766864025.540543,285878,44839,1,SA,1,100,0.000037
1766864026.273994,286611,44925,1,SA,1,100,0.000013
1766864026.741282,287078,45057,1,SA,1,100,0.000059
1766864027.341651,287678,45337,1,SA,1,100,0.000380
1766864031.284078,291618,45913,1,SA,1,100,0.000225
1766864034.752213,295084,46323,1,SA,1,100,0.000019
1766864035.352582,295684,46438,1,SA,1,100,0.000029
1766864037.092654,297423,46721,1,SA,1,100,0.000035
1766864037.693023,298023,47082,1,SA,1,100,0.000484
1766864041.628446,301956,47626,1,SA,1,100,0.000353
1766864046.765608,307090,48479,1,SA,1,100,0.000207
1766864052.501138,312822,49381,1,SA,1,100,0.000245
1766864054.902617,315222,49761,1,SA,1,100,0.000329
1766864059.837655,320154,50565,1,SA,1,100,0.000452
1766864065.307021,325620,51516,1,SA,1,100,0.000280
1766864070.377142,330687,52237,1,SA,1,100,0.000238
1766864075.113057,335420,52925,1,SA,1,100,0.000084
1766864075.912549,336219,52963,1,SA,1,100,0.000015
1766864076.180715,336487,52998,1,SA,1,100,0.000006
1766864077.181330,337487,53442,1,SA,1,100,0.000308
1766864080.715506,341019,53904,1,SA,1,100,0.000140
1766864082.849820,343152,54085,1,SA,1,100,0.000051
1766864085.118216,345419,54645,1,SA,1,100,0.000277
1766864087.185489,347485,54809,1,SA,1,100,0.000028
1766864090.187336,350485,55383,1,SA,1,100,0.000076
1766864091.053870,351351,55420,1,SA,1,100,0.000006
1766864091.253993,351551,55437,1,SA,1,100,0.000008
1766864094.996297,355291,56093,1,SA,1,100,0.000014
1766864097.610906,357904,56540,1,SA,1,100,0.008629
1766864101.286168,361577,57088,1,SA,1,100,0.018214
1766864101.952579,362243,57191,1,SA,1,100,0.007543
1766864104.821344,365110,57687,1,SA,1,100,0.000478
1766864109.504227,369790,58431,1,SA,1,100,0.016444
1766864109.904474,370190,58517,1,SA,1,100,0.005398
1766864117.721285,378002,59778,1,SA,1,100,0.018861
1766864118.188573,378469,59845,1,SA,1,100,0.006258
1766864123.530861,383808,60707,1,SA,1,100,0.024569
1766864129.400474,389674,61660,1,SA,1,100,0.000433
1766864130.000844,390274,61859,1,SA,1,100,0.009156
1766864131.867993,392140,62077,1,SA,1,100,0.000060
1766864142.827739,403093,63870,1,SA,1,100,0.000072
1766864143.027863,403293,63889,1,SA,1,100,0.000081
1766864143.495150,403760,63973,1,SA,1,100,0.002569
1766864143.896397,404161,64040,1,SA,1,100,0.006874
1766864145.835591,406099,64374,1,SA,1,100,0.003116
1766864150.038178,410299,65050,1,SA,1,100,0.005271
1766864151.037793,411298,65232,1,SA,1,100,0.003512
1766864152.906944,413166,65530,1,SA,1,100,0.002179
1766864155.041258,415299,358,1,SA,1,100,0.001343
1766864159.375926,419631,1058,1,SA,1,100,0.008900
1766864160.776788,421031,1277,1,SA,1,100,0.001624
1766864163.444430,423697,1695,1,SA,1,100,0.000850
1766864164.712211,424964,1911,1,SA,1,100,0.000206
1766864164.912334,425164,1947,1,SA,1,100,0.001240
1766864166.379237,426630,2247,1,SA,1,100,0.001237
1766864167.312812,427563,2365,1,SA,1,100,0.000581
1766864171.316276,431564,2997,1,SA,1,100,0.001071
1766864171.516399,431764,3033,1,SA,1,100,0.002692
1766864171.716522,431964,3086,1,SA,1,100,0.002033
1766864174.723373,434969,3586,1,SA,1,100,0.005417
1766864178.993001,439236,4255,1,SA,1,100,0.017886
1766864179.193125,439436,4307,1,SA,1,100,0.011289
1766864180.466909,440709,4522,1,SA,1,100,0.000203
1766864180.801114,441043,4572,1,SA,1,100,0.000673
1766864187.270096,447508,5621,1,SA,1,100,0.000482
1766864188.204672,448442,5772,1,SA,1,100,0.001740
1766864189.604533,449841,6007,1,SA,1,100,0.005284
1766864190.405026,450641,6144,1,SA,1,100,0.005428
1766864191.540725,451776,6349,1,SA,1,100,0.001149
1766864192.673422,452908,6532,1,SA,1,100,0.000270
1766864196.542804,456775,7165,1,SA,1,100,0.011548
1766864200.817436,461047,7842,1,SA,1,100,0.014050
1766864207.887788,468113,9017,1,SA,1,100,0.000052
1766864212.896871,473119,9806,1,SA,1,100,0.000059
1766864215.104230,475325,10150,1,SA,1,100,0.001902
1766864291.097008,551271,22566,1,SA,1,100,0.003223
1766864291.297131,551471,22604,1,SA,1,100,0.004630
1766864291.497254,551671,22657,1,SA,1,100,0.010477
1766864293.498486,553671,22989,1,SA,1,100,0.010408
1766864296.966621,557137,23540,1,SA,1,100,0.002154
1766864303.390575,563557,24585,1,SA,1,100,0.002972
1766864305.590930,565756,24952,1,SA,1,100,0.003893
1766864307.459080,567623,25272,1,SA,1,100,0.001922
1766864310.127722,570290,25687,1,SA,1,100,0.000459
1766864312.262036,572423,26052,1,SA,1,100,0.030332
1766864314.129185,574289,26367,1,SA,1,100,0.001681
1766864322.820535,582975,27755,1,SA,1,100,0.008010
1766864323.020658,583175,27789,1,SA,1,100,0.001534
1766864323.220782,583375,27826,1,SA,1,100,0.006604
1766864325.228017,585381,28138,1,SA,1,100,0.003307
1766864326.495798,586648,28373,1,SA,1,100,0.027878
1766864342.723787,602866,31009,1,SA,1,100,0.001153
1766864344.190690,604332,31244,1,SA,1,100,0.002018
1766864345.598557,605739,31477,1,SA,1,100,0.006626
1766864348.540367,608679,31961,1,SA,1,100,0.004543
1766864349.074696,609213,32064,1,SA,1,100,0.006291
1766864356.144048,616278,33245,1,SA,1,100,0.012142
1766864356.877499,617011,33331,1,SA,1,100,0.002637
1766864366.696543,626824,34931,1,SA,1,100,0.063339
1766864369.030980,629157,35310,1,SA,1,100,0.000547
1766864371.898746,632023,35761,1,SA,1,100,0.002296
1766864372.098869,632223,35828,1,SA,1,100,0.003175
1766864375.647053,635769,36373,1,SA,1,100,0.001662
1766864375.847176,635969,36442,1,SA,1,100,0.006471
1766864380.049763,640169,37091,1,SA,1,100,0.000043
1766864380.382968,640502,37158,1,SA,1,100,0.001503
1766864389.321470,649435,38617,1,SA,1,100,0.010061
1766864398.606186,658714,40145,1,SA,1,100,0.002491
1766864401.675075,661781,40609,1,SA,1,100,0.004183
1766864402.141362,662247,40694,1,SA,1,100,0.001128
1766864403.875429,663980,40979,1,SA,1,100,0.005466
1766864404.209635,664314,41046,1,SA,1,100,0.006596
1766864406.409989,666513,41401,1,SA,1,100,0.003896
1766864406.744195,666847,41471,1,SA,1,100,0.003257
1766864413.480341,673579,42557,1,SA,1,100,0.002356
1766864428.174387,688264,44971,1,SA,1,100,0.015803
1766864439.780531,699863,46838,1,SA,1,100,0.005411
1766864451.119511,711195,48689,1,SA,1,100,0.007267
1766864451.719880,711795,48791,1,SA,1,100,0.005043
1766864466.327872,726394,51160,1,SA,1,100,0.000924
1766864467.128365,727194,51295,1,SA,1,100,0.003301
1766864469.128596,729193,51610,1,SA,1,100,0.000273
1766864482.209648,742266,53749,1,SA,1,100,0.002958
1766864483.543469,743599,53951,1,SA,1,100,0.001056
1766864494.027923,754077,55653,1,SA,1,100,0.015753
1766864495.228662,755277,55851,1,SA,1,100,0.009160
1766864503.239594,763283,57153,1,SA,1,100,0.005550
1766864516.119522,776155,59246,1,SA,1,100,0.014730
1766864519.468583,779502,59847,1,SA,1,100,0.032786
1766864529.813951,789841,61467,1,SA,1,100,0.000002
1766864552.111677,812125,65108,1,SA,1,100,0.000059
1766864553.446499,813459,65322,1,SA,1,100,0.000646
1766864555.587817,815599,137,1,SA,1,100,0.000139
1766864574.403399,834403,3225,1,SA,1,100,0.006731
1766864579.745687,839742,4056,1,SA,1,100,0.000105
1766864596.227833,856214,6752,1,SA,1,100,0.000752
1766864596.494997,856481,6803,1,SA,1,100,0.009843
1766864606.774325,866754,8468,1,SA,1,100,0.000669
1766864607.240612,867220,8552,1,SA,1,100,0.000085
1766864607.706899,867686,8621,1,SA,1,100,0.000457
1766864612.843060,872819,9460,1,SA,1,100,0.003058
1766864613.110225,873086,9496,1,SA,1,100,0.002249
1766864615.044415,875019,9812,1,SA,1,100,0.003920
1766864618.712674,878685,10424,1,SA,1,100,0.002625
1766864622.128776,882099,10974,1,SA,1,100,0.000715
1766864623.528638,883498,11203,1,SA,1,100,0.002642
1766864625.062582,885031,11453,1,SA,1,100,0.002178
1766864626.263321,886231,11650,1,SA,1,100,0.000044
1766864629.745465,889711,12229,1,SA,1,100,0.004926
1766864631.479532,891444,12496,1,SA,1,100,0.000607
1766864640.090833,900050,13932,1,SA,1,100,0.000438
1766864642.825516,902783,14348,1,SA,1,100,0.001868
1766864644.093297,904050,14548,1,SA,1,100,0.011778
1766864651.169653,911122,15702,1,SA,1,100,0.001795
1766864660.727536,920674,17257,1,SA,1,100,0.002496
1766864670.266408,930207,18804,1,SA,1,100,0.001130
1766864680.004402,939939,20393,1,SA,1,100,0.000041
1766864684.346075,944278,21106,1,SA,1,100,0.003304
1766864689.482236,949411,21936,1,SA,1,100,0.005229
1766864692.290965,952218,22400,1,SA,1,100,0.005884
1766864709.126328,969043,25106,1,SA,1,100,0.000168
1766864718.283965,978195,26610,1,SA,1,100,0.000255
1766864728.642342,988547,28312,1,SA,1,100,0.000096
1766864728.976547,988881,28348,1,SA,1,100,0.000575
1766864730.844697,990748,28650,1,SA,1,100,0.001233
1766864737.260647,997160,29692,1,SA,1,100,0.001452
1766864743.277350,1003173,30664,1,SA,1,100,0.000209
1766864830.735185,1090577,44902,1,SA,1,100,0.000156
1766864831.202473,1091044,44985,1,SA,1,100,0.002610
1766864831.535678,1091377,45036,1,SA,1,100,0.001507
1766864870.589718,1130407,51452,1,SA,1,100,0.004466
1766864871.457252,1131274,51599,1,SA,1,100,0.002129
1766864872.057622,1131874,51702,1,SA,1,100,0.001003
1766864872.323786,1132140,51736,1,SA,1,100,0.000909
1766864872.589949,1132406,51788,1,SA,1,100,0.000781
1766864872.857114,1132673,51822,1,SA,1,100,0.000639
1766864873.391443,1133207,51923,1,SA,1,100,0.001069
1766864874.458099,1134273,52088,1,SA,1,100,0.000255
1766864874.725264,1134540,52139,1,SA,1,100,0.000421
1766864875.058469,1134873,52206,1,SA,1,100,0.000848
1766864875.458715,1135273,52273,1,SA,1,100,0.000385
1766864875.926003,1135740,52340,1,SA,1,100,0.000617
1766864876.725495,1136539,52473,1,SA,1,100,0.000401
1766864877.059701,1136873,52526,1,SA,1,100,0.000736
1766864877.926234,1137739,52744,1,SA,1,100,0.001290
1766864878.793768,1138606,52811,1,SA,1,100,0.000175
1766864879.594261,1139406,52945,1,SA,1,100,0.000215
1766864880.060548,1139872,53012,1,SA,1,100,0.000168
1766864880.527836,1140339,53148,1,SA,1,100,0.001278
1766864881.468415,1141279,53250,1,SA,1,100,0.000708
1766864882.014751,1141825,53355,1,SA,1,100,0.000236
1766864882.615120,1142425,53473,1,SA,1,100,0.000703
1766864883.483655,1143293,53590,1,SA,1,100,0.000112
1766864883.815860,1143625,53643,1,SA,1,100,0.000217
1766864884.084025,1143893,53676,1,SA,1,100,0.000100
1766864884.283147,1144092,53714,1,SA,1,100,0.000140
1766864884.483270,1144292,53831,1,SA,1,100,0.001066
1766864886.084256,1145892,54017,1,SA,1,100,0.000234
1766864886.485503,1146293,54102,1,SA,1,100,0.000086
1766864887.090876,1146898,54222,1,SA,1,100,0.000329
1766864887.691245,1147498,54390,1,SA,1,100,0.000599
1766864888.691861,1148498,54440,1,SA,1,100,0.000049
1766864889.159149,1148965,54574,1,SA,1,100,0.000550
1766864889.625436,1149431,54612,1,SA,1,100,0.000123
1766864889.825559,1149631,54679,1,SA,1,100,0.000218
1766864890.359888,1150165,54814,1,SA,1,100,0.001073
1766864891.093339,1150898,54851,1,SA,1,100,0.000080
1766864891.559626,1151364,54967,1,SA,1,100,0.000411
1766864891.959873,1151764,55003,1,SA,1,100,0.000241
1766864892.427160,1152231,55106,1,SA,1,100,0.000310
1766864892.760365,1152564,55158,1,SA,1,100,0.000527
1766864893.094571,1152898,55195,1,SA,1,100,0.000321
1766864893.294694,1153098,55229,1,SA,1,100,0.000765
1766864893.694941,1153498,55318,1,SA,1,100,0.001003
1766864894.295310,1154098,55403,1,SA,1,100,0.000001
1766864894.628515,1154431,55470,1,SA,1,100,0.000270
1766864895.028762,1154831,55523,1,SA,1,100,0.000084
1766864896.563707,1156365,55808,1,SA,1,100,0.000798
1766864897.230117,1157031,55897,1,SA,1,100,0.000096
1766864897.430240,1157231,55933,1,SA,1,100,0.000102
1766864897.697404,1157498,55966,1,SA,1,100,0.000089
1766864898.563938,1158364,56117,1,SA,1,100,0.000061
1766864898.964184,1158764,56319,1,SA,1,100,0.000571
1766864900.298005,1160097,56405,1,SA,1,100,0.000025
1766864900.898375,1160697,56506,1,SA,1,100,0.000074
1766864901.232581,1161031,56573,1,SA,1,100,0.000097
1766864901.838954,1161637,56712,1,SA,1,100,0.000219
1766864902.373283,1162171,56745,1,SA,1,100,0.000101
1766864902.972652,1162770,56848,1,SA,1,100,0.000070
1766864903.439939,1163237,56947,1,SA,1,100,0.000348
1766864904.439555,1164236,57113,1,SA,1,100,0.000190
1766864904.773760,1164570,57165,1,SA,1,100,0.000296
1766864905.307089,1165103,57299,1,SA,1,100,0.000844
1766864905.907458,1165703,57366,1,SA,1,100,0.000478
1766864906.849038,1166644,57487,1,SA,1,100,0.000064
1766864907.181242,1166976,57558,1,SA,1,100,0.000031
1766864907.581489,1167376,57608,1,SA,1,100,0.000136
1766864907.914694,1167709,57694,1,SA,1,100,0.000496
1766864908.515063,1168309,57762,1,SA,1,100,0.000097
1766864908.849269,1168643,57831,1,SA,1,100,0.000049
1766864909.249516,1169043,57900,1,SA,1,100,0.000185
1766864909.649762,1169443,57967,1,SA,1,100,0.000184
1766864910.050008,1169843,58051,1,SA,1,100,0.000180
1766864910.383213,1170176,58118,1,SA,1,100,0.000217
1766864910.917542,1170710,58171,1,SA,1,100,0.000121
1766864911.383829,1171176,58286,1,SA,1,100,0.000248
1766864911.850116,1171642,58341,1,SA,1,100,0.000077
1766864912.118281,1171910,58393,1,SA,1,100,0.000125
1766864912.584568,1172376,58479,1,SA,1,100,0.000156
1766864912.917773,1172709,58513,1,SA,1,100,0.000217
1766864913.318020,1173109,58582,1,SA,1,100,0.000118
1766864913.652225,1173443,58649,1,SA,1,100,0.000294
1766864913.918389,1173709,58685,1,SA,1,100,0.000263
1766864914.458722,1174249,58770,1,SA,1,100,0.000068
1766864914.791927,1174582,58821,1,SA,1,100,0.000036
1766864915.259215,1175049,58905,1,SA,1,100,0.000111
1766864916.059707,1175849,59092,1,SA,1,100,0.000219
1766864916.733122,1176522,59178,1,SA,1,100,0.000433
1766864917.066327,1176855,59211,1,SA,1,100,0.000161
1766864917.266450,1177055,59249,1,SA,1,100,0.000050
1766864917.466573,1177255,59283,1,SA,1,100,0.000005
1766864917.800779,1177589,59338,1,SA,1,100,0.000301
1766864919.074563,1178862,59537,1,SA,1,100,0.000017
1766864919.274687,1179062,59606,1,SA,1,100,0.000204
1766864919.942097,1179729,59723,1,SA,1,100,0.000138
1766864920.342344,1180129,59759,1,SA,1,100,0.000114
1766864920.675549,1180462,59828,1,SA,1,100,0.000081
1766864921.008754,1180795,59895,1,SA,1,100,0.000247
1766864921.341959,1181128,59929,1,SA,1,100,0.000296
1766864922.142452,1181928,60068,1,SA,1,100,0.000093
1766864922.409616,1182195,60103,1,SA,1,100,0.000037
1766864922.742821,1182528,60170,1,SA,1,100,0.000025
1766864923.009986,1182795,60208,1,SA,1,100,0.000275
1766864923.610355,1183395,60342,1,SA,1,100,0.000320
1766864926.479121,1186262,60775,1,SA,1,100,0.000328
1766864927.279614,1187062,60943,1,SA,1,100,0.000300
1766864927.678860,1187461,60979,1,SA,1,100,0.000049
1766864928.279229,1188061,61080,1,SA,1,100,0.000068
1766864928.479352,1188261,61149,1,SA,1,100,0.000753
1766864945.567871,1205339,63929,1,SA,1,100,0.030883
1766864949.103048,1208872,64472,1,SA,1,100,0.000226
1766864951.304403,1211072,64868,1,SA,1,100,0.000580
1766864952.838347,1212605,65218,1,SA,1,100,0.001144
1766864955.973277,1215738,69,1,SA,1,100,0.007826
1766864956.906851,1216671,220,1,SA,1,100,0.003773
1766864957.707344,1217471,403,1,SA,1,100,0.006052
1766864959.308329,1219071,619,1,SA,1,100,0.000125
1766864959.841658,1219604,720,1,SA,1,100,0.002954
1766864962.730436,1222491,1173,1,SA,1,100,0.000179
1766864965.130913,1224890,1590,1,SA,1,100,0.000420
1766864966.934024,1226692,1908,1,SA,1,100,0.026130
1766864968.139766,1227897,2059,1,SA,1,100,0.014750
1766864970.675327,1230431,2553,1,SA,1,100,0.021999
1766864974.076420,1233830,3018,1,SA,1,100,0.000203
1766864974.675789,1234429,3152,1,SA,1,100,0.000200
1766864975.009995,1234763,3236,1,SA,1,100,0.000335
1766864975.810488,1235563,3320,1,SA,1,100,0.000087
1766864977.017230,1236769,3617,1,SA,1,100,0.000715
1766864977.884764,1237636,3817,1,SA,1,100,0.007618
1766864981.425944,1241175,4264,1,SA,1,100,0.000574
1766864983.161012,1242909,4515,1,SA,1,100,0.000007
1766864983.627299,1243375,4600,1,SA,1,100,0.000024
1766864983.894464,1243642,4636,1,SA,1,100,0.000044
1766864986.696188,1246442,5080,1,SA,1,100,0.003051
1766864987.029393,1246775,5183,1,SA,1,100,0.069375
1766864991.911398,1251654,6036,1,SA,1,100,0.000648
1766864994.180795,1253922,6387,1,SA,1,100,0.001752
1766864996.647314,1256387,6752,1,SA,1,100,0.000242
1766864997.447806,1257187,6874,1,SA,1,100,0.000001
1766864998.115217,1257854,6973,1,SA,1,100,0.000187
1766865001.456274,1261193,7499,1,SA,1,100,0.000232
1766865002.537940,1262274,7669,1,SA,1,100,0.001092
1766865006.946654,1266680,8475,1,SA,1,100,0.001852
1766865010.481830,1270213,8954,1,SA,1,100,0.000097
1766865011.615527,1271346,9139,1,SA,1,100,0.000090
1766865012.228905,1271959,9290,1,SA,1,100,0.000438
1766865012.829275,1272559,9375,1,SA,1,100,0.000361
1766865013.362603,1273092,9475,1,SA,1,100,0.000371
1766865014.163096,1273892,9575,1,SA,1,100,0.000179
1766865014.963588,1274692,9756,1,SA,1,100,0.000474
1766865018.105522,1277832,10201,1,SA,1,100,0.014914
1766865019.706508,1279432,10465,1,SA,1,100,0.017915
1766865020.039713,1279765,10547,1,SA,1,100,0.010100
1766865023.188651,1282912,11031,1,SA,1,100,0.004621
1766865023.388775,1283112,11146,1,SA,1,100,0.051242
1766865030.412098,1290131,12223,1,SA,1,100,0.005399
1766865031.278631,1290997,12357,1,SA,1,100,0.020723
1766865031.879001,1291597,12460,1,SA,1,100,0.029218
1766865032.546412,1292264,12563,1,SA,1,100,0.013333
1766865032.946658,1292664,12631,1,SA,1,100,0.002096
1766865033.613068,1293330,12765,1,SA,1,100,0.012750
1766865036.147628,1295863,13164,1,SA,1,100,0.029090
1766865037.881696,1297596,13449,1,SA,1,100,0.012112
1766865039.682805,1299396,13747,1,SA,1,100,0.000124
1766865040.817503,1300530,13931,1,SA,1,100,0.004773
1766865048.307113,1308015,15158,1,SA,1,100,0.003152
1766865050.382391,1310089,15490,1,SA,1,100,0.000078
1766865050.782637,1310489,15559,1,SA,1,100,0.017519
1766865051.315965,1311022,15677,1,SA,1,100,0.033384
1766865052.516705,1312222,15860,1,SA,1,100,0.011803
1766865057.992075,1317694,16819,1,SA,1,100,0.000600
