device_id,recorded_at,value
MD-V6-0000547,2025-12-26 02:01:15.034489+00,0
MD-V6-0000547,2025-12-26 02:01:15.367747+00,0
MD-V6-0000547,2025-12-26 02:01:15.768056+00,0
MD-V6-0000547,2025-12-26 02:01:16.035262+00,0
MD-V6-0000547,2025-12-26 02:01:16.36852+00,0
MD-V6-0000547,2025-12-26 02:01:16.768829+00,0
MD-V6-0000547,2025-12-26 02:01:17.036035+00,0
MD-V6-0000547,2025-12-26 02:01:17.369292+00,0
MD-V6-0000547,2025-12-26 02:01:17.70255+00,0
MD-V6-0000547,2025-12-26 02:01:18.102859+00,0
MD-V6-0000547,2025-12-26 02:01:18.370065+00,0
MD-V6-0000547,2025-12-26 02:01:18.703323+00,0
MD-V6-0000547,2025-12-26 02:01:19.103632+00,0
MD-V6-0000547,2025-12-26 02:01:19.370838+00,0
MD-V6-0000547,2025-12-26 02:01:19.704096+00,0
MD-V6-0000547,2025-12-26 02:01:20.037353+00,0
MD-V6-0000547,2025-12-26 02:01:20.437662+00,0
MD-V6-0000547,2025-12-26 02:01:20.704869+00,0
MD-V6-0000547,2025-12-26 02:01:21.038126+00,0
MD-V6-0000547,2025-12-26 02:01:21.438435+00,0
MD-V6-0000547,2025-12-26 02:01:21.705642+00,0
MD-V6-0000547,2025-12-26 02:01:22.038899+00,0
MD-V6-0000547,2025-12-26 02:01:22.439208+00,0
MD-V6-0000547,2025-12-26 02:01:22.772465+00,0
MD-V6-0000547,2025-12-26 02:01:23.039672+00,0
MD-V6-0000547,2025-12-26 02:01:23.372929+00,0
MD-V6-0000547,2025-12-26 02:01:23.773238+00,0
MD-V6-0000547,2025-12-26 02:01:24.040445+00,0
MD-V6-0000547,2025-12-26 02:01:24.373702+00,0
MD-V6-0000547,2025-12-26 02:01:24.774011+00,0
MD-V6-0000547,2025-12-26 02:01:25.107269+00,0
MD-V6-0000547,2025-12-26 02:01:25.374475+00,0
MD-V6-0000547,2025-12-26 02:01:25.707732+00,0
MD-V6-0000547,2025-12-26 02:01:26.108042+00,0
MD-V6-0000547,2025-12-26 02:01:26.375248+00,0
MD-V6-0000547,2025-12-26 02:01:26.708505+00,0
MD-V6-0000547,2025-12-26 02:01:27.108815+00,0
MD-V6-0000547,2025-12-26 02:01:27.443073+00,0
MD-V6-0000547,2025-12-26 02:01:27.709278+00,0
MD-V6-0000547,2025-12-26 02:01:28.043536+00,0
MD-V6-0000547,2025-12-26 02:01:28.442845+00,0
MD-V6-0000547,2025-12-26 02:01:28.710051+00,0
MD-V6-0000547,2025-12-26 02:01:29.043309+00,0
MD-V6-0000547,2025-12-26 02:01:29.443618+00,0
MD-V6-0000547,2025-12-26 02:01:29.777876+00,0
MD-V6-0000547,2025-12-26 02:01:30.044082+00,0
MD-V6-0000547,2025-12-26 02:01:30.37834+00,0
MD-V6-0000547,2025-12-26 02:01:30.778649+00,0
