device_id,recorded_at,value
MD-V6-0000547,2025-12-27 19:46:49.437075+00,31.763
MD-V6-0000547,2025-12-27 19:46:49.571158+00,31.862
MD-V6-0000547,2025-12-27 19:46:49.70424+00,31.976
MD-V6-0000547,2025-12-27 19:46:49.837322+00,31.883
MD-V6-0000547,2025-12-27 19:46:49.971404+00,32.02
MD-V6-0000547,2025-12-27 19:46:50.104486+00,32.009
MD-V6-0000547,2025-12-27 19:46:50.237568+00,31.968
MD-V6-0000547,2025-12-27 19:46:50.37065+00,31.986
MD-V6-0000547,2025-12-27 19:46:50.504732+00,31.888
MD-V6-0000547,2025-12-27 19:46:50.637814+00,31.916
MD-V6-0000547,2025-12-27 19:46:50.770896+00,31.999
MD-V6-0000547,2025-12-27 19:46:50.904979+00,31.929
MD-V6-0000547,2025-12-27 19:46:51.038061+00,31.934
MD-V6-0000547,2025-12-27 19:46:51.171143+00,31.829
MD-V6-0000547,2025-12-27 19:46:51.305225+00,31.926
MD-V6-0000547,2025-12-27 19:46:51.438307+00,31.968
MD-V6-0000547,2025-12-27 19:46:51.571389+00,32.057
MD-V6-0000547,2025-12-27 19:46:51.705472+00,32.06
MD-V6-0000547,2025-12-27 19:46:51.838553+00,31.955
MD-V6-0000547,2025-12-27 19:46:51.971635+00,32.016
MD-V6-0000547,2025-12-27 19:46:52.105718+00,32.007
MD-V6-0000547,2025-12-27 19:46:52.2388+00,32.003
MD-V6-0000547,2025-12-27 19:46:52.371882+00,32.001
MD-V6-0000547,2025-12-27 19:46:52.505964+00,32.036
MD-V6-0000547,2025-12-27 19:46:52.639046+00,31.909
MD-V6-0000547,2025-12-27 19:46:52.772128+00,31.925
MD-V6-0000547,2025-12-27 19:46:52.906211+00,31.897
MD-V6-0000547,2025-12-27 19:46:53.039293+00,31.955
MD-V6-0000547,2025-12-27 19:46:53.172374+00,31.945
MD-V6-0000547,2025-12-27 19:46:53.306457+00,32.012
MD-V6-0000547,2025-12-27 19:46:53.439539+00,31.97
MD-V6-0000547,2025-12-27 19:46:53.572621+00,31.951
MD-V6-0000547,2025-12-27 19:46:53.706703+00,31.908
MD-V6-0000547,2025-12-27 19:46:53.839785+00,31.996
MD-V6-0000547,2025-12-27 19:46:53.972867+00,32.069
MD-V6-0000547,2025-12-27 19:46:54.105949+00,32.03
MD-V6-0000547,2025-12-27 19:46:54.240032+00,32.013
MD-V6-0000547,2025-12-27 19:46:54.373114+00,32.077
MD-V6-0000547,2025-12-27 19:46:54.506196+00,31.998
MD-V6-0000547,2025-12-27 19:46:54.640278+00,31.999
MD-V6-0000547,2025-12-27 19:46:54.77336+00,32.035
MD-V6-0000547,2025-12-27 19:46:54.906442+00,32.122
MD-V6-0000547,2025-12-27 19:46:55.040524+00,32.123
MD-V6-0000547,2025-12-27 19:46:55.173606+00,32.018
MD-V6-0000547,2025-12-27 19:46:55.306688+00,32.043
MD-V6-0000547,2025-12-27 19:46:55.440771+00,32.09
MD-V6-0000547,2025-12-27 19:46:55.573853+00,32.11
MD-V6-0000547,2025-12-27 19:46:55.706935+00,32.083
MD-V6-0000547,2025-12-27 19:46:55.841017+00,31.965
MD-V6-0000547,2025-12-27 19:46:55.974099+00,31.949
MD-V6-0000547,2025-12-27 19:46:56.107181+00,31.907
MD-V6-0000547,2025-12-27 19:46:56.241264+00,31.96
MD-V6-0000547,2025-12-27 19:46:56.374346+00,32.089
MD-V6-0000547,2025-12-27 19:46:56.507427+00,32.074
MD-V6-0000547,2025-12-27 19:46:56.640509+00,32.067
MD-V6-0000547,2025-12-27 19:46:56.774592+00,31.923
MD-V6-0000547,2025-12-27 19:46:56.907674+00,32.002
MD-V6-0000547,2025-12-27 19:46:57.041756+00,32.107
MD-V6-0000547,2025-12-27 19:46:57.174838+00,32.011
MD-V6-0000547,2025-12-27 19:46:57.30792+00,32.005
MD-V6-0000547,2025-12-27 19:46:57.441002+00,32.038
MD-V6-0000547,2025-12-27 19:46:57.575085+00,31.91
MD-V6-0000547,2025-12-27 19:46:57.708167+00,31.926
MD-V6-0000547,2025-12-27 19:46:57.841249+00,32.074
MD-V6-0000547,2025-12-27 19:46:57.975331+00,31.997
MD-V6-0000547,2025-12-27 19:46:58.108413+00,31.892
MD-V6-0000547,2025-12-27 19:46:58.241495+00,31.953
MD-V6-0000547,2025-12-27 19:46:58.375577+00,32.015
MD-V6-0000547,2025-12-27 19:46:58.508659+00,32.007
MD-V6-0000547,2025-12-27 19:46:58.641741+00,32.038
MD-V6-0000547,2025-12-27 19:46:58.775824+00,32.017
MD-V6-0000547,2025-12-27 19:46:58.908906+00,31.972
MD-V6-0000547,2025-12-27 19:46:59.041988+00,32.059
MD-V6-0000547,2025-12-27 19:46:59.17607+00,32.061
MD-V6-0000547,2025-12-27 19:46:59.309152+00,32.026
MD-V6-0000547,2025-12-27 19:46:59.442234+00,32.047
MD-V6-0000547,2025-12-27 19:46:59.576317+00,32.056
MD-V6-0000547,2025-12-27 19:46:59.709399+00,31.989
MD-V6-0000547,2025-12-27 19:46:59.84248+00,31.96
MD-V6-0000547,2025-12-27 19:46:59.975562+00,31.947
MD-V6-0000547,2025-12-27 19:47:00.109645+00,31.942
MD-V6-0000547,2025-12-27 19:47:00.242727+00,32.046
MD-V6-0000547,2025-12-27 19:47:00.375809+00,32.126
MD-V6-0000547,2025-12-27 19:47:00.509891+00,32.09
MD-V6-0000547,2025-12-27 19:47:00.642973+00,31.968
MD-V6-0000547,2025-12-27 19:47:00.776055+00,32.128
MD-V6-0000547,2025-12-27 19:47:00.910138+00,31.984
MD-V6-0000547,2025-12-27 19:47:01.04322+00,32.029
MD-V6-0000547,2025-12-27 19:47:01.177302+00,32.119
MD-V6-0000547,2025-12-27 19:47:01.310384+00,32.087
MD-V6-0000547,2025-12-27 19:47:01.443466+00,32.038
MD-V6-0000547,2025-12-27 19:47:01.576548+00,32.016
MD-V6-0000547,2025-12-27 19:47:01.71063+00,32.042
MD-V6-0000547,2025-12-27 19:47:01.843712+00,31.947
MD-V6-0000547,2025-12-27 19:47:01.976794+00,32.119
MD-V6-0000547,2025-12-27 19:47:02.110877+00,32.087
MD-V6-0000547,2025-12-27 19:47:02.243959+00,32.073
MD-V6-0000547,2025-12-27 19:47:02.377041+00,32.067
MD-V6-0000547,2025-12-27 19:47:02.511123+00,32.064
MD-V6-0000547,2025-12-27 19:47:02.644205+00,32.063
MD-V6-0000547,2025-12-27 19:47:02.777287+00,32.134
MD-V6-0000547,2025-12-27 19:47:02.911369+00,32.093
MD-V6-0000547,2025-12-27 19:47:03.044451+00,32.076
MD-V6-0000547,2025-12-27 19:47:03.177533+00,32.033
MD-V6-0000547,2025-12-27 19:47:03.310615+00,32.085
MD-V6-0000547,2025-12-27 19:47:03.444698+00,32.001
MD-V6-0000547,2025-12-27 19:47:03.57778+00,32.036
MD-V6-0000547,2025-12-27 19:47:03.710861+00,32.051
MD-V6-0000547,2025-12-27 19:47:03.844944+00,32.093
MD-V6-0000547,2025-12-27 19:47:03.978026+00,32.076
MD-V6-0000547,2025-12-27 19:47:04.111108+00,31.997
MD-V6-0000547,2025-12-27 19:47:04.24519+00,31.963
MD-V6-0000547,2025-12-27 19:47:04.378272+00,32.02
MD-V6-0000547,2025-12-27 19:47:04.511354+00,32.115
MD-V6-0000547,2025-12-27 19:47:04.645437+00,32.085
MD-V6-0000547,2025-12-27 19:47:04.778519+00,32.001
MD-V6-0000547,2025-12-27 19:47:04.911601+00,32.001
MD-V6-0000547,2025-12-27 19:47:05.045683+00,32.036
MD-V6-0000547,2025-12-27 19:47:05.178765+00,32.051
MD-V6-0000547,2025-12-27 19:47:05.311847+00,32.164
MD-V6-0000547,2025-12-27 19:47:05.44593+00,32.177
MD-V6-0000547,2025-12-27 19:47:05.579011+00,32.077
MD-V6-0000547,2025-12-27 19:47:05.712093+00,32.14
MD-V6-0000547,2025-12-27 19:47:05.846176+00,32.06
MD-V6-0000547,2025-12-27 19:47:05.979258+00,32.097
MD-V6-0000547,2025-12-27 19:47:06.119344+00,32.219
MD-V6-0000547,2025-12-27 19:47:06.252426+00,32.237
MD-V6-0000547,2025-12-27 19:47:06.386508+00,32.138
MD-V6-0000547,2025-12-27 19:47:06.51959+00,32.201
MD-V6-0000547,2025-12-27 19:47:06.652673+00,32.123
MD-V6-0000547,2025-12-27 19:47:06.785754+00,32.053
MD-V6-0000547,2025-12-27 19:47:06.919837+00,31.988
MD-V6-0000547,2025-12-27 19:47:07.052919+00,32.03
MD-V6-0000547,2025-12-27 19:47:07.186001+00,32.119
MD-V6-0000547,2025-12-27 19:47:07.320083+00,32.087
MD-V6-0000547,2025-12-27 19:47:07.453165+00,32.073
MD-V6-0000547,2025-12-27 19:47:07.586247+00,32.032
MD-V6-0000547,2025-12-27 19:47:07.72033+00,32.156
MD-V6-0000547,2025-12-27 19:47:07.853411+00,32.067
MD-V6-0000547,2025-12-27 19:47:07.986493+00,32.065
MD-V6-0000547,2025-12-27 19:47:08.120576+00,32.17
MD-V6-0000547,2025-12-27 19:47:08.253658+00,32.18
MD-V6-0000547,2025-12-27 19:47:08.38674+00,32.113
MD-V6-0000547,2025-12-27 19:47:08.520822+00,32.014
MD-V6-0000547,2025-12-27 19:47:08.660909+00,32.006
MD-V6-0000547,2025-12-27 19:47:08.793991+00,32.003
MD-V6-0000547,2025-12-27 19:47:08.927073+00,32.037
MD-V6-0000547,2025-12-27 19:47:09.061155+00,32.087
MD-V6-0000547,2025-12-27 19:47:09.194237+00,32.144
MD-V6-0000547,2025-12-27 19:47:09.327319+00,32.275
MD-V6-0000547,2025-12-27 19:47:09.461401+00,32.154
MD-V6-0000547,2025-12-27 19:47:09.594483+00,32.102
MD-V6-0000547,2025-12-27 19:47:09.727565+00,32.115
MD-V6-0000547,2025-12-27 19:47:09.861648+00,32.156
MD-V6-0000547,2025-12-27 19:47:09.99473+00,32.103
MD-V6-0000547,2025-12-27 19:47:10.127812+00,32.115
MD-V6-0000547,2025-12-27 19:47:10.260894+00,32.121
MD-V6-0000547,2025-12-27 19:47:10.394976+00,32.088
MD-V6-0000547,2025-12-27 19:47:10.528058+00,32.073
MD-V6-0000547,2025-12-27 19:47:10.66114+00,32.067
MD-V6-0000547,2025-12-27 19:47:10.795222+00,32.065
MD-V6-0000547,2025-12-27 19:47:10.928304+00,32.241
MD-V6-0000547,2025-12-27 19:47:11.061386+00,32.104
MD-V6-0000547,2025-12-27 19:47:11.195469+00,31.903
MD-V6-0000547,2025-12-27 19:47:11.328551+00,32.1
MD-V6-0000547,2025-12-27 19:47:11.461632+00,32.114
MD-V6-0000547,2025-12-27 19:47:11.595715+00,32.12
MD-V6-0000547,2025-12-27 19:47:11.728797+00,32.158
MD-V6-0000547,2025-12-27 19:47:11.861879+00,32.069
MD-V6-0000547,2025-12-27 19:47:11.995961+00,32.03
MD-V6-0000547,2025-12-27 19:47:12.129043+00,32.119
MD-V6-0000547,2025-12-27 19:47:12.262125+00,32.264
MD-V6-0000547,2025-12-27 19:47:12.396208+00,32.256
MD-V6-0000547,2025-12-27 19:47:12.52929+00,32.182
MD-V6-0000547,2025-12-27 19:47:12.662372+00,32.185
MD-V6-0000547,2025-12-27 19:47:12.796454+00,32.08
MD-V6-0000547,2025-12-27 19:47:12.929536+00,32.141
MD-V6-0000547,2025-12-27 19:47:13.062618+00,32.238
MD-V6-0000547,2025-12-27 19:47:13.196701+00,32.174
MD-V6-0000547,2025-12-27 19:47:13.329782+00,32.182
MD-V6-0000547,2025-12-27 19:47:13.462864+00,32.185
MD-V6-0000547,2025-12-27 19:47:13.595946+00,32.151
MD-V6-0000547,2025-12-27 19:47:13.730029+00,32.136
MD-V6-0000547,2025-12-27 19:47:13.863111+00,32.165
MD-V6-0000547,2025-12-27 19:47:13.996193+00,32.072
MD-V6-0000547,2025-12-27 19:47:14.130275+00,32.102
MD-V6-0000547,2025-12-27 19:47:14.263357+00,32.257
MD-V6-0000547,2025-12-27 19:47:14.396439+00,32.147
MD-V6-0000547,2025-12-27 19:47:14.530522+00,32.17
MD-V6-0000547,2025-12-27 19:47:14.663604+00,32.215
MD-V6-0000547,2025-12-27 19:47:14.796685+00,32.093
MD-V6-0000547,2025-12-27 19:47:14.930768+00,32.111
MD-V6-0000547,2025-12-27 19:47:15.06385+00,32.19
MD-V6-0000547,2025-12-27 19:47:15.196932+00,32.153
MD-V6-0000547,2025-12-27 19:47:15.331014+00,32.173
MD-V6-0000547,2025-12-27 19:47:15.464096+00,32.217
MD-V6-0000547,2025-12-27 19:47:15.597178+00,32.165
MD-V6-0000547,2025-12-27 19:47:15.731261+00,32.249
MD-V6-0000547,2025-12-27 19:47:15.865343+00,32.285
MD-V6-0000547,2025-12-27 19:47:15.997425+00,32.371
MD-V6-0000547,2025-12-27 19:47:16.131507+00,32.232
MD-V6-0000547,2025-12-27 19:47:16.264589+00,32.207
MD-V6-0000547,2025-12-27 19:47:16.397671+00,32.125
MD-V6-0000547,2025-12-27 19:47:16.531754+00,32.302
MD-V6-0000547,2025-12-27 19:47:16.664835+00,32.166
MD-V6-0000547,2025-12-27 19:47:16.797917+00,32.178
MD-V6-0000547,2025-12-27 19:47:16.932+00,32.29
MD-V6-0000547,2025-12-27 19:47:17.065082+00,32.232
MD-V6-0000547,2025-12-27 19:47:17.198164+00,32.242
MD-V6-0000547,2025-12-27 19:47:17.331246+00,32.14
MD-V6-0000547,2025-12-27 19:47:17.465328+00,32.132
MD-V6-0000547,2025-12-27 19:47:17.59841+00,32.128
MD-V6-0000547,2025-12-27 19:47:17.731492+00,32.126
MD-V6-0000547,2025-12-27 19:47:17.865575+00,32.161
MD-V6-0000547,2025-12-27 19:47:17.998657+00,32.211
MD-V6-0000547,2025-12-27 19:47:18.131738+00,32.233
MD-V6-0000547,2025-12-27 19:47:18.265821+00,32.136
MD-V6-0000547,2025-12-27 19:47:18.405907+00,32.165
MD-V6-0000547,2025-12-27 19:47:18.538989+00,32.178
MD-V6-0000547,2025-12-27 19:47:18.672071+00,32.183
MD-V6-0000547,2025-12-27 19:47:18.806154+00,32.186
MD-V6-0000547,2025-12-27 19:47:18.939235+00,32.116
MD-V6-0000547,2025-12-27 19:47:19.072317+00,32.192
MD-V6-0000547,2025-12-27 19:47:19.2064+00,32.296
MD-V6-0000547,2025-12-27 19:47:19.339482+00,32.163
MD-V6-0000547,2025-12-27 19:47:19.472564+00,32.213
MD-V6-0000547,2025-12-27 19:47:19.606646+00,32.234
MD-V6-0000547,2025-12-27 19:47:19.739728+00,32.314
MD-V6-0000547,2025-12-27 19:47:19.87281+00,32.242
MD-V6-0000547,2025-12-27 19:47:20.005892+00,32.318
MD-V6-0000547,2025-12-27 19:47:20.139975+00,32.137
MD-V6-0000547,2025-12-27 19:47:20.273057+00,32.237
MD-V6-0000547,2025-12-27 19:47:20.406138+00,32.244
MD-V6-0000547,2025-12-27 19:47:20.540221+00,32.141
MD-V6-0000547,2025-12-27 19:47:20.673303+00,32.238
MD-V6-0000547,2025-12-27 19:47:20.813389+00,32.245
MD-V6-0000547,2025-12-27 19:47:20.946471+00,32.106
MD-V6-0000547,2025-12-27 19:47:21.080554+00,32.152
MD-V6-0000547,2025-12-27 19:47:21.213635+00,32.243
MD-V6-0000547,2025-12-27 19:47:21.346717+00,32.176
MD-V6-0000547,2025-12-27 19:47:21.4808+00,32.289
MD-V6-0000547,2025-12-27 19:47:21.613882+00,32.267
MD-V6-0000547,2025-12-27 19:47:21.746964+00,32.222
MD-V6-0000547,2025-12-27 19:47:21.881046+00,32.202
MD-V6-0000547,2025-12-27 19:47:22.014128+00,32.336
MD-V6-0000547,2025-12-27 19:47:22.14721+00,32.287
MD-V6-0000547,2025-12-27 19:47:22.281293+00,32.337
MD-V6-0000547,2025-12-27 19:47:22.414375+00,32.288
MD-V6-0000547,2025-12-27 19:47:22.547457+00,32.16
MD-V6-0000547,2025-12-27 19:47:22.681539+00,32.176
MD-V6-0000547,2025-12-27 19:47:22.814621+00,32.289
MD-V6-0000547,2025-12-27 19:47:22.947703+00,32.267
MD-V6-0000547,2025-12-27 19:47:23.081785+00,32.293
MD-V6-0000547,2025-12-27 19:47:23.214867+00,32.304
MD-V6-0000547,2025-12-27 19:47:23.347949+00,32.238
MD-V6-0000547,2025-12-27 19:47:23.482032+00,32.209
MD-V6-0000547,2025-12-27 19:47:23.615114+00,32.197
MD-V6-0000547,2025-12-27 19:47:23.748196+00,32.298
MD-V6-0000547,2025-12-27 19:47:23.882278+00,32.271
MD-V6-0000547,2025-12-27 19:47:24.01536+00,32.294
MD-V6-0000547,2025-12-27 19:47:24.148442+00,32.234
MD-V6-0000547,2025-12-27 19:47:24.281524+00,32.278
MD-V6-0000547,2025-12-27 19:47:24.415606+00,32.298
MD-V6-0000547,2025-12-27 19:47:24.548688+00,32.235
MD-V6-0000547,2025-12-27 19:47:24.68177+00,32.208
MD-V6-0000547,2025-12-27 19:47:24.815853+00,32.303
MD-V6-0000547,2025-12-27 19:47:24.948935+00,32.344
MD-V6-0000547,2025-12-27 19:47:25.082017+00,32.291
MD-V6-0000547,2025-12-27 19:47:25.216099+00,32.374
MD-V6-0000547,2025-12-27 19:47:25.349181+00,32.304
MD-V6-0000547,2025-12-27 19:47:25.482263+00,32.273
MD-V6-0000547,2025-12-27 19:47:25.616346+00,32.225
MD-V6-0000547,2025-12-27 19:47:25.749428+00,32.204
MD-V6-0000547,2025-12-27 19:47:25.882509+00,32.23
MD-V6-0000547,2025-12-27 19:47:26.016592+00,32.206
MD-V6-0000547,2025-12-27 19:47:26.149674+00,32.337
MD-V6-0000547,2025-12-27 19:47:26.282756+00,32.323
MD-V6-0000547,2025-12-27 19:47:26.415838+00,32.246
MD-V6-0000547,2025-12-27 19:47:26.54992+00,32.355
MD-V6-0000547,2025-12-27 19:47:26.683002+00,32.331
MD-V6-0000547,2025-12-27 19:47:26.817085+00,32.249
MD-V6-0000547,2025-12-27 19:47:26.950167+00,32.321
MD-V6-0000547,2025-12-27 19:47:27.083249+00,32.245
MD-V6-0000547,2025-12-27 19:47:27.216331+00,32.283
MD-V6-0000547,2025-12-27 19:47:27.350413+00,32.335
MD-V6-0000547,2025-12-27 19:47:27.483495+00,32.358
MD-V6-0000547,2025-12-27 19:47:27.616577+00,32.261
MD-V6-0000547,2025-12-27 19:47:27.750659+00,32.255
MD-V6-0000547,2025-12-27 19:47:27.883741+00,32.323
MD-V6-0000547,2025-12-27 19:47:28.016823+00,32.317
MD-V6-0000547,2025-12-27 19:47:28.150906+00,32.314
MD-V6-0000547,2025-12-27 19:47:28.283988+00,32.242
MD-V6-0000547,2025-12-27 19:47:28.41707+00,32.318
MD-V6-0000547,2025-12-27 19:47:28.551152+00,32.35
MD-V6-0000547,2025-12-27 19:47:28.684234+00,32.329
MD-V6-0000547,2025-12-27 19:47:28.817316+00,32.249
MD-V6-0000547,2025-12-27 19:47:28.951399+00,32.32
MD-V6-0000547,2025-12-27 19:47:29.084481+00,32.28
MD-V6-0000547,2025-12-27 19:47:29.217562+00,32.299
MD-V6-0000547,2025-12-27 19:47:29.351645+00,32.236
MD-V6-0000547,2025-12-27 19:47:29.484727+00,32.315
MD-V6-0000547,2025-12-27 19:47:29.617809+00,32.349
MD-V6-0000547,2025-12-27 19:47:29.751891+00,32.364
MD-V6-0000547,2025-12-27 19:47:29.884973+00,32.441
MD-V6-0000547,2025-12-27 19:47:30.018055+00,32.333
MD-V6-0000547,2025-12-27 19:47:30.151137+00,32.25
MD-V6-0000547,2025-12-27 19:47:30.28522+00,32.357
MD-V6-0000547,2025-12-27 19:47:30.418302+00,32.332
MD-V6-0000547,2025-12-27 19:47:30.551383+00,32.321
MD-V6-0000547,2025-12-27 19:47:30.685466+00,32.422
MD-V6-0000547,2025-12-27 19:47:30.818548+00,32.289
MD-V6-0000547,2025-12-27 19:47:30.95163+00,32.231
MD-V6-0000547,2025-12-27 19:47:31.085712+00,32.348
MD-V6-0000547,2025-12-27 19:47:31.225799+00,32.399
MD-V6-0000547,2025-12-27 19:47:31.358881+00,32.421
MD-V6-0000547,2025-12-27 19:47:31.491962+00,32.43
MD-V6-0000547,2025-12-27 19:47:31.626045+00,32.363
MD-V6-0000547,2025-12-27 19:47:31.759127+00,32.37
MD-V6-0000547,2025-12-27 19:47:31.892209+00,32.373
MD-V6-0000547,2025-12-27 19:47:32.026291+00,32.303
MD-V6-0000547,2025-12-27 19:47:32.159373+00,32.379
MD-V6-0000547,2025-12-27 19:47:32.292455+00,32.448
MD-V6-0000547,2025-12-27 19:47:32.426538+00,32.442
MD-V6-0000547,2025-12-27 19:47:32.55962+00,32.404
MD-V6-0000547,2025-12-27 19:47:32.692702+00,32.388
MD-V6-0000547,2025-12-27 19:47:32.826784+00,32.31
MD-V6-0000547,2025-12-27 19:47:32.959866+00,32.347
MD-V6-0000547,2025-12-27 19:47:33.092948+00,32.398
MD-V6-0000547,2025-12-27 19:47:33.227031+00,32.42
MD-V6-0000547,2025-12-27 19:47:33.360112+00,32.288
MD-V6-0000547,2025-12-27 19:47:33.493194+00,32.337
MD-V6-0000547,2025-12-27 19:47:33.633281+00,32.252
MD-V6-0000547,2025-12-27 19:47:33.767363+00,32.18
MD-V6-0000547,2025-12-27 19:47:33.900445+00,32.362
MD-V6-0000547,2025-12-27 19:47:34.033527+00,32.298
MD-V6-0000547,2025-12-27 19:47:34.166609+00,32.306
MD-V6-0000547,2025-12-27 19:47:34.300691+00,32.416
MD-V6-0000547,2025-12-27 19:47:34.433773+00,32.464
MD-V6-0000547,2025-12-27 19:47:34.566855+00,32.342
MD-V6-0000547,2025-12-27 19:47:34.700938+00,32.361
MD-V6-0000547,2025-12-27 19:47:34.83402+00,32.44
MD-V6-0000547,2025-12-27 19:47:34.967102+00,32.439
MD-V6-0000547,2025-12-27 19:47:35.101184+00,32.438
MD-V6-0000547,2025-12-27 19:47:35.234266+00,32.296
MD-V6-0000547,2025-12-27 19:47:35.367348+00,32.27
MD-V6-0000547,2025-12-27 19:47:35.501431+00,32.365
MD-V6-0000547,2025-12-27 19:47:35.634512+00,32.406
MD-V6-0000547,2025-12-27 19:47:35.767594+00,32.388
MD-V6-0000547,2025-12-27 19:47:35.901677+00,32.381
MD-V6-0000547,2025-12-27 19:47:36.041763+00,32.307
MD-V6-0000547,2025-12-27 19:47:36.174845+00,32.345
MD-V6-0000547,2025-12-27 19:47:36.307927+00,32.362
MD-V6-0000547,2025-12-27 19:47:36.441009+00,32.299
MD-V6-0000547,2025-12-27 19:47:36.575091+00,32.236
MD-V6-0000547,2025-12-27 19:47:36.708173+00,32.386
MD-V6-0000547,2025-12-27 19:47:36.841255+00,32.344
MD-V6-0000547,2025-12-27 19:47:36.975338+00,32.326
MD-V6-0000547,2025-12-27 19:47:37.10842+00,32.389
MD-V6-0000547,2025-12-27 19:47:37.242502+00,32.31
MD-V6-0000547,2025-12-27 19:47:37.375584+00,32.312
MD-V6-0000547,2025-12-27 19:47:37.508666+00,32.348
MD-V6-0000547,2025-12-27 19:47:37.641748+00,32.328
MD-V6-0000547,2025-12-27 19:47:37.775831+00,32.319
MD-V6-0000547,2025-12-27 19:47:37.908912+00,32.422
MD-V6-0000547,2025-12-27 19:47:38.041994+00,32.324
MD-V6-0000547,2025-12-27 19:47:38.176077+00,32.318
MD-V6-0000547,2025-12-27 19:47:38.309159+00,32.457
MD-V6-0000547,2025-12-27 19:47:38.443241+00,32.446
MD-V6-0000547,2025-12-27 19:47:38.576323+00,32.406
MD-V6-0000547,2025-12-27 19:47:38.709405+00,32.424
MD-V6-0000547,2025-12-27 19:47:38.842487+00,32.396
MD-V6-0000547,2025-12-27 19:47:38.97657+00,32.384
MD-V6-0000547,2025-12-27 19:47:39.109652+00,32.45
MD-V6-0000547,2025-12-27 19:47:39.242733+00,32.372
MD-V6-0000547,2025-12-27 19:47:39.376816+00,32.374
MD-V6-0000547,2025-12-27 19:47:39.509898+00,32.374
MD-V6-0000547,2025-12-27 19:47:39.64298+00,32.446
MD-V6-0000547,2025-12-27 19:47:39.777062+00,32.441
MD-V6-0000547,2025-12-27 19:47:39.910144+00,32.545
MD-V6-0000547,2025-12-27 19:47:40.043226+00,32.484
MD-V6-0000547,2025-12-27 19:47:40.176308+00,32.387
MD-V6-0000547,2025-12-27 19:47:40.310391+00,32.38
MD-V6-0000547,2025-12-27 19:47:40.443473+00,32.377
MD-V6-0000547,2025-12-27 19:47:40.576555+00,32.411
MD-V6-0000547,2025-12-27 19:47:40.710637+00,32.391
MD-V6-0000547,2025-12-27 19:47:40.843719+00,32.453
MD-V6-0000547,2025-12-27 19:47:40.976801+00,32.444
MD-V6-0000547,2025-12-27 19:47:41.110883+00,32.44
MD-V6-0000547,2025-12-27 19:47:41.243965+00,32.474
MD-V6-0000547,2025-12-27 19:47:41.377047+00,32.312
MD-V6-0000547,2025-12-27 19:47:41.51113+00,32.348
MD-V6-0000547,2025-12-27 19:47:41.644212+00,32.434
MD-V6-0000547,2025-12-27 19:47:41.777294+00,32.436
MD-V6-0000547,2025-12-27 19:47:41.911376+00,32.401
MD-V6-0000547,2025-12-27 19:47:42.044458+00,32.422
MD-V6-0000547,2025-12-27 19:47:42.17754+00,32.36
MD-V6-0000547,2025-12-27 19:47:42.311623+00,32.404
MD-V6-0000547,2025-12-27 19:47:42.444705+00,32.494
MD-V6-0000547,2025-12-27 19:47:42.577786+00,32.533
MD-V6-0000547,2025-12-27 19:47:42.711869+00,32.443
MD-V6-0000547,2025-12-27 19:47:42.844951+00,32.475
MD-V6-0000547,2025-12-27 19:47:42.978033+00,32.418
MD-V6-0000547,2025-12-27 19:47:43.112115+00,32.358
MD-V6-0000547,2025-12-27 19:47:43.245197+00,32.439
MD-V6-0000547,2025-12-27 19:47:43.378279+00,32.473
MD-V6-0000547,2025-12-27 19:47:43.512362+00,32.453
MD-V6-0000547,2025-12-27 19:47:43.645443+00,32.338
MD-V6-0000547,2025-12-27 19:47:43.778525+00,32.359
MD-V6-0000547,2025-12-27 19:47:43.912608+00,32.333
MD-V6-0000547,2025-12-27 19:47:44.04569+00,32.498
MD-V6-0000547,2025-12-27 19:47:44.178772+00,32.535
MD-V6-0000547,2025-12-27 19:47:44.311854+00,32.444
MD-V6-0000547,2025-12-27 19:47:44.445936+00,32.405
MD-V6-0000547,2025-12-27 19:47:44.579018+00,32.423
MD-V6-0000547,2025-12-27 19:47:44.7121+00,32.36
MD-V6-0000547,2025-12-27 19:47:44.846183+00,32.475
MD-V6-0000547,2025-12-27 19:47:44.979264+00,32.56
MD-V6-0000547,2025-12-27 19:47:45.112346+00,32.491
MD-V6-0000547,2025-12-27 19:47:45.246429+00,32.531
MD-V6-0000547,2025-12-27 19:47:45.379511+00,32.549
MD-V6-0000547,2025-12-27 19:47:45.512593+00,32.45
MD-V6-0000547,2025-12-27 19:47:45.646675+00,32.408
MD-V6-0000547,2025-12-27 19:47:45.779757+00,32.46
MD-V6-0000547,2025-12-27 19:47:45.912839+00,32.518
MD-V6-0000547,2025-12-27 19:47:46.046922+00,32.472
MD-V6-0000547,2025-12-27 19:47:46.180004+00,32.417
MD-V6-0000547,2025-12-27 19:47:46.313086+00,32.429
MD-V6-0000547,2025-12-27 19:47:46.446167+00,32.398
MD-V6-0000547,2025-12-27 19:47:46.58025+00,32.527
MD-V6-0000547,2025-12-27 19:47:46.713332+00,32.441
MD-V6-0000547,2025-12-27 19:47:46.847414+00,32.439
MD-V6-0000547,2025-12-27 19:47:46.980496+00,32.438
MD-V6-0000547,2025-12-27 19:47:47.113578+00,32.438
MD-V6-0000547,2025-12-27 19:47:47.24666+00,32.473
MD-V6-0000547,2025-12-27 19:47:47.380743+00,32.595
MD-V6-0000547,2025-12-27 19:47:47.513825+00,32.47
MD-V6-0000547,2025-12-27 19:47:47.646907+00,32.452
