device_id,recorded_at,value
MD-V6-0000547,2025-12-27 19:48:41.341959+00,0.000296
MD-V6-0000547,2025-12-27 19:48:42.142452+00,0.000093
MD-V6-0000547,2025-12-27 19:48:42.409616+00,0.000037
MD-V6-0000547,2025-12-27 19:48:42.742821+00,0.000025
MD-V6-0000547,2025-12-27 19:48:43.009986+00,0.000275
MD-V6-0000547,2025-12-27 19:48:43.610355+00,0.00032
MD-V6-0000547,2025-12-27 19:48:46.479121+00,0.000328
MD-V6-0000547,2025-12-27 19:48:47.279614+00,0.0003
MD-V6-0000547,2025-12-27 19:48:47.67886+00,0.000049
MD-V6-0000547,2025-12-27 19:48:48.279229+00,0.000068
MD-V6-0000547,2025-12-27 19:48:48.479352+00,0.000753
MD-V6-0000547,2025-12-27 19:49:05.567871+00,0.030883
MD-V6-0000547,2025-12-27 19:49:09.103048+00,0.000226
MD-V6-0000547,2025-12-27 19:49:11.304403+00,0.00058
MD-V6-0000547,2025-12-27 19:49:12.838347+00,0.001144
MD-V6-0000547,2025-12-27 19:49:15.973277+00,0.007826
MD-V6-0000547,2025-12-27 19:49:16.906851+00,0.003773
MD-V6-0000547,2025-12-27 19:49:17.707344+00,0.006052
MD-V6-0000547,2025-12-27 19:49:19.308329+00,0.000125
MD-V6-0000547,2025-12-27 19:49:19.841658+00,0.002954
MD-V6-0000547,2025-12-27 19:49:22.730436+00,0.000179
MD-V6-0000547,2025-12-27 19:49:25.130913+00,0.00042
MD-V6-0000547,2025-12-27 19:49:26.934024+00,0.02613
MD-V6-0000547,2025-12-27 19:49:28.139766+00,0.01475
MD-V6-0000547,2025-12-27 19:49:30.675327+00,0.021999
MD-V6-0000547,2025-12-27 19:49:34.07642+00,0.000203
MD-V6-0000547,2025-12-27 19:49:34.675789+00,0.0002
MD-V6-0000547,2025-12-27 19:49:35.009995+00,0.000335
MD-V6-0000547,2025-12-27 19:49:35.810488+00,0.000087
MD-V6-0000547,2025-12-27 19:49:37.01723+00,0.000715
MD-V6-0000547,2025-12-27 19:49:37.884764+00,0.007618
MD-V6-0000547,2025-12-27 19:49:41.425944+00,0.000574
MD-V6-0000547,2025-12-27 19:49:43.161012+00,0.000007
MD-V6-0000547,2025-12-27 19:49:43.627299+00,0.000024
MD-V6-0000547,2025-12-27 19:49:43.894464+00,0.000044
MD-V6-0000547,2025-12-27 19:49:46.696188+00,0.003051
MD-V6-0000547,2025-12-27 19:49:47.029393+00,0.069375
MD-V6-0000547,2025-12-27 19:49:51.911398+00,0.000648
MD-V6-0000547,2025-12-27 19:49:54.180795+00,0.001752
MD-V6-0000547,2025-12-27 19:49:56.647314+00,0.000242
MD-V6-0000547,2025-12-27 19:49:57.447806+00,0.000001
MD-V6-0000547,2025-12-27 19:49:58.115217+00,0.000187
MD-V6-0000547,2025-12-27 19:50:01.456274+00,0.000232
MD-V6-0000547,2025-12-27 19:50:02.53794+00,0.001092
MD-V6-0000547,2025-12-27 19:50:06.946654+00,0.001852
MD-V6-0000547,2025-12-27 19:50:10.48183+00,0.000097
MD-V6-0000547,2025-12-27 19:50:11.615527+00,0.00009
MD-V6-0000547,2025-12-27 19:50:12.228905+00,0.000438
MD-V6-0000547,2025-12-27 19:50:12.829275+00,0.000361
MD-V6-0000547,2025-12-27 19:50:13.362603+00,0.000371
MD-V6-0000547,2025-12-27 19:50:14.163096+00,0.000179
MD-V6-0000547,2025-12-27 19:50:14.963588+00,0.000474
MD-V6-0000547,2025-12-27 19:50:18.105522+00,0.014914
MD-V6-0000547,2025-12-27 19:50:19.706508+00,0.017915
MD-V6-0000547,2025-12-27 19:50:20.039713+00,0.0101
MD-V6-0000547,2025-12-27 19:50:23.188651+00,0.004621
MD-V6-0000547,2025-12-27 19:50:23.388775+00,0.051242
MD-V6-0000547,2025-12-27 19:50:30.412098+00,0.005399
MD-V6-0000547,2025-12-27 19:50:31.278631+00,0.020723
MD-V6-0000547,2025-12-27 19:50:31.879001+00,0.029218
MD-V6-0000547,2025-12-27 19:50:32.546412+00,0.013333
MD-V6-0000547,2025-12-27 19:50:32.946658+00,0.002096
MD-V6-0000547,2025-12-27 19:50:33.613068+00,0.01275
MD-V6-0000547,2025-12-27 19:50:36.147628+00,0.02909
MD-V6-0000547,2025-12-27 19:50:37.881696+00,0.012112
MD-V6-0000547,2025-12-27 19:50:39.682805+00,0.000124
MD-V6-0000547,2025-12-27 19:50:40.817503+00,0.004773
MD-V6-0000547,2025-12-27 19:50:48.307113+00,0.003152
MD-V6-0000547,2025-12-27 19:50:50.382391+00,0.000078
MD-V6-0000547,2025-12-27 19:50:50.782637+00,0.017519
MD-V6-0000547,2025-12-27 19:50:51.315965+00,0.033384
MD-V6-0000547,2025-12-27 19:50:52.516705+00,0.011803
MD-V6-0000547,2025-12-27 19:50:57.992075+00,0.0006
MD-V6-0000547,2025-12-27 19:50:58.92665+00,0.006696
MD-V6-0000547,2025-12-27 19:51:01.534255+00,0.001853
MD-V6-0000547,2025-12-27 19:51:02.267707+00,0.026871
MD-V6-0000547,2025-12-27 19:51:08.204361+00,0.021686
MD-V6-0000547,2025-12-27 19:51:10.746926+00,0.007504
MD-V6-0000547,2025-12-27 19:51:11.812582+00,0.010202
MD-V6-0000547,2025-12-27 19:51:12.080747+00,0.017195
MD-V6-0000547,2025-12-27 19:51:14.881471+00,0.007578
MD-V6-0000547,2025-12-27 19:51:15.281718+00,0.012231
MD-V6-0000547,2025-12-27 19:51:16.415416+00,0.016156
MD-V6-0000547,2025-12-27 19:51:18.816894+00,0.026604
MD-V6-0000547,2025-12-27 19:51:21.7517+00,0.003222
MD-V6-0000547,2025-12-27 19:51:26.567665+00,0.00869
MD-V6-0000547,2025-12-27 19:51:27.435199+00,0.016128
MD-V6-0000547,2025-12-27 19:51:28.969143+00,0.010078
MD-V6-0000547,2025-12-27 19:51:49.98608+00,0.00005
MD-V6-0000547,2025-12-27 19:51:55.122242+00,0.000418
MD-V6-0000547,2025-12-27 19:51:55.728615+00,0.004712
MD-V6-0000547,2025-12-27 19:52:03.760559+00,0.000267
MD-V6-0000547,2025-12-27 19:52:04.093764+00,0.000149
MD-V6-0000547,2025-12-27 19:52:04.561052+00,0.000391
MD-V6-0000547,2025-12-27 19:52:16.240241+00,0.006915
MD-V6-0000547,2025-12-27 19:52:16.906651+00,0.005154
MD-V6-0000547,2025-12-27 19:52:30.807208+00,0.000064
MD-V6-0000547,2025-12-27 19:52:36.083456+00,0.000066
MD-V6-0000547,2025-12-27 19:52:38.550975+00,0.000117
MD-V6-0000547,2025-12-27 19:52:45.027961+00,0.001436
MD-V6-0000547,2025-12-27 19:52:48.963384+00,0.007606
MD-V6-0000547,2025-12-27 19:52:49.763877+00,0.008884
MD-V6-0000547,2025-12-27 19:52:50.697451+00,0.00185
MD-V6-0000547,2025-12-27 19:52:51.164739+00,0.001214
MD-V6-0000547,2025-12-27 19:52:53.566217+00,0.01842
MD-V6-0000547,2025-12-27 19:52:54.900038+00,0.004891
MD-V6-0000547,2025-12-27 19:52:57.100393+00,0.005122
MD-V6-0000547,2025-12-27 19:52:59.368789+00,0.010206
MD-V6-0000547,2025-12-27 19:53:01.308983+00,0.021243
MD-V6-0000547,2025-12-27 19:53:03.444298+00,0.009824
MD-V6-0000547,2025-12-27 19:53:06.525194+00,0.001842
MD-V6-0000547,2025-12-27 19:53:20.665899+00,0.002503
MD-V6-0000547,2025-12-27 19:53:21.133186+00,0.002398
MD-V6-0000547,2025-12-27 19:53:23.134418+00,0.003307
MD-V6-0000547,2025-12-27 19:53:23.334541+00,0.001842
MD-V6-0000547,2025-12-27 19:53:23.600705+00,0.025033
MD-V6-0000547,2025-12-27 19:53:24.68137+00,0.01658
MD-V6-0000547,2025-12-27 19:53:38.102632+00,0.001631
MD-V6-0000547,2025-12-27 19:53:43.03767+00,0.00013
MD-V6-0000547,2025-12-27 19:53:55.45031+00,0.000473
MD-V6-0000547,2025-12-27 19:53:56.785132+00,0.000408
MD-V6-0000547,2025-12-27 19:53:57.451542+00,0.000085
MD-V6-0000547,2025-12-27 19:53:57.852789+00,0.000212
MD-V6-0000547,2025-12-27 19:53:58.985487+00,0.000167
MD-V6-0000547,2025-12-27 19:53:59.719939+00,0.000539
MD-V6-0000547,2025-12-27 19:54:00.187226+00,0.000539
MD-V6-0000547,2025-12-27 19:54:07.190537+00,0.000484
MD-V6-0000547,2025-12-27 19:54:08.190152+00,0.000702
MD-V6-0000547,2025-12-27 19:54:09.324851+00,0.00037
MD-V6-0000547,2025-12-27 19:54:09.991261+00,0.000116
MD-V6-0000547,2025-12-27 19:54:10.325467+00,0.000287
MD-V6-0000547,2025-12-27 19:54:10.991877+00,0.000597
MD-V6-0000547,2025-12-27 19:54:11.459165+00,0.000306
MD-V6-0000547,2025-12-27 19:54:12.059534+00,0.000176
MD-V6-0000547,2025-12-27 19:54:12.39374+00,0.000693
MD-V6-0000547,2025-12-27 19:54:13.06015+00,0.000693
MD-V6-0000547,2025-12-27 19:54:13.594479+00,0.000371
MD-V6-0000547,2025-12-27 19:54:13.926684+00,0.000687
MD-V6-0000547,2025-12-27 19:54:14.393971+00,0.000707
MD-V6-0000547,2025-12-27 19:54:15.128423+00,0.000436
MD-V6-0000547,2025-12-27 19:54:15.660751+00,0.000115
MD-V6-0000547,2025-12-27 19:54:17.796066+00,0.000125
MD-V6-0000547,2025-12-27 19:54:18.129271+00,0.00065
MD-V6-0000547,2025-12-27 19:54:18.802685+00,0.000133
MD-V6-0000547,2025-12-27 19:54:20.804918+00,0.000355
MD-V6-0000547,2025-12-27 19:54:21.60441+00,0.000778
MD-V6-0000547,2025-12-27 19:54:22.338862+00,0.000101
MD-V6-0000547,2025-12-27 19:54:22.605026+00,0.015096
MD-V6-0000547,2025-12-27 19:54:23.205395+00,0.017482
MD-V6-0000547,2025-12-27 19:54:23.938847+00,0.007926
MD-V6-0000547,2025-12-27 19:54:25.940078+00,0.003364
MD-V6-0000547,2025-12-27 19:54:27.474023+00,0.001542
MD-V6-0000547,2025-12-27 19:54:28.074392+00,0.002604
MD-V6-0000547,2025-12-27 19:54:28.740803+00,0.000265
MD-V6-0000547,2025-12-27 19:54:29.275131+00,0.000251
MD-V6-0000547,2025-12-27 19:54:29.80846+00,0.000157
MD-V6-0000547,2025-12-27 19:54:30.810076+00,0.000754
MD-V6-0000547,2025-12-27 19:54:32.817312+00,0.000917
MD-V6-0000547,2025-12-27 19:54:33.550763+00,0.000151
MD-V6-0000547,2025-12-27 19:54:33.883969+00,0.001582
MD-V6-0000547,2025-12-27 19:54:34.551379+00,0.000949
MD-V6-0000547,2025-12-27 19:54:34.884584+00,0.000573
MD-V6-0000547,2025-12-27 19:54:35.084708+00,0.00052
MD-V6-0000547,2025-12-27 19:54:43.822086+00,0.003858
MD-V6-0000547,2025-12-27 19:54:46.896979+00,0.001212
MD-V6-0000547,2025-12-27 19:54:48.030677+00,0.000762
MD-V6-0000547,2025-12-27 19:54:50.031909+00,0.004789
MD-V6-0000547,2025-12-27 19:54:52.034141+00,0.005901
MD-V6-0000547,2025-12-27 19:54:53.834249+00,0.002131
MD-V6-0000547,2025-12-27 19:54:54.034372+00,0.002564
MD-V6-0000547,2025-12-27 19:54:54.834865+00,0.000849
MD-V6-0000547,2025-12-27 19:54:55.902522+00,0.00108
MD-V6-0000547,2025-12-27 19:54:57.103261+00,0.014578
MD-V6-0000547,2025-12-27 19:54:59.770903+00,0.035059
MD-V6-0000547,2025-12-27 19:55:05.113192+00,0.000195
MD-V6-0000547,2025-12-27 19:55:06.180849+00,0.000102
MD-V6-0000547,2025-12-27 19:55:07.25451+00,0.000084
MD-V6-0000547,2025-12-27 19:55:11.457097+00,0.001103
MD-V6-0000547,2025-12-27 19:55:14.391903+00,0.000129
MD-V6-0000547,2025-12-27 19:55:16.459176+00,0.000145
MD-V6-0000547,2025-12-27 19:55:23.463488+00,0.000449
MD-V6-0000547,2025-12-27 19:55:26.864581+00,0.018717
MD-V6-0000547,2025-12-27 19:55:31.808625+00,0.002548
MD-V6-0000547,2025-12-27 19:55:34.941553+00,0.000652
MD-V6-0000547,2025-12-27 19:55:36.676621+00,0.000326
MD-V6-0000547,2025-12-27 19:55:37.076867+00,0.000465
MD-V6-0000547,2025-12-27 19:55:37.477114+00,0.000223
MD-V6-0000547,2025-12-27 19:55:39.418308+00,0.000354
MD-V6-0000547,2025-12-27 19:55:47.102038+00,0.000139
MD-V6-0000547,2025-12-27 19:55:47.435243+00,0.000723
MD-V6-0000547,2025-12-27 19:55:48.435859+00,0.000227
MD-V6-0000547,2025-12-27 19:55:50.443095+00,0.000918
MD-V6-0000547,2025-12-27 19:55:50.777301+00,0.00107
MD-V6-0000547,2025-12-27 19:55:51.176547+00,0.00143
MD-V6-0000547,2025-12-27 19:55:53.578025+00,0.001028
MD-V6-0000547,2025-12-27 19:55:55.712338+00,0.001483
MD-V6-0000547,2025-12-27 19:55:56.779996+00,0.004002
MD-V6-0000547,2025-12-27 19:55:57.64753+00,0.004173
MD-V6-0000547,2025-12-27 19:55:58.848269+00,0.00048
MD-V6-0000547,2025-12-27 19:55:59.314556+00,0.00042
MD-V6-0000547,2025-12-27 19:56:06.124748+00,0.001951
MD-V6-0000547,2025-12-27 19:56:12.001365+00,0.000149
MD-V6-0000547,2025-12-27 19:56:13.342191+00,0.000148
MD-V6-0000547,2025-12-27 19:56:17.544778+00,0.000481
MD-V6-0000547,2025-12-27 19:56:24.080801+00,0.001093
MD-V6-0000547,2025-12-27 19:56:24.280924+00,0.001141
MD-V6-0000547,2025-12-27 19:56:25.761836+00,0.000434
MD-V6-0000547,2025-12-27 19:56:26.295164+00,0.001566
MD-V6-0000547,2025-12-27 19:56:27.763067+00,0.001412
MD-V6-0000547,2025-12-27 19:56:28.696642+00,0.001727
MD-V6-0000547,2025-12-27 19:56:29.16393+00,0.000388
MD-V6-0000547,2025-12-27 19:56:29.430094+00,0.001823
MD-V6-0000547,2025-12-27 19:56:32.498983+00,0.000631
MD-V6-0000547,2025-12-27 19:56:33.432557+00,0.000413
MD-V6-0000547,2025-12-27 19:56:33.765763+00,0.000522
MD-V6-0000547,2025-12-27 19:56:35.099584+00,0.000896
MD-V6-0000547,2025-12-27 19:56:39.102047+00,0.004773
MD-V6-0000547,2025-12-27 19:56:50.995368+00,0.000571
MD-V6-0000547,2025-12-27 19:56:53.595969+00,0.000027
MD-V6-0000547,2025-12-27 19:56:58.197802+00,0.000183
MD-V6-0000547,2025-12-27 19:56:59.465582+00,0.000094
MD-V6-0000547,2025-12-27 19:57:01.399773+00,0.00052
MD-V6-0000547,2025-12-27 19:57:04.002375+00,0.000736
MD-V6-0000547,2025-12-27 19:57:05.282163+00,0.000358
MD-V6-0000547,2025-12-27 19:57:07.883764+00,0.000517
MD-V6-0000547,2025-12-27 19:57:08.550174+00,0.000233
MD-V6-0000547,2025-12-27 19:57:10.491369+00,0.000014
MD-V6-0000547,2025-12-27 19:57:13.092971+00,0.00056
MD-V6-0000547,2025-12-27 19:57:14.759997+00,0.000435
MD-V6-0000547,2025-12-27 19:57:16.761229+00,0.000362
MD-V6-0000547,2025-12-27 19:57:23.564416+00,0.000098
MD-V6-0000547,2025-12-27 19:57:25.505611+00,0.000542
MD-V6-0000547,2025-12-27 19:57:26.173022+00,0.000038
MD-V6-0000547,2025-12-27 19:57:28.107213+00,0.001008
MD-V6-0000547,2025-12-27 19:57:30.708814+00,0.000652
MD-V6-0000547,2025-12-27 19:57:31.376225+00,0.000077
MD-V6-0000547,2025-12-27 19:57:35.244606+00,0.00041
MD-V6-0000547,2025-12-27 19:57:37.178797+00,0.000538
MD-V6-0000547,2025-12-27 19:57:39.780398+00,0.000648
MD-V6-0000547,2025-12-27 19:57:42.981369+00,0.000224
MD-V6-0000547,2025-12-27 19:57:46.517545+00,0.001069
MD-V6-0000547,2025-12-27 19:57:49.385311+00,0.000358
MD-V6-0000547,2025-12-27 19:57:50.65209+00,0.000024
MD-V6-0000547,2025-12-27 19:57:53.193655+00,0.000199
MD-V6-0000547,2025-12-27 19:57:58.328816+00,0.000587
MD-V6-0000547,2025-12-27 19:57:58.930186+00,0.000014
MD-V6-0000547,2025-12-27 19:58:00.196966+00,0.000306
MD-V6-0000547,2025-12-27 19:58:03.398937+00,0.00011
MD-V6-0000547,2025-12-27 19:58:05.333127+00,0.000131
MD-V6-0000547,2025-12-27 19:58:19.613918+00,0.00114
MD-V6-0000547,2025-12-27 19:58:20.281329+00,0.000143
MD-V6-0000547,2025-12-27 19:58:22.215519+00,0.000508
MD-V6-0000547,2025-12-27 19:58:22.548725+00,0.00015
MD-V6-0000547,2025-12-27 19:58:24.349833+00,0.000022
MD-V6-0000547,2025-12-27 19:58:26.023864+00,0.002332
MD-V6-0000547,2025-12-27 19:58:33.908717+00,0.000839
MD-V6-0000547,2025-12-27 19:58:34.574127+00,0.000038
MD-V6-0000547,2025-12-27 19:58:38.449512+00,0.001561
MD-V6-0000547,2025-12-27 19:58:39.116923+00,0.00127
MD-V6-0000547,2025-12-27 19:58:42.384935+00,0.001408
MD-V6-0000547,2025-12-27 19:58:44.987537+00,0.001143
MD-V6-0000547,2025-12-27 19:58:47.529101+00,0.001211
MD-V6-0000547,2025-12-27 19:58:50.602993+00,0.000894
MD-V6-0000547,2025-12-27 19:58:50.870158+00,0.000334
MD-V6-0000547,2025-12-27 19:58:52.136938+00,0.001156
MD-V6-0000547,2025-12-27 19:58:54.738539+00,0.000569
MD-V6-0000547,2025-12-27 19:58:56.739771+00,0.000866
MD-V6-0000547,2025-12-27 19:58:58.008552+00,0.000714
MD-V6-0000547,2025-12-27 19:58:59.947746+00,0.00034
MD-V6-0000547,2025-12-27 19:59:03.156721+00,0.002595
MD-V6-0000547,2025-12-27 19:59:03.422885+00,0.004395
MD-V6-0000547,2025-12-27 19:59:06.364696+00,0.002083
MD-V6-0000547,2025-12-27 19:59:07.965681+00,0.001227
MD-V6-0000547,2025-12-27 19:59:08.632092+00,0.000623
MD-V6-0000547,2025-12-27 19:59:13.701212+00,0.002455
MD-V6-0000547,2025-12-27 19:59:15.302197+00,0.001777
MD-V6-0000547,2025-12-27 19:59:17.570594+00,0.000148
MD-V6-0000547,2025-12-27 19:59:19.771949+00,0.000746
MD-V6-0000547,2025-12-27 19:59:23.907494+00,0.00104
MD-V6-0000547,2025-12-27 19:59:24.2407+00,0.000497
MD-V6-0000547,2025-12-27 19:59:25.507479+00,0.000733
MD-V6-0000547,2025-12-27 19:59:26.77526+00,0.000903
MD-V6-0000547,2025-12-27 19:59:28.70945+00,0.000784
MD-V6-0000547,2025-12-27 19:59:28.975614+00,0.007733
MD-V6-0000547,2025-12-27 19:59:30.310436+00,0.002452
MD-V6-0000547,2025-12-27 19:59:33.71253+00,0.00059
MD-V6-0000547,2025-12-27 19:59:34.97931+00,0.000731
MD-V6-0000547,2025-12-27 19:59:36.24709+00,0.001832
MD-V6-0000547,2025-12-27 19:59:39.721229+00,0
MD-V6-0000547,2025-12-27 19:59:40.655804+00,0.000068
MD-V6-0000547,2025-12-27 19:59:41.589379+00,0.000115
MD-V6-0000547,2025-12-27 19:59:45.590842+00,0.002471
MD-V6-0000547,2025-12-27 19:59:45.925047+00,0.000823
MD-V6-0000547,2025-12-27 19:59:47.205836+00,0.000631
MD-V6-0000547,2025-12-27 19:59:48.539657+00,0.00024
MD-V6-0000547,2025-12-27 19:59:48.873863+00,0.007164
MD-V6-0000547,2025-12-27 19:59:49.073986+00,0.007226
MD-V6-0000547,2025-12-27 19:59:49.34015+00,0.01992
MD-V6-0000547,2025-12-27 19:59:49.740396+00,0.004804
MD-V6-0000547,2025-12-27 19:59:50.074602+00,0.004725
MD-V6-0000547,2025-12-27 19:59:50.273724+00,0.016113
MD-V6-0000547,2025-12-27 19:59:51.008176+00,0.003539
MD-V6-0000547,2025-12-27 19:59:51.340381+00,0.00323
MD-V6-0000547,2025-12-27 19:59:52.608161+00,0.00049
MD-V6-0000547,2025-12-27 19:59:53.543737+00,0.000787
MD-V6-0000547,2025-12-27 19:59:53.875942+00,0.003471
MD-V6-0000547,2025-12-27 19:59:55.409886+00,0.003856
MD-V6-0000547,2025-12-27 19:59:59.212226+00,0.003142
MD-V6-0000547,2025-12-27 19:59:59.811595+00,0.007358
MD-V6-0000547,2025-12-27 20:00:00.145801+00,0.001075
MD-V6-0000547,2025-12-27 20:00:02.346156+00,0.003422
MD-V6-0000547,2025-12-27 20:00:02.946525+00,0.002536
MD-V6-0000547,2025-12-27 20:00:03.546895+00,0.00637
MD-V6-0000547,2025-12-27 20:00:04.214305+00,0.001388
MD-V6-0000547,2025-12-27 20:00:06.75587+00,0.00188
MD-V6-0000547,2025-12-27 20:00:09.8908+00,0.002599
MD-V6-0000547,2025-12-27 20:00:11.424744+00,0.002308
MD-V6-0000547,2025-12-27 20:00:11.690908+00,0.009627
MD-V6-0000547,2025-12-27 20:00:12.358319+00,0.004758
MD-V6-0000547,2025-12-27 20:00:12.691524+00,0.000698
MD-V6-0000547,2025-12-27 20:00:18.429055+00,0.000622
MD-V6-0000547,2025-12-27 20:00:19.029425+00,0.011794
MD-V6-0000547,2025-12-27 20:00:19.963+00,0.00155
MD-V6-0000547,2025-12-27 20:00:20.296205+00,0.012254
MD-V6-0000547,2025-12-27 20:00:20.62941+00,0.001205
MD-V6-0000547,2025-12-27 20:00:20.963616+00,0.000402
MD-V6-0000547,2025-12-27 20:00:21.563985+00,0.005585
MD-V6-0000547,2025-12-27 20:00:22.430519+00,0.018801
MD-V6-0000547,2025-12-27 20:00:26.980319+00,0.002646
MD-V6-0000547,2025-12-27 20:00:28.580304+00,0.000682
MD-V6-0000547,2025-12-27 20:00:29.520883+00,0.003741
MD-V6-0000547,2025-12-27 20:00:29.854088+00,0.002182
MD-V6-0000547,2025-12-27 20:00:32.721853+00,0.010565
MD-V6-0000547,2025-12-27 20:00:33.056059+00,0.001355
MD-V6-0000547,2025-12-27 20:00:35.256414+00,0.011476
MD-V6-0000547,2025-12-27 20:00:37.791975+00,0.014974
MD-V6-0000547,2025-12-27 20:00:42.266729+00,0.005127
MD-V6-0000547,2025-12-27 20:00:42.600935+00,0.005755
MD-V6-0000547,2025-12-27 20:00:43.874719+00,0.008872
MD-V6-0000547,2025-12-27 20:00:44.808293+00,0.018371
MD-V6-0000547,2025-12-27 20:00:46.083078+00,0.016894
MD-V6-0000547,2025-12-27 20:00:47.349858+00,0.017315
MD-V6-0000547,2025-12-27 20:00:48.616638+00,0.013966
MD-V6-0000547,2025-12-27 20:00:49.884418+00,0.013166
MD-V6-0000547,2025-12-27 20:00:50.484787+00,0.011434
MD-V6-0000547,2025-12-27 20:00:50.886034+00,0.003593
MD-V6-0000547,2025-12-27 20:00:51.086158+00,0.036809
MD-V6-0000547,2025-12-27 20:00:52.425982+00,0.016569
MD-V6-0000547,2025-12-27 20:00:53.093393+00,0.001587
MD-V6-0000547,2025-12-27 20:00:53.626722+00,0.027934
MD-V6-0000547,2025-12-27 20:00:54.360173+00,0.000681
MD-V6-0000547,2025-12-27 20:00:54.960543+00,0.019094
MD-V6-0000547,2025-12-27 20:00:55.560912+00,0.041536
MD-V6-0000547,2025-12-27 20:00:56.161282+00,0.026874
MD-V6-0000547,2025-12-27 20:00:56.834696+00,0.039518
MD-V6-0000547,2025-12-27 20:00:57.502107+00,0.00672
MD-V6-0000547,2025-12-27 20:00:58.101476+00,0.022607
MD-V6-0000547,2025-12-27 20:01:00.042671+00,0.028215
MD-V6-0000547,2025-12-27 20:01:00.711082+00,0.017848
MD-V6-0000547,2025-12-27 20:01:01.317456+00,0.021343
MD-V6-0000547,2025-12-27 20:01:01.983866+00,0.012447
MD-V6-0000547,2025-12-27 20:01:02.584235+00,0.031955
MD-V6-0000547,2025-12-27 20:01:03.251646+00,0.025067
MD-V6-0000547,2025-12-27 20:01:03.918056+00,0.014336
MD-V6-0000547,2025-12-27 20:01:04.518426+00,0.032087
MD-V6-0000547,2025-12-27 20:01:05.051754+00,0.017363
MD-V6-0000547,2025-12-27 20:01:05.652124+00,0.033297
MD-V6-0000547,2025-12-27 20:01:06.319535+00,0.018594
MD-V6-0000547,2025-12-27 20:01:06.787823+00,0.004802
MD-V6-0000547,2025-12-27 20:01:07.527278+00,0.03164
MD-V6-0000547,2025-12-27 20:01:09.061222+00,0.001026
MD-V6-0000547,2025-12-27 20:01:09.534514+00,0.001289
MD-V6-0000547,2025-12-27 20:01:11.068458+00,0.000951
MD-V6-0000547,2025-12-27 20:01:14.876802+00,0.009234
MD-V6-0000547,2025-12-27 20:01:15.544213+00,0.00347
MD-V6-0000547,2025-12-27 20:01:16.344706+00,0.02575
MD-V6-0000547,2025-12-27 20:01:17.678527+00,0.014042
MD-V6-0000547,2025-12-27 20:01:18.278896+00,0.034134
MD-V6-0000547,2025-12-27 20:01:18.946307+00,0.038351
MD-V6-0000547,2025-12-27 20:01:20.680375+00,0.019624
MD-V6-0000547,2025-12-27 20:01:20.880498+00,0.056607
MD-V6-0000547,2025-12-27 20:01:21.613949+00,0.014282
MD-V6-0000547,2025-12-27 20:01:22.214319+00,0.03807
MD-V6-0000547,2025-12-27 20:01:22.814688+00,0.07642
MD-V6-0000547,2025-12-27 20:01:23.482099+00,0.066844
MD-V6-0000547,2025-12-27 20:01:24.155514+00,0.047377
MD-V6-0000547,2025-12-27 20:01:24.822925+00,0.033355
MD-V6-0000547,2025-12-27 20:01:25.489335+00,0.075703
MD-V6-0000547,2025-12-27 20:01:26.156746+00,0.005006
MD-V6-0000547,2025-12-27 20:01:26.76412+00,0.029817
MD-V6-0000547,2025-12-27 20:01:27.364489+00,0.054924
MD-V6-0000547,2025-12-27 20:01:28.097941+00,0.030478
MD-V6-0000547,2025-12-27 20:01:29.365721+00,0.026525
MD-V6-0000547,2025-12-27 20:01:29.972094+00,0.028034
MD-V6-0000547,2025-12-27 20:01:30.639505+00,0.073228
MD-V6-0000547,2025-12-27 20:01:31.906285+00,0.037837
MD-V6-0000547,2025-12-27 20:01:32.572695+00,0.037733
MD-V6-0000547,2025-12-27 20:01:33.174065+00,0.061359
MD-V6-0000547,2025-12-27 20:01:33.840476+00,0.038802
MD-V6-0000547,2025-12-27 20:01:37.109488+00,0.012652
MD-V6-0000547,2025-12-27 20:01:38.376267+00,0.032317
MD-V6-0000547,2025-12-27 20:01:45.992956+00,0.029378
MD-V6-0000547,2025-12-27 20:01:51.076085+00,0.048415
MD-V6-0000547,2025-12-27 20:01:51.742495+00,0.014706
MD-V6-0000547,2025-12-27 20:01:52.342865+00,0.026058
MD-V6-0000547,2025-12-27 20:01:53.611646+00,0.026546
MD-V6-0000547,2025-12-27 20:01:54.077933+00,0.008624
MD-V6-0000547,2025-12-27 20:01:56.078164+00,0.038863
MD-V6-0000547,2025-12-27 20:01:56.746575+00,0.04215
MD-V6-0000547,2025-12-27 20:01:58.013355+00,0.03817
MD-V6-0000547,2025-12-27 20:01:59.281136+00,0.036829
MD-V6-0000547,2025-12-27 20:02:00.547915+00,0.047149
MD-V6-0000547,2025-12-27 20:02:01.815696+00,0.048041
MD-V6-0000547,2025-12-27 20:02:03.082476+00,0.032642
MD-V6-0000547,2025-12-27 20:02:04.350256+00,0.066109
MD-V6-0000547,2025-12-27 20:02:06.817775+00,0.081077
MD-V6-0000547,2025-12-27 20:02:07.352104+00,0.032619
MD-V6-0000547,2025-12-27 20:02:08.751966+00,0.049234
MD-V6-0000547,2025-12-27 20:02:11.219484+00,0.080287
MD-V6-0000547,2025-12-27 20:02:11.886895+00,0.058009
MD-V6-0000547,2025-12-27 20:02:13.153675+00,0.042135
MD-V6-0000547,2025-12-27 20:02:15.021825+00,0.145526
MD-V6-0000547,2025-12-27 20:02:16.288605+00,0.003485
MD-V6-0000547,2025-12-27 20:02:16.890975+00,0.094644
